target	interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	n_patients_scored	n_patients_detected	n_cohorts	cohorts	median_prob_high	median_prob_low	median_delta	mean_delta	n_delta_pos	n_delta_neg	n_delta_zero	frac_delta_pos	wilcoxon_p	n_wilcoxon	fdr_bh
CXCL13T	BMP5_BMPR1A_ACVR2B	BMP	Secreted Signaling	BMP5	BMPR1A_ACVR2B	BMP5	ACVR2B|BMPR1A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP5_BMPR1A_BMPR2	BMP	Secreted Signaling	BMP5	BMPR1A_BMPR2	BMP5	BMPR2|BMPR1A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP5_BMPR1B_ACVR2A	BMP	Secreted Signaling	BMP5	BMPR1B_ACVR2A	BMP5	BMPR1B|ACVR2A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP5_BMPR1B_ACVR2B	BMP	Secreted Signaling	BMP5	BMPR1B_ACVR2B	BMP5	BMPR1B|ACVR2B	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP5_BMPR1B_BMPR2	BMP	Secreted Signaling	BMP5	BMPR1B_BMPR2	BMP5	BMPR1B|BMPR2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP6_ACVR1_ACVR2A	BMP	Secreted Signaling	BMP6	ACVR1_ACVR2A	BMP6	ACVR1|ACVR2A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP6_ACVR1_ACVR2B	BMP	Secreted Signaling	BMP6	ACVR1_ACVR2B	BMP6	ACVR1|ACVR2B	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP6_ACVR1_BMPR2	BMP	Secreted Signaling	BMP6	ACVR1_BMPR2	BMP6	BMPR2|ACVR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP6_BMPR1A_ACVR2A	BMP	Secreted Signaling	BMP6	BMPR1A_ACVR2A	BMP6	ACVR2A|BMPR1A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP6_BMPR1A_ACVR2B	BMP	Secreted Signaling	BMP6	BMPR1A_ACVR2B	BMP6	ACVR2B|BMPR1A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP6_BMPR1A_BMPR2	BMP	Secreted Signaling	BMP6	BMPR1A_BMPR2	BMP6	BMPR2|BMPR1A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP6_BMPR1B_ACVR2A	BMP	Secreted Signaling	BMP6	BMPR1B_ACVR2A	BMP6	BMPR1B|ACVR2A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP6_BMPR1B_ACVR2B	BMP	Secreted Signaling	BMP6	BMPR1B_ACVR2B	BMP6	BMPR1B|ACVR2B	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP6_BMPR1B_BMPR2	BMP	Secreted Signaling	BMP6	BMPR1B_BMPR2	BMP6	BMPR1B|BMPR2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP7_ACVR1_ACVR2A	BMP	Secreted Signaling	BMP7	ACVR1_ACVR2A	BMP7	ACVR1|ACVR2A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP7_ACVR1_ACVR2B	BMP	Secreted Signaling	BMP7	ACVR1_ACVR2B	BMP7	ACVR1|ACVR2B	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP7_ACVR1_BMPR2	BMP	Secreted Signaling	BMP7	ACVR1_BMPR2	BMP7	BMPR2|ACVR1	other	34	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	1.4329653623710499e-05	1	0	33	0.029411764705882353		1	
CXCL13T	BMP7_BMPR1A_ACVR2A	BMP	Secreted Signaling	BMP7	BMPR1A_ACVR2A	BMP7	ACVR2A|BMPR1A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP7_BMPR1A_ACVR2B	BMP	Secreted Signaling	BMP7	BMPR1A_ACVR2B	BMP7	ACVR2B|BMPR1A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP7_BMPR1A_BMPR2	BMP	Secreted Signaling	BMP7	BMPR1A_BMPR2	BMP7	BMPR2|BMPR1A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP7_BMPR1B_ACVR2A	BMP	Secreted Signaling	BMP7	BMPR1B_ACVR2A	BMP7	BMPR1B|ACVR2A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP7_BMPR1B_ACVR2B	BMP	Secreted Signaling	BMP7	BMPR1B_ACVR2B	BMP7	BMPR1B|ACVR2B	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP7_BMPR1B_BMPR2	BMP	Secreted Signaling	BMP7	BMPR1B_BMPR2	BMP7	BMPR1B|BMPR2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8A_ACVR1_ACVR2A	BMP	Secreted Signaling	BMP8A	ACVR1_ACVR2A	BMP8A	ACVR1|ACVR2A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8A_ACVR1_ACVR2B	BMP	Secreted Signaling	BMP8A	ACVR1_ACVR2B	BMP8A	ACVR1|ACVR2B	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8A_ACVR1_BMPR2	BMP	Secreted Signaling	BMP8A	ACVR1_BMPR2	BMP8A	BMPR2|ACVR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8A_BMPR1A_ACVR2A	BMP	Secreted Signaling	BMP8A	BMPR1A_ACVR2A	BMP8A	ACVR2A|BMPR1A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8A_BMPR1A_ACVR2B	BMP	Secreted Signaling	BMP8A	BMPR1A_ACVR2B	BMP8A	ACVR2B|BMPR1A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8A_BMPR1A_BMPR2	BMP	Secreted Signaling	BMP8A	BMPR1A_BMPR2	BMP8A	BMPR2|BMPR1A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8A_BMPR1B_ACVR2A	BMP	Secreted Signaling	BMP8A	BMPR1B_ACVR2A	BMP8A	BMPR1B|ACVR2A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8A_BMPR1B_ACVR2B	BMP	Secreted Signaling	BMP8A	BMPR1B_ACVR2B	BMP8A	BMPR1B|ACVR2B	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8A_BMPR1B_BMPR2	BMP	Secreted Signaling	BMP8A	BMPR1B_BMPR2	BMP8A	BMPR1B|BMPR2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8B_ACVR1_ACVR2A	BMP	Secreted Signaling	BMP8B	ACVR1_ACVR2A	BMP8B	ACVR1|ACVR2A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8B_ACVR1_ACVR2B	BMP	Secreted Signaling	BMP8B	ACVR1_ACVR2B	BMP8B	ACVR1|ACVR2B	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8B_ACVR1_BMPR2	BMP	Secreted Signaling	BMP8B	ACVR1_BMPR2	BMP8B	BMPR2|ACVR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8B_BMPR1A_ACVR2A	BMP	Secreted Signaling	BMP8B	BMPR1A_ACVR2A	BMP8B	ACVR2A|BMPR1A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8B_BMPR1A_ACVR2B	BMP	Secreted Signaling	BMP8B	BMPR1A_ACVR2B	BMP8B	ACVR2B|BMPR1A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8B_BMPR1A_BMPR2	BMP	Secreted Signaling	BMP8B	BMPR1A_BMPR2	BMP8B	BMPR2|BMPR1A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8B_BMPR1B_ACVR2A	BMP	Secreted Signaling	BMP8B	BMPR1B_ACVR2A	BMP8B	BMPR1B|ACVR2A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8B_BMPR1B_ACVR2B	BMP	Secreted Signaling	BMP8B	BMPR1B_ACVR2B	BMP8B	BMPR1B|ACVR2B	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BMP8B_BMPR1B_BMPR2	BMP	Secreted Signaling	BMP8B	BMPR1B_BMPR2	BMP8B	BMPR1B|BMPR2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BTC_EGFR	EGF	Secreted Signaling	BTC	EGFR	BTC	EGFR	other	34	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-1.8649406203426822e-05	0	1	33	0.0		1	
CXCL13T	BTC_EGFR_ERBB2	EGF	Secreted Signaling	BTC	EGFR_ERBB2	BTC	ERBB2|EGFR	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BTC_ERBB2_ERBB4	EGF	Secreted Signaling	BTC	ERBB2_ERBB4	BTC	ERBB2|ERBB4	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BTC_ERBB4	EGF	Secreted Signaling	BTC	ERBB4	BTC	ERBB4	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	BTLA_TNFRSF14	BTLA	Secreted Signaling	BTLA	TNFRSF14	BTLA	TNFRSF14	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	C1QL1_ADGRB3	ADGRB	Cell-Cell Contact	C1QL1	ADGRB3	C1QL1	ADGRB3	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	C1QL2_ADGRB3	ADGRB	Cell-Cell Contact	C1QL2	ADGRB3	C1QL2	ADGRB3	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	C1QL3_ADGRB3	ADGRB	Cell-Cell Contact	C1QL3	ADGRB3	C1QL3	ADGRB3	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	C1QL4_ADGRB3	ADGRB	Cell-Cell Contact	C1QL4	ADGRB3	C1QL4	ADGRB3	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	C3_C3AR1	COMPLEMENT	Secreted Signaling	C3	C3AR1	C3	C3AR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	C3_CR2	COMPLEMENT	Secreted Signaling	C3	CR2	C3	CR2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	C3_ITGAM_ITGB2	COMPLEMENT	Secreted Signaling	C3	ITGAM_ITGB2	C3	ITGAM|ITGB2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	C3_ITGAX_ITGB2	COMPLEMENT	Secreted Signaling	C3	ITGAX_ITGB2	C3	ITGAX|ITGB2	other	34	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.0014048986840034731	0	1	33	0.0		1	
CXCL13T	C4A_C3AR1	COMPLEMENT	Secreted Signaling	C4A	C3AR1	C4A	C3AR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	C4A_CR2	COMPLEMENT	Secreted Signaling	C4A	CR2	C4A	CR2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CADM1_CADM1	CADM	Cell-Cell Contact	CADM1	CADM1	CADM1	CADM1	barrier	34	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	4.08740379348874e-06	1	1	32	0.029411764705882353		2	
CXCL13T	CADM1_NECTIN3	CADM	Cell-Cell Contact	CADM1	NECTIN3	CADM1	NECTIN3	barrier	34	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.00018150409589038822	1	1	32	0.029411764705882353		2	
CXCL13T	CADM3_CADM1	CADM	Cell-Cell Contact	CADM3	CADM1	CADM3	CADM1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CADM3_CADM3	CADM	Cell-Cell Contact	CADM3	CADM3	CADM3	CADM3	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CADM3_CADM4	CADM	Cell-Cell Contact	CADM3	CADM4	CADM3	CADM4	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CADM3_EPB41L1	CADM	Cell-Cell Contact	CADM3	EPB41L1	CADM3	EPB41L1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CADM3_NECTIN3	CADM	Cell-Cell Contact	CADM3	NECTIN3	CADM3	NECTIN3	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CALCA_CALCR	CALCR	Secreted Signaling	CALCA	CALCR	CALCA	CALCR	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CALCA_CALCRL	CALCR	Secreted Signaling	CALCA	CALCRL	CALCA	CALCRL	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CALCA_CALCRL_RAMP1	CALC	Secreted Signaling	CALCA	CALCRL_RAMP1	CALCA	CALCR|RAMP1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CALCA_CALCRL_RAMP2	CALC	Secreted Signaling	CALCA	CALCRL_RAMP2	CALCA	RAMP2|CALCR	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CALCA_CALCRL_RAMP3	CALC	Secreted Signaling	CALCA	CALCRL_RAMP3	CALCA	RAMP3|CALCR	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CALCA_CALCR_RAMP1	CALC	Secreted Signaling	CALCA	CALCR_RAMP1	CALCA	CALCR|RAMP1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CALCA_CALCR_RAMP2	CALC	Secreted Signaling	CALCA	CALCR_RAMP2	CALCA	RAMP2|CALCR	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CALCA_CALCR_RAMP3	CALC	Secreted Signaling	CALCA	CALCR_RAMP3	CALCA	RAMP3|CALCR	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CALCB_CALCR	CALCR	Secreted Signaling	CALCB	CALCR	CALCB	CALCR	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CALCB_CALCRL	CALCR	Secreted Signaling	CALCB	CALCRL	CALCB	CALCRL	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CALCB_CALCRL_RAMP1	CALC	Secreted Signaling	CALCB	CALCRL_RAMP1	CALCB	CALCR|RAMP1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CALCB_CALCRL_RAMP2	CALC	Secreted Signaling	CALCB	CALCRL_RAMP2	CALCB	RAMP2|CALCR	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CALCB_CALCRL_RAMP3	CALC	Secreted Signaling	CALCB	CALCRL_RAMP3	CALCB	RAMP3|CALCR	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CALCB_CALCR_RAMP1	CALC	Secreted Signaling	CALCB	CALCR_RAMP1	CALCB	CALCR|RAMP1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CALCB_CALCR_RAMP2	CALC	Secreted Signaling	CALCB	CALCR_RAMP2	CALCB	RAMP2|CALCR	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CALCB_CALCR_RAMP3	CALC	Secreted Signaling	CALCB	CALCR_RAMP3	CALCB	RAMP3|CALCR	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCK_CCKBR	CCK	Secreted Signaling	CCK	CCKBR	CCK	CCKBR	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL11_ACKR1	CCL	Secreted Signaling	CCL11	ACKR1	CCL11	ACKR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL11_ACKR2	CCL	Secreted Signaling	CCL11	ACKR2	CCL11	ACKR2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL11_CCR3	CCL	Secreted Signaling	CCL11	CCR3	CCL11	CCR3	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL13_ACKR1	CCL	Secreted Signaling	CCL13	ACKR1	CCL13	ACKR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL13_ACKR2	CCL	Secreted Signaling	CCL13	ACKR2	CCL13	ACKR2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL13_ACKR4	CCL	Secreted Signaling	CCL13	ACKR4	CCL13	ACKR4	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL13_CCR1	CCL	Secreted Signaling	CCL13	CCR1	CCL13	CCR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL14_ACKR1	CCL	Secreted Signaling	CCL14	ACKR1	CCL14	ACKR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL14_ACKR2	CCL	Secreted Signaling	CCL14	ACKR2	CCL14	ACKR2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL14_CCR1	CCL	Secreted Signaling	CCL14	CCR1	CCL14	CCR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL15_CCR1	CCL	Secreted Signaling	CCL15	CCR1	CCL15	CCR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL16_ACKR1	CCL	Secreted Signaling	CCL16	ACKR1	CCL16	ACKR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL16_CCR1	CCL	Secreted Signaling	CCL16	CCR1	CCL16	CCR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL17_ACKR1	CCL	Secreted Signaling	CCL17	ACKR1	CCL17	ACKR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL17_ACKR2	CCL	Secreted Signaling	CCL17	ACKR2	CCL17	ACKR2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL17_CCR4	CCL	Secreted Signaling	CCL17	CCR4	CCL17	CCR4	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL18_ACKR1	CCL	Secreted Signaling	CCL18	ACKR1	CCL18	ACKR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL19_ACKR4	CCL	Secreted Signaling	CCL19	ACKR4	CCL19	ACKR4	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL19_CCR7	CCL	Secreted Signaling	CCL19	CCR7	CCL19	CCR7	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL1_ACKR1	CCL	Secreted Signaling	CCL1	ACKR1	CCL1	ACKR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL1_ACKR4	CCL	Secreted Signaling	CCL1	ACKR4	CCL1	ACKR4	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL1_CCR8	CCL	Secreted Signaling	CCL1	CCR8	CCL1	CCR8	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL20_CCR6	CCL	Secreted Signaling	CCL20	CCR6	CCL20	CCR6	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL21_ACKR4	CCL	Secreted Signaling	CCL21	ACKR4	CCL21	ACKR4	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL21_CCR7	CCL	Secreted Signaling	CCL21	CCR7	CCL21	CCR7	other	34	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.00146022508911782	2	0	32	0.058823529411764705		2	
CXCL13T	CCL22_ACKR2	CCL	Secreted Signaling	CCL22	ACKR2	CCL22	ACKR2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL22_CCR4	CCL	Secreted Signaling	CCL22	CCR4	CCL22	CCR4	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL23_CCR1	CCL	Secreted Signaling	CCL23	CCR1	CCL23	CCR1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL24_ACKR2	CCL	Secreted Signaling	CCL24	ACKR2	CCL24	ACKR2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL24_CCR3	CCL	Secreted Signaling	CCL24	CCR3	CCL24	CCR3	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL25_ACKR4	CCL	Secreted Signaling	CCL25	ACKR4	CCL25	ACKR4	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL25_CCR9	CCL	Secreted Signaling	CCL25	CCR9	CCL25	CCR9	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL26_ACKR2	CCL	Secreted Signaling	CCL26	ACKR2	CCL26	ACKR2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL26_CCR3	CCL	Secreted Signaling	CCL26	CCR3	CCL26	CCR3	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL27_CCR10	CCL	Secreted Signaling	CCL27	CCR10	CCL27	CCR10	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	CCL27_CCR2	CCL	Secreted Signaling	CCL27	CCR2	CCL27	CCR2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
