accession	bioproject	title	organization	is_controlled	access	openaccess_data_type	release_time_string	url	lung	ici	neoadjuvant	mpr_keyword	gene_keyword	why
HRA002055	PRJCA008354	Genomic and proteomic detection and correlation analysis of neoantigens in non-small cell lung cancer	Peking Union Medical College Hospital, Chinese Academy of Medical Sciences & Peking Union Medical College	0	Open	0	2026-07-27	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA002055	True	False	False	False	False	lung
HRA002006	PRJCA008362	Impact of clinical and molecular features on efficacy and outcome of  patients with non-small cell lung cancer receiving second-line Osimertinib	The Cancer Hospital of the University of Chinese Academy of Sciences (Zhejiang Cancer Hospital)	1	Controlled	0	2024-11-14	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA002006	True	False	False	False	False	lung
HRA001966	PRJCA008327	Predicting durable responses to immune checkpoint inhibitors in non-small-cell lung cancer using a multi-feature model	Tianjin Medical University General Hospital	1	Controlled	0	2022-06-17	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001966	True	True	False	False	False	lung+ici
HRA001944	PRJCA008210	Exploring the Change of Host and Microorganism in Chronic Obstructive Pulmonary Disease Patients Based on Metagenomic and Metatranscriptomic Sequencing	Southeast University	1	Controlled	0	2026-07-23	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001944	True	False	False	False	False	lung
HRA001773	PRJCA007765	Clinical and biomarker analyses of sintilimab versus chemotherapy as second-line therapy for advanced or metastatic esophageal squamous cell carcinoma: a randomized, open-label phase 2 trial (ORIENT-2)	The Fifth Medical Center of Chinese PLA General Hospital	1	Controlled	0	2026-05-26	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001773	False	True	False	False	False	ici
HRA001818	PRJCA007897	epidermal growth factor receptor (EGFR) mutations in non-small cell lung cancer	National Cancer Center/National Clinical Research Center for Cancer/Cancer Hospital, Chinese Academy of Medical Sciences & Peking Union Medical College	1	Controlled	0	2022-12-02	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001818	True	False	False	False	False	lung
HRA001814	PRJCA007923	RNA splicing alterations in lung adenocarcinoma	Cancer hospital, CAMS	1	Controlled	0	2026-07-31	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001814	True	False	False	False	False	lung
HRA001732	PRJCA007704	Drug Resistance mechanisms of lung cancer targeted therapy	Army Medical University	1	Controlled	0	2023-06-06	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001732	True	False	False	False	False	lung
HRA001717	PRJCA007647	Genetic profile of multiple primary lung cancer	Cancer Institute, Chinese Academy of Medical Sciences	1	Controlled	0	2026-02-26	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001717	True	False	False	False	False	lung
HRA001754	PRJCA007532	Characteristics and diagnostic significance of peripheral blood T-cell receptor repertoire features in patients with indeterminate lung nodules	University of Electronic Science and Technology of China	1	Controlled	0	2026-06-02	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001754	True	False	False	False	False	lung
HRA001733	PRJCA007420	Durable complete response after combined immunotherapy following resection of primary tumor in a gallbladder cancer patient with distant metastatic lymph nodes of favorable immune-microenvironment	Eastern Hepatobiliary Surgery Hospital, Naval Medical University 	1	Controlled	0	2025-12-09	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001733	False	True	False	False	False	ici
HRA001610	PRJCA006979	Clinical and genomic features of Chinese lung cancer patients with germline mutations	Hunan Cancer Hospital	1	Controlled	0	2022-01-14	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001610	True	False	False	False	False	lung
HRA001658	PRJCA007495	Comprehensive comparative molecular characterization of young and old lung cancer patients	Beijing Chest Hospital of Capital Medical University	1	Controlled	0	2026-03-23	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001658	True	False	False	False	False	lung
HRA001238	PRJCA006362	Lung Adenocarcinoma	Peking University International Cancer Institute	1	Controlled	0	2026-08-14	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001238	True	False	False	False	False	lung
HRA001579	PRJCA007297	Single cell transcriptome profiling of lung cancer derived PTCs	Peking University	1	Controlled	0	2026-04-28	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001579	True	False	False	False	False	lung
HRA001564	PRJCA007192	Good Tumor Response to Chemoradioimmunotherapy in dMMR/MSI-H Advanced Colorectal Cancer: A Case Series.	Sun Yat-sen University Cancer Center	1	Controlled	0	2021-12-02	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001564	False	True	False	False	False	ici
HRA001554	PRJCA007220	Durable complete response to pembrolizumab in esophageal squamous-cell carcinoma with divergent microsatellite status: A Case Report	Company Name: Genecast Biotechnology Co., Ltd 	1	Controlled	0	2026-07-29	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001554	False	True	False	False	False	ici
HRA001514	PRJCA007056	Plasma extracellular vesicle long  RNA profiling identifies a diagnostic signature for early  detection of lung adenocarcinoma	National Cancer Center/National Clinical Research Center for Cancer/Cancer Hospital, Chinese Academy of Medical Sciences and Peking Union Medical College	1	Controlled	0	2026-01-22	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001514	True	False	False	False	False	lung
HRA000430	PRJCA003692	Circulating tumor DNA and non-small cell lung cancer	West China Hospital,Sichuan University	1	Controlled	0	2026-07-27	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000430	True	False	False	False	False	lung
HRA001504	PRJCA007073	The web-based multiplex PCR primer design software Ultiplex and the associated experimental workflow: Up to 100- plex multiplicity	Zhujiang Hospital, Southern Medical University	0	Open	0	2023-02-01	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001504	False	False	False	True	False	mpr_keyword
HRA001487	PRJCA006665	Pedigree study of Xuanwei lung cancer	YUNNAN UNIVERSITY OF CHINESE MEDICINE 	1	Controlled	0	2026-08-14	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001487	True	False	False	False	False	lung
HRA001485	PRJCA007018	Spatial transcriptomes of lung cancer brain metastasis	YUNNAN UNIVERSITY OF CHINESE MEDICINE 	1	Controlled	0	2026-08-14	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001485	True	False	False	False	False	lung
HRA001462	PRJCA006923	Genomic signatures define three subtypes of resected EGFR-mutant  stage II-III non-small-cell lung cancer with distinct adjuvant therapy outcomes	020-83827812-51311	1	Controlled	0	2021-10-25	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001462	True	False	False	False	False	lung
HRA001424	PRJCA006189	Methionine Deficiency Facilitates Antitumor Immunity by Altering m6A Methylation of Immune Checkpoint Transcripts	Sun Yat-sen University	1	Controlled	0	2026-07-06	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001424	False	True	False	False	False	ici
HRA000615	PRJCA004205	A Molecular and Cellular Landscape of the Human COVID-19 Lung	Institute of Zoology, Chinese Academy of Sciences	1	Controlled	0	2026-08-14	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000615	True	False	False	False	False	lung
HRA000646	PRJCA004205	A Molecular and Cellular Landscape of the Human COVID-19 Lung	Institute of Zoology, Chinese Academy of Sciences	1	Controlled	0	2026-08-14	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000646	True	False	False	False	False	lung
HRA001278	PRJCA006385	Spatio-temporal genomic analysis reveals distinct molecular features in recurrent stage I non-small cell lung cancers	Peking University People’s Hospital	1	Controlled	0	2023-08-16	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001278	True	False	False	False	False	lung
HRA001360	PRJCA006517	Over-shedding of donor-derived cell-free DNA at immune-related regions into plasma of lung transplant recipient	The First Affiliated Hospital Of Guangzhou Medical University	1	Controlled	0	2021-10-09	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001360	True	False	False	False	False	lung
HRA001357	PRJCA006447	Promotion of tumor-associated macrophages infiltration by elevated neddylation pathway via NF-kB-CCL2 signaling in lung cancer	Longhua Hospital 	1	Controlled	0	2022-02-17	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001357	True	False	False	False	False	lung
HRA001323	PRJCA006555	T-index Predicts Clinical Outcome in Patients with Advanced Non-Small Cell Lung Cancer Receiving Personal Therapy	Shanghai Chest Hospital, Shanghai Jiao Tong University	1	Controlled	0	2025-10-05	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001323	True	False	False	False	False	lung
HRA001346	PRJCA005206	Dynamic recurrence risk and adjuvant chemotherapy benefit prediction by circulating tumor DNA in resected non-small cell lung cancer	National Cancer Center/National Clinical Research Center for Cancer/Cancer Hospital, Chinese Academy of Medical Sciences and Peking Union Medical College	1	Controlled	0	2026-01-22	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001346	True	False	False	False	False	lung
HRA001277	PRJCA006452	Tumor Microenviroment Characteristics in a Patient with HER2 Mutant Lung Squamous Cell Carcinoma harboring High PD-L1 Expression Who Presented Hyperprogressive Disease	Second Affiliated Hospital of Zhejiang University School of Medicine	1	Controlled	0	2026-06-19	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001277	True	True	False	False	False	lung+ici
HRA001078	PRJCA005927	Multiplatform Discovery and Regulatory Function Analysis of Structural Variations in Non-small Cell Lung Carcinoma	West China Hospital Sichuan University	1	Controlled	0	2026-05-29	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001078	True	False	False	False	False	lung
HRA001237	PRJCA006357	Intertumoural Heterogeneity and Branch Evolution of Synchronous Multiple Primary Lung Adenocarcinomas by Next-Generation Sequencing Analysis	Tumor Hospital affiliated to Shandong First Medical University	1	Controlled	0	2022-03-30	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001237	True	False	False	False	False	lung
HRA001163	PRJCA006136	Long Non-coding RNA NR2F1-AS1 Induces Breast Cancer Lung Metastatic Dormancy by Regulating NR2F1 and deltaNp63	Shanghai Institute of Nutrition and Health, Chinese Academy of Sciences	0	Open	0	2021-08-15	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001163	True	False	False	False	False	lung
HRA001130	PRJCA005792	Deciphering cell lineage specification of human lung adenocarcinoma with single-cell RNA sequencing	Frontiers Science Center for Disease-related Molecular Networks, West China Hospital, Sichuan University, Chengdu, Sichuan, China	1	Controlled	0	2026-07-23	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001130	True	False	False	False	False	lung
HRA001094	PRJCA005887	Analysis of risk factors and gene mutation characteristics of different metastatic sites of lung cancer	Company Name: Genecast Biotechnology Co., Ltd 	1	Controlled	0	2026-07-29	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001094	True	False	False	False	False	lung
HRA001083	PRJCA005546	Whole-exome sequencing on circulating tumor cells explores platinum-drug resistance mutations in advanced non-small cell lung cancer	Shanghai Chest Hospital	1	Controlled	0	2022-12-05	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001083	True	False	False	False	False	lung
HRA001045	PRJCA005830	Genomic characterization and outcome evaluation of kinome fusions in lung cancer revealed novel druggable fusions	The Second Affiliated Hospital of Zhejiang University School of Medicine	1	Controlled	0	2021-12-16	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA001045	True	False	False	False	False	lung
HRA000952	PRJCA005372	Single-cell RNA-seq analysis of mixed ground-glass nodule reveals the malignant transformation of early lung adenocarcinoma	Xinqiao Hospital, Army Medical Univercity	1	Controlled	0	2025-12-12	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000952	True	False	False	False	False	lung
HRA000879	PRJCA005170	Integrated analysis of genomic and immunological features in lung adenocarcinoma with micropapillary component	Afﬁliated Hangzhou First People’s Hospital, Zhejiang University School of Medicine	1	Controlled	0	2021-07-06	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000879	True	False	False	False	False	lung
HRA000900	PRJCA005312	Research of NSCLC	National Cancer Center/National Clinical Research Center for Cancer/Cancer Hospital, Chinese Academy of Medical Sciences and Peking Union Medical College	1	Controlled	0	2024-09-02	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000900	True	False	False	False	False	lung
HRA000836	PRJCA005123	Molecular identification and genetic characterization of early-stage multiple primary lung cancer by large-panel next-generation sequencing analysis	Beijing Haidian Hospital	1	Controlled	0	2024-04-24	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000836	True	False	False	False	False	lung
HRA000782	PRJCA004843	Application of a classifier combining bronchial transcriptomics and chest CT features facilitates the diagnostic evaluation of lung cancer in smokers and non-smokers	Second Affiliated Hospital of Zhejiang University School of Medicine	1	Controlled	0	2026-06-19	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000782	True	False	False	False	False	lung
HRA000479	PRJCA003983	A non-invasive multi-analytic approach for lung cancer diagnosis of patients with pulmonary nodules	Xinqiao Hospital, Third Military Medical University (Army Medical University)	1	Controlled	0	2021-06-04	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000479	True	False	False	False	False	lung
HRA000725	PRJCA004723	Study on plasma ctDNA dynamic gene changes in patients with EGFR mutation in non-small cell lung cancer	Beijing Chest Hospital	1	Controlled	0	2026-01-22	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000725	True	False	False	False	False	lung
HRA000355	PRJCA003575	Genome profiling of circulating tumor cells in lung adenocarcinoma	Fudan University	1	Controlled	0	2026-08-07	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000355	True	False	False	False	False	lung
HRA000607	PRJCA004322	Single-cell transcriptomic analysis of small cell lung cancer reveals its immunosuppressive microenvironment and implies the benefit of immunotherapy	Shanghai Pulmonary Hospital Tongji University	1	Controlled	0	2026-08-13	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000607	True	True	False	False	False	lung+ici
HRA000441	PRJCA003757	Multi-region exome sequencing reveals the intratumoral heterogeneity of surgically resected small cell lung cancer	Sun Yat-sen University Cancer Center	1	Controlled	0	2026-05-26	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000441	True	False	False	False	False	lung
HRA000339	PRJCA003482	Establishment of lung tumor organoids	Beihang University	0	Open	0	2026-04-08	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000339	True	False	False	False	False	lung
HRA000291	PRJCA003308	Molecular Characteristics of Primary Pulmonary Lymphoepithelioma-like Carcinoma Based on Integrated Genomic Analyses	West China Hospital of Sichuan University	1	Controlled	0	2025-12-30	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000291	True	False	False	False	False	lung
HRA000524	PRJCA004143	Ratio of the interferon-gamma signature to the immunosuppression signature predicts anti-PD-1 therapy response in melanoma	Xiamen University	1	Controlled	0	2025-07-17	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000524	False	True	False	False	False	ici
HRA000115	PRJCA002263	Lung sarcomatoid carcinoma	Peking University	1	Controlled	0	2026-04-08	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000115	True	False	False	False	False	lung
HRA000507	PRJCA003893	Genomic profiling and prognostic value analysis of genetic alterations in Chinese resected lung cancer with invasive mucinous adenocarcinoma	Cancer Hospital of University of Chinese Academy of Sciences, Zhejiang Cancer Hospital	1	Controlled	0	2020-12-29	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000507	True	False	False	False	False	lung
HRA000465	PRJCA003960	Mutational patterns are correlated with malignancy of early stage lung adenocarcinoma in multiple pulmonary nodules	Shenzhen People's Hospital	1	Controlled	0	2026-08-04	https://ngdc.cncb.ac.cn/gsa-human/browse/HRA000465	True	False	False	False	False	lung
