external_id	tcga_barcode	sample_type	project
ef77e173-b8e9-49ec-b31d-a7e7c304b093	TCGA-39-5024-01A-21R-1820-07	Primary Tumor	LUSC
efa6c2b7-bd4b-4c98-8572-fe4ff4c72f59	TCGA-94-8490-01A-11R-2326-07	Primary Tumor	LUSC
efcabe86-6bce-4402-a865-5d0fdd5ba373	TCGA-56-8201-11A-01R-2247-07	Solid Tissue Normal	LUSC
eff5cc0e-93c9-4e18-b296-d893888e0248	TCGA-22-5478-01A-01R-1635-07	Primary Tumor	LUSC
f0adb2a1-f5dd-4332-9fd3-9f886036455f	TCGA-34-5239-01A-21R-1820-07	Primary Tumor	LUSC
f0e185ca-ecbc-4954-a84c-8828b1955499	TCGA-56-8624-01A-11R-2403-07	Primary Tumor	LUSC
f12be7ac-d2dd-4ad1-ab37-32dc85954f59	TCGA-60-2706-01A-01R-0851-07	Primary Tumor	LUSC
f13fe591-142c-4cf6-b27e-f0e97d28b979	TCGA-56-7731-01A-11R-2125-07	Primary Tumor	LUSC
f1b4e808-bfd1-4209-bc35-b9f98140aec3	TCGA-56-A4BX-01A-11R-A24H-07	Primary Tumor	LUSC
f2fa428e-6194-4067-8f2a-8d9877418cb3	TCGA-22-5473-01A-01R-1635-07	Primary Tumor	LUSC
f36353a3-6ce6-4347-a78b-0aad8fab14ad	TCGA-58-A46N-01A-11R-A24H-07	Primary Tumor	LUSC
f3cbc7ff-972f-4676-8adc-59b4cb8eda34	TCGA-85-A4CN-01A-11R-A24H-07	Primary Tumor	LUSC
f429b1b9-1a76-45cd-b5cb-e35bf11ed2d6	TCGA-66-2783-01A-01R-1201-07	Primary Tumor	LUSC
f46019f0-dbf8-44d6-93a6-7bda7b843135	TCGA-85-8048-01A-11R-2247-07	Primary Tumor	LUSC
f50854e2-2f5d-4474-bb7d-842679b3da09	TCGA-33-AASI-01A-22R-A405-07	Primary Tumor	LUSC
f5b8f1ed-8fe2-42ce-885c-d67c4de176b4	TCGA-77-8150-01A-11R-2247-07	Primary Tumor	LUSC
f6cef865-ae15-4030-895a-44577aadee76	TCGA-60-2707-01A-01R-0851-07	Primary Tumor	LUSC
f6d1ed30-7396-46cd-b410-c29a71c3c389	TCGA-63-5128-01A-01R-1443-07	Primary Tumor	LUSC
f73cca65-58de-4675-a3d7-e4ef24e34d9c	TCGA-56-8082-01A-11R-2247-07	Primary Tumor	LUSC
fa52005c-4e34-4206-8dff-e986ed7227f6	TCGA-85-6175-01A-11R-1820-07	Primary Tumor	LUSC
fb2693aa-9c03-4f7b-83ed-66cfa79025a6	TCGA-22-4593-01A-21R-1820-07	Primary Tumor	LUSC
fbd698d2-b7c6-4cb6-8a60-45d89da8748e	TCGA-56-5898-01A-11R-1635-07	Primary Tumor	LUSC
fbd92d0a-a89a-4c7d-862f-f2130d553863	TCGA-77-8007-11A-01R-2187-07	Solid Tissue Normal	LUSC
fdaac0e6-7749-405c-ae79-aae51d613eba	TCGA-43-7658-11A-01R-2125-07	Solid Tissue Normal	LUSC
fe4e7a44-066e-45f8-b13d-3c4a06a1ca06	TCGA-77-A5G7-01B-11R-A27Q-07	Primary Tumor	LUSC
fe8652a7-7af4-4ae9-adbe-229f6e6278be	TCGA-22-5492-01A-01R-1635-07	Primary Tumor	LUSC
fe8ad1af-d87e-47e9-9d22-ee89e6784586	TCGA-66-2754-01A-01R-0980-07	Primary Tumor	LUSC
fed9f364-bc3f-4134-bf4b-4d24b0eb8315	TCGA-60-2696-01A-01R-0851-07	Primary Tumor	LUSC
ff94df88-e9ef-42d4-8539-13047fabdd12	TCGA-37-5819-01A-01R-1635-07	Primary Tumor	LUSC
ffa0c784-fc85-42d6-b704-0d60b506f993	TCGA-56-7731-11A-01R-2125-07	Solid Tissue Normal	LUSC
ffe227cd-e79b-40c3-9151-057ad703bdea	TCGA-77-8139-01A-11R-2247-07	Primary Tumor	LUSC
