cohort_id	organism	material	scale	tf	target	rho	p	n	detect_tf	detect_target
SRP070847	mouse	tissue	sftpc	TFAP2A	TACSTD2	0.3689	0.0268	36	0.8889	0.9167
SRP070847	mouse	tissue	sftpc	TFAP2A	CLDN4	0.1153	0.5030	36	0.8889	0.8611
SRP070847	mouse	tissue	sftpc	NKX2-1	TACSTD2	0.3356	0.0454	36	0.9722	0.9167
SRP070847	mouse	tissue	sftpc	NKX2-1	CLDN4	0.3266	0.0518	36	0.9722	0.8611
SRP071214	mouse	tissue	raw	ELF3	TACSTD2	0.9323	0.0000	20	1.0000	1.0000
SRP071214	mouse	tissue	raw	ELF3	CLDN4	0.8902	0.0000	20	1.0000	1.0000
SRP071214	mouse	tissue	raw	GRHL1	TACSTD2	0.7218	0.0003	20	1.0000	1.0000
SRP071214	mouse	tissue	raw	GRHL1	CLDN4	0.5684	0.0089	20	1.0000	1.0000
SRP071214	mouse	tissue	raw	KLF4	TACSTD2	0.9474	0.0000	20	1.0000	1.0000
SRP071214	mouse	tissue	raw	KLF4	CLDN4	0.8647	0.0000	20	1.0000	1.0000
SRP071214	mouse	tissue	raw	TFAP2A	TACSTD2	0.4331	0.0565	20	1.0000	1.0000
SRP071214	mouse	tissue	raw	TFAP2A	CLDN4	0.2466	0.2946	20	1.0000	1.0000
SRP071214	mouse	tissue	raw	NKX2-1	TACSTD2	0.5835	0.0069	20	1.0000	1.0000
SRP071214	mouse	tissue	raw	NKX2-1	CLDN4	0.7353	0.0002	20	1.0000	1.0000
SRP071214	mouse	tissue	epcam	ELF3	TACSTD2	0.4466	0.0484	20	1.0000	1.0000
SRP071214	mouse	tissue	epcam	ELF3	CLDN4	0.1895	0.4237	20	1.0000	1.0000
SRP071214	mouse	tissue	epcam	GRHL1	TACSTD2	0.3880	0.0910	20	1.0000	1.0000
SRP071214	mouse	tissue	epcam	GRHL1	CLDN4	-0.0150	0.9498	20	1.0000	1.0000
SRP071214	mouse	tissue	epcam	KLF4	TACSTD2	0.5068	0.0226	20	1.0000	1.0000
SRP071214	mouse	tissue	epcam	KLF4	CLDN4	0.1053	0.6587	20	1.0000	1.0000
SRP071214	mouse	tissue	epcam	TFAP2A	TACSTD2	0.1053	0.6587	20	1.0000	1.0000
SRP071214	mouse	tissue	epcam	TFAP2A	CLDN4	-0.2406	0.3069	20	1.0000	1.0000
SRP071214	mouse	tissue	epcam	NKX2-1	TACSTD2	-0.2053	0.3851	20	1.0000	1.0000
SRP071214	mouse	tissue	epcam	NKX2-1	CLDN4	0.3475	0.1333	20	1.0000	1.0000
SRP071214	mouse	tissue	sftpc	ELF3	TACSTD2	0.8962	0.0000	20	1.0000	1.0000
SRP071214	mouse	tissue	sftpc	ELF3	CLDN4	0.7594	0.0001	20	1.0000	1.0000
SRP071214	mouse	tissue	sftpc	GRHL1	TACSTD2	0.8496	0.0000	20	1.0000	1.0000
SRP071214	mouse	tissue	sftpc	GRHL1	CLDN4	0.6842	0.0009	20	1.0000	1.0000
SRP071214	mouse	tissue	sftpc	KLF4	TACSTD2	0.9233	0.0000	20	1.0000	1.0000
SRP071214	mouse	tissue	sftpc	KLF4	CLDN4	0.7233	0.0003	20	1.0000	1.0000
SRP071214	mouse	tissue	sftpc	TFAP2A	TACSTD2	0.6466	0.0021	20	1.0000	1.0000
SRP071214	mouse	tissue	sftpc	TFAP2A	CLDN4	0.4466	0.0484	20	1.0000	1.0000
SRP071214	mouse	tissue	sftpc	NKX2-1	TACSTD2	0.1444	0.5437	20	1.0000	1.0000
SRP071214	mouse	tissue	sftpc	NKX2-1	CLDN4	0.3880	0.0910	20	1.0000	1.0000
SRP073062	mouse	tissue	raw	ELF3	TACSTD2	-0.1281	0.6013	19	1.0000	1.0000
SRP073062	mouse	tissue	raw	ELF3	CLDN4	-0.7351	0.0003	19	1.0000	1.0000
SRP073062	mouse	tissue	raw	GRHL1	TACSTD2	-0.2474	0.3072	19	1.0000	1.0000
SRP073062	mouse	tissue	raw	GRHL1	CLDN4	0.5491	0.0149	19	1.0000	1.0000
SRP073062	mouse	tissue	raw	KLF4	TACSTD2	-0.2246	0.3553	19	1.0000	1.0000
SRP073062	mouse	tissue	raw	KLF4	CLDN4	-0.1632	0.5045	19	1.0000	1.0000
SRP073062	mouse	tissue	raw	TFAP2A	TACSTD2	0.1160	0.6363	19	0.8421	1.0000
SRP073062	mouse	tissue	raw	TFAP2A	CLDN4	0.7135	0.0006	19	0.8421	1.0000
SRP073062	mouse	tissue	raw	NKX2-1	TACSTD2	-0.0772	0.7534	19	1.0000	1.0000
SRP073062	mouse	tissue	raw	NKX2-1	CLDN4	-0.6702	0.0017	19	1.0000	1.0000
SRP073062	mouse	tissue	epcam	ELF3	TACSTD2	-0.2754	0.2537	19	1.0000	1.0000
SRP073062	mouse	tissue	epcam	ELF3	CLDN4	-0.3544	0.1366	19	1.0000	1.0000
SRP073062	mouse	tissue	epcam	GRHL1	TACSTD2	-0.2947	0.2206	19	1.0000	1.0000
SRP073062	mouse	tissue	epcam	GRHL1	CLDN4	0.3614	0.1284	19	1.0000	1.0000
SRP073062	mouse	tissue	epcam	KLF4	TACSTD2	-0.2246	0.3553	19	1.0000	1.0000
SRP073062	mouse	tissue	epcam	KLF4	CLDN4	-0.2421	0.3180	19	1.0000	1.0000
SRP073062	mouse	tissue	epcam	TFAP2A	TACSTD2	0.2860	0.2353	19	0.8421	1.0000
SRP073062	mouse	tissue	epcam	TFAP2A	CLDN4	0.2772	0.2506	19	0.8421	1.0000
SRP073062	mouse	tissue	epcam	NKX2-1	TACSTD2	-0.2825	0.2413	19	1.0000	1.0000
SRP073062	mouse	tissue	epcam	NKX2-1	CLDN4	-0.0035	0.9886	19	1.0000	1.0000
SRP073062	mouse	tissue	sftpc	ELF3	TACSTD2	-0.2158	0.3749	19	1.0000	1.0000
SRP073062	mouse	tissue	sftpc	ELF3	CLDN4	-0.4404	0.0592	19	1.0000	1.0000
SRP073062	mouse	tissue	sftpc	GRHL1	TACSTD2	-0.2737	0.2569	19	1.0000	1.0000
SRP073062	mouse	tissue	sftpc	GRHL1	CLDN4	0.2702	0.2633	19	1.0000	1.0000
SRP073062	mouse	tissue	sftpc	KLF4	TACSTD2	-0.2702	0.2633	19	1.0000	1.0000
SRP073062	mouse	tissue	sftpc	KLF4	CLDN4	-0.4246	0.0700	19	1.0000	1.0000
SRP073062	mouse	tissue	sftpc	TFAP2A	TACSTD2	0.2018	0.4075	19	0.8421	1.0000
SRP073062	mouse	tissue	sftpc	TFAP2A	CLDN4	0.4579	0.0487	19	0.8421	1.0000
SRP073062	mouse	tissue	sftpc	NKX2-1	TACSTD2	-0.0947	0.6997	19	1.0000	1.0000
SRP073062	mouse	tissue	sftpc	NKX2-1	CLDN4	-0.4000	0.0897	19	1.0000	1.0000
SRP073063	mouse	tissue	raw	ELF3	TACSTD2	-0.0290	0.9287	12	1.0000	0.5833
SRP073063	mouse	tissue	raw	ELF3	CLDN4	-0.4679	0.1251	12	1.0000	0.4167
SRP073063	mouse	tissue	raw	GRHL1	TACSTD2	-0.1668	0.6044	12	1.0000	0.5833
SRP073063	mouse	tissue	raw	GRHL1	CLDN4	-0.4679	0.1251	12	1.0000	0.4167
SRP073063	mouse	tissue	raw	KLF4	TACSTD2	-0.2045	0.5238	12	0.7500	0.5833
SRP073063	mouse	tissue	raw	KLF4	CLDN4	0.7225	0.0080	12	0.7500	0.4167
SRP073063	mouse	tissue	raw	TFAP2A	TACSTD2	-0.1160	0.7195	12	1.0000	0.5833
SRP073063	mouse	tissue	raw	TFAP2A	CLDN4	-0.4913	0.1048	12	1.0000	0.4167
SRP073063	mouse	tissue	raw	NKX2-1	TACSTD2	-0.4568	0.1354	12	1.0000	0.5833
SRP073063	mouse	tissue	raw	NKX2-1	CLDN4	-0.2105	0.5113	12	1.0000	0.4167
SRP073063	mouse	tissue	epcam	ELF3	TACSTD2	-0.0290	0.9287	12	1.0000	0.5833
SRP073063	mouse	tissue	epcam	ELF3	CLDN4	-0.4679	0.1251	12	1.0000	0.4167
SRP073063	mouse	tissue	epcam	GRHL1	TACSTD2	-0.1668	0.6044	12	1.0000	0.5833
SRP073063	mouse	tissue	epcam	GRHL1	CLDN4	-0.4679	0.1251	12	1.0000	0.4167
SRP073063	mouse	tissue	epcam	KLF4	TACSTD2	-0.2045	0.5238	12	0.7500	0.5833
SRP073063	mouse	tissue	epcam	KLF4	CLDN4	0.7225	0.0080	12	0.7500	0.4167
SRP073063	mouse	tissue	epcam	TFAP2A	TACSTD2	-0.1160	0.7195	12	1.0000	0.5833
SRP073063	mouse	tissue	epcam	TFAP2A	CLDN4	-0.4913	0.1048	12	1.0000	0.4167
SRP073063	mouse	tissue	epcam	NKX2-1	TACSTD2	-0.4568	0.1354	12	1.0000	0.5833
SRP073063	mouse	tissue	epcam	NKX2-1	CLDN4	-0.2105	0.5113	12	1.0000	0.4167
SRP073063	mouse	tissue	sftpc	ELF3	TACSTD2	0.4476	0.1446	12	1.0000	0.5833
SRP073063	mouse	tissue	sftpc	ELF3	CLDN4	-0.2308	0.4705	12	1.0000	0.4167
SRP073063	mouse	tissue	sftpc	GRHL1	TACSTD2	0.0979	0.7621	12	1.0000	0.5833
SRP073063	mouse	tissue	sftpc	GRHL1	CLDN4	-0.1469	0.6488	12	1.0000	0.4167
SRP073063	mouse	tissue	sftpc	KLF4	TACSTD2	-0.4476	0.1446	12	0.7500	0.5833
SRP073063	mouse	tissue	sftpc	KLF4	CLDN4	0.7692	0.0034	12	0.7500	0.4167
SRP073063	mouse	tissue	sftpc	TFAP2A	TACSTD2	0.0559	0.8629	12	1.0000	0.5833
SRP073063	mouse	tissue	sftpc	TFAP2A	CLDN4	-0.3357	0.2861	12	1.0000	0.4167
SRP073063	mouse	tissue	sftpc	NKX2-1	TACSTD2	-0.3776	0.2262	12	1.0000	0.5833
SRP073063	mouse	tissue	sftpc	NKX2-1	CLDN4	0.2867	0.3663	12	1.0000	0.4167
SRP076940	mouse	tissue	raw	ELF3	TACSTD2	0.4755	0.1182	12	1.0000	1.0000
SRP076940	mouse	tissue	raw	ELF3	CLDN4	0.3077	0.3306	12	1.0000	1.0000
SRP076940	mouse	tissue	raw	GRHL1	TACSTD2	-0.1538	0.6331	12	1.0000	1.0000
SRP076940	mouse	tissue	raw	GRHL1	CLDN4	-0.0699	0.8290	12	1.0000	1.0000
SRP076940	mouse	tissue	raw	KLF4	TACSTD2	-0.1678	0.6021	12	1.0000	1.0000
SRP076940	mouse	tissue	raw	KLF4	CLDN4	0.0559	0.8629	12	1.0000	1.0000
SRP076940	mouse	tissue	raw	TFAP2A	TACSTD2	0.2657	0.4038	12	1.0000	1.0000
SRP076940	mouse	tissue	raw	TFAP2A	CLDN4	0.4266	0.1667	12	1.0000	1.0000
SRP076940	mouse	tissue	raw	NKX2-1	TACSTD2	0.4476	0.1446	12	1.0000	1.0000
SRP076940	mouse	tissue	raw	NKX2-1	CLDN4	0.8042	0.0016	12	1.0000	1.0000
SRP076940	mouse	tissue	epcam	ELF3	TACSTD2	0.6014	0.0386	12	1.0000	1.0000
SRP076940	mouse	tissue	epcam	ELF3	CLDN4	0.4825	0.1121	12	1.0000	1.0000
SRP076940	mouse	tissue	epcam	GRHL1	TACSTD2	-0.1049	0.7456	12	1.0000	1.0000
SRP076940	mouse	tissue	epcam	GRHL1	CLDN4	0.1049	0.7456	12	1.0000	1.0000
SRP076940	mouse	tissue	epcam	KLF4	TACSTD2	0.0350	0.9141	12	1.0000	1.0000
SRP076940	mouse	tissue	epcam	KLF4	CLDN4	0.3497	0.2652	12	1.0000	1.0000
SRP076940	mouse	tissue	epcam	TFAP2A	TACSTD2	0.3147	0.3191	12	1.0000	1.0000
SRP076940	mouse	tissue	epcam	TFAP2A	CLDN4	0.4476	0.1446	12	1.0000	1.0000
SRP076940	mouse	tissue	epcam	NKX2-1	TACSTD2	0.4056	0.1908	12	1.0000	1.0000
SRP076940	mouse	tissue	epcam	NKX2-1	CLDN4	0.6923	0.0126	12	1.0000	1.0000
SRP076940	mouse	tissue	sftpc	ELF3	TACSTD2	0.4336	0.1591	12	1.0000	1.0000
SRP076940	mouse	tissue	sftpc	ELF3	CLDN4	0.2378	0.4568	12	1.0000	1.0000
SRP076940	mouse	tissue	sftpc	GRHL1	TACSTD2	-0.1958	0.5419	12	1.0000	1.0000
SRP076940	mouse	tissue	sftpc	GRHL1	CLDN4	-0.1469	0.6488	12	1.0000	1.0000
SRP076940	mouse	tissue	sftpc	KLF4	TACSTD2	-0.1678	0.6021	12	1.0000	1.0000
SRP076940	mouse	tissue	sftpc	KLF4	CLDN4	0.1049	0.7456	12	1.0000	1.0000
SRP076940	mouse	tissue	sftpc	TFAP2A	TACSTD2	0.2448	0.4433	12	1.0000	1.0000
SRP076940	mouse	tissue	sftpc	TFAP2A	CLDN4	0.4056	0.1908	12	1.0000	1.0000
SRP076940	mouse	tissue	sftpc	NKX2-1	TACSTD2	0.4476	0.1446	12	1.0000	1.0000
SRP076940	mouse	tissue	sftpc	NKX2-1	CLDN4	0.8252	0.0010	12	1.0000	1.0000
SRP077873	mouse	tissue	raw	ELF3	TACSTD2	-0.1673	0.6033	12	1.0000	0.6667
SRP077873	mouse	tissue	raw	ELF3	CLDN4	-0.4296	0.1634	12	1.0000	0.7500
SRP077873	mouse	tissue	raw	GRHL1	TACSTD2	0.2420	0.4485	12	1.0000	0.6667
SRP077873	mouse	tissue	raw	GRHL1	CLDN4	-0.0493	0.8791	12	1.0000	0.7500
SRP077873	mouse	tissue	raw	KLF4	TACSTD2	-0.7795	0.0028	12	1.0000	0.6667
SRP077873	mouse	tissue	raw	KLF4	CLDN4	-0.6549	0.0208	12	1.0000	0.7500
SRP077873	mouse	tissue	raw	TFAP2A	TACSTD2	0.5303	0.0761	12	0.9167	0.6667
SRP077873	mouse	tissue	raw	TFAP2A	CLDN4	-0.2183	0.4955	12	0.9167	0.7500
SRP077873	mouse	tissue	raw	NKX2-1	TACSTD2	-0.4912	0.1049	12	1.0000	0.6667
SRP077873	mouse	tissue	raw	NKX2-1	CLDN4	0.0845	0.7940	12	1.0000	0.7500
SRP077873	mouse	tissue	epcam	ELF3	TACSTD2	0.0559	0.8629	12	1.0000	0.6667
SRP077873	mouse	tissue	epcam	ELF3	CLDN4	-0.2937	0.3541	12	1.0000	0.7500
SRP077873	mouse	tissue	epcam	GRHL1	TACSTD2	0.2448	0.4433	12	1.0000	0.6667
SRP077873	mouse	tissue	epcam	GRHL1	CLDN4	-0.0350	0.9141	12	1.0000	0.7500
SRP077873	mouse	tissue	epcam	KLF4	TACSTD2	-0.6014	0.0386	12	1.0000	0.6667
SRP077873	mouse	tissue	epcam	KLF4	CLDN4	-0.6503	0.0220	12	1.0000	0.7500
SRP077873	mouse	tissue	epcam	TFAP2A	TACSTD2	0.6014	0.0386	12	0.9167	0.6667
SRP077873	mouse	tissue	epcam	TFAP2A	CLDN4	-0.2098	0.5128	12	0.9167	0.7500
SRP077873	mouse	tissue	epcam	NKX2-1	TACSTD2	-0.5455	0.0666	12	1.0000	0.6667
SRP077873	mouse	tissue	epcam	NKX2-1	CLDN4	0.1399	0.6646	12	1.0000	0.7500
SRP077873	mouse	tissue	sftpc	ELF3	TACSTD2	-0.2378	0.4568	12	1.0000	0.6667
SRP077873	mouse	tissue	sftpc	ELF3	CLDN4	-0.4825	0.1121	12	1.0000	0.7500
SRP077873	mouse	tissue	sftpc	GRHL1	TACSTD2	0.2098	0.5128	12	1.0000	0.6667
SRP077873	mouse	tissue	sftpc	GRHL1	CLDN4	-0.1259	0.6967	12	1.0000	0.7500
SRP077873	mouse	tissue	sftpc	KLF4	TACSTD2	-0.7972	0.0019	12	1.0000	0.6667
SRP077873	mouse	tissue	sftpc	KLF4	CLDN4	-0.7133	0.0092	12	1.0000	0.7500
SRP077873	mouse	tissue	sftpc	TFAP2A	TACSTD2	0.4196	0.1745	12	0.9167	0.6667
SRP077873	mouse	tissue	sftpc	TFAP2A	CLDN4	-0.1678	0.6021	12	0.9167	0.7500
SRP077873	mouse	tissue	sftpc	NKX2-1	TACSTD2	-0.5944	0.0415	12	1.0000	0.6667
SRP077873	mouse	tissue	sftpc	NKX2-1	CLDN4	-0.5175	0.0849	12	1.0000	0.7500
SRP078563	mouse	tissue	raw	ELF3	TACSTD2			19	1.0000	0.1053
SRP078563	mouse	tissue	raw	ELF3	CLDN4			19	1.0000	0.0526
SRP078563	mouse	tissue	raw	GRHL1	TACSTD2			19	1.0000	0.1053
SRP078563	mouse	tissue	raw	GRHL1	CLDN4			19	1.0000	0.0526
SRP078563	mouse	tissue	raw	KLF4	TACSTD2			19	0.3158	0.1053
SRP078563	mouse	tissue	raw	KLF4	CLDN4			19	0.3158	0.0526
SRP078563	mouse	tissue	raw	TFAP2A	TACSTD2			19	0.9474	0.1053
SRP078563	mouse	tissue	raw	TFAP2A	CLDN4			19	0.9474	0.0526
SRP078563	mouse	tissue	raw	NKX2-1	TACSTD2			19	1.0000	0.1053
SRP078563	mouse	tissue	raw	NKX2-1	CLDN4			19	1.0000	0.0526
SRP078563	mouse	tissue	epcam	ELF3	TACSTD2			19	1.0000	0.1053
SRP078563	mouse	tissue	epcam	ELF3	CLDN4			19	1.0000	0.0526
SRP078563	mouse	tissue	epcam	GRHL1	TACSTD2			19	1.0000	0.1053
SRP078563	mouse	tissue	epcam	GRHL1	CLDN4			19	1.0000	0.0526
SRP078563	mouse	tissue	epcam	KLF4	TACSTD2			19	0.3158	0.1053
SRP078563	mouse	tissue	epcam	KLF4	CLDN4			19	0.3158	0.0526
SRP078563	mouse	tissue	epcam	TFAP2A	TACSTD2			19	0.9474	0.1053
SRP078563	mouse	tissue	epcam	TFAP2A	CLDN4			19	0.9474	0.0526
SRP078563	mouse	tissue	epcam	NKX2-1	TACSTD2			19	1.0000	0.1053
SRP078563	mouse	tissue	epcam	NKX2-1	CLDN4			19	1.0000	0.0526
SRP078563	mouse	tissue	sftpc	ELF3	TACSTD2			19	1.0000	0.1053
SRP078563	mouse	tissue	sftpc	ELF3	CLDN4			19	1.0000	0.0526
SRP078563	mouse	tissue	sftpc	GRHL1	TACSTD2			19	1.0000	0.1053
SRP078563	mouse	tissue	sftpc	GRHL1	CLDN4			19	1.0000	0.0526
SRP078563	mouse	tissue	sftpc	KLF4	TACSTD2			19	0.3158	0.1053
SRP078563	mouse	tissue	sftpc	KLF4	CLDN4			19	0.3158	0.0526
SRP078563	mouse	tissue	sftpc	TFAP2A	TACSTD2			19	0.9474	0.1053
SRP078563	mouse	tissue	sftpc	TFAP2A	CLDN4			19	0.9474	0.0526
SRP078563	mouse	tissue	sftpc	NKX2-1	TACSTD2			19	1.0000	0.1053
SRP078563	mouse	tissue	sftpc	NKX2-1	CLDN4			19	1.0000	0.0526
SRP083956	mouse	tissue	raw	ELF3	TACSTD2	0.9720	0.0000	12	1.0000	1.0000
SRP083956	mouse	tissue	raw	ELF3	CLDN4	0.7972	0.0019	12	1.0000	1.0000
SRP083956	mouse	tissue	raw	GRHL1	TACSTD2	-0.2308	0.4705	12	1.0000	1.0000
SRP083956	mouse	tissue	raw	GRHL1	CLDN4	-0.2098	0.5128	12	1.0000	1.0000
SRP083956	mouse	tissue	raw	KLF4	TACSTD2	-0.5175	0.0849	12	1.0000	1.0000
SRP083956	mouse	tissue	raw	KLF4	CLDN4	-0.3217	0.3079	12	1.0000	1.0000
SRP083956	mouse	tissue	raw	TFAP2A	TACSTD2	0.5944	0.0415	12	1.0000	1.0000
SRP083956	mouse	tissue	raw	TFAP2A	CLDN4	0.3357	0.2861	12	1.0000	1.0000
SRP083956	mouse	tissue	raw	NKX2-1	TACSTD2	0.2517	0.4299	12	1.0000	1.0000
SRP083956	mouse	tissue	raw	NKX2-1	CLDN4	0.0699	0.8290	12	1.0000	1.0000
SRP083956	mouse	tissue	epcam	ELF3	TACSTD2	0.9301	0.0000	12	1.0000	1.0000
SRP083956	mouse	tissue	epcam	ELF3	CLDN4	0.6434	0.0240	12	1.0000	1.0000
SRP083956	mouse	tissue	epcam	GRHL1	TACSTD2	-0.2168	0.4986	12	1.0000	1.0000
SRP083956	mouse	tissue	epcam	GRHL1	CLDN4	-0.3776	0.2262	12	1.0000	1.0000
SRP083956	mouse	tissue	epcam	KLF4	TACSTD2	-0.3077	0.3306	12	1.0000	1.0000
SRP083956	mouse	tissue	epcam	KLF4	CLDN4	-0.2028	0.5273	12	1.0000	1.0000
SRP083956	mouse	tissue	epcam	TFAP2A	TACSTD2	0.7063	0.0102	12	1.0000	1.0000
SRP083956	mouse	tissue	epcam	TFAP2A	CLDN4	0.4126	0.1826	12	1.0000	1.0000
SRP083956	mouse	tissue	epcam	NKX2-1	TACSTD2	0.0979	0.7621	12	1.0000	1.0000
SRP083956	mouse	tissue	epcam	NKX2-1	CLDN4	-0.4126	0.1826	12	1.0000	1.0000
SRP083956	mouse	tissue	sftpc	ELF3	TACSTD2	0.6783	0.0153	12	1.0000	1.0000
SRP083956	mouse	tissue	sftpc	ELF3	CLDN4	-0.2308	0.4705	12	1.0000	1.0000
SRP083956	mouse	tissue	sftpc	GRHL1	TACSTD2	-0.0280	0.9312	12	1.0000	1.0000
SRP083956	mouse	tissue	sftpc	GRHL1	CLDN4	-0.3566	0.2551	12	1.0000	1.0000
SRP083956	mouse	tissue	sftpc	KLF4	TACSTD2	-0.4196	0.1745	12	1.0000	1.0000
SRP083956	mouse	tissue	sftpc	KLF4	CLDN4	-0.3636	0.2453	12	1.0000	1.0000
SRP083956	mouse	tissue	sftpc	TFAP2A	TACSTD2	0.5664	0.0548	12	1.0000	1.0000
SRP083956	mouse	tissue	sftpc	TFAP2A	CLDN4	0.0909	0.7787	12	1.0000	1.0000
SRP083956	mouse	tissue	sftpc	NKX2-1	TACSTD2	-0.1189	0.7129	12	1.0000	1.0000
SRP083956	mouse	tissue	sftpc	NKX2-1	CLDN4	-0.7902	0.0022	12	1.0000	1.0000
SRP087741	mouse	tissue	raw	ELF3	TACSTD2	-0.4800	0.0176	24	1.0000	1.0000
SRP087741	mouse	tissue	raw	ELF3	CLDN4	-0.0652	0.7621	24	1.0000	1.0000
SRP087741	mouse	tissue	raw	GRHL1	TACSTD2	-0.5417	0.0063	24	1.0000	1.0000
SRP087741	mouse	tissue	raw	GRHL1	CLDN4	-0.0470	0.8275	24	1.0000	1.0000
SRP087741	mouse	tissue	raw	KLF4	TACSTD2	0.1704	0.4259	24	1.0000	1.0000
SRP087741	mouse	tissue	raw	KLF4	CLDN4	0.0191	0.9293	24	1.0000	1.0000
SRP087741	mouse	tissue	raw	TFAP2A	TACSTD2	-0.2591	0.2214	24	1.0000	1.0000
SRP087741	mouse	tissue	raw	TFAP2A	CLDN4	-0.0835	0.6982	24	1.0000	1.0000
SRP087741	mouse	tissue	raw	NKX2-1	TACSTD2	-0.6296	0.0010	24	1.0000	1.0000
SRP087741	mouse	tissue	raw	NKX2-1	CLDN4	-0.4965	0.0136	24	1.0000	1.0000
SRP087741	mouse	tissue	epcam	ELF3	TACSTD2	-0.4957	0.0138	24	1.0000	1.0000
SRP087741	mouse	tissue	epcam	ELF3	CLDN4	0.0287	0.8941	24	1.0000	1.0000
SRP087741	mouse	tissue	epcam	GRHL1	TACSTD2	-0.5957	0.0021	24	1.0000	1.0000
SRP087741	mouse	tissue	epcam	GRHL1	CLDN4	0.0435	0.8401	24	1.0000	1.0000
SRP087741	mouse	tissue	epcam	KLF4	TACSTD2	-0.1330	0.5354	24	1.0000	1.0000
SRP087741	mouse	tissue	epcam	KLF4	CLDN4	-0.1835	0.3908	24	1.0000	1.0000
SRP087741	mouse	tissue	epcam	TFAP2A	TACSTD2	0.0183	0.9325	24	1.0000	1.0000
SRP087741	mouse	tissue	epcam	TFAP2A	CLDN4	0.2948	0.1620	24	1.0000	1.0000
SRP087741	mouse	tissue	epcam	NKX2-1	TACSTD2	-0.5322	0.0074	24	1.0000	1.0000
SRP087741	mouse	tissue	epcam	NKX2-1	CLDN4	-0.3791	0.0677	24	1.0000	1.0000
SRP087741	mouse	tissue	sftpc	ELF3	TACSTD2	-0.2757	0.1923	24	1.0000	1.0000
SRP087741	mouse	tissue	sftpc	ELF3	CLDN4	0.0852	0.6922	24	1.0000	1.0000
SRP087741	mouse	tissue	sftpc	GRHL1	TACSTD2	-0.5035	0.0121	24	1.0000	1.0000
SRP087741	mouse	tissue	sftpc	GRHL1	CLDN4	-0.0565	0.7931	24	1.0000	1.0000
SRP087741	mouse	tissue	sftpc	KLF4	TACSTD2	-0.0643	0.7652	24	1.0000	1.0000
SRP087741	mouse	tissue	sftpc	KLF4	CLDN4	-0.0287	0.8941	24	1.0000	1.0000
SRP087741	mouse	tissue	sftpc	TFAP2A	TACSTD2	-0.1391	0.5167	24	1.0000	1.0000
SRP087741	mouse	tissue	sftpc	TFAP2A	CLDN4	-0.0357	0.8686	24	1.0000	1.0000
SRP087741	mouse	tissue	sftpc	NKX2-1	TACSTD2	-0.5522	0.0051	24	1.0000	1.0000
SRP087741	mouse	tissue	sftpc	NKX2-1	CLDN4	-0.4635	0.0225	24	1.0000	1.0000
SRP092906	mouse	tissue	raw	ELF3	TACSTD2	0.6220	0.0176	14	1.0000	0.9286
SRP092906	mouse	tissue	raw	ELF3	CLDN4	0.6176	0.0186	14	1.0000	0.9286
SRP092906	mouse	tissue	raw	GRHL1	TACSTD2	0.8374	0.0002	14	1.0000	0.9286
SRP092906	mouse	tissue	raw	GRHL1	CLDN4	0.8286	0.0003	14	1.0000	0.9286
SRP092906	mouse	tissue	raw	KLF4	TACSTD2	0.5824	0.0289	14	1.0000	0.9286
SRP092906	mouse	tissue	raw	KLF4	CLDN4	0.5604	0.0371	14	1.0000	0.9286
SRP092906	mouse	tissue	raw	TFAP2A	TACSTD2	0.6733	0.0083	14	0.8571	0.9286
SRP092906	mouse	tissue	raw	TFAP2A	CLDN4	0.6865	0.0067	14	0.8571	0.9286
SRP092906	mouse	tissue	raw	NKX2-1	TACSTD2	0.3319	0.2464	14	1.0000	0.9286
SRP092906	mouse	tissue	raw	NKX2-1	CLDN4	0.3231	0.2599	14	1.0000	0.9286
SRP092906	mouse	tissue	epcam	ELF3	TACSTD2	0.1209	0.6806	14	1.0000	0.9286
SRP092906	mouse	tissue	epcam	ELF3	CLDN4	0.1692	0.5630	14	1.0000	0.9286
SRP092906	mouse	tissue	epcam	GRHL1	TACSTD2	0.3055	0.2882	14	1.0000	0.9286
SRP092906	mouse	tissue	epcam	GRHL1	CLDN4	0.3407	0.2333	14	1.0000	0.9286
SRP092906	mouse	tissue	epcam	KLF4	TACSTD2	-0.1253	0.6696	14	1.0000	0.9286
SRP092906	mouse	tissue	epcam	KLF4	CLDN4	-0.0154	0.9584	14	1.0000	0.9286
SRP092906	mouse	tissue	epcam	TFAP2A	TACSTD2	0.0242	0.9346	14	0.8571	0.9286
SRP092906	mouse	tissue	epcam	TFAP2A	CLDN4	-0.1253	0.6696	14	0.8571	0.9286
SRP092906	mouse	tissue	epcam	NKX2-1	TACSTD2	0.0418	0.8873	14	1.0000	0.9286
SRP092906	mouse	tissue	epcam	NKX2-1	CLDN4	-0.0945	0.7479	14	1.0000	0.9286
SRP092906	mouse	tissue	sftpc	ELF3	TACSTD2	-0.0505	0.8637	14	1.0000	0.9286
SRP092906	mouse	tissue	sftpc	ELF3	CLDN4	0.0505	0.8637	14	1.0000	0.9286
SRP092906	mouse	tissue	sftpc	GRHL1	TACSTD2	0.0198	0.9465	14	1.0000	0.9286
SRP092906	mouse	tissue	sftpc	GRHL1	CLDN4	0.0769	0.7938	14	1.0000	0.9286
SRP092906	mouse	tissue	sftpc	KLF4	TACSTD2	0.2132	0.4643	14	1.0000	0.9286
