ligand	receptor	pathway	cpdb_mean_score_high	pass_expr_prop_high	ligand_frac_high	receptor_frac_high	n_sender_high	n_receiver_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	receptor_frac_low	n_sender_low	n_receiver_low	delta_high_minus_low	pass_either	pass_both	Sample	patient	paper_group	n_high	n_low	n_tnk
HLA-E	KLRC2	MHC_I	1.500509262084961	False	0.9630988786952089	0.0	4905	227	1.500509262084961	False	0.9630988786952089	0.0	4905	519	0.0	False	False	BD_immune03	P03	MPR	227	519	4905
HLA-E	KLRC2+KLRD1	MHC_I	1.500509262084961	False	0.9630988786952089	0.0	4905	227	1.500509262084961	False	0.9630988786952089	0.0	4905	519	0.0	False	False	BD_immune03	P03	MPR	227	519	4905
HLA-E	KLRD1	MHC_I	1.5068416469730437	False	0.9630988786952089	0.01762114537444934	4905	227	1.506037903483957	False	0.9630988786952089	0.025048169556840076	4905	519	0.000803743489086628	False	False	BD_immune03	P03	MPR	227	519	4905
HLA-E	KLRK1	MHC_I	1.500509262084961	False	0.9630988786952089	0.0	4905	227	1.500509262084961	False	0.9630988786952089	0.0	4905	519	0.0	False	False	BD_immune03	P03	MPR	227	519	4905
HLA-F	LILRB1	MHC_I	0.5533744019921869	False	0.5321100917431193	0.013215859030837005	4905	227	0.5527793790679425	False	0.5321100917431193	0.007707129094412331	4905	519	0.0005950229242444038	False	False	BD_immune03	P03	MPR	227	519	4905
HLA-F	LILRB2	MHC_I	0.5519852000870742	False	0.5321100917431193	0.004405286343612335	4905	227	0.552347585442476	False	0.5321100917431193	0.005780346820809248	4905	519	-0.0003623853554017842	False	False	BD_immune03	P03	MPR	227	519	4905
HLA-G	LILRB1	MHC_I	0.0030380318639799953	False	0.0014271151885830785	0.013215859030837005	4905	227	0.0024430089397355914	False	0.0014271151885830785	0.007707129094412331	4905	519	0.0005950229242444038	False	False	BD_immune03	P03	MPR	227	519	4905
HLA-G	LILRB2	MHC_I	0.0016488299588672817	False	0.0014271151885830785	0.004405286343612335	4905	227	0.002011215314269066	False	0.0014271151885830785	0.005780346820809248	4905	519	-0.0003623853554017842	False	False	BD_immune03	P03	MPR	227	519	4905
B2M+CD1B	IL6ST	MHC_I_partial	0.1433861404657364	False	0.0	0.46255506607929514	4905	227	0.12395067512989044	False	0.0	0.4489402697495183	4905	519	0.019435465335845947	False	False	BD_immune03	P03	MPR	227	519	4905
CD1D	LILRB2	MHC_I_partial	0.001285495120100677	False	0.0008154943934760449	0.004405286343612335	4905	227	0.0016478804755024612	False	0.0008154943934760449	0.005780346820809248	4905	519	-0.0003623853554017842	False	False	BD_immune03	P03	MPR	227	519	4905
CEACAM5	CD8A	MHC_I_partial	0.011827243972220458	False	0.00020387359836901122	0.05286343612334802	4905	227	0.011519236970343627	False	0.00020387359836901122	0.04431599229287091	4905	519	0.00030800700187683105	False	False	BD_immune03	P03	MPR	227	519	4905
HLA-E	VSIR	MHC_I_partial	1.5136921759694815	False	0.9630988786952089	0.06167400881057269	4905	227	1.510399323888123	False	0.9630988786952089	0.057803468208092484	4905	519	0.0032928520813584328	False	False	BD_immune03	P03	MPR	227	519	4905
HLA-F	VSIR	MHC_I_partial	0.5645413156598806	False	0.5321100917431193	0.06167400881057269	4905	227	0.5612484635785222	False	0.5321100917431193	0.057803468208092484	4905	519	0.0032928520813584328	False	False	BD_immune03	P03	MPR	227	519	4905
LCK	CD8A+CD8B	MHC_I_partial	0.49686638731509447	False	0.48807339449541287	0.013215859030837005	4905	227	0.4968617095146328	False	0.48807339449541287	0.005780346820809248	4905	519	4.677800461649895e-06	False	False	BD_immune03	P03	MPR	227	519	4905
MICA	HCST+KLRK1	MHC_I_partial	0.029367635026574135	False	0.03384301732925586	0.0	4905	227	0.029367635026574135	False	0.03384301732925586	0.0	4905	519	0.0	False	False	BD_immune03	P03	MPR	227	519	4905
MICB	HCST+KLRK1	MHC_I_partial	0.06732523441314697	False	0.0782874617737003	0.0	4905	227	0.06732523441314697	False	0.0782874617737003	0.0	4905	519	0.0	False	False	BD_immune03	P03	MPR	227	519	4905
ULBP1	HCST+KLRK1	MHC_I_partial	0.0008616431150585413	False	0.0014271151885830785	0.0	4905	227	0.0008616431150585413	False	0.0014271151885830785	0.0	4905	519	0.0	False	False	BD_immune03	P03	MPR	227	519	4905
ULBP2	HCST+KLRK1	MHC_I_partial	0.009086893871426582	False	0.010601427115188583	0.0	4905	227	0.009086893871426582	False	0.010601427115188583	0.0	4905	519	0.0	False	False	BD_immune03	P03	MPR	227	519	4905
CCL19	CCR7	T_recruit	0.0076356937061063945	False	0.00020387359836901122	0.013215859030837005	4905	227	0.004523236479144543	False	0.00020387359836901122	0.009633911368015413	4905	519	0.003112457226961851	False	False	BD_immune03	P03	MPR	227	519	4905
CCL21	CCR7	T_recruit	0.00750295165926218	False	0.0	0.013215859030837005	4905	227	0.004390494432300329	False	0.0	0.009633911368015413	4905	519	0.003112457226961851	False	False	BD_immune03	P03	MPR	227	519	4905
CCL3	CCR1	T_recruit	0.31641660374589264	False	0.23853211009174313	0.004405286343612335	4905	227	0.31492178956978023	False	0.23853211009174313	0.007707129094412331	4905	519	0.0014948141761124134	False	False	BD_immune03	P03	MPR	227	519	4905
CCL3	CCR5	T_recruit	0.31605385593138635	False	0.23853211009174313	0.01762114537444934	4905	227	0.3178729545325041	False	0.23853211009174313	0.015414258188824663	4905	519	-0.0018190986011177301	False	False	BD_immune03	P03	MPR	227	519	4905
CCL4	CCR5	T_recruit	0.7360011523123831	False	0.49928644240570846	0.01762114537444934	4905	227	0.7378202509135008	False	0.49928644240570846	0.015414258188824663	4905	519	-0.0018190986011177301	False	False	BD_immune03	P03	MPR	227	519	4905
CCL5	CCR1	T_recruit	1.316531551303342	False	0.6758409785932722	0.004405286343612335	4905	227	1.3150367371272296	False	0.6758409785932722	0.007707129094412331	4905	519	0.0014948141761124134	False	False	BD_immune03	P03	MPR	227	519	4905
CCL5	CCR5	T_recruit	1.3161688034888357	False	0.6758409785932722	0.01762114537444934	4905	227	1.3179879020899534	False	0.6758409785932722	0.015414258188824663	4905	519	-0.0018190986011177301	False	False	BD_immune03	P03	MPR	227	519	4905
CX3CL1	CX3CR1	T_recruit	0.00455004395917058	False	0.00672782874617737	0.0	4905	227	0.005343971308320761	False	0.00672782874617737	0.0038535645472061657	4905	519	-0.0007939273491501808	False	False	BD_immune03	P03	MPR	227	519	4905
CXCL10	CXCR3	T_recruit	0.011853278847411275	False	0.009785932721712538	0.013215859030837005	4905	227	0.010367038659751415	False	0.009785932721712538	0.005780346820809248	4905	519	0.0014862401876598597	False	False	BD_immune03	P03	MPR	227	519	4905
CXCL11	CXCR3	T_recruit	0.0032053114264272153	False	0.0008154943934760449	0.013215859030837005	4905	227	0.0017190712387673557	False	0.0008154943934760449	0.005780346820809248	4905	519	0.0014862401876598597	False	False	BD_immune03	P03	MPR	227	519	4905
CXCL12	CXCR4	T_recruit	0.08239747653715312	False	0.0032619775739041795	0.2599118942731278	4905	227	0.08571986923925579	False	0.0032619775739041795	0.2581888246628131	4905	519	-0.003322392702102661	False	False	BD_immune03	P03	MPR	227	519	4905
CXCL13	CXCR5	T_recruit	0.6506760120391846	False	0.4413863404689093	0.0	4905	227	0.6520533163566142	False	0.4413863404689093	0.011560693641618497	4905	519	-0.0013773043174296618	False	False	BD_immune03	P03	MPR	227	519	4905
CXCL16	CXCR6	T_recruit	0.009515761164948344	False	0.011009174311926606	0.00881057268722467	4905	227	0.010510469321161509	False	0.011009174311926606	0.01348747591522158	4905	519	-0.0009947081562131643	False	False	BD_immune03	P03	MPR	227	519	4905
CXCL9	CXCR3	T_recruit	0.015858202474191785	False	0.014067278287461774	0.013215859030837005	4905	227	0.014371962286531925	False	0.014067278287461774	0.005780346820809248	4905	519	0.0014862401876598597	False	False	BD_immune03	P03	MPR	227	519	4905
CCL19	ACKR4	T_recruit_partial	0.001766151690389961	False	0.00020387359836901122	0.00881057268722467	4905	227	0.0001327420468442142	False	0.00020387359836901122	0.0	4905	519	0.0016334096435457468	False	False	BD_immune03	P03	MPR	227	519	4905
CCL19	CCRL2	T_recruit_partial	0.0010969371069222689	False	0.00020387359836901122	0.004405286343612335	4905	227	0.0017072305199690163	False	0.00020387359836901122	0.009633911368015413	4905	519	-0.0006102934130467474	False	False	BD_immune03	P03	MPR	227	519	4905
CCL21	ACKR4	T_recruit_partial	0.0016334096435457468	False	0.0	0.00881057268722467	4905	227	0.0	False	0.0	0.0	4905	519	0.0016334096435457468	False	False	BD_immune03	P03	MPR	227	519	4905
CCL23	CCR1	T_recruit_partial	0.004851742647588253	False	0.0026503567787971457	0.004405286343612335	4905	227	0.0033569284714758396	False	0.0026503567787971457	0.007707129094412331	4905	519	0.0014948141761124134	False	False	BD_immune03	P03	MPR	227	519	4905
CCL3	ACKR2	T_recruit_partial	0.31714126002043486	False	0.23853211009174313	0.00881057268722467	4905	227	0.3144174389890395	False	0.23853211009174313	0.0038535645472061657	4905	519	0.002723821031395346	False	False	BD_immune03	P03	MPR	227	519	4905
CCL3	CCR3	T_recruit_partial	0.3138342797756195	False	0.23853211009174313	0.0	4905	227	0.3138342797756195	False	0.23853211009174313	0.0	4905	519	0.0	False	False	BD_immune03	P03	MPR	227	519	4905
CCL4	ACKR2	T_recruit_partial	0.7370885564014316	False	0.49928644240570846	0.00881057268722467	4905	227	0.7343647353700362	False	0.49928644240570846	0.0038535645472061657	4905	519	0.002723821031395346	False	False	BD_immune03	P03	MPR	227	519	4905
CCL5	ACKR1	T_recruit_partial	1.316145075019449	False	0.6758409785932722	0.013215859030837005	4905	227	1.3147319774725474	False	0.6758409785932722	0.005780346820809248	4905	519	0.0014130975469015539	False	False	BD_immune03	P03	MPR	227	519	4905
CCL5	ACKR2	T_recruit_partial	1.3172562075778842	False	0.6758409785932722	0.00881057268722467	4905	227	1.3145323865464889	False	0.6758409785932722	0.0038535645472061657	4905	519	0.002723821031395346	False	False	BD_immune03	P03	MPR	227	519	4905
CCL5	CCR3	T_recruit_partial	1.3139492273330688	False	0.6758409785932722	0.0	4905	227	1.3139492273330688	False	0.6758409785932722	0.0	4905	519	0.0	False	False	BD_immune03	P03	MPR	227	519	4905
CCL5	CCR4	T_recruit_partial	1.3139492273330688	False	0.6758409785932722	0.0	4905	227	1.3143370043544564	False	0.6758409785932722	0.0038535645472061657	4905	519	-0.00038777702138759196	False	False	BD_immune03	P03	MPR	227	519	4905
CCL5	GPR75	T_recruit_partial	1.316567998379469	False	0.6758409785932722	0.01762114537444934	4905	227	1.3151221048319712	False	0.6758409785932722	0.009633911368015413	4905	519	0.0014458935474976897	False	False	BD_immune03	P03	MPR	227	519	4905
CCL7	CCR1	T_recruit_partial	0.002582323970273137	False	0.0	0.004405286343612335	4905	227	0.0010875097941607237	False	0.0	0.007707129094412331	4905	519	0.0014948141761124134	False	False	BD_immune03	P03	MPR	227	519	4905
CCL7	CCR5	T_recruit_partial	0.0022195761557668447	False	0.0	0.01762114537444934	4905	227	0.004038674756884575	False	0.0	0.015414258188824663	4905	519	-0.0018190986011177301	False	False	BD_immune03	P03	MPR	227	519	4905
CCL8	CCR1	T_recruit_partial	0.003821780323050916	False	0.0016309887869520897	0.004405286343612335	4905	227	0.002326966146938503	False	0.0016309887869520897	0.007707129094412331	4905	519	0.0014948141761124134	False	False	BD_immune03	P03	MPR	227	519	4905
CCL8	CCR5	T_recruit_partial	0.003459032508544624	False	0.0016309887869520897	0.01762114537444934	4905	227	0.005278131109662354	False	0.0016309887869520897	0.015414258188824663	4905	519	-0.0018190986011177301	False	False	BD_immune03	P03	MPR	227	519	4905
CXCL10	DPP4	T_recruit_partial	0.01573252212256193	False	0.009785932721712538	0.03524229074889868	4905	227	0.021758129820227623	False	0.009785932721712538	0.05394990366088632	4905	519	-0.006025607697665691	False	False	BD_immune03	P03	MPR	227	519	4905
CXCL11	ACKR3	T_recruit_partial	0.5696193163166754	False	0.0008154943934760449	0.7444933920704846	4905	227	0.573981839872431	False	0.0008154943934760449	0.7456647398843931	4905	519	-0.004362523555755615	False	False	BD_immune03	P03	MPR	227	519	4905
CXCL11	DPP4	T_recruit_partial	0.007084554701577872	False	0.0008154943934760449	0.03524229074889868	4905	227	0.013110162399243563	False	0.0008154943934760449	0.05394990366088632	4905	519	-0.006025607697665691	False	False	BD_immune03	P03	MPR	227	519	4905
CXCL12	DPP4	T_recruit_partial	0.0081989502068609	False	0.0032619775739041795	0.03524229074889868	4905	227	0.014224557904526591	False	0.0032619775739041795	0.05394990366088632	4905	519	-0.006025607697665691	False	False	BD_immune03	P03	MPR	227	519	4905
CXCL13	ACKR4	T_recruit_partial	0.6523094216827303	False	0.4413863404689093	0.00881057268722467	4905	227	0.6506760120391846	False	0.4413863404689093	0.0	4905	519	0.0016334096435457468	False	False	BD_immune03	P03	MPR	227	519	4905
CXCL14	CXCR4	T_recruit_partial	0.16476920247077942	False	0.09704383282364934	0.2599118942731278	4905	227	0.16809159517288208	False	0.09704383282364934	0.2581888246628131	4905	519	-0.003322392702102661	False	False	BD_immune03	P03	MPR	227	519	4905
CXCL9	DPP4	T_recruit_partial	0.01973744574934244	False	0.014067278287461774	0.03524229074889868	4905	227	0.025763053447008133	False	0.014067278287461774	0.05394990366088632	4905	519	-0.006025607697665691	False	False	BD_immune03	P03	MPR	227	519	4905
PF4	CXCR3	T_recruit_partial	0.0024694737512618303	False	0.0	0.013215859030837005	4905	227	0.0009832335636019707	False	0.0	0.005780346820809248	4905	519	0.0014862401876598597	False	False	BD_immune03	P03	MPR	227	519	4905
ADCYAP1	VIPR1	other	0.0014299791073426604	False	0.0010193679918450561	0.004405286343612335	4905	227	0.001707765448372811	False	0.0010193679918450561	0.005780346820809248	4905	519	-0.00027778634103015065	False	False	BD_immune03	P03	MPR	227	519	4905
ADCYAP1	VIPR2	other	0.000982622615993023	False	0.0010193679918450561	0.0	4905	227	0.000982622615993023	False	0.0010193679918450561	0.0	4905	519	0.0	False	False	BD_immune03	P03	MPR	227	519	4905
ADM2	CALCRL+RAMP2	other	0.01861138315871358	False	0.007135575942915392	0.08370044052863436	4905	227	0.016504723113030195	False	0.007135575942915392	0.06936416184971098	4905	519	0.002106660045683384	False	False	BD_immune03	P03	MPR	227	519	4905
AGRN	PTPRS	other	0.02230510301887989	False	0.011416921508664628	0.08370044052863436	4905	227	0.014782787766307592	False	0.011416921508664628	0.038535645472061654	4905	519	0.007522315252572298	False	False	BD_immune03	P03	MPR	227	519	4905
AKR1B1	PTGFR	other	0.11576293408870697	False	0.13394495412844037	0.0	4905	227	0.11603063394431956	False	0.13394495412844037	0.0019267822736030828	4905	519	-0.0002676998556125909	False	False	BD_immune03	P03	MPR	227	519	4905
AKR1C3	PTGDR	other	0.044736362993717194	False	0.04342507645259939	0.0	4905	227	0.044927281094715	False	0.04342507645259939	0.0019267822736030828	4905	519	-0.0001909181009978056	False	False	BD_immune03	P03	MPR	227	519	4905
AKR1C3	PTGFR	other	0.044736362993717194	False	0.04342507645259939	0.0	4905	227	0.045004062849329785	False	0.04342507645259939	0.0019267822736030828	4905	519	-0.0002676998556125909	False	False	BD_immune03	P03	MPR	227	519	4905
ALCAM	CD6	other	0.03548530815169215	False	0.03730886850152905	0.013215859030837005	4905	227	0.036142157623544335	False	0.03730886850152905	0.017341040462427744	4905	519	-0.0006568494718521833	False	False	BD_immune03	P03	MPR	227	519	4905
ALDH1A1	CRABP2+RARA	other	0.05491367168724537	False	0.032212028542303775	0.039647577092511016	4905	227	0.049007803201675415	False	0.032212028542303775	0.057803468208092484	4905	519	0.005905868485569954	False	False	BD_immune03	P03	MPR	227	519	4905
ALDH1A1	CRABP2+RARA+RXRA	other	0.05491367168724537	False	0.032212028542303775	0.039647577092511016	4905	227	0.049007803201675415	False	0.032212028542303775	0.057803468208092484	4905	519	0.005905868485569954	False	False	BD_immune03	P03	MPR	227	519	4905
ALDH1A1	CRABP2+RARB	other	0.03400918748229742	False	0.032212028542303775	0.013215859030837005	4905	227	0.031192680326057598	False	0.032212028542303775	0.0038535645472061657	4905	519	0.0028165071562398225	False	False	BD_immune03	P03	MPR	227	519	4905
ALDH1A1	CRABP2+RARB+RXRB	other	0.03400918748229742	False	0.032212028542303775	0.013215859030837005	4905	227	0.031192680326057598	False	0.032212028542303775	0.0038535645472061657	4905	519	0.0028165071562398225	False	False	BD_immune03	P03	MPR	227	519	4905
ALDH1A1	CRABP2+RARG	other	0.05491367168724537	False	0.032212028542303775	0.039647577092511016	4905	227	0.049007803201675415	False	0.032212028542303775	0.057803468208092484	4905	519	0.005905868485569954	False	False	BD_immune03	P03	MPR	227	519	4905
ALDH1A1	CRABP2+RXRA	other	0.05491367168724537	False	0.032212028542303775	0.039647577092511016	4905	227	0.049007803201675415	False	0.032212028542303775	0.057803468208092484	4905	519	0.005905868485569954	False	False	BD_immune03	P03	MPR	227	519	4905
ALDH1A1	CRABP2+RXRB	other	0.05491367168724537	False	0.032212028542303775	0.039647577092511016	4905	227	0.049007803201675415	False	0.032212028542303775	0.057803468208092484	4905	519	0.005905868485569954	False	False	BD_immune03	P03	MPR	227	519	4905
ALDH1A1	RORB	other	0.033142141066491604	False	0.032212028542303775	0.013215859030837005	4905	227	0.031452362483832985	False	0.032212028542303775	0.005780346820809248	4905	519	0.0016897785826586187	False	False	BD_immune03	P03	MPR	227	519	4905
ALDH1A2	CRABP2+RARA	other	0.024312249523063656	False	0.00020387359836901122	0.039647577092511016	4905	227	0.018406381037493702	False	0.00020387359836901122	0.057803468208092484	4905	519	0.005905868485569954	False	False	BD_immune03	P03	MPR	227	519	4905
ALDH1A2	CRABP2+RARA+RXRA	other	0.024312249523063656	False	0.00020387359836901122	0.039647577092511016	4905	227	0.018406381037493702	False	0.00020387359836901122	0.057803468208092484	4905	519	0.005905868485569954	False	False	BD_immune03	P03	MPR	227	519	4905
ALDH1A2	CRABP2+RARB	other	0.0034077653181157075	False	0.00020387359836901122	0.013215859030837005	4905	227	0.000591258161875885	False	0.00020387359836901122	0.0038535645472061657	4905	519	0.0028165071562398225	False	False	BD_immune03	P03	MPR	227	519	4905
ALDH1A2	CRABP2+RARB+RXRB	other	0.0034077653181157075	False	0.00020387359836901122	0.013215859030837005	4905	227	0.000591258161875885	False	0.00020387359836901122	0.0038535645472061657	4905	519	0.0028165071562398225	False	False	BD_immune03	P03	MPR	227	519	4905
ALDH1A2	CRABP2+RARG	other	0.024312249523063656	False	0.00020387359836901122	0.039647577092511016	4905	227	0.018406381037493702	False	0.00020387359836901122	0.057803468208092484	4905	519	0.005905868485569954	False	False	BD_immune03	P03	MPR	227	519	4905
ALDH1A2	CRABP2+RXRA	other	0.024312249523063656	False	0.00020387359836901122	0.039647577092511016	4905	227	0.018406381037493702	False	0.00020387359836901122	0.057803468208092484	4905	519	0.005905868485569954	False	False	BD_immune03	P03	MPR	227	519	4905
