gate	site	denom	min_mal	predictor	outcome	test	n_patients	rho	p	n_q1	n_q4	median_q1	median_q4	delta_q4_minus_q1	reference_only	eligible
epi	met_lung	gate_samples	50	tac_pct2	cyto_frac	spearman	11	-0.3181818181818182	0.34029761418190335						False	True
epi	met_lung	gate_samples	50	tac_pct2	exh_frac	spearman	11	0.08181818181818183	0.8109903943000459						False	False
epi	met_lung	gate_samples	50	tac_pct2	TNK_frac	spearman	11	-0.2545454545454546	0.45003657688882837						True	False
epi	met_lung	gate_samples	50	tac_mean	T_frac	spearman	11	-0.24545454545454545	0.4669223669820161						False	True
epi	met_lung	gate_samples	50	tac_mean	T_of_immune	spearman	11	0.10909090909090911	0.7495085962341481						False	False
epi	met_lung	gate_samples	50	tac_mean	CD8_frac	spearman	11	-0.2545454545454546	0.45003657688882837						False	True
epi	met_lung	gate_samples	50	tac_mean	CD8_of_immune	spearman	11	-0.10909090909090911	0.7495085962341481						False	True
epi	met_lung	gate_samples	50	tac_mean	cyto_frac	spearman	11	-0.22727272727272727	0.501535667604937						False	True
epi	met_lung	gate_samples	50	tac_mean	exh_frac	spearman	11	0.18181818181818182	0.5926152128455						False	False
epi	met_lung	gate_samples	50	tac_mean	TNK_frac	spearman	11	-0.1272727272727273	0.709214625773305						True	False
epi	met_lung	all_tumor_in_site	20	tac_pct	T_frac	spearman	11	-0.41818181818181827	0.20057021703405048						False	True
epi	met_lung	all_tumor_in_site	20	tac_pct	T_of_immune	spearman	11	-0.08181818181818183	0.8109903943000459						False	True
epi	met_lung	all_tumor_in_site	20	tac_pct	CD8_frac	spearman	11	-0.41818181818181827	0.20057021703405048						False	True
epi	met_lung	all_tumor_in_site	20	tac_pct	CD8_of_immune	spearman	11	-0.3181818181818182	0.34029761418190335						False	True
epi	met_lung	all_tumor_in_site	20	tac_pct	cyto_frac	spearman	11	-0.4000000000000001	0.22286835013352						False	True
epi	met_lung	all_tumor_in_site	20	tac_pct	exh_frac	spearman	11	0.045454545454545456	0.8944269969053026						False	False
epi	met_lung	all_tumor_in_site	20	tac_pct	TNK_frac	spearman	11	-0.3454545454545455	0.2980892209030385						True	False
epi	met_lung	all_tumor_in_site	20	tac_pct2	T_frac	spearman	11	-0.36363636363636365	0.27163754099382253						False	True
epi	met_lung	all_tumor_in_site	20	tac_pct2	T_of_immune	spearman	11	-0.05454545454545456	0.8734465775233149						False	True
epi	met_lung	all_tumor_in_site	20	tac_pct2	CD8_frac	spearman	11	-0.36363636363636365	0.27163754099382253						False	True
epi	met_lung	all_tumor_in_site	20	tac_pct2	CD8_of_immune	spearman	11	-0.27272727272727276	0.4171414371425311						False	True
epi	met_lung	all_tumor_in_site	20	tac_pct2	cyto_frac	spearman	11	-0.3181818181818182	0.34029761418190335						False	True
epi	met_lung	all_tumor_in_site	20	tac_pct2	exh_frac	spearman	11	0.08181818181818183	0.8109903943000459						False	False
epi	met_lung	all_tumor_in_site	20	tac_pct2	TNK_frac	spearman	11	-0.2545454545454546	0.45003657688882837						True	False
epi	met_lung	all_tumor_in_site	20	tac_mean	T_frac	spearman	11	-0.24545454545454545	0.4669223669820161						False	True
epi	met_lung	all_tumor_in_site	20	tac_mean	T_of_immune	spearman	11	0.10909090909090911	0.7495085962341481						False	False
epi	met_lung	all_tumor_in_site	20	tac_mean	CD8_frac	spearman	11	-0.2545454545454546	0.45003657688882837						False	True
epi	met_lung	all_tumor_in_site	20	tac_mean	CD8_of_immune	spearman	11	-0.10909090909090911	0.7495085962341481						False	True
epi	met_lung	all_tumor_in_site	20	tac_mean	cyto_frac	spearman	11	-0.22727272727272727	0.501535667604937						False	True
epi	met_lung	all_tumor_in_site	20	tac_mean	exh_frac	spearman	11	0.18181818181818182	0.5926152128455						False	False
epi	met_lung	all_tumor_in_site	20	tac_mean	TNK_frac	spearman	11	-0.1272727272727273	0.709214625773305						True	False
epi	met_lung	all_tumor_in_site	50	tac_pct	T_frac	spearman	11	-0.41818181818181827	0.20057021703405048						False	True
epi	met_lung	all_tumor_in_site	50	tac_pct	T_of_immune	spearman	11	-0.08181818181818183	0.8109903943000459						False	True
epi	met_lung	all_tumor_in_site	50	tac_pct	CD8_frac	spearman	11	-0.41818181818181827	0.20057021703405048						False	True
epi	met_lung	all_tumor_in_site	50	tac_pct	CD8_of_immune	spearman	11	-0.3181818181818182	0.34029761418190335						False	True
epi	met_lung	all_tumor_in_site	50	tac_pct	cyto_frac	spearman	11	-0.4000000000000001	0.22286835013352						False	True
epi	met_lung	all_tumor_in_site	50	tac_pct	exh_frac	spearman	11	0.045454545454545456	0.8944269969053026						False	False
epi	met_lung	all_tumor_in_site	50	tac_pct	TNK_frac	spearman	11	-0.3454545454545455	0.2980892209030385						True	False
epi	met_lung	all_tumor_in_site	50	tac_pct2	T_frac	spearman	11	-0.36363636363636365	0.27163754099382253						False	True
epi	met_lung	all_tumor_in_site	50	tac_pct2	T_of_immune	spearman	11	-0.05454545454545456	0.8734465775233149						False	True
epi	met_lung	all_tumor_in_site	50	tac_pct2	CD8_frac	spearman	11	-0.36363636363636365	0.27163754099382253						False	True
epi	met_lung	all_tumor_in_site	50	tac_pct2	CD8_of_immune	spearman	11	-0.27272727272727276	0.4171414371425311						False	True
epi	met_lung	all_tumor_in_site	50	tac_pct2	cyto_frac	spearman	11	-0.3181818181818182	0.34029761418190335						False	True
epi	met_lung	all_tumor_in_site	50	tac_pct2	exh_frac	spearman	11	0.08181818181818183	0.8109903943000459						False	False
epi	met_lung	all_tumor_in_site	50	tac_pct2	TNK_frac	spearman	11	-0.2545454545454546	0.45003657688882837						True	False
epi	met_lung	all_tumor_in_site	50	tac_mean	T_frac	spearman	11	-0.24545454545454545	0.4669223669820161						False	True
epi	met_lung	all_tumor_in_site	50	tac_mean	T_of_immune	spearman	11	0.10909090909090911	0.7495085962341481						False	False
epi	met_lung	all_tumor_in_site	50	tac_mean	CD8_frac	spearman	11	-0.2545454545454546	0.45003657688882837						False	True
epi	met_lung	all_tumor_in_site	50	tac_mean	CD8_of_immune	spearman	11	-0.10909090909090911	0.7495085962341481						False	True
epi	met_lung	all_tumor_in_site	50	tac_mean	cyto_frac	spearman	11	-0.22727272727272727	0.501535667604937						False	True
epi	met_lung	all_tumor_in_site	50	tac_mean	exh_frac	spearman	11	0.18181818181818182	0.5926152128455						False	False
epi	met_lung	all_tumor_in_site	50	tac_mean	TNK_frac	spearman	11	-0.1272727272727273	0.709214625773305						True	False
epi	mBrain	gate_samples	20	tac_pct	T_frac	spearman	10	-0.49090909090909085	0.1496556734208368						False	True
epi	mBrain	gate_samples	20	tac_pct	T_of_immune	spearman	10	-0.34545454545454546	0.3282265114713672						False	True
epi	mBrain	gate_samples	20	tac_pct	CD8_frac	spearman	10	-0.35757575757575755	0.31037609170568026						False	True
epi	mBrain	gate_samples	20	tac_pct	CD8_of_immune	spearman	10	-0.10303030303030303	0.7769984634438898						False	True
epi	mBrain	gate_samples	20	tac_pct	cyto_frac	spearman	10	-0.6200636545536659	0.055822633402221926						False	True
epi	mBrain	gate_samples	20	tac_pct	exh_frac	spearman	10	-0.18787878787878787	0.6032176100292089						False	True
epi	mBrain	gate_samples	20	tac_pct	TNK_frac	spearman	10	-0.5393939393939393	0.10759318778241479						True	False
epi	mBrain	gate_samples	20	tac_pct2	T_frac	spearman	10	-0.5151515151515151	0.1275528697032343						False	True
epi	mBrain	gate_samples	20	tac_pct2	T_of_immune	spearman	10	-0.38181818181818183	0.2762553333854362						False	True
epi	mBrain	gate_samples	20	tac_pct2	CD8_frac	spearman	10	-0.406060606060606	0.24428229408662647						False	True
epi	mBrain	gate_samples	20	tac_pct2	CD8_of_immune	spearman	10	-0.1515151515151515	0.6760651759978539						False	True
epi	mBrain	gate_samples	20	tac_pct2	cyto_frac	spearman	10	-0.6626170426112704	0.03680640234866448						False	True
epi	mBrain	gate_samples	20	tac_pct2	exh_frac	spearman	10	-0.23636363636363633	0.5108853175152003						False	True
epi	mBrain	gate_samples	20	tac_pct2	TNK_frac	spearman	10	-0.5636363636363636	0.0897240283170912						True	False
epi	mBrain	gate_samples	20	tac_mean	T_frac	spearman	10	-0.05454545454545454	0.8810361811618526						False	True
epi	mBrain	gate_samples	20	tac_mean	T_of_immune	spearman	10	-0.10303030303030303	0.7769984634438898						False	True
epi	mBrain	gate_samples	20	tac_mean	CD8_frac	spearman	10	-0.006060606060606061	0.9867429111949892						False	True
epi	mBrain	gate_samples	20	tac_mean	CD8_of_immune	spearman	10	-0.07878787878787878	0.8287173946974606						False	True
epi	mBrain	gate_samples	20	tac_mean	cyto_frac	spearman	10	-0.24316221747202585	0.4984337109977795						False	True
epi	mBrain	gate_samples	20	tac_mean	exh_frac	spearman	10	-0.09090909090909088	0.8027717312071619						False	True
epi	mBrain	gate_samples	20	tac_mean	TNK_frac	spearman	10	-0.13939393939393938	0.7009318849100584						True	False
epi	mBrain	gate_samples	50	tac_pct	T_frac	spearman	10	-0.49090909090909085	0.1496556734208368						False	True
epi	mBrain	gate_samples	50	tac_pct	T_of_immune	spearman	10	-0.34545454545454546	0.3282265114713672						False	True
epi	mBrain	gate_samples	50	tac_pct	CD8_frac	spearman	10	-0.35757575757575755	0.31037609170568026						False	True
epi	mBrain	gate_samples	50	tac_pct	CD8_of_immune	spearman	10	-0.10303030303030303	0.7769984634438898						False	True
epi	mBrain	gate_samples	50	tac_pct	cyto_frac	spearman	10	-0.6200636545536659	0.055822633402221926						False	True
epi	mBrain	gate_samples	50	tac_pct	exh_frac	spearman	10	-0.18787878787878787	0.6032176100292089						False	True
epi	mBrain	gate_samples	50	tac_pct	TNK_frac	spearman	10	-0.5393939393939393	0.10759318778241479						True	False
epi	mBrain	gate_samples	50	tac_pct2	T_frac	spearman	10	-0.5151515151515151	0.1275528697032343						False	True
epi	mBrain	gate_samples	50	tac_pct2	T_of_immune	spearman	10	-0.38181818181818183	0.2762553333854362						False	True
epi	mBrain	gate_samples	50	tac_pct2	CD8_frac	spearman	10	-0.406060606060606	0.24428229408662647						False	True
epi	mBrain	gate_samples	50	tac_pct2	CD8_of_immune	spearman	10	-0.1515151515151515	0.6760651759978539						False	True
epi	mBrain	gate_samples	50	tac_pct2	cyto_frac	spearman	10	-0.6626170426112704	0.03680640234866448						False	True
epi	mBrain	gate_samples	50	tac_pct2	exh_frac	spearman	10	-0.23636363636363633	0.5108853175152003						False	True
epi	mBrain	gate_samples	50	tac_pct2	TNK_frac	spearman	10	-0.5636363636363636	0.0897240283170912						True	False
epi	mBrain	gate_samples	50	tac_mean	T_frac	spearman	10	-0.05454545454545454	0.8810361811618526						False	True
epi	mBrain	gate_samples	50	tac_mean	T_of_immune	spearman	10	-0.10303030303030303	0.7769984634438898						False	True
epi	mBrain	gate_samples	50	tac_mean	CD8_frac	spearman	10	-0.006060606060606061	0.9867429111949892						False	True
epi	mBrain	gate_samples	50	tac_mean	CD8_of_immune	spearman	10	-0.07878787878787878	0.8287173946974606						False	True
epi	mBrain	gate_samples	50	tac_mean	cyto_frac	spearman	10	-0.24316221747202585	0.4984337109977795						False	True
epi	mBrain	gate_samples	50	tac_mean	exh_frac	spearman	10	-0.09090909090909088	0.8027717312071619						False	True
epi	mBrain	gate_samples	50	tac_mean	TNK_frac	spearman	10	-0.13939393939393938	0.7009318849100584						True	False
epi	mBrain	all_tumor_in_site	20	tac_pct	T_frac	spearman	10	-0.49090909090909085	0.1496556734208368						False	True
epi	mBrain	all_tumor_in_site	20	tac_pct	T_of_immune	spearman	10	-0.34545454545454546	0.3282265114713672						False	True
epi	mBrain	all_tumor_in_site	20	tac_pct	CD8_frac	spearman	10	-0.35757575757575755	0.31037609170568026						False	True
epi	mBrain	all_tumor_in_site	20	tac_pct	CD8_of_immune	spearman	10	-0.10303030303030303	0.7769984634438898						False	True
epi	mBrain	all_tumor_in_site	20	tac_pct	cyto_frac	spearman	10	-0.6200636545536659	0.055822633402221926						False	True
epi	mBrain	all_tumor_in_site	20	tac_pct	exh_frac	spearman	10	-0.18787878787878787	0.6032176100292089						False	True
epi	mBrain	all_tumor_in_site	20	tac_pct	TNK_frac	spearman	10	-0.5393939393939393	0.10759318778241479						True	False
epi	mBrain	all_tumor_in_site	20	tac_pct2	T_frac	spearman	10	-0.5151515151515151	0.1275528697032343						False	True
epi	mBrain	all_tumor_in_site	20	tac_pct2	T_of_immune	spearman	10	-0.38181818181818183	0.2762553333854362						False	True
epi	mBrain	all_tumor_in_site	20	tac_pct2	CD8_frac	spearman	10	-0.406060606060606	0.24428229408662647						False	True
epi	mBrain	all_tumor_in_site	20	tac_pct2	CD8_of_immune	spearman	10	-0.1515151515151515	0.6760651759978539						False	True
epi	mBrain	all_tumor_in_site	20	tac_pct2	cyto_frac	spearman	10	-0.6626170426112704	0.03680640234866448						False	True
epi	mBrain	all_tumor_in_site	20	tac_pct2	exh_frac	spearman	10	-0.23636363636363633	0.5108853175152003						False	True
epi	mBrain	all_tumor_in_site	20	tac_pct2	TNK_frac	spearman	10	-0.5636363636363636	0.0897240283170912						True	False
epi	mBrain	all_tumor_in_site	20	tac_mean	T_frac	spearman	10	-0.05454545454545454	0.8810361811618526						False	True
epi	mBrain	all_tumor_in_site	20	tac_mean	T_of_immune	spearman	10	-0.10303030303030303	0.7769984634438898						False	True
epi	mBrain	all_tumor_in_site	20	tac_mean	CD8_frac	spearman	10	-0.006060606060606061	0.9867429111949892						False	True
epi	mBrain	all_tumor_in_site	20	tac_mean	CD8_of_immune	spearman	10	-0.07878787878787878	0.8287173946974606						False	True
epi	mBrain	all_tumor_in_site	20	tac_mean	cyto_frac	spearman	10	-0.24316221747202585	0.4984337109977795						False	True
epi	mBrain	all_tumor_in_site	20	tac_mean	exh_frac	spearman	10	-0.09090909090909088	0.8027717312071619						False	True
epi	mBrain	all_tumor_in_site	20	tac_mean	TNK_frac	spearman	10	-0.13939393939393938	0.7009318849100584						True	False
epi	mBrain	all_tumor_in_site	50	tac_pct	T_frac	spearman	10	-0.49090909090909085	0.1496556734208368						False	True
epi	mBrain	all_tumor_in_site	50	tac_pct	T_of_immune	spearman	10	-0.34545454545454546	0.3282265114713672						False	True
epi	mBrain	all_tumor_in_site	50	tac_pct	CD8_frac	spearman	10	-0.35757575757575755	0.31037609170568026						False	True
epi	mBrain	all_tumor_in_site	50	tac_pct	CD8_of_immune	spearman	10	-0.10303030303030303	0.7769984634438898						False	True
epi	mBrain	all_tumor_in_site	50	tac_pct	cyto_frac	spearman	10	-0.6200636545536659	0.055822633402221926						False	True
epi	mBrain	all_tumor_in_site	50	tac_pct	exh_frac	spearman	10	-0.18787878787878787	0.6032176100292089						False	True
epi	mBrain	all_tumor_in_site	50	tac_pct	TNK_frac	spearman	10	-0.5393939393939393	0.10759318778241479						True	False
epi	mBrain	all_tumor_in_site	50	tac_pct2	T_frac	spearman	10	-0.5151515151515151	0.1275528697032343						False	True
epi	mBrain	all_tumor_in_site	50	tac_pct2	T_of_immune	spearman	10	-0.38181818181818183	0.2762553333854362						False	True
epi	mBrain	all_tumor_in_site	50	tac_pct2	CD8_frac	spearman	10	-0.406060606060606	0.24428229408662647						False	True
epi	mBrain	all_tumor_in_site	50	tac_pct2	CD8_of_immune	spearman	10	-0.1515151515151515	0.6760651759978539						False	True
epi	mBrain	all_tumor_in_site	50	tac_pct2	cyto_frac	spearman	10	-0.6626170426112704	0.03680640234866448						False	True
epi	mBrain	all_tumor_in_site	50	tac_pct2	exh_frac	spearman	10	-0.23636363636363633	0.5108853175152003						False	True
epi	mBrain	all_tumor_in_site	50	tac_pct2	TNK_frac	spearman	10	-0.5636363636363636	0.0897240283170912						True	False
epi	mBrain	all_tumor_in_site	50	tac_mean	T_frac	spearman	10	-0.05454545454545454	0.8810361811618526						False	True
epi	mBrain	all_tumor_in_site	50	tac_mean	T_of_immune	spearman	10	-0.10303030303030303	0.7769984634438898						False	True
epi	mBrain	all_tumor_in_site	50	tac_mean	CD8_frac	spearman	10	-0.006060606060606061	0.9867429111949892						False	True
epi	mBrain	all_tumor_in_site	50	tac_mean	CD8_of_immune	spearman	10	-0.07878787878787878	0.8287173946974606						False	True
epi	mBrain	all_tumor_in_site	50	tac_mean	cyto_frac	spearman	10	-0.24316221747202585	0.4984337109977795						False	True
epi	mBrain	all_tumor_in_site	50	tac_mean	exh_frac	spearman	10	-0.09090909090909088	0.8027717312071619						False	True
epi	mBrain	all_tumor_in_site	50	tac_mean	TNK_frac	spearman	10	-0.13939393939393938	0.7009318849100584						True	False
epi	mLN	gate_samples	20	tac_pct	T_frac	spearman	7	-0.42857142857142866	0.3373683110858243						False	False
epi	mLN	gate_samples	20	tac_pct	T_of_immune	spearman	7	-0.28571428571428575	0.5345092286010406						False	False
epi	mLN	gate_samples	20	tac_pct	CD8_frac	spearman	7	-0.28571428571428575	0.5345092286010406						False	False
epi	mLN	gate_samples	20	tac_pct	CD8_of_immune	spearman	7	-0.28571428571428575	0.5345092286010406						False	False
epi	mLN	gate_samples	20	tac_pct	cyto_frac	spearman	7	-0.1785714285714286	0.7016579425162727						False	False
epi	mLN	gate_samples	20	tac_pct	exh_frac	spearman	7	-0.14285714285714288	0.7599453002180927						False	False
epi	mLN	gate_samples	20	tac_pct	TNK_frac	spearman	7	-0.14285714285714288	0.7599453002180927						True	False
epi	mLN	gate_samples	20	tac_pct2	T_frac	spearman	7	-0.42857142857142866	0.3373683110858243						False	False
epi	mLN	gate_samples	20	tac_pct2	T_of_immune	spearman	7	-0.28571428571428575	0.5345092286010406						False	False
epi	mLN	gate_samples	20	tac_pct2	CD8_frac	spearman	7	-0.28571428571428575	0.5345092286010406						False	False
epi	mLN	gate_samples	20	tac_pct2	CD8_of_immune	spearman	7	-0.28571428571428575	0.5345092286010406						False	False
epi	mLN	gate_samples	20	tac_pct2	cyto_frac	spearman	7	-0.1785714285714286	0.7016579425162727						False	False
epi	mLN	gate_samples	20	tac_pct2	exh_frac	spearman	7	-0.14285714285714288	0.7599453002180927						False	False
epi	mLN	gate_samples	20	tac_pct2	TNK_frac	spearman	7	-0.14285714285714288	0.7599453002180927						True	False
epi	mLN	gate_samples	20	tac_mean	T_frac	spearman	7	-0.3571428571428572	0.431611352038328						False	False
epi	mLN	gate_samples	20	tac_mean	T_of_immune	spearman	7	-0.14285714285714288	0.7599453002180927						False	False
epi	mLN	gate_samples	20	tac_mean	CD8_frac	spearman	7	-0.1785714285714286	0.7016579425162727						False	False
epi	mLN	gate_samples	20	tac_mean	CD8_of_immune	spearman	7	-0.1785714285714286	0.7016579425162727						False	False
epi	mLN	gate_samples	20	tac_mean	cyto_frac	spearman	7	-0.07142857142857144	0.879048193148154						False	False
epi	mLN	gate_samples	20	tac_mean	exh_frac	spearman	7	-0.03571428571428572	0.9394082054712856						False	False
epi	mLN	gate_samples	20	tac_mean	TNK_frac	spearman	7	0.0	1.0						True	False
epi	mLN	gate_samples	50	tac_pct	T_frac	spearman	7	-0.42857142857142866	0.3373683110858243						False	False
epi	mLN	gate_samples	50	tac_pct	T_of_immune	spearman	7	-0.28571428571428575	0.5345092286010406						False	False
epi	mLN	gate_samples	50	tac_pct	CD8_frac	spearman	7	-0.28571428571428575	0.5345092286010406						False	False
epi	mLN	gate_samples	50	tac_pct	CD8_of_immune	spearman	7	-0.28571428571428575	0.5345092286010406						False	False
