gate	site	pool	split	min_arm	score	module	n_genes	n_patients	mean_delta	median_delta	frac_pos	wilcoxon_p	mean_n_high	mean_n_low	eligible	control
broad	tLB	sample_then_patient	q4q1	10	cell_mean	pre_core_no_cldn4	11	4	0.23553593084216118	0.2120100036263466	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	10	pseudobulk	pre_core_no_cldn4	11	4	0.18018297851085663	0.16456042230129242	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	10	pseudobulk	pre_core_no_cldn4	11	4	0.18018297851085663	0.16456042230129242	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	20	cell_mean	pre_core_no_cldn4	11	4	0.23553593084216118	0.2120100036263466	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	20	cell_mean	pre_core_no_cldn4	11	4	0.23553593084216118	0.2120100036263466	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	20	pseudobulk	pre_core_no_cldn4	11	4	0.18018297851085663	0.16456042230129242	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	20	pseudobulk	pre_core_no_cldn4	11	4	0.18018297851085663	0.16456042230129242	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	pos	10	cell_mean	pre_core_no_cldn4	11	4	0.2285561040043831	0.21781262755393982	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	10	cell_mean	pre_core_no_cldn4	11	4	0.2285561040043831	0.21781262755393982	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	10	pseudobulk	pre_core_no_cldn4	11	4	0.16200311854481697	0.16767289489507675	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	10	pseudobulk	pre_core_no_cldn4	11	4	0.16200311854481697	0.16767289489507675	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	20	cell_mean	pre_core_no_cldn4	11	4	0.2285561040043831	0.21781262755393982	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	20	cell_mean	pre_core_no_cldn4	11	4	0.2285561040043831	0.21781262755393982	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	20	pseudobulk	pre_core_no_cldn4	11	4	0.16200311854481697	0.16767289489507675	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	20	pseudobulk	pre_core_no_cldn4	11	4	0.16200311854481697	0.16767289489507675	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	median	10	cell_mean	claudins	4	4	0.3086634576320648	0.27921101450920105	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	10	cell_mean	claudins	4	4	0.3086634576320648	0.27921101450920105	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	10	pseudobulk	claudins	4	4	0.19864313304424286	0.21746617555618286	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	10	pseudobulk	claudins	4	4	0.19864313304424286	0.21746617555618286	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	20	cell_mean	claudins	4	4	0.3086634576320648	0.27921101450920105	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	20	cell_mean	claudins	4	4	0.3086634576320648	0.27921101450920105	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	20	pseudobulk	claudins	4	4	0.19864313304424286	0.21746617555618286	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	20	pseudobulk	claudins	4	4	0.19864313304424286	0.21746617555618286	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	q4q1	10	cell_mean	claudins	4	4	0.5530388057231903	0.5341691076755524	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	10	cell_mean	claudins	4	4	0.5530388057231903	0.5341691076755524	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	10	pseudobulk	claudins	4	4	0.4075285941362381	0.3776055872440338	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	10	pseudobulk	claudins	4	4	0.4075285941362381	0.3776055872440338	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	20	cell_mean	claudins	4	4	0.5530388057231903	0.5341691076755524	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	20	cell_mean	claudins	4	4	0.5530388057231903	0.5341691076755524	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	20	pseudobulk	claudins	4	4	0.4075285941362381	0.3776055872440338	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	20	pseudobulk	claudins	4	4	0.4075285941362381	0.3776055872440338	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	pos	10	cell_mean	claudins	4	4	0.4808966666460037	0.4955315589904785	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	10	cell_mean	claudins	4	4	0.4808966666460037	0.4955315589904785	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	10	pseudobulk	claudins	4	4	0.3422628715634346	0.3750482350587845	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	10	pseudobulk	claudins	4	4	0.3422628715634346	0.3750482350587845	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	20	cell_mean	claudins	4	4	0.4808966666460037	0.4955315589904785	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	20	cell_mean	claudins	4	4	0.4808966666460037	0.4955315589904785	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	20	pseudobulk	claudins	4	4	0.3422628715634346	0.3750482350587845	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	20	pseudobulk	claudins	4	4	0.3422628715634346	0.3750482350587845	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	median	10	cell_mean	claudins_no_cldn4	3	4	0.22958867251873016	0.20934486389160156	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	10	cell_mean	claudins_no_cldn4	3	4	0.22958867251873016	0.20934486389160156	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	10	pseudobulk	claudins_no_cldn4	3	4	0.16298101097345352	0.15571099519729614	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	10	pseudobulk	claudins_no_cldn4	3	4	0.16298101097345352	0.15571099519729614	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	20	cell_mean	claudins_no_cldn4	3	4	0.22958867251873016	0.20934486389160156	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	20	cell_mean	claudins_no_cldn4	3	4	0.22958867251873016	0.20934486389160156	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	20	pseudobulk	claudins_no_cldn4	3	4	0.16298101097345352	0.15571099519729614	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	20	pseudobulk	claudins_no_cldn4	3	4	0.16298101097345352	0.15571099519729614	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	q4q1	10	cell_mean	claudins_no_cldn4	3	4	0.40067820996046066	0.3696517199277878	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	10	cell_mean	claudins_no_cldn4	3	4	0.40067820996046066	0.3696517199277878	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	10	pseudobulk	claudins_no_cldn4	3	4	0.31295451521873474	0.2865140289068222	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	10	pseudobulk	claudins_no_cldn4	3	4	0.31295451521873474	0.2865140289068222	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	20	cell_mean	claudins_no_cldn4	3	4	0.40067820996046066	0.3696517199277878	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	20	cell_mean	claudins_no_cldn4	3	4	0.40067820996046066	0.3696517199277878	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	20	pseudobulk	claudins_no_cldn4	3	4	0.31295451521873474	0.2865140289068222	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	20	pseudobulk	claudins_no_cldn4	3	4	0.31295451521873474	0.2865140289068222	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	pos	10	cell_mean	claudins_no_cldn4	3	4	0.37429939955472946	0.3595361113548279	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	10	cell_mean	claudins_no_cldn4	3	4	0.37429939955472946	0.3595361113548279	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	10	pseudobulk	claudins_no_cldn4	3	4	0.2833476737141609	0.322066530585289	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	10	pseudobulk	claudins_no_cldn4	3	4	0.2833476737141609	0.322066530585289	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	20	cell_mean	claudins_no_cldn4	3	4	0.37429939955472946	0.3595361113548279	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	20	cell_mean	claudins_no_cldn4	3	4	0.37429939955472946	0.3595361113548279	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	20	pseudobulk	claudins_no_cldn4	3	4	0.2833476737141609	0.322066530585289	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	20	pseudobulk	claudins_no_cldn4	3	4	0.2833476737141609	0.322066530585289	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	median	10	cell_mean	structural	8	4	0.22031548991799355	0.18232233077287674	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	10	cell_mean	structural	8	4	0.22031548991799355	0.18232233077287674	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	10	pseudobulk	structural	8	4	0.1344348043203354	0.1375291645526886	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	10	pseudobulk	structural	8	4	0.1344348043203354	0.1375291645526886	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	20	cell_mean	structural	8	4	0.22031548991799355	0.18232233077287674	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	20	cell_mean	structural	8	4	0.22031548991799355	0.18232233077287674	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	20	pseudobulk	structural	8	4	0.1344348043203354	0.1375291645526886	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	20	pseudobulk	structural	8	4	0.1344348043203354	0.1375291645526886	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	q4q1	10	cell_mean	structural	8	4	0.38778944313526154	0.34637221693992615	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	10	cell_mean	structural	8	4	0.38778944313526154	0.34637221693992615	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	10	pseudobulk	structural	8	4	0.28964731842279434	0.2631641626358032	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	10	pseudobulk	structural	8	4	0.28964731842279434	0.2631641626358032	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	20	cell_mean	structural	8	4	0.38778944313526154	0.34637221693992615	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	20	cell_mean	structural	8	4	0.38778944313526154	0.34637221693992615	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	20	pseudobulk	structural	8	4	0.28964731842279434	0.2631641626358032	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	20	pseudobulk	structural	8	4	0.28964731842279434	0.2631641626358032	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	pos	10	cell_mean	structural	8	4	0.34335753321647644	0.3265227973461151	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	10	cell_mean	structural	8	4	0.34335753321647644	0.3265227973461151	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	10	pseudobulk	structural	8	4	0.23380937054753304	0.21629507094621658	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	10	pseudobulk	structural	8	4	0.23380937054753304	0.21629507094621658	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	20	cell_mean	structural	8	4	0.34335753321647644	0.3265227973461151	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	20	cell_mean	structural	8	4	0.34335753321647644	0.3265227973461151	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	20	pseudobulk	structural	8	4	0.23380937054753304	0.21629507094621658	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	20	pseudobulk	structural	8	4	0.23380937054753304	0.21629507094621658	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	median	10	cell_mean	structural_no_cldn4	7	4	0.17380515486001968	0.1385384202003479	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	10	cell_mean	structural_no_cldn4	7	4	0.17380515486001968	0.1385384202003479	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	10	pseudobulk	structural_no_cldn4	7	4	0.10997844487428665	0.11812648177146912	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	10	pseudobulk	structural_no_cldn4	7	4	0.10997844487428665	0.11812648177146912	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	20	cell_mean	structural_no_cldn4	7	4	0.17380515486001968	0.1385384202003479	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	20	cell_mean	structural_no_cldn4	7	4	0.17380515486001968	0.1385384202003479	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	20	pseudobulk	structural_no_cldn4	7	4	0.10997844487428665	0.11812648177146912	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	20	pseudobulk	structural_no_cldn4	7	4	0.10997844487428665	0.11812648177146912	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	q4q1	10	cell_mean	structural_no_cldn4	7	4	0.2988849841058254	0.24903664737939835	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	10	cell_mean	structural_no_cldn4	7	4	0.2988849841058254	0.24903664737939835	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	10	pseudobulk	structural_no_cldn4	7	4	0.2322753220796585	0.20777608454227448	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	10	pseudobulk	structural_no_cldn4	7	4	0.2322753220796585	0.20777608454227448	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	20	cell_mean	structural_no_cldn4	7	4	0.2988849841058254	0.24903664737939835	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	20	cell_mean	structural_no_cldn4	7	4	0.2988849841058254	0.24903664737939835	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	20	pseudobulk	structural_no_cldn4	7	4	0.2322753220796585	0.20777608454227448	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	20	pseudobulk	structural_no_cldn4	7	4	0.2322753220796585	0.20777608454227448	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	pos	10	cell_mean	structural_no_cldn4	7	4	0.2780245952308178	0.24409493058919907	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	10	cell_mean	structural_no_cldn4	7	4	0.2780245952308178	0.24409493058919907	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	10	pseudobulk	structural_no_cldn4	7	4	0.19306661188602448	0.170909583568573	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	10	pseudobulk	structural_no_cldn4	7	4	0.19306661188602448	0.170909583568573	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	20	cell_mean	structural_no_cldn4	7	4	0.2780245952308178	0.24409493058919907	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	20	cell_mean	structural_no_cldn4	7	4	0.2780245952308178	0.24409493058919907	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	20	pseudobulk	structural_no_cldn4	7	4	0.19306661188602448	0.170909583568573	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	20	pseudobulk	structural_no_cldn4	7	4	0.19306661188602448	0.170909583568573	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	median	10	cell_mean	cldn_tjp	6	4	0.23167546093463898	0.19308137893676758	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	10	cell_mean	cldn_tjp	6	4	0.23167546093463898	0.19308137893676758	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	10	pseudobulk	cldn_tjp	6	4	0.15028423815965652	0.1529938131570816	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	10	pseudobulk	cldn_tjp	6	4	0.15028423815965652	0.1529938131570816	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	20	cell_mean	cldn_tjp	6	4	0.23167546093463898	0.19308137893676758	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	20	cell_mean	cldn_tjp	6	4	0.23167546093463898	0.19308137893676758	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	20	pseudobulk	cldn_tjp	6	4	0.15028423815965652	0.1529938131570816	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	20	pseudobulk	cldn_tjp	6	4	0.15028423815965652	0.1529938131570816	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	q4q1	10	cell_mean	cldn_tjp	6	4	0.4223165065050125	0.38126108050346375	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	10	cell_mean	cldn_tjp	6	4	0.4223165065050125	0.38126108050346375	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	10	pseudobulk	cldn_tjp	6	4	0.3167600631713867	0.3199927508831024	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	10	pseudobulk	cldn_tjp	6	4	0.3167600631713867	0.3199927508831024	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	20	cell_mean	cldn_tjp	6	4	0.4223165065050125	0.38126108050346375	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	20	cell_mean	cldn_tjp	6	4	0.4223165065050125	0.38126108050346375	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	q4q1	20	pseudobulk	cldn_tjp	6	4	0.3167600631713867	0.3199927508831024	1.0	0.125	399.75	399.75	False	False
broad	tLB	sample_then_patient	q4q1	20	pseudobulk	cldn_tjp	6	4	0.3167600631713867	0.3199927508831024	1.0	0.125	399.75	399.75	False	False
broad	tLB	patient	pos	10	cell_mean	cldn_tjp	6	4	0.36716286838054657	0.3461877405643463	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	10	cell_mean	cldn_tjp	6	4	0.36716286838054657	0.3461877405643463	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	10	pseudobulk	cldn_tjp	6	4	0.24643085896968842	0.2527700364589691	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	10	pseudobulk	cldn_tjp	6	4	0.24643085896968842	0.2527700364589691	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	20	cell_mean	cldn_tjp	6	4	0.36716286838054657	0.3461877405643463	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	20	cell_mean	cldn_tjp	6	4	0.36716286838054657	0.3461877405643463	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	pos	20	pseudobulk	cldn_tjp	6	4	0.24643085896968842	0.2527700364589691	1.0	0.125	1324.75	275.25	False	False
broad	tLB	sample_then_patient	pos	20	pseudobulk	cldn_tjp	6	4	0.24643085896968842	0.2527700364589691	1.0	0.125	1324.75	275.25	False	False
broad	tLB	patient	median	10	cell_mean	junction_adhesion	7	4	0.10310417599976063	0.08393410220742226	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	10	cell_mean	junction_adhesion	7	4	0.10310417599976063	0.08393410220742226	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	10	pseudobulk	junction_adhesion	7	4	0.0579008050262928	0.0628264844417572	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	10	pseudobulk	junction_adhesion	7	4	0.0579008050262928	0.0628264844417572	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	20	cell_mean	junction_adhesion	7	4	0.10310417599976063	0.08393410220742226	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	20	cell_mean	junction_adhesion	7	4	0.10310417599976063	0.08393410220742226	1.0	0.125	800.0	800.0	False	False
broad	tLB	patient	median	20	pseudobulk	junction_adhesion	7	4	0.0579008050262928	0.0628264844417572	1.0	0.125	800.0	800.0	False	False
broad	tLB	sample_then_patient	median	20	pseudobulk	junction_adhesion	7	4	0.0579008050262928	0.0628264844417572	1.0	0.125	800.0	800.0	False	False
