ligand	receptor	pathway	pair_origin	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop
WNT2B	SFRP4	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0021746037527918816	0.019461750915280365	0.0014787969674248105	0.0065016853623092175	2.3548277295042802e-05	False
GLS2+SLC1A1	GRIN1+GRIN2B	other	cellphonedb_v5_interactors	15569	48012	0.012957775965332985	2.545958341215737e-05	0.02768321664846811	2.0828126301757892e-05	0.006491617774372571	3.2989957802544314e-07	False
GLS2+SLC1A7	GRIN1+GRIN2B	other	cellphonedb_v5_interactors	15569	48012	0.012957775965332985	2.545958341215737e-05	0.027297835442224933	2.0828126301757892e-05	0.006491617774372571	3.2989957802544314e-07	False
GLS2+SLC1A1	GRIA1	other	cellphonedb_v5_interactors	15569	48012	0.012957775965332985	0.0	0.02768321664846811	0.0	0.0064788879826664925	0.0	False
GLS2+SLC1A1	GRIK3	other	cellphonedb_v5_interactors	15569	48012	0.012957775965332985	0.0	0.02768321664846811	0.0	0.0064788879826664925	0.0	False
GLS2+SLC1A1	GRIK3+GRIK4	other	cellphonedb_v5_interactors	15569	48012	0.012957775965332985	0.0	0.02768321664846811	0.0	0.0064788879826664925	0.0	False
GLS2+SLC1A1	GRIK3+GRIK5	other	cellphonedb_v5_interactors	15569	48012	0.012957775965332985	0.0	0.02768321664846811	0.0	0.0064788879826664925	0.0	False
GLS2+SLC1A1	GRM5	other	cellphonedb_v5_interactors	15569	48012	0.012957775965332985	0.0	0.02768321664846811	0.0	0.0064788879826664925	0.0	False
GLS2+SLC1A1	GRM8	other	cellphonedb_v5_interactors	15569	48012	0.012957775965332985	0.0	0.02768321664846811	0.0	0.0064788879826664925	0.0	False
GLS2+SLC1A7	GRIA1	other	cellphonedb_v5_interactors	15569	48012	0.012957775965332985	0.0	0.027297835442224933	0.0	0.0064788879826664925	0.0	False
GLS2+SLC1A7	GRIK3	other	cellphonedb_v5_interactors	15569	48012	0.012957775965332985	0.0	0.027297835442224933	0.0	0.0064788879826664925	0.0	False
GLS2+SLC1A7	GRIK3+GRIK4	other	cellphonedb_v5_interactors	15569	48012	0.012957775965332985	0.0	0.027297835442224933	0.0	0.0064788879826664925	0.0	False
GLS2+SLC1A7	GRIK3+GRIK5	other	cellphonedb_v5_interactors	15569	48012	0.012957775965332985	0.0	0.027297835442224933	0.0	0.0064788879826664925	0.0	False
GLS2+SLC1A7	GRM5	other	cellphonedb_v5_interactors	15569	48012	0.012957775965332985	0.0	0.027297835442224933	0.0	0.0064788879826664925	0.0	False
GLS2+SLC1A7	GRM8	other	cellphonedb_v5_interactors	15569	48012	0.012957775965332985	0.0	0.027297835442224933	0.0	0.0064788879826664925	0.0	False
SULT2A1	PPARG	other	cellphonedb_v5_interactors	15569	48012	6.228921847650781e-05	0.01280378270894289	0.00012846040208105853	0.008872781804548863	0.006433035963709699	7.975376184830767e-07	False
IL33	IL1RAP+IL1RL1	other	cellphonedb_v5_interactors	15569	48012	0.010727537795901299	0.0021367091685533524	0.012781810007065322	0.0014996250937265683	0.0064321234822273254	2.2921628364504926e-05	False
WNT9A	WIF1	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0016123183304443955	0.02267326096730683	0.000999750062484379	0.00643088185461238	1.813768699154058e-05	False
COL4A5	ITGA10+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.009298091754317284	0.0035005388781428337	0.016764082471578137	0.002520203282512705	0.006399315316230059	3.254833167852696e-05	False
WNT7A	FZD5+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0018621687777340412	0.02241634016314471	0.0012496875781054736	0.006396948592737317	2.0356723327562797e-05	False
WNT7A	FZD5+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0018621687777340412	0.02241634016314471	0.0012496875781054736	0.006396948592737317	2.0356723327562797e-05	False
TENM3	ADGRL1	other	cellphonedb_v5_interactors	15569	48012	0.0015701072989031672	0.011218874715268612	0.003661121459310168	0.008456219278513704	0.00639449100708589	1.761483707592344e-05	False
VIP	VIPR2	other	cellphonedb_v5_interactors	15569	48012	8.701494152774103e-06	0.01277877390384674	6.423020104052926e-05	0.007852203615762726	0.006393737698999757	1.1119442640394471e-07	False
PNMT	ADRB3	other	cellphonedb_v5_interactors	15569	48012	0.012714658863842487	5.2855848480248824e-05	0.028004367653670755	4.1656252603515784e-05	0.006383757356161368	6.720440823853112e-07	False
PNMT	ADRA1A	other	cellphonedb_v5_interactors	15569	48012	0.012714658863842487	4.214997170493007e-05	0.028004367653670755	4.1656252603515784e-05	0.006378404417773709	5.359225113487991e-07	False
PNMT	ADRA1D	other	cellphonedb_v5_interactors	15569	48012	0.012714658863842487	3.400220157345757e-05	0.028004367653670755	4.1656252603515784e-05	0.0063743305327079725	4.3232639362612125e-07	False
PNMT	ADRA2C	other	cellphonedb_v5_interactors	15569	48012	0.012714658863842487	7.0826704359205905e-06	0.028004367653670755	2.0828126301757892e-05	0.006360870767139204	9.005373843775287e-08	False
PNMT	ADRA1B	other	cellphonedb_v5_interactors	15569	48012	0.012714658863842487	0.0	0.028004367653670755	0.0	0.006357329431921244	0.0	False
WNT2B	FZD5+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0018621687777340412	0.019461750915280365	0.0012496875781054736	0.006345467874780297	2.0164991756293008e-05	False
WNT2B	FZD5+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0018621687777340412	0.019461750915280365	0.0012496875781054736	0.006345467874780297	2.0164991756293008e-05	False
WNT9A	FZD1+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0014008724829182029	0.02267326096730683	0.0009164375572773473	0.006325158930849284	1.5759038479224753e-05	False
WNT9A	FZD1+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0014008724829182029	0.02267326096730683	0.0009164375572773473	0.006325158930849284	1.5759038479224753e-05	False
GAD1+SLC6A11	GABBR1	other	cellphonedb_v5_interactors	15569	48012	0.005625299643725157	0.006977407727390528	0.010276832166484682	0.00504040656502541	0.006301353685557842	3.925000920301509e-05	False
COL11A2	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.0034595259930938482	0.009142288938164711	0.006487250305093455	0.0061234691327168205	0.00630090746562928	3.1627986217955175e-05	False
WNT9A	FRZB	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0013346377527341247	0.02267326096730683	0.0008956094309755894	0.006292041565757245	1.501393449984071e-05	False
IGF1	ITGA6+ITGB4	other	cellphonedb_v5_interactors	15569	48012	0.0073544648475945	0.00521181570366025	0.012524889202903206	0.0035824377239023577	0.006283140275627375	3.83301153847103e-05	False
TENM1	ADGRL1	other	cellphonedb_v5_interactors	15569	48012	0.001336555345915258	0.011218874715268612	0.001991136232256407	0.008456219278513704	0.006277715030591935	1.499464697584578e-05	False
WNT7A	WIF1	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0016123183304443955	0.02241634016314471	0.000999750062484379	0.006272023369092494	1.7625426095239883e-05	False
WNT4	FZD3+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.009911147877573967	0.002587399911135435	0.0215171173485773	0.0017495626093476631	0.006249273894354701	2.564410313768504e-05	False
WNT4	FZD6+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.009911147877573967	0.002587399911135435	0.0215171173485773	0.0017495626093476631	0.006249273894354701	2.564410313768504e-05	False
WNT9A	FZD7+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0012322950642555952	0.02267326096730683	0.0008331250520703157	0.00624087022151798	1.3862636015883958e-05	False
WNT9A	FZD7+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0012322950642555952	0.02267326096730683	0.0008331250520703157	0.00624087022151798	1.3862636015883958e-05	False
VEGFC	FLT4	other	cellphonedb_v5_interactors	15569	48012	0.011237234808504581	0.0012253568274900317	0.021195966343374655	0.0008122969257685578	0.006231295817997307	1.3769622394709728e-05	False
WNT2B	WIF1	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0016123183304443955	0.019461750915280365	0.000999750062484379	0.0062205426511354744	1.74594194847868e-05	False
COL28A1	ITGA11+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.011585226282477379	0.0007511376752518117	0.023957864988117413	0.0005207031575439474	0.006168181978864595	8.702099937086248e-06	False
WNT7A	FZD1+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0014008724829182029	0.02241634016314471	0.0009164375572773473	0.006166300445329398	1.5313957517139017e-05	False
WNT7A	FZD1+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0014008724829182029	0.02241634016314471	0.0009164375572773473	0.006166300445329398	1.5313957517139017e-05	False
WNT7A	FRZB	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0013346377527341247	0.02241634016314471	0.0008956094309755894	0.006133183080237359	1.4589897435606696e-05	False
COL5A2	ITGA10+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.008758464828133583	0.0035005388781428337	0.01901213950799666	0.002520203282512705	0.006129501853138208	3.06593466437282e-05	False
PPBP	CXCR2	other	cellphonedb_v5_interactors	15569	48012	0.0040063392370939255	0.008244099095463753	0.005138416083242341	0.005082062817628926	0.006125219166278839	3.302865768064697e-05	False
WNT2B	FZD1+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0014008724829182029	0.019461750915280365	0.0009164375572773473	0.006114819727372378	1.5169721674765293e-05	False
WNT2B	FZD1+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0014008724829182029	0.019461750915280365	0.0009164375572773473	0.006114819727372378	1.5169721674765293e-05	False
COL26A1	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.0030559422448277473	0.009142288938164711	0.005652257691566575	0.0061234691327168205	0.006099115591496229	2.793830698055895e-05	False
COL24A1	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.0030529736541211605	0.009142288938164711	0.00693686171237716	0.0061234691327168205	0.006097631296142936	2.7911167266580182e-05	False
VEGFC	KDR	other	cellphonedb_v5_interactors	15569	48012	0.011237234808504581	0.0009469718206673861	0.021195966343374655	0.0006248437890527368	0.006092103314585984	1.0641344705876509e-05	False
WNT7A	FZD7+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0012322950642555952	0.02241634016314471	0.0008331250520703157	0.006082011735998094	1.347111496064141e-05	False
WNT7A	FZD7+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0012322950642555952	0.02241634016314471	0.0008331250520703157	0.006082011735998094	1.347111496064141e-05	False
WNT2B	FRZB	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0013346377527341247	0.019461750915280365	0.0008956094309755894	0.006081702362280339	1.4452481216160103e-05	False
GAL	GALR1	other	cellphonedb_v5_interactors	15569	48012	0.011891507543623447	0.000262895948253572	0.02479285760164429	0.00016662501041406314	0.00607720174593851	3.1262291518453908e-06	False
LRFN5	PTPRF	other	cellphonedb_v5_interactors	15569	48012	1.2199046068417374e-05	0.01212103758007288	6.423020104052926e-05	0.007893859868366241	0.006066618313070649	1.478650958363273e-07	False
WNT4	SFRP4	other	cellphonedb_v5_interactors	15569	48012	0.009911147877573967	0.0021746037527918816	0.0215171173485773	0.0014787969674248105	0.006042875815182924	2.155281936904764e-05	False
RAET1L	HCST+KLRK1	MHC_I_partial	cellphonedb_v5_interactors	15569	48012	0.0045952387154102325	0.007483921945095062	0.009184918748795684	0.004873781554611347	0.006039580330252647	3.439040786520908e-05	False
APOA2	TREM2+TYROBP	other	cellphonedb_v5_interactors	15569	48012	0.0005312376888468862	0.011530890129506588	0.0011561436187295267	0.0077897192368574526	0.006031063909176737	6.125643422746452e-06	False
WNT9A	FZD8+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0008123648585751653	0.02267326096730683	0.0005623594101474631	0.006030905118677765	9.138654104181958e-06	False
WNT9A	FZD8+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0008123648585751653	0.02267326096730683	0.0005623594101474631	0.006030905118677765	9.138654104181958e-06	False
WNT2B	FZD7+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0012322950642555952	0.019461750915280365	0.0008331250520703157	0.006030531018041074	1.334423609135587e-05	False
WNT2B	FZD7+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0012322950642555952	0.019461750915280365	0.0008331250520703157	0.006030531018041074	1.334423609135587e-05	False
COL14A1	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.0029060051310807467	0.009142288938164711	0.005780718093647633	0.0061234691327168205	0.006024147034622729	2.65675385641294e-05	False
GAL	GALR3	other	cellphonedb_v5_interactors	15569	48012	0.011891507543623447	0.00011252595140831545	0.02479285760164429	0.00010414063150878946	0.0060020167475158814	1.3381032000253887e-06	False
BDNF	SORT1	other	cellphonedb_v5_interactors	15569	48012	0.007939751259982586	0.004001073073595762	0.013488342218511144	0.002811797050737316	0.005970412166789174	3.176752497736435e-05	False
RELN	LRP8	other	cellphonedb_v5_interactors	15569	48012	0.0016236328519880772	0.0102419788017869	0.0028261288457832874	0.007643922352745147	0.005932805826887488	1.6629213251946693e-05	False
WNT9A	FZD2+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0006073196418583393	0.02267326096730683	0.00045821877863867365	0.005928382510319352	6.8320091385458415e-06	False
WNT9A	FZD2+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.0006073196418583393	0.02267326096730683	0.00045821877863867365	0.005928382510319352	6.8320091385458415e-06	False
WNT4	FZD5+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.009911147877573967	0.0018621687777340412	0.0215171173485773	0.0012496875781054736	0.005886658327654004	1.845623012912325e-05	False
WNT4	FZD5+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.009911147877573967	0.0018621687777340412	0.0215171173485773	0.0012496875781054736	0.005886658327654004	1.845623012912325e-05	False
WNT7A	FZD8+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0008123648585751653	0.02241634016314471	0.0005623594101474631	0.005872046633157879	8.880552001936303e-06	False
WNT7A	FZD8+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0008123648585751653	0.02241634016314471	0.0005623594101474631	0.005872046633157879	8.880552001936303e-06	False
WNT9A	FZD4+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.00043116550659760833	0.02267326096730683	0.0002707656419228526	0.005840305442688987	4.85037281568396e-06	False
WNT9A	FZD4+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.011249445378780365	0.00043116550659760833	0.02267326096730683	0.0002707656419228526	0.005840305442688987	4.85037281568396e-06	False
WNT2B	FZD8+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0008123648585751653	0.019461750915280365	0.0005623594101474631	0.005820565915200859	8.796909749611299e-06	False
WNT2B	FZD8+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.010828766971826553	0.0008123648585751653	0.019461750915280365	0.0005623594101474631	0.005820565915200859	8.796909749611299e-06	False
PDGFD	PDGFRA+PDGFRB	other	cellphonedb_v5_interactors	15569	48012	0.011188341304659843	0.00044056857586838305	0.02485708780268482	0.0003332500208281263	0.005814454940264113	4.929231594923394e-06	False
EFNB3	EPHB2	other	cellphonedb_v5_interactors	15569	48012	0.010328511707484722	0.0012865513563156128	0.019461750915280365	0.0008747813046738316	0.0058075315319001675	1.3288160745986155e-05	False
WNT7A	FZD2+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0006073196418583393	0.02241634016314471	0.00045821877863867365	0.005769524024799466	6.639053381481651e-06	False
WNT7A	FZD2+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.010931728407740593	0.0006073196418583393	0.02241634016314471	0.00045821877863867365	0.005769524024799466	6.639053381481651e-06	False
WNT4	WIF1	other	cellphonedb_v5_interactors	15569	48012	0.009911147877573967	0.0016123183304443955	0.0215171173485773	0.000999750062484379	0.005761733104009181	1.5979925398757573e-05	False
INHA	ACVR1C+ACVR2A	other	cellphonedb_v5_interactors	15569	48012	0.0031921565532684326	0.0083177350461483	0.007001091913417689	0.006185953511622095	0.005754945799708366	2.6551512435912805e-05	False
INHA	ACVR1C+ACVR2B	other	cellphonedb_v5_interactors	15569	48012	0.0031921565532684326	0.0083177350461483	0.007001091913417689	0.006185953511622095	0.005754945799708366	2.6551512435912805e-05	False
INHA+INHBA	ACVR1C+ACVR2A	other	cellphonedb_v5_interactors	15569	48012	0.0031921565532684326	0.0083177350461483	0.007001091913417689	0.006185953511622095	0.005754945799708366	2.6551512435912805e-05	False
INHA+INHBA	ACVR1C+ACVR2B	other	cellphonedb_v5_interactors	15569	48012	0.0031921565532684326	0.0083177350461483	0.007001091913417689	0.006185953511622095	0.005754945799708366	2.6551512435912805e-05	False
INHA+INHBB	ACVR1C+ACVR2A	other	cellphonedb_v5_interactors	15569	48012	0.0031921565532684326	0.0083177350461483	0.007001091913417689	0.006185953511622095	0.005754945799708366	2.6551512435912805e-05	False
INHA+INHBB	ACVR1C+ACVR2B	other	cellphonedb_v5_interactors	15569	48012	0.0031921565532684326	0.0083177350461483	0.007001091913417689	0.006185953511622095	0.005754945799708366	2.6551512435912805e-05	False
FLRT1	ADGRL1	other	cellphonedb_v5_interactors	15569	48012	0.00027914115344174206	0.011218874715268612	0.0007707624124863511	0.008456219278513704	0.005749007934355177	3.131649628338476e-06	False
