feature	method	alpha	size	covariate	immune	eligible	n_negative	n_strata	meta_rho	meta_p	meta_i2	meta_model	meta_n	meta_k	meta_ci_low	meta_ci_high	geo_rho	geo_p	geo_i2	geo_model	geo_n	abs_meta	abs_geo
signature	z-mean		110	none	immune8	True	5	5	-0.45862496493281024	1.4993100676332778e-06	0.7188726063186232	DL random	420	4	-0.6027439247624886	-0.2855289690889842	-0.3666329925084624	2.2062249757472363e-09	0.0	fixed	251	0.45862496493281024	0.3666329925084624
signature	z-mean		111	none	immune8	True	5	5	-0.45765271195395096	1.2922805741882168e-06	0.7139414441240963	DL random	420	4	-0.6008536756958833	-0.2859904056986415	-0.3672358675638585	2.0640572381489436e-09	0.0	fixed	251	0.45765271195395096	0.3672358675638585
signature	z-mean		112	none	immune8	True	5	5	-0.45708373521641077	1.1481617573914054e-06	0.7102953149290144	DL random	420	4	-0.5995908977361366	-0.2864815270967992	-0.3678862484600431	1.920621133056801e-09	0.0	fixed	251	0.45708373521641077	0.3678862484600431
signature	z-mean		113	none	immune8	True	5	5	-0.45618659164015674	1.0793602145555383e-06	0.70747977865143	DL random	420	4	-0.5982525197778771	-0.2863163015015091	-0.3660988111273188	2.3400642635651677e-09	0.0	fixed	251	0.45618659164015674	0.3660988111273188
signature	z-mean		114	none	immune8	True	5	5	-0.45888387793378543	2.626072103370285e-06	0.7324486134046504	DL random	420	4	-0.6061270195752644	-0.28122962582107597	-0.36518029260179546	2.5887532056310523e-09	0.0	fixed	251	0.45888387793378543	0.36518029260179546
signature	z-mean		115	none	immune8	True	5	5	-0.45495108294479053	4.342203112895983e-06	0.7390203146892813	DL random	420	4	-0.6045957226797031	-0.27428615376683096	-0.3610026073819374	4.0805306341050185e-09	0.0	fixed	251	0.45495108294479053	0.3610026073819374
signature	z-mean		116	none	immune8	True	5	5	-0.45246317849288636	3.1271169719867887e-06	0.7276251265485527	DL random	420	4	-0.5998129468710741	-0.27543122288517546	-0.3600999147787018	4.497977096246582e-09	0.0	fixed	251	0.45246317849288636	0.3600999147787018
signature	z-mean		117	none	immune8	True	5	5	-0.454863954938924	3.520667807502083e-06	0.7338591222695936	DL random	420	4	-0.6032471172462177	-0.2760451863078024	-0.36178230709866377	3.7502923902080214e-09	0.0	fixed	251	0.454863954938924	0.36178230709866377
signature	z-mean		118	none	immune8	True	5	5	-0.4545300714927153	2.9489105574069925e-06	0.729129561156332	DL random	420	4	-0.6018348366398834	-0.2773153572328713	-0.36219385420223765	3.5865475300586013e-09	0.0	fixed	251	0.4545300714927153	0.36219385420223765
signature	z-mean		119	none	immune8	True	5	5	-0.45348040656282845	4.647587209567077e-06	0.7386562114972595	DL random	420	4	-0.6033272741872592	-0.27270489551594596	-0.3600663567366552	4.514264995659021e-09	0.0	fixed	251	0.45348040656282845	0.3600663567366552
signature	z-mean		120	none	immune8	True	5	5	-0.45545578130051895	5.333273857384731e-06	0.744635427298944	DL random	420	4	-0.6064275553562922	-0.2727882470349258	-0.3614541761788715	3.885998176911417e-09	0.0	fixed	251	0.45545578130051895	0.3614541761788715
signature	z-mean		121	none	immune8	True	5	5	-0.45688374653219394	3.4933377722706608e-06	0.736454175721642	DL random	420	4	-0.6055034335931375	-0.27747144487406206	-0.3632529601090956	3.1962756389228087e-09	0.0	fixed	251	0.45688374653219394	0.3632529601090956
signature	z-mean		122	none	immune8	True	5	5	-0.4570044921105889	3.1156058245818327e-06	0.7338970789879438	DL random	420	4	-0.6049724723643292	-0.27852621376009323	-0.3641644573378387	2.8935245643874084e-09	0.0	fixed	251	0.4570044921105889	0.3641644573378387
signature	z-mean		123	none	immune8	True	5	5	-0.45705616335778654	2.2702721759883024e-06	0.7264430849330525	DL random	420	4	-0.6032284228252549	-0.28117779622988065	-0.3662543510324997	2.3003046259668884e-09	0.0	fixed	251	0.45705616335778654	0.3662543510324997
signature	z-mean		124	none	immune8	True	5	5	-0.4585013808997488	4.491863950337633e-06	0.7445961488199361	DL random	420	4	-0.6088456159265312	-0.276362331760128	-0.3650287039290463	2.632178031862291e-09	0.0	fixed	251	0.4585013808997488	0.3650287039290463
signature	z-mean		125	none	immune8	True	5	5	-0.4574996396330811	5.269815999164758e-06	0.7470555741363729	DL random	420	4	-0.608683601401472	-0.27425709677614313	-0.3636567746410111	3.0585535905596514e-09	0.0	fixed	251	0.4574996396330811	0.3636567746410111
signature	z-mean		126	none	immune8	True	5	5	-0.45823829940261607	3.5549056674124207e-06	0.738713727703808	DL random	420	4	-0.6071475747647482	-0.278234146116584	-0.3667847661261914	2.1695679019502505e-09	0.0	fixed	251	0.45823829940261607	0.3667847661261914
signature	z-mean		127	none	immune8	True	5	5	-0.4614798986355745	4.218476448966197e-06	0.747047599981487	DL random	420	4	-0.611847977001465	-0.27891968319897453	-0.368806657997373	1.733986914779003e-09	0.0	fixed	251	0.4614798986355745	0.368806657997373
signature	z-mean		128	none	immune8	True	5	5	-0.4655079423954326	2.0949225614316307e-06	0.7362759309183311	DL random	420	4	-0.612352117823137	-0.28761510878651936	-0.37521821281503515	8.424826148824443e-10	0.0	fixed	251	0.4655079423954326	0.37521821281503515
signature	z-mean		129	none	immune8	True	5	5	-0.46220005856844426	2.647625801730529e-06	0.7371821728394725	DL random	420	4	-0.6099333497859906	-0.28341883160438436	-0.37062176883437986	1.4159569370263487e-09	0.0	fixed	251	0.46220005856844426	0.37062176883437986
signature	z-mean		130	none	immune8	True	5	5	-0.46083017579402263	5.187685445957358e-06	0.7510261916422691	DL random	420	4	-0.6123727027912013	-0.27662220716556923	-0.36671658394495393	2.1859621680025575e-09	0.0	fixed	251	0.46083017579402263	0.36671658394495393
signature	z-mean		131	none	immune8	True	5	5	-0.4623155596919334	5.8834821684273825e-06	0.7558528780661766	DL random	420	4	-0.6148408501199214	-0.27645265505409794	-0.36831334093713275	1.8317226907865046e-09	0.0	fixed	251	0.4623155596919334	0.36831334093713275
signature	z-mean		132	none	immune8	True	5	5	-0.46386317852177206	4.102933779525925e-06	0.7495046898334051	DL random	420	4	-0.614379164640015	-0.28077137663672164	-0.37034155773816685	1.4610770369724016e-09	0.0	fixed	251	0.46386317852177206	0.37034155773816685
signature	z-mean		133	none	immune8	True	5	5	-0.4627926276115091	4.114876959933968e-06	0.7481834749671304	DL random	420	4	-0.6131854373691827	-0.280024029297506	-0.369061518821367	1.6854888322844122e-09	0.0	fixed	251	0.4627926276115091	0.369061518821367
signature	z-mean		134	none	immune8	True	5	5	-0.4657528583523639	1.7482531979605402e-06	0.7324845176343818	DL random	420	4	-0.6116330465595625	-0.2892425281734699	-0.37627722333927976	7.465602731441218e-10	0.0	fixed	251	0.4657528583523639	0.37627722333927976
signature	z-mean		135	none	immune8	True	5	5	-0.4667953825403243	1.5528454920029384e-06	0.7312223873565645	DL random	420	4	-0.61216596185748	-0.29090244930899384	-0.37704811039291064	6.834745869681051e-10	0.0	fixed	251	0.4667953825403243	0.37704811039291064
signature	z-mean		136	none	immune8	True	5	5	-0.46800287390200346	1.228939599097585e-06	0.7276054796614607	DL random	420	4	-0.6122824316096207	-0.2935582136336981	-0.3795595142541915	5.117439396681497e-10	0.0	fixed	251	0.46800287390200346	0.3795595142541915
signature	z-mean		137	none	immune8	True	5	5	-0.4639599799445154	2.240994238911102e-06	0.7357202860383298	DL random	420	4	-0.6109811185763341	-0.28600153638730874	-0.3735922111372465	1.0133642324273203e-09	0.0	fixed	251	0.4639599799445154	0.3735922111372465
signature	z-mean		138	none	immune8	True	5	5	-0.46633098721916305	8.733871387274763e-07	0.7175169519494563	DL random	420	4	-0.6086459755490657	-0.29494610685148376	-0.37826660873772194	5.941473724107551e-10	0.0	fixed	251	0.46633098721916305	0.37826660873772194
signature	z-mean		139	none	immune8	True	5	5	-0.46543448862165127	1.239679139455401e-06	0.7242049840610693	DL random	420	4	-0.6094378738307688	-0.29170256626059793	-0.37659945925831695	7.195329555395453e-10	0.0	fixed	251	0.46543448862165127	0.37659945925831695
signature	z-mean		140	none	immune8	True	5	5	-0.4686423882612135	8.051546206886785e-07	0.7189993849530835	DL random	420	4	-0.6108344488796849	-0.29716494151750417	-0.3812968610352899	4.182491199720294e-10	0.0	fixed	251	0.4686423882612135	0.3812968610352899
signature	z-mean		141	none	immune8	True	5	5	-0.4701882467606239	5.61926588732914e-07	0.7131914816255931	DL random	420	4	-0.6107998317681134	-0.3008262316699603	-0.3842352960218758	2.9645991887131793e-10	0.0	fixed	251	0.4701882467606239	0.3842352960218758
signature	z-mean		142	none	immune8	True	5	5	-0.46946322066409407	5.739042816570848e-07	0.7126059949816104	DL random	420	4	-0.6100892852197302	-0.3001637905448447	-0.3837770577294923	3.128825574194149e-10	0.0	fixed	251	0.46946322066409407	0.3837770577294923
signature	z-mean		143	none	immune8	True	5	5	-0.47125035300363416	4.3284299361382075e-07	0.7089539810013397	DL random	420	4	-0.6107459029363156	-0.3033842049371436	-0.3868452508619309	2.1769475246327155e-10	0.0	fixed	251	0.47125035300363416	0.3868452508619309
signature	z-mean		144	none	immune8	True	5	5	-0.46935301752123887	7.444992188948662e-07	0.7182618531573479	DL random	420	4	-0.6112410852155435	-0.2982340822504172	-0.38292736923106535	3.4569672740723863e-10	0.0	fixed	251	0.46935301752123887	0.38292736923106535
signature	z-mean		145	none	immune8	True	5	5	-0.47367637709799154	5.491552091361933e-07	0.7177073924115309	DL random	420	4	-0.6145893611517973	-0.3034688676598146	-0.38783223315425774	1.9355063518087096e-10	0.0	fixed	251	0.47367637709799154	0.38783223315425774
signature	z-mean		146	none	immune8	True	5	5	-0.47258235637672985	6.334413904315472e-07	0.7192844023374448	DL random	420	4	-0.614060448203066	-0.3016796005945914	-0.38751218550177824	2.010804470017069e-10	0.0	fixed	251	0.47258235637672985	0.38751218550177824
signature	z-mean		147	none	immune8	True	5	5	-0.4736151589239448	8.958029250752361e-07	0.7283429613321729	DL random	420	4	-0.6169403182515115	-0.29988323617884527	-0.38763180911857403	1.982333948485361e-10	0.0	fixed	251	0.4736151589239448	0.38763180911857403
signature	z-mean		148	none	immune8	True	5	5	-0.4722553097355746	1.1229954904619566e-06	0.7314520407415674	DL random	420	4	-0.616580505492575	-0.297221180210496	-0.3854508991605786	2.568380042378373e-10	0.0	fixed	251	0.4722553097355746	0.3854508991605786
signature	z-mean		149	none	immune8	True	5	5	-0.47085724070763585	1.1756865442735935e-06	0.7305553651725968	DL random	420	4	-0.6152538617906457	-0.2958912452014135	-0.3839637160420953	3.060892745413984e-10	0.0	fixed	251	0.47085724070763585	0.3839637160420953
signature	z-mean		150	none	immune8	True	5	5	-0.4710244489048457	1.343867319719573e-06	0.7337539351432881	DL random	420	4	-0.6161442367503386	-0.29497464584963873	-0.38417909805421263	2.9842812121457377e-10	0.0	fixed	251	0.4710244489048457	0.38417909805421263
signature	z-mean		151	none	immune8	True	5	5	-0.4702084401216127	1.5713827866244913e-06	0.736132907872599	DL random	420	4	-0.616064946569693	-0.293176377881418	-0.38221624861966225	3.757005526540406e-10	0.0	fixed	251	0.4702084401216127	0.38221624861966225
signature	z-mean		152	none	immune8	True	5	5	-0.4710761288047635	1.6388496624764194e-06	0.7382314096047837	DL random	420	4	-0.617264919348838	-0.2934440243771685	-0.3834089894110187	3.2670867626530835e-10	0.0	fixed	251	0.4710761288047635	0.3834089894110187
signature	z-mean		153	none	immune8	True	5	5	-0.470491824447623	1.260198815795232e-06	0.7315992928396723	DL random	420	4	-0.6152079978033677	-0.2951017617721391	-0.3841577619666633	2.9917867844322955e-10	0.0	fixed	251	0.470491824447623	0.3841577619666633
signature	z-mean		154	none	immune8	True	5	5	-0.47150260848648673	1.1180806908194876e-06	0.7303254944859595	DL random	420	4	-0.6157152197550417	-0.2967271422085892	-0.3851948257854717	2.647327243070448e-10	0.0	fixed	251	0.47150260848648673	0.3851948257854717
signature	z-mean		155	none	immune8	True	5	5	-0.4732124965124625	7.414412706081759e-07	0.7236342881692625	DL random	420	4	-0.6155407385010575	-0.30099178404370425	-0.3877574688506123	1.9528477119856558e-10	0.0	fixed	251	0.4732124965124625	0.3877574688506123
signature	z-mean		156	none	immune8	True	5	5	-0.473912458980568	7.97461810662563e-07	0.7262061422086615	DL random	420	4	-0.6166860500364248	-0.30095409888969465	-0.3879945014162177	1.8983807277678167e-10	0.0	fixed	251	0.473912458980568	0.3879945014162177
signature	z-mean		157	none	immune8	True	5	5	-0.47360330718545063	8.270299522437487e-07	0.7265752985780739	DL random	420	4	-0.6165235868665064	-0.3004673689129679	-0.38842617243484473	1.8029472117635854e-10	0.0	fixed	251	0.47360330718545063	0.38842617243484473
signature	z-mean		158	none	immune8	True	5	5	-0.4748689067277938	6.678737248873782e-07	0.7236646385824991	DL random	420	4	-0.6168728595733795	-0.30292344127065357	-0.38997941706243217	1.496540473271857e-10	0.0	fixed	251	0.4748689067277938	0.38997941706243217
signature	z-mean		159	none	immune8	True	5	5	-0.47582286827710113	5.312036142795235e-07	0.7200294078398484	DL random	420	4	-0.6168228861669276	-0.3052336072668434	-0.3922363934230303	1.1395163171081882e-10	0.0	fixed	251	0.47582286827710113	0.3922363934230303
signature	z-mean		160	none	immune8	True	5	5	-0.47916818151819995	2.7724053717643924e-07	0.7108420882758617	DL random	420	4	-0.617516153419245	-0.3120614904599134	-0.39580454509211127	7.371977691745262e-11	0.0	fixed	251	0.47916818151819995	0.39580454509211127
signature	z-mean		161	none	immune8	True	5	5	-0.47529692580514704	6.270770919142411e-07	0.7228914905752123	DL random	420	4	-0.6170409956910671	-0.30368081387771856	-0.39044546346723596	1.4149024104863134e-10	0.0	fixed	251	0.47529692580514704	0.39044546346723596
signature	z-mean		162	none	immune8	True	5	5	-0.4756340753215743	6.294628823848424e-07	0.7234452078145452	DL random	420	4	-0.6174353062451852	-0.30389346264743233	-0.3912655020002875	1.281619357106465e-10	0.0	fixed	251	0.4756340753215743	0.3912655020002875
signature	z-mean		163	none	immune8	True	5	5	-0.4771958639911724	4.917001119541457e-07	0.7202958427931986	DL random	420	4	-0.6179811517200133	-0.30675713266626725	-0.39490698076201325	8.22987793196059e-11	0.0	fixed	251	0.4771958639911724	0.39490698076201325
signature	z-mean		164	none	immune8	True	5	5	-0.4753689820607687	4.793917640102496e-07	0.717159121604465	DL random	420	4	-0.6158266962292717	-0.3056264525693948	-0.39244420350383147	1.1111499793737918e-10	0.0	fixed	251	0.4753689820607687	0.39244420350383147
signature	z-mean		165	none	immune8	True	5	5	-0.47633526464249304	5.031207262779124e-07	0.7195773702837653	DL random	420	4	-0.6171331599271431	-0.30598079446770415	-0.3926915131069305	1.0782837442575544e-10	0.0	fixed	251	0.47633526464249304	0.3926915131069305
signature	z-mean		166	none	immune8	True	5	5	-0.4776499753351353	4.7484777538891494e-07	0.7201851248808502	DL random	420	4	-0.6183200699987274	-0.30732578554844914	-0.39424724771071823	8.921435446968721e-11	0.0	fixed	251	0.4776499753351353	0.39424724771071823
signature	z-mean		167	none	immune8	True	5	5	-0.4758045092034003	6.207685580956282e-07	0.7233814407236703	DL random	420	4	-0.6175572320287716	-0.30411446349131904	-0.39190393839628596	1.1863632409562538e-10	0.0	fixed	251	0.4758045092034003	0.39190393839628596
signature	z-mean		168	none	immune8	True	5	5	-0.4746139864761794	7.519026073713915e-07	0.7258932297257307	DL random	420	4	-0.6171751336277341	-0.3018819807197249	-0.39052638302668524	1.4011746976027924e-10	0.0	fixed	251	0.4746139864761794	0.39052638302668524
signature	z-mean		169	none	immune8	True	5	5	-0.47398847738170236	9.031906282115609e-07	0.7290361129796952	DL random	420	4	-0.6173989338673065	-0.30008524975338463	-0.38833853128551943	1.8219386847453447e-10	0.0	fixed	251	0.47398847738170236	0.38833853128551943
signature	z-mean		170	none	immune8	True	5	5	-0.473053974549854	7.416777773423814e-07	0.7234193281907285	DL random	420	4	-0.6153652082906464	-0.30087726106257195	-0.3900388637323718	1.4858784318544562e-10	0.0	fixed	251	0.473053974549854	0.3900388637323718
signature	z-mean		171	none	immune8	True	5	5	-0.46968137525670467	1.879959429693126e-06	0.7394319073377081	DL random	420	4	-0.6164492424019856	-0.2913723554868383	-0.3836348080626484	3.1815746602169373e-10	0.0	fixed	251	0.46968137525670467	0.3836348080626484
signature	z-mean		172	none	immune8	True	5	5	-0.46887691999225545	2.0380954253647204e-06	0.740171898161653	DL random	420	4	-0.6159916622055833	-0.29015883979258617	-0.3832389568886326	3.3329391420886136e-10	0.0	fixed	251	0.46887691999225545	0.3832389568886326
signature	z-mean		173	none	immune8	True	5	5	-0.46932509380420284	1.9179916977107627e-06	0.7394058748925157	DL random	420	4	-0.616159410243186	-0.2909635205941178	-0.38462603385949107	2.8311878809049004e-10	0.0	fixed	251	0.46932509380420284	0.38462603385949107
signature	z-mean		174	none	immune8	True	5	5	-0.4671810334797367	2.2946238626988576e-06	0.7405903332769338	DL random	420	4	-0.6147460183890042	-0.28801594333594865	-0.3827857554420468	3.514803771060395e-10	0.0	fixed	251	0.4671810334797367	0.3827857554420468
signature	z-mean		175	none	immune8	True	5	5	-0.467994210216419	1.8444065289961519e-06	0.7367441597108726	DL random	420	4	-0.6144487977986228	-0.29036100056226644	-0.38508830285039514	2.680856208318264e-10	0.0	fixed	251	0.467994210216419	0.38508830285039514
signature	z-mean		176	none	immune8	True	5	5	-0.46928445636387334	1.1545395108786727e-06	0.7279820893361676	DL random	420	4	-0.6133955030969671	-0.294930164571108	-0.38703253658985903	2.12899414624995e-10	0.0	fixed	251	0.46928445636387334	0.38703253658985903
