stratum	module	gene	in_module	kME
CLDN4neg	ME1	RPN2	1	0.29529384171593737
CLDN4neg	ME1	BRD2	1	0.6653803255978032
CLDN4neg	ME1	TOP1	1	0.3510342732390257
CLDN4neg	ME1	HERPUD1	1	0.4133930483595877
CLDN4neg	ME1	GSN	1	0.23617574767989408
CLDN4neg	ME1	SRSF2	1	0.4939194444161856
CLDN4neg	ME1	ZFAND5	1	0.5527392763040594
CLDN4neg	ME1	CBX3	1	0.4390382372337523
CLDN4neg	ME1	TAX1BP1	1	0.35242951941442746
CLDN4neg	ME1	TPM4	1	0.30951382788715454
CLDN4neg	ME1	GTF2I	1	0.738096206863482
CLDN4neg	ME1	SRSF5	1	0.5722658080658117
CLDN4neg	ME1	APOE	1	0.24747408750576136
CLDN4neg	ME1	UBE2S	1	0.384588556075221
CLDN4neg	ME1	CLPTM1L	1	0.4031301215617715
CLDN4neg	ME1	HNRNPA0	1	0.3781399179233346
CLDN4neg	ME1	ARL6IP1	1	0.41832159106125655
CLDN4neg	ME1	SRSF11	1	0.6750023806325143
CLDN4neg	ME1	SFPQ	1	0.7451437814786096
CLDN4neg	ME1	KIF5B	1	0.5349038671252098
CLDN4neg	ME1	CD46	1	0.48373487740581084
CLDN4neg	ME1	CSNK1A1	1	0.5381357650844912
CLDN4neg	ME1	ACTN4	1	0.6141720657347726
CLDN4neg	ME1	UBXN4	1	0.5123023476194889
CLDN4neg	ME1	TMBIM4	1	0.2123458285143621
CLDN4neg	ME1	HIST1H4C	1	0.30754843601225346
CLDN4neg	ME1	PRRC2C	1	0.7504086088954816
CLDN4neg	ME1	PLD3	1	0.2828395317243945
CLDN4neg	ME1	ID3	1	0.48955877824409694
CLDN4neg	ME1	LRRFIP1	1	0.6252707924651022
CLDN4neg	ME1	CSDE1	1	0.3693348805771708
CLDN4neg	ME1	TMEM123	1	0.21041560503912554
CLDN4neg	ME1	AKAP9	1	0.715946733415109
CLDN4neg	ME1	TMEM50A	1	0.4262127617062082
CLDN4neg	ME1	ARL6IP5	1	0.31696138386399764
CLDN4neg	ME1	TRA2B	1	0.6524601526952488
CLDN4neg	ME1	RAB11FIP1	1	0.35569771394731353
CLDN4neg	ME1	DDX17	1	0.7943584441449568
CLDN4neg	ME1	LAMP1	1	0.22851749663144819
CLDN4neg	ME1	NME3	1	0.2592904101957892
CLDN4neg	ME1	TMEM165	1	0.3990705543189465
CLDN4neg	ME1	DNAJB6	1	0.3853837018169781
CLDN4neg	ME1	CTNNA1	1	0.3727600677220173
CLDN4neg	ME1	YPEL3	1	0.5043648644541101
CLDN4neg	ME1	H1F0	1	0.2770176047458452
CLDN4neg	ME1	BTG3	1	0.29236174053013025
CLDN4neg	ME1	RRBP1	1	0.5465904918184191
CLDN4neg	ME1	TMCO1	1	0.24315490378593832
CLDN4neg	ME1	TAF1D	1	0.38389606450233443
CLDN4neg	ME1	CTNNB1	1	0.4247042318812392
CLDN4neg	ME1	UBE2B	1	0.28029908112674146
CLDN4neg	ME1	TTC3	1	0.6601981676097655
CLDN4neg	ME1	ID2	1	0.3602728743999724
CLDN4neg	ME1	HDGF	1	0.4145884737994123
CLDN4neg	ME1	IRF2BP2	1	0.6477970967442432
CLDN4neg	ME1	TCF25	1	0.5160180182899027
CLDN4neg	ME1	VEGFA	1	0.5187798906386518
CLDN4neg	ME1	NUCB2	1	0.2630806615761806
CLDN4neg	ME1	TECR	1	0.2915751784684304
CLDN4neg	ME1	KHDRBS1	1	0.5492818429786283
CLDN4neg	ME1	CFLAR	1	0.31891486495695553
CLDN4neg	ME1	HNRNPD	1	0.595278578247826
CLDN4neg	ME1	AHNAK	1	0.4190767885064973
CLDN4neg	ME1	HNRNPH1	1	0.5645614984872239
CLDN4neg	ME1	MLEC	1	0.41516591333829084
CLDN4neg	ME1	LMAN1	1	0.4825900877867484
CLDN4neg	ME1	DAZAP2	1	0.35019735469696617
CLDN4neg	ME1	SRRM1	1	0.62026654145684
CLDN4neg	ME1	MIDN	1	0.7097363979168847
CLDN4neg	ME1	NDFIP1	1	0.3008518204023695
CLDN4neg	ME1	HNRNPAB	1	0.3623503474194843
CLDN4neg	ME1	MARCKS	1	0.36958419188454317
CLDN4neg	ME1	PAPOLA	1	0.37566331157921096
CLDN4neg	ME1	LUC7L3	1	0.6865775753845391
CLDN4neg	ME1	EIF3A	1	0.6304408231803982
CLDN4neg	ME1	CD164	1	0.340591761711887
CLDN4neg	ME1	SF1	1	0.7096071227488684
CLDN4neg	ME1	SLC3A2	1	0.32796601270734455
CLDN4neg	ME1	NFE2L2	1	0.382951320720725
CLDN4neg	ME1	STARD10	1	0.1537982191230431
CLDN4neg	ME1	IGKC	1	-0.00994514944660497
CLDN4neg	ME1	FABP5	1	0.06905556748883776
CLDN4neg	ME1	OCIAD1	1	0.375744825807735
CLDN4neg	ME1	CAP1	1	0.2813340948069737
CLDN4neg	ME1	PNISR	1	0.7125358029484689
CLDN4neg	ME1	NFIC	1	0.6043623371835278
CLDN4neg	ME1	ATP1B3	1	0.2510958110103838
CLDN4neg	ME1	STAT3	1	0.6920038535701629
CLDN4neg	ME1	TMED4	1	0.3685678144165769
CLDN4neg	ME1	SLC38A2	1	0.6583794348441844
CLDN4neg	ME1	BNIP3L	1	0.35620058233787927
CLDN4neg	ME1	RNPS1	1	0.4357394244431313
CLDN4neg	ME1	RNF213	1	0.5146949863137238
CLDN4neg	ME1	RHOBTB3	1	0.38371965256328755
CLDN4neg	ME1	MYH9	1	0.5120391860091923
CLDN4neg	ME1	RBM25	1	0.7286252126417015
CLDN4neg	ME1	PPIG	1	0.540498452512353
CLDN4neg	ME1	RASD1	1	0.3096646162749198
CLDN4neg	ME1	GSPT1	1	0.31299793532071374
CLDN4neg	ME1	SRSF10	1	0.682305930320901
CLDN4neg	ME1	TAF7	1	0.5657135250358069
CLDN4neg	ME1	ARL4A	1	0.35471915284660155
CLDN4neg	ME1	IQGAP1	1	0.67485128419086
CLDN4neg	ME1	RBMX	1	0.3996080750417646
CLDN4neg	ME1	KPNB1	1	0.5512175901670201
CLDN4neg	ME1	YIPF3	1	0.29269743080662525
CLDN4neg	ME1	CALU	1	0.4110168872381566
CLDN4neg	ME1	DDX3X	1	0.6211255311050556
CLDN4neg	ME1	NONO	1	0.47138151967829545
CLDN4neg	ME1	ARGLU1	1	0.7287215272379444
CLDN4neg	ME1	CDKN2A	1	0.14245919568421958
CLDN4neg	ME1	GNB1	1	0.570870341769871
CLDN4neg	ME1	RTN3	1	0.47733135108009006
CLDN4neg	ME1	BAZ1A	1	0.42307475309120685
CLDN4neg	ME1	RCN2	1	0.4028580103031489
CLDN4neg	ME1	GNAI2	1	0.4956857491805517
CLDN4neg	ME1	RDX	1	0.48665119346430913
CLDN4neg	ME1	SF3B2	1	0.5242785746471726
CLDN4neg	ME1	LRPAP1	1	0.2457425102515222
CLDN4neg	ME1	ATP2A2	1	0.5596326730931597
CLDN4neg	ME1	CLU	1	0.24876794550788012
CLDN4neg	ME1	PRKAR1A	1	0.4583663982772676
CLDN4neg	ME1	BASP1	1	0.32597440897073726
CLDN4neg	ME1	ATRX	1	0.766243825297226
CLDN4neg	ME1	SERPINH1	1	0.3183514012283052
CLDN4neg	ME1	HSPA9	1	0.22229185673495058
CLDN4neg	ME1	WASF2	1	0.5931070548530291
CLDN4neg	ME1	RAD21	1	0.5912479635898306
CLDN4neg	ME1	LPP	1	0.5266536137185293
CLDN4neg	ME1	KLF5	1	0.2408322632740426
CLDN4neg	ME1	DDX21	1	0.25142230316734654
CLDN4neg	ME1	HP1BP3	1	0.7645868944227666
CLDN4neg	ME1	ATP6AP2	1	0.23454934039362324
CLDN4neg	ME1	KMT2E	1	0.6698599337686928
CLDN4neg	ME1	HM13	1	0.33487306428235625
CLDN4neg	ME1	HES4	1	0.24715385757912384
CLDN4neg	ME1	VAMP2	1	0.6268646036671248
CLDN4neg	ME1	GOLGB1	1	0.7053787767579077
CLDN4neg	ME1	MBNL1	1	0.5747376458701412
CLDN4neg	ME1	DPP7	1	0.24347896842121913
CLDN4neg	ME1	MARCH6	1	0.6195225231040379
CLDN4neg	ME1	RSRC2	1	0.6128704925744181
CLDN4neg	ME1	DDX46	1	0.5974555236046729
CLDN4neg	ME1	COTL1	1	0.11094339761029194
CLDN4neg	ME1	PNN	1	0.677828425696729
CLDN4neg	ME1	SYF2	1	0.3192567183557336
CLDN4neg	ME1	NFIB	1	0.6526584507106675
CLDN4neg	ME1	YY1	1	0.5498919511798988
CLDN4neg	ME1	ACADVL	1	0.3750466633287037
CLDN4neg	ME1	EIF5B	1	0.35417657458259777
CLDN4neg	ME1	PRPF40A	1	0.5031862234033302
CLDN4neg	ME1	CLTC	1	0.5639764658779898
CLDN4neg	ME1	PTPRF	1	0.5667683894345692
CLDN4neg	ME1	HNRNPM	1	0.4167680540278429
CLDN4neg	ME1	TMEM179B	1	0.15415728476234283
CLDN4neg	ME1	NASP	1	0.5068738871740568
CLDN4neg	ME1	HNRNPR	1	0.5611867539711323
CLDN4neg	ME1	GOLGA4	1	0.6281962922441128
CLDN4neg	ME1	AKAP13	1	0.5729279891150043
CLDN4neg	ME1	TPR	1	0.7299743608243447
CLDN4neg	ME1	RPN1	1	0.41827150338205965
CLDN4neg	ME1	ACTR2	1	0.47938954461104494
CLDN4neg	ME1	ENAH	1	0.5008743358691726
CLDN4neg	ME1	DDX24	1	0.45708969841289676
CLDN4neg	ME1	DNAJC21	1	0.5379186159325762
CLDN4neg	ME1	CALD1	1	0.3779818779521842
CLDN4neg	ME1	SDF4	1	0.3672112341996444
CLDN4neg	ME1	UBE2H	1	0.48035219815878655
CLDN4neg	ME1	TCP1	1	0.20973755243660486
CLDN4neg	ME1	SCPEP1	1	0.3137643308544529
CLDN4neg	ME1	CDC37	1	0.27897144785936256
CLDN4neg	ME1	VWA1	1	0.4840406304270744
CLDN4neg	ME1	GLS	1	0.5873741518606652
CLDN4neg	ME1	METRN	1	0.18639457190752404
CLDN4neg	ME1	KIF22	1	0.280815065003843
CLDN4neg	ME1	ADAR	1	0.6388749774271506
CLDN4neg	ME1	PMEPA1	1	0.5043372795305879
CLDN4neg	ME1	OS9	1	0.3248455558667866
CLDN4neg	ME1	SMC4	1	0.47189114597246384
CLDN4neg	ME1	SF3B1	1	0.6840803215107936
CLDN4neg	ME1	AUP1	1	0.3638371223570774
CLDN4neg	ME1	SPTBN1	1	0.665707947620697
CLDN4neg	ME1	ECI1	1	0.257327533478367
CLDN4neg	ME1	U2SURP	1	0.5795480796896438
CLDN4neg	ME1	FAM133B	1	0.48013540304905744
CLDN4neg	ME1	ALCAM	1	0.362389083827
CLDN4neg	ME1	MTPN	1	0.4046749014628326
CLDN4neg	ME1	RBM17	1	0.4623254981430244
CLDN4neg	ME1	SURF4	1	0.3763098441537939
CLDN4neg	ME1	JUP	1	0.21713252361421637
CLDN4neg	ME1	ATP6AP1	1	0.3674482037551608
CLDN4neg	ME1	BPTF	1	0.7706701838513155
CLDN4neg	ME1	MKNK2	1	0.3868861776150585
CLDN4neg	ME1	ERLEC1	1	0.2680679144932439
CLDN4neg	ME1	EIF4G1	1	0.6297155897276959
CLDN4neg	ME1	HNRNPH3	1	0.4720047110508716
CLDN4neg	ME1	N4BP2L2	1	0.7004574910569193
CLDN4neg	ME1	RND3	1	0.26448922319575396
CLDN4neg	ME1	ARID4B	1	0.6682396196597851
CLDN4neg	ME1	RSRP1	1	0.6993236122221129
CLDN4neg	ME1	ANKRD12	1	0.6833158632132535
CLDN4neg	ME1	IGFBP5	1	0.3019661895776134
CLDN4neg	ME1	RGS16	1	0.417644295417119
CLDN4neg	ME1	TRAF4	1	0.2884711207637711
CLDN4neg	ME1	MAP2K2	1	0.27916262049834906
CLDN4neg	ME1	RAD23B	1	0.3791607180133108
CLDN4neg	ME1	NET1	1	0.22122114918006977
CLDN4neg	ME1	FAM120A	1	0.4334357825540696
CLDN4neg	ME1	DDX18	1	0.342743262052515
CLDN4neg	ME1	ZNF207	1	0.5876234221002891
CLDN4neg	ME1	EMC10	1	0.3659291293279983
CLDN4neg	ME1	PARP1	1	0.42703827925911114
CLDN4neg	ME1	VCP	1	0.5012879045237694
CLDN4neg	ME1	LRP10	1	0.2997298383514491
CLDN4neg	ME1	METAP2	1	0.25822863021553333
CLDN4neg	ME1	WDR1	1	0.24589503139303556
CLDN4neg	ME1	RBBP6	1	0.6771021172362164
CLDN4neg	ME1	MTRNR2L12	1	0.25743943287643406
CLDN4neg	ME1	SYNE2	1	0.708316239235904
CLDN4neg	ME1	CDV3	1	0.4975574261673088
CLDN4neg	ME1	YTHDF2	1	0.3724008137479799
CLDN4neg	ME1	SNRNP70	1	0.5538292609372422
CLDN4neg	ME1	ANKRD11	1	0.692957306470271
CLDN4neg	ME1	CXCL3	1	0.07491291866957048
CLDN4neg	ME1	RSF1	1	0.6765383379595578
CLDN4neg	ME1	SCAF11	1	0.6290249798832384
CLDN4neg	ME1	YWHAG	1	0.3091887934654987
CLDN4neg	ME1	RALBP1	1	0.43164718839216043
CLDN4neg	ME1	GPBP1	1	0.5661700619155794
CLDN4neg	ME1	TMEM176B	1	-0.028767512149333777
CLDN4neg	ME1	LAMP2	1	0.18494879968401176
CLDN4neg	ME1	WNK1	1	0.6590180410225932
CLDN4neg	ME1	CERS2	1	0.3404421140922012
CLDN4neg	ME1	HACD3	1	0.4208604914373523
CLDN4neg	ME1	DSP	1	0.3687684220291679
CLDN4neg	ME1	NUCB1	1	0.324287247486598
CLDN4neg	ME1	TM9SF2	1	0.5659120530011196
CLDN4neg	ME1	HNRNPUL1	1	0.5377428300511253
CLDN4neg	ME1	DDRGK1	1	0.3168412578622749
CLDN4neg	ME1	IGFBP7	1	0.234931325856247
CLDN4neg	ME1	STAU1	1	0.3672037038881709
CLDN4neg	ME1	GPAA1	1	0.23204703264208662
CLDN4neg	ME1	TXNRD1	1	0.24715078048257466
CLDN4neg	ME1	C6ORF62	1	0.4208619791427469
CLDN4neg	ME1	TGOLN2	1	0.6454157745734895
CLDN4neg	ME1	TM9SF3	1	0.5530826549433719
CLDN4neg	ME1	SSR1	1	0.4074901964570653
CLDN4neg	ME1	RTF1	1	0.5212744469830242
CLDN4neg	ME1	CYB5R3	1	0.3798202817604665
CLDN4neg	ME1	SFTPC	1	0.11622982640561182
CLDN4neg	ME1	MFSD10	1	0.324126868165514
CLDN4neg	ME1	SEC31A	1	0.6143298441363109
CLDN4neg	ME1	LGMN	1	0.18116588729535746
CLDN4neg	ME1	PIGT	1	0.27945671328750127
CLDN4neg	ME1	SEC61A1	1	0.5063159291265573
CLDN4neg	ME1	CCDC47	1	0.39739974794726707
CLDN4neg	ME1	EIF1B	1	0.3247811241757338
CLDN4neg	ME1	MACF1	1	0.785615334742349
CLDN4neg	ME1	THRAP3	1	0.6694835844546173
CLDN4neg	ME1	F3	1	0.10252554926209065
CLDN4neg	ME1	PEG10	1	0.4028458287081498
CLDN4neg	ME1	TRA2A	1	0.6143827313754444
CLDN4neg	ME1	MYLIP	1	0.4617712851860156
CLDN4neg	ME1	SRP72	1	0.1517047428032475
CLDN4neg	ME1	RAB11B	1	0.4240247029033195
CLDN4neg	ME1	CPD	1	0.38190643368745475
CLDN4neg	ME1	PPP2R1A	1	0.25647536152983325
CLDN4neg	ME1	SCARB2	1	0.415790936549247
CLDN4neg	ME1	AHCYL1	1	0.5645758435014373
CLDN4neg	ME1	MAP1LC3A	1	0.42201112585826256
CLDN4neg	ME1	ARPP19	1	0.43380351176153437
CLDN4neg	ME1	NBEAL1	1	0.15527828341793087
CLDN4neg	ME1	PNRC2	1	0.5365466895698988
CLDN4neg	ME1	VPS35	1	0.5049662632327986
CLDN4neg	ME1	HAGH	1	0.23373937381001103
CLDN4neg	ME1	SLTM	1	0.5831591539057636
CLDN4neg	ME1	TMEM30A	1	0.46798075541425094
CLDN4neg	ME1	RBBP4	1	0.6184158395782873
CLDN4neg	ME1	PPP2CA	1	0.2948247104414606
CLDN4neg	ME1	MYO6	1	0.5153103722510647
CLDN4neg	ME1	HIF1A	1	0.37948508376493484
CLDN4neg	ME1	BCLAF1	1	0.6973061023082571
CLDN4neg	ME1	NEDD4L	1	0.4807058819673893
CLDN4neg	ME1	TMEM87A	1	0.5722500500067565
CLDN4neg	ME1	XRN2	1	0.5050794441658444
CLDN4neg	ME1	RPAIN	1	0.41690997439123967
CLDN4neg	ME1	KRAS	1	0.45257221227385974
CLDN4neg	ME1	TMEM9	1	0.3544614812404314
CLDN4neg	ME1	PLEC	1	0.43165093189164433
CLDN4neg	ME1	ASH1L	1	0.7768763042231425
CLDN4neg	ME1	FOXP1	1	0.6574820872865708
CLDN4neg	ME1	CHD4	1	0.6126101358915526
CLDN4neg	ME1	SUMF2	1	0.19121908957128053
CLDN4neg	ME1	DNAJC3	1	0.3769458217823933
CLDN4neg	ME1	FN1	1	0.3132409179263994
CLDN4neg	ME1	TPPP3	1	0.28857154064876894
CLDN4neg	ME1	TRIM28	1	0.47944971731660435
CLDN4neg	ME1	SLC2A4RG	1	0.201201090522192
CLDN4neg	ME1	LEPROT	1	0.4492694445792488
CLDN4neg	ME1	ARHGAP5	1	0.3391329166559514
CLDN4neg	ME1	GOLPH3	1	0.5079551671399601
CLDN4neg	ME1	DHX36	1	0.6652090219601057
CLDN4neg	ME1	PHF14	1	0.6535094524716063
CLDN4neg	ME1	WAC	1	0.7077441471080892
CLDN4neg	ME1	DYNC1LI2	1	0.585316793383141
CLDN4neg	ME1	COPA	1	0.6079585210497763
CLDN4neg	ME1	NT5C	1	0.2224823897819768
CLDN4neg	ME1	JMJD1C	1	0.722347178678915
CLDN4neg	ME1	DYNC1H1	1	0.7157462236425302
CLDN4neg	ME1	ACBD3	1	0.472455635697024
CLDN4neg	ME1	PLXNB2	1	0.5064946650594744
CLDN4neg	ME1	SH3BGRL	1	0.09126536810810625
CLDN4neg	ME1	ATP11A	1	0.4570828814669179
CLDN4neg	ME1	IL6ST	1	0.6371539459023113
CLDN4neg	ME1	LMO4	1	0.3168274384056804
CLDN4neg	ME1	SMIM7	1	0.3587346813860933
CLDN4neg	ME1	EIF3B	1	0.5255080310458822
CLDN4neg	ME1	FXR1	1	0.3316446105867235
CLDN4neg	ME1	KLF10	1	0.5122658647652849
CLDN4neg	ME1	ITM2C	1	0.09829788762179507
CLDN4neg	ME1	FBXW5	1	0.2502215126918345
CLDN4neg	ME1	PTBP1	1	0.5368213629587061
CLDN4neg	ME1	RSBN1L	1	0.6281361502088152
CLDN4neg	ME1	CXADR	1	0.5375181166821144
CLDN4neg	ME1	NIPBL	1	0.7278308209180515
CLDN4neg	ME1	SPCS3	1	0.23972605474858882
CLDN4neg	ME1	SRSF4	1	0.6978853592698762
CLDN4neg	ME1	PCM1	1	0.6847872290789905
CLDN4neg	ME1	EMC7	1	0.2727415113402429
CLDN4neg	ME1	MAT2A	1	0.5498515417051776
CLDN4neg	ME1	SYNCRIP	1	0.5241474852193363
CLDN4neg	ME1	MPHOSPH8	1	0.6186763693398716
CLDN4neg	ME1	PARP14	1	0.5259753659372158
CLDN4neg	ME1	WDR34	1	0.30988227959734144
CLDN4neg	ME1	TMEM98	1	0.28989117131635467
CLDN4neg	ME1	MID1IP1	1	0.16394020486794197
CLDN4neg	ME1	FAM13A	1	0.3154458723363598
CLDN4neg	ME1	THOC2	1	0.7011237531973084
CLDN4neg	ME1	LTBP3	1	0.3989242963107272
CLDN4neg	ME1	HSD17B11	1	0.24774192848965937
CLDN4neg	ME1	CLINT1	1	0.3869609087424993
CLDN4neg	ME1	CFDP1	1	0.312103936220613
CLDN4neg	ME1	NCOR1	1	0.6709374525717218
CLDN4neg	ME1	NUDT4	1	0.4795216455468292
CLDN4neg	ME1	UBE2M	1	0.27106478495705266
CLDN4neg	ME1	TERF2IP	1	0.5907916287453928
CLDN4neg	ME1	PHIP	1	0.7087855713667658
CLDN4neg	ME1	IK	1	0.2950909731880005
CLDN4neg	ME1	RBPJ	1	0.5182477548318782
CLDN4neg	ME1	PET100	1	0.22665238903030768
CLDN4neg	ME1	COPB2	1	0.3786984407081103
CLDN4neg	ME1	AFF4	1	0.697744089251765
CLDN4neg	ME1	CCDC107	1	0.4394213001300914
CLDN4neg	ME1	PABPN1	1	0.658785787232075
CLDN4neg	ME1	TSR3	1	0.24108204193193727
CLDN4neg	ME1	SLC25A37	1	0.4074822124176206
CLDN4neg	ME1	GGNBP2	1	0.6607102084467311
CLDN4neg	ME1	UBE2K	1	0.2568249706739851
CLDN4neg	ME1	YME1L1	1	0.543441685272914
CLDN4neg	ME1	GCC2	1	0.665951035046271
CLDN4neg	ME1	PTOV1	1	0.3114266312928575
CLDN4neg	ME1	BBX	1	0.5007364162768142
CLDN4neg	ME1	H2AFX	1	0.3463489053183225
CLDN4neg	ME1	NUFIP2	1	0.6929609151937869
CLDN4neg	ME1	LPIN2	1	0.4523828338814234
CLDN4neg	ME1	DESI2	1	0.5307760390278043
CLDN4neg	ME1	NOP56	1	0.4253358663870157
CLDN4neg	ME1	PAM	1	0.45044925153726056
CLDN4neg	ME1	DYNC1I2	1	0.34312797158960034
CLDN4neg	ME1	EWSR1	1	0.5046812950420144
CLDN4neg	ME1	SPAG9	1	0.6762873058303117
CLDN4neg	ME1	PAK2	1	0.5130734515117144
CLDN4neg	ME1	CTNND1	1	0.47363997352722936
CLDN4neg	ME1	TMOD3	1	0.47047447325282377
CLDN4neg	ME1	ADGRF5	1	0.3316743206019664
CLDN4neg	ME1	STAT1	1	0.36761723584087114
CLDN4neg	ME1	PABPC4	1	0.1646598030508773
CLDN4neg	ME1	BCL2L1	1	0.38607465805464836
CLDN4neg	ME1	BRD4	1	0.6954459408954542
CLDN4neg	ME1	ILF3	1	0.6286040755280913
CLDN4neg	ME1	ARIH1	1	0.6709037233216539
CLDN4neg	ME1	SERINC3	1	0.5915537774779941
CLDN4neg	ME1	SAR1A	1	0.2240813866217543
CLDN4neg	ME1	SREK1	1	0.6598673486435394
CLDN4neg	ME1	WBP2	1	0.2452163454631701
CLDN4neg	ME1	ORMDL1	1	0.35955557965914176
CLDN4neg	ME1	CPNE3	1	0.22750839169108827
CLDN4neg	ME1	SLC25A36	1	0.6503151323314699
CLDN4neg	ME1	GDE1	1	0.26383607331817277
CLDN4neg	ME1	ID4	1	0.421406868545401
CLDN4neg	ME1	MAZ	1	0.45705686160887304
CLDN4neg	ME1	UBE2R2	1	0.4733944245055935
CLDN4neg	ME1	TOR1AIP2	1	0.4898910785568873
CLDN4neg	ME1	JAK1	1	0.5365013768131915
CLDN4neg	ME1	RAB14	1	0.4999404810429382
CLDN4neg	ME1	DST	1	0.4611285199752925
CLDN4neg	ME1	CCPG1	1	0.46657645939749404
CLDN4neg	ME1	SRSF1	1	0.5388461284156069
CLDN4neg	ME1	WTAP	1	0.3722297782612013
CLDN4neg	ME1	PRKCSH	1	0.36563622215116826
CLDN4neg	ME1	RPL7L1	1	0.41029535482852353
CLDN4neg	ME1	CADM1	1	0.5612763770837133
CLDN4neg	ME1	TMEM243	1	0.22708495117924882
CLDN4neg	ME1	ANP32E	1	0.22695760589406594
CLDN4neg	ME1	MAPK1IP1L	1	0.38657143573220015
CLDN4neg	ME1	TBL1XR1	1	0.610771799000476
CLDN4neg	ME1	SLC5A3	1	0.4896757697798566
CLDN4neg	ME1	EML4	1	0.3910443103141489
CLDN4neg	ME1	TMEM248	1	0.32997262610915223
CLDN4neg	ME1	USP16	1	0.4085552563293353
CLDN4neg	ME1	PUM1	1	0.72155127702973
CLDN4neg	ME1	G3BP2	1	0.41524206734478303
CLDN4neg	ME1	TXNDC12	1	0.26570931650663887
CLDN4neg	ME1	GUSB	1	0.32626325649293786
CLDN4neg	ME1	FAM49B	1	0.1933013073614868
CLDN4neg	ME1	CSNK1D	1	0.42979357985095157
CLDN4neg	ME1	CELF1	1	0.6959179166641375
CLDN4neg	ME1	DARS	1	0.29344756375617154
CLDN4neg	ME1	NAPA	1	0.21073272666229353
CLDN4neg	ME1	BRD7	1	0.547177377739927
CLDN4neg	ME1	USP22	1	0.6772457302308605
CLDN4neg	ME1	SMARCA5	1	0.4878203412146137
CLDN4neg	ME1	TMEM106B	1	0.38019053105583916
CLDN4neg	ME1	YTHDC1	1	0.6102126043513758
CLDN4neg	ME1	PLIN2	1	0.2936189025869601
CLDN4neg	ME1	RNF130	1	0.29126135512787227
CLDN4neg	ME1	IRX3	1	0.2878572889103767
CLDN4neg	ME1	AP2B1	1	0.4024278864074279
CLDN4neg	ME1	PPP1R2	1	0.35656132846858407
CLDN4neg	ME1	CHD2	1	0.6133444705460535
CLDN4neg	ME1	SDF2	1	0.27405971237512616
CLDN4neg	ME1	HADHA	1	0.2901399794416799
CLDN4neg	ME1	TACC2	1	0.31624283866287156
CLDN4neg	ME1	PCMT1	1	0.2619832483399765
CLDN4neg	ME1	YIPF6	1	0.33055434056512323
CLDN4neg	ME1	MKRN1	1	0.2675218454695519
CLDN4neg	ME1	PPP1R10	1	0.6122703128983771
CLDN4neg	ME1	PLCG2	1	0.34978903360446223
CLDN4neg	ME1	CUX1	1	0.6261470479934035
CLDN4neg	ME1	EPRS	1	0.49845500313001595
CLDN4neg	ME1	NPEPPS	1	0.5413957168872635
CLDN4neg	ME1	GFPT1	1	0.3434630936583086
CLDN4neg	ME1	RAP1B	1	0.30424390082374575
CLDN4neg	ME1	RBMS1	1	0.4986418789177581
CLDN4neg	ME1	DNAJC7	1	0.3633407998693472
CLDN4neg	ME1	SNRPN	1	0.12386218422676713
CLDN4neg	ME1	TIMP3	1	0.37360970403122346
CLDN4neg	ME1	CMTM6	1	0.4149957657097553
CLDN4neg	ME1	ZBTB20	1	0.7264322586443385
CLDN4neg	ME1	SOX9	1	0.32484583187290106
CLDN4neg	ME1	ALDH3A2	1	0.28886762100212454
CLDN4neg	ME1	CTDNEP1	1	0.4962892510930446
CLDN4neg	ME1	RGCC	1	0.21673250805206346
CLDN4neg	ME1	CD2AP	1	0.40151720229994425
CLDN4neg	ME1	NKTR	1	0.7482263715048681
CLDN4neg	ME1	SEC63	1	0.5677277310242441
CLDN4neg	ME1	SAT2	1	0.2564910622707269
CLDN4neg	ME1	BAZ1B	1	0.6707919589479193
CLDN4neg	ME1	UGCG	1	0.6076835695431698
CLDN4neg	ME1	PLAU	1	-0.11477864036024463
CLDN4neg	ME1	GNAQ	1	0.7030174093754171
CLDN4neg	ME1	TJP1	1	0.5123975643434103
CLDN4neg	ME1	ETF1	1	0.2496966241652847
CLDN4neg	ME1	PTPN12	1	0.553187351202003
CLDN4neg	ME1	PFKL	1	0.0967293491211985
CLDN4neg	ME1	WIPI2	1	0.3984475148328716
CLDN4neg	ME1	STK24	1	0.38182932119275365
CLDN4neg	ME1	DNAJC1	1	0.4768818945398538
CLDN4neg	ME1	PHLDA3	1	0.2397947049267595
CLDN4neg	ME1	CCDC59	1	0.2779250195019589
CLDN4neg	ME1	MAP1B	1	0.4551628499053865
CLDN4neg	ME1	CHID1	1	0.062416889988312386
CLDN4neg	ME1	RAI14	1	0.3402323534747347
CLDN4neg	ME1	ACSL3	1	0.4740924950324535
CLDN4neg	ME1	BDP1	1	0.7010663164988331
CLDN4neg	ME1	NARF	1	0.39281081282746433
CLDN4neg	ME1	ARID5B	1	0.29852402557952334
CLDN4neg	ME1	NPDC1	1	0.3920983153364768
CLDN4neg	ME1	TUBB2A	1	0.23647852145948628
CLDN4neg	ME1	IPO7	1	0.4746762949424199
CLDN4neg	ME1	FNTA	1	0.21619606908318004
CLDN4neg	ME1	CRELD2	1	0.26565914858889444
CLDN4neg	ME1	FBXO32	1	0.03893062524482491
CLDN4neg	ME1	TNRC6B	1	0.7308105682624234
CLDN4neg	ME1	ERP44	1	0.24140623009676376
