gene	MCF7_log2FC	T47D_log2FC	mean_log2FC	concordant	MCF7_WT_FPKM	MCF7_CLDN4KO_FPKM	T47D_WT_FPKM	T47D_CLDN4KO_FPKM
PPAP2B	-1.0487022374492347	0.08492727303120473	-0.481887482209015	False	8.99386	3.83106	3.03864	3.28352
TANGO2	-0.3341715047167497	-0.6314682462065384	-0.48281987546164407	True	14.4309	11.2404	17.7776	11.1213
LAMTOR4	-0.009970891228217914	-0.9556854159471145	-0.48282815358766623	True	131.85	130.935	183.034	93.8873
SNORD60	-0.25799856714888353	-0.7080099050429176	-0.4830042360959006	True	33.753	28.0621	96.2674	58.5436
PMPCB	-0.13564902338935977	-0.8310828125155887	-0.48336591795247424	True	19.7344	17.8737	26.24	14.3118
ALS2CL	-0.4040094658303051	-0.5631202048256044	-0.4835648353279548	True	7.35186	5.31196	1.93495	0.986482
VPS13D	-0.7060012350541953	-0.2616890550084805	-0.4838451450313379	True	14.5928	8.55865	11.7508	9.63558
ARHGAP4	-0.08058996280355904	-0.8871882221137087	-0.4838890924586339	True	2.08987	1.922	1.63512	0.424722
BIRC3	-0.19103278533420037	-0.7773833889385036	-0.484208087136352	True	1.17675	0.906786	1.27419	0.326817
HMGCLL1	-0.7220593366036026	-0.24683069032365207	-0.48444501346362734	True	4.42857	2.29097	4.60697	3.72525
ZNF740	-0.1484664684472927	-0.8207523551087068	-0.48460941177799977	True	12.1781	10.8894	17.0434	9.21521
AOX1	0.5960313014233596	-1.5666712279835908	-0.4853199632801156	False	1.35702	2.56276	2.83306	0.293989
PROCA1	-0.0338723405133272	-0.9377439005518129	-0.48580812053257005	True	4.40486	4.27944	12.326	5.95682
GPR143	-0.08867342480983287	-0.8846093035241633	-0.4866413641669981	True	6.37323	5.93369	7.54274	3.62704
HEY1	-0.7199352378401604	-0.25401538952657365	-0.48697531368336705	True	3.20818	1.55489	6.27338	5.09916
KRBA2	0.09814917257913992	-1.0721236194161226	-0.4869872234184913	False	5.35375	5.80105	1.71434	0.29099
SOCS3	-0.9961862605292819	0.022139749458362442	-0.4870232555354598	False	6.03821	2.52842	0.545867	0.569773
CREG1	-0.6330399277586993	-0.34152007944790513	-0.48728000360330226	True	33.3701	21.1624	40.2727	31.5728
EFNA1	-0.4959211611009969	-0.47890403939286375	-0.48741260024693034	True	31.9869	22.3913	37.8923	26.9061
PARP9	-0.34659888496846336	-0.6283466650818769	-0.4874727750251701	True	7.13634	5.39871	10.7886	6.62625
ABCC3	-0.9210260365273788	-0.05505033842061043	-0.48803818747399463	True	7.76222	3.62762	0.188649	0.144147
TSPO	-0.36237653242783496	-0.6137385589041029	-0.48805754566596893	True	79.3911	61.5348	149.698	97.4813
C7orf43	-0.05724378732355637	-0.9192848988628087	-0.48826434309318256	True	6.9344	6.62574	5.91876	2.65844
IL17RA	-0.7090427262432951	-0.26750023917477445	-0.48827148270903475	True	6.00688	3.28629	4.79158	3.8114
KRCC1	-0.30245571695479156	-0.6742315264237008	-0.48834362168924617	True	19.6182	15.7187	29.9211	18.3772
ARHGAP8,PRR5,PRR5-ARHGAP8	-0.5528413325238978	-0.424047108777599	-0.4884442206507484	True	49.8319	33.6509	37.8508	27.9567
OPHN1	-0.03276754906256168	-0.9442046403151049	-0.48848609468883325	True	7.48164	7.29117	8.65891	4.01989
TCAF2	-0.798997161848708	-0.17814744805733707	-0.4885723049530225	True	3.08737	1.34921	2.44241	2.04253
NEDD4L	-0.8812328292140409	-0.09611752738194715	-0.488675178297994	True	16.1756	8.32469	11.9723	11.1362
REC8	-0.2005411807413431	-0.7769803292331063	-0.4887607549872247	True	3.34025	2.77699	6.08585	3.13521
SLC22A4	-0.9513146430754059	-0.027439463808006836	-0.4893770534417064	True	4.2631	1.72187	0.409618	0.383061
SNED1	1.139292667288785	-2.1186122253275648	-0.48965977901938984	False	0.0	1.20273	3.34276	0.0
N6AMT1	-0.7784694979429154	-0.20125051479075637	-0.4898600063668359	True	8.91674	4.78131	7.81465	6.66695
GTF2IRD1	-0.14620140619987576	-0.8335463248088136	-0.4898738655043447	True	7.67542	6.83934	4.37236	2.01469
RGCC	-0.6922495582920805	-0.28797023332964067	-0.49010989581086056	True	2.86233	1.39035	1.58093	1.11392
GATA6	-0.5455052339504279	-0.4349580766146808	-0.49023165528255436	True	4.41311	2.7088	4.02054	2.71377
IGSF8	-0.4745098560536093	-0.5059641159917065	-0.4902369860226579	True	5.52916	3.69911	6.60139	4.35282
CD9	-0.6219399587244169	-0.35920169236225186	-0.49057082554333437	True	250.688	162.546	346.194	269.671
NRK	-1.0238203999570887	0.040362334155234374	-0.4917290329009272	False	12.8744	5.8236	2.13865	2.2277
GSAP	-0.3204481356116711	-0.6631280497391475	-0.49178809267540935	True	1.73297	1.18862	5.28306	2.9678
GHR	-0.9028113613937206	-0.08162353454772509	-0.49221744797072287	True	23.1523	11.9177	4.37592	4.08021
DTX3L	-0.5746814651748274	-0.41097048248342655	-0.49282597382912696	True	3.95475	2.32679	4.7102	3.29474
PITX2	-0.2849249674289455	-0.7015158464949808	-0.4932204069619631	True	1.58984	1.1257	2.91779	1.40915
AXIN2	-1.2518816501669034	0.2653859988873139	-0.49324782563979475	False	6.59852	2.19062	2.443	3.13834
ASPG	-0.5540346649466137	-0.4324859435248161	-0.4932603042357149	True	2.96027	1.69739	2.27358	1.42567
ECHDC2	-0.40976822374775695	-0.5770837051619756	-0.4934259644548663	True	13.8672	10.1912	15.572	10.1085
IL20RA	0.2574549027696416	-1.2443743162337428	-0.49345970673205064	False	0.880768	1.24821	6.2265	2.05024
SPINK4	0.9006591593206315	-1.8877553541941927	-0.49354809743678063	False	2.5567	5.64007	5.87281	0.85722
MFAP3L	-1.196289030538492	0.20860506149100647	-0.4938419845237427	False	12.9187	5.07407	2.32512	2.84241
KIAA1467	-0.41196536865590444	-0.5764712301083379	-0.49421829938212114	True	25.4733	18.8973	11.1471	7.14587
MDFIC	-1.2256804661557552	0.23406716362059274	-0.4958066512675812	False	1.52756	0.080774	1.59336	2.05017
MIPEP	0.36594156665705607	-1.3577136063213653	-0.49588601983215463	False	10.7348	14.1229	33.6517	12.5211
CTSH	-0.8023828664029136	-0.19045933118486816	-0.49642109879389085	True	37.1049	20.8494	32.7688	28.5925
CRABP2	-0.9995675437641076	0.00670941969546436	-0.49642906203432163	False	375.917	187.515	0.694753	0.702653
FSIP1	-1.2203606458577756	0.22748127278510494	-0.4964396865363353	False	3.30825	0.848995	1.30161	1.6947
GGT1	-1.3699959733724054	0.3763618927481222	-0.4968170403121416	False	3.40719	0.705108	3.51577	4.86176
MTRF1L	-0.6148558855563283	-0.38043944430731286	-0.49764766493182055	True	3.84388	2.16303	3.24601	2.2618
SNUPN	-0.1190532317433032	-0.8784876400731778	-0.4987704359082405	True	7.30898	6.65084	5.47001	2.51928
KEAP1	-0.4313030533174976	-0.5679479547611052	-0.4996255040393014	True	20.8236	15.1842	19.264	12.6696
ORC5	-0.0772296860430407	-0.9255251532056563	-0.5013774196243486	True	21.5405	20.3656	30.5095	15.5894
JDP2	-1.0808090723060935	0.07803398087312276	-0.5013875457164854	False	8.74432	3.60676	0.597324	0.686101
DUSP2	-1.3397328761034313	0.33626959681720264	-0.5017316396431143	False	13.2106	4.61452	9.6683	12.4686
ARHGAP30	-0.9799691446626456	-0.023847017751836338	-0.501908081207241	True	4.53888	1.80816	2.48733	2.43016
AIFM2	-0.3925467866164886	-0.6116431529422253	-0.502094969779357	True	4.41768	3.1271	1.13328	0.396127
NDRG1	0.15629139791152996	-1.1606077399947745	-0.5021581710416223	False	14.2947	16.0447	24.3892	10.3572
TTC12	-0.6570323487835017	-0.34901232537520144	-0.5030223370793516	True	14.4651	8.80768	12.096	9.28195
C2orf72	0.06482899179182308	-1.0712350206564423	-0.5032030144323096	False	1.40465	1.51517	4.10906	1.43146
ZNF396	-0.1315847532142717	-0.876286819262302	-0.5039357862382868	True	1.98686	1.72649	5.44884	2.51312
TSPAN9	-0.24462921538523466	-0.7651004867886315	-0.5048648510869331	True	6.42085	5.26344	6.19147	3.23155
C21orf2	-0.6998270468275878	-0.31056849752857957	-0.5051977721780837	True	5.49482	2.99851	4.87543	3.7375
PARP11	-0.665117009356379	-0.3455694647574546	-0.5053432370569167	True	3.20262	1.65033	5.45649	4.08124
KIAA0040	-0.7213495810299148	-0.28957312735552754	-0.5054613541927211	True	8.85973	4.98022	10.7377	8.60313
IFITM3	-1.1543789589517148	0.14301697634306873	-0.5056809913043231	False	47.0849	20.6026	75.095	83.025
MANEAL	-0.6296067242517996	-0.3825215724353745	-0.506064148343587	True	13.2978	8.24142	9.99752	7.43615
CYP51A1	-0.18712695509165578	-0.8261595064851072	-0.5066432307883815	True	74.8573	65.6295	59.337	33.0318
METRN	-0.08500434757553584	-0.9284162130317694	-0.5067102803036526	True	36.5282	34.3809	24.9172	12.6178
NUDT8	-0.35306136763788504	-0.6609166805539702	-0.5069890240959276	True	12.4557	9.53475	9.4313	5.59755
SPTSSB	0.658155976893837	-1.6726371295212266	-0.5072405763136948	False	19.6394	31.5703	33.8757	9.93979
ELF3	-0.2811043003852777	-0.7369339708785595	-0.5090191356319186	True	14.8914	12.078	41.5794	24.5482
KLHL42	-1.0779444960802091	0.05819509561288737	-0.5098747002336609	False	7.17839	2.87413	5.01763	5.26533
GATAD1	-0.1828328121665619	-0.8387292658783875	-0.5107810390224747	True	10.3561	9.0044	13.2636	6.97529
BAAT	-0.3683790307725143	-0.6539720768583716	-0.511175553815443	True	3.51001	2.49369	2.54609	1.25364
IQCE	-0.1949463598093546	-0.8275694150443706	-0.5112578874268626	True	12.6596	10.9331	14.7515	7.87562
NBEA	-1.2552007740648996	0.23040660677454072	-0.5123970836451794	False	7.1034	2.3948	10.5225	12.5178
SEMA3E	0.48381661638414075	-1.5087152000054005	-0.5124492918106298	False	2.6499	4.10416	5.59215	1.31664
FIS1	-0.043707616945031086	-0.9822415508686443	-0.5129745839068377	True	144.167	139.835	128.347	64.4745
KCTD11	0.0398644281049818	-1.0662979885070156	-0.5132167802010169	False	6.38296	6.58981	3.58005	1.18717
LSS	-0.7708348850415851	-0.2563243743584604	-0.5135796297000228	True	10.4583	5.71546	4.21164	3.36328
ASPHD1	-0.16279640696057435	-0.8654243283352535	-0.514110367647914	True	2.83954	2.42983	1.29271	0.258434
PTPRU	-0.6953210452753364	-0.3330078065557391	-0.5141644259155378	True	5.97888	3.30996	7.26454	5.56105
SP6	-0.8623618013561574	-0.16627042727222052	-0.514316114314189	True	12.4386	6.39192	5.05393	4.39492
ACPP	-0.7095947730509227	-0.319949491390755	-0.5147721322208388	True	1.75151	0.682526	1.43915	0.953998
TELO2	-0.27405107940122125	-0.7558202716544853	-0.5149356755278532	True	18.282	14.9461	15.0017	8.47636
SNORA80A	-0.6157120797758836	-0.4149114559185664	-0.515311767847225	True	5.23825	3.07113	7.7749	5.58175
CAPN9	-0.33409048549247805	-0.6985433165195317	-0.5163169010060049	True	1.32031	0.840665	6.24142	3.46212
TMEM160	-0.20431606173601952	-0.8290044339274427	-0.5166602478317311	True	32.1829	27.8011	23.637	12.8686
ITPR2	-0.9601063822195789	-0.07338973220845134	-0.5167480572140151	True	9.60239	4.44983	5.68741	5.35573
CNPY4	-0.08495080342973935	-0.9487851051380777	-0.5168679542839085	True	12.9831	12.1835	10.0352	4.71699
PRSS8	-0.862483309109701	-0.1712593599005151	-0.516871334505108	True	16.9292	8.86115	8.29307	7.25287
RHOBTB2	-0.6476790641511193	-0.38682552141372867	-0.517252292782424	True	2.98409	1.54307	4.58771	3.27354
ECI1	-0.3423154797286156	-0.6925668397675755	-0.5174411597480956	True	36.0722	28.2416	32.3266	19.6209
SLC25A13	-0.003930103641625482	-1.0315074518224188	-0.5177187777320221	True	82.2588	82.0323	69.575	33.5252
IMMP2L	0.8826194670643815	-1.918533080052241	-0.5179568064939297	False	5.04517	10.1456	14.9736	3.22539
PTK2B	-0.5192850392521469	-0.5171742294304418	-0.5182296343412943	True	1.81667	0.96524	6.10205	3.96248
SOAT2	-0.29031208727469754	-0.7474915102838705	-0.518901798779284	True	1.34802	0.920035	1.3264	0.385693
SYPL1	0.18196060960768973	-1.220077896591516	-0.5190586434919131	False	79.1275	89.8986	98.6516	41.7764
GIGYF1	0.10524256109215616	-1.1439004607638674	-0.5193289498358556	False	7.47305	8.11425	10.4068	4.16197
PPP1R35	0.2692037418588924	-1.3082037500763861	-0.5195000041087469	False	14.0705	17.1621	15.7	5.74385
ID1	-0.0166892711855045	-1.0225550059357102	-0.5196221385606073	True	5.80261	5.72437	12.0064	5.40232
GCNT1	-0.36576045126417933	-0.6736735405754405	-0.5197169959198099	True	2.57506	1.77446	10.0501	5.9274
ZBTB42	-0.6739551867510049	-0.3660554207053601	-0.5200053037281824	True	7.35676	4.2379	8.81968	6.6191
CSRP1	-1.1488370690841063	0.10858225078528078	-0.5201274091494128	False	147.49	65.9673	114.405	123.426
NOL4L	-0.46122535818461474	-0.5801343372841389	-0.5206798477343768	True	6.90912	4.74494	3.96982	2.32432
MIR3191	-0.01784525624793526	-1.0265811616153007	-0.5222132089316179	True	4.90977	4.83712	3.87512	1.39306
SLC52A3	-0.5937843593896768	-0.450760013229489	-0.5222721863095829	True	1.99515	0.984594	1.41325	0.765672
SAT1	-0.14836151338269443	-0.8988486658684887	-0.5236050896255915	True	72.6963	65.4943	162.948	86.9277
RBPMS-AS1	-0.6411718121648444	-0.40647704987132716	-0.5238244310180857	True	1.6738	0.714419	4.40331	3.0766
ERAP1	-0.6776124585408319	-0.37252075802052953	-0.5250666082806807	True	8.01057	4.6334	15.0387	11.3888
PSMG3-AS1	-0.4442184878466744	-0.6072082106109528	-0.5257133492288135	True	6.53014	4.53452	5.68833	3.39066
GNA14	-0.8547975378007103	-0.19821475476181155	-0.5265061462812609	True	4.33348	1.94911	4.91907	4.15923
ATP5J2,PTCD1	-0.22360713483024725	-0.8336195577982359	-0.5286133463142416	True	283.966	243.051	311.158	174.158
PCBP3	-0.7845673697790005	-0.2727865371268669	-0.5286769534529338	True	7.44193	3.90076	2.18991	1.64035
UTRN	-0.9472013812522424	-0.1113504001980993	-0.5292758907251709	True	12.1691	5.82999	13.8858	12.7801
GPR68	-0.369002022310312	-0.6899049504502189	-0.5294534863802655	True	1.35464	0.82324	6.80168	3.83622
AZIN1-AS1	-0.10756971631525601	-0.9513470346101829	-0.5294583754627195	True	4.01491	3.65459	7.70673	3.50268
IRX3	-1.2271337151094457	0.16787292056205838	-0.5296303972736937	False	23.9841	9.67234	3.40807	3.95203
PTPRG-AS1	-0.2616313058522931	-0.8001305952896917	-0.5308809505709924	True	28.9272	23.9636	30.3989	17.0323
PTPN23	-0.811245754960853	-0.2511498251972875	-0.5311977900790703	True	6.5057	3.27742	3.18386	2.51539
FGF13	-0.18972070114925843	-0.8732228356342037	-0.531471768391731	True	0.345649	0.179832	2.31721	0.810951
MYH14	-0.6528053842121185	-0.4101863971887086	-0.5314958907004136	True	6.41784	3.71806	4.57372	3.19437
OSBP2	-0.4960386780888473	-0.5674097586018908	-0.531724218345369	True	8.63296	5.83026	4.13604	2.46594
MORF4L2-AS1	-0.5566342770229586	-0.5071948260335497	-0.5319145515282542	True	2.49098	1.37347	2.55375	1.50038
CROT	-0.3131849577238092	-0.7520572571213855	-0.5326211074225974	True	39.2102	31.3637	28.9148	16.7621
RAB32	-0.505309348406429	-0.5614978011502518	-0.5334035747783404	True	14.2995	9.77864	22.9732	15.2442
SHISA2	-1.7035093033158788	0.6358737737246325	-0.5338177647956232	False	6.83495	1.40563	0.232243	0.914756
MET	-0.026876805235614986	-1.043966887626112	-0.5354218464308634	True	9.65659	9.4599	14.1007	6.32372
MATK	-0.6869270947526211	-0.38600486746811985	-0.5364659811103705	True	9.51355	5.53076	21.6177	16.3081
AP1S1	-0.11503666876605545	-0.959372618855954	-0.5372046438110047	True	110.598	102.045	84.6202	43.0328
HLA-DRB5	-1.494154812151056	0.41886416967600987	-0.5376453212375231	False	5.37916	1.26453	1.10093	1.80868
EFHD1	-1.0463827979485971	-0.028924046174340214	-0.5376534220614687	True	17.77	8.08807	31.4601	30.8158
AMH,SF3A2	-0.35942540868346523	-0.7162107237437895	-0.5378180662136274	True	8.56354	6.45454	14.0815	8.18002
ETHE1	0.01750631267217171	-1.0932611221541522	-0.5378774047409902	False	13.8177	13.9986	18.9701	8.36
TPGS1	-0.1934980657014918	-0.8822694303492086	-0.5378837480253502	True	6.15408	5.25612	10.228	5.09134
FAM184B	-0.2218875558285857	-0.8547265545297086	-0.5383070551791471	True	2.90468	2.34804	7.60334	3.75739
DRAM1	-0.5772011760881051	-0.49960452568754965	-0.5384028508878274	True	23.2481	15.2526	24.2334	16.8476
DGCR2	-0.6014947991076133	-0.47569807698521094	-0.5385964380464121	True	9.58592	5.97687	9.65436	6.66175
DRAIC	-0.297355343090208	-0.7800662525309376	-0.5387107978105729	True	1.96826	1.4154	4.67646	2.30563
HSD3B7	-0.272690786603815	-0.8067053810947581	-0.5396980838492865	True	16.149	13.1955	4.89014	2.36731
FAM20C	-1.0813771109222887	0.0016430480043636924	-0.5398670314589625	False	2.68774	0.742743	1.47472	1.47754
PI4KA	-0.8246807838686292	-0.2555066987955626	-0.5400937413320959	True	11.6144	6.12218	9.58025	7.863
BAG3	-0.48135369888559726	-0.5992134248176397	-0.5402835618516185	True	29.0573	20.5302	11.922	7.52999
MCM7	0.0431132897492021	-1.124910842044451	-0.5408987761476244	False	142.762	147.123	161.924	73.7056
PHACTR1	-1.8036216245518415	0.7212983842558388	-0.5411616201480014	False	3.83197	0.38414	3.25019	6.00714
CPSF4	-0.04251345346285041	-1.0402830280157036	-0.541398240739277	True	19.6005	19.0023	18.3239	8.3959
FMO4	-0.8547997696680966	-0.22856451618137588	-0.5416821429247363	True	4.83468	2.22624	4.8573	3.99911
SCUBE2	-1.2208668338038224	0.13703440164339611	-0.5419162160802131	False	15.0111	5.86916	31.7993	35.0675
SLC9A3R2	-0.3062424915338064	-0.7797719743393555	-0.5430072329365809	True	28.1376	22.5649	18.7068	10.4784
ATP8B2	-0.26091644739028946	-0.8263912831559321	-0.5436538652731108	True	5.86118	4.72605	4.94622	2.3533
SHISA8	-0.11936963330839111	-0.9699924094692258	-0.5446810213888085	True	3.48557	3.12937	7.45486	3.31628
MEPCE	-0.2747547439215598	-0.8150951432624064	-0.5449249435919831	True	21.5559	17.6445	15.2468	8.23421
ARID1A	-0.24460357713591205	-0.8471182431132357	-0.5458609101245738	True	13.8539	11.5374	6.94119	3.41446
EIF4H	0.04835397162094612	-1.140517751787345	-0.5460818900831994	False	161.919	167.472	130.952	58.853
AHNAK2	-0.8637178379627898	-0.23078954264891033	-0.54725369030585	True	2.94694	1.16898	2.80027	2.23847
PRR5-ARHGAP8	-0.7602489956051383	-0.3343676874828572	-0.5473083415439978	True	11.8009	6.55758	5.74255	4.34773
NAT1	-0.07526036712445354	-1.0212167371352086	-0.5482385521298311	True	8.34522	7.87021	58.5532	28.3419
PFKFB1	-0.6049948135380611	-0.49204970452764907	-0.5485222590328551	True	1.79552	0.837981	2.75406	1.66919
AGMAT	-0.2031139011147836	-0.8961744704839452	-0.5496441857993644	True	4.84673	4.0789	2.89779	1.09432
KDELR3	-0.33357399382644815	-0.7659516543663025	-0.5497628240963753	True	11.6744	9.058	12.5739	6.98234
STARD13	-0.5043384709233233	-0.5952926962488768	-0.5498155835861	True	7.50295	4.99444	8.95617	5.59009
LINC01004	-0.6953670570894264	-0.40600057321568206	-0.5506838151525542	True	13.0672	7.68723	6.50899	4.66713
COL23A1	-0.7944608768443087	-0.3096739544651501	-0.5520674156547294	True	3.59759	1.65078	1.1197	0.710225
TSC22D4	-0.15404459217758773	-0.9509722362953906	-0.5525084142364892	True	9.50876	8.44451	9.10892	4.22918
SEMA4A	-0.4831912679336396	-0.6219588283055172	-0.5525750481195784	True	5.15822	3.40555	4.2141	2.38806
GPR158	-1.8585645335108212	0.7533684941822906	-0.5525980196642652	False	9.01184	1.76077	2.23652	4.45588
LAMA3	-0.5199494321403574	-0.5862448458972563	-0.5530971390188069	True	8.01248	5.28527	2.11213	1.07291
ADAP1	-0.5305900101456117	-0.5761401201307972	-0.5533650651382045	True	11.7956	7.85803	8.36673	5.28279
SEMA3B	-0.09286033501362802	-1.0148328395056583	-0.5538465872596432	True	4.72234	4.36562	3.45317	1.20381
OR7E37P	0.17658334481064536	-1.2851318602788486	-0.5542742577341017	False	4.81295	5.56982	5.17944	1.53563
PDXK	-0.7509907557513594	-0.357775504817643	-0.5543831302845013	True	17.8401	10.1947	13.3635	10.2088
ZKSCAN1	-0.0649441445462293	-1.048547001654336	-0.5567455731002826	True	21.4319	20.4445	15.0228	6.7463
TPRN	-0.3033319072729391	-0.8102138378783865	-0.5567728725756629	True	20.708	16.5917	21.3899	11.7689
CLMN	-0.46444148762588755	-0.6522590347352631	-0.5583502611805753	True	15.2337	10.7654	21.6077	13.3849
EPHX2	-0.4253915591329898	-0.6913223283368386	-0.5583569437349142	True	5.03955	3.49727	15.9097	9.47194
POR	0.2975729732185021	-1.4170455317018262	-0.559736279241662	False	19.8674	24.6476	13.686	4.49959
NAALADL2	-0.28603359071785095	-0.8340973217773128	-0.5600654562475819	True	12.3667	9.96275	11.3675	5.93735
GRTP1-AS1	-0.599873666971325	-0.5202661779311	-0.5600699224512125	True	5.79559	3.48381	4.51251	2.84356
ZFP36L2	-0.11128350028070252	-1.009226517856379	-0.5602550090685408	True	11.2434	10.3345	16.7602	7.82349
LOC100507377	-0.3594657157734928	-0.7618274438201025	-0.5606465797967977	True	0.975703	0.539968	1.64721	0.561189
SLC12A9	-0.25266985727758395	-0.8706155059453816	-0.5616426816114828	True	15.3023	12.6832	9.86543	4.94245
FAM110B	-0.9855104406139716	-0.13887768704828415	-0.5621940638311279	True	8.68496	3.89136	3.40841	3.00383
THEM6	-0.6121274524886156	-0.5126487712934341	-0.5623881118910248	True	32.4394	20.8771	55.6491	38.7073
ADAMTS1	-0.9533721995048078	-0.17144872141365047	-0.5624104604592292	True	6.3953	2.81911	10.4271	9.1467
FAM188B,INMT-FAM188B	-0.10682260498082849	-1.020196423344681	-0.5635095141627547	True	1.75638	1.55966	12.4359	5.62456
TBX2-AS1	-0.12325197476421029	-1.0040883056480774	-0.5636701402061438	True	111.769	102.535	132.579	65.6005
EBF4	-0.5931140584668515	-0.535945296976066	-0.5645296777214588	True	2.22223	1.13605	0.736882	0.197939
SMYD2	-0.8669885800616375	-0.26362120948438145	-0.5653048947730095	True	22.1217	11.6774	77.395	64.3026
PLBD1-AS1	-1.7045909910289405	0.5735069870524184	-0.5655420019882611	False	7.08215	1.47967	2.80541	4.66297
DGKD	-0.04452823540337588	-1.0866169800511176	-0.5655726077272467	True	10.598	10.2455	10.6671	4.49362
C1orf115	-0.2748097086727205	-0.8571269054042796	-0.5659683070385	True	8.84106	7.13422	12.999	6.72816
PLCE1	-2.6653767725788917	1.532984861001277	-0.5661959557888073	False	16.6674	1.78493	1.35935	5.82758
ADIPOR2	-0.9661813074161816	-0.1665127232993444	-0.566347015357763	True	35.6722	17.771	31.8018	28.2262
NME3	0.3654330639846097	-1.4995540533856955	-0.5670604947005429	False	66.765	86.2995	7.88977	2.14398
EAF2	-0.705707156261823	-0.42845694172502086	-0.567082048993422	True	26.2366	15.6999	30.4053	22.3359
C19orf67	-1.1339817533000478	-0.00019678618392465308	-0.5670892697419863	True	2.43973	0.567335	0.48102	0.480818
ATP2A3	0.1250271118987624	-1.2592279630937189	-0.5671004255974782	False	25.447	27.8412	16.1043	6.14562
TRIM24	-0.6888916174734173	-0.44577657603094584	-0.5673340967521816	True	20.3475	12.2425	15.2055	10.8979
MIR3912	-0.06036244735085289	-1.0773965496412696	-0.5688794984960612	True	0.941023	0.861486	2.13913	0.487581
KLRG2	-0.4305862756355198	-0.7093623506876481	-0.569974313161584	True	13.7423	9.9382	9.9168	5.67661
HIP1	-0.2525991356738612	-0.8913739302461173	-0.5719865329599892	True	4.89663	3.94953	4.29009	1.85189
DLX4	-0.0704855196124326	-1.0739032159287059	-0.5721943677705692	True	1.39228	1.27821	5.41022	2.04506
CCDC88B	-0.7773405157554197	-0.3674123487553359	-0.5723764322553778	True	3.95402	1.89038	11.3677	8.58709
FLT3	-0.9305379167115739	-0.21536634482843234	-0.5729521307700032	True	5.80441	2.57002	15.4892	13.2026
LINC00636	-1.0100931387267802	-0.13586030636452665	-0.5729767225456535	True	3.27591	1.12305	0.807149	0.644735
SLC19A2	-0.617420139308293	-0.528545583989175	-0.572982861648734	True	17.9511	11.353	21.648	14.7008
TNFRSF12A	-0.33414761166111073	-0.8121167747508268	-0.5731321932059688	True	101.574	80.3671	34.1266	19.0062
B3GALTL	-0.8853304146699003	-0.26176909289723166	-0.573549753783566	True	6.40846	3.01067	11.6551	9.55517
METTL25	-0.269412509417955	-0.8780559724169844	-0.5737342409174697	True	3.74156	2.93387	34.9761	18.5746
TRIL	-1.034395091606216	-0.11324900012143886	-0.5738220458638273	True	2.93609	0.92168	2.06015	1.82912
SOS2	-0.4368865346625735	-0.7115132810298573	-0.5741999078462154	True	12.1608	8.72224	7.45041	4.16049
TGFBR3L	-0.6994093349296618	-0.45102120480057833	-0.5752152698651201	True	6.27995	3.48317	2.53705	1.58744
KCNJ8	-2.009801926152332	0.8572996784376676	-0.5762511238573322	False	5.36406	0.580242	6.63141	12.8254
DYNLRB2	-0.8839029350771289	-0.26892942320475816	-0.5764161791409436	True	4.19458	1.81494	4.25188	3.35872
PREX1	0.9101502408259798	-2.0655838691336195	-0.5777168141538198	False	16.4273	31.7501	9.95238	1.61641
GSTK1	-0.509664494548782	-0.6458668787364539	-0.577765686642618	True	55.1875	38.4653	68.5575	43.4548
EPHA6	-0.2136866940596079	-0.9420528092725335	-0.5778697516660707	True	2.44921	1.97436	2.29723	0.716181
ZNF480	-0.5254985616465698	-0.6309612828282166	-0.5782299222373932	True	1.97765	1.06863	1.77257	0.790376
PRSS22	-0.3427951419190261	-0.8144569896996271	-0.5786260658093266	True	6.56781	4.96731	6.94849	3.51969
ARPC1B	-0.11879645100165977	-1.0387052278411975	-0.5787508394214286	True	92.6183	85.2183	68.5421	32.8506
BRWD3	0.9431401035405511	-2.1016230306726764	-0.5792414635660627	False	3.61927	7.88151	16.6373	3.10942
LOC101929574	0.06634634771003041	-1.2270304684762974	-0.5803420603831335	False	1.52435	1.64315	2.70358	0.582154
BCAR3	-0.7127519777010531	-0.4486435207097089	-0.5806977492053811	True	8.87421	5.0248	12.22	8.68671
TTC23L	-1.2521230482154684	0.09058217487151085	-0.5807704366719788	False	4.6097	1.35512	1.22902	1.37346
TNFSF10	-1.230740139217959	0.06829855011165069	-0.5812207945531542	False	2.44629	0.46846	1.36884	1.48368
MYO16	0.9037716284153455	-2.067677488386631	-0.5819529299856427	False	1.93392	4.48922	8.60631	1.29152
C1orf21	-0.8938057463833493	-0.27713894569863806	-0.5854723460409936	True	10.5664	5.22495	11.7032	9.48301
RCE1	0.2190373453874817	-1.3906733514052514	-0.5858180030088849	False	5.64944	6.73966	12.0982	3.99548
LOC389831	-0.6372670133315742	-0.5355303990226836	-0.586398706177129	True	8.12109	4.86422	10.262	6.76971
DAGLA	-0.4714982923976938	-0.7023868378289079	-0.5869425651133009	True	8.68532	5.9852	9.42184	5.40479
ARL4A	-0.6726835624113403	-0.5030819597731758	-0.5878827610922581	True	12.4381	7.43024	46.1593	32.2755
RORC	0.028728831872079964	-1.2054940259640916	-0.5883825970460058	False	0.709102	0.743477	4.20118	1.25534
HNMT	0.35891126222382264	-1.5369716695610918	-0.5890302036686346	False	8.62714	11.3464	8.77319	2.36792
