nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
1822	31	0	31	0.0	1.0	1.5918991565704346	1.5918991565704346	Epithelial cells	3	31			False		
1823	31	31	0	1.0	0.0	0.0499279722571373		T lymphocytes	3	31			False		
1824	31	0	0	0.0	0.0	0.050577033311128616		B lymphocytes	1	31			False		
1825	31	0	31	0.0	1.0	1.4409905672073364	1.4409905672073364	Epithelial cells	1	31			False		
1826	31	0	31	0.0	1.0	2.1556906700134277	2.1556906700134277	Epithelial cells	1	31			False		
1827	31	0	31	0.0	1.0	1.5130928754806519	1.5130928754806519	Epithelial cells	1	31			False		
1828	31	0	0	0.0	0.0	0.055757082998752594		Myeloid cells	4	31			False		
1829	31	0	31	0.0	1.0	2.1815764904022217	2.1815764904022217	Epithelial cells	1	31			False		
1830	31	0	31	0.0	1.0	1.0390955209732056	1.0390955209732056	Epithelial cells	1	31			False		
1831	31	0	0	0.0	0.0	0.12421988695859909		Myeloid cells	1	31			False		
1832	31	0	0	0.0	0.0	0.04938066750764847		Myeloid cells	1	31			False		
1833	31	0	31	0.0	1.0	1.4022059440612793	1.4022059440612793	Epithelial cells	2	31			False		
1834	31	0	0	0.0	0.0	0.11789943277835846		Myeloid cells	1	31			False		
1835	31	0	31	0.0	1.0	1.7158703804016113	1.7158703804016113	Epithelial cells	1	31			False		
1836	31	0	0	0.0	0.0	0.3485029935836792		Myeloid cells	1	31			False		
1837	31	0	31	0.0	1.0	1.4330109357833862	1.4330109357833862	Epithelial cells	1	31			False		
1838	31	0	0	0.0	0.0	0.029366515576839447		Myeloid cells	1	31			False		
1839	31	0	0	0.0	0.0	0.5743368864059448		Myeloid cells	1	31			False		
1840	31	0	0	0.0	0.0	0.2041110396385193		Myeloid cells	1	31			False		
1841	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1842	31	31	0	1.0	0.0	0.15333892405033112		T lymphocytes	1	31			False		
1843	31	0	0	0.0	0.0	0.09607655555009842		Myeloid cells	2	31			False		
1844	31	0	31	0.0	1.0	1.8640371561050415	1.8640371561050415	Epithelial cells	3	31			False		
1845	31	0	31	0.0	1.0	2.258046865463257	2.258046865463257	Epithelial cells	1	31			False		
1846	31	0	0	0.0	0.0	0.12144770473241806		B lymphocytes	1	31			False		
1847	31	0	0	0.0	0.0	0.4671567380428314		Myeloid cells	1	31			False		
1848	31	0	0	0.0	0.0	0.04237581044435501		Myeloid cells	1	31			False		
1849	31	0	31	0.0	1.0	2.011847734451294	2.011847734451294	Epithelial cells	2	31			False		
1850	31	0	31	0.0	1.0	1.8626691102981567	1.8626691102981567	Epithelial cells	3	31			False		
1851	31	0	31	0.0	1.0	1.799943208694458	1.799943208694458	Epithelial cells	2	31			False		
1852	31	0	31	0.0	1.0	1.4132816791534424	1.4132816791534424	Epithelial cells	1	31			False		
1853	31	0	0	0.0	0.0	0.03696507588028908		Myeloid cells	2	31			False		
1854	31	0	4	0.0	0.12903225806451613	0.0707409456372261	0.5482423305511475	Myeloid cells	4	31			False		
1855	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1856	31	0	31	0.0	1.0	1.945704698562622	1.945704698562622	Epithelial cells	1	31			False		
1857	31	0	31	0.0	1.0	1.471129059791565	1.471129059791565	Epithelial cells	3	31			False		
1858	31	0	31	0.0	1.0	1.2987502813339233	1.2987502813339233	Epithelial cells	1	31			False		
1859	31	0	31	0.0	1.0	2.2650673389434814	2.2650673389434814	Epithelial cells	1	31			False		
1860	31	0	0	0.0	0.0	0.05413415655493736		Myeloid cells	1	31			False		
1861	31	0	31	0.0	1.0	2.1485373973846436	2.1485373973846436	Epithelial cells	2	31			False		
1862	31	0	31	0.0	1.0	2.265242338180542	2.265242338180542	Epithelial cells	1	31			False		
1863	31	0	31	0.0	1.0	1.9740608930587769	1.9740608930587769	Epithelial cells	3	31			False		
1864	31	0	0	0.0	0.0	0.23378878831863403		Myeloid cells	1	31			False		
1865	31	0	1	0.0	0.03225806451612903	0.16436290740966797	1.530839443206787	Myeloid cells	4	31			False		
1866	31	0	31	0.0	1.0	1.5985219478607178	1.5985219478607178	Epithelial cells	1	31			False		
1867	31	0	31	0.0	1.0	2.2991719245910645	2.2991719245910645	Epithelial cells	1	31			False		
1868	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
1869	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
1870	31	0	31	0.0	1.0	1.8402842283248901	1.8402842283248901	Epithelial cells	2	31			False		
1871	31	0	31	0.0	1.0	1.9658113718032837	1.9658113718032837	Epithelial cells	1	31			False		
1872	31	0	31	0.0	1.0	1.6886944770812988	1.6886944770812988	Epithelial cells	1	31			False		
1873	31	31	0	1.0	0.0	0.20598511397838593		T lymphocytes	1	31			False		
1874	31	0	31	0.0	1.0	1.7272536754608154	1.7272536754608154	Epithelial cells	3	31			False		
1875	31	0	31	0.0	1.0	2.26334547996521	2.26334547996521	Epithelial cells	1	31			False		
1876	31	0	31	0.0	1.0	2.1294214725494385	2.1294214725494385	Epithelial cells	2	31			False		
1877	31	0	31	0.0	1.0	1.6441912651062012	1.6441912651062012	Epithelial cells	1	31			False		
1878	31	0	0	0.0	0.0	0.24318568408489227		Myeloid cells	1	31			False		
1879	31	0	31	0.0	1.0	1.8569536209106445	1.8569536209106445	Epithelial cells	1	31			False		
1880	31	31	0	1.0	0.0	0.12483352422714233		T lymphocytes	1	31			False		
1881	31	0	31	0.0	1.0	1.6576682329177856	1.6576682329177856	Epithelial cells	2	31			False		
1882	31	0	31	0.0	1.0	2.3379836082458496	2.3379836082458496	Epithelial cells	1	31			False		
1883	31	31	0	1.0	0.0	0.1311502307653427		T lymphocytes	1	31			False		
1884	31	0	31	0.0	1.0	1.8600515127182007	1.8600515127182007	Epithelial cells	1	31			False		
1885	31	0	0	0.0	0.0	0.041236769407987595		Myeloid cells	1	31			False		
1886	31	0	31	0.0	1.0	2.0370657444000244	2.0370657444000244	Epithelial cells	1	31			False		
1887	31	31	0	1.0	0.0	0.07219576835632324		T lymphocytes	1	31			False		
1888	31	0	0	0.0	0.0	0.15741533041000366		Myeloid cells	1	31			False		
1889	31	0	31	0.0	1.0	1.591648817062378	1.591648817062378	Epithelial cells	1	31			False		
1890	31	0	31	0.0	1.0	1.742984652519226	1.742984652519226	Epithelial cells	3	31			False		
1891	31	0	0	0.0	0.0	0.06838849186897278		Myeloid cells	2	31			False		
1892	31	0	0	0.0	0.0	0.004475163295865059		B lymphocytes	4	31			False		
1893	31	0	31	0.0	1.0	2.2040324211120605	2.2040324211120605	Epithelial cells	1	31			False		
1894	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1895	31	0	0	0.0	0.0	0.12207959592342377		Myeloid cells	3	31			False		
1896	31	0	31	0.0	1.0	1.9718362092971802	1.9718362092971802	Epithelial cells	3	31			False		
1897	31	0	31	0.0	1.0	2.001070022583008	2.001070022583008	Epithelial cells	3	31			False		
1898	31	0	31	0.0	1.0	1.9613035917282104	1.9613035917282104	Epithelial cells	1	31			False		
1899	31	0	0	0.0	0.0	0.06296515464782715		Myeloid cells	1	31			False		
1900	31	0	31	0.0	1.0	2.204961061477661	2.204961061477661	Epithelial cells	1	31			False		
1901	31	0	0	0.0	0.0	0.5561875104904175		Myeloid cells	1	31			False		
1902	31	0	31	0.0	1.0	1.9376155138015747	1.9376155138015747	Epithelial cells	2	31			False		
1903	31	0	31	0.0	1.0	1.9974921941757202	1.9974921941757202	Epithelial cells	1	31			False		
1904	31	0	31	0.0	1.0	1.845036506652832	1.845036506652832	Epithelial cells	2	31			False		
1905	31	0	0	0.0	0.0	0.12317350506782532		Myeloid cells	1	31			False		
1906	31	0	31	0.0	1.0	1.274223804473877	1.274223804473877	Epithelial cells	1	31			False		
1907	31	0	31	0.0	1.0	1.8580310344696045	1.8580310344696045	Epithelial cells	3	31			False		
1908	31	0	0	0.0	0.0	0.046835172921419144		B lymphocytes	1	31			False		
1909	31	0	31	0.0	1.0	2.243382692337036	2.243382692337036	Epithelial cells	1	31			False		
1910	31	0	0	0.0	0.0	0.0534152127802372		B lymphocytes	1	31			False		
1911	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
1912	31	0	31	0.0	1.0	1.9165199995040894	1.9165199995040894	Epithelial cells	1	31			False		
1913	31	0	31	0.0	1.0	2.044896364212036	2.044896364212036	Epithelial cells	2	31			False		
1914	31	0	0	0.0	0.0	0.16696077585220337		Myeloid cells	1	31			False		
1915	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1916	31	0	31	0.0	1.0	1.5904960632324219	1.5904960632324219	Epithelial cells	3	31			False		
1917	31	0	0	0.0	0.0	0.10535875707864761		B lymphocytes	1	31			False		
1918	31	0	31	0.0	1.0	1.733168363571167	1.733168363571167	Epithelial cells	1	31			False		
1919	31	0	31	0.0	1.0	1.719712734222412	1.719712734222412	Epithelial cells	1	31			False		
1920	31	0	31	0.0	1.0	2.4481866359710693	2.4481866359710693	Epithelial cells	1	31			False		
1921	31	0	31	0.0	1.0	2.1858978271484375	2.1858978271484375	Epithelial cells	1	31			False		
1922	31	31	0	1.0	0.0	0.2015407383441925		T lymphocytes	1	31			False		
1923	31	0	31	0.0	1.0	1.1026546955108643	1.1026546955108643	Epithelial cells	1	31			False		
1924	31	0	31	0.0	1.0	1.886573076248169	1.886573076248169	Epithelial cells	2	31			False		
1925	31	0	31	0.0	1.0	2.1179492473602295	2.1179492473602295	Epithelial cells	1	31			False		
1926	31	0	31	0.0	1.0	1.5213366746902466	1.5213366746902466	Epithelial cells	2	31			False		
1927	31	0	1	0.0	0.03225806451612903	0.03371647372841835	0.0	Myeloid cells	2	31			False		
1928	31	0	31	0.0	1.0	2.2154626846313477	2.2154626846313477	Epithelial cells	1	31			False		
1929	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1930	31	0	31	0.0	1.0	1.7644853591918945	1.7644853591918945	Epithelial cells	1	31			False		
1931	31	0	31	0.0	1.0	2.1020236015319824	2.1020236015319824	Epithelial cells	1	31			False		
1932	31	0	31	0.0	1.0	1.7332738637924194	1.7332738637924194	Epithelial cells	1	31			False		
1933	31	0	31	0.0	1.0	1.230485439300537	1.230485439300537	Epithelial cells	1	31			False		
1934	31	0	31	0.0	1.0	1.925389051437378	1.925389051437378	Epithelial cells	1	31			False		
1935	31	0	31	0.0	1.0	1.9275968074798584	1.9275968074798584	Epithelial cells	3	31			False		
1936	31	0	0	0.0	0.0	0.10363603383302689		Myeloid cells	1	31			False		
1937	31	31	0	1.0	0.0	0.06728850305080414		T lymphocytes	1	31			False		
1938	31	0	31	0.0	1.0	1.4764530658721924	1.4764530658721924	Epithelial cells	1	31			False		
1939	31	0	0	0.0	0.0	0.3043632507324219		Myeloid cells	1	31			False		
1940	31	0	0	0.0	0.0	0.155451700091362		Myeloid cells	2	31			False		
1941	31	0	0	0.0	0.0	0.11073340475559235		Myeloid cells	1	31			False		
1942	31	0	0	0.0	0.0	0.09558608382940292		Myeloid cells	1	31			False		
1943	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
1944	31	0	0	0.0	0.0	0.029366515576839447		Myeloid cells	1	31			False		
1945	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1946	31	0	0	0.0	0.0	0.19967900216579437		Myeloid cells	1	31			False		
1947	31	0	31	0.0	1.0	2.216611385345459	2.216611385345459	Epithelial cells	1	31			False		
1948	31	0	31	0.0	1.0	1.4404845237731934	1.4404845237731934	Epithelial cells	1	31			False		
1949	31	0	31	0.0	1.0	2.229358196258545	2.229358196258545	Epithelial cells	1	31			False		
1950	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1951	31	0	0	0.0	0.0	0.15990999341011047		Myeloid cells	2	31			False		
1952	31	0	31	0.0	1.0	1.9275918006896973	1.9275918006896973	Epithelial cells	2	31			False		
1953	31	0	0	0.0	0.0	0.015515228733420372		Myeloid cells	2	31			False		
1954	31	0	30	0.0	0.967741935483871	1.8094940185546875	1.8698104619979858	Epithelial cells	5	31	0.7	0.1881204043741873	True	0.4916363636363636	0.4758521052619837
1955	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
