cell_index_1based	gene	count
1173662	CLDN4	1
1173678	CLDN4	1
1173692	CLDN4	1
1173695	TACSTD2	1
1173715	CLDN4	1
1173716	CLDN4	1
1173728	TACSTD2	1
1173734	CLDN4	1
1173760	TACSTD2	1
1173776	TACSTD2	1
1173782	CLDN4	1
1173799	TACSTD2	1
1173799	CLDN4	1
1173805	TACSTD2	1
1173808	CLDN4	1
1173822	TACSTD2	1
1173850	CLDN4	1
1173863	CLDN4	1
1173867	CLDN4	1
1173887	CLDN4	2
1173935	CLDN4	1
1173943	TACSTD2	2
1173944	TACSTD2	3
1173954	TACSTD2	1
1173958	CLDN4	1
1173966	TACSTD2	1
1173970	TACSTD2	2
1173991	CLDN4	1
1173993	TACSTD2	1
1173997	TACSTD2	1
1173998	TACSTD2	1
1174014	CLDN4	1
1174018	CLDN4	1
1174019	TACSTD2	2
1174031	CLDN4	1
1174062	TACSTD2	1
1174067	TACSTD2	1
1174068	TACSTD2	1
1174077	TACSTD2	1
1174079	TACSTD2	1
1174082	CLDN4	1
1174084	CLDN4	1
1174087	TACSTD2	1
1174087	CLDN4	1
1174093	TACSTD2	1
1174095	TACSTD2	1
1174096	TACSTD2	1
1174102	CLDN4	1
1174110	CLDN4	1
1174115	TACSTD2	1
1174117	CLDN4	1
1174119	TACSTD2	1
1174128	TACSTD2	2
1174128	CLDN4	1
1174134	TACSTD2	2
1174140	CLDN4	1
1174148	CLDN4	1
1174152	TACSTD2	1
1174155	TACSTD2	1
1174164	TACSTD2	1
1174192	CLDN4	1
1174210	TACSTD2	3
1174211	CLDN4	1
1174221	CLDN4	1
1174234	TACSTD2	1
1174237	CLDN4	1
1174240	CLDN4	1
1174270	TACSTD2	1
1174272	TACSTD2	1
1174274	TACSTD2	1
1174281	CLDN4	1
1174294	CLDN4	1
1174298	CLDN4	1
1174309	CLDN4	1
1174319	CLDN4	1
1174336	TACSTD2	1
1174351	CLDN4	1
1174361	TACSTD2	1
1174374	TACSTD2	1
1174396	TACSTD2	1
1174408	TACSTD2	1
1174419	CLDN4	1
1174435	TACSTD2	1
1174438	TACSTD2	1
1174444	CLDN4	1
1174456	CLDN4	1
1174462	CLDN4	1
1174472	TACSTD2	1
1174472	CLDN4	1
1174476	CLDN4	1
1174477	TACSTD2	1
1174479	TACSTD2	1
1174479	CLDN4	1
1174490	CLDN4	1
1174499	CLDN4	1
1174504	TACSTD2	1
1174507	TACSTD2	1
1174526	TACSTD2	1
1174548	TACSTD2	1
1174565	CLDN4	2
1174567	TACSTD2	2
1174570	TACSTD2	1
1174570	CLDN4	1
1174583	TACSTD2	1
1174585	CLDN4	1
1174605	TACSTD2	1
1174606	TACSTD2	1
1174608	TACSTD2	1
1174610	CLDN4	1
1174621	TACSTD2	1
1174628	CLDN4	1
1174634	TACSTD2	1
1174636	TACSTD2	2
1174652	TACSTD2	1
1174660	CLDN4	1
1174667	CLDN4	1
1174668	CLDN4	1
1174675	TACSTD2	1
1174678	TACSTD2	1
1174680	TACSTD2	1
1174688	CLDN4	1
1174691	TACSTD2	1
1174720	TACSTD2	2
1174736	TACSTD2	2
1174740	TACSTD2	1
1174746	TACSTD2	1
1174751	CLDN4	1
1174752	TACSTD2	1
1174756	TACSTD2	1
1174757	TACSTD2	1
1174770	CLDN4	1
1174783	CLDN4	1
1174796	TACSTD2	1
1174802	CLDN4	1
1174808	TACSTD2	2
1174820	CLDN4	1
1174838	TACSTD2	1
1174856	CLDN4	1
1174859	CLDN4	1
1174869	TACSTD2	1
1174870	CLDN4	1
1174873	CLDN4	1
1174879	CLDN4	1
1174880	TACSTD2	1
1174896	TACSTD2	1
1174907	TACSTD2	1
1174909	TACSTD2	1
1174913	CLDN4	1
1174933	TACSTD2	1
1174938	CLDN4	1
1174947	TACSTD2	1
1174957	CLDN4	1
1174975	TACSTD2	1
1174983	CLDN4	1
1175020	TACSTD2	1
1175030	TACSTD2	1
1175033	TACSTD2	1
1175043	CLDN4	1
1175046	TACSTD2	1
1175047	CLDN4	1
1175071	TACSTD2	1
1175077	CLDN4	1
1175082	TACSTD2	1
1175083	TACSTD2	1
1175083	CLDN4	1
1175094	CLDN4	1
1175103	TACSTD2	1
1175109	CLDN4	1
1175113	CLDN4	1
1175114	TACSTD2	1
1175115	CLDN4	1
1175117	TACSTD2	1
1175123	CLDN4	1
1175127	TACSTD2	1
1175128	TACSTD2	1
1175148	TACSTD2	2
1175154	TACSTD2	1
1175156	TACSTD2	1
1175162	TACSTD2	1
1175167	TACSTD2	1
1175173	TACSTD2	1
1175203	TACSTD2	1
1175204	TACSTD2	1
1175210	CLDN4	1
1175211	CLDN4	1
1175219	CLDN4	1
1175232	CLDN4	1
1175236	CLDN4	1
1175246	CLDN4	1
1175249	TACSTD2	1
1175250	TACSTD2	1
1175253	TACSTD2	1
1175272	TACSTD2	1
1175273	TACSTD2	1
1175280	TACSTD2	1
1175290	CLDN4	1
1175294	TACSTD2	2
1175305	CLDN4	1
1175319	TACSTD2	1
1175338	TACSTD2	1
1175339	TACSTD2	1
1175341	CLDN4	1
1175353	TACSTD2	2
1175357	CLDN4	1
1175363	TACSTD2	1
1175375	TACSTD2	1
1175394	CLDN4	1
1175421	TACSTD2	1
1175422	CLDN4	1
1175439	CLDN4	1
1175466	TACSTD2	1
1175476	CLDN4	1
1175477	CLDN4	1
1175483	TACSTD2	1
1175486	TACSTD2	1
1175495	TACSTD2	1
1175499	TACSTD2	1
1175504	TACSTD2	1
1175515	CLDN4	1
1175546	CLDN4	1
1175549	TACSTD2	1
1175564	CLDN4	1
1175573	CLDN4	2
1175578	CLDN4	1
1175601	TACSTD2	1
1175616	CLDN4	1
1175620	TACSTD2	1
1175632	CLDN4	1
1175633	TACSTD2	1
1175642	TACSTD2	1
1175661	TACSTD2	1
1175668	TACSTD2	1
1175678	TACSTD2	1
1175682	TACSTD2	1
1175683	CLDN4	1
1175699	CLDN4	2
1175717	TACSTD2	1
1175719	CLDN4	1
1175737	TACSTD2	1
1175745	TACSTD2	1
1175746	TACSTD2	1
1175782	CLDN4	1
1175786	TACSTD2	1
1175787	TACSTD2	1
1175809	TACSTD2	1
1175824	TACSTD2	1
1175826	TACSTD2	3
1175829	CLDN4	1
1175852	CLDN4	1
1175856	TACSTD2	1
1175883	TACSTD2	2
1175890	TACSTD2	1
1175906	CLDN4	1
1175926	CLDN4	1
1175954	TACSTD2	1
1175976	TACSTD2	4
1175979	CLDN4	1
1175982	CLDN4	1
1175984	CLDN4	1
1175989	TACSTD2	1
1175994	TACSTD2	1
1176009	TACSTD2	1
1176024	TACSTD2	1
1176028	TACSTD2	1
1176071	CLDN4	1
1176073	TACSTD2	1
1176079	CLDN4	1
1176083	TACSTD2	1
1176112	CLDN4	1
1176147	TACSTD2	1
1176156	CLDN4	1
1176159	TACSTD2	1
1176165	TACSTD2	1
1176177	TACSTD2	1
1176183	CLDN4	1
1176205	TACSTD2	1
1176208	TACSTD2	1
1176229	TACSTD2	1
1176248	TACSTD2	1
1176267	TACSTD2	1
1176270	CLDN4	1
1176278	CLDN4	1
1176286	CLDN4	1
1176299	CLDN4	1
1176309	CLDN4	1
1176318	TACSTD2	1
1176343	TACSTD2	1
1176346	TACSTD2	1
1176347	CLDN4	1
1176356	CLDN4	1
1176357	CLDN4	1
1176364	TACSTD2	1
1176367	TACSTD2	1
1176380	CLDN4	1
1176388	TACSTD2	1
1176390	TACSTD2	1
1176417	CLDN4	1
1176429	TACSTD2	1
1176434	CLDN4	1
1176445	CLDN4	1
1176446	CLDN4	1
1176460	CLDN4	1
1176461	CLDN4	1
1176469	TACSTD2	1
1176476	CLDN4	1
1176487	TACSTD2	1
1176489	TACSTD2	1
1176496	CLDN4	1
1176508	CLDN4	1
1176522	CLDN4	1
1176530	TACSTD2	1
1176535	CLDN4	1
1176538	TACSTD2	1
1176555	TACSTD2	1
1176560	TACSTD2	1
1176585	TACSTD2	1
1176587	TACSTD2	1
1176588	TACSTD2	1
1176596	TACSTD2	1
1176598	TACSTD2	1
1176599	TACSTD2	1
1176604	CLDN4	1
1176605	TACSTD2	1
1176629	TACSTD2	1
1176633	CLDN4	1
1176636	TACSTD2	1
1176638	TACSTD2	1
1176641	CLDN4	1
1176642	TACSTD2	1
1176671	TACSTD2	1
1176679	TACSTD2	1
1176682	TACSTD2	1
1176697	CLDN4	1
1176700	CLDN4	1
1176715	CLDN4	1
1176741	CLDN4	1
1176747	TACSTD2	1
1176772	TACSTD2	1
1176776	CLDN4	1
1176778	TACSTD2	1
1176780	TACSTD2	1
1176793	CLDN4	1
1176795	CLDN4	1
1176801	TACSTD2	1
1176820	CLDN4	1
1176834	CLDN4	1
1176836	TACSTD2	2
1176842	CLDN4	1
1176853	TACSTD2	1
1176860	TACSTD2	1
1176870	CLDN4	1
1176891	CLDN4	1
1176904	TACSTD2	1
1176912	CLDN4	1
1176913	TACSTD2	1
1176914	TACSTD2	1
1176917	CLDN4	1
1176920	TACSTD2	1
1176933	TACSTD2	1
1176935	TACSTD2	1
1176941	TACSTD2	1
1176953	TACSTD2	1
1176960	TACSTD2	2
1176961	TACSTD2	1
1176970	TACSTD2	7
1176971	TACSTD2	12
1176972	TACSTD2	1
1176974	TACSTD2	6
1176981	TACSTD2	1
1176999	CLDN4	1
1177001	TACSTD2	1
1177003	TACSTD2	1
1177010	TACSTD2	7
1177015	TACSTD2	1
1177021	CLDN4	1
1177035	CLDN4	1
1177039	TACSTD2	13
1177045	TACSTD2	1
1177052	TACSTD2	1
1177064	TACSTD2	1
1177072	TACSTD2	1
1177096	TACSTD2	1
1177107	TACSTD2	1
1177112	TACSTD2	2
1177124	TACSTD2	1
1177125	TACSTD2	1
1177130	TACSTD2	8
1177147	CLDN4	2
1177164	TACSTD2	5
1177176	TACSTD2	1
1177177	TACSTD2	10
1177179	TACSTD2	2
1177184	TACSTD2	1
1177187	TACSTD2	11
1177192	TACSTD2	8
1177220	TACSTD2	1
1177254	TACSTD2	1
1177271	CLDN4	1
1177320	CLDN4	1
1177346	CLDN4	1
1177360	CLDN4	1
1177392	TACSTD2	1
1177422	CLDN4	1
1177436	CLDN4	1
1177451	CLDN4	1
1177568	CLDN4	1
1177597	TACSTD2	1
1177608	CLDN4	1
1177610	CLDN4	1
1177618	CLDN4	1
1177619	TACSTD2	1
1177661	CLDN4	1
1177705	TACSTD2	1
1177713	CLDN4	1
1177756	CLDN4	1
1177791	TACSTD2	1
1177843	CLDN4	1
1177930	CLDN4	1
1177947	TACSTD2	3
1177950	CLDN4	2
1177954	CLDN4	1
1177957	TACSTD2	1
1177957	CLDN4	1
1177962	CLDN4	1
1177986	TACSTD2	1
1177997	CLDN4	1
1178005	TACSTD2	1
1178034	CLDN4	1
1178044	CLDN4	1
1178055	TACSTD2	1
1178071	TACSTD2	2
1178071	CLDN4	3
1178072	TACSTD2	1
1178084	TACSTD2	1
1178098	TACSTD2	1
1178112	TACSTD2	1
1178122	CLDN4	1
1178123	TACSTD2	3
1178145	TACSTD2	1
1178149	TACSTD2	1
1178158	CLDN4	1
1178240	TACSTD2	5
1178265	CLDN4	2
1178268	TACSTD2	6
1178305	CLDN4	1
1178306	TACSTD2	1
1178327	CLDN4	1
1178337	CLDN4	1
1178351	CLDN4	1
1178355	TACSTD2	1
1178389	CLDN4	1
1178391	CLDN4	1
1178397	CLDN4	1
1178400	CLDN4	1
1178407	TACSTD2	1
1178411	TACSTD2	3
1178419	CLDN4	1
1178440	TACSTD2	1
1178450	CLDN4	1
1178463	TACSTD2	1
1178479	TACSTD2	1
1178486	TACSTD2	1
1178492	TACSTD2	2
1178499	TACSTD2	7
1178499	CLDN4	4
1178502	TACSTD2	1
1178521	TACSTD2	1
1178526	TACSTD2	6
1178528	CLDN4	1
1178532	CLDN4	1
1178543	CLDN4	1
1178550	TACSTD2	2
1178560	CLDN4	1
1178608	TACSTD2	2
1178625	CLDN4	1
1178660	TACSTD2	1
1178670	TACSTD2	3
1178671	TACSTD2	1
1178673	TACSTD2	5
1178689	TACSTD2	1
1178689	CLDN4	2
1178706	CLDN4	2
1178720	TACSTD2	1
1178744	CLDN4	2
1178755	CLDN4	2
1178769	CLDN4	1
1178773	TACSTD2	1
1178799	TACSTD2	1
1178828	TACSTD2	1
1178830	CLDN4	1
1178868	CLDN4	1
1178909	TACSTD2	1
1178909	CLDN4	1
1178933	CLDN4	1
1178937	CLDN4	1
1178950	TACSTD2	1
1178955	TACSTD2	1
1179032	CLDN4	1
1179193	TACSTD2	1
1180754	CLDN4	1
1180864	TACSTD2	1
1181128	CLDN4	1
1181161	CLDN4	1
1181704	TACSTD2	1
1182182	TACSTD2	1
1183029	TACSTD2	1
1183050	TACSTD2	4
1183050	CLDN4	4
1183151	TACSTD2	1
1183206	TACSTD2	1
1183245	TACSTD2	1
1183290	TACSTD2	3
1183312	TACSTD2	1
1183375	TACSTD2	14
1183414	TACSTD2	16
1183419	TACSTD2	1
1183430	TACSTD2	1
1183507	TACSTD2	14
1183508	TACSTD2	8
1183545	TACSTD2	1
1183551	TACSTD2	22
1183579	TACSTD2	20
1183601	TACSTD2	1
1183768	TACSTD2	1
1184020	CLDN4	1
1184517	TACSTD2	1
1185394	CLDN4	1
1185542	TACSTD2	1
1186871	TACSTD2	1
1187624	TACSTD2	2
1187688	TACSTD2	2
1187762	TACSTD2	1
1187770	TACSTD2	7
1187849	TACSTD2	5
1189176	CLDN4	1
1189426	TACSTD2	1
1189451	TACSTD2	1
1189467	TACSTD2	1
1189485	TACSTD2	1
1189511	TACSTD2	1
1189537	TACSTD2	2
1189574	TACSTD2	3
1189598	TACSTD2	1
1189623	TACSTD2	1
1189660	TACSTD2	5
1189690	TACSTD2	1
1189708	TACSTD2	3
1189722	TACSTD2	3
1189775	TACSTD2	1
1189779	TACSTD2	2
1189814	TACSTD2	1
1189865	TACSTD2	4
1189878	TACSTD2	1
1189893	TACSTD2	1
1189911	TACSTD2	8
1189933	TACSTD2	3
1189939	TACSTD2	1
1189954	TACSTD2	7
1189965	TACSTD2	2
1189969	TACSTD2	1
1189989	TACSTD2	1
1190015	TACSTD2	6
1190056	TACSTD2	1
1190073	TACSTD2	3
1190119	TACSTD2	3
1190145	TACSTD2	1
1190167	TACSTD2	13
1190172	TACSTD2	5
1190186	TACSTD2	9
1190214	TACSTD2	1
1190225	TACSTD2	3
1190229	CLDN4	1
1190290	TACSTD2	6
1190307	TACSTD2	14
1190318	TACSTD2	5
1190319	TACSTD2	6
1190321	TACSTD2	3
1190326	TACSTD2	1
1190331	TACSTD2	2
1190350	TACSTD2	1
1190365	TACSTD2	1
1190368	TACSTD2	9
1190371	TACSTD2	1
1190403	TACSTD2	13
1190417	CLDN4	1
1190418	TACSTD2	3
1190469	TACSTD2	1
1190532	TACSTD2	6
1190537	TACSTD2	1
1190595	TACSTD2	1
1190609	TACSTD2	8
1190659	TACSTD2	1
1190666	TACSTD2	1
1190676	TACSTD2	2
1190678	TACSTD2	1
1190693	TACSTD2	1
1190707	TACSTD2	1
1190734	TACSTD2	5
1190742	TACSTD2	1
1190745	TACSTD2	15
1190748	TACSTD2	2
1190749	TACSTD2	1
1190761	TACSTD2	1
1190774	TACSTD2	1
1190775	TACSTD2	15
1190791	TACSTD2	1
1190920	CLDN4	1
1190921	TACSTD2	1
1190930	TACSTD2	3
1190958	TACSTD2	8
1190999	TACSTD2	1
1191046	TACSTD2	1
1191060	CLDN4	1
1191113	TACSTD2	1
1191115	TACSTD2	1
1191144	TACSTD2	1
1191151	TACSTD2	1
1191170	TACSTD2	11
1191174	TACSTD2	1
1191216	TACSTD2	1
1191227	TACSTD2	2
1191246	TACSTD2	2
1191264	TACSTD2	1
1191273	TACSTD2	4
1191317	CLDN4	1
1191338	TACSTD2	1
1191389	TACSTD2	1
1191391	TACSTD2	4
1191413	TACSTD2	1
1191433	TACSTD2	1
1191451	TACSTD2	1
1191456	TACSTD2	3
1191459	TACSTD2	4
1191464	TACSTD2	1
1191512	TACSTD2	1
1191564	TACSTD2	1
1191643	TACSTD2	1
1191653	TACSTD2	3
1191680	TACSTD2	1
1191686	TACSTD2	1
1191723	TACSTD2	1
1191797	TACSTD2	10
1191803	TACSTD2	15
1191813	TACSTD2	6
1191829	TACSTD2	1
1191834	TACSTD2	1
1191840	TACSTD2	1
1191854	TACSTD2	1
1191862	TACSTD2	7
1191865	TACSTD2	1
1191871	TACSTD2	1
1191896	TACSTD2	1
1191913	TACSTD2	5
1191928	TACSTD2	1
1191938	TACSTD2	1
1191943	TACSTD2	6
1191945	TACSTD2	1
1191973	CLDN4	1
1192029	CLDN4	1
1192107	TACSTD2	10
1192119	TACSTD2	1
1192124	TACSTD2	1
1192159	TACSTD2	1
1192246	TACSTD2	1
1192269	TACSTD2	1
1192301	TACSTD2	6
1192319	TACSTD2	1
1192324	TACSTD2	1
1192386	TACSTD2	4
1192400	TACSTD2	2
1192401	TACSTD2	1
1192403	CLDN4	1
1192408	TACSTD2	1
1192423	TACSTD2	1
1192467	TACSTD2	6
1192477	TACSTD2	2
1192516	TACSTD2	2
1192548	TACSTD2	2
1192559	TACSTD2	1
1192589	TACSTD2	1
1192605	TACSTD2	1
1192613	TACSTD2	1
1192629	CLDN4	1
1192633	TACSTD2	1
1192659	CLDN4	1
1192667	TACSTD2	1
1192735	TACSTD2	1
1192740	TACSTD2	1
1192746	TACSTD2	1
1192757	TACSTD2	2
1192772	TACSTD2	2
1192773	CLDN4	1
1192774	TACSTD2	3
1192803	TACSTD2	12
1192899	TACSTD2	1
1192993	TACSTD2	5
1193006	TACSTD2	1
1193026	TACSTD2	2
1193066	TACSTD2	1
1193070	TACSTD2	17
1193095	TACSTD2	1
1193129	TACSTD2	4
1193151	TACSTD2	1
1193180	TACSTD2	1
1193186	TACSTD2	1
1193215	TACSTD2	1
1193222	TACSTD2	1
1193230	TACSTD2	15
1193275	TACSTD2	1
1193280	TACSTD2	1
1193300	TACSTD2	3
1193311	TACSTD2	2
1193324	TACSTD2	1
1193367	TACSTD2	1
1193405	TACSTD2	3
1193484	TACSTD2	1
1193484	CLDN4	1
1193520	TACSTD2	1
1193529	TACSTD2	23
1193540	TACSTD2	1
1193556	TACSTD2	2
1193606	TACSTD2	2
1193620	TACSTD2	1
1193623	TACSTD2	5
1193686	TACSTD2	1
1193728	TACSTD2	1
1193740	TACSTD2	2
1193781	TACSTD2	9
1193787	TACSTD2	2
1193802	TACSTD2	4
1193812	TACSTD2	1
1193822	TACSTD2	1
1193833	TACSTD2	4
1193841	TACSTD2	2
1193855	TACSTD2	3
1193910	TACSTD2	4
1193916	TACSTD2	1
1193946	TACSTD2	2
1193975	TACSTD2	2
1194000	CLDN4	1
1194024	CLDN4	1
1194042	CLDN4	1
1194252	TACSTD2	1
1194319	CLDN4	1
1194420	CLDN4	1
1194424	TACSTD2	1
1194443	CLDN4	1
1194477	CLDN4	1
1194510	CLDN4	1
1194576	CLDN4	1
1194604	CLDN4	3
1194606	CLDN4	1
1194627	TACSTD2	1
1194627	CLDN4	1
1194643	CLDN4	1
1194660	CLDN4	1
1194703	CLDN4	1
1194768	TACSTD2	1
1194796	CLDN4	1
1194801	CLDN4	2
1194841	CLDN4	1
1194968	CLDN4	1
1194999	CLDN4	1
1195037	CLDN4	2
1195093	CLDN4	1
1195159	CLDN4	1
1195162	TACSTD2	1
1195221	CLDN4	1
1195395	CLDN4	1
1195463	TACSTD2	1
1195540	CLDN4	1
1195568	CLDN4	2
1195580	CLDN4	1
1195581	CLDN4	1
1195627	CLDN4	2
1195631	TACSTD2	1
1195680	CLDN4	1
1195686	CLDN4	1
1195714	CLDN4	1
1195742	CLDN4	1
1195793	CLDN4	1
1195806	CLDN4	1
1195851	TACSTD2	1
1195908	CLDN4	1
1195924	CLDN4	1
1195961	TACSTD2	1
1195975	CLDN4	2
1195999	TACSTD2	1
1196004	TACSTD2	4
1196089	CLDN4	1
1196496	TACSTD2	1
1196934	TACSTD2	1
1197123	CLDN4	1
1197374	CLDN4	1
1197415	TACSTD2	1
1197563	TACSTD2	1
1197677	TACSTD2	1
1197951	CLDN4	1
1198137	CLDN4	1
1198364	CLDN4	1
1198428	CLDN4	1
1198673	CLDN4	1
1199210	TACSTD2	1
1199457	CLDN4	1
1199708	CLDN4	1
1199758	TACSTD2	1
1199886	TACSTD2	1
1199960	TACSTD2	1
1200057	CLDN4	1
1200159	TACSTD2	1
1200434	TACSTD2	1
1200469	CLDN4	1
1200603	CLDN4	1
1200617	CLDN4	1
1200711	TACSTD2	1
1200929	TACSTD2	1
1201176	CLDN4	1
1201190	TACSTD2	1
1201522	CLDN4	1
1201950	TACSTD2	1
1201984	TACSTD2	1
1202031	CLDN4	1
1202101	CLDN4	1
1202211	CLDN4	1
1202272	CLDN4	1
1202523	CLDN4	1
1202629	CLDN4	1
1202641	CLDN4	1
1202717	CLDN4	1
1202736	CLDN4	1
1202741	TACSTD2	2
1202953	TACSTD2	5
1202962	TACSTD2	1
1202971	TACSTD2	1
1202976	TACSTD2	27
1202984	TACSTD2	5
1203004	TACSTD2	1
1203009	TACSTD2	1
1203013	TACSTD2	3
1203025	TACSTD2	1
1203042	TACSTD2	1
1203048	TACSTD2	1
1203055	TACSTD2	1
1203066	TACSTD2	1
1203081	TACSTD2	1
1203103	TACSTD2	1
1203131	TACSTD2	3
1203159	TACSTD2	2
1203191	CLDN4	1
1203328	CLDN4	1
1203373	TACSTD2	1
1203410	CLDN4	1
1203432	TACSTD2	1
1203474	CLDN4	1
1203683	CLDN4	1
1203686	TACSTD2	1
1203849	TACSTD2	1
1203900	TACSTD2	1
1203924	CLDN4	1
1203940	CLDN4	1
1204188	TACSTD2	1
1204465	CLDN4	1
1204567	TACSTD2	1
1204601	TACSTD2	1
1204601	CLDN4	1
1204813	TACSTD2	3
1204941	TACSTD2	1
1204987	TACSTD2	1
1205223	CLDN4	1
1205480	TACSTD2	1
1205685	TACSTD2	1
1205720	TACSTD2	2
1205790	CLDN4	1
1206078	TACSTD2	1
1206102	CLDN4	1
1206113	TACSTD2	1
1206601	CLDN4	1
1206706	CLDN4	1
1206712	TACSTD2	1
1206923	TACSTD2	2
1206984	TACSTD2	1
1207005	TACSTD2	1
1207046	TACSTD2	1
1207072	CLDN4	1
1207091	TACSTD2	1
1207136	TACSTD2	5
1207176	TACSTD2	1
1207194	TACSTD2	1
1207205	TACSTD2	1
1207223	TACSTD2	3
1210601	TACSTD2	1
1210915	TACSTD2	49
1210957	TACSTD2	1
1211077	TACSTD2	1
1211387	TACSTD2	6
1211598	TACSTD2	7
1211654	TACSTD2	49
1211799	TACSTD2	1
1211874	CLDN4	1
1211891	CLDN4	1
1211953	TACSTD2	2
1211954	TACSTD2	1
1211995	TACSTD2	1
1212039	TACSTD2	1
1212057	CLDN4	1
1212119	TACSTD2	1
1212296	CLDN4	1
1212318	TACSTD2	1
1212324	TACSTD2	1
1212334	CLDN4	1
1212409	TACSTD2	1
1212512	CLDN4	1
1212522	TACSTD2	1
1212561	TACSTD2	1
1212654	TACSTD2	1
1212755	TACSTD2	1
1212822	TACSTD2	1
1212862	TACSTD2	1
1213246	TACSTD2	1
1213368	TACSTD2	1
1213381	TACSTD2	1
1213491	TACSTD2	1
1213507	TACSTD2	3
1213528	TACSTD2	2
1213572	CLDN4	1
1213670	TACSTD2	1
1213683	TACSTD2	1
1213770	TACSTD2	1
1213823	CLDN4	1
1213906	CLDN4	1
1213992	TACSTD2	1
1213993	CLDN4	1
1214045	TACSTD2	1
1214130	TACSTD2	1
1214272	TACSTD2	1
1214283	TACSTD2	1
1214320	TACSTD2	1
1214376	TACSTD2	1
1214380	CLDN4	1
1214418	CLDN4	1
1214492	TACSTD2	1
1214508	CLDN4	1
1214543	TACSTD2	1
1214553	CLDN4	1
1214573	TACSTD2	1
1214627	CLDN4	1
1214695	CLDN4	1
1214704	TACSTD2	1
1214720	TACSTD2	1
1214796	CLDN4	1
1214837	TACSTD2	1
1215056	CLDN4	1
1215194	CLDN4	1
1215208	TACSTD2	2
1215265	TACSTD2	1
1215393	CLDN4	1
1215486	TACSTD2	1
1215564	TACSTD2	4
1215580	TACSTD2	1
1215616	TACSTD2	1
1215626	CLDN4	1
1215660	TACSTD2	1
1215671	TACSTD2	1
1215681	TACSTD2	10
1215771	TACSTD2	2
1215849	TACSTD2	1
1215862	TACSTD2	8
1215893	TACSTD2	1
1215920	TACSTD2	4
1215922	TACSTD2	1
1215930	TACSTD2	2
1215943	TACSTD2	1
1215945	TACSTD2	6
1215947	TACSTD2	1
1215957	TACSTD2	1
1215986	TACSTD2	1
1215987	TACSTD2	1
1216004	TACSTD2	1
1216026	TACSTD2	4
1216031	TACSTD2	1
1216031	CLDN4	1
1216061	TACSTD2	12
1216063	TACSTD2	1
1216129	TACSTD2	1
1216159	TACSTD2	7
1216166	TACSTD2	42
1216209	CLDN4	1
1216228	TACSTD2	4
1216251	TACSTD2	3
1216267	TACSTD2	3
1216311	TACSTD2	1
1216318	CLDN4	2
1216344	TACSTD2	2
1216362	TACSTD2	3
1216370	TACSTD2	6
1216388	CLDN4	1
1216394	TACSTD2	1
1216521	CLDN4	1
1216526	TACSTD2	1
1216589	TACSTD2	2
1216628	TACSTD2	1
1216689	CLDN4	1
1216693	TACSTD2	1
1216724	TACSTD2	1
1216730	TACSTD2	2
1216737	CLDN4	1
1216782	TACSTD2	4
1216797	TACSTD2	15
1216830	TACSTD2	2
1216890	TACSTD2	6
1216893	TACSTD2	3
1216918	TACSTD2	1
1216953	CLDN4	2
1217058	CLDN4	1
1217087	CLDN4	1
1217104	TACSTD2	1
1217158	CLDN4	1
1217311	TACSTD2	1
1217336	TACSTD2	1
1217351	CLDN4	1
1217367	CLDN4	1
1217403	CLDN4	1
1217528	TACSTD2	1
1217644	CLDN4	1
1217658	CLDN4	1
1217725	TACSTD2	1
1217752	CLDN4	1
1217911	CLDN4	1
1217937	TACSTD2	1
1218129	CLDN4	1
1218275	TACSTD2	1
1218399	CLDN4	1
1218426	CLDN4	1
1218502	CLDN4	1
1218529	TACSTD2	1
1218542	CLDN4	1
1218545	TACSTD2	1
1218575	TACSTD2	1
1218651	TACSTD2	1
1218747	CLDN4	1
1218763	TACSTD2	1
1218798	CLDN4	1
1218840	CLDN4	1
1218988	CLDN4	1
1219116	TACSTD2	1
1219132	TACSTD2	1
1219137	TACSTD2	11
1219164	TACSTD2	1
1219168	TACSTD2	1
1219180	TACSTD2	1
1219204	TACSTD2	1
1219238	TACSTD2	2
1219268	CLDN4	1
1219283	CLDN4	1
1219292	TACSTD2	2
1219302	CLDN4	1
1219303	TACSTD2	1
1219304	TACSTD2	3
1219312	TACSTD2	3
1219327	TACSTD2	1
1219358	TACSTD2	1
1219369	TACSTD2	1
1219379	CLDN4	1
1219380	TACSTD2	1
1219408	TACSTD2	2
1219468	CLDN4	2
1219550	CLDN4	1
1219562	CLDN4	1
1219575	CLDN4	1
1219579	TACSTD2	1
1219589	CLDN4	1
1219590	TACSTD2	1
1219598	TACSTD2	1
1219612	TACSTD2	1
1219626	TACSTD2	1
1219636	CLDN4	1
1219645	TACSTD2	1
1219655	TACSTD2	1
1219660	TACSTD2	1
1219676	CLDN4	1
1219715	CLDN4	1
1219755	TACSTD2	1
1219756	TACSTD2	1
1219757	TACSTD2	1
1219775	TACSTD2	1
1219824	CLDN4	1
1219858	TACSTD2	1
1219891	TACSTD2	1
1219922	CLDN4	1
1219928	TACSTD2	1
1219939	CLDN4	1
1219988	CLDN4	2
1219993	CLDN4	1
1220088	CLDN4	1
1220155	CLDN4	1
1220204	TACSTD2	1
1220215	CLDN4	1
1220256	CLDN4	1
1220307	TACSTD2	1
1220330	CLDN4	1
1220332	TACSTD2	1
1220336	TACSTD2	1
1220351	CLDN4	1
1220381	CLDN4	1
1220398	CLDN4	1
