network	method	feature	n_targets	cutoff	scope	n_low	n_high	n	coef	se	p	note	fdr_within_spec	ifn_vs_thesis	tj_vs_thesis
collectri	wsum	STAT2	44	tail20	stacked	10	10	20	-7.172254400401597	6.567122268023153	0.2920005450988412		0.3893340601317883	match	
collectri	wsum	STAT2	44	tail20	GSE123902	2	2	4				tail n<3			
collectri	wsum	STAT2	44	tail20	GSE131907	4	4	8	3.643265673378707	9.072782122716637	0.7019196247761759		0.9269205309996326	wrong_sign	
collectri	wsum	STAT2	44	tail20	GSE205335	4	4	8	-14.07030482503771	11.953378154981145	0.2837312034076016		0.4539699254521626	match	
collectri	wsum	STAT2	44	tail20	GSE189357	0	0	0				tail n<3			
collectri	wsum	STAT2	44	tail20	meta_ivw	8	8	2	-2.8314595058299545	7.22683723720087	0.6952075618929581	cohorts=2	0.6952075618929581	match	
collectri	wsum	IRF1	147	quartile_locked	stacked	18	16	34	-49.76513801067306	18.543786445450134	0.01190572911951134		0.02381145823902268	match	
collectri	wsum	IRF1	147	quartile_locked	GSE123902	4	3	7	-53.79152132649449	42.03986964276857	0.25686460155835616		0.41098336249336986	match	
collectri	wsum	IRF1	147	quartile_locked	GSE131907	6	5	11	-1.088531488524609	28.1632861698315	0.9700126328967873		0.9890708622012687	match	
collectri	wsum	IRF1	147	quartile_locked	GSE205335	5	6	11	-108.68970515112822	33.84338823310167	0.010632476019230657		0.04252990407692263	match	
collectri	wsum	IRF1	147	quartile_locked	GSE189357	3	2	5				tail n<3			
collectri	wsum	IRF1	147	quartile_locked	meta_ivw	15	14	3	-46.93300600951537	19.246228250194804	0.01474607238728782	cohorts=3	0.02949214477457564	match	
collectri	wsum	IRF1	147	quartile_equal	stacked	15	15	30	-42.98559669285269	20.318741275100887	0.044517949710942736		0.08903589942188547	match	
collectri	wsum	IRF1	147	quartile_equal	GSE123902	3	3	6	-51.73533326946972	50.163042265408066	0.36065434730129486		0.5187073453688941	match	
collectri	wsum	IRF1	147	quartile_equal	GSE131907	5	5	10	4.422620550483003	30.461082681289863	0.8881528475051056		0.8898450717832708	wrong_sign	
collectri	wsum	IRF1	147	quartile_equal	GSE205335	5	5	10	-100.46289511093694	36.11324972044702	0.02385508955069751		0.09542035820279005	match	
collectri	wsum	IRF1	147	quartile_equal	GSE189357	2	2	4				tail n<3			
collectri	wsum	IRF1	147	quartile_equal	meta_ivw	13	13	3	-41.40481796949774	21.119875194310456	0.049941233602960475	cohorts=3	0.09988246720592095	match	
collectri	wsum	IRF1	147	tertile	stacked	21	21	42	-38.679035302832965	17.298938194890376	0.03147322158244023		0.05035715453190437	match	
collectri	wsum	IRF1	147	tertile	GSE123902	4	4	8	-57.69191270997858	35.74361994721249	0.15764405042429838		0.25223048067887743	match	
collectri	wsum	IRF1	147	tertile	GSE131907	7	7	14	7.4325847491842865	27.202691396150335	0.7893221532380804		0.9142715407998128	wrong_sign	
collectri	wsum	IRF1	147	tertile	GSE205335	7	7	14	-80.86435204683785	34.9455111120141	0.039190234601692124		0.13625880041369617	match	
collectri	wsum	IRF1	147	tertile	GSE189357	3	3	6	-22.489906478667876	25.07508634876233	0.42047273931972967		0.4805402735082625	match	
collectri	wsum	IRF1	147	tertile	meta_ivw	21	21	4	-30.175320542593486	14.83575650927762	0.04195572898083131	cohorts=4	0.0671291663693301	match	
collectri	wsum	IRF1	147	median	stacked	30	30	60	-24.847286856035467	14.884267304840108	0.10072791841186864		0.16116466945898983	match	
collectri	wsum	IRF1	147	median	GSE123902	6	6	12	-45.328414872946226	29.066350123464552	0.14994243907872945		0.2399079025259671	match	
collectri	wsum	IRF1	147	median	GSE131907	10	10	20	6.919653866535867	24.313770101984602	0.7792003764447207		0.884374847516339	wrong_sign	
collectri	wsum	IRF1	147	median	GSE205335	10	10	20	-42.34412904063838	32.00237997748837	0.2023464663432287		0.4046929326864574	match	
collectri	wsum	IRF1	147	median	GSE189357	4	4	8	-29.80084117559055	18.62823276896152	0.16076734099697293		0.1837341039965405	match	
collectri	wsum	IRF1	147	median	meta_ivw	30	30	4	-25.124221219273014	12.186607373815107	0.0392433988892212	cohorts=4	0.052324531852294937	match	
collectri	wsum	IRF1	147	tail30	stacked	17	17	34	-38.955854959526384	20.026805251012142	0.061505369345051686		0.12301073869010337	match	
collectri	wsum	IRF1	147	tail30	GSE123902	3	3	6	-51.73533326946972	50.163042265408066	0.36065434730129486		0.5187073453688941	match	
collectri	wsum	IRF1	147	tail30	GSE131907	6	6	12	16.913473753537396	31.19342924842563	0.599545581458958		0.7361046834985521	wrong_sign	
collectri	wsum	IRF1	147	tail30	GSE205335	6	6	12	-99.85796654044204	31.861019243569736	0.010614851871717202		0.04245940748686881	match	
collectri	wsum	IRF1	147	tail30	GSE189357	2	2	4				tail n<3			
collectri	wsum	IRF1	147	tail30	meta_ivw	15	15	3	-42.132096068473054	20.36908152988662	0.03859925259014939	cohorts=3	0.07719850518029878	match	
collectri	wsum	IRF1	147	tail20	stacked	10	10	20	-40.62680039916623	28.004652574410805	0.16744885609849108		0.31835027433037266	match	
collectri	wsum	IRF1	147	tail20	GSE123902	2	2	4				tail n<3			
collectri	wsum	IRF1	147	tail20	GSE131907	4	4	8	7.4169683318908	38.17508222920665	0.8523614677562195		0.9269205309996326	wrong_sign	
collectri	wsum	IRF1	147	tail20	GSE205335	4	4	8	-99.49807159191681	45.67643068343658	0.0722280257839132		0.19260806875710187	match	
collectri	wsum	IRF1	147	tail20	GSE189357	0	0	0				tail n<3			
collectri	wsum	IRF1	147	tail20	meta_ivw	8	8	2	-36.551880762134765	29.291749199721284	0.2120838492951137	cohorts=2	0.4757453313049448	match	
collectri	wsum	IRF9	23	quartile_locked	stacked	18	16	34	-11.598325531507555	3.3600357056269243	0.0017296936707060398		0.006918774682824159	match	
collectri	wsum	IRF9	23	quartile_locked	GSE123902	4	3	7	-14.082781314775403	8.627233906647282	0.16353135624524234		0.3521618801054809	match	
collectri	wsum	IRF9	23	quartile_locked	GSE131907	6	5	11	-5.295880527279021	5.0360092517200234	0.3203966861701055		0.640793372340211	match	
collectri	wsum	IRF9	23	quartile_locked	GSE205335	5	6	11	-16.962986487908303	6.947215254368868	0.03726084406470778		0.09936225083922075	match	
collectri	wsum	IRF9	23	quartile_locked	GSE189357	3	2	5				tail n<3			
collectri	wsum	IRF9	23	quartile_locked	meta_ivw	15	14	3	-10.185369378390691	3.686422751743397	0.005728308123121534	cohorts=3	0.015275488328324092	match	
collectri	wsum	IRF9	23	quartile_equal	stacked	15	15	30	-10.923853398648049	3.720825791270285	0.007040241399317398		0.02816096559726959	match	
collectri	wsum	IRF9	23	quartile_equal	GSE123902	3	3	6	-16.35653444408581	9.797319623953731	0.17034298956312305		0.5187073453688941	match	
collectri	wsum	IRF9	23	quartile_equal	GSE131907	5	5	10	-3.518220316618148	5.136655286633313	0.5127435883936231		0.8277679530723174	match	
collectri	wsum	IRF9	23	quartile_equal	GSE205335	5	5	10	-16.7058678349423	7.689842663859957	0.06158206346173338		0.1585118773468395	match	
collectri	wsum	IRF9	23	quartile_equal	GSE189357	2	2	4				tail n<3			
collectri	wsum	IRF9	23	quartile_equal	meta_ivw	13	13	3	-8.987640683779597	3.915435842394549	0.02170802893107311	cohorts=3	0.08683211572429245	match	
collectri	wsum	IRF9	23	tertile	stacked	21	21	42	-8.871710740351205	3.0474970051467203	0.006067211229259289		0.024268844917037156	match	
collectri	wsum	IRF9	23	tertile	GSE123902	4	4	8	-13.628933044494687	7.305454636943553	0.11135857399731278		0.23555031800739204	match	
collectri	wsum	IRF9	23	tertile	GSE131907	7	7	14	-3.435342334830324	4.7801832959085	0.4861070626540848		0.9142715407998128	match	
collectri	wsum	IRF9	23	tertile	GSE205335	7	7	14	-12.353092168649159	6.286264097177229	0.07298070254434355		0.1459614050886871	match	
collectri	wsum	IRF9	23	tertile	GSE189357	3	3	6	-7.090383948346691	5.039001886546082	0.23214360178548227		0.37142976285677165	match	
collectri	wsum	IRF9	23	tertile	meta_ivw	21	21	4	-7.843063198323515	2.803978644828066	0.005156046739194334	cohorts=4	0.020624186956777337	match	
collectri	wsum	IRF9	23	median	stacked	30	30	60	-6.41403910081924	2.448848809764739	0.011367019064401		0.045468076257604	match	
collectri	wsum	IRF9	23	median	GSE123902	6	6	12	-9.547993859585853	5.151922395945698	0.09353951019874998		0.2399079025259671	match	
collectri	wsum	IRF9	23	median	GSE131907	10	10	20	-1.6519597420202192	4.172307873187637	0.6968073411978234		0.884374847516339	match	
collectri	wsum	IRF9	23	median	GSE205335	10	10	20	-9.006078991574569	4.97036270963337	0.0867103941081452		0.398972361694967	match	
collectri	wsum	IRF9	23	median	GSE189357	4	4	8	-7.1382056327785595	3.9105339578595677	0.1177396295701898		0.15698617276025306	match	
collectri	wsum	IRF9	23	median	meta_ivw	30	30	4	-6.3980991216766965	2.2305486845456426	0.004125575225674484	cohorts=4	0.011001533935131957	match	
collectri	wsum	IRF9	23	tail30	stacked	17	17	34	-9.629114506752275	3.5924616827687035	0.011999449550826286		0.047997798203305145	match	
collectri	wsum	IRF9	23	tail30	GSE123902	3	3	6	-16.35653444408581	9.797319623953731	0.17034298956312305		0.5187073453688941	match	
collectri	wsum	IRF9	23	tail30	GSE131907	6	6	12	-2.1770499244779877	5.520627848593588	0.7016029100837388		0.7361046834985521	match	
collectri	wsum	IRF9	23	tail30	GSE205335	6	6	12	-14.6492144743337	6.696424747265119	0.05355131538431626		0.10710263076863252	match	
collectri	wsum	IRF9	23	tail30	GSE189357	2	2	4				tail n<3			
collectri	wsum	IRF9	23	tail30	meta_ivw	15	15	3	-8.675735779969466	3.9064357610992793	0.026358904156373052	cohorts=3	0.07029041108366148	match	
collectri	wsum	IRF9	23	tail20	stacked	10	10	20	-9.969406420750737	4.2889563614984425	0.0345508421683275		0.13820336867331	match	
collectri	wsum	IRF9	23	tail20	GSE123902	2	2	4				tail n<3			
collectri	wsum	IRF9	23	tail20	GSE131907	4	4	8	-7.089473323778829	5.577899767504801	0.2507818112318546		0.5466059662149779	match	
collectri	wsum	IRF9	23	tail20	GSE205335	4	4	8	-13.514268903262941	8.340468932379832	0.15628960274442805		0.3125792054888561	match	
collectri	wsum	IRF9	23	tail20	GSE189357	0	0	0				tail n<3			
collectri	wsum	IRF9	23	tail20	meta_ivw	8	8	2	-9.074987996616164	4.636575780913777	0.050316814403070266	cohorts=2	0.20126725761228106	match	
collectri	wsum	GRHL2	10	quartile_locked	stacked	18	16	34	11.654974356711097	2.513979571378497	6.967672405341177e-05		0.0005574137924272941		match
collectri	wsum	GRHL2	10	quartile_locked	GSE123902	4	3	7	15.887171420904238	3.898197017006902	0.009581901221183412		0.0766552097694673		match
collectri	wsum	GRHL2	10	quartile_locked	GSE131907	6	5	11	15.457034169900123	5.61906350008121	0.022446670681958027		0.1795733654556642		match
collectri	wsum	GRHL2	10	quartile_locked	GSE205335	5	6	11	7.0592981453630586	4.379377724700009	0.14143390521171828		0.19769751111013686		match
collectri	wsum	GRHL2	10	quartile_locked	GSE189357	3	2	5				tail n<3			
collectri	wsum	GRHL2	10	quartile_locked	meta_ivw	15	14	3	12.719713015540554	2.5852716457126523	8.651402686225433e-07	cohorts=3	6.921122148980347e-06		match
collectri	wsum	GRHL2	10	quartile_equal	stacked	15	15	30	12.961547537756294	2.722057966527514	6.910086766834215e-05		0.0005528069413467372		match
collectri	wsum	GRHL2	10	quartile_equal	GSE123902	3	3	6	17.82687979250729	3.766105223814058	0.009080572296981448		0.07264457837585159		match
collectri	wsum	GRHL2	10	quartile_equal	GSE131907	5	5	10	16.787134052450014	6.00799522857613	0.023408655445218685		0.18726924356174948		match
collectri	wsum	GRHL2	10	quartile_equal	GSE205335	5	5	10	8.356733035589535	4.583971576872862	0.10575972781011503		0.1585118773468395		match
collectri	wsum	GRHL2	10	quartile_equal	GSE189357	2	2	4				tail n<3			
collectri	wsum	GRHL2	10	quartile_equal	meta_ivw	13	13	3	14.538156823048883	2.618930490730984	2.8374633159171662e-08	cohorts=3	2.269970652733733e-07		match
collectri	wsum	GRHL2	10	tertile	stacked	21	21	42	10.153850616914607	2.2048189840487415	4.741150034651797e-05		0.0003792920027721438		match
collectri	wsum	GRHL2	10	tertile	GSE123902	4	4	8	11.37700258137664	5.585325935550444	0.08781508961357273		0.23555031800739204		match
collectri	wsum	GRHL2	10	tertile	GSE131907	7	7	14	13.16544655345708	4.6335951132804	0.014860738929914468		0.11888591143931575		match
collectri	wsum	GRHL2	10	tertile	GSE205335	7	7	14	7.730943820642404	3.5680992362038464	0.05109705015513606		0.13625880041369617		match
collectri	wsum	GRHL2	10	tertile	GSE189357	3	3	6	7.149373337001286	1.2212367775306778	0.0042480615050062365		0.03398449204004989		match
collectri	wsum	GRHL2	10	tertile	meta_ivw	21	21	4	7.706840767038343	1.099179646044521	2.3586440724683766e-12	cohorts=4	1.8869152579747013e-11		match
collectri	wsum	GRHL2	10	median	stacked	30	30	60	7.181427053757027	1.8541790634732338	0.0002879753490843648		0.0023038027926749185		match
collectri	wsum	GRHL2	10	median	GSE123902	6	6	12	9.935869425781018	4.3129839480932555	0.043975675025586775		0.23773838366547576		match
collectri	wsum	GRHL2	10	median	GSE131907	10	10	20	8.339049173180733	3.8759516859255316	0.04526394477560351		0.34673909206168035		match
collectri	wsum	GRHL2	10	median	GSE205335	10	10	20	5.044406562438457	2.995407184640638	0.10943378418846836		0.398972361694967		match
collectri	wsum	GRHL2	10	median	GSE189357	4	4	8	5.49825942545818	2.2495366224540625	0.05018627071519198		0.13345109923090037		match
collectri	wsum	GRHL2	10	median	meta_ivw	30	30	4	6.376420107388258	1.5260736889316997	2.9367375400116373e-05	cohorts=4	0.00023493900320093098		match
collectri	wsum	GRHL2	10	tail30	stacked	17	17	34	11.662756094163248	2.4881178510901942	6.043858181984289e-05		0.0004835086545587431		match
collectri	wsum	GRHL2	10	tail30	GSE123902	3	3	6	17.82687979250729	3.766105223814058	0.009080572296981448		0.07264457837585159		match
collectri	wsum	GRHL2	10	tail30	GSE131907	6	6	12	14.635950979269655	5.148528697394123	0.017466015333030518		0.13972812266424414		match
collectri	wsum	GRHL2	10	tail30	GSE205335	6	6	12	6.9578783498351005	3.9625942951161988	0.10963101108801182		0.144065057694645		match
collectri	wsum	GRHL2	10	tail30	GSE189357	2	2	4				tail n<3			
collectri	wsum	GRHL2	10	tail30	meta_ivw	15	15	3	13.100261916326094	2.4118091530253114	5.581476022766963e-08	cohorts=3	4.4651808182135703e-07		match
collectri	wsum	GRHL2	10	tail20	stacked	10	10	20	15.995112118337591	3.7956012689641034	0.000751180476387747		0.006009443811101976		match
collectri	wsum	GRHL2	10	tail20	GSE123902	2	2	4				tail n<3			
collectri	wsum	GRHL2	10	tail20	GSE131907	4	4	8	19.221423133434683	7.3834462965952214	0.04048189169533826		0.32385513356270607		match
collectri	wsum	GRHL2	10	tail20	GSE205335	4	4	8	11.248192086509945	4.814695949203075	0.058143739462428505		0.19260806875710187		match
collectri	wsum	GRHL2	10	tail20	GSE189357	0	0	0				tail n<3			
collectri	wsum	GRHL2	10	tail20	meta_ivw	8	8	2	13.627059295580827	4.032989077020665	0.0007277696718777485	cohorts=2	0.005822157375021988		match
collectri	wsum	ELF3	31	quartile_locked	stacked	18	16	34	-2.1844460577031235	5.03919918020525	0.6678659002531722		0.6678659002531722		wrong_sign
collectri	wsum	ELF3	31	quartile_locked	GSE123902	4	3	7	-3.8538311609121507	8.9917315748584	0.6860530977096256		0.6860530977096256		wrong_sign
collectri	wsum	ELF3	31	quartile_locked	GSE131907	6	5	11	10.663218152775293	8.496592941733507	0.24108686092210724		0.640793372340211		match
collectri	wsum	ELF3	31	quartile_locked	GSE205335	5	6	11	-13.127705115256646	10.858895190197476	0.25748844343030997		0.2942725067774971		wrong_sign
collectri	wsum	ELF3	31	quartile_locked	GSE189357	3	2	5				tail n<3			
collectri	wsum	ELF3	31	quartile_locked	meta_ivw	15	14	3	-0.3253767204399418	5.36820630801558	0.9516683648825669	cohorts=3	0.9516683648825669		wrong_sign
collectri	wsum	ELF3	31	quartile_equal	stacked	15	15	30	0.4522727713458554	5.308890762032237	0.932787676023801		0.932787676023801		match
collectri	wsum	ELF3	31	quartile_equal	GSE123902	3	3	6	1.8656517434528297	7.076496120826718	0.8050814922084627		0.8129653877763164		match
collectri	wsum	ELF3	31	quartile_equal	GSE131907	5	5	10	11.977285918135525	9.274115808475374	0.23260128359525248		0.62027008958734		match
collectri	wsum	ELF3	31	quartile_equal	GSE205335	5	5	10	-10.066838379520693	11.430715116331179	0.40416964623545726		0.4619081671262369		wrong_sign
collectri	wsum	ELF3	31	quartile_equal	GSE189357	2	2	4				tail n<3			
collectri	wsum	ELF3	31	quartile_equal	meta_ivw	13	13	3	2.5342145681251704	5.047585371714227	0.6156219915909655	cohorts=3	0.6156219915909655		match
collectri	wsum	ELF3	31	tertile	stacked	21	21	42	-3.28864887664772	5.137242693967446	0.5260143113334114		0.5260143113334114		wrong_sign
collectri	wsum	ELF3	31	tertile	GSE123902	4	4	8	-5.742518907198967	7.830582658419173	0.4909963444843661		0.561138679410704		wrong_sign
collectri	wsum	ELF3	31	tertile	GSE131907	7	7	14	9.860193270471004	6.885627435694517	0.17767395989853738		0.6459358630585827		match
collectri	wsum	ELF3	31	tertile	GSE205335	7	7	14	-13.221652312241702	12.39233790972984	0.30700236399296005		0.3508598445633829		wrong_sign
collectri	wsum	ELF3	31	tertile	GSE189357	3	3	6	-7.520445829470518	3.7990343817038106	0.1188603767376849		0.36918388251228856		wrong_sign
collectri	wsum	ELF3	31	tertile	meta_ivw	21	21	4	-4.353822544546158	2.9722025429559173	0.142962613551982	cohorts=4	0.163385844059408		wrong_sign
collectri	wsum	ELF3	31	median	stacked	30	30	60	-0.11876944294489533	4.078026900027184	0.9768709268858663		0.9768709268858663		wrong_sign
collectri	wsum	ELF3	31	median	GSE123902	6	6	12	-3.5626127612071716	5.572078950266169	0.5369535235565726		0.61366116977894		wrong_sign
collectri	wsum	ELF3	31	median	GSE131907	10	10	20	9.463949680086841	5.9651426040346625	0.13002715952313013		0.34673909206168035		match
collectri	wsum	ELF3	31	median	GSE205335	10	10	20	-4.694340719920462	9.877687892758257	0.6403268963273502		0.6589790271652128		wrong_sign
collectri	wsum	ELF3	31	median	GSE189357	4	4	8	-7.470874080691882	2.8489990268776557	0.03946548617923288		0.13345109923090037		wrong_sign
collectri	wsum	ELF3	31	median	meta_ivw	30	30	4	-4.218118108284907	2.2717769234698464	0.06334696176440384	cohorts=4	0.07239652773074724		wrong_sign
collectri	wsum	ELF3	31	tail30	stacked	17	17	34	-2.9601748914467443	5.785799297123138	0.6127856408536291		0.6127856408536291		wrong_sign
collectri	wsum	ELF3	31	tail30	GSE123902	3	3	6	1.8656517434528297	7.076496120826718	0.8050814922084627		0.8129653877763164		match
collectri	wsum	ELF3	31	tail30	GSE131907	6	6	12	12.363903321979482	7.871377695341419	0.14731617866058694		0.3928431430948985		match
collectri	wsum	ELF3	31	tail30	GSE205335	6	6	12	-20.289707827264216	12.156096689914623	0.12605692548281439		0.144065057694645		wrong_sign
collectri	wsum	ELF3	31	tail30	GSE189357	2	2	4				tail n<3			
collectri	wsum	ELF3	31	tail30	meta_ivw	15	15	3	2.320660652029027	4.829374989347251	0.6308504162907707	cohorts=3	0.6308504162907707		match
collectri	wsum	ELF3	31	tail20	stacked	10	10	20	3.993577513301658	7.453144961387543	0.5999357094372989		0.6133232718052737		match
collectri	wsum	ELF3	31	tail20	GSE123902	2	2	4				tail n<3			
collectri	wsum	ELF3	31	tail20	GSE131907	4	4	8	17.331873693604855	9.862718654119666	0.1293754268889592		0.5175017075558368		match
collectri	wsum	ELF3	31	tail20	GSE205335	4	4	8	-11.251587789181272	13.110139882380992	0.42371531031356124		0.4842460689297843		wrong_sign
collectri	wsum	ELF3	31	tail20	GSE189357	0	0	0				tail n<3			
collectri	wsum	ELF3	31	tail20	meta_ivw	8	8	2	7.001515972832092	7.881476687261183	0.3743520918116571	cohorts=2	0.4991361224155428		match
collectri	wsum	KLF4	117	quartile_locked	stacked	18	16	34	10.448157879545523	6.2910117235854015	0.10752773821168181		0.14337031761557575		match
collectri	wsum	KLF4	117	quartile_locked	GSE123902	4	3	7	11.219455915209807	19.062671085210205	0.5817398318089804		0.6648455220674061		match
collectri	wsum	KLF4	117	quartile_locked	GSE131907	6	5	11	15.233709484571534	12.13183097539179	0.2408507485896052		0.640793372340211		match
collectri	wsum	KLF4	117	quartile_locked	GSE205335	5	6	11	3.93284030726916	10.142709389390374	0.7072119178632055		0.7072119178632055		match
collectri	wsum	KLF4	117	quartile_locked	GSE189357	3	2	5				tail n<3			
collectri	wsum	KLF4	117	quartile_locked	meta_ivw	15	14	3	8.958786520391486	7.204353649129446	0.21367481009710232	cohorts=3	0.28489974679613644		match
collectri	wsum	KLF4	117	quartile_equal	stacked	15	15	30	13.364631958865992	6.803129017444754	0.060682486809154515		0.09311825930279011		match
collectri	wsum	KLF4	117	quartile_equal	GSE123902	3	3	6	19.14758196525628	19.834608036435167	0.3890305090266705		0.5187073453688941		match
collectri	wsum	KLF4	117	quartile_equal	GSE131907	5	5	10	17.809357305258843	13.06448165489315	0.20994902185411574		0.62027008958734		match
collectri	wsum	KLF4	117	quartile_equal	GSE205335	5	5	10	5.204096980876116	11.127937538546986	0.6525023429145312		0.6525023429145312		match
collectri	wsum	KLF4	117	quartile_equal	GSE189357	2	2	4				tail n<3			
collectri	wsum	KLF4	117	quartile_equal	meta_ivw	13	13	3	11.837593162856725	7.79059048505032	0.12864343832277625	cohorts=3	0.205829501316442		match
collectri	wsum	KLF4	117	tertile	stacked	21	21	42	7.499125981989124	6.037498549678805	0.22201838175265864		0.2537352934316099		match
collectri	wsum	KLF4	117	tertile	GSE123902	4	4	8	5.569906932332408	17.07273921650729	0.7553176245402465		0.7553176245402465		match
collectri	wsum	KLF4	117	tertile	GSE131907	7	7	14	13.690161461168415	11.129204643326403	0.24222594864696853		0.6459358630585827		match
collectri	wsum	KLF4	117	tertile	GSE205335	7	7	14	3.942553552657081	10.428649818805459	0.7119958093971224		0.7119958093971224		match
collectri	wsum	KLF4	117	tertile	GSE189357	3	3	6	3.924337598554473	10.713841182478815	0.7327025477326718		0.7327025477326718		match
collectri	wsum	KLF4	117	tertile	meta_ivw	21	21	4	6.80281406106823	5.831014190157377	0.24334749143511936	cohorts=4	0.24334749143511936		match
collectri	wsum	KLF4	117	median	stacked	30	30	60	7.127327510930943	4.843572912640853	0.1468543521095069		0.19580580281267587		match
collectri	wsum	KLF4	117	median	GSE123902	6	6	12	4.4594997088915775	12.510242953555586	0.7288966892103586		0.7288966892103586		match
collectri	wsum	KLF4	117	median	GSE131907	10	10	20	13.294017838747717	8.343711835455084	0.1285016577426672		0.34673909206168035		match
collectri	wsum	KLF4	117	median	GSE205335	10	10	20	4.0734679312463165	9.077693907833707	0.6589790271652128		0.6589790271652128		match
collectri	wsum	KLF4	117	median	GSE189357	4	4	8	3.346992343659494	7.587210605253299	0.674566193371162		0.674566193371162		match
collectri	wsum	KLF4	117	median	meta_ivw	30	30	4	6.506644179354169	4.4605351562983495	0.14464389677507625	cohorts=4	0.14464389677507625		match
collectri	wsum	KLF4	117	tail30	stacked	17	17	34	11.429526828394849	6.712329009789318	0.09930865904934681		0.13241154539912908		match
collectri	wsum	KLF4	117	tail30	GSE123902	3	3	6	19.14758196525628	19.834608036435167	0.3890305090266705		0.5187073453688941		match
collectri	wsum	KLF4	117	tail30	GSE131907	6	6	12	19.890392551236367	11.920812870225507	0.126168543657217		0.3928431430948985		match
collectri	wsum	KLF4	117	tail30	GSE205335	6	6	12	-1.7404345295035313	10.78685018027121	0.8750326914662725		0.8750326914662725		wrong_sign
collectri	wsum	KLF4	117	tail30	GSE189357	2	2	4				tail n<3			
collectri	wsum	KLF4	117	tail30	meta_ivw	15	15	3	9.557032811284923	7.41796043152326	0.1976193011976738	cohorts=3	0.2634924015968984		match
collectri	wsum	KLF4	117	tail20	stacked	10	10	20	12.259684693987676	9.122729942256795	0.19896892145648293		0.31835027433037266		match
collectri	wsum	KLF4	117	tail20	GSE123902	2	2	4				tail n<3			
collectri	wsum	KLF4	117	tail20	GSE131907	4	4	8	19.478279518398054	16.154574435555624	0.27330298310748896		0.5466059662149779		match
collectri	wsum	KLF4	117	tail20	GSE205335	4	4	8	4.65767756750153	14.16296348086596	0.7534344953373548		0.7534344953373548		match
collectri	wsum	KLF4	117	tail20	GSE189357	0	0	0				tail n<3			
collectri	wsum	KLF4	117	tail20	meta_ivw	8	8	2	11.098571216403267	10.64965807506766	0.2973408320655905	cohorts=2	0.4757453313049448		match
collectri	wsum	TFAP2A	285	quartile_locked	stacked	18	16	34	-29.157010095166726	19.027041788016138	0.1362618504505258		0.1557278290863152		wrong_sign
collectri	wsum	TFAP2A	285	quartile_locked	GSE123902	4	3	7	-45.9750419472723	70.47147958244295	0.5429472258986432		0.6648455220674061		wrong_sign
collectri	wsum	TFAP2A	285	quartile_locked	GSE131907	6	5	11	0.26531762899765	18.83931243252174	0.9890708622012687		0.9890708622012687		match
collectri	wsum	TFAP2A	285	quartile_locked	GSE205335	5	6	11	-55.9311413227943	35.37085930551177	0.14827313333260264		0.19769751111013686		wrong_sign
collectri	wsum	TFAP2A	285	quartile_locked	GSE189357	3	2	5				tail n<3			
collectri	wsum	TFAP2A	285	quartile_locked	meta_ivw	15	14	3	-13.937376317693207	16.18343993696267	0.38912116815381714	cohorts=3	0.4447099064615053		wrong_sign
collectri	wsum	TFAP2A	285	quartile_equal	stacked	15	15	30	-25.85770392074687	20.3083750095812	0.21464071699464177		0.24530367656530488		wrong_sign
collectri	wsum	TFAP2A	285	quartile_equal	GSE123902	3	3	6	-18.97004498909473	75.07378874474115	0.8129653877763164		0.8129653877763164		wrong_sign
collectri	wsum	TFAP2A	285	quartile_equal	GSE131907	5	5	10	2.9468137110691828	20.610619293169197	0.8898450717832708		0.8898450717832708		match
collectri	wsum	TFAP2A	285	quartile_equal	GSE205335	5	5	10	-65.37957470201098	37.43699683023165	0.11888390801012962		0.1585118773468395		wrong_sign
collectri	wsum	TFAP2A	285	quartile_equal	GSE189357	2	2	4				tail n<3			
collectri	wsum	TFAP2A	285	quartile_equal	meta_ivw	13	13	3	-13.275081382421332	17.554676774232902	0.44952127451701696	cohorts=3	0.5137385994480194		wrong_sign
collectri	wsum	TFAP2A	285	tertile	stacked	21	21	42	-28.065505056995235	16.619913212728118	0.0996953125342307		0.13292708337897427		wrong_sign
collectri	wsum	TFAP2A	285	tertile	GSE123902	4	4	8	-51.8870051394704	59.8519677850453	0.4192986683776895		0.5590648911702526		wrong_sign
collectri	wsum	TFAP2A	285	tertile	GSE131907	7	7	14	-4.809467122825112	17.23242904625988	0.784924428237429		0.9142715407998128		wrong_sign
collectri	wsum	TFAP2A	285	tertile	GSE205335	7	7	14	-44.11215491620018	33.40967318242273	0.21135118931147376		0.2818015857486317		wrong_sign
collectri	wsum	TFAP2A	285	tertile	GSE189357	3	3	6	-13.125410455280303	10.864315374801675	0.2935401908151291		0.3913869210868388		wrong_sign
collectri	wsum	TFAP2A	285	tertile	meta_ivw	21	21	4	-13.938128903908067	8.765618053685557	0.111814332222217	cohorts=4	0.14908577629628933		wrong_sign
collectri	wsum	TFAP2A	285	median	stacked	30	30	60	-18.159613516694776	14.5554836724965	0.2174587494602121		0.24852428509738525		wrong_sign
collectri	wsum	TFAP2A	285	median	GSE123902	6	6	12	-39.0338937985824	40.01133642363157	0.35228589017699774		0.46971452023599697		wrong_sign
collectri	wsum	TFAP2A	285	median	GSE131907	10	10	20	-3.522742082737196	20.812263293086637	0.8674775941710896		0.884374847516339		wrong_sign
