question	cohort	accession	model	kras	response_family	confounded	subset	module	score	association	transform	sample_filter	effect_name	effect	p	n	n_resistant	n_reference	n_genes	thesis_aligned	eligible_headline	pre_specified	q_bh
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	nhej_extended	zmean	mwu_quartile	log2_cpm	drop_max_cldn4	median_high_minus_low	0.071085	0.278632	32	8	8	14	1	0	0	0.722806
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_extended	mean	spearman	log2_cpm	drop_max_cldn4	rho	0.0503122	0.784501	32			14	1	0	0	0.991822
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_extended	mean	pearson	log2_cpm	drop_max_cldn4	rho	0.130481	0.476589	32			14	1	0	0	0.856378
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	nhej_extended	mean	mwu_median	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.0421373	0.439746	32	16	16	14	0	0	0	0.825352
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	nhej_extended	mean	mwu_tertile	log2_cpm	drop_max_cldn4	median_high_minus_low	0.0131294	0.472676	32	10	10	14	1	0	0	0.854803
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	nhej_extended	mean	mwu_quartile	log2_cpm	drop_max_cldn4	median_high_minus_low	0.0146247	0.328205	32	8	8	14	1	0	0	0.760776
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_union	zmean	spearman	log2_cpm	drop_max_cldn4	rho	-0.049945	0.786037	32			24	0	0	0	0.991822
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_union	zmean	pearson	log2_cpm	drop_max_cldn4	rho	0.0349084	0.849566	32			24	1	0	0	1
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	nhej_union	zmean	mwu_median	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.0559323	0.282763	32	16	16	24	0	0	0	0.722806
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	nhej_union	zmean	mwu_tertile	log2_cpm	drop_max_cldn4	median_high_minus_low	0.0201329	0.909722	32	10	10	24	1	0	0	1
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	nhej_union	zmean	mwu_quartile	log2_cpm	drop_max_cldn4	median_high_minus_low	0.0201329	0.798446	32	8	8	24	1	0	0	0.994674
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_union	mean	spearman	log2_cpm	drop_max_cldn4	rho	-0.0683071	0.710292	32			24	0	0	0	0.95091
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_union	mean	pearson	log2_cpm	drop_max_cldn4	rho	0.0753106	0.68206	32			24	1	0	0	0.945276
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	nhej_union	mean	mwu_median	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.0387233	0.235148	32	16	16	24	0	0	0	0.662925
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	nhej_union	mean	mwu_tertile	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.0112449	0.96985	32	10	10	24	0	0	0	1
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	nhej_union	mean	mwu_quartile	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.0112449	0.878477	32	8	8	24	0	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine	zmean	spearman	log2_cpm	drop_max_cldn4	rho	-0.0312156	0.865326	32			16	1	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine	zmean	pearson	log2_cpm	drop_max_cldn4	rho	0.0712009	0.698578	32			16	0	0	0	0.976585
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	ifn_chemokine	zmean	mwu_median	log2_cpm	drop_max_cldn4	median_high_minus_low	0.15096	0.748699	32	16	16	16	0	0	0	0.988619
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	ifn_chemokine	zmean	mwu_tertile	log2_cpm	drop_max_cldn4	median_high_minus_low	0.0582302	1	32	10	10	16	0	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	ifn_chemokine	zmean	mwu_quartile	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.275954	0.328205	32	8	8	16	1	0	0	0.851687
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine	mean	spearman	log2_cpm	drop_max_cldn4	rho	0.0492105	0.789113	32			16	0	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine	mean	pearson	log2_cpm	drop_max_cldn4	rho	0.0959961	0.601224	32			16	0	0	0	0.970447
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	ifn_chemokine	mean	mwu_median	log2_cpm	drop_max_cldn4	median_high_minus_low	0.124213	0.509539	32	16	16	16	0	0	0	0.912646
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	ifn_chemokine	mean	mwu_tertile	log2_cpm	drop_max_cldn4	median_high_minus_low	0.0929265	0.96985	32	10	10	16	0	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	ifn_chemokine	mean	mwu_quartile	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.270453	0.573737	32	8	8	16	1	0	0	0.950686
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine_only	zmean	spearman	log2_cpm	drop_max_cldn4	rho	-0.0374587	0.838714	32			4	1	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine_only	zmean	pearson	log2_cpm	drop_max_cldn4	rho	0.0356259	0.84651	32			4	0	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	ifn_chemokine_only	zmean	mwu_median	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.104631	0.895055	32	16	16	4	1	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	ifn_chemokine_only	zmean	mwu_tertile	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.11927	0.57075	32	10	10	4	1	0	0	0.950686
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	ifn_chemokine_only	zmean	mwu_quartile	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.309275	0.798446	32	8	8	4	1	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine_only	mean	spearman	log2_cpm	drop_max_cldn4	rho	0.0051414	0.97772	32			4	0	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine_only	mean	pearson	log2_cpm	drop_max_cldn4	rho	0.0473815	0.796784	32			4	0	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	ifn_chemokine_only	mean	mwu_median	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.082859	0.664708	32	16	16	4	1	0	0	0.976585
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	ifn_chemokine_only	mean	mwu_tertile	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.10364	0.791337	32	10	10	4	1	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	ifn_chemokine_only	mean	mwu_quartile	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.260953	0.798446	32	8	8	4	1	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_isg	zmean	spearman	log2_cpm	drop_max_cldn4	rho	-0.0275432	0.881051	32			10	1	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_isg	zmean	pearson	log2_cpm	drop_max_cldn4	rho	0.0926284	0.614104	32			10	0	0	0	0.976585
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	ifn_isg	zmean	mwu_median	log2_cpm	drop_max_cldn4	median_high_minus_low	0.0609061	0.777432	32	16	16	10	0	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	ifn_isg	zmean	mwu_tertile	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.0818887	0.850107	32	10	10	10	1	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	ifn_isg	zmean	mwu_quartile	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.360496	0.328205	32	8	8	10	1	0	0	0.851687
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_isg	mean	spearman	log2_cpm	drop_max_cldn4	rho	-0.0110173	0.952279	32			10	1	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_isg	mean	pearson	log2_cpm	drop_max_cldn4	rho	0.0999388	0.586296	32			10	0	0	0	0.960473
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	ifn_isg	mean	mwu_median	log2_cpm	drop_max_cldn4	median_high_minus_low	0.0813357	0.72031	32	16	16	10	0	0	0	0.981026
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	ifn_isg	mean	mwu_tertile	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.0423986	0.791337	32	10	10	10	1	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	ifn_isg	mean	mwu_quartile	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.258643	0.382284	32	8	8	10	1	0	0	0.851687
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	sting_pair	zmean	spearman	log2_cpm	drop_max_cldn4	rho	0.0470071	0.798357	32			2	0	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	sting_pair	zmean	pearson	log2_cpm	drop_max_cldn4	rho	0.131045	0.474669	32			2	0	0	0	0.895699
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	sting_pair	zmean	mwu_median	log2_cpm	drop_max_cldn4	median_high_minus_low	0.407108	0.777432	32	16	16	2	0	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	sting_pair	zmean	mwu_tertile	log2_cpm	drop_max_cldn4	median_high_minus_low	0.250495	0.57075	32	10	10	2	0	0	0	0.950686
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	sting_pair	zmean	mwu_quartile	log2_cpm	drop_max_cldn4	median_high_minus_low	0.0176029	0.798446	32	8	8	2	0	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	sting_pair	mean	spearman	log2_cpm	drop_max_cldn4	rho	0.013588	0.941161	32			2	0	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	sting_pair	mean	pearson	log2_cpm	drop_max_cldn4	rho	0.0631791	0.731208	32			2	0	0	0	0.981026
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	sting_pair	mean	mwu_median	log2_cpm	drop_max_cldn4	median_high_minus_low	0.204714	0.777432	32	16	16	2	0	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	sting_pair	mean	mwu_tertile	log2_cpm	drop_max_cldn4	median_high_minus_low	0.0637369	0.73373	32	10	10	2	0	0	0	0.981167
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	sting_pair	mean	mwu_quartile	log2_cpm	drop_max_cldn4	median_high_minus_low	-0.112252	0.720901	32	8	8	2	1	0	0	0.981026
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	pooled			mwu	author_scale	all	median_resistant_minus_reference	-0.282548	0.727273	12	9	3		0	0	1	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	pooled			welch	author_scale	all	median_resistant_minus_reference	-0.282548	0.971347	12	9	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	pooled			spearman_binary	author_scale	all	spearman_rho	-0.139374	0.66574	12	9	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	pooled			fisher_median	author_scale	all	odds_ratio_high_cldn4_in_resistant	0.4	1	12	9	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	pooled			fisher_tertile	author_scale	all	odds_ratio_high_cldn4_in_resistant	0.333333	1	12	9	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	pooled			fisher_quartile	author_scale	all	odds_ratio_high_cldn4_in_resistant	0.25	1	12	9	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	pooled			mwu	author_scale	drop_max_cldn4	median_resistant_minus_reference	-0.352836	0.49697	11	8	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	pooled			welch	author_scale	drop_max_cldn4	median_resistant_minus_reference	-0.352836	0.804072	11	8	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	pooled			spearman_binary	author_scale	drop_max_cldn4	spearman_rho	-0.258199	0.443332	11	8	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	pooled			fisher_median	author_scale	drop_max_cldn4	odds_ratio_high_cldn4_in_resistant	0.5	1	11	8	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	pooled			fisher_tertile	author_scale	drop_max_cldn4	odds_ratio_high_cldn4_in_resistant	0.25	1	11	8	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_1			mwu	author_scale	all	median_resistant_minus_reference	-0.0894282	1	6	3	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_1			welch	author_scale	all	median_resistant_minus_reference	-0.0894282	0.403554	6	3	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_1			spearman_binary	author_scale	all	spearman_rho	0.09759	0.85408	6	3	3		1	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_1			mwu	author_scale	drop_max_cldn4	median_resistant_minus_reference	-0.105496	0.8	5	2	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_1			welch	author_scale	drop_max_cldn4	median_resistant_minus_reference	-0.105496	0.708574	5	2	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_1			spearman_binary	author_scale	drop_max_cldn4	spearman_rho	-0.288675	0.637618	5	2	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_2			mwu	author_scale	all	median_resistant_minus_reference	-0.282548	0.7	6	3	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_2			welch	author_scale	all	median_resistant_minus_reference	-0.282548	0.796352	6	3	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_2			spearman_binary	author_scale	all	spearman_rho	-0.29277	0.573392	6	3	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_2			mwu	author_scale	drop_max_cldn4	median_resistant_minus_reference	0.113996	1	5	3	2		1	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_2			welch	author_scale	drop_max_cldn4	median_resistant_minus_reference	0.113996	0.86788	5	3	2		1	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_2			spearman_binary	author_scale	drop_max_cldn4	spearman_rho	0	1	5	3	2		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_late			mwu	author_scale	all	median_resistant_minus_reference	-0.449974	0.7	6	3	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_late			welch	author_scale	all	median_resistant_minus_reference	-0.449974	0.531715	6	3	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_late			spearman_binary	author_scale	all	spearman_rho	-0.29277	0.573392	6	3	3		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_late			mwu	author_scale	drop_max_cldn4	median_resistant_minus_reference	-0.0534294	1	5	3	2		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_late			welch	author_scale	drop_max_cldn4	median_resistant_minus_reference	-0.0534294	0.928708	5	3	2		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	relapse_late			spearman_binary	author_scale	drop_max_cldn4	spearman_rho	0	1	5	3	2		0	0	0	1
cldn4_response	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	ordinal_stage			spearman_ordinal	author_scale	all	spearman_rho	-0.5182	0.0843621	12	9	3		0	0	0	1
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	continuous	nhej_core	zmean	spearman	author_scale	all	rho	-0.0285714	0.91949	15			10	0	0	1	1
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	continuous	nhej_core	zmean	pearson	author_scale	all	rho	0.0335305	0.905569	15			10	1	1	0	1
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	median	nhej_core	zmean	mwu_median	author_scale	all	median_high_minus_low	-0.0574029	0.955089	15	8	7	10	0	0	0	1
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	tertile	nhej_core	zmean	mwu_tertile	author_scale	all	median_high_minus_low	-0.201091	0.547619	15	5	5	10	0	0	0	0.895866
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	quartile	nhej_core	zmean	mwu_quartile	author_scale	all	median_high_minus_low	0.0985453	1	15	3	3	10	1	1	0	1
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	continuous	nhej_core	mean	spearman	author_scale	all	rho	-0.0142857	0.9597	15			10	0	0	0	1
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	continuous	nhej_core	mean	pearson	author_scale	all	rho	0.24475	0.379315	15			10	1	1	0	0.788806
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	median	nhej_core	mean	mwu_median	author_scale	all	median_high_minus_low	-0.00727569	0.694328	15	8	7	10	0	0	0	0.945276
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	tertile	nhej_core	mean	mwu_tertile	author_scale	all	median_high_minus_low	-0.00946617	0.84127	15	5	5	10	0	0	0	1
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	quartile	nhej_core	mean	mwu_quartile	author_scale	all	median_high_minus_low	0.047035	0.7	15	3	3	10	1	1	0	0.945276
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	continuous	nhej_core	pct	spearman	rank_within_sample	all	rho	0.310714	0.259667	15			10	1	1	0	0.706872
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	continuous	nhej_core	pct	pearson	rank_within_sample	all	rho	0.337933	0.217983	15			10	1	1	0	0.654035
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	median	nhej_core	pct	mwu_median	rank_within_sample	all	median_high_minus_low	0.000771365	0.694328	15	8	7	10	1	1	0	0.945276
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	tertile	nhej_core	pct	mwu_tertile	rank_within_sample	all	median_high_minus_low	0.00272752	0.222222	15	5	5	10	1	1	0	0.654035
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	quartile	nhej_core	pct	mwu_quartile	rank_within_sample	all	median_high_minus_low	0.00985572	0.7	15	3	3	10	1	1	0	0.945276
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	continuous	nhej_extended	zmean	spearman	author_scale	all	rho	0.342857	0.210924	15			14	1	1	0	0.651774
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	continuous	nhej_extended	zmean	pearson	author_scale	all	rho	0.395154	0.144904	15			14	1	1	0	0.59882
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	median	nhej_extended	zmean	mwu_median	author_scale	all	median_high_minus_low	0.0672132	0.335664	15	8	7	14	1	1	0	0.765293
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	tertile	nhej_extended	zmean	mwu_tertile	author_scale	all	median_high_minus_low	0.127732	0.309524	15	5	5	14	1	1	0	0.750265
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	quartile	nhej_extended	zmean	mwu_quartile	author_scale	all	median_high_minus_low	0.163408	0.2	15	3	3	14	1	1	0	0.637152
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	continuous	nhej_extended	mean	spearman	author_scale	all	rho	0.3	0.277317	15			14	1	1	0	0.722806
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	continuous	nhej_extended	mean	pearson	author_scale	all	rho	0.439358	0.101298	15			14	1	1	0	0.53945
cldn4_nhej	GSE246922_KP	GSE246922	KP	Kras/Trp53 lung cancer cells; not Lkb1	acquired_resistance	0	median	nhej_extended	mean	mwu_median	author_scale	all	median_high_minus_low	0.018013	0.280963	15	8	7	14	1	1	0	0.722806
