cohort	study_id	sample_id	tacstd2_group	TACSTD2	LGALS1	LGALS2	LGALS3	LGALS4	LGALS7	LGALS7B	LGALS8	LGALS9	LGALS9B	LGALS9C	LGALS12	LGALS13	LGALS14	LGALS16
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-AASJ-01	high	31111.4	522.141	0.9732	3250.61	0.4866	110.949	94.8905	1092.33	1460.83	34.0633	101.216	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-90-6837-01	high	32922.7	8857.8	2.9072	4123.23	2.9072	1655.44	266.216	958.841	1912.93	1.6613	32.8097	0.8306	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-39-5036-01	high	33018.4	1494.4	7.9292	3383.67	1.0572	902.346	392.761	947.12	916.619	21.6732	40.1748	4.7575	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2771-01	high	33520.4	4953.38	13.986	12613.1	5.8275	601.981	483.1	2006.92	1469.7	2.9138	25.0583	0.5828	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2707-01	high	33897.5	7020.86	10.2452	9127.33	1.4636	1510.06	532.016	1385.62	1129.89	61.8368	58.5437	0.7318	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2780-01	high	33993.4	13524.2	2.9165	9029.89	2.9165	4729.13	277.433	1495.3	899.016	1.4583	14.218	2.1874	0	1.0937	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2778-01	high	34590.8	6607.98	13.0252	10686.6	3.3613	255.462	3.7815	1001.66	2295.8	0.4202	24.7899	0.4202	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-7822-01	high	34792.5	3293.69	28.0792	5962.01	2.4068	1451.29	5267.25	949.838	694.759	21.26	42.921	0.4011	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HI-01	high	35003.6	934.419	28.0416	1677.52	8.1411	902.759	47.0375	1446.73	903.211	0	16.7345	0.9046	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-21-5784-01	high	35094.5	3942.05	73.427	6078.51	11.0583	8926.24	4723.21	1779.49	2065.69	15.9239	83.6006	1.327	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-70-6722-01	high	35611.7	6203.11	12.1036	2145.12	1.0086	0.7565	0	1137.21	1937.84	8.5734	21.1814	10.8428	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-5472-01	high	36237.1	2517.21	18.422	9743.48	7.2993	1627.74	2557.53	1868.54	1925.27	76.121	91.0671	1.3903	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NK-A5CX-01	high	37283.8	5279.37	59.665	7553	4.8906	15412.2	4716.47	1397.69	1217.26	2.9343	25.92	0.9781	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-34-2600-01	high	39474.9	930.936	1.226	2885.98	6.5386	4375.15	926.849	1007.3	881.487	0.4087	6.13	1.6347	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-90-7769-01	high	42658.6	1965.39	2.1406	3130.57	2.1406	39.9572	125.58	879.69	662.505	3.2108	40.3139	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-8308-01	high	42872.6	2827.78	18.9437	4843.86	4.0184	113.662	72.3307	1035.51	1265.21	15.4994	54.535	1.1481	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-1011-01	high	44079.3	3099.17	67.2176	3146.01	10.4683	166.942	49.0358	1681.54	1288.71	3.8567	28.0992	2.7548	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HK-01	high	45254.5	7269.97	3.4435	1450.07	6.8871	0	0	2301.45	332.3	4.8209	11.3636	0.3444	0	0.3444	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-90-7766-01	high	46199.7	1112.9	13.7041	2830.05	8.2862	131.304	10.5171	1266.11	1240.06	1.2748	15.935	0.6374	0	0.3187	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-34-5232-01	high	47778.2	1691.73	198.724	2774.81	4.6089	22.7732	14.3688	1071.12	4419.9	27.6532	74.013	1.6267	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-4607-01	high	49731.6	5373.84	7.0816	10799.9	1.8636	3460.31	1584.42	1833.39	1498.32	22.7357	63.7346	5.9635	0	0.3727	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-21-1080-01	high	50718.6	995.177	12.0579	5574.76	5.627	8.0386	0.4019	1259.11	614.55	0	4.4212	0.8039	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-18-3412-01	high	51083.3	2824.73	19.1706	4985.92	3.5211	980.829	84.1158	1168.43	1176.06	7.4335	37.5587	0.7825	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-37-4133-01	high	52174.1	3322.32	31.937	14725.6	0.875	65.1865	1.75	2276.84	1370.67	7.8749	66.499	10.4998	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-94-8491-01	high	73618	4561.9	20.6373	3736.41	11.1124	5.2916	0.5292	1662.09	1292.74	13.7582	48.6829	2.6458	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8351-01	high	85476.3	3665.34	4.4267	3328.91	3.5414	359.008	1054.01	853.019	554.227	0	17.7069	8.4108	0	0	
