	welch_t
ALDH6A1	0.3228934074244132
TAPT1	0.3228403923448041
MXI1	0.3227170008522674
RPS7	0.3221156735273753
HCG9	0.32161706324618633
TMEM206	0.3214887257463331
USP33	0.32143075880661326
GRPR	0.3214252342105456
EDARADD	0.3207851517845249
NUDC	0.3207608271342351
RPL5	0.32060827998721825
MPDU1	0.3203470117400122
KMT2E	0.3202198540605408
LMO1	0.31996632441729883
FAM19A2	0.31986208034467856
ILDR2	0.3195762925308723
GART	0.31946411033971944
NETO1	0.3193169817802945
CYP2C19	0.3191842797774154
ELN	0.31865190207921
NASP	0.3185976012318247
TMPRSS9	0.3183095016448116
TIMM22	0.3181753234647549
ST6GALNAC3	0.31811345748472125
FAM46D	0.3178466616212706
OR10AG1	0.31730065762014187
EBF3	0.31699088136122455
PPIAL4A	0.31697972381629774
IDH3B	0.31691784471633916
VPS35	0.3163546982340598
NSMCE4A	0.31619896151169236
RNF113A	0.31614756502896735
DPP9	0.3161292772652734
KCNE2	0.31601585362779294
UAP1L1	0.31582895293840163
TNFAIP1	0.31579823854293115
ZNF608	0.3156070500678649
C2orf49	0.31555754247558176
SLC30A9	0.31537426867662266
NOX5	0.31529191139830726
MRPL1	0.31526170831270584
DTD2	0.3147461031113606
SOS2	0.31471448624387854
ZNF721	0.31466725309069715
VHL	0.3146042316889011
C2CD2	0.31409146804423255
CYB5R2	0.31391240092724104
CENPB	0.313302119561642
PIGK	0.313155330194672
KCNH7	0.3128884719331494
NAP1L4	0.3126071852210052
IMMT	0.31260308376889145
CAPN9	0.3125535436076301
SRP72	0.31240295199776946
SLC39A3	0.3121832568377073
TCTN1	0.3118563917213201
ZFP1	0.3118097872280944
NLK	0.31170255905983685
TOP1MT	0.31127225860014024
COL11A1	0.31064249015251744
NECAP1	0.3105788576071407
DPY30	0.3105684276642572
HOXB4	0.30995384150311195
TPST2	0.30922416974416345
TNNT2	0.30888235373050155
CTAGE4	0.30876301421024926
TMPRSS11F	0.30873487529773397
SNF8	0.30804862631797136
TRIM23	0.3078776773261181
TNFRSF11A	0.3078289042731732
CSPP1	0.30719222938487334
OSGIN2	0.3071514260201989
FAM229B	0.3070070245664595
FXYD1	0.30699812725635234
DOCK7	0.30680794307934584
RELA	0.3067415416211126
TTC22	0.3067158224201714
CEP89	0.30663078172942076
CDH5	0.30659551339329294
UGT1A1	0.3065278262347671
ENGASE	0.3063891377157112
PARK7	0.306145929311316
WNK4	0.30611317831538176
TM4SF18	0.3059886745758669
CPA6	0.3059759709923136
ESYT2	0.30533477595200376
SLC25A46	0.3048636067696228
MARK3	0.30451805968384765
THEG	0.304494544959234
SIGLEC8	0.30437104704833823
TTLL11	0.3043255528638543
NOL10	0.30428536243726145
TMCO1	0.3041199973384265
RAB3GAP1	0.30398130666563355
KPNB1	0.30397599673094655
KIF18A	0.30392458673352823
ENY2	0.3036898245760065
FAM114A1	0.3035981392096916
ZIC4	0.3033473916484673
C9orf172	0.30302583455165066
FERMT2	0.3025672703509672
FETUB	0.302561459082449
HRNR	0.3023227530954597
BLID	0.30225954382443965
NUP54	0.30217489435274436
RPS27A	0.30158843085965437
UNC45B	0.3015244973280287
KSR1	0.3013250496718207
RYK	0.30132079013461094
B4GALT6	0.30125606501582003
TSR1	0.30033701890270115
VANGL2	0.30031525093837286
EML2	0.3000629664782591
C5orf56	0.2999511899690585
RND3	0.2999105337444037
PCGF3	0.29960604509094746
RPF2	0.299284366959994
FAM98B	0.29886175643507096
C11orf45	0.2986490701006619
ACADL	0.2983374786535657
CAPRIN1	0.2980168261740913
C1orf168	0.2979731028658564
DNAJA4	0.29794871734606704
WFDC13	0.2978697178214885
LPIN1	0.2977754039054779
GLRX5	0.2975775756937779
LIN7A	0.2973679287807151
C5orf51	0.2970472669123224
MLLT11	0.296964712509289
LDLR	0.2966924845140254
ERRFI1	0.29633323199509265
SRXN1	0.2962369059778447
ARID3B	0.29614238567996276
AURKC	0.29602251651337474
ZNF415	0.2957977139947156
TRIM47	0.29549623596542673
PCDHB11	0.29516374241018567
FBXO8	0.29467358795290566
DOHH	0.2943029920507156
KAZN	0.294028996036357
LINC00161	0.2939334666504323
TMEM125	0.29391605868407744
BAG5	0.2938373159959009
NPC1L1	0.2936356427958866
DENND5B	0.2935465943362886
ADK	0.2933241136493752
PCYOX1L	0.2932269315203038
SPEF2	0.2927443125366793
DNAJC5G	0.29273781661908005
MMP13	0.29265842071158277
EXT1	0.29236925107737294
C20orf144	0.29217701662156054
PRPS1L1	0.2920055876774826
CSNK1A1	0.29199962428452153
MRPL16	0.2916879182043024
EDEM1	0.29152174587077
OSCP1	0.2911652376056485
ZNF276	0.29116116998857716
QPCTL	0.2910024855952122
OR9A2	0.29081267909357456
PLBD2	0.2904994313662362
TBC1D19	0.29044831539628535
CBLL1	0.29036412666659317
MYEF2	0.2900528740734595
RNFT1	0.28992908776995313
MBIP	0.289757807136814
DLEU7	0.28971286241069144
TMOD3	0.2894948883752885
VTN	0.28937814164284187
MFSD6L	0.28920498097505387
WDR41	0.2890992839392682
EML1	0.2888293459627964
CHD5	0.2887435490566684
INPP4A	0.2886633599090577
C11orf16	0.2886583765492586
GNB3	0.28858078350262184
ANKRD13C	0.28837084787435585
KRTAP19-3	0.2883320264573136
GDPD2	0.28831404102260555
ACTR8	0.2878191443744847
SEMA3G	0.2875574118609633
MRPL47	0.2875442300175911
WNT2B	0.28751788410742135
SEH1L	0.2874709110947391
PA2G4	0.28713025510687556
FBXO3	0.28682243487443015
TSPAN14	0.28678950525021524
C6orf89	0.2864765812472669
NTN1	0.28646875409681494
CENPN	0.28638907010709225
BPTF	0.28635656005566934
GLRX3	0.28625877739653305
PROM1	0.2861427819926249
FREM2	0.28593880516429404
PRC1	0.28592820671003044
MAGEB17	0.28580541257225184
EMD	0.28580437586276536
GPR155	0.2853846609301952
LGALSL	0.28525600934653556
MRPL24	0.2850980581552326
TBX3	0.2850236017686513
TMEM50B	0.2849453771323971
ASB5	0.28478904084004664
C12orf60	0.28465415426795615
TMEM30A	0.28459610827200044
CLASRP	0.28442319678929573
PPFIA2	0.2839664756164492
BMF	0.2835756694219861
CCDC144NL	0.28347993445019914
C1D	0.2832310804140757
HAUS4	0.2830382960962496
GTF2H2B	0.2824275328591812
HPS1	0.28188342078955747
ELMOD2	0.2818141985388968
MS4A5	0.2817402255223342
COMP	0.2816661014414692
ECHDC3	0.28154360014746793
FMOD	0.281513629239877
NCBP2	0.28119026932783026
C16orf95	0.27994200680519143
EFCC1	0.2798955410947274
SORBS1	0.2797652538044485
BCAN	0.27965990119324585
NAGPA	0.27951435234083116
MESP1	0.2794870177890551
DLX3	0.2792416552784612
DNAJC2	0.2792271641059755
FGFRL1	0.2792206316211759
CEACAM1	0.2785267035580741
SLC26A2	0.27815425128575205
ITGA3	0.27806007023356316
CASQ2	0.27784983460428186
CETN3	0.27775218202797186
MOV10L1	0.27762087786649287
SLC4A5	0.2776003097499223
PPA1	0.27732635884239815
GLTSCR1	0.27723798391018906
POTEM	0.27692263559402747
MYPOP	0.27682389436172883
OAS1	0.2760805769576855
CCDC113	0.27594754370153834
RWDD4	0.27582655870351536
CABYR	0.27573843252040486
PDE4DIP	0.2757332669915517
COL9A3	0.27528995712126636
CENPE	0.2747552120728209
HIF3A	0.2746848698242502
ZNF696	0.27410159048170835
KRT31	0.27406396065320543
FAM212A	0.2739042196107808
SLC35G3	0.27337976176927775
ASCC2	0.2732409974375949
PLA2G12A	0.2732059329855661
NEURL2	0.27315963627908674
SRGAP2B	0.27299962451465914
FBXO27	0.2729041515818868
APLP1	0.2727568513971151
ENTPD3	0.272674139514129
OR52B6	0.2725405766659807
MKI67	0.27246881657737715
TCHHL1	0.2723435364552429
AHCTF1	0.27185483160981166
LRRC27	0.2717711395784988
DUSP18	0.2715992289179119
MINK1	0.27152439126798517
UEVLD	0.2714948080471866
HADHB	0.2714921230691016
TMEM237	0.27142511768132516
L1CAM	0.27058379846145036
YBEY	0.2705112485409688
ZC3H12B	0.2702095607081322
FBXL17	0.27008258923653317
PGBD1	0.27003999883887553
SRP54	0.26953003821345994
SPTBN1	0.2691321768987994
C19orf57	0.26869797351585056
DSG4	0.26861245718938165
HCRTR1	0.2685948470280541
DYX1C1	0.2681281827497986
FAM189A2	0.26793639105575895
APOBEC4	0.26787194938275033
CPNE7	0.2678118035791926
U2AF1L4	0.26771613627624147
CCDC6	0.26746599644893554
HIST1H2AI	0.2673043308285714
PRPF4	0.26684780167022454
C11orf74	0.2661344827024261
BTD	0.26612274490722393
SOX7	0.2655132455601335
MPHOSPH10	0.2655040298773092
RGS5	0.2651793037991197
NAF1	0.2649951655537311
SMIM17	0.2647594141277524
KIF12	0.2641254040754256
TSPO	0.2640875361342134
PCDHGC5	0.26380045816416675
MAP2K1	0.2637328284947252
SETD7	0.26336858718067013
ZNF682	0.2632239379476903
TOMM40L	0.26293997542850306
ZNF613	0.26271904640623106
C3orf18	0.2621513078514065
ERLIN1	0.26189782560160074
SFSWAP	0.26186529957624555
MUC6	0.26174264110818607
TFAM	0.26165421018059365
RAB35	0.26160564885331355
SYNDIG1	0.2608876338873496
SNCG	0.26057632377506557
CACHD1	0.26026898261665843
HMCN1	0.2601272148787554
ASS1	0.25986172215310455
ADRB1	0.2597650186890731
SPDYA	0.2595207496623625
PTPRO	0.25845271774721856
CORO1B	0.25820631893682217
KCNK10	0.2578718944978589
SMIM1	0.2578388981352347
TTC14	0.25769200270218234
USP36	0.25685930214897923
S100A6	0.2566862037696
NPR3	0.2564577424853167
HOXA5	0.2564412758342688
ARF1	0.2561689673585347
ZFP30	0.25608825873464786
RAB28	0.25603640332760463
SHISA4	0.2559345479289708
NFIB	0.25574100521568327
RAB11FIP1	0.2549191412210566
LONRF2	0.2542176739937038
SH2D5	0.2541566735313782
SLC27A6	0.25409190183731045
KRTAP20-1	0.253581353600218
CRHR2	0.25349370779677133
DSC3	0.25293122816784724
PDS5B	0.25289746676313424
CAB39L	0.25278113461951596
RCN1	0.25229011444461213
MFAP2	0.25206649023438177
CLIP3	0.25201795895300205
PLEKHB1	0.2518760023032493
ZNF777	0.25184174889345123
ZNF641	0.2517250418978618
DAGLA	0.25115605995182433
PSMF1	0.2510790056434784
CCDC102B	0.249491304166341
TYW1B	0.24920753623268407
RPS14	0.24897136310629484
SCP2	0.24888983376096246
WDR53	0.2488460296460002
TNFRSF18	0.24876582668407496
UBE2W	0.24850249236276795
ABHD5	0.24797909498449347
SYNC	0.2474322438705088
ITGA6	0.2473098823039739
STMN1	0.24715073755340083
EIF1AX	0.24640953310271335
TERF1	0.24576552395684426
RAP2B	0.24559519682721162
RHOT1	0.24525331358418823
C7orf57	0.24509144488683685
PANX1	0.24505771979562863
NT5C1A	0.2449495048390236
CKAP4	0.24478189855146396
EEF1D	0.2447044490720667
TMEM200A	0.24456238976973801
OBP2A	0.2443560159646573
MIA	0.24429580792936384
TWF2	0.24427052721117237
FAM35A	0.24422154844208271
EIF4EBP2	0.24418773298660332
C1QTNF9	0.24408116302433133
PRELID2	0.24405698239821133
TASP1	0.24403449991788523
C1orf228	0.2433027222518401
SOX12	0.24305519362550068
PAK1	0.2428308279956949
CCDC58	0.2428042509769594
CDK5RAP2	0.24273026655203375
NFU1	0.2427183501967303
PROP1	0.24258758287382162
YIF1B	0.24237266761560303
RAB3D	0.2421783379966967
CAMK1D	0.2419187787365555
POP4	0.2419054751282051
MTUS2	0.24177495110237582
RP9	0.24175667485267618
RBBP5	0.2417080150574013
TUBB2A	0.24169989845517686
WDR72	0.24159035713796517
MRPS21	0.2413088411154481
CYGB	0.24122234924090274
HOXC11	0.24078999402162185
ASIC3	0.24070989955616573
PADI2	0.24063329306598502
C16orf92	0.24028214045175267
CCL21	0.239620796050433
VSNL1	0.23961023809221096
NIP7	0.23949533832036218
CSNK2A2	0.23948737925512303
LAMA2	0.23882050729347687
MAEA	0.2385503780651017
HDLBP	0.23842353883657774
ZC3H6	0.23836925704584294
PAGE3	0.23802020887040487
HSPD1	0.23795406096213723
ZNF343	0.2378527824887616
SATB2	0.23777423855180654
RBBP7	0.23773167577951645
C14orf166	0.23713132833913664
SSBP3	0.23641204402951194
G6PD	0.2364035364227705
ANGPTL5	0.2362984966995292
PI3	0.23616341477231126
TRIM56	0.23604748069195258
RAD50	0.23529167055914763
CAPN3	0.23511729511607782
ZNF628	0.23491576870607175
TP53I11	0.23481899084441016
LRRIQ1	0.23475548676236863
TMPRSS3	0.23467438221885334
PDGFC	0.23463225720336497
NDST1	0.2345894484582912
IQCJ	0.23442457716289325
CDHR2	0.2341092546726775
STAG1	0.23400936567392383
PIH1D1	0.23348802995170526
REEP4	0.23348649249059922
FNDC1	0.23340016230595276
UGT1A7	0.2333019852448817
PDE6C	0.23328245143198367
CAPN7	0.23322627031793153
SKA3	0.2330468046842209
ARMCX2	0.23291549956066027
WDR12	0.23282682427517035
UNC13C	0.23276902077688844
MRPS31	0.23215330369177742
MCOLN3	0.23209495281539247
OGN	0.231908018430229
PSG6	0.2317320880290979
SRSF10	0.23143890951352727
PCP4L1	0.23130154375540327
TRAF3	0.23119792557990465
RNF212	0.23095618251644456
FAM213B	0.2304747627052875
KRT75	0.23028128545110157
ASPHD1	0.2302095495712946
ADH1C	0.229943459734702
MEA1	0.22966231031850434
ETV1	0.22963162630088246
BAZ1B	0.22905279438371784
GPI	0.22862344986863056
HSD17B12	0.2279677598232746
MTUS1	0.22786421568759482
INIP	0.22755002312872943
TRA2A	0.22749437122560218
DCUN1D2	0.22747597406925593
AP2B1	0.2270572716930363
RPP30	0.22704988536604623
ENPP4	0.22700739096697298
TAS2R8	0.226917485645702
PML	0.22646882224380868
HIST1H2BL	0.2264518562572431
ABCA7	0.22632890011929033
PRPS1	0.2261320938709008
LRP3	0.22594364721827107
ZDHHC24	0.22576156678208012
ARSH	0.2256780190041471
LRRN2	0.22507337987488807
KLHL33	0.22502464042991607
C1QBP	0.2242592153870377
MTHFD2L	0.2241738548672401
WDR81	0.2238150903559487
SNX25	0.22380693924504405
CYS1	0.2232850625146064
SCG5	0.22284290315161898
ALDH1L1	0.2228273026707764
NOC3L	0.22256484766519577
PRPF4B	0.22190950019003133
FAM76A	0.2218181030416346
CYP27A1	0.22068188526517732
ORAI3	0.2206208459879334
RIOK2	0.22055523128960033
MRPL17	0.22048881979809368
BCL2	0.2203327201262505
SMARCC2	0.2201644873233686
KRTAP6-3	0.22016104569387399
FAM198A	0.220043446164288
COX7A1	0.21999965079833259
DRD2	0.21968439617893143
CBWD3	0.219611327042919
PRSS55	0.21959007079726817
HNRNPAB	0.2191402715083652
FAM98A	0.21868493794425597
SLC6A1	0.21867124900043994
KIAA1143	0.2186036744867547
KLC3	0.21846632658455406
MIR22HG	0.21814389027749792
KIAA2022	0.2180085564403475
FXR1	0.21793338262716308
RFX4	0.2177546062914511
GDAP1L1	0.2177498420406519
RAD23B	0.21741524377096139
LRP10	0.21719965908898994
HBP1	0.21717237993785113
DDN	0.21716422320166517
C6orf203	0.21660195504071583
KLF10	0.21631503946639594
NCR3LG1	0.2162720534411769
FBXW12	0.21606053118226864
RPL3	0.21533206652752804
RAVER1	0.21510870322476586
OR13C9	0.21510582723064797
ANXA8	0.21489648324857255
MLANA	0.21486203248660668
COL8A2	0.2147328009941321
ALDH3A1	0.21458422460681714
DZIP3	0.214552894905902
CHN2	0.2134046448198198
DYNLL2	0.2133712717594936
GPRIN2	0.21321866757307656
DCXR	0.21321664756319678
TNFAIP2	0.21247498693392347
TRERF1	0.2123251164957252
GEMIN5	0.21232123492837618
COMMD8	0.21231808338304037
TESC	0.21191062959241197
C20orf24	0.21183855143683705
EPHA10	0.21148196862481092
BMS1	0.2111910954858491
EIF4E2	0.21106795980220058
TGFB2	0.21105756108695206
SCRN1	0.211044619158425
RRH	0.21057535414976145
LRRTM4	0.2103374119797471
SUDS3	0.21005627588133421
SALL1	0.2095181279552568
CAPNS2	0.20947140578940307
LSM10	0.20942110630897262
AMIGO2	0.20939352166789524
C11orf57	0.2093190318130863
ISL2	0.20879409228798693
FAM169A	0.2087130138903749
SLC16A1	0.20860988853586662
APOF	0.20841170081451207
LOXL2	0.20815109045768285
SPAG16	0.2081075392258433
KRT6B	0.2075313395124975
TRMT10A	0.20747516967006663
RPAP3	0.20733737017221887
SLC16A3	0.20726170425856136
LGR6	0.2071779318717553
GANC	0.2067612543229117
CAPN8	0.20657395415501378
CERS2	0.20638358964783396
NUTM2B	0.2059244502273846
AEBP1	0.20549556270157193
DLG2	0.20521485964553823
CAPS2	0.2051507857116769
HKDC1	0.20450499472816655
MYOG	0.20446850450193932
UBAP2L	0.20442253033644103
SCCPDH	0.2041208100334439
DNAJC6	0.20359909164233908
PLA2G16	0.20346676133152802
CCDC34	0.20328716391933868
EEF1B2	0.20307543256915722
FBLN7	0.2030050851375912
PPFIBP2	0.2026427444867617
TTC21A	0.2022723418167773
PDIA6	0.20221259578708964
GNPDA2	0.20213302997838214
FMR1	0.20182830958385967
KANK1	0.20180363120122766
RPL13A	0.20169467513822684
MCAM	0.2013842681842957
SLFN12	0.20127895589529834
YPEL3	0.2009752459392135
WDR86	0.20042282286079097
NMRK2	0.2001880623461923
MCIDAS	0.1999970014381592
ARIH2OS	0.19992966330704784
ZNF124	0.1998981673102647
NUDT6	0.19989771879575774
PTPRZ1	0.19973111038239627
ZZEF1	0.19965418012843922
DKC1	0.19964511220244527
FGF18	0.19942943362879867
LYRM7	0.19837261092461697
PURA	0.1982226191063938
RCAN2	0.19820023777955081
ANKRD50	0.1979189880703048
SOD1	0.19781927329764346
SEMA5B	0.19762157136020878
LBX2	0.19690402479218364
PDF	0.19679174759358298
ST20-MTHFS	0.19597979637650165
PLS3	0.19590392418349556
SPOCK1	0.19548164794253034
U2SURP	0.19528340963325133
PMM1	0.19523817890462747
EIF2AK1	0.1940959661652386
SLC9A7	0.19406999527730437
TRAPPC11	0.19396364792843052
ENO4	0.19388872824049222
PTPN9	0.19387399635877836
SUMF1	0.19382704762866737
ADAM10	0.19346230298373493
TESK2	0.19324343388500292
ELF5	0.19249250024034595
TMED6	0.19247976620148252
SCAF4	0.1924087329229533
GLO1	0.1923545411525155
OR1J1	0.19199783792055036
CLMN	0.1918116418641847
HIST1H3B	0.1913993025162452
RAB36	0.19137794804926223
TUSC5	0.19108747330517564
ANKRD34A	0.19099778843609844
RGPD5	0.19063728743181227
FANCD2OS	0.1905394994432283
APOPT1	0.19046677893451056
FRMD6	0.19041964135109313
ROBO2	0.19020638603539852
CBR3	0.19014799915093278
KAT6A	0.189887653085528
TSR3	0.1896650324581567
LINC00839	0.1894541924876327
SMOC1	0.18936011537363365
ETV5	0.18928978902890967
LAMC1	0.18921662699947098
CLK3	0.18911746221683834
HOXB2	0.189015502230257
CDC14A	0.18892270056174476
TMEM210	0.18844998252837455
GNRH1	0.18839027449117562
TMEM40	0.18835398495794237
PLCXD2	0.18829780291104636
PAX3	0.1877640160196528
UBP1	0.1877191394755784
PLCB4	0.18725956499800736
IL15	0.18696854238582705
GATA2	0.18644209928495734
RASGRF2	0.18638607551300293
TRIP11	0.18594045256993263
SAV1	0.18549665399089546
TDRD3	0.18545121601908907
GLTP	0.18528678752879868
ECD	0.18520982929806412
CCDC3	0.1851690503591541
SNAP25	0.1848132991423359
HORMAD1	0.1846569941964375
SLAIN2	0.18447218189218953
HNRNPM	0.18443907615516605
RBX1	0.18388195394196855
FILIP1L	0.18363728685241498
LYPD8	0.18353696049657764
STARD6	0.18348929356548488
NDUFC1	0.1832945576230692
PLD1	0.183235955394339
GTF2E2	0.18321971811255816
MVB12B	0.18265472242234704
TMEM109	0.18225378467265643
RPL39	0.18216428165150142
LHX1	0.18146760513415713
NUTM2A	0.18129174171907908
CPEB4	0.18126178027906892
NEIL3	0.18110051902832336
LAS1L	0.18100197695381215
GABRR1	0.18071335226731472
TMEM120A	0.1806298166555627
PFKP	0.18049698822224156
DPP10	0.1800808832454447
ZBTB49	0.17982427245154045
RBP5	0.17980942797516314
STK40	0.17958561246421825
TRAF3IP1	0.17948477892241166
C1orf61	0.17865424306640823
ANGPT2	0.1786325230077182
STOX1	0.17843963596622175
RCL1	0.17823967548047298
HAUS7	0.1782231546143545
DDX18	0.17806143362283644
TXNL4B	0.1777440738819686
SMIM8	0.17772977028491582
NID1	0.17768375277971543
CLCA2	0.17766859890033632
ULBP1	0.17750307483868258
ELAVL1	0.17733351028889602
SLC8B1	0.17633825798831773
ST6GALNAC4	0.17627841476410833
FAM3D	0.1762754073655159
FDXR	0.1761431788240213
GLRX2	0.17578226994596746
TRIM61	0.17558496931437081
MAPK9	0.17524012002454253
FBXL16	0.17523379821125853
ZNF570	0.17505023830760738
DNAJB13	0.17394291285716462
PDK2	0.1737532687849235
TAC3	0.1737225343573532
RPL26L1	0.17371357616440433
POLR1D	0.17349180907939973
LMNB1	0.17335901328012734
TSSK1B	0.17328436783401394
HAUS6	0.1731494257262495
LHX9	0.1731441411654111
RPL18A	0.172940916612879
GK5	0.17258957653879672
RPL7A	0.1722130588398892
NKX3-1	0.172097854394151
KLHDC8B	0.17204640860043485
MMP16	0.17200207253056776
ZNF329	0.1711945341037942
ERLEC1	0.17071545609343503
CNDP2	0.17039287506136794
OCEL1	0.16931590306664157
PGPEP1	0.16921186688947065
RPL15	0.1687635039209315
SARS	0.16874260286452292
ZNF425	0.16858154843239154
MYC	0.1684555744730209
LBH	0.1683574919472405
CRIPAK	0.16833093711521432
GRAMD4	0.16825491210080773
NMT2	0.1674259000107578
FAM47E	0.16715861124178757
PLEKHA1	0.16708862974480135
GCH1	0.1669378246579907
SACS	0.1667129142571988
ALKBH3	0.16649540704324461
TEAD2	0.1664247683279949
RAG1	0.16633231731846265
CCDC74B	0.1662811224335216
SLC2A4	0.16605127001294984
RPL12	0.16602602811100936
C20orf96	0.16559520499860325
IGSF5	0.16557372529741413
TAX1BP3	0.1654355592087047
C4orf36	0.16519954126976444
MGAT5B	0.16514132649431365
ZFP2	0.16507272251535546
H1F0	0.16504584625520052
IFI44L	0.16489070299971462
ETNK2	0.16476811504500213
SCNN1G	0.16464613552944585
TRIP10	0.1643651920069427
ABCD1	0.1641411307625203
PLD3	0.16411885031277282
OCA2	0.16391957824510245
GID4	0.16380239387890239
BMP5	0.16368772902097317
EPB41L4A	0.16356513529523276
MEIS3	0.16328877260353053
GDF15	0.1632045433197433
SLC15A1	0.16284366936169836
MEIS1	0.16281685636517754
NRN1	0.16267824156885355
AGO4	0.16257515100919415
PLOD1	0.16228629037489772
LRRC9	0.1621353482544762
TPRKB	0.16191725654868233
GPATCH2	0.16144754348211707
ALDH1A1	0.1611027011933838
SMAD6	0.1610695034651171
KDELR3	0.16059705047182102
CACYBP	0.16054437812367459
SEC11A	0.16042247484756908
KIAA0930	0.16031750338317757
CYP46A1	0.1600238488792605
HMBS	0.15983391976137426
LCA5L	0.15949779038425968
METTL7A	0.15941189964853436
REEP6	0.1590565515646283
OXNAD1	0.15901979462200858
TRA2B	0.15892082681925304
ARL1	0.15836429229740273
ADRA1B	0.158111758798914
PCDHGB6	0.15785032630646215
ZNF577	0.15748217080145102
DES	0.15745039761271695
ZNF184	0.1572742698538633
HES2	0.15683021284060655
SPATA5L1	0.15651936444873293
KLHDC7B	0.15621500746755507
ZNF442	0.15614373407078047
TIFA	0.15570643104560639
MON1A	0.15550709106040575
BDNF	0.15544335218613084
UBA2	0.15539915219544398
ZNF44	0.15529355717660145
EIF2A	0.15507456981397308
COL11A2	0.15465788681583814
POU5F1B	0.1543876194233872
APOBEC3F	0.15420515924314565
OR52E6	0.15395827782847377
GMNN	0.15394650164301804
RPL4	0.1538757582738159
HIST1H1A	0.1538068655140127
