accession	n_quant	median	mean	hits
Q08623_HDHD1	134	13.991600110342649	14.254792638055264	
Q9H999_PANK3	60	12.523657487748249	12.514747462124067	
Q96K37_S35E1	134	14.31465334002425	14.568142223527202	
Q96AZ6_ISG20	134	12.2706879378992	12.328406581435836	
O14874_BCKD	129	11.8724221829256	11.774287560706403	
Q9H2P0_ADNP	134	15.56950055995225	15.678736514225413	
P40306_PSB10	130	14.323823856899299	14.38315303520847	
O75534_CSDE1	134	14.13487365750975	14.455325700059554	
Q5NDL2_EOGT	134	14.180223051379599	14.246105895286487	
Q9Y276_BCS1	134	13.098385585143799	13.077828735712924	
O43252_PAPS1	67	12.963411993235	12.812506651021472	
P61626_LYSC	132	14.7203978032595	14.855592202180128	
P54198_HIRA	122	13.4118645803297	13.462653622826295	
Q96RU7_TRIB3	117	12.8049967291792	12.97883393419476	
Q9H299_SH3L3	134	14.698137362062202	14.829400235008983	
Q8TDJ6_DMXL2	123	12.2238693054949	12.165866393881444	
Q08629_TICN1	120	10.307335701672649	10.789314514418683	
Q5JTV8_TOIP1	123	11.9013638895049	11.887290877217227	
Q15528_MED22	121	12.7820580522079	12.664815162653564	
O60231_DHX16	120	12.40055964653415	12.359104874063226	
A0MZ66_SHOT1	131	13.3803281833656	13.436349343328066	
P50552_VASP	130	13.11065344311495	13.123526112878004	
Q9Y2I7_FYV1	76	12.34262741150885	12.110134156895365	
Q8IUH5_ZDH17	134	13.14520639097285	13.324299833210349	
Q9P2Q2_FRM4A	125	12.3246545420346	12.763367545166098	
Q9BXB5_OSB10	127	13.6177552923586	13.801846271234075	
Q9UPQ3_AGAP1	134	13.08984345436585	12.945398388428583	
Q15113_PCOC1	134	14.74646129304955	14.911200461085711	
P09001_RM03	132	13.2365067900363	13.4577523447441	
Q14118_DAG1	134	13.4361756419471	13.652955540054561	
Q7L591_DOK3	66	12.1977892732924	11.99238904223041	
Q9BXB4_OSB11	133	13.2119506878799	12.859198083502314	
P24844_MYL9	134	13.65812044982155	13.707839474940199	
P20585_MSH3	126	14.37374450766665	14.255659960810693	
Q9Y5P4_C43BP	134	13.06500050972895	13.26063359626526	
Q5VTB9_RN220	134	12.2767331863705	12.220383011632649	
Q96I59_SYNM	129	12.3116838409394	12.36776840186526	
O75381_PEX14	133	12.9114738479876	13.009934888346434	
Q9NR46_SHLB2	115	11.2080020724565	11.343255151348021	
P08519_APOA	134	15.84303350379355	15.996245979840698	
Q9H0A8_COMD4	48	11.63520832528375	11.561500953240207	
Q8NDZ4_DIA1	134	13.6497979810783	13.523410014560632	
O95232_LC7L3	134	14.694597363511651	14.735028956324873	
Q9BRS2_RIOK1	127	12.3094218997119	12.260220182550084	
Q13217_DNJC3	58	12.60164752661005	12.676642751196374	
P46934_NEDD4	133	13.331992116242	13.197225682764032	
P15529_MCP	134	12.5699467786074	12.825412990581391	
P51161_FABP6	123	14.1453876452368	14.080117804927312	
Q6NUM9_RETST	133	13.3179689100255	13.260319259388176	
O95793_STAU1	115	13.0745883644089	12.899289332765797	
Q9H1E3_NUCKS	127	14.8367372237021	14.738038379583609	
Q9H0R4_HDHD2	103	11.1670040617438	11.200345502535646	
P04217_A1BG	134	16.3571898710202	15.992821833565005	
P24390_ERD21	100	11.849283475693198	11.870709181592963	
Q9NP79_VTA1	134	14.358082408977651	14.57535705017661	
Q9NP92_RT30	133	12.5457334545281	12.383334058945143	
Q96NW4_ANR27	134	14.69338344660925	15.31966343421087	
P12694_ODBA	131	12.3279510348837	12.301089426122912	
P49747_COMP	134	13.6560698617384	13.926955588976455	
Q8N5G2_MACOI	119	12.195258245216	12.10002368450186	
Q9BTV5_FSD1	134	14.30291632847865	14.409874022220682	
Q6PCE3_PGM2L	134	14.093596809969249	14.264624563449326	
P62195_PRS8	124	13.69373003305005	13.700440894713568	
Q96IU4_ABHEB	123	12.3132622073301	12.399368258905056	
P50454_SERPH	130	12.2568777816849	12.640952744338987	
O75251_NDUS7	134	12.4273340494425	12.278053137682743	
Q96BQ5_CC127	133	12.9101631973225	13.154692790323377	
Q9NVE7_PANK4	134	13.64231635915625	13.532128397291457	
Q8IY45_AMN1	132	10.21396513095055	10.886314074200522	
P07711_CATL1	125	12.9447351824558	12.887942546061959	
Q12834_CDC20	116	13.860296633437152	13.721645710230144	
Q08AF3_SLFN5	108	13.525353099543949	13.515808641335628	
Q8N0X4_CLYBL	134	14.24029515355475	14.301223590864321	
Q9H9T3_ELP3	48	10.9832846526222	11.433699000365895	
Q99442_SEC62	128	14.70406630610245	14.822852501911086	
P51687_SUOX	107	13.0492152582335	12.992286960233029	
Q92845_KIFA3	134	13.1636295937022	13.386114422966264	
P20339_RAB5A	118	12.178296809151501	12.246824853726816	
O75054_IGSF3	134	13.743235857342949	13.858386775056816	
O75475_PSIP1	132	12.4304882809323	12.341174189188935	
P39748_FEN1	134	13.14435838851475	13.101916469703436	
Q99848_EBP2	127	11.6246086878169	11.820914795202613	
Q9UIS9_MBD1	127	14.2595858186595	14.321075531126887	
Q14108_SCRB2	134	13.4914906835314	13.64047074813153	
O15541_R113A	126	12.0152391623221	12.260711951645934	
O75689_ADAP1	134	13.6411283134591	13.635918203040392	
P50281_MMP14	134	14.760815422558299	14.917579045251662	
O43716_GATC	134	14.500151068995049	14.83787135196576	
Q9NPH0_PPA6	131	14.1344629161265	14.33081330310586	
Q6GMR7_FAAH2	124	12.59582285324975	12.562987089167343	
P08235_MCR	126	12.282899538338299	12.57638742155763	
P04150_GCR	133	13.7628423639519	13.726526293976496	
O75439_MPPB	59	13.6773500142897	13.625524370557237	
P09132_SRP19	132	13.21732035703195	13.347780512362732	
O14737_PDCD5	134	14.997772346591951	15.084682565448318	
Q6GYQ0_RGPA1	105	13.7684244363613	13.56932009879842	
Q9BRA2_TXD17	120	11.96076505579395	11.902440188043647	
Q5ST30_SYVM	133	13.3428721873385	13.264386567471414	
Q9BRU9_UTP23	118	11.483268021474949	11.54472510287349	
Q7L5Y9_MAEA	134	13.754047856252651	13.83997004089002	
O00194_RB27B	131	12.849929429683	12.812432340134913	
Q9UKU6_TRHDE	126	12.61869808244585	12.405405458484193	
P45985_MP2K4	134	14.5109578899001	14.604129307416324	
Q9NZJ0_DTL	134	15.429734964669699	15.4310861783856	
Q9H4E5_RHOJ	77	9.61201841020977	10.123463001993231	
Q8TBE9_NANP	88	12.489775967830049	12.546760790642045	
Q14956_GPNMB	73	14.0633875633924	13.59821910616187	
Q9Y3M8_STA13	123	10.2947560276703	10.655662183607447	
Q9UNX4_WDR3	134	14.326918280985499	14.346717435535183	
Q2M389_WASH7	80	12.8002665029523	12.638202034740678	
Q9BYX7_ACTBM	133	12.0705631667306	12.20499557488069	
Q9BVJ7_DUS23	134	13.468012420496049	13.797900422569889	
Q96JB2_COG3	131	13.5964124001536	13.593229068112583	
Q8IU60_DCP2	134	14.91530043347635	15.088513751251625	
P32298_GRK4	131	13.7143484485544	13.654071701696871	
Q5HYI8_RABL3	134	13.96279203224875	14.162507039483037	
Q9NSG2_CA112	65	11.3760146082202	11.705769240497819	
P20472_PRVA	132	12.0182203333679	12.165231192753717	
Q9NWV8_BABA1	134	14.009596035313699	14.028976240955235	
Q96EY9_ADAT3	133	12.7650358931407	13.033622502612097	
P00738_HPT	134	17.50625103837005	17.77297088294092	
P00739_HPTR	134	14.79362066579305	15.023651372184604	
O94817_ATG12	100	10.6384187137	10.90911814219433	
Q14376_GALE	134	12.2313481885731	12.251426117096662	
Q8TBF2_PGFS	64	13.29634924307425	13.122884907749615	
Q86VN1_VPS36	134	14.06132537347605	14.1280963046258	
P61513_RL37A	131	13.3302134908026	13.46192009121119	
Q5VT97_SYDE2	134	13.54402771107285	13.628964460971225	
Q13825_AUHM	134	13.290998544078349	13.355732749756251	
O43653_PSCA	131	10.7161409492238	10.668326220404733	
O60684_IMA7	72	13.65700777972725	13.703846593725011	
P52294_IMA5	124	12.120585867334452	12.169188962493216	
O95218_ZRAB2	131	14.4413583807267	14.58647373707931	
P07738_PMGE	134	14.67400020762285	14.45483673466361	
P06400_RB	132	13.8009259874613	13.797010209620181	
Q8NBF6_AVL9	128	12.31469491872275	12.39636993356091	
Q9NYZ3_GTSE1	133	12.3935329657491	12.488727576321343	
Q07352_TISB	129	14.7384819875352	14.773108508518673	
P47974_TISD	130	14.5125828079067	14.633772845039097	
P78524_ST5	109	12.2511771933473	12.26522803175814	
Q8N0Z8_PUSL1	102	13.04377929736945	13.048367388734789	
Q7Z3B4_NUP54	134	13.7671681146855	13.914879839818422	
Q9UFN0_NPS3A	126	13.695130598033	13.866488641720624	
Q9UJX4_APC5	113	12.7631017990889	12.753836442475638	
Q86YT6_MIB1	134	14.662682517269499	15.090592377929687	
Q92519_TRIB2	132	13.63898999728705	13.620910244744337	
Q6IA86_ELP2	129	13.9974617869841	14.095135634860123	
Q9NUD5_ZCHC3	134	14.91709533812775	14.89069877811267	
Q9H4Z3_PCIF1	134	14.0746269226818	14.012322020749277	
Q9BTX7_TTPAL	122	11.9504955804878	12.259530821650667	
Q01081_U2AF1	122	12.035050454842	12.26702094533361	
Q9UL15_BAG5	127	13.7772998694158	14.070169602694667	
P60981_DEST	88	12.333121450933849	12.199666453170106	
Q02978_M2OM	127	11.0529780169188	10.964859471010959	
Q96IJ6_GMPPA	120	13.350560295815349	13.421308602240998	
Q9NVH6_TMLH	134	13.7836449533258	13.69501308468159	
P05067_A4	133	13.7615003464799	13.787196274311167	
Q7Z4W1_DCXR	134	13.2667859002174	13.401115064242722	
Q8N556_AFAP1	131	11.1245156997732	11.94901536963909	
P53992_SC24C	94	14.92224159343975	15.02813378240527	
Q96C00_ZBTB9	133	11.4790358014552	11.673317565738115	
Q9Y6Y0_NS1BP	134	13.6780592023179	13.77334405897391	
Q96FN4_CPNE2	122	12.589602501556001	12.746231312793478	
Q5T2R2_DPS1	47	12.1689705844408	12.428959968843923	
P60763_RAC3	130	11.305476759999198	11.4629146280335	
P63000_RAC1	134	14.089115328778249	14.024494274825699	
P15153_RAC2	126	12.860249184446701	12.77826975473456	
O75113_N4BP1	132	13.438575335169201	13.400277092089613	
Q8IVL6_P3H3	134	13.81802138605575	13.751531670846894	
Q5JU69_TOR2A	134	12.4394429276521	12.719741826718785	
P82664_RT10	129	11.4464489002133	11.49447312353535	
Q92968_PEX13	134	13.648471941851898	13.615507853061489	
Q9GZN7_ROGDI	131	11.5443720362952	11.540015418910684	
Q92890_UFD1	134	15.19797081024695	15.270942264274062	
Q9NZL9_MAT2B	134	13.81233944781885	13.857115395985192	
Q9Y2C4_EXOG	116	9.444994064239886	9.8574962498371	
P23528_COF1	131	13.5000946415611	13.448654914701299	
O94855_SC24D	123	12.8762271905365	12.909849825733447	
P06744_G6PI	134	14.341239408008299	14.427843157901917	
Q14671_PUM1	134	13.918388789724	13.903855843721256	
Q9BT73_PSMG3	134	12.33010428021895	12.261989751884624	
P23258_TBG1	134	14.15044787941245	14.206835506723513	
Q5T5C0_STXB5	96	13.170788778957299	13.275674461414505	
Q6IBS0_TWF2	119	12.166822381967	12.281732083760168	
Q9Y394_DHRS7	66	13.639995156603899	13.716803392858596	
P48651_PTSS1	117	14.3417184521508	14.352374489308689	
P08185_CBG	134	16.764539518948702	16.995001852972894	
P48378_RFX2	129	12.2496118820233	12.534233851046658	
Q9H147_TDIF1	134	13.57345756864145	13.662523156628694	
Q96HE7_ERO1A	134	12.94161703562235	12.820511453667674	
Q7Z4H7_HAUS6	133	13.8653047498075	13.73228527097432	
Q96BD5_PF21A	133	12.7772886032891	12.860258667175625	
Q5XPI4_RN123	134	13.876876916484651	13.90046524682599	
Q9Y624_JAM1	129	13.4395578985419	13.551313628352608	
Q86WB0_NIPA	134	15.3557269075521	15.654029810935544	
Q02338_BDH	67	13.000191167007	12.846938389098135	
P37059_DHB2	134	13.93420597287465	14.099787084860033	
O60568_PLOD3	132	12.7683125108438	12.951926432572435	
Q6PIJ6_FBX38	134	13.11622486518635	13.711683285362014	
Q96FV9_THOC1	130	12.045481950981749	12.067916256162379	
Q9H1D9_RPC6	134	14.967858886695801	15.281077710958082	
Q8N465_D2HDH	132	12.911540351192649	13.089815247234393	
Q8N4Q0_ZADH2	128	13.1965079635725	13.19167636140937	
P10588_NR2F6	121	12.6580450115167	12.730113513868401	
Q8NE01_CNNM3	120	12.41641169790195	12.388877667449234	
P43490_NAMPT	132	12.907975609489899	13.151560465059957	
Q9Y597_KCTD3	114	12.6493280828976	12.58455859244885	
Q6FIF0_ZFAN6	134	14.53825918463965	14.507547278016714	
Q9NXU5_ARL15	131	11.9481192511592	12.069408521473324	
O75896_TUSC2	132	11.79176405552705	11.715674644520046	
Q6P4R8_NFRKB	134	12.50674719878015	12.46233836858784	
Q8IWD4_CC117	123	12.0971261635549	11.941174632021823	
Q8NEB9_PK3C3	133	12.7590750305798	12.947430929874477	
Q8WWM9_CYGB	130	13.5016264971432	13.37074436633771	
P42126_ECI1	134	12.9561159570424	12.987086515812623	
Q8IWA4_MFN1	134	14.38376873859115	14.216803434340394	
Q96EK7_F120B	134	14.29512774663645	14.45378686398037	
Q7L5N7_PCAT2	116	12.083621801519701	12.08969403707546	
P00918_CAH2	123	13.0324391062949	13.011130627536028	
O14907_TX1B3	127	13.8265267195982	13.807801645490615	
Q15545_TAF7	110	13.1632567888746	13.039303967223058	
Q96HU1_SGSM3	103	13.2244069833083	13.140775212327565	
Q86TB9_PATL1	126	12.3457086426946	12.238051576459961	
Q13835_PKP1	126	11.84741656877275	11.98443332766505	
Q8IV36_HID1	134	13.2266518334223	13.23237011635245	
Q92562_FIG4	124	14.2400502242602	14.150413489259071	
Q9UNW9_NOVA2	118	11.3315186708903	11.574137390720757	
Q8N5L8_RP25L	125	12.2605609791435	11.895536444195658	
P78540_ARGI2	132	13.7950271978057	13.833484789984281	
Q9UBD5_ORC3	134	13.2470207116754	13.128586950311625	
Q6ZMK1_CYHR1	119	11.9753107601691	12.194174871576934	
Q9HB21_PKHA1	128	13.97958752450425	14.029838056373391	
Q9ULG1_INO80	125	12.2791581820427	12.341841541126833	
Q8TC05_MDM1	124	12.5773153034167	12.830656415445125	
Q14432_PDE3A	134	13.36887029666865	13.427382621294562	
P19525_E2AK2	125	12.4319964059763	12.762709734563566	
Q6PJI9_WDR59	134	14.20906270504775	14.440495313355378	
P09651_ROA1	120	12.525898618926199	12.024280464339975	
P51991_ROA3	134	14.3056115767156	14.363968436071795	
Q9BYG5_PAR6B	134	13.661951712004601	13.69312536019377	
K7EJ46_SIM22	65	11.2549026451663	11.53094506375915	
Q16825_PTN21	131	13.5708439465783	13.603245629156167	
O60268_K0513	134	14.7749936450369	14.955952759502473	
Q9HD26_GOPC	130	12.641271767797399	12.73595350779123	
P35219_CAH8	126	12.47366725958615	12.562938435451496	
P13761_2B17	129	12.8521891842063	12.738226282045924	
Q7RTV5_AAED1	127	12.032224613603	11.969658765950271	
Q9UHK0_NUFP1	128	14.2538939711418	14.337175343753488	
P49770_EI2BB	133	12.6325238988219	12.751141589856742	
Q9NPI1_BRD7	128	14.0550440076741	14.067790145838071	
Q9H7B4_SMYD3	134	13.409690618606351	13.443894102193596	
Q6PKG0_LARP1	128	12.87086719357145	12.810217552063587	
Q9HD40_SPCS	132	12.47215966955075	12.566643159009745	
P49746_TSP3	134	13.23244048674485	13.17509540820441	
P57723_PCBP4	128	13.663648234997599	13.589266835400004	
Q9BT22_ALG1	134	13.025352376930499	13.083511942042547	
P35573_GDE	108	13.397869362125551	13.547412591421693	
Q9H3H3_CK068	128	12.49593932832115	12.482935498286972	
Q9NRZ9_HELLS	134	12.6287861978105	12.566461297573682	
P47929_LEG7	79	12.8522959858304	12.98375438394472	
P61916_NPC2	83	12.4824281087834	12.718475978965824	
Q13011_ECH1	121	13.275140924722	13.687694815889975	
Q8IY47_KBTB2	120	12.474391064831899	12.537899091529923	
Q8N1G0_ZN687	130	13.196472832607299	13.15558719558176	
P20645_MPRD	134	14.54455943835335	14.66859339451304	
Q93034_CUL5	120	13.88038468465465	13.889923177218328	
Q9BTZ2_DHRS4	133	11.0126054949464	11.501693615011535	
O60573_IF4E2	134	13.26121514301025	13.20596776133994	
Q9NPA0_EMC7	118	11.94381245394965	11.994586873672349	
Q9Y4F3_MARF1	132	12.21411294728485	12.403375863929808	
Q8TCT8_SPP2A	129	13.1528053056251	13.083852641887969	
P63096_GNAI1	134	14.16886400077315	14.041878677104318	
O60494_CUBN	130	12.65213566594715	12.483927130871418	
P33527_MRP1	117	11.6272506705199	11.64969296808785	
Q6ZSR9_YJ005	134	14.337902484268149	14.346899339063372	
Q9BW83_IFT27	131	11.0729042150322	11.229493996773407	
P48060_GLIP1	134	13.15102413192435	13.08885147562933	
Q8WWV3_RT4I1	67	13.6627389813678	13.537134436238222	
O75915_PRAF3	66	12.22450777099975	12.708505712418463	
Q96AE4_FUBP1	89	13.8670350943926	13.969479963689839	
Q5VUB5_F1711	70	11.59059515731675	11.629746953184664	
Q9NUQ9_FA49B	109	12.5637739178611	12.634327231179498	
Q9H0Q0_FA49A	133	12.0676542656274	12.312951644429894	
Q00169_PIPNA	129	13.0373404042832	13.111553842907098	
Q9BVT8_TMUB1	128	11.9501149794195	11.94183417103026	
P30825_CTR1	134	14.361485447289649	14.903243869050108	
Q6ULP2_AFTIN	134	13.47388084015435	13.434089793055843	
P43487_RANG	134	14.62332064875155	14.743490525411088	
Q5T3I0_GPTC4	134	14.3074429686555	14.391132513504722	
Q7Z3K3_POGZ	131	14.092322366975	14.233456119083867	
Q15654_TRIP6	124	13.569148125993049	13.788508626981237	
Q93052_LPP	125	12.9715510508577	13.113603357180821	
P19086_GNAZ	133	13.6898474630408	13.834284497891849	
Q96HL8_SH3Y1	41	13.4182317970247	13.06161269294799	
P13866_SC5A1	134	12.944087191841	13.032217008718439	
Q9NUU6_F105A	131	13.6147369263157	13.357365850005484	
P11831_SRF	126	12.3770213136301	12.350754218035702	
P53701_CCHL	126	14.4408048953663	14.639257618628113	
P15170_ERF3A	133	13.3744762060997	13.298186731958348	
Q9Y4U1_MMAC	78	10.04906182109	10.216461221916461	
P47813_IF1AX	134	13.6010589356053	13.769959309693148	
P05026_AT1B1	134	14.01128220668035	14.418940488053703	
Q9H845_ACAD9	131	12.8829770553545	13.10453766432175	
O75563_SKAP2	134	15.475864189855201	15.423894240917383	
Q96IY4_CBPB2	134	15.111382304553501	15.412955835775744	
Q8WYA0_IFT81	127	13.9776932243242	14.523113604521718	
Q15637_SF01	109	12.0140011619604	12.130129861321306	
O75818_RPP40	123	13.8604827442808	14.000987846420257	
Q9C005_DPY30	133	12.3053811694109	12.322408445221164	
Q9UFW8_CGBP1	134	13.86657177097695	13.98579239231125	
P51398_RT29	134	12.8357045981697	13.055980619422211	
Q8N1A6_CD033	134	12.76481815451125	12.770654879285257	
Q93100_KPBB	124	13.31874526014455	13.515525820392273	
O15145_ARPC3	126	12.38007007427115	12.561400939094666	
Q9BUR4_WAP53	78	12.7451466463732	12.728466813992526	
O75888_TNF13	124	10.24973920633775	10.677142616154383	
O14773_TPP1	134	13.804671361691	13.833246820008588	
Q9NUB1_ACS2L	131	12.6601601132409	12.709097747613388	
Q8NCW5_NNRE	97	12.1102645968337	12.161631043017383	
Q92576_PHF3	133	12.4398163668007	12.461694560614044	
Q9NX08_COMD8	111	11.2967136877149	11.159269814631967	
Q9H2D6_TARA	134	14.3026930800285	14.365683068699855	
P62280_RS11	128	12.72367634296435	12.747522203857766	
Q99541_PLIN2	79	13.2119602701674	13.465862097324285	
P02743_SAMP	134	16.44088594587495	16.671784834323343	
O43414_ERI3	134	14.340611617275549	14.438869578061679	
Q8WXD5_GEMI6	132	13.88793324583175	14.121407559684284	
Q96BY9_SARAF	126	12.163213034401949	12.176000024209305	
Q9UPU9_SMAG1	134	14.2332309663257	14.316891679592658	
Q86Y39_NDUAB	131	13.2850215177674	13.11673516721532	
Q99567_NUP88	78	12.17928131619555	12.063313742619634	
Q03111_ENL	124	11.38349014923115	11.422687485946552	
Q8N5N7_RM50	134	13.154125455592599	13.424213558847326	
P52907_CAZA1	134	14.80679901320425	14.86552892229994	
P47755_CAZA2	89	13.6219435424395	13.589522741624892	
O00303_EIF3F	132	12.3597941272565	12.292173390246852	
O75531_BAF	134	14.00866888741665	14.099800465536742	
P35542_SAA4	130	14.337657634978552	15.251336780582578	
Q99550_MPP9	125	12.9632897546336	13.121513499109128	
P56282_DPOE2	93	12.8638744017174	13.181751077354603	
P21810_PGS1	110	13.423738217319851	13.79522797481533	
Q96EY1_DNJA3	81	13.7383304655593	13.688956627344453	
Q8NBJ7_SUMF2	134	12.98460318545435	12.897921136062369	
Q8NBK3_SUMF1	133	12.6433592636428	12.649346426222786	
Q9GZP4_PITH1	134	13.580530429452299	13.428561343111435	
Q5H9R7_PP6R3	134	14.946919106533048	14.94884913642475	
Q15464_SHB	134	14.331539487314501	14.444868402804564	
Q8IXQ5_KLHL7	64	12.456643353648051	12.288631886637388	
Q9UM47_NOTC3	121	11.9409070730947	12.118426946213468	
P26927_HGFL	134	13.8252115050457	13.91550915194497	
O95376_ARI2	134	13.7123949027255	13.660915930375474	
Q14696_MESD	125	12.7394186347148	12.759462716466611	
Q8N8A2_ANR44	134	15.24345461065895	15.26133126834881	
Q9UGI8_TES	128	13.2810384359776	13.369102099900028	
P29120_NEC1	127	11.7453017476426	11.81086854098473	
P40197_GPV	118	12.241456691183199	12.268410567756012	
P27918_PROP	134	14.971948482650351	14.853120954675365	
Q8N9N5_BANP	67	11.2667970216579	11.57568767974916	
P19957_ELAF	127	12.4453632293862	12.485549477666405	
P14316_IRF2	123	12.4426897884539	12.570128382071053	
Q9P1F3_ABRAL	134	13.27474634952355	13.751162211632874	
Q12830_BPTF	134	13.3393683257904	13.334531598676843	
Q8WWI5_CTL1	133	12.6449882402105	12.688264866532787	
Q9BPX6_MICU1	127	14.2636455874363	14.223628457617343	
P02795_MT2	125	13.1307544917165	13.193121244425154	
P80297_MT1X	119	11.5684738116129	11.577326538071446	
P04731_MT1A	119	11.0904987767078	10.921301823839363	
Q93083_MT1L	125	11.838869654952	11.939504909982691	
P04733_MT1F	119	11.6832392374456	11.670940924563629	
P07438_MT1B	125	12.0632507892541	12.110608637715435	
Q96QG7_MTMR9	124	14.04974293620215	14.157141227399837	
P18031_PTN1	126	12.697984275308151	12.504571795316648	
Q6FI81_CPIN1	134	13.5131674941819	13.486997181353589	
