protein	n_R	n_NR	median_R	median_NR	p_val	foldchange	hits
Q16204_CCDC6	30	18	14.11344948	13.433240985000001	0.399120355779123	0.276792289111111	
Q96QU8_XPO6	30	18	11.234490485	11.79583997	0.627357705129048	-0.226139511822224	
O75064_DEN4B	30	18	13.890327875	14.13378258	0.535662354074229	-0.187470904777777	
Q3KQU3_MA7D1	30	18	13.470392440000001	13.544594544999999	0.186472821583744	-0.45810643288889	
Q9BYT8_NEUL	30	18	11.57873247	11.166457235	0.903918201940264	0.0570949381111117	
Q13907_IDI1	30	18	12.481572705000001	12.358508700000002	0.55138678727346	0.26274582001111	
P50135_HNMT	30	18	14.25900326	14.044858869999999	0.586420352517414	-0.219740689000002	
Q9NR19_ACSA	30	18	12.683494655	12.444998855	0.780073996296118	0.0869579371111104	
Q13393_PLD1	30	18	13.259994	14.46423537	0.175330786778598	-0.612770227222223	
O75791_GRAP2	30	18	14.25755822	14.83687668	0.9232291264401	-0.0367908031111117	
Q9UNQ0_ABCG2	30	18	12.099748085	11.88836719	0.25314734357787	0.464671485077776	
Q49MG5_MAP9	30	18	13.21159076	13.375272554999999	0.976963584213632	0.00749076311111097	
Q8N1B4_VPS52	30	18	14.144941374999998	14.22849166	0.832268691942884	-0.0699264526666656	
Q7L7V1_DHX32	30	18	13.20559247	13.86027387	0.0334024038278208	-1.10766376288889	
Q8IWJ2_GCC2	30	18	15.173543265	15.103957340000001	0.13922713783566	0.399171144888889	
Q9NRD8_DUOX2	30	18	13.033508105	12.816436425	0.212485171464173	0.499960775	
P05455_LA	30	18	13.06414994	12.686850960000001	0.614740755994975	0.17004308877778	
Q9UI10_EI2BD	30	18	14.38659003	14.44977815	0.54745347826458	-0.214857464777777	
P02647_APOA1	30	18	16.583746814999998	15.44803557	0.195820770376752	0.916286731333333	
Q8WTW3_COG1	30	18	13.95548749	13.718025475000001	0.880544089893824	0.0528235196666671	
Q6WKZ4_RFIP1	30	18	13.483109925	13.459676625	0.249533693641757	0.322521297	
Q14247_SRC8	30	18	13.390068155000002	13.34453039	0.664772317939589	-0.184800982077778	
Q8WZ82_OVCA2	30	18	13.64573763	13.77817198	0.892591064576526	0.0480998855555566	
Q3MIX3_ADCK5	30	18	13.57374218	13.483121780000001	0.933520513390092	-0.0341244606555566	
Q16890_TPD53	30	18	14.40520132	14.54645734	0.45180022642321	-0.404387488666668	
Q02252_MMSA	30	18	13.62323359	13.518449935	0.824643017663396	0.0743786862222215	
O60610_DIAP1	30	18	14.276883385000001	14.161084275	0.294813691764829	0.345620932444444	
Q9NNW5_WDR6	30	18	14.58477984	14.31957237	0.828696373876514	-0.0722740318888899	
Q9HB40_RISC	30	18	14.794623025	14.717988475	0.772271443252385	-0.127026894888889	
Q9HBR0_S38AA	30	18	14.94822433	15.3439122	0.924535649293986	0.0883325290777783	
Q12912_LRMP	30	18	13.15157181	13.08264707	0.612294146518459	0.283848012777776	
O60732_MAGC1	30	18	12.941065465000001	13.27824801	0.261906987091232	-0.607252789444445	
P14136_GFAP	30	18	14.275636774999999	14.20934001	0.39478796282321	0.235610654555556	
Q13546_RIPK1	30	18	14.269335935	13.857001494999999	0.295073123669231	0.411561933	
Q9Y5Z4_HEBP2	30	18	12.384253925	12.017713745	0.715442752276757	0.154882850122222	
O75795_UDB17	30	18	13.11629	12.98501299	0.46660198061461	-0.408415106111111	
Q8IX01_SUGP2	30	18	12.889761535	12.96188625	0.908197654371538	0.0604833422777791	
P50440_GATM	30	18	13.465989369999999	13.499379099999999	0.519039713675638	0.171188245	
P17275_JUNB	30	18	12.154872484999999	12.42744781	0.936187134168943	-0.0426106662666665	
Q9H792_PEAK1	30	18	14.70372425	14.490929305	0.626617672352587	0.188406219500001	
P59998_ARPC4	30	18	12.29311833	12.562175005	0.390700860679284	-0.376784298322223	
P27487_DPP4	30	18	12.147098685	12.40629534	0.204624872452599	0.432697831499999	
P08069_IGF1R	30	18	14.903226499999999	14.811747045	0.286716387177013	-0.287881943888889	
Q9Y6M5_ZNT1	30	18	12.953820075	12.92279965	0.853240716570599	-0.0840117678888888	
P48634_PRC2A	30	18	14.23516647	14.394712145	0.549916082213934	-0.269808469666666	
Q9NXH8_TOR4A	30	18	13.118112655000001	13.25235494	0.204433977080566	-0.600380567955556	
Q92544_TM9S4	30	18	14.433967405	14.451770020000001	0.150257617280146	-0.762064958	
P27448_MARK3	30	18	13.649016894999999	13.73039077	0.919779505452815	0.0355529222222213	
Q7KZI7_MARK2	30	18	13.89181668	14.346982865000001	0.901697644694728	-0.0420724216666652	
O94992_HEXI1	30	18	12.332733585	11.673151	0.446856761500915	0.348622115611112	
P49454_CENPF	30	18	14.056148855	14.39813512	0.515041605904135	-0.260673513333334	
P20592_MX2	30	18	13.929743075	13.23203011	0.118984277357148	0.662647396666667	
Q12864_CAD17	30	18	11.984627525	12.272669385	0.147062957482675	-0.3175449258	
Q8IXT5_RB12B	30	18	13.90352407	13.893726365	0.247113489015951	0.359225374777779	
P51572_BAP31	30	18	12.068744774999999	12.39258297	0.155524123576278	-0.627264730988889	
Q8IWZ3_ANKH1	30	18	13.467421065	13.890441615	0.9981117394168	-0.000763911777777793	
Q13164_MK07	30	18	12.443447185	12.591213255	0.535687943988546	-0.433652977611112	
P14649_MYL6B	30	18	14.436175815	14.695606965	0.446190930324017	-0.232665333777778	
P61088_UBE2N	30	18	12.60513878	12.45408671	0.727399694688594	-0.196062022277777	
O15427_MOT4	30	18	14.33842792	14.561046925	0.824869101362051	-0.0858866172222221	
Q96CM3_RUSD4	30	18	14.476501545000001	14.258512960000001	0.993678300320386	-0.00265747288888996	
Q12906_ILF3	30	18	14.821255709999999	14.679937420000002	0.436033380446472	0.23599188011111	
Q6IA69_NADE	30	18	13.17258882	13.05907539	0.772203584304223	0.0724455361111112	
P23497_SP100	30	18	12.56753865	13.940926995000002	0.0836590805386366	-0.741410751333333	
Q86YM7_HOME1	30	18	13.741203345	13.816162384999998	0.356642212453063	-0.374858163333332	
O75448_MED24	30	18	12.221663535	12.59713196	0.925527763530409	-0.0455294967222226	
Q8NC56_LEMD2	30	18	14.39901871	14.38849042	0.613109095658893	0.20462917411111	
Q96K76_UBP47	30	18	14.960239905	14.733155920000002	0.586318352497586	-0.229299628888889	
Q9BXM0_PRAX	30	18	14.82974615	15.34390328	0.131355563958081	-0.460498403888888	
P02748_CO9	30	18	15.60368816	15.6511149	0.815829349661783	0.0833179051111124	
Q15050_RRS1	30	18	13.81653081	13.75398217	0.500785563201119	0.23349686488889	
Q9Y608_LRRF2	30	18	12.470303315	12.44883931	0.491352358848925	-0.246106781888889	
Q96DV4_RM38	30	18	11.628304125	11.893591144999998	0.196018399698851	-0.537324098688888	
P78356_PI42B	30	18	13.526887325	13.174971450000001	0.525611719710457	0.258406965333334	
P50851_LRBA	30	18	12.877533895	13.72352571	0.250297083969917	-0.386791845222222	
Q9Y2G9_SBNO2	30	18	12.13634568	12.459687395	0.888828615958753	0.0895884434222225	
O95049_ZO3	30	18	13.686732880000001	13.932910455	0.703537294547519	-0.159207941111111	
Q9H1E5_TMX4	30	18	13.877061925	14.040824794999999	0.738747558226747	-0.132948890888889	
Q7Z6P3_RAB44	30	18	11.533431645	12.231915075	0.0384082945895898	-0.750595951077779	
Q96DB5_RMD1	30	18	13.975855885000001	13.998108655	0.968502774631017	-0.0136188984444434	
P11233_RALA	30	18	14.236907665	13.77105118	0.267041524424973	0.339896898333334	
Q5T9A4_ATD3B	30	18	13.17176329	12.915499365	0.626980402839422	0.101688146444445	
Q9HBG6_IF122	30	18	14.64717173	14.082265840000002	0.906135494472661	0.0997310096555548	
Q86X02_CDR2L	30	18	14.608249945	14.104642845	0.958187968593132	-0.0237764157777782	
O94760_DDAH1	30	18	13.81958167	13.51742471	0.701713272943373	0.150269609388889	
Q99661_KIF2C	30	18	12.182019935	12.31970984	0.608194926052934	-0.348313257566666	
O95674_CDS2	30	18	12.001846255	12.227005734999999	0.626932552265443	-0.249316880611111	
Q9H2U1_DHX36	30	18	14.191776325	14.391976020000001	0.642072043866561	-0.144526670777777	
Q5MIZ7_P4R3B	30	18	12.44444236	12.889082635000001	0.931887535826742	-0.0516461836222231	
Q6IN85_P4R3A	30	18	14.25441187	14.10915577	0.58253987446278	-0.180972797555555	
Q8WVK7_SKA2	30	18	13.008856455	12.613460255	0.630494413906659	0.197334218711109	
P34932_HSP74	30	18	12.76815237	13.560092735000001	0.0210139700521892	-1.08193760877778	
Q9NR28_DBLOH	30	18	12.80103116	11.557466855	0.163999305168442	0.880410610688889	
Q5SW79_CE170	30	18	14.152109715	14.039919614999999	0.552587573185415	0.222630419444446	
Q9H9A5_CNO10	30	18	13.200674825	13.109786549999999	0.373888605591488	-0.34803488711111	
Q9H6Y2_WDR55	30	18	12.49601392	12.92192071	0.152512431202033	-0.761292136733333	
Q03169_TNAP2	30	18	14.087476895	13.74722309	0.426631580327869	0.271436607555556	
Q92835_SHIP1	30	18	12.897120104999999	12.151917145	0.20685449070532	0.448989536622223	
Q8N1W1_ARG28	30	18	12.03660888	11.655439115	0.812748576747295	0.0928180746777763	
P43652_AFAM	30	18	14.702906214999999	14.058269015	0.566105067139049	0.262540746111112	
Q8NG08_HELB	30	18	12.379670805	12.563411315	0.468634471699718	-0.460362438155556	
Q5JSH3_WDR44	30	18	13.696617674999999	13.940526559999999	0.714040182908461	0.0867645385555562	
Q9NZI7_UBIP1	30	18	14.45313441	14.02135661	0.292459208307444	0.344895338333334	
Q96NA2_RILP	30	18	13.978175675	13.817860605	0.584078582949596	-0.192043645666667	
Q9Y6G5_COMDA	30	18	13.775840055	13.88198805	0.434152371828251	-0.368173253444445	
Q9BZI7_REN3B	30	18	14.81848807	15.263326655	0.0944368820555619	-0.830906480222222	
Q9H967_WDR76	30	18	13.46584025	13.57062451	0.547580738633187	-0.242620539444443	
Q13098_CSN1	30	18	12.408490045	12.250486925	0.937389778035021	0.0254190567777783	
Q9UBS8_RNF14	30	18	14.512140195	14.651439585	0.802335714545142	0.123614277888889	
Q9BTA9_WAC	30	18	13.085966145	13.526371325	0.471844871318902	-0.310239767400001	
O75363_BCAS1	30	18	14.0135289	14.004449855	0.521660759695439	0.145625449222223	
O75334_LIPA2	30	18	12.577336035	12.242473755	0.871558494779758	0.0480760694444449	
Q13136_LIPA1	30	18	13.360056595	13.5245756	0.722609899629502	-0.135143234222221	
Q15334_L2GL1	30	18	13.695143175	13.91817198	0.374643242639158	-0.379254326777779	
Q12800_TFCP2	30	18	13.600954654999999	13.110314055	0.161901923661589	0.424172096333335	
Q9Y6A5_TACC3	30	18	12.8639264	12.88085327	0.302276121575732	-0.450829820199999	
Q9UNP9_PPIE	30	18	13.450288839999999	13.591500530000001	0.615420883013322	0.167912727777777	
Q6ZRS2_SRCAP	30	18	14.263067245	13.922635750000001	0.119732013561259	0.378747939	
Q9HD89_RETN	30	18	13.197349525	12.705938945	0.135540142851952	0.6250597905	
Q9H9A7_RMI1	30	18	12.87995804	12.736801665	0.922239264333206	-0.0508735957999988	
Q8TBC4_UBA3	30	18	13.402920479999999	13.234262430000001	0.244019947590314	0.336272754444444	
Q5TZA2_CROCC	30	18	13.90278012	13.88839737	0.930891724745111	-0.0244218831111098	
P07332_FES	30	18	12.823297740000001	12.854847280000001	0.560379856525364	0.247237395333334	
Q96GP6_SREC2	30	18	11.78279439	12.172766615	0.280245049185429	0.551601705944444	
Q86WJ1_CHD1L	30	18	14.28843209	13.995084185	0.296925697429469	0.239257019888887	
P27216_ANX13	30	18	12.258348569999999	12.673683725	0.950913461394086	0.0257948756666675	
P98171_RHG04	30	18	12.79597602	12.78646434	0.583711148667952	-0.362527766488888	
Q7L5D6_GET4	30	18	13.70834045	13.651860145	0.901992596854787	-0.0390389257777777	
P42167_LAP2B	30	18	13.942674775	14.353274235	0.859440500447707	-0.0497763373333324	
Q15393_SF3B3	30	18	13.39041267	13.13446048	0.334096684161165	0.30909089688889	
Q86X27_RGPS2	30	18	12.90512915	13.362492245	0.662648065819414	-0.255767017411111	
P09972_ALDOC	30	18	15.08403594	14.71807076	0.595197584712454	0.228590465888889	
Q9UHA2_S18L2	30	18	13.193635985	13.311248115000001	0.870983453382522	-0.0431579135555555	
P05165_PCCA	30	18	13.80216983	14.232198310000001	0.231428963175804	-0.317573382555555	
O95757_HS74L	30	18	12.68165111	12.83838432	0.48665865352547	-0.300747243144444	
Q9P2K5_MYEF2	30	18	13.374705885000001	13.200649890000001	0.645010231382365	0.207552347	
P60842_IF4A1	30	18	13.66179247	13.988878705	0.723091915760716	0.174192586999999	
Q9BX63_FANCJ	30	18	11.93736066	12.14758733	0.940321216669982	-0.038664640166667	
P40429_RL13A	30	18	14.79748038	14.593829209999999	0.875515850533955	0.0706004807777774	
P06727_APOA4	30	18	17.168262065	17.27150874	0.709256871373833	0.147331024444444	
Q9H3K2_GHITM	30	18	12.345671249999999	12.26396933	0.44297021094812	0.436884317777777	
Q70EL4_UBP43	30	18	13.323020499999998	12.87101438	0.757344922267987	0.163418842444445	
Q14145_KEAP1	30	18	13.73153497	13.639134805000001	0.133672569402664	0.365728451444443	
Q13303_KCAB2	30	18	13.845581175	13.149477695	0.0130164000572195	0.948427754777777	
Q8IZ07_AN13A	30	18	13.244259459999999	13.697631305000002	0.944385239774533	-0.0279441298888887	
Q9H6F5_CCD86	30	18	12.88110102	12.85536868	0.524838055017594	0.257770894577776	
P49354_FNTA	30	18	11.642938455	12.335135439999998	0.892860584519739	-0.0627461640888889	
Q9NRN7_ADPPT	30	18	13.498661	13.396785040000001	0.528053443983319	0.2839006982	
Q00059_TFAM	30	18	14.145052175	14.323778319999999	0.857572766014072	-0.100614928555554	
P13747_HLAE	30	18	15.280612935	15.901595775	0.359554414713548	-0.367418215333334	
P22413_ENPP1	30	18	12.72103649	12.478816235	0.255329799861727	0.290470315311111	
Q9BZG1_RAB34	30	18	14.28259581	14.58829862	0.863753677573129	0.0801917319999994	
O75962_TRIO	30	18	13.09819294	12.891119074999999	0.614658077265319	-0.141812018366666	
P30084_ECHM	30	18	12.79289701	12.82566508	0.943766617902191	0.0252937316666664	
Q9P107_GMIP	30	18	14.199206795	14.838732015	0.0512383674692491	-0.706270791777778	
P35241_RADI	30	18	13.771410790000001	13.89457911	0.635769186341686	-0.18375958788889	
Q14160_SCRIB	30	18	13.97632162	14.155407910000001	0.344258116386865	0.389681495555555	
P50991_TCPD	30	18	13.000926515	12.817933440000001	0.160958324058538	0.378541730888889	
Q9H000_MKRN2	30	18	12.100170275	12.679771429999999	0.745169223842721	-0.188420044488888	
Q13148_TADBP	30	18	13.379317239999999	13.134870565	0.981171539947087	-0.00906009777777683	
Q9H2U2_IPYR2	30	18	13.233417375	13.52439085	0.710640572712792	0.125778328000001	
Q5VZE5_NAA35	30	18	9.119484904	9.390155047	0.584007604311625	-0.267180819911111	
Q15366_PCBP2	30	18	14.530627525	14.503530430000001	0.566497333591755	-0.184094766222222	
P52747_ZN143	30	18	13.95441182	13.357497485	0.161512526097947	0.524606886444444	
P16671_CD36	30	18	12.422214714999999	12.44820055	0.506116836057543	0.256670863222222	
Q9BXB1_LGR4	30	18	11.81112211	12.044788024999999	0.385339969702371	-0.310846892899999	
Q9P2N5_RBM27	30	18	12.59656451	13.786070515	0.0704119501322898	-0.937627085444445	
P54577_SYYC	30	18	13.699774505	13.18326243	0.399610256104492	0.391681083011111	
P01034_CYTC	30	18	14.09711965	14.40192072	0.910244365316022	0.0482104753333328	
Q96K21_ANCHR	30	18	13.64306617	13.13108426	0.145952621399497	0.819282833533334	
O60271_JIP4	30	18	13.653791405	13.765867435	0.956981694057454	0.0151293537777768	
P48764_SL9A3	30	18	12.71672334	13.283148855	0.727921663969169	-0.168306286	
P11047_LAMC1	30	18	13.484198805	13.448727035000001	0.400004761494911	0.224898793222222	
Q9Y3D9_RT23	30	18	12.24178088	12.673089704999999	0.51544274149248	0.342095420222222	
O96000_NDUBA	30	18	12.7255547	12.865491955	0.256538393809073	-0.713745275977779	
O14908_GIPC1	30	18	14.88421555	14.442528545	0.234698570699179	0.310988369777778	
Q9NZT1_CALL5	30	18	12.827612515	11.63777617	0.033058784662806	1.10064945361111	
Q8NF50_DOCK8	30	18	14.59516	14.67811003	0.653143860093464	-0.171272324888889	
O14727_APAF	30	18	12.96146989	13.04891598	0.392377455050818	0.348743525333333	
Q96S66_CLCC1	30	18	12.222109235	12.14527779	0.438423189847053	-0.403863968333333	
Q9Y2H6_FND3A	30	18	12.39817824	12.372779595	0.979809221661288	0.0103029307777778	
O75937_DNJC8	30	18	11.65374809	12.131489165	0.268764078845447	-0.455519065599999	
Q13415_ORC1	30	18	11.68565188	10.840384360000002	0.253651746995754	0.375522628577778	
Q9NTK5_OLA1	30	18	13.32762578	13.182245994999999	0.946136463169452	-0.0197917904444456	
O95163_ELP1	30	18	13.298587744999999	13.036304945000001	0.342722062893572	0.248982557777778	
O43818_U3IP2	30	18	14.280478955	13.583698025	0.283541062822649	0.398380015555555	
P32754_HPPD	30	18	13.113171635	12.98318531	0.38705721813735	-0.297172854233333	
P11169_GTR3	30	18	12.441571629999999	12.78032191	0.289377161049271	-0.518448042388888	
Q96Q06_PLIN4	30	18	13.007495355	13.02455316	0.22197643453013	-0.40204271411111	
O43929_ORC4	30	18	13.83399701	13.265768925	0.0199020105761263	0.741130712333334	
P21589_5NTD	30	18	14.6266121	14.798210085000001	0.782707442476732	0.086514463666667	
P25788_PSA3	30	18	12.676877335	13.278868655	0.0461459401822876	-0.517301858666666	
P05937_CALB1	30	18	12.333815815	12.175513385	0.746968583261791	0.159262101711111	
Q5VZK9_CARL1	30	18	13.333285265	13.207965479999999	0.68381798389357	0.110088095888887	
O75828_CBR3	30	18	13.976196105	14.165945845	0.402082827783845	0.55337798388889	
P05166_PCCB	30	18	13.28428529	12.976699005	0.0568158394382215	0.562097306666667	
P51884_LUM	30	18	13.861685325	14.285340105	0.294748274795634	-0.520174722222222	
O95470_SGPL1	30	18	13.880493415	14.229100455000001	0.185956663800129	-0.498822347566666	
Q6UUV7_CRTC3	30	18	13.530940165	13.78674697	0.59178523061341	-0.126163095666666	
Q9P0N9_TBCD7	30	18	13.497823385	13.68365291	0.729191838647433	-0.104137831666668	
O14545_TRAD1	30	18	13.822387475	13.733930090000001	0.377700116664987	0.419515189555556	
Q9UGJ0_AAKG2	30	18	13.72525251	14.51632776	0.924191746655486	0.0438358564999994	
Q8TD43_TRPM4	30	18	11.32883244	11.869270315	0.746970841544599	-0.107563251733334	
P55786_PSA	30	18	14.610059145	14.01140744	0.0238424935352212	0.540025497333334	
Q8TEQ8_PIGO	30	18	12.268183220000001	12.205594625	0.90672105593025	-0.0583682379777777	
Q9BZR8_B2L14	30	18	14.87049264	15.01624695	0.529997898124896	-0.193308800999999	
O15085_ARHGB	30	18	11.66554039	12.012981759999999	0.580761477266056	-0.276753339133334	
Q9Y2J8_PADI2	30	18	13.43493394	13.475259139999999	0.973086453523915	0.0152188042222221	
Q6ZRP7_QSOX2	30	18	13.26674462	13.3007106	0.6035644554314	-0.253829416666667	
Q92608_DOCK2	30	18	13.914111994999999	13.34189332	0.356243787957454	0.340512276333333	
Q9P2T1_GMPR2	30	18	13.232608084999999	13.247069660000001	0.831552065070097	-0.0744595694444445	
P13196_HEM1	30	18	14.42414106	14.30747966	0.327668308113865	0.258270572888888	
Q9NRD5_PICK1	30	18	11.521905749999998	11.705440745	0.841843619141833	0.0921206736444447	
P61457_PHS	30	18	13.62117091	13.607252505	0.643859762380098	0.195411654555556	
Q13363_CTBP1	30	18	12.52130789	11.98240323	0.543407527471981	0.21810277	
Q96FW1_OTUB1	30	18	14.80641824	14.853059795	0.412112756681438	-0.284695194333333	
Q9H479_FN3K	30	18	14.052827205	14.697631175000001	0.00873953410767557	-0.725412705888889	
P25325_THTM	30	18	12.8402081	12.91273091	0.331832364723608	-0.432810203322223	
Q5TBA9_FRY	30	18	14.742713819999999	15.014634085	0.727382799158838	-0.086513892666666	
Q9BQ24_ZFY21	30	18	12.161794675	11.852145199999999	0.658123316497095	0.197517793022222	
Q9BPW9_DHRS9	30	18	13.47706677	13.684171355	0.399036281805123	-0.175491223666667	
P98082_DAB2	30	18	14.282908540000001	14.500351864999999	0.919110975723264	-0.041802757866666	
Q96CD2_COAC	30	18	14.6455543	14.54408648	0.417210826188974	0.376068930777777	
P84103_SRSF3	30	18	13.083802675000001	13.02496935	0.529830582996071	0.241606984222223	
Q9Y4E5_ZN451	30	18	15.466060695	15.453261295	0.497500669886929	0.314802943777778	
O75191_XYLB	30	18	12.461180460000001	12.392296365	0.499508478327244	-0.204429634511111	
Q15738_NSDHL	30	18	13.596971105000002	13.246228185	0.688653885239127	0.186630890566667	
Q9UIG0_BAZ1B	30	18	12.108715595	13.032646985	0.116661623701376	-0.635118380911111	
O95864_FADS2	30	18	12.16700175	12.88029718	0.0444170039421522	-0.702934502833333	
Q00341_VIGLN	30	18	14.35306701	14.120828905	0.680661837531208	0.114666114111111	
P50570_DYN2	30	18	12.46257996	12.160672805	0.109474441077426	0.589108281977778	
Q8N8Y2_VA0D2	30	18	12.369798379999999	12.174509815	0.699886249508256	0.144245725399999	
