gene	t
Slc23a3	4.399868990292667
Man2c1	4.39868200871476
Ttyh1	4.381329522129848
Stim1	4.378828206664292
Runx1	4.371838704638522
Fnbp1	4.370983983668163
Ccdc9b	4.3701621412472855
Faah	4.369319274360714
Krt19	4.368053260405516
Tbk1	4.368047434093714
Clic1	4.367373412149667
Aff4	4.366831484148292
Gm14103	4.364047415250424
Gm13149	4.364047415250424
Tmem51	4.362653158156725
Fhit	4.3610333050909444
Myo10	4.356918475761636
Gm24616	4.352520254304223
Fam83g	4.352263799324835
Cib2	4.34947136146652
Rai14	4.348161382968114
Lamb2	4.348116494346102
Pex16	4.3434161419933535
Exoc2	4.342300045479687
Snord13	4.34084103141697
Carhsp1	4.339023160588364
Bst1	4.338213113141802
Inhca	4.335190379250846
Spred2	4.333741396036922
Nek7	4.333302314045933
Selenow	4.333099458371689
Cxadr	4.32589138710894
Irak4	4.322926895085095
Aknaos	4.321451112379028
Itgb3	4.3170149392910915
Tnfrsf26	4.314607460981214
Pnrc1	4.303742047655783
Stam2	4.298326870072168
Bicdl2	4.288823708686685
Ada	4.287557909920484
Dsg2	4.2862662633668585
H4c12	4.283572437582119
Cblc	4.2835411333511635
Ptk7	4.283030410794727
Vrk2	4.281976165092288
Dclre1c	4.277145950306667
Gpa33	4.271937760800699
Gm9888	4.267471584664848
Gpr35	4.267471584664848
Cxcl3	4.26395585218306
Cdc42bpb	4.261719375764766
Sap130	4.240745102972324
Rhbdf1	4.237502969406259
Phospho2	4.237036351845411
Lmx1a	4.226700853373914
Foxa1	4.226484433377215
4632411P08Rik	4.2184723057488345
Arl10	4.216171594121079
Lmo7	4.213448501255203
Cmpk1	4.207592249036697
Slc25a43	4.202565256679271
Snora62	4.194377450067764
Fut8	4.189245819217459
Spin3-ps	4.187490265385514
Psg19	4.187490265385514
Gm10244	4.187490265385514
Nrxn3	4.186744536941384
Fars2	4.183715573380184
Spata13	4.17376109189729
Kif1c	4.172135207539744
Mcm9	4.17213421684553
Dapk3	4.172098588032953
Tmem238	4.168463372859808
Ifitm5	4.156769468357048
Mapk10	4.153194249119815
F8a	4.152214618133072
Wipf2	4.141341967562748
Mast4	4.139890558585859
Cpm	4.131606165894855
Hdhd3	4.131261016622739
Gjb4	4.123607038245154
Rai1	4.118921155029608
Apold1	4.115376303162923
Casp8	4.112545808542397
Gm36582	4.112389596142191
D430020J02Rik	4.102829601895097
E230032D23Rik	4.102078528505938
Ctnnd2	4.101064823945639
Mgat4a	4.097936985438416
Spint1	4.0918964107088
Rhpn2	4.084303546752349
Dus1l	4.079662953689514
Ccdc88c	4.079548724344056
Per3	4.07307287558889
Ly6c1	4.070865788968877
Lrrc26	4.066720225844696
Gm36738	4.065789197520048
Gm54867	4.064570121196117
Ric8a	4.0600373619502745
Akirin1	4.058933813044679
Gm15198	4.0585289310554185
Ly6f	4.055932194385634
Nbea	4.052256360833284
Bcl2l1	4.050032790460369
Hycc2	4.043173736537683
Tcn2	4.043167327106008
Anxa11	4.040849850626563
St14	4.033292364493126
Ttc4	4.02735139541053
Vti1b	4.024075920955929
Gm12955	4.018019869779554
Proser3	4.0104085400549545
Cep131	4.0060031920830275
Ppt1	4.005266556723832
Sult2b1	4.003753766398266
Slc8a1	4.003556899866119
Magi2	4.00076794067558
Mapk6	3.9975868934386356
Smox	3.9927202856917057
Gps2	3.9708055902811257
C77080	3.9677634629547938
Sgcb	3.96459023143935
Dock5	3.963271786084351
Grhl2	3.9618825613299995
Sdsl	3.959874304280291
Gja1	3.9585920385677715
Trim23	3.9545380646467514
Cpne9	3.9515858389482497
Lin37	3.9511999092866
4933439C10Rik	3.950390773297689
Gpr137b	3.9498544670457902
Naa40	3.9472125053275544
4930447K03Rik	3.9470751889489795
Gm6386	3.9470751889489795
Spty2d1	3.9464051662162634
Ptgs2os2	3.943988209585638
Man1a	3.9431176863580406
Foxf1	3.943094298567647
Secisbp2l	3.9427670127223573
Gm17709	3.9427610384627636
Smad7	3.9412412043011136
Anxa7	3.9376577839997133
Gm6023	3.9361310812099193
Hsd3b7	3.9321193650699837
Inf2	3.9291975476276515
Snord42a	3.9264686831950772
Pwwp2a	3.925501821177358
Fbh1	3.9252115867816557
Macroh2a2	3.9248062890832824
Nox4	3.9243629822356634
Pstpip1	3.9162856235425383
Gmppa	3.9160367995327516
Spns3	3.9105279917158113
Golga1	3.907998727029327
Cyth1	3.9055870877937195
Pml	3.905280199330657
Gm20544	3.9041496857060034
Gemin7	3.9039306842034147
Zfp568	3.9019522149360615
Rtkn	3.89863532862907
Lncenc1	3.8970443336463996
Poc1a	3.891670867681332
Zfp984	3.891428360385325
Tnik	3.8883615181656594
Rps7	3.885977675191693
Ubl7	3.884760492015942
Inafm1	3.883867285197136
Nucb2	3.8818242464429904
Recql5	3.8783733670821205
Kcnmb4	3.8769454318904963
Chmp6	3.87099421289988
Gm17823	3.8704156695560723
Fxyd3	3.86814161834751
Gm7839	3.8679856482953427
Fgf9	3.8679856482953427
Slc1a1	3.8679856482953427
Ier5l	3.862905822887955
Prss23	3.8626232721416955
Herc4	3.8567032726585917
Wipi1	3.854124567894763
Gm5904	3.8540591169252822
Gm8436	3.853925615275326
Shoc2	3.8525148611898272
Fgf13	3.8498182093160866
Prr13	3.8466434871346715
Lif	3.8438985371381813
Psg17	3.8436753965983694
Mterf4	3.84259027439647
Gm23346	3.841489536419053
Tgfbr1	3.839944758314103
Gm10602	3.839762793529664
Cript	3.838160304226545
Smim15	3.833339144002404
Cds1	3.83157263708204
Cacna1c	3.8289367042712823
Nmnat2	3.8246672104821258
Arrdc1	3.824493043191659
Gm26576	3.81642073728093
Dapp1	3.8104695063785115
Brd1	3.8093473131596647
Malt1	3.8080643521428934
Stk32c	3.8067794499747127
Ass1	3.805608555776201
Gm48086	3.8050322235240146
Pctp	3.8016957194426553
Nucb1	3.8012403154558525
Micall2	3.795209725257991
Gm9598	3.7897785416392304
Fam83h	3.785632059249872
Asap3	3.7835432810984653
5033403F01Rik	3.7806610802141654
Gm12602	3.7763919359159654
Scg2	3.773869646794309
4930483J18Rik	3.771133469388775
Esrra	3.7702311387393768
Dync1i2	3.769575193234847
Fbxw10	3.7655989889874566
Efcab1	3.765086691892677
Abcc1	3.762664249732359
Isg20	3.7576910997978326
B4galt3	3.7510944867896656
Rnf183	3.7477434435685346
Eps8l2	3.7447167271401818
Haus4	3.743879500022921
Gm10385	3.74172105206573
Stx1a	3.7404849048138833
Ufl1	3.7370063330122334
H2bc11	3.7349574383721396
Fhip2b	3.7303175002822537
Snapc5	3.726968431621796
Kif3b	3.717823512387673
Dok2	3.7173239366158026
Klk6	3.71608461816936
Nudcd3	3.713695110915619
Cd44	3.712611560589444
Dlg5	3.7120949818146514
Krt18	3.707864139487069
Ncmap	3.70610840541835
Cpeb4	3.703427265162124
Gm18943	3.703335978181602
Pik3c2a	3.6988113332271273
Thrap3	3.69850856269953
Epcam	3.6908083387927353
Sptlc1	3.687119910129578
Card6	3.6826320898181106
Tex2	3.677963503890854
Dcaf5	3.6763441185404884
Tpcn2	3.674360773373508
Rapgef3	3.672272782896099
Lcn4	3.664721493820787
Kcnk6	3.6623615571135706
Lama3	3.6605324445684944
Rap1gap2	3.6597592496497704
Lcorl	3.655817841486957
Zfp62	3.6527163568041856
Synpo2l	3.6521327691482326
Gm23301	3.6485737897533683
Plekhm3	3.648113832287712
Gm7177	3.6461361944395185
Uros	3.638942168271454
Neurl1a	3.6375812318371676
4930471E19Rik	3.63247973214319
Gm42670	3.6203609553025036
Plxnb2	3.6188427557772096
Mapt	3.6185363427232877
Snord118	3.618144025146141
Inpp5k	3.6160250931298927
Sema6d	3.614447018777285
Carmil1	3.610308885280085
Fam83f	3.6094084482054543
Mocs3	3.6083357567592262
Zbtb43	3.6044983879237344
Pwwp3a	3.6032047225424195
Fam98c	3.6003948589180443
Jag2	3.5994224762668785
Zc3h12a	3.598815230358185
Gm43704	3.595285535757595
Rpl14-ps1	3.5933001467285783
5430425K12Rik	3.5905034779196567
Lrrc1	3.5878800970114875
Fes	3.587427186072201
Col11a2	3.581308902416679
Tango2	3.5803699319499365
Pak2	3.5748928850550135
Mettl5	3.5739052297420324
Coro1b	3.572008488755251
Card10	3.570698308030509
Gm43953	3.570312836697836
Akna	3.5683730770195474
Col7a1	3.5675192345617797
Fbxw9	3.567238264049904
Arih1	3.565131472935279
Bace2	3.5636362072375634
Git1	3.560833333419837
Rnf185	3.558997233990328
Btbd19	3.5580152011220862
mt-Rnr1	3.5559158981167185
Ppp1r14d	3.5548478919926745
Coa4	3.5539937403694335
Shkbp1	3.5532927918958537
Gm7102	3.5519951043034097
Gm4865	3.551513325360068
1700010I14Rik	3.5506094492416773
Snph	3.5466289142237675
Gm5447	3.5466289142237675
Prl2a1	3.5437084549708078
Acsbg1	3.543185795143042
Oip5os1	3.539836942137494
B230217C12Rik	3.5352580465114527
Tmem120a	3.528820523366088
Lratd1	3.522514545737736
Dynlt3	3.518526408749111
Gm8444	3.5146978924911263
Gm55330	3.5114054521370446
Phf2	3.509550127737015
Nudt18	3.5094338307842228
Ube2m	3.506421180042574
Vps16	3.5049758252651166
Arhgap27	3.4978435084104316
Phrf1	3.495698629583564
Htra1	3.492679595662802
Tmc4	3.492506733119251
Ssna1	3.492086343056434
C230013L11Rik	3.491883769956633
Foxc2	3.491670739706682
Dsp	3.4904697265103706
1810053B23Rik	3.486073639408861
Furin	3.469785503745043
Agtpbp1	3.4692748826400015
Pde5a	3.468811739577253
Abhd14b	3.465249964486334
Tfap2a	3.4645389495414767
Pcdhb16	3.4621426830454514
Rpl10a-ps4	3.459590639265361
Gpr3	3.4589237774215436
Acer2	3.457876045396055
Irgq	3.45712166166555
Ireb2	3.4527051512753957
S100b	3.4523994577756247
Dock9	3.452350395925643
Shroom4	3.4490052385978887
Ppp1r37	3.448112028089607
Nsun7	3.448040637301739
Ptrh2	3.448028976526838
Anapc2	3.446391645823293
Gm15422	3.4399725147558637
Med18	3.4389228856017096
Slc25a37	3.437523725923652
Gm14813	3.436293751944313
Zswim5	3.436293751944313
Snord37	3.435294250349583
Ttc39c	3.4349404109757753
Mrs2	3.4347914767263887
Slc6a14	3.4332017333715172
Uhmk1	3.4322279976203967
Ccdc189	3.43114506530363
Chst11	3.4306563736749336
Ap2a1	3.4278578412913103
Agpat2	3.425278271506585
Rbm25	3.4216645176000875
H2ac13	3.421148560384482
Dhx40	3.4205305902828074
Aftph	3.4190222568228408
Prex1	3.418656144520758
Eif2ak3	3.417762313927387
Krt5	3.417044141857718
Galnt3	3.4084720044607413
Epha2	3.4017516976282365
Fcna	3.3999724893560836
Glrx	3.399127566703984
Gm48632	3.3991080469994883
Taok3	3.398905192381504
Zfp646	3.3982216877237184
Zfp710	3.396769791074261
Sik1	3.3956491025306708
Micall1	3.3942834602285754
Dedd2	3.3934413266458896
Capns1	3.3875828280727673
Nsa2-ps1	3.385050045379152
Mat2b	3.376899509484268
Nbl1	3.3750921698493204
Vezf1	3.370765332053194
Mpdu1	3.367233815295827
Slco2a1	3.3672330183560177
Gpx1	3.3671677130529747
Hgs	3.366890915265531
Trim14	3.364701151479378
Spink2	3.3646966059333514
Nme5	3.35821785978033
Cavin4	3.358187751777531
Kdf1	3.3538708413953713
Mmp24	3.3536524494429294
Cysltr1	3.353082455358791
Gm36262	3.3530082245650736
Eef2kmt	3.352534292673856
Pitpnm3	3.3517571440521756
Zc3hav1	3.351317002123549
Pard6g	3.350702714929289
Tm9sf3	3.3501624359079836
Eif2ak2	3.346832650381383
Wdr73	3.345622325752204
Gas2l1	3.3405657053674274
Gm18827	3.3405440882788073
Rnpep	3.3384592703513825
Megf6	3.3372563132693003
Axin2	3.336667185531105
Ppp1r7	3.336119635771261
Gm48529	3.3336335086728326
Rpl30-ps11	3.330215762776156
Trim29	3.3275730986116625
Rexo4	3.323805598882429
Snord15a	3.323183742859364
Sra1	3.3222480532075984
Mcmbp	3.317389060071001
C130074G19Rik	3.315902417619291
Chct1	3.314728829323445
Creb3l2	3.3108373522757293
Bbln	3.309572152152703
Ramp3	3.308601421566713
Mmp14	3.308313363137979
Iffo2	3.306910366529417
Dnal1	3.300114267969412
Pde2a	3.297053830270151
Wrap53	3.295670404075762
Rnf20	3.295666831126378
Smtn	3.2954854182617646
Gm13456	3.291194813142619
Rps5	3.29097477228896
Atp9a	3.2905329172621047
Plekhg5	3.2887610916707137
Mctp1	3.2851965078664414
Tmem254	3.2844244087101697
Eif2b2	3.284384453370029
Gm14140	3.282111735817056
Prss16	3.2783167412566674
Gm6852	3.2782099919536076
Ddx42	3.276582429952484
Pxk	3.275658745809093
Sys1	3.2745898277555856
Fam217b	3.273276908861896
Rlf	3.272599427752886
Slc44a2	3.267187187171386
1700034H15Rik	3.2624347152257838
Gm7089	3.260038975360987
Zfp64	3.255605294323028
Gne	3.2548578371217065
Mycbp	3.2510050912658133
Gm7642	3.250001985591548
Cep112it	3.2485778252902753
Usf3	3.2463304092827197
Gm6493	3.243473801476442
Sptbn1	3.2425460745199963
Plekhm1	3.2420218441339683
Creb3l3	3.2411652369339032
Apobec3	3.2361076983976296
Mogat2	3.2357037767516177
Abr	3.2340138697989396
Gm7993	3.2339974493713886
Tarbp2	3.2322933605796047
Gm43912	3.2321478871514624
9430062P05Rik	3.2321478871514624
Smim22	3.227727050507322
Mpv17l2	3.226203984222155
Zmat2	3.2259375039566076
Syt8	3.2234297871432385
Os9	3.2205484468473946
Gm49890	3.2203497278947717
Rpl26-ps2	3.2197195242689185
Pcdh1	3.2185432187719387
H2ac11	3.2178848880335518
Crlf1	3.2174269847686574
Evpl	3.2171502312317455
Klhl25	3.2143160519607568
Csnk1g1	3.213965713352324
Fbxl2	3.2135104431704145
Senp3	3.212930107786746
Gm17872	3.2125415183966575
Rac3	3.2123877801185934
Inhba	3.211852246454088
Tubgcp2	3.208774206387792
Map3k15	3.2076044081996256
Gm49654	3.207133551390012
Nqo2	3.2051222656365663
Ncbp3	3.205101080874918
Padi1	3.2028849322149315
Cadm4	3.2014870009682483
Gm12183	3.1921170020239598
Raet1e	3.1912737849557824
Zfp53	3.1909922548985814
Stap2	3.186122594803386
Atp6v0a4	3.185716663056497
Gm47571	3.1833517458779377
1600014C23Rik	3.1770864632351397
Rpl19	3.1743942098067994
Gm6085	3.1726343435250843
Chmp1b	3.1719538807132346
Castor2	3.1713254359621783
Dppa2	3.1660924738495977
Niban2	3.1646270449531926
Gm44950	3.160663928126611
Naip2	3.1587679097556696
Glod4	3.1586000532940655
Leng1	3.155857352135212
Odaph	3.147733368612715
Xpnpep1	3.1471584356015563
Kcnmb4os2	3.146085152797667
Prkcz	3.1459908395004126
Nabp1	3.1454928739419987
Slc39a2	3.1454707316782757
Osbpl10	3.144807939195379
Apoe	3.1432981333308776
Pdlim7	3.1425211636702066
Acsbg3	3.139752924228353
Patj	3.1395066958565216
Blnk	3.138599070068046
Mrpl38	3.135956071623079
Bfsp1	3.135028370713281
Gm7413	3.1338153801186284
Ntrk3	3.1314970561084685
Brca1	3.1291218782794608
Zfp729a	3.1281517520688746
Klk9	3.1275172025068594
2900005J15Rik	3.126288131013661
Cxcl1	3.12588469111451
Bmyc	3.125721881313295
Pcdhb17	3.1246445786318793
Baz1a	3.121749212770923
Basp1	3.1216516566583534
Sumf1	3.121581697040641
Commd3	3.119751884258621
Gm43365	3.119605390056803
Slc45a3	3.1195455261384857
Oga	3.117400740210547
Rundc1	3.116946769646827
Avpi1	3.115010649815085
Tmem120b	3.1148189345359203
Gm2676	3.1147851946382237
Gm9633	3.1147851946382237
Insyn1	3.1121092607802465
Nudt10	3.1116414318477053
Gm9910	3.110760061796231
Prl2c2	3.1099548366878094
Nkiras1	3.1095099425494994
Trbc1	3.1083712491946183
Cdc73	3.104945591321571
H3c10	3.102794849925656
Nebl	3.1016891401607016
Ccdc82	3.0979722121111357
Zfp180	3.0976099000574435
Ube2q2	3.0973259122514727
Gm5910	3.0956914504267097
Fam110a	3.092610530701533
Prss8	3.091386950963065
Ereg	3.0894398391153954
Flad1	3.0796586627714
Zfp169	3.0790847775949772
Map4k2	3.078255898619141
Dynap	3.0781519971445794
Chmp4b	3.0778120888138187
Vps39	3.075392806738125
Ephb2	3.0741002659130636
Krt6a	3.07222263099864
Nelfb	3.0712520198527073
Klhl26	3.0711622659405196
Qars	3.070559803223854
Usp6nl	3.0682487597419064
Gcnt1	3.065390324737083
Zfat	3.0644865324064945
Jarid2	3.0639660970489455
Trim36	3.0636225512990265
Cenpj	3.062349634959799
Lrrc46	3.058039789528833
Cflar	3.055712653228933
Sh3gl3	3.0538280109454328
Gm6245	3.0522058052080805
Cnnm3	3.051310603120586
Apobr	3.051286498310001
Gm14776	3.050832412054435
Gm807	3.0505681650002954
Fnbp1l	3.049619303799661
Cnnm4	3.047543898577945
Prkra	3.046949134953845
Upf2	3.0456857426733572
D17H6S53E	3.0436529789766245
Chmp2a	3.039546847005853
Ckmt1	3.0375544114807504
Tspan17	3.0375537849715326
Cfap36	3.035903320377554
Spint2	3.0356889631134725
Itgb6	3.0342765737025132
Cd53	3.033297612849199
Nat9	3.0300796519700235
Rhof	3.029993641709685
Mnt	3.029537602602785
Rmdn3	3.0293759831865787
Gas7	3.02757839073796
Sned1	3.0266169642323923
Gm13623	3.0261135798142167
Commd5	3.017897139196113
Il17rd	3.0159602583192853
Gm8775	3.0086867184054964
Gm7780	3.0086867184054964
Supt6	3.0041671268101644
Elf1	3.0037207856609123
Jag1	3.0015169762574736
Bmp4	3.0014896860325093
Cldn1	2.9952895961339885
Marf1	2.9949186934105025
Rad50	2.994871805837753
Cdc42ep5	2.992756823373958
B4galt7	2.990837895003127
Tes	2.990158579358187
Prkcd	2.988759704453276
Fam210b	2.9875854989727753
Lypd3	2.9846467138342763
Stk10	2.9840662888314498
E2f3	2.9812814180464526
Gstt3	2.980981562035816
Reln	2.979319868449627
Gm8463	2.9791162005218395
Atad2b	2.979049356917115
Dcxr	2.979034086336044
Itgb1bp2	2.976877532939628
Rsad2	2.9677800929887956
C230014O12Rik	2.966915010699093
Epha1	2.9667018962687357
Manbal	2.962674393630131
Bmp8a	2.9607611388735715
Gpatch2	2.956780152052849
Gm35507	2.9567556212435733
Rnf40	2.9552999300072913
Rgs3	2.9547931482355754
Trdv4	2.953280733646956
Raly	2.95124010983578
Mrpl55	2.9509680410190087
Fbxo3	2.949026684953997
Gm14636	2.946661648814582
Kcnn4	2.94632385399951
Tmem104	2.945782420716561
Zpld1	2.9456365909908566
Slc25a48	2.945281252595785
Morc3	2.9441662524327805
Tinf2	2.943957335429419
Fadd	2.9434517951644525
Ulbp1	2.942732832069076
Gm38563	2.9423002682159765
Fads6	2.940774137611597
Cln3	2.940729840285124
Lad1	2.939294404383458
Pcdh7	2.938435439260086
Baz2b	2.9362080380630715
Gm13648	2.9358580638688996
Usp4	2.935462646057363
Ddi2	2.934605620446214
Tjp3	2.9342721276210355
Tmem234	2.9323650398987353
Tmem69	2.9321370308604013
Snhg7os	2.930993035759379
Bmp1	2.9263410831066863
Tnrc6c	2.926076355379755
Pak4	2.9252984144560847
H3c7	2.9250917323325183
Ipo5	2.9250043219193285
Gm42477	2.924755803470456
Zfp277	2.923113611024226
Sftpd	2.9227257529557282
Parp10	2.9197559251351732
Ercc6	2.918995718020014
Itprip	2.9187380944466037
Zdhhc13	2.9179834790735897
Gm12642	2.917620982148211
Tgfbr3l	2.916728489399677
Mpzl3	2.914681879576023
Bzw1	2.91394214368797
Prom1	2.913653978978331
Ppp4r4	2.9107773811228563
Numb	2.9096039367153206
Rbm6	2.908737014517223
Gm7909	2.905108291079702
Gm45630	2.902992419314345
Gm48996	2.9016592269437047
Gm32552	2.9002379652896897
Nt5c2	2.898596868281997
Dysf	2.8979563236378563
Ntf5	2.8975654842887946
Rbm42	2.895770360771266
Gm6204	2.8952212976475473
Clint1	2.892994899353993
Gm7114	2.892419311980869
Ino80e	2.892095994979375
1700073E17Rik	2.8912777454106187
Kctd4	2.8901976815978574
Tmeff1	2.8888666820703377
Cd276	2.888653591758312
Arf3	2.8879046453597343
Acsl5	2.887871421687043
Cep70	2.8878505844525004
Tor4a	2.886293678154875
Usp3	2.886072121633257
Rundc3a	2.8853863970164007
Gm37289	2.885372049539899
Arpp19	2.8847305475791476
Gbp9	2.8783521060472173
Rapgef6	2.8781219227983494
Cog4	2.8780409434349497
Gpr107	2.8772023970526837
Ucn2	2.8763600044976156
Mbnl2	2.8757692618236113
Ring1	2.874769638858381
Serpinb5	2.8716941172668724
Mak	2.8709747633009752
Ranbp6	2.870785724550656
Gmppb	2.869852138997473
Cda	2.8687581158753885
Cdk18	2.8687040871400833
Pramel12	2.866558421366259
Parp3	2.8654417571384645
Virma	2.86496069696914
Fbxl22	2.8619404923810974
Ccdc69	2.8584109192804887
2310022A10Rik	2.8555045190102137
Adamts4	2.8549707107732694
BC031181	2.8548540687288337
Peli1	2.8539216756812653
Nrtn	2.8513714793443956
Ankdd1b	2.8484266604887756
Snrnp70	2.8475561455429625
Rabl3	2.8466461210363136
Gm4784	2.846067011834425
Gm37755	2.8449656095448166
Kctd2	2.844368605378132
Echdc2	2.8408776006291854
Ctif	2.8375600671076913
Fsip1	2.83704671727177
Ppl	2.835407403717047
Tmem86b	2.834647990804737
Knop1	2.832195494565312
Fancl	2.8305829423436966
Ifi205	2.829528337140048
Gm19028	2.829112615606409
Abcb11	2.8290981805287583
Lancl3	2.828149138147695
Gm2965	2.8279579989606125
Il1a	2.826034254433245
Gm6533	2.825918364933792
Coq8b	2.825385218574384
Pgm3	2.825365944325691
Brd3	2.8241343759695665
Clk1	2.8212936455182027
Enho	2.8209128743845158
Bcl2l11	2.818602590195215
Arhgap27os1	2.8179063759790206
Rhbdf2	2.817779490822138
D730005E14Rik	2.817160328728711
Katna1	2.8155386038331884
Caap1	2.8144558369870865
Cnot6	2.811844041152598
Fnbp4	2.8116209903293745
Miip	2.809379521603096
Sppl2b	2.808801487887444
Pcsk5	2.8087442597868035
Adgrg3	2.808505593709166
Ube4a	2.808369841053294
Vps54	2.803179416844463
Gm13602	2.8024672188005617
Tmem30b	2.801596681484093
LTO1	2.801097933262251
Ptpn3	2.798457378239377
Ctnnal1	2.7968413275969826
Ppox	2.7953209975910025
Gm13532	2.794962043590088
Gm38026	2.7932429144515663
Tnfsf13os	2.7929525985616146
Heatr6	2.7901198994113288
Akap12	2.7892744182275933
Park7	2.787483872843762
A130012E19Rik	2.7874524121029864
Ceacam16	2.786998161977729
Gm9027	2.7862785168796416
Spin1	2.7861783042151083
Gm43273	2.7857732964376036
Cdcp1	2.7846747186786085
Sdf2l1	2.7846590331732295
Dhrs9	2.782967627156381
Ap3s2	2.7812198551309093
Gm15867	2.7795663740019823
Cert1	2.7776610431425346
Rpl23a-ps5	2.7764855126361874
Emsy	2.776244070572158
Akt1s1	2.775905246242943
Rala	2.775216332582654
Plat	2.774880909789202
Ldlrap1	2.7718383963635795
Gm14049	2.7708074507172173
Gm15884	2.770169348327007
Gm24708	2.770169348327007
Nans	2.7685404726985676
Midn	2.7672649474231865
Gm56118	2.7665137009416068
Cdh5	2.7664560578716784
mt-Rnr2	2.7643453227195507
Itgav	2.7623380425702524
mt-Te	2.761158542077376
Gm11221	2.759770235504023
Fabp4	2.7584147285164744
Gm43499	2.7574009054187467
mt-Tc	2.755195396560187
Gm37983	2.7544638021991723
Pard6b	2.753727497042852
Entr1	2.7529673843179583
Nosip	2.751357966868918
Shisa4	2.751170487832689
Dhcr24	2.7499155022483497
Cdc40	2.748972440184538
Etaa1	2.748824383248279
2700062C07Rik	2.748416432934585
Cidea	2.7483791345109023
Sipa1l3	2.7477551807111804
Gstt2	2.7464933712119968
Zfta	2.7444003548167406
C1ql1	2.744165867517077
Gm12097	2.743864296069982
Gm7040	2.7423143867022826
Gm22270	2.741429195018526
Vps18	2.7408333262715483
Gm13366	2.740115426999824
Gm3940	2.7398935453840116
Cfap45	2.7387103186420148
Prr7	2.7372724176463064
Cbr1	2.73726291851813
Xaf1	2.736537646538648
As3mt	2.7349653140826
Slc2a1	2.734133550673584
Susd4	2.733044924651993
Ctsd	2.732741632203913
H2ac12	2.7325980970255146
Lmbr1l	2.7324975838224064
Dusp19	2.7316604343500126
Pfkfb3	2.731595825112391
Zfp512b	2.7312576698050783
5430434F05Rik	2.7302872189590834
Krt8-ps	2.7293214008429016
Gm13349	2.7291470250943966
Plaur	2.7283334844595766
Rnf213	2.7274883704446964
Rnf25	2.7218422774654254
D830039M14Rik	2.721206708357804
Snora30	2.7211586231172853
Chpf	2.720584611928289
Gm3436	2.720050943535209
Saysd1	2.718171622867104
Hps4	2.7165757519472598
Ip6k2	2.7161109007750355
Pes1	2.7156680512935902
Pdcl	2.714512828804366
Ralgds	2.7141714392398844
Gstm2	2.7121635520237066
Rbm41	2.7121633262390086
Dock7	2.710238711232154
Gm12744	2.7092780465939437
Gm34425	2.7087279303584726
Gm2788	2.7059178547450142
Tmem63b	2.7054359418022966
Rdh5	2.704005164096078
Ctbp2	2.703592089627518
Cyth3	2.7030381743772915
Gm47820	2.702803447462115
1110035H17Rik	2.702301103166816
Gm10366	2.696020142683693
Selenon	2.694600100783214
Spsb1	2.694093477090551
Traf2	2.692908228977427
Senp6	2.6921313785939476
Gm13127	2.6920735815762193
Rars	2.69070092181872
Rgs2	2.689499140826225
Ggnbp2	2.689054804462955
Gm44126	2.686893871777084
AI463170	2.686574754750013
Dpcd	2.685883677524959
Srgap1	2.6775690010555926
Gm2237	2.6761060439534927
2310030G06Rik	2.6743191626058094
Kiss1r	2.671776057377259
Ly6i	2.6687758903675722
Vamp2	2.6684105969911216
Mapkapk3	2.6668051497191474
1700009N14Rik	2.665948795085538
C130026I21Rik	2.6655950121655487
2010001A14Rik	2.6655486678698224
Sergef	2.6647562534385805
Trim30a	2.6639975039246124
Gm36958	2.6638956783235583
Brip1os	2.663630992571143
Tcf20	2.6635365381809484
Veph1	2.662962116999817
Ptpn6	2.6629373165805013
Tmem51os1	2.6628402114573673
Dner	2.6582488713601076
Zer1	2.6563632994719484
Gm12460	2.6557282437605334
Pitpnc1	2.652318835784875
Gm19084	2.6487312301637527
Ufd1	2.648079377462058
Trip4	2.64798119972196
Gm5221	2.646807881027776
Gm42141	2.6464470020061697
Gm42694	2.6461923666717033
Pold4	2.645310020905527
Ggps1	2.643115299864624
Rnf19b	2.6429081475693237
Dyrk1a	2.6419284996889747
1500015A07Rik	2.640858233668352
Cd68	2.640668163687103
Smarcc2	2.640335663283145
Wnt7b	2.6386845732780486
Gm17809	2.638133682479646
Atf7ip2	2.638014032949033
Dbnl	2.6378052118082307
Zfc3h1	2.637238264442837
Azi2	2.6359292415983884
Zfp202	2.635651417660488
Arfgef1	2.634963154057306
Vav3	2.632706051257942
Cables2	2.6322863190172816
Asb1	2.6321324485818236
Gm24924	2.6310455379318176
Marcksl1	2.6308988104228876
Dnaja4	2.6288480355283568
Pogk	2.6285341930576838
Gm12475	2.628366811978545
Kifc2	2.6281008721405694
Gm29680	2.6277423738371857
Dyrk3	2.6275166251406112
Trgc4	2.626667439846463
BC024978	2.626133759167227
Lst1	2.626054045749025
Timm23	2.626046332362934
Arfip2	2.622164406695214
Helb	2.6214933905944218
Fibp	2.6212246274888322
Dlx4	2.619849252293776
Tpbg	2.6193788425030577
F2rl1	2.6166750223199013
mt-Tp	2.6151718240592516
Fam114a2	2.614931702741288
Gm26457	2.6147739287278227
Naa35	2.6146851131392874
Gm9078	2.6141934040432693
Nck1	2.6127203534946726
Gm12568	2.612039632236018
Lpar2	2.611316745623726
Ppp1r12c	2.611176476363733
Rpl14	2.610649266124136
Stx6	2.608241726761375
Rtn4	2.6067276290131454
Lsr	2.6064467218126492
Fam167a	2.6055796060366623
