cohort	CLDN4	quartile	ImmuneScore	StromalScore	ESTIMATEScore	MKI67	KRT_mean	MHC_I	PRKDC	LIG4	TMEM173	HLA-A	HLA-B	HLA-C	NHEJ	IFNg	STING	APM	APM_nonIFN
TCGA-LUAD	13.0655	Q2	1972.73	1055.95	3028.68	9.8756	13.869266666666666	15.710233333333333	11.5863	7.5179	10.6705	15.6973	16.0719	15.3615	0.4426470460487824	0.7857838595491068	0.5956445072339931	1.1194134193322691	1.0798290634201588
TCGA-LUAD	13.9721	Q4	1535.71	602.25	2137.96	11.972	14.240933333333336	14.974066666666666	12.453	8.7333	11.5728	14.9889	15.5206	14.4127	0.5296529937544241	0.7768353656662351	0.5864841127543986	1.0907083959264119	1.0917774910756526
TCGA-LUAD	13.4638	Q3	1072.12	-197.34	874.78	11.3311	13.110233333333333	14.813266666666665	12.5125	8.2332	10.5799	15.6568	14.6205	14.1625	0.5306914060407929	0.7335287485014224	0.5676741675176877	1.1080884547480807	1.1486632879062817
TCGA-LUAD	14.9288	Q4	1054.45	-478.74	575.71	11.9651	14.672400000000001	15.610733333333334	12.2798	7.8305	9.3885	15.55	15.9416	15.3406	0.4848418287535878	0.6883602317552551	0.5226570365277989	1.1785860111076003	1.188259038294667
TCGA-LUAD	13.8427	Q4	893.75	-703.28	190.47	10.5953	13.940933333333334	15.748199999999999	13.0238	7.8616	11.6815	15.5724	16.2283	15.4439	0.47665845855132305	0.7010385988286664	0.6910957300140589	1.1332341728774369	1.0611616764716503
TCGA-LUAD	13.9141	Q4	1253.03	-179.27	1073.76	10.1299	13.379933333333334	15.419266666666667	11.5574	7.4183	9.9836	15.4331	15.4473	15.3774	0.42066839336459005	0.6143425246041734	0.6397707341104264	1.141967639760235	1.1504504088716876
TCGA-LUAD	12.3571	Q1	814.21	-802.72	11.49	10.8477	13.853200000000001	15.767166666666666	10.2779	7.3767	9.0732	16.3506	16.0507	14.9002	0.4553599016246655	0.6485015577053573	0.6732903227591768	1.1063557840049256	0.9952023119544151
TCGA-LUAD	12.7714	Q2	2039.42	602.12	2641.54	11.4839	14.7428	16.461333333333332	12.2324	7.5634	10.0299	16.5264	16.7339	16.1237	0.4864271476987916	0.8240268791839818	0.6812626619283224	1.2291022282902688	1.2122656549751154
TCGA-LUAD	13.5861	Q3	1933.89	-102.76	1831.13	10.8362	15.317433333333334	15.741399999999999	11.2788	8.496	10.3315	15.9	15.8685	15.4557	0.4519850704118121	0.740848738987654	0.696723912393635	1.13132812951236	1.0562490431268454
TCGA-LUAD	14.4641	Q4	-428.43	-961.13	-1389.55	11.9264	16.1764	14.428333333333333	12.9652	6.0679	8.1714	15.248	14.2502	13.7868	0.4245028485738716	0.530436098739282	0.42374921339737875	1.0227849108335072	1.057831256725995
TCGA-LUAD	14.5891	Q4	487.32	-239.25	248.08	10.5615	14.9696	13.975200000000001	11.7923	7.7987	10.7968	14.2082	14.3129	13.4045	0.47652370988165244	0.6060033335231408	0.6754204046821215	1.021589213714239	1.0019398799777484
TCGA-LUAD	13.4552	Q3	559.96	-334.94	225.02	10.3379	14.6181	15.585066666666668	11.6716	8.9921	11.4945	15.531	16.1875	15.0367	0.5040723839526984	0.7327515428394114	0.7419946195323424	1.1551227018843513	1.167924499140209
TCGA-LUAD	13.9747	Q4	1748.28	574.25	2322.53	10.4785	14.615033333333335	15.442300000000001	11.4821	8.1734	11.1108	16.3471	15.6992	14.2806	0.41854475780187395	0.7143856500323379	0.663546358476424	1.1171982440135007	1.0590306062105588
TCGA-LUAD	12.1781	Q1	617.0	-1111.21	-494.21	11.0182	15.049733333333334	15.2156	10.4324	8.6292	9.0242	15.788	15.9545	13.9043	0.43649078858050533	0.6843891606527985	0.627397501802073	1.1396529728759153	1.0012981276996962
TCGA-LUAD	12.4642	Q1	1279.55	437.88	1717.43	8.3758	13.445999999999998	15.013066666666667	11.4422	8.9392	11.8445	14.7587	15.4716	14.8089	0.3776381717381231	0.6324771979841965	0.6329237222785782	1.1182473330078888	1.1466371135285551
TCGA-LUAD	12.8136	Q2	386.93	-899.27	-512.34	9.7019	12.121733333333333	13.901533333333333	12.2405	6.9838	9.8009	14.0848	13.8165	13.8033	0.4687059520354469	0.5315980552922813	0.4588376977958092	1.0555330082746615	1.0624817264219935
TCGA-LUAD	10.4577	Q1	1010.87	148.32	1159.18	11.3544	15.1522	16.063066666666668	11.1941	8.0391	10.1525	15.9263	16.3416	15.9213	0.4762697252668841	0.7031541407782164	0.610568822220023	1.122893729422081	1.036958809117353
TCGA-LUAD	13.0188	Q2	2418.37	1430.36	3848.73	9.0572	14.914366666666666	15.957066666666668	10.9644	8.6915	10.4127	16.2521	16.2458	15.3733	0.3750661826494806	0.8054931418246051	0.6290078975931915	1.1799095232429933	1.1734839380619773
TCGA-LUAD	13.5377	Q3	2846.07	1639.69	4485.76	9.7224	13.5734	15.873766666666667	11.7678	8.4821	10.4327	15.6526	16.22	15.7487	0.43039636324972663	0.8231737892614136	0.6612813329549243	1.1871924655784882	1.1994843601104437
TCGA-LUAD	13.4833	Q3	-204.87	-757.94	-962.81	11.3001	14.1028	14.147933333333333	11.8121	8.0548	10.262	14.8892	13.5046	14.05	0.48783189644360747	0.496186958005844	0.6327917389952518	1.0453346140338096	1.1159377699460906
TCGA-LUAD	12.7665	Q2	2735.92	1252.77	3988.69	9.2063	14.210033333333334	16.16893333333333	10.74	8.4505	10.9277	15.8607	16.5812	16.0649	0.41205848924202093	0.8129446634264169	0.689277796265934	1.1909485192580915	1.1967282507773094
TCGA-LUAD	13.162	Q3	2207.84	913.2	3121.04	7.8296	13.472366666666668	15.657533333333333	12.1776	9.0773	9.4824	15.607	16.1166	15.249	0.47932341234957565	0.7557661804957572	0.548424925177242	1.1130391565413411	1.0329090755264405
TCGA-LUAD	13.7123	Q4	2162.42	515.4	2677.82	7.5631	12.421833333333334	15.7746	10.8945	8.8673	10.2969	15.6681	15.9772	15.6785	0.46506842030103074	0.8129133230128757	0.6266752662082548	1.1584667803206659	1.1388291493779001
TCGA-LUAD	13.0629	Q2	86.92	-172.59	-85.67	12.1425	14.6378	13.606133333333332	13.0889	8.2654	9.3256	13.433	14.1391	13.2463	0.5210926913224948	0.636620727306071	0.4930091610533032	1.0141099371371962	1.0709646673265256
TCGA-LUAD	12.7199	Q2	1171.53	484.25	1655.78	10.4286	14.045366666666666	14.712533333333333	11.9913	8.4303	10.1283	14.5535	14.8894	14.6947	0.4402576200430916	0.597333455033402	0.46578497102143973	1.0596679990953468	1.1632042839736227
TCGA-LUAD	13.0229	Q2	-703.47	-593.62	-1297.09	12.0551	13.318066666666667	13.949166666666665	13.4816	7.9123	9.1984	14.0489	13.9956	13.803	0.5071577011128205	0.4344872947111792	0.5024202856625116	0.9885312129142609	1.106848582987447
TCGA-LUAD	14.3326	Q4	-21.09	-718.49	-739.58	9.4531	14.637500000000001	14.7687	11.3456	8.8709	10.5767	15.1151	14.7006	14.4904	0.5677536537553296	0.531055609225555	0.5658727977513307	1.0498784162979327	1.153432135702638
TCGA-LUAD	12.5462	Q2	1453.04	1425.35	2878.39	11.2993	13.878733333333335	15.203666666666669	13.3197	8.2937	10.6096	15.0471	15.7393	14.8246	0.523590622503117	0.7036595350031545	0.5679340998376003	1.1488577889817377	1.2185469803642497
TCGA-LUAD	14.1507	Q4	938.7	35.0	973.7	8.9421	12.8907	16.083133333333333	11.4222	7.4961	11.9991	15.8466	16.4824	15.9204	0.43937526593319953	0.6811818444824048	0.6453869226496304	1.174667877852676	1.2029549435863391
TCGA-LUAD	14.0301	Q4	577.59	147.12	724.71	11.2593	14.754133333333334	14.0483	12.7806	8.0768	10.3732	14.1628	14.0784	13.9037	0.5566551402344544	0.5533750550893134	0.5491435243671342	1.0069283496654067	1.0778056341211972
TCGA-LUAD	11.7306	Q1	1354.23	457.22	1811.45	11.1054	14.9444	15.4581	12.4749	8.6184	10.882	15.3201	16.0142	15.04	0.5033471328542517	0.6860411543330096	0.5722799149503025	1.1478975073159092	1.2367065260166459
TCGA-LUAD	13.1522	Q2	2174.4	569.04	2743.45	11.0921	14.8947	16.900466666666663	12.4973	8.19	10.1121	16.6833	17.2918	16.7263	0.46094909155844255	0.8396406440980626	0.6266580447223653	1.2188233165418498	1.236156102787957
TCGA-LUAD	12.384	Q1	501.69	-30.52	471.17	8.2298	12.631666666666666	13.634799999999998	12.0335	8.0184	11.5757	13.6084	14.1178	13.1782	0.47621552977650944	0.5749372153627154	0.6103802892740336	0.9880338161138943	1.1011649136809754
TCGA-LUAD	13.5533	Q3	562.64	650.65	1213.29	9.6058	13.919666666666666	14.683266666666666	11.9882	7.6773	11.3907	14.2834	15.1498	14.6166	0.3948415406666641	0.5880444558155568	0.5679592070185168	0.9984978602991312	1.1369823765224547
TCGA-LUAD	13.5318	Q3	-559.22	-1100.38	-1659.61	12.8282	14.323233333333334	13.184400000000002	12.6224	7.7984	9.9115	13.329	13.4281	12.7961	0.5426859520283813	0.5594397996758356	0.4928464971666022	0.9732990213912783	1.045026994059848
TCGA-LUAD	11.949	Q1	1747.56	337.99	2085.55	12.3173	14.0955	16.30216666666667	12.7373	7.9932	9.8232	16.3306	16.9389	15.637	0.4927833586838868	0.7554502129653633	0.6052951411348044	1.1663555051707704	1.1557340162094758
TCGA-LUAD	10.4684	Q1	-1355.85	-917.66	-2273.51	12.7633	11.389633333333334	13.445333333333332	13.628	8.5344	9.6487	13.5493	13.8341	12.9526	0.5412485048154508	0.32723232226723165	0.30451544647883383	0.8842196477299165	0.9176731786807654
TCGA-LUAD	13.6928	Q4	1411.86	298.71	1710.57	11.3265	15.172600000000001	15.485433333333333	11.9194	8.458	8.9676	15.3143	15.6768	15.4652	0.4681737177771867	0.7592780219068652	0.5684070437833068	1.1957716824283604	1.2566718575058762
TCGA-LUAD	13.1307	Q2	1117.37	767.06	1884.43	11.3557	14.222833333333334	14.644266666666667	12.49	7.9161	10.9609	14.5608	14.9057	14.4663	0.4723453376677837	0.5940681933864014	0.5490041541036454	1.0393993389155585	1.1307045994427065
TCGA-LUAD	13.8267	Q4	378.12	-318.95	59.16	11.8641	13.497433333333333	14.340466666666666	12.235	7.2782	9.733	13.9235	14.8393	14.2586	0.48703311342171346	0.623245933919215	0.5214865797096088	1.1002253084872258	1.079558800436441
TCGA-LUAD	12.3902	Q1	1101.63	1052.86	2154.49	12.2173	14.970266666666667	15.907933333333334	12.3018	7.9313	10.7088	16.1207	16.3828	15.2203	0.5009066024629564	0.8472944367419367	0.6272755421730488	1.2044057283498137	1.2474150445887897
TCGA-LUAD	12.832	Q2	1239.12	-461.69	777.44	9.4731	15.616900000000001	15.912166666666664	8.7851	6.1446	9.838	16.211	16.0239	15.5016	0.34210625286234614	0.7219873386333723	0.6251592278249091	1.1805625955321852	1.1715731051584202
TCGA-LUAD	12.8528	Q2	552.94	265.73	818.66	10.3908	14.571166666666665	14.9457	12.8903	9.0249	11.1887	14.9211	14.8533	15.0627	0.4854478190905153	0.6082690847413036	0.6127696644544218	1.0622553395813297	1.1992829471961028
TCGA-LUAD	12.7292	Q2	683.67	85.6	769.27	10.3639	13.532266666666667	14.526699999999998	12.8044	8.1931	9.1291	14.1412	14.5216	14.9173	0.5001549497211978	0.6274723572387382	0.5561396067986732	1.067878587569864	1.115736780309265
TCGA-LUAD	13.6486	Q3	1706.71	665.15	2371.86	8.2529	12.643099999999999	15.016233333333332	12.0477	8.1841	11.3474	14.9963	15.5019	14.5505	0.4553440801962388	0.6592973259864449	0.6761146437275659	1.1282168093507068	1.177371725451884
TCGA-LUAD	11.3731	Q1	1991.35	1794.24	3785.59	9.6797	14.783766666666667	15.383366666666667	11.2824	8.3466	11.0581	15.2533	15.7284	15.1684	0.39298977277436714	0.6835092638751359	0.6432234173457289	1.1331728340318348	1.1910188224480365
TCGA-LUAD	13.2652	Q3	1476.01	89.89	1565.9	9.2454	13.8285	15.681533333333332	11.2908	7.5169	12.2923	15.7547	15.7998	15.4901	0.39009490058018814	0.6389165761541999	0.6836594447773151	1.1059666212483983	1.1499404361838022
TCGA-LUAD	12.3371	Q1	134.43	-962.99	-828.56	13.1201	16.360233333333333	15.151666666666666	12.7225	8.963	6.9436	14.8581	15.052	15.5449	0.574493643728569	0.7375250973131717	0.5229260890460173	1.1596434548223495	1.1292743391126516
TCGA-LUAD	13.952	Q4	2014.96	654.18	2669.14	10.863	12.568533333333335	15.046566666666669	12.4851	8.9378	10.7846	14.5226	15.5573	15.0598	0.43698857610776876	0.748046729319996	0.6019463417592724	1.1288481976248146	1.1558019833937079
TCGA-LUAD	11.7644	Q1	321.87	-958.2	-636.33	10.4361	12.794233333333333	14.416133333333333	12.8104	8.1162	9.9021	14.87	14.757	13.6214	0.530582478303912	0.6810277157392179	0.6412617454669468	1.1239185965260021	1.184213201314449
TCGA-LUAD	12.4489	Q1	-158.97	-1114.01	-1272.99	10.8402	13.265766666666666	15.803366666666667	12.1354	7.1954	8.7102	16.522	16.0186	14.8695	0.49335200288223996	0.4907757881259669	0.47432187207514165	1.109480678334523	1.0382569857691082
TCGA-LUAD	13.2875	Q3	678.65	-83.44	595.2	9.1051	13.631033333333335	14.8737	12.6774	8.3774	10.3567	14.3368	14.9081	15.3762	0.4451458646155238	0.5960177944682227	0.589185325259778	0.9944003462917109	1.0048706758130728
TCGA-LUAD	11.8043	Q1	388.8	-560.24	-171.44	11.1912	13.659666666666666	14.527866666666666	12.4771	8.7867	9.5848	14.6928	14.0931	14.7977	0.5328897947714635	0.4954792319080367	0.42572063683317624	0.9558259905324099	1.0037066409362103
TCGA-LUAD	12.7133	Q2	657.33	492.12	1149.45	10.6826	14.774633333333334	14.233200000000002	12.5688	7.758	10.6509	14.0991	14.5379	14.0626	0.48251600810244694	0.6353381597216862	0.5807947796377114	1.0953635560226114	1.1429606172655296
TCGA-LUAD	13.5284	Q3	115.69	-776.21	-660.52	11.4765	14.3329	16.144366666666667	12.1797	7.5956	8.9865	16.6039	16.1799	15.6493	0.516180853196964	0.7313197010740236	0.606122325982007	1.1327084503023381	1.0668256720510856
TCGA-LUAD	12.7733	Q2	546.84	201.5	748.34	11.0121	13.053333333333333	15.644833333333333	12.4496	10.4671	8.6538	16.5336	15.6051	14.7958	0.5552334087284254	0.56822238113826	0.3040257069444938	1.101150070479606	1.0934135748874751
TCGA-LUAD	13.5398	Q3	1030.03	1.75	1031.78	8.4692	14.3551	14.565866666666667	11.7384	8.2778	11.7733	14.2497	14.705	14.7429	0.4798635430302026	0.6623389510438962	0.6593347894705089	1.0242594426237275	1.0630391017769276
TCGA-LUAD	12.0786	Q1	1015.45	1331.89	2347.34	11.3947	13.774099999999999	14.501166666666668	13.1085	7.9884	10.5822	13.5024	15.0282	14.9729	0.4997228523648879	0.6661406187229905	0.5906193303913108	1.0696443603850574	1.0997248001361652
TCGA-LUAD	13.9914	Q4	1724.57	344.08	2068.65	11.183	15.329966666666666	16.4649	13.122	7.5639	11.2824	16.5703	16.9384	15.886	0.4742707915113044	0.7608188452802767	0.6388849153251674	1.1993472346631757	1.227787111836584
TCGA-LUAD	13.0584	Q2	1004.19	-141.36	862.82	12.7482	13.0383	14.910433333333335	13.2558	8.7588	8.9496	14.7294	15.4367	14.5652	0.5090738856026253	0.6270063312494236	0.4161622214359003	1.0699728557726127	1.0384762870767614
TCGA-LUAD	12.4594	Q1	1553.53	765.58	2319.11	11.1701	12.164666666666667	15.6134	13.6745	8.6267	9.775	15.3542	16.0754	15.4106	0.5123877491852468	0.6899682505375763	0.5184311268690838	1.0956441199893585	1.0828691016842158
TCGA-LUAD	11.7718	Q1	1165.87	-108.48	1057.39	11.5859	13.222500000000002	14.604	13.1614	8.9221	10.1594	14.4831	14.8564	14.4725	0.5197698848470877	0.6864415773395062	0.5118138333342838	1.1347131483694994	1.2250576119379446
TCGA-LUAD	12.1784	Q1	2188.12	590.76	2778.88	10.7517	12.4964	15.129233333333334	12.358	8.3627	10.7805	14.7659	15.6273	14.9945	0.4168840463753147	0.7845592900281649	0.6701947394520922	1.1743614356151013	1.2129626559498217
TCGA-LUAD	14.1394	Q4	-890.33	-1958.42	-2848.75	7.9911	13.267633333333334	12.725399999999999	11.5611	9.5328	9.4434	12.7782	12.6312	12.7668	0.5761589685693403	0.4101043187343971	0.4940153210182027	0.870820261017894	0.9179712767193147
TCGA-LUAD	12.4289	Q1	320.2	856.13	1176.33	11.9313	14.528833333333333	13.728233333333334	12.4513	7.9847	9.6283	13.7183	14.0912	13.3752	0.568074956172616	0.6188983281265541	0.49779971346942564	1.029591620188923	1.1007440132072213
TCGA-LUAD	13.3122	Q3	2104.05	1379.97	3484.02	12.4373	14.387166666666667	15.151200000000001	12.7346	8.2916	10.2802	15.1769	15.6299	14.6468	0.4966494946792225	0.8587289139304785	0.6499521784917784	1.229878856269778	1.2529254164049137
TCGA-LUAD	13.2114	Q3	2374.28	971.94	3346.23	11.0257	14.021966666666666	15.547433333333332	11.2043	8.4849	10.5874	15.7364	16.2219	14.684	0.46712445030313227	0.8617549339024922	0.6480402086795573	1.16978702596488	1.1176967054322013
TCGA-LUAD	14.0199	Q4	1570.8	731.14	2301.94	8.6652	14.303666666666667	16.3914	11.5418	8.1038	11.1427	16.7161	16.7255	15.7326	0.4099276401308149	0.7305938852480648	0.6206755114773722	1.1822771492194069	1.2340994212318688
TCGA-LUAD	14.9573	Q4	377.39	-197.04	180.35	10.4486	14.5088	14.603266666666665	12.3596	7.7543	11.1307	14.4248	14.6261	14.7589	0.4284697732161706	0.6144132407379888	0.593783429008413	1.0318351418142129	1.0875714831664427
TCGA-LUAD	14.8829	Q4	1098.55	904.48	2003.03	10.7116	14.527966666666666	16.562166666666666	12.7528	8.3947	10.5901	16.2535	17.1916	16.2414	0.4502576794704697	0.7415360190124942	0.5988880058679107	1.1774488237217484	1.2168260481059596
TCGA-LUAD	13.1022	Q2	1311.47	385.8	1697.27	9.8086	13.633333333333335	14.562299999999999	11.7466	8.2302	11.4778	15.0117	14.5841	14.0911	0.45480641248444853	0.6130647444463084	0.6037711760604662	1.0765477190234816	1.149474811157328
TCGA-LUAD	13.5138	Q3	317.67	-977.46	-659.8	11.0553	14.593533333333335	14.513900000000001	11.6148	8.2631	10.6128	14.484	14.4861	14.5716	0.5271967894257222	0.5806872288714338	0.6719378753829159	1.0993560138224832	1.1935239915290057
TCGA-LUAD	14.2372	Q4	1333.03	507.82	1840.85	11.3164	14.472633333333334	15.337333333333333	12.3288	8.399	10.8283	15.2341	15.8505	14.9274	0.4231862185864405	0.7562848016658771	0.5585519160462239	1.0953673512345916	1.0703729649705123
TCGA-LUAD	13.3351	Q3	795.08	-389.05	406.03	9.4782	14.231333333333334	14.173499999999999	12.3218	8.0329	12.4049	14.1018	14.2646	14.1541	0.5255533114840083	0.583813856473907	0.6282847614291289	0.9627604554550915	1.0306387040839504
TCGA-LUAD	12.335	Q1	2592.94	512.27	3105.21	10.9488	12.501333333333333	15.673866666666667	12.3807	8.4272	10.3827	15.1254	16.4091	15.4871	0.4645149378155743	0.8194027115519237	0.6580921516058422	1.2200383703523732	1.2416226702536401
TCGA-LUAD	13.1812	Q3	1529.54	722.58	2252.12	10.2163	13.602766666666668	15.721366666666666	11.9716	8.5688	12.2032	15.8975	15.9595	15.3071	0.49124272075427833	0.740642585266608	0.6866272330356418	1.1813560356638857	1.227021135017731
TCGA-LUAD	14.6259	Q4	1660.24	625.98	2286.22	9.5236	15.694966666666666	15.398233333333332	11.0912	8.4095	11.0499	15.6612	15.4079	15.1256	0.3827480376174093	0.6964719217804829	0.6100061681444087	1.1033369667975088	1.1327802794168078
TCGA-LUAD	14.1729	Q4	769.03	-340.51	428.52	10.3819	13.5724	14.759833333333333	12.4207	7.7281	12.1214	14.5275	15.2329	14.5191	0.4855107341493372	0.6636928035335494	0.604485587058096	1.0928756711641516	1.0963278241050514
TCGA-LUAD	13.2588	Q3	1150.73	203.86	1354.59	9.136	14.302766666666665	15.303166666666668	11.3087	8.3952	10.3761	15.3381	15.6101	14.9613	0.44154813854280467	0.6691924069880428	0.6223317363329953	1.1186050550028823	1.1910478722147209
TCGA-LUAD	12.6991	Q2	-760.68	-830.19	-1590.87	12.8192	14.512266666666667	13.0267	12.1343	8.4691	8.0044	14.0409	12.9258	12.1134	0.5675386739968249	0.3864711645624388	0.25667185750587623	0.9553255789255802	1.090582191263541
TCGA-LUAD	12.4929	Q1	1275.68	176.48	1452.16	9.0997	13.252466666666669	14.953666666666665	11.6119	8.1356	11.3597	14.7951	15.3544	14.7115	0.45656479157582575	0.673501214961346	0.6582798511689081	1.1022946925220254	1.2079479998798293
TCGA-LUAD	12.0012	Q1	1929.01	1026.57	2955.58	10.1132	13.614333333333335	14.8745	11.7927	8.3543	10.6762	14.8639	15.3226	14.437	0.4573648783497357	0.7086862035353753	0.6342678129358696	1.1573957333355978	1.2160925897924084
TCGA-LUAD	13.845	Q4	812.72	154.81	967.54	11.3923	14.658733333333332	14.4066	12.311	7.2272	10.8811	14.4754	14.8572	13.8872	0.4617514020138598	0.6818647358965735	0.6319117461687409	1.0857218499915606	1.1446601357607198
TCGA-LUAD	10.7851	Q1	1534.79	673.85	2208.64	11.8593	12.095666666666666	14.047366666666667	12.9049	8.4207	10.145	13.9343	14.9651	13.2427	0.4785861878159264	0.7102628032993766	0.5319286624861004	1.0169020341745783	1.0716041431229202
TCGA-LUAD	11.6398	Q1	1556.43	-280.89	1275.54	9.3995	12.3298	14.719333333333333	11.9891	8.3234	11.9305	14.7722	15.5405	13.8453	0.5326639443261689	0.7298198565036821	0.619687749680441	1.1253818197451593	1.1965506444833909
TCGA-LUAD	12.2533	Q1	645.05	969.53	1614.58	12.5717	13.548533333333333	14.066066666666666	11.6028	8.3159	9.1765	14.4252	14.3034	13.4696	0.4753082803552005	0.6212748403632612	0.4957188539198499	1.0067298272723884	1.0678369272411945
TCGA-LUAD	12.0609	Q1	1009.84	-396.88	612.96	11.8498	12.296766666666668	14.438166666666666	12.446	9.2466	10.7721	14.6596	14.9717	13.6832	0.5244463408271218	0.7166567931625678	0.5650425281701815	1.0831734701352995	1.1698592192882966
TCGA-LUAD	12.821	Q2	2426.3	-198.83	2227.46	10.0814	15.8305	15.378233333333334	10.1993	8.3217	11.0261	15.775	15.901	14.4587	0.49594783856984953	0.7368549973795686	0.7770805296013003	1.1768383639229805	1.1586642191549796
TCGA-LUAD	9.6647	Q1	1254.93	867.86	2122.79	11.0824	11.339166666666666	13.884366666666667	12.4872	8.6611	9.7644	13.7978	14.2597	13.5956	0.5130280766884678	0.6688556230155263	0.5162011606918865	1.0166063028189307	1.0683290181470575
TCGA-LUAD	10.4825	Q1	1701.33	1655.48	3356.81	9.5496	13.724866666666665	14.883566666666667	12.4163	8.563	10.9727	14.4161	15.6148	14.6198	0.4806532453629033	0.7683814234395134	0.586489239890061	1.1419498830782122	1.1242937396260766
TCGA-LUAD	13.7809	Q4	827.74	-645.51	182.23	11.5173	14.208566666666668	14.885866666666667	12.5685	8.4191	11.2518	13.9878	15.5321	15.1377	0.504587981110704	0.7409461916757408	0.6242564803436232	1.1829903094320637	1.2237217621921144
