gene,counts_bg,counts_fg,freq_bg,freq_fg,n_cells_with_min_umis_above_thresh,log2_FC,p.value,adj.p.value,neglog10_p,neglog10_padj
C1orf167,16.0,14.0,4.375106301410917e-07,3.3226204140184395e-07,30,-0.10969475188858933,0.4201,0.5396856399187405,0.37664731846200805,0.26785913758981883
MTHFR,236.0,346.0,6.453281794581103e-06,8.211619023217e-06,511,0.3055789386896671,0.00946,0.02208133579420925,2.024108863598207,1.6559746578220746
CLCN6,170.0,143.0,4.648550445249099e-06,3.393819422890263e-06,305,-0.36240510543572235,0.00626,0.015257901710431223,2.2034256667895704,1.8165051871044855
NPPA-AS1,26.0,17.0,7.109547739792741e-07,4.0346105027366765e-07,43,-0.28581259944200127,0.06776,0.12235620203462431,1.1690266026773495,0.9123740120813135
KIAA2013,580.0,634.0,1.5859760342614575e-05,1.5046723874912075e-05,1127,-0.07130524440843584,0.36094,0.482405607661823,0.44256498600185296,0.3165876524383214
PLOD1,467.0,446.0,1.2769841517243114e-05,1.0584919318944457e-05,817,-0.24926395814765107,0.00682,0.016483838987099857,2.166215625343521,1.7829416362825845
MFN2,308.0,233.0,8.422079630216016e-06,5.529789689044974e-06,525,-0.5290089986084061,0.0,0.0,300.0,300.0
MIIP,1065.0,792.0,2.9121801318766415e-05,1.8796538342161455e-05,1595,-0.6055598672889859,0.0,0.0,300.0,300.0
TNFRSF8,45.0,51.0,1.2304986472718205e-06,1.210383150821003e-06,91,-0.013069803148158664,0.938,0.9684386958518292,0.027797161620935564,0.013927865802825031
TNFRSF1B,1920.0,2566.0,5.2501275616931e-05,6.089888558836654e-05,3156,0.21034014603783777,0.00014,0.0004547921014609086,3.853871964321762,3.3421870864683174
VPS13D,304.0,300.0,8.312701972680743e-06,7.11990088718237e-06,580,-0.19773769203570016,0.06388,0.1166301362446991,1.1946350925335547,0.9331892170408352
DHRS3,1270.0,670.0,3.4727406267449154e-05,1.590111198137396e-05,1558,-1.0799130117590274,0.0,0.0,300.0,300.0
RP11-474O21.5,5.0,4.0,1.3672207191909117e-07,9.493201182909826e-08,9,-0.0540382683890152,0.51166,0.6250811881188119,0.29101853350334583,0.2040635710366143
C1orf158,6.0,4.0,1.6406648630290938e-07,9.493201182909826e-08,9,-0.08833217031694426,0.3945,0.512961540933042,0.40395299245456084,0.2899151947062674
HNRNPCL1,4.0,1.0,1.0937765753527293e-07,2.3733002957274565e-08,5,-0.11591107651804186,0.06318,0.11567565146579804,1.19942037843087,0.9367580459477581
PDPN,75.0,105.0,2.0508310787863674e-06,2.4919653105138294e-06,141,0.19483692551535464,0.31546,0.4323872586872587,0.5010557010176008,0.3641271120437585
PRDM2,1109.0,1511.0,3.032495555165442e-05,3.586056746844187e-05,2231,0.23476581898429325,0.00016,0.0005161166905786705,3.795880017344075,3.287252096153824
KAZN,57.0,27.0,1.5586316198776392e-06,6.407910798464132e-07,82,-0.6409808959238695,4e-05,0.00013864337101747174,4.3979400086720375,3.8581008905964476
TMEM51-AS1,14.0,7.0,3.8282180137345524e-07,1.6613102070092197e-07,21,-0.24588536251033036,0.07688,0.13621108484370897,1.114186625339511,0.8657875481459552
TMEM51,893.0,562.0,2.4418562044749682e-05,1.3337947661988307e-05,1128,-0.8260438868201786,0.0,0.0,300.0,300.0
FHAD1,182.0,136.0,4.976683417854918e-06,3.227688402189341e-06,291,-0.49947607774769115,0.00026,0.0008132787138661307,3.5850266520291822,3.089760594442085
RP3-467K16.2,3.0,2.0,8.203324315145469e-08,4.746600591454913e-08,5,-0.04684139957973136,0.3766,0.4955016188804369,0.424119684319354,0.30495492226913556
RP3-467K16.4,10.0,11.0,2.7344414383818234e-07,2.6106303253002025e-07,21,-0.014095292479377634,0.99972,1.0,0.00012161948245512307,-0.0
EFHD2,3470.0,3056.0,9.488511791184927e-05,7.252805703743107e-05,3811,-0.38301205301351277,0.0,0.0,300.0,300.0
CTRC,2.0,6.0,5.4688828767636465e-08,1.423980177436474e-07,7,0.11524796650283756,0.35642,0.4777529610492846,0.44803793413590537,0.3207966125651948
CELA2A,8.0,4.0,2.1875531507054586e-07,9.493201182909826e-08,12,-0.15456721995227019,0.1479,0.23258692983137771,0.8300318260031075,0.6334146939996446
CELA2B,18.0,2.0,4.921994589087281e-07,4.746600591454913e-08,15,-0.5105369662705966,0.00066,0.0019307647824201245,3.1804560644581312,2.7142706314092266
CASP9,232.0,194.0,6.34390413704583e-06,4.604202573711266e-06,406,-0.3900381213434186,0.00138,0.0038320708110333467,2.8601209135987635,2.416566474395971
DNAJC16,223.0,215.0,6.097804407591466e-06,5.102595635814032e-06,424,-0.21794981982338169,0.06616,0.11984133918181003,1.1794045034555098,0.9213933465402966
AGMAT,93.0,97.0,2.5430305376950957e-06,2.302101286855633e-06,188,-0.10159952685512855,0.4951,0.612218803471034,0.30530707366851595,0.21309333576726658
DDI2,345.0,366.0,9.43382296241729e-06,8.686279082362491e-06,677,-0.10725338375136917,0.27764,0.3909565344467641,0.5565179642696783,0.4078715236763184
PLEKHM2,489.0,409.0,1.3371418633687115e-05,9.706798209525298e-06,811,-0.42467536328162764,0.0,0.0,300.0,300.0
SLC25A34,5.0,16.0,1.3672207191909117e-07,3.7972804731639305e-07,21,0.2795043721696592,0.02632,0.05448999386126458,1.5797141150580822,1.2636832410226497
FBLIM1,52.0,63.0,1.4219095479585481e-06,1.4951791863082977e-06,110,0.04299843842527423,0.79688,0.8545239427662958,0.09860707290951523,0.06827576434686106
UQCRHL,206.0,192.0,5.632949363066556e-06,4.556736567796717e-06,391,-0.25541266513720656,0.03474,0.06920979619966526,1.4591701858889201,1.1598324296133273
FLJ37453,199.0,218.0,5.4415384623798285e-06,5.173794644685855e-06,404,-0.06124779878170824,0.60948,0.7179013795913616,0.2150405411237775,0.1439352120822228
SPEN,622.0,828.0,1.7008225746734942e-05,1.965092644862334e-05,1287,0.19755045846186473,0.01024,0.023721396680022898,1.989700043360188,1.6248597439515522
ZBTB17,289.0,276.0,7.902535756923468e-06,6.55030881620778e-06,547,-0.23768067165597748,0.02928,0.060028449848024315,1.5334289276136457,1.221642871555697
C1orf64,3.0,3.0,8.203324315145469e-08,7.11990088718237e-08,6,-0.014518292637377882,0.68698,0.7703868484982332,0.16305590634084646,0.11329113978980199
HSPB7,2.0,6.0,5.4688828767636465e-08,1.423980177436474e-07,6,0.11524796650283756,0.40584,0.5250078250863061,0.39164515069065226,0.27983422351503934
EPHA2,28.0,22.0,7.656436027469105e-07,5.221260650600405e-07,45,-0.21410631243189154,0.24298,0.34917266529365815,0.6144294722745343,0.4569597620362982
ARHGEF19,74.0,104.0,2.023486664402549e-06,2.4682323075565548e-06,177,0.19798731998438404,0.19068,0.28751190760059614,0.7196948567449957,0.5413441638503834
RSG1,38.0,33.0,1.0390877465850928e-06,7.831890975900606e-07,71,-0.19346415803394487,0.23318,0.3380182892757361,0.6323087020353417,0.4710598005606861
FBXO42,336.0,348.0,9.187723232962925e-06,8.25908502913155e-06,659,-0.13789013158892074,0.1662,0.2573702456569985,0.7793689805519078,0.5894416629246715
SZRD1,1178.0,1154.0,3.221172014413788e-05,2.738788541269485e-05,2005,-0.2264170586468491,0.0002,0.0006366210476639925,3.6989700043360187,3.1961190070388903
SPATA21,8.0,18.0,2.1875531507054586e-07,4.271940532309422e-07,26,0.22777299846338864,0.08626,0.15057549171842652,1.0641905461900671,0.8222457099255998
NECAP2,2452.0,1982.0,6.704850406912231e-05,4.703881186131819e-05,3351,-0.5023629774096942,0.0,0.0,300.0,300.0
RP4-798A10.2,33.0,22.0,9.023656746660016e-07,5.221260650600405e-07,55,-0.32170673892609425,0.04458,0.08591202857142857,1.3508599358557811,1.0659460261981337
RP4-798A10.7,17.0,37.0,4.6485504452490993e-07,8.781211094191589e-07,47,0.35853218815349946,0.0592,0.11035578074619991,1.2276782932770802,0.9572049123399335
RP4-798A10.4,4.0,2.0,1.0937765753527293e-07,4.746600591454913e-08,6,-0.08284715153442722,0.2172,0.32114025717834443,0.6631401790831907,0.49330524916869367
NBPF1,113.0,87.0,3.08991882537146e-06,2.0647712572828873e-06,197,-0.41629280883835007,0.00458,0.01149972701327708,2.339134521996131,1.9393124690406984
CROCC,104.0,123.0,2.8438190959170962e-06,2.9191593637447715e-06,221,0.02800379881868249,0.84884,0.8942717446764202,0.07117416330798414,0.048530490957392335
RP11-108M9.4,262.0,128.0,7.164236568560377e-06,3.0378243785311444e-06,371,-1.0157398234618633,0.0,0.0,300.0,300.0
RP11-108M9.6,51.0,87.0,1.3945651335747299e-06,2.0647712572828873e-06,132,0.35601572247738117,0.03486,0.0694215234720992,1.4576726172260257,1.158505859862733
MFAP2,2.0,11.0,5.4688828767636465e-08,2.6106303253002025e-07,13,0.25782297397284265,0.0228,0.047933298701298706,1.6420651529995463,1.3193626824524989
ATP13A2,177.0,174.0,4.839961345935827e-06,4.129542514565775e-06,339,-0.18712865730481315,0.1478,0.23245243276853722,0.8303255659411931,0.6336659042779569
SDHB,3187.0,2440.0,8.714664864122871e-05,5.790852721574994e-05,3715,-0.5814292346082962,0.0,0.0,300.0,300.0
PADI2,178.0,200.0,4.867305760319645e-06,4.746600591454913e-06,325,-0.02998939611863607,0.83282,0.8811026505646173,0.07944885388015437,0.054973492295324375
PADI4,39.0,35.0,1.066432160968911e-06,8.306551035046098e-07,71,-0.1747819900197378,0.30506,0.42052410081743874,0.5156147340755064,0.37620910913578987
AC004824.2,3.0,2.0,8.203324315145469e-08,4.746600591454913e-08,5,-0.04684139957973136,0.37308,0.4945391623036649,0.4281980319091833,0.3057993111468095
RCC2,710.0,564.0,1.9414534212510946e-05,1.3385413667902856e-05,1117,-0.5049899428315173,0.0,0.0,300.0,300.0
ARHGEF10L,344.0,172.0,9.406478548033472e-06,4.082076508651225e-06,464,-1.0339919572617835,0.0,0.0,300.0,300.0
IGSF21,22.0,64.0,6.015771164440011e-07,1.5189121892655722e-06,71,0.6533075637590544,0.00054,0.0016000732171621028,3.2676062401770314,2.7958601441678512
KLHDC7A,7.0,4.0,1.9141090068672762e-07,9.493201182909826e-08,11,-0.12182977342878727,0.2254,0.328955571583123,0.6470460882899123,0.4828627534762072
ALDH4A1,66.0,38.0,1.8047313493320032e-06,9.018541123764335e-07,101,-0.5604560051358796,0.00068,0.0019861143187066975,3.167491087293764,2.7019957575754683
IFFO2,68.0,90.0,1.8594201780996397e-06,2.135970266154711e-06,152,0.13318924786623812,0.40388,0.5229997120368592,0.39374765241232335,0.2814985502547859
UBR4,669.0,620.0,1.8293413222774397e-05,1.4714461833510232e-05,1152,-0.29601552939901415,0.00024,0.0007546853146853148,3.619788758288394,3.1222341008012138
RP1-43E13.2,48.0,109.0,1.312531890423275e-06,2.5868973223429276e-06,151,0.6332631867361019,6e-05,0.00020463509185909322,4.221848749616356,3.6890198892262247
EMC1,304.0,202.0,8.312701972680743e-06,4.7940665973694625e-06,471,-0.6846235426536194,0.0,0.0,300.0,300.0
MRTO4,798.0,536.0,2.182084267828695e-05,1.2720889585099168e-05,1169,-0.7339780445517865,0.0,0.0,300.0,300.0
AKR7A3,3.0,8.0,8.203324315145469e-08,1.8986402365819652e-07,11,0.1370518898053101,0.22742,0.3311155346092963,0.6431713448035381,0.48002044341938466
AKR7A2,1418.0,1261.0,3.8774379596254256e-05,2.9927316729123228e-05,2202,-0.3629577576190597,0.0,0.0,300.0,300.0
PQLC2,224.0,182.0,6.125148821975284e-06,4.319406538223971e-06,392,-0.4216548480073331,0.00046,0.001377753108348135,3.337242168318426,2.8608286004898114
CAPZB,8646.0,7524.0,0.00023641980676249242,0.00017856711425053384,8007,-0.40291713644527094,0.0,0.0,300.0,300.0
MINOS1,5229.0,3943.0,0.00014298394281298554,9.357923066053362e-05,5392,-0.606312618721767,0.0,0.0,300.0,300.0
NBL1,172.0,405.0,4.703239274016736e-06,9.6118661976962e-06,485,0.8958249242238369,0.0,0.0,300.0,300.0
TMCO4,270.0,227.0,7.382991883630922e-06,5.387391671301326e-06,476,-0.39223831414695354,0.00064,0.0018763257026948711,3.193820026016113,2.726691772243995
OTUD3,68.0,90.0,1.8594201780996397e-06,2.135970266154711e-06,157,0.13318924786623812,0.38476,0.5033371217998448,0.41481008393733754,0.29814103861077995
PLA2G2A,6.0,2.0,1.6406648630290938e-07,4.746600591454913e-08,7,-0.15227003694898059,0.1096,0.18487462487495832,0.9601894458516497,0.7331226942115537
PLA2G2D,61.0,125.0,1.668009277412912e-06,2.966625369659321e-06,103,0.5721484645238317,0.04766,0.09128254614292475,1.3218459619895626,1.0396122546503095
RP3-340N1.2,6.0,1.0,1.6406648630290938e-07,2.3733002957274565e-08,7,-0.1853339619325952,0.0148,0.03296400660429279,1.8297382846050425,1.4819600075215102
PLA2G2C,8.0,4.0,2.1875531507054586e-07,9.493201182909826e-08,12,-0.15456721995227019,0.14432,0.22831015557814088,0.8406734798021335,0.6414747700101915
UBXN10-AS1,54.0,54.0,1.4765983767261844e-06,1.2815821596928265e-06,101,-0.11832532347545442,0.49184,0.6087084036697248,0.3081761541803489,0.21559070244906828
UBXN10,32.0,14.0,8.750212602821834e-07,3.3226204140184395e-07,45,-0.4930290812842922,0.00178,0.004841169354838709,2.749579997691106,2.3150497245093993
VWA5B1,4.0,1.0,1.0937765753527293e-07,2.3733002957274565e-08,5,-0.11591107651804186,0.06346,0.11608326704031821,1.1974999322356066,0.9352303776411678
RP4-745E8.2,5.0,3.0,1.3672207191909117e-07,7.11990088718237e-08,8,-0.08565302807869793,0.28728,0.40226356653518786,0.5416946078819833,0.3954893001884943
CAMK2N1,33.0,59.0,9.023656746660016e-07,1.4002471744791993e-06,89,0.3353883912673171,0.0501,0.09520787941397445,1.3001622741327543,1.0213271078717876
MUL1,287.0,234.0,7.847846928155833e-06,5.553522692002249e-06,505,-0.4330558245588792,0.00012,0.00039348565872630045,3.9208187539523753,3.405071091639176
CDA,381.0,135.0,1.0418221880234747e-05,3.2039553992320665e-06,406,-1.4415187337410635,0.0,0.0,300.0,300.0
PINK1,375.0,444.0,1.0254155393931836e-05,1.0537453313029908e-05,760,0.03586702099716111,0.69884,0.7779626671067833,0.15562224495684246,0.10904124344544922
PINK1-AS,13.0,12.0,3.5547738698963703e-07,2.847960354872948e-07,25,-0.0772616991099452,0.65578,0.7464957414491449,0.18324183259206983,0.12697266546127678
DDOST,2579.0,2806.0,7.052124469586722e-05,6.659480629811243e-05,3748,-0.08145944407671402,0.0546,0.10274630335720264,1.2628073572952627,0.9882337943711
KIF17,69.0,23.0,1.886764592483458e-06,5.45859068017315e-07,85,-0.9010446661826552,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
HP1BP3,2599.0,2721.0,7.106813298354359e-05,6.45775010467441e-05,3957,-0.13616054479670306,0.00208,0.005593939393939393,2.6819366650372385,2.2522822431879943
EIF4G3,561.0,673.0,1.534021646932203e-05,1.597231099024578e-05,1100,0.05475592312880912,0.50516,0.6214684216926071,0.29657104542278623,0.20658093401038247
ECE1,220.0,343.0,6.015771164440011e-06,8.140420014345176e-06,529,0.38165876882148725,0.00058,0.0017115794079043314,3.2365720064370627,2.766602947174852
RP3-329E20.2,0.0,4.0,0.0,9.493201182909826e-08,4,0.13084129060983296,0.12398,0.20401664244186046,0.9066483679844453,0.6903344040159614
RP5-1071N3.1,7.0,11.0,1.9141090068672762e-07,2.6106303253002025e-07,18,0.0819693245900522,0.48124,0.5980285003684599,0.3176382818781258,0.2232781182560543
NBPF3,32.0,25.0,8.750212602821834e-07,5.933250739318641e-07,57,-0.23486631503960625,0.14476,0.22886308305336353,0.8393514255638382,0.6404242559022919
ALPL,48.0,21.0,1.312531890423275e-06,4.983930621027658e-07,66,-0.6260571362041617,0.0001,0.0003311242022582229,4.0,3.480009074992241
RAP1GAP,2.0,4.0,5.4688828767636465e-08,9.493201182909826e-08,6,0.054023875954003396,0.68704,0.7703868484982332,0.16301797724384534,0.11329113978980199
USP48,904.0,1677.0,2.471935060297168e-05,3.980024595934945e-05,2122,0.6657236333299262,0.0,0.0,300.0,300.0
LDLRAD2,8.0,18.0,2.1875531507054586e-07,4.271940532309422e-07,24,0.22777299846338864,0.11012,0.18559705147426286,0.9581337972787074,0.7314289275709769
HSPG2,85.0,47.0,2.3242752226245496e-06,1.1154511389919045e-06,126,-0.6520744664704516,0.00018,0.0005762221167536783,3.744727494896694,3.239410076496871
RP1-224A6.3,23.0,22.0,6.289215308278194e-07,5.221260650600405e-07,45,-0.09782925711720139,0.55016,0.6610284213026183,0.2595109886660339,0.1797798673683084
LINC00339,279.0,242.0,7.629091613085286e-06,5.743386715660445e-06,503,-0.3557353596420056,0.00146,0.004043123032708361,2.835647144215563,2.3932830428331946
CDC42,12712.0,9230.0,0.00034760219564709734,0.00021905561729564424,8938,-0.663713456749718,0.0,0.0,300.0,300.0
RP1-224A6.9,5.0,1.0,1.3672207191909117e-07,2.3733002957274565e-08,6,-0.15104006000466616,0.0315,0.06365749525616698,1.5016894462103996,1.1961504536481895
WNT4,0.0,10.0,0.0,2.3733002957274567e-07,9,0.3072303576494641,0.00408,0.01038083741984157,2.38933983691012,1.9837676106352904
ZBTB40,162.0,219.0,4.429795130178554e-06,5.19752764764313e-06,344,0.19079503709636128,0.16268,0.2527122524182404,0.78866583626745,0.5973737013779283
C1QA,94783.0,37183.0,0.0025917856285414434,0.0008824642489603402,5680,-1.5532592694208396,0.0,0.0,300.0,300.0
C1QC,40048.0,22628.0,0.0010950891072431526,0.0005370303909172088,4503,-1.0266055163022803,0.0,0.0,300.0,300.0
C1QB,95016.0,44030.0,0.002598156877092873,0.001044964120208799,5381,-1.3132103495113991,0.0,0.0,300.0,300.0
EPHB2,76.0,83.0,2.0781754931701856e-06,1.969839245453789e-06,149,-0.05169064360541137,0.74792,0.8196572217709179,0.1261448532272887,0.08636773031978863
KDM1A,342.0,259.0,9.351789719265836e-06,6.146847765934113e-06,567,-0.5345012535476533,0.0,0.0,300.0,300.0
LUZP1,882.0,933.0,2.411777348652768e-05,2.214289175913717e-05,1567,-0.11813944128565507,0.09548,0.16403785022924094,1.020087589665283,0.7850559309213474
LINC01355,23.0,43.0,6.289215308278194e-07,1.0205191271628063e-06,66,0.31080890144543344,0.05778,0.10802719209091749,1.2382224624918219,0.9664669122110846
HNRNPR,3032.0,2943.0,8.290826441173688e-05,6.984622770325905e-05,4338,-0.24412187655715198,0.0,0.0,300.0,300.0
ZNF436,20.0,34.0,5.468882876763647e-07,8.069221005473353e-07,54,0.22416529773648197,0.1521,0.23817857142857143,0.8178707859470016,0.6230973139235662
ZNF436-AS1,19.0,30.0,5.195438732925464e-07,7.11990088718237e-07,49,0.17203601959740958,0.2601,0.3705903041825095,0.5848596478041272,0.43110594738926816
TCEA3,184.0,78.0,5.031372246622555e-06,1.851174230667416e-06,213,-1.0809300760289013,0.0,0.0,300.0,300.0
ASAP3,3.0,3.0,8.203324315145469e-08,7.11990088718237e-08,6,-0.014518292637377882,0.68734,0.7703868484982332,0.16282838143098396,0.11329113978980199
E2F2,27.0,39.0,7.382991883630922e-07,9.25587115333708e-07,61,0.1476219796537992,0.4042,0.5232207650972365,0.3934036908207148,0.28131502846782713
RP1-150O5.3,2.0,4.0,5.4688828767636465e-08,9.493201182909826e-08,6,0.054023875954003396,0.68704,0.7703868484982332,0.16301797724384534,0.11329113978980199
ID3,1293.0,2461.0,3.535632779827697e-05,5.8406920277852705e-05,1979,0.7084245132732134,0.0,0.0,300.0,300.0
MDS2,68.0,40.0,1.8594201780996397e-06,9.493201182909827e-07,102,-0.5527516025451538,0.00114,0.0032092237061769617,2.9430951486635273,2.493600008372878
RPL11,128806.0,115075.0,0.0035221246391220914,0.002731075315308371,16214,-0.3668582595397553,0.0,0.0,300.0,300.0
TCEB3,691.0,647.0,1.8894990339218397e-05,1.5355252913356644e-05,1210,-0.28265112942322174,0.0003,0.0009282110091743118,3.5228787452803374,3.0323532848770194
TCEB3-AS1,116.0,190.0,3.171952068522915e-06,4.5092705618821675e-06,292,0.4011387329592295,0.0032,0.008318602261048304,2.494850021680094,2.079949640212804
PITHD1,1287.0,1295.0,3.5192261311974064e-05,3.0734238829670566e-05,2243,-0.1896410120132654,0.00098,0.002787111735769501,3.0087739243075053,2.554845620000223
LYPLA2,915.0,853.0,2.502013916119368e-05,2.0244251522555206e-05,1599,-0.2925561623971952,0.0,0.0,300.0,300.0
GALE,449.0,330.0,1.2277642058334386e-05,7.831890975900607e-06,699,-0.5882046968167834,0.0,0.0,300.0,300.0
HMGCL,976.0,636.0,2.6688148438606593e-05,1.5094189880826625e-05,1457,-0.7827286220885884,0.0,0.0,300.0,300.0
FUCA1,2306.0,1759.0,6.305621956908484e-05,4.1746352201845965e-05,2004,-0.5835373449475434,0.0,0.0,300.0,300.0
CNR2,89.0,71.0,2.4336528801598227e-06,1.6850432099664941e-06,154,-0.35479889422673094,0.02524,0.05246342064714946,1.5979106494279034,1.2801433965563682
PNRC2,2316.0,2737.0,6.332966371292303e-05,6.495722909406049e-05,3888,0.03604664456318775,0.41892,0.5385201829616925,0.3778689051381963,0.2687980153286122
SRSF10,2359.0,2399.0,6.450547353142721e-05,5.693547409450168e-05,3680,-0.17716847493542834,0.00012,0.00039348565872630045,3.9208187539523753,3.405071091639176
MYOM3,7.0,4.0,1.9141090068672762e-07,9.493201182909826e-08,11,-0.12182977342878727,0.22692,0.3305540421855878,0.6441272251073354,0.48075752769326924
IFNLR1,119.0,72.0,3.2539853116743694e-06,1.7087762129237688e-06,188,-0.6511738425160103,0.0,0.0,300.0,300.0
GRHL3,2.0,3.0,5.4688828767636465e-08,7.11990088718237e-08,5,0.022409116264320638,1.0,1.0,-0.0,-0.0
