term	nes	fdr	nom_p	es	lead_genes	cohort	split	n_high	n_low	n_rank_genes	bucket	expected	primary
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	2.6239940072909915	0.0	0.0	0.5048746140137395	EPHA2;SFN;TMEM79;IVL;HES1;OVOL1;CSTA;KRT78;TGM1;SPRR2D;KRT6C;KRT6A;SPRR1B;SPRR1A;SPRR3;PPL;KRT6B;IL1A;KRT4;SCEL;KRT16;CDH3;EVPL;AQP3;SULT2B1;SPRR2E;HDAC1;SPRR2F;KLF4;ANXA1;GRHL1;KRT5;CDKN1A;S100A7;SLC39A2;IRF6;ST14;KRT14;ADAM9;TP63;CD109;KRT80;CNFN;ABCA12;SPRR2B;KRT17;PRKCH;NFKBIZ;SPRR4;PLEC;JAG1;MAFF;ZFP36;SHARPIN;KLK5;SPRR2G;SPINK5;KRT10;BCR;LIPK;TRIOBP;ESRP1;FOSL2;PLS1;KRT3;TGM3;EREG;FLNB;MAFB;LIPN;SLC44A4;DSP;YAP1;TCHH;HES5;LCE3E;KRT75;LCE3D;LCE1A;SLITRK6;PPP3CA;JAG2;FLG;FOXN1;POU3F1;LCE1B;CDSN;LCE5A;VDR	TCGA-LUSC	median	251	251	20242	KERATIN_BARRIER	UP	True
CUSTOM_CLAUDIN_PAR_FOCAL	1.8122011667336906	0.004941599281221923	0.0	0.8668022085693445	CLDN1;CLDN7;CLDN4;F11R	TCGA-LUSC	median	251	251	20242	TJ	UP	True
GOBP_CORNIFICATION	1.6576290637195383	0.016942626107046593	0.01912568306010929	0.6732665682987472	TMEM79;KLK5;LIPK;LIPN;CDSN	TCGA-LUSC	median	251	251	20242	KERATIN_BARRIER	UP	True
GOBP_TIGHT_JUNCTION_ORGANIZATION	1.642759846311927	0.0171832884097035	0.0035211267605633804	0.37591176224599276	EPHA2;CLDN1;LSR;CLDN7;CLDN4;MPP7;MARVELD3;PRKCH;POF1B;ILDR1;CLDN16;PLEC;F11R;SNAI2;FZD5;DLG1;MICALL2;CLDN8;CLDN12;EXT1;OCLN;CLDN17;ACTG1;PARD3;PDCD6IP;TJP1;OCEL1;SLC39A9;RAB13;IKBKB;GRHL2	TCGA-LUSC	median	251	251	20242	TJ	UP	True
HALLMARK_APICAL_JUNCTION	1.6402124349229266	0.015274034141958668	0.0	0.32109542468971286	MPZL2;JUP;CDH3;ADAM15;CLDN7;CLDN4;LDLRAP1;CTNND1;ITGB4;ARPC2;DSC3;MYL12B;BAIAP2;KRT31;LAMB3;MAPK13;LAMC2;ADAM9;COL17A1;CAP1;GNAI1;RRAS;LIMA1;ITGA2;FSCN1;PARD6G;GRB7;ITGA3;CNN2;LAMA3;PCDH1;VASP;CRB3;ACTN4;HRAS;ZYX;DLG1;BMP1;STX4;CDH1;MAPK11;IRS1;SHC1;CLDN8;SRC;SHROOM2;ACTN1;WASL;ACTB;WNK4	TCGA-LUSC	median	251	251	20242	TJ	UP	True
CUSTOM_EMT_CORE	-1.3982049630994875	0.11825788890009073	0.09271523178807947	-0.5005107822478425	CDH2;ZEB1;FN1;VIM;ZEB2;SNAI1;SPARC;AXL;MMP9;COL1A1;COL3A1	TCGA-LUSC	median	251	251	20242	EMT	DOWN	True
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-1.3943080419471303	0.06079241859058373	0.017195767195767195	-0.31051729837208747	LRP6;LOXL3;EOMES;NCAM1;ROCK1;FGFR1;FERMT2;ROCK2;CRB2;SMAD4;CLASP2;SLC39A10;BAMBI;HGF;LEF1;RBPJ;EPHA3;WNT11;TBX20;CTNNB1;AKNA;PHLDB1;AXIN2;SPRY2;CLASP1;IL17RD;BMP5;SFRP1;SPRED1;OLFM1;SMAD7;HEYL;DDX5;MSX1;ACVRL1;GLIPR2;FGF8;AGT;TRIM28;TBX5;TGFBR1;GSC;SMAD2;TBX3;BMP4;DDX17;CUL7;LIMS1;GCNT2;DACT3;SNAI1;KLHL12;FUZ;IGF1;AMELX;APLF;EPB41L5;HEY1	TCGA-LUSC	median	251	251	20242	EMT	DOWN	True
KEGG_TIGHT_JUNCTION	1.3421783643049465	0.08544474393530997	0.026615969581749048	0.27641216331126833	CLDN1;CLDN7;CLDN4;MYL12B;CDC42;GNAI3;PRKCH;GNAI1;RRAS;PARD6G;AKT1;CLDN16;F11R;PRKCZ;EPB41L1;CRB3;MYL12A;ACTN4;HRAS;LLGL2;TJP2;VAPA;RRAS2;PPP2CB;CLDN8;SRC;EXOC3;ACTN1;ACTB;OCLN;CLDN17;TJP3;ACTG1;PARD3;PPP2R2D;PPP2R2A;NRAS;CSNK2B;MAGI3;TJP1	TCGA-LUSC	median	251	251	20242	TJ	UP	True
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-1.2895651905498342	0.08791208791208792	0.04534005037783375	-0.2835445331124228	SLIT2;CADM1;CDH2;MAGEE1;SNTB1;FERMT2;ID2;SCG2;FGF2;VCAM1;WIPF1;FBN2;FN1;COL4A2;PTX3;COL4A1;SGCG;LAMC1;VCAN;FBN1;GEM;VIM;PRRX1;SGCD;CDH11;APLP1;CXCL12;SFRP1;MEST;SGCB;ABI3BP;NID2;FBLN5;LAMA1;COPA;DPYSL3;EDIL3;PCOLCE2;MCM7;MSX1;FMOD;OXTR;PMP22;FZD8;TNFRSF11B;ADAM12;GAS1;THBS2;PDGFRB;SLIT3;LAMA2;FSTL1;THY1;COL6A2;NTM;TIMP3;COL6A3;BGN;PCOLCE;BDNF;ECM2;TPM1;COL5A1;COL5A2;MXRA5;COL1A2;SPARC;SPOCK1;FBLN2;VEGFC;ITGB3;COL8A2;CALD1;IL6;MATN3;POSTN;ACTA2;MGP;COL11A1;ANPEP;IL15;INHBA;THBS1;GPX7;LOXL2;LRRC15;GREM1	TCGA-LUSC	median	251	251	20242	EMT	DOWN	True
CUSTOM_TJ_CORE	1.289362654094224	0.10022053418279833	0.14130434782608695	0.38551547399346997	CLDN1;CLDN7;CLDN4;F11R;CRB3;TJP2;CLDN8;OCLN;TJP3;PARD3;MAGI3;TJP1;INADL	TCGA-LUSC	median	251	251	20242	TJ	UP	True
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-3.0491308318435792	0.0	0.0	-0.720619197261427	COL4A2;SERPINH1;COL4A1;FERMT2;LOXL2;FN1;CALD1;COL5A1;PLOD3;COL5A3;NID2;COL5A2;COL6A2;SPARC;LAMC1;VIM;FSTL1;CALU;PDGFRB;COL6A3;COL1A1;THY1;SPOCK1;VCAN;CDH11;COL1A2;PCOLCE;MATN3;SGCB;THBS1;BGN;COL3A1;POSTN;ADAM12;TPM1;TAGLN;FBN1;ACTA2;EFEMP2;LGALS1;COL12A1;NTM;THBS2;HTRA1;MYL9;FAP;LAMA1;CDH2;CTHRC1;ITGB3;MMP14;SCG2;PLOD1;ITGA5;PTX3;EMP3;TIMP1;TNC;TGFBI;SGCD;MFAP5;PMP22;PMEPA1;ANPEP;MMP2;MXRA5;RGS4;GREM1;INHBA;COL11A1;SNAI2;GEM;LAMA2;SNTB1;GAS1;GPX7;DAB2;MMP1;FMOD;FBN2;MSX1;FOXC2;FBLN2;PRRX1;TIMP3;FLNA;VEGFC;SERPINE2;NNMT;SLIT3;ECM2;TPM2;GLIPR1;BMP1;LOXL1;FBLN5;LRRC15;WIPF1;NT5E;FSTL3;SERPINE1;OXTR;IGFBP4;MAGEE1;SGCG;DCN;ITGB1;MMP3;SLIT2;FGF2;COL16A1;BASP1;IL6;PPIB;SFRP4;LUM;EDIL3;CXCL12;CAP2;MEST;CADM1;TGM2;WNT5A;LAMA3;PFN2;DPYSL3;PCOLCE2;ITGAV;CDH6;GJA1	TCGA-HNSC	quartile	130	130	20241	EMT	DOWN	True
CUSTOM_BARRIER_KERATIN	2.9664152968706055	0.0	0.0	0.8689268541987532	SPRR3;CSTA;PPL;S100A9;EVPL;S100A8;TGM1;SPRR2A;SPRR1A;IVL;SPRR2D;CNFN;SPRR1B;S100A7;KRT6A;KRT5;PKP1;KRT16;FLG;KRT6B;PI3	TCGA-HNSC	quartile	130	130	20241	KERATIN_BARRIER	UP	True
GOBP_KERATINIZATION	2.7045804903949664	0.0	0.0	0.6510709893560455	SPRR3;PPL;EVPL;KRT78;TGM1;SPRR2F;KRT4;TMEM79;SPRR1A;KRT80;IVL;SPRR2D;CNFN;SPRR1B;SPRR2E;SFN;TGM3;KRT6A;KRT5;SPRR2B;ABCA12;KRT6C;KRT16;KRT6B	TCGA-HNSC	quartile	130	130	20241	KERATIN_BARRIER	UP	True
GOBP_KERATINOCYTE_DIFFERENTIATION	2.6584611217029637	0.0	0.0	0.5643762100863009	ANXA1;SPRR3;EPHA2;CSTA;PPL;GRHL1;EVPL;KRT78;SCEL;TGM1;SPRR2F;KRT4;TMEM79;SPRR1A;KRT80;IVL;ZFP36;SPRR2D;AQP3;NFKBIZ;CNFN;ST14;TRIM16;SPRR1B;SPRR2E;PRKCH;POU2F3;SLC39A2;CDKN1A;SFN;ASAH1;TGM3;EXPH5;CFLAR;S100A7;KRT6A;FOXN1;IRF6;KRT5;SPRR2B;BCR;UGCG;ABCA12;KRT6C;DSP;KRT16;FLG;KRT6B;GRHL2;EZH2;TXNIP;KRT86;OVOL2;CASP3;FOXC1;KRT3;FOSL2	TCGA-HNSC	quartile	130	130	20241	KERATIN_BARRIER	UP	True
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.5892259300865677	0.0	0.0	0.7543011777326294	CLDN4;GRHL1;GRHL3;KLF4;TMPRSS11F;TMEM79;NFKBIZ;FA2H;CLDN1;SFN;LSR;ALOX12;UGCG;ABCA12;KRT16;FLG;ALOX12B;ELOVL1	TCGA-HNSC	quartile	130	130	20241	KERATIN_BARRIER	UP	True
CUSTOM_EMT_CORE	-2.5273914018327104	0.0	0.0	-0.9569366162365273	FN1;SPARC;VIM;COL1A1;COL3A1;ZEB1;AXL;CDH2;ITGA5;ZEB2;MMP2;SNAI2;MMP9;TWIST1;SNAI1	TCGA-HNSC	quartile	130	130	20241	EMT	DOWN	True
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	2.4799364030455187	0.0	0.0	0.5042902886287739	ANXA1;SPRR3;EPHA2;CSTA;PPL;GRHL1;EVPL;KRT78;SCEL;KLF4;OVOL1;TGM1;SPINK5;SPRR2F;KRT4;TMEM79;SULT2B1;SPRR1A;KRT80;MYO6;HDAC1;IVL;ZFP36;SPRR2D;TRIOBP;AQP3;HES1;HES5;NFKBIZ;CNFN;ST14;TRIM16;SPRR1B;SPRR2E;MAFF;PRKCH;FA2H;PLS1;POU2F3;SLC39A2;CDKN1A;SFN;ASAH1;TGM3;EXPH5;CFLAR;S100A7;KRT6A;SLC44A4;FOXN1;IRF6;KRT5;SPRR2B;BCR;UGCG;ABCA12;KRT6C;SCRIB;DSP;KRT16;ESRP1;FLG;KRT6B;GRHL2;EZH2;TXNIP;TPRN;KRT86;OVOL2;CASP3;FOXC1	TCGA-HNSC	quartile	130	130	20241	KERATIN_BARRIER	UP	True
CUSTOM_TJ_CORE	2.4666290785106892	0.0	0.0	0.7355933573140646	TJP3;CLDN4;CLDN7;TJP2;OCLN;CRB3;F11R;PARD3;CGN;PARD6B;CLDN1;INADL;MARVELD2;TJP1;MAGI3;CLDN8	TCGA-HNSC	quartile	130	130	20241	TJ	UP	True
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-2.096699794835752	0.0	0.0	-0.4980722068414779	PHLDB1;FERMT2;LOXL2;HEYL;SLC39A10;TGFB1I1;COL1A1;EDNRA;LOXL3;SPRED1;FGFR1;ACVRL1;DACT3;TGFB2;TGFB3;GREM1;SNAI2;FOXA2;MSX2;SFRP2;DAB2;TWIST1;ENG;POFUT2;MSX1;FLNA;GSC;TGFBR2;SNAI1;PDPN;TBX5;HMGA2;BMP4;NCAM1;WNT2;EPHA3;TBX3;HAS2;LIMS1;NOTCH4;NOG;TMEM100;FOXF2;HEY1;CUL7;IGF1;GLIPR2;CTNNB1;ROCK1;AXIN2;SPRED2;IL6;BMP5;LEF1;AGT;LRP6;SMAD7;RBPJ;HGF;SPRED3;SPRY2;SDCBP;GATA3	TCGA-HNSC	quartile	130	130	20241	EMT	DOWN	True
CUSTOM_CLAUDIN_PAR_FOCAL	1.9338662836374136	0.0013985036011467731	0.0	0.9678296105949793	CLDN4;CLDN7;F11R;PARD3;CLDN1	TCGA-HNSC	quartile	130	130	20241	TJ	UP	True
GOBP_TIGHT_JUNCTION_ORGANIZATION	1.7807194589837123	0.005506607929515419	0.0	0.42260431298749496	EPHA2;CLDN4;CLDN7;OCLN;ILDR1;F11R;PARD3;MPP7;POF1B;PRKCH;CLDN1;LSR;MARVELD2;TJP1;MARVELD3;CLDN8;CLDN17;FZD5;DLG1;CLDN23;GRHL2;PDCD6IP;CLDN16	TCGA-HNSC	quartile	130	130	20241	TJ	UP	True
HALLMARK_APICAL_JUNCTION	-1.7494907542648086	0.0015130119023602985	0.0	-0.4106777197606001	PARVA;JAM3;SDC3;CD276;THY1;VCAN;CDH11;ADAMTS5;FBN1;MYL9;AKT3;CERCAM;NRXN2;GNAI2;TGFBI;ACTN1;MMP2;SGCE;PLCG1;ADRA1B;CDH15;MMP9;TRO;ACTG2;AMIGO2;TSPAN4;VAV2;ITGA9;INPPL1;NEGR1;THBS3;TMEM8B;NLGN2;BMP1;EPB41L2;SIRPA;ITGA10;SORBS3;PFN1;ACTC1;SPEG;ITGB1;MYH10;ACTN2;CDH4;SLIT2;COL16A1;NEXN;SLC30A3;CD34;CD209;NF1;MPZL1;MSN;ACTA1;FLNC;NF2;NRAP;LAMA3;CDH6;ACTN3;FSCN1;CADM3;CD99;ICAM2;VCL;CLDN5;ZYX;PTK2;MYH9;KCNH2;PECAM1;TNFRSF11B;MAP4K2;PKD1;TRAF1;VCAM1;LAMC2;NLGN3;CADM2;GTF2F1;B4GALT1;COL17A1;ACTB;EGFR	TCGA-HNSC	quartile	130	130	20241	TJ	UP	True
KEGG_TIGHT_JUNCTION	1.6105528560807236	0.014684287812041116	0.004166666666666667	0.3522331230826111	TJP3;CLDN4;CLDN7;TJP2;OCLN;LLGL2;CRB3;MYH14;F11R;PARD3;CGN;EPB41L1;PARD6B;PRKCH;CLDN1;CTNNA1;TJP1;MAGI3;EPB41;CLDN8;PRKCD;PPP2CA;CLDN17;PARD6G;PPP2R2A;GNAI3;VAPA;CDC42;CLDN23;ACTN4;PPP2CB;CLDN16;MYL12B;GNAI1	TCGA-HNSC	quartile	130	130	20241	TJ	UP	True
GOBP_CORNIFICATION	1.0347478834232011	0.37787567302985803	0.4230769230769231	0.4439611324646839	TMEM79	TCGA-HNSC	quartile	130	130	20241	KERATIN_BARRIER	UP	True
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-3.1946346288669107	0.0	0.0	-0.7309469512124268	COL4A2;SERPINH1;FERMT2;COL4A1;LOXL2;CALD1;FN1;COL5A1;SPOCK1;MATN3;VIM;PLOD3;THBS1;COL5A2;CDH11;LAMC1;CALU;ADAM12;NID2;TPM1;COL6A2;COL5A3;COL12A1;TNC;FSTL1;PTX3;SGCB;PMP22;COL1A1;FAP;PDGFRB;LGALS1;FBN1;SPARC;COL6A3;HTRA1;BGN;POSTN;VCAN;ITGA5;COL1A2;PMEPA1;TGFBI;TIMP1;ITGB3;PLOD1;ACTA2;TAGLN;SNAI2;PCOLCE;COL3A1;INHBA;THBS2;MYL9;EMP3;MMP14;EFEMP2;SCG2;CTHRC1;SERPINE2;NTM;MMP2;CDH2;THY1;FOXC2;FBN2;DAB2;COL11A1;MXRA5;SGCD;MSX1;LAMA1;MFAP5;TIMP3;NNMT;GEM;MMP1;SNTB1;LAMA2;GREM1;RGS4;SERPINE1;TPM2;VEGFC;FSTL3;OXTR;NT5E;GPX7;SLIT3;ANPEP;FLNA;FBLN2;ECM2;IL6;FMOD;BASP1;SGCG;GAS1;EDIL3;BMP1;WIPF1;PRRX1;CAP2;FGF2;FBLN5;ITGB1;IGFBP4;TGM2;GLIPR1;DPYSL3;SFRP4;PCOLCE2;LRRC15;CD44;LAMA3;LOXL1;COL16A1;MMP3;GJA1;PFN2;ITGB5;MAGEE1;SFRP1;CXCL12;SLIT2;LAMC2;ITGAV;LUM;DKK1;COMP;TNFRSF12A;DCN;MATN2;MEST;MGP;WNT5A;CDH6;RHOB	TCGA-HNSC	median	260	260	20261	EMT	DOWN	True
CUSTOM_BARRIER_KERATIN	2.9193776881402047	0.0	0.0	0.8551992559142382	SPRR3;PPL;EVPL;CSTA;S100A8;S100A9;TGM1;SPRR2A;SPRR1A;IVL;CNFN;SPRR2D;SPRR1B;KRT5;KRT6A;PKP1;S100A7;PI3;FLG;KRT16;KRT6B	TCGA-HNSC	median	260	260	20261	KERATIN_BARRIER	UP	True
GOBP_KERATINIZATION	2.675710934251221	0.0	0.0	0.6474511761176094	SPRR3;PPL;EVPL;KRT78;TGM1;KRT4;KRT80;TMEM79;SPRR2F;SPRR1A;IVL;CNFN;SPRR2D;SFN;TGM3;SPRR1B;SPRR2E;KRT5;KRT6A;ABCA12;KRT6C;SPRR2B;KRT16;KRT3;KRT6B;KRT86;KRT7	TCGA-HNSC	median	260	260	20261	KERATIN_BARRIER	UP	True
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.548142126718823	0.0	0.0	0.747577046962789	CLDN4;GRHL3;GRHL1;TMPRSS11F;KLF4;TMEM79;FA2H;SFN;NFKBIZ;CLDN1;LSR;ELOVL1;ABCA12;FLG;KRT16;UGCG;ALOX12;ALOX12B	TCGA-HNSC	median	260	260	20261	KERATIN_BARRIER	UP	True
GOBP_KERATINOCYTE_DIFFERENTIATION	2.4896298601371027	0.0	0.0	0.5355335645385614	EPHA2;SPRR3;PPL;EVPL;GRHL1;CSTA;ANXA1;KRT78;SCEL;TGM1;KRT4;ZFP36;KRT80;TMEM79;SPRR2F;SPRR1A;AQP3;IVL;CNFN;SPRR2D;ST14;POU2F3;FOXN1;PRKCH;SFN;NFKBIZ;SLC39A2;TRIM16;CFLAR;TGM3;SPRR1B;CDKN1A;SPRR2E;KRT5;ASAH1;EXPH5;DSP;KRT6A;EZH2;GRHL2;IRF6;S100A7;BCR;ABCA12;KRT6C;FLG;SPRR2B;KRT16;UGCG	TCGA-HNSC	median	260	260	20261	KERATIN_BARRIER	UP	True
CUSTOM_EMT_CORE	-2.44593279763807	0.0	0.0	-0.9158846191840364	FN1;VIM;COL1A1;SPARC;ITGA5;SNAI2;COL3A1;AXL;ZEB1;MMP2;CDH2;ZEB2;TWIST1;MMP9;SNAI1	TCGA-HNSC	median	260	260	20261	EMT	DOWN	True
CUSTOM_TJ_CORE	2.3885438336480775	0.0	0.0	0.7289292669131222	CLDN4;CLDN7;TJP3;TJP2;OCLN;CRB3;CGN;PARD6B;PARD3;F11R;INADL;TJP1;MARVELD2;CLDN1;MAGI3;CLDN8;PARD6A;CLDN3	TCGA-HNSC	median	260	260	20261	TJ	UP	True
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	2.344529288271485	0.0	0.0	0.48270750432171416	EPHA2;SPRR3;PPL;EVPL;GRHL1;CSTA;ANXA1;OVOL1;KRT78;SCEL;TGM1;SPINK5;KRT4;SULT2B1;KLF4;HDAC1;ZFP36;KRT80;TMEM79;SPRR2F;SPRR1A;AQP3;IVL;MYO6;TRIOBP;CNFN;SPRR2D;HES5;ST14;FA2H;POU2F3;FOXN1;PRKCH;SFN;NFKBIZ;HES1;PLS1;SLC39A2;MAFF;TRIM16;CFLAR;TGM3;SPRR1B;CDKN1A;SPRR2E;KRT5;ASAH1;EXPH5;DSP;KRT6A;SLC44A4;EZH2;GRHL2;ESRP1;IRF6;S100A7;BCR;ABCA12;KRT6C;FLG;SPRR2B;KRT16;UGCG;TPRN	TCGA-HNSC	median	260	260	20261	KERATIN_BARRIER	UP	True
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-2.1301392560793415	0.0	0.0	-0.4915911094654227	PHLDB1;FERMT2;LOXL2;HEYL;SLC39A10;TGFB1I1;EDNRA;COL1A1;SNAI2;LOXL3;FGFR1;SPRED1;TGFBR2;TGFB2;PDPN;DAB2;MSX1;FOXA2;HMGA2;GSC;NCAM1;ACVRL1;MSX2;HAS2;DACT3;GREM1;SFRP2;TGFB3;TWIST1;POFUT2;FOXF2;NOG;FLNA;TMEM100;LIMS1;ENG;BMP4;HEY1;SDCBP;TBX3;BMP5;IL6;IGF1;PTK2;WNT11;EPHA3;TBX5;CTNNB1;SPRED3;SNAI1;NOTCH4;LRP6;AGT;SPRY2;AXIN2;ACVR1;RBPJ;TGFBR1;ROCK1;WNT2;CLASP1;MAD2L2;CUL7;SFRP1;GLIPR2;HGF	TCGA-HNSC	median	260	260	20261	EMT	DOWN	True
CUSTOM_CLAUDIN_PAR_FOCAL	1.9185840427141614	0.0009001710324961743	0.0	0.9544332543443919	CLDN4;CLDN7;PARD3;F11R;CLDN1	TCGA-HNSC	median	260	260	20261	TJ	UP	True
KEGG_TIGHT_JUNCTION	1.7784010861881054	0.0018378491913463558	0.0	0.3876043931717369	CLDN4;CLDN7;TJP3;LLGL2;TJP2;OCLN;CRB3;CGN;MYH14;PARD6B;PARD3;EPB41L1;F11R;PRKCH;PARD6G;EPB41;TJP1;PPP2CA;CLDN1;PPP2R2A;AKT2;CTNNA1;PPP2CB;PRKCD;CDC42;CLDN17;MAGI3;VAPA;MYL5;ACTN4;EXOC3;CLDN23;CLDN8;PARD6A;GNAI3;CLDN3;PRKCE;MYL12B;PRKCZ	TCGA-HNSC	median	260	260	20261	TJ	UP	True
HALLMARK_APICAL_JUNCTION	-1.7414817674428014	0.0012988418660028142	0.0	-0.3948239988115132	SDC3;CD276;PARVA;CDH11;ADAMTS5;JAM3;FBN1;VCAN;ACTN1;CERCAM;TGFBI;NRXN2;MYL9;AKT3;MMP2;THY1;AMIGO2;ITGA9;SGCE;ACTG2;CDH15;ADRA1B;SPEG;GNAI2;VAV2;TSPAN4;TMEM8B;SIRPA;NLGN2;MMP9;THBS3;TRO;MYH10;ACTN2;PFN1;PTK2;CD209;ACTC1;BMP1;PLCG1;INPPL1;CDH4;MPZL1;NEXN;ITGA10;ITGB1;ACTA1;EPB41L2;MSN;SORBS3;NEGR1;NF1;LAMA3;COL16A1;NRAP;FLNC;IRS1;SLC30A3;CD34;ACTN3;ZYX;SLIT2;CADM3;LAMC2;NF2;MAP4K2;CDH6;EGFR;YWHAH;B4GALT1;MYH9;CLDN5;VCL	TCGA-HNSC	median	260	260	20261	TJ	UP	True
GOBP_TIGHT_JUNCTION_ORGANIZATION	1.6956643539606273	0.004434175826740414	0.0	0.4075923019529167	CLDN4;EPHA2;CLDN7;OCLN;ILDR1;PARD3;POF1B;MPP7;F11R;PRKCH;MARVELD3;TJP1;MARVELD2;CLDN1;LSR;CLDN17;FZD5;GRHL2;IKBKB;DLG1;PDCD6IP;CLDN23;CLDN8;CLDN3	TCGA-HNSC	median	260	260	20261	TJ	UP	True
GOBP_CORNIFICATION	1.0594602300800313	0.34173492963663094	0.37799043062200954	0.440010645302491	TMEM79	TCGA-HNSC	median	260	260	20261	KERATIN_BARRIER	UP	True
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-2.778363602029798	0.0	0.0	-0.5726786360792734	PCOLCE2;SERPINE2;PTX3;PLOD3;FERMT2;LOXL2;ITGB3;SGCB;NT5E;EMP3;VIM;FLNA;WIPF1;MCM7;ITGA5;LGALS1;COL4A1;COL4A2;TGFBI;LAMC1;COL5A3;FBN1;FN1;TNC;PRRX1;SGCG;BDNF;SLIT2;COL6A2;MSX1;FGF2;BMP1;GLIPR1;IL6;PLOD1;COL5A2;NID2;APLP1;LOX;NNMT;FOXC2;CALD1;TIMP1;CALU;PDGFRB;SERPINH1;PLOD2;CRLF1;FSTL1;VEGFC;SCG2;TPM2;CXCL12;COL5A1;ANPEP;MYLK;FSTL3;PDLIM4;TNFRSF11B;LAMA1;FAP;COL6A3;CTHRC1;FBN2;INHBA;DPYSL3;CAP2;ADAM12;OXTR;SPARC;VCAM1;THBS1;TPM1;THY1;BGN;GEM;GPX7;PMEPA1;CDH2;TGFB1;HTRA1;COL1A2;PTHLH;MMP3;VCAN;TNFAIP3;IL15;SNTB1;SFRP1;COL1A1;PCOLCE;BASP1;PLAUR;IL32;TGM2;ITGB1;PVR;COL3A1;GJA1;ENO2;POSTN;LAMA3;ECM2;GAS1;PMP22;COL12A1;FAS;TFPI2;MMP1;ECM1;MYL9;CDH6;CD44;MFAP5;FMOD;MATN3;ITGB5;MAGEE1;RGS4;COL16A1	TCGA-BLCA	quartile	102	102	20198	EMT	DOWN	True
CUSTOM_TJ_CORE	2.342217803102613	0.0	0.0	0.7066079349883246	CLDN4;TJP3;CRB3;CGN;INADL;TJP2;OCLN;CLDN7;CLDN8;PARD6B;MARVELD2;F11R;MAGI1;CLDN1;TJP1;CLDN3	TCGA-BLCA	quartile	102	102	20198	TJ	UP	True
CUSTOM_EMT_CORE	-2.2262496948238373	0.0	0.0	-0.7847495239047351	ZEB2;VIM;ITGA5;FN1;AXL;SNAI1;ZEB1;SPARC;MMP9;TWIST1;CDH2;COL1A1;COL3A1	TCGA-BLCA	quartile	102	102	20198	EMT	DOWN	True
GOBP_KERATINOCYTE_DIFFERENTIATION	2.084998874333992	0.0	0.0	0.43883544162226973	EVPL;TMEM79;PPL;GRHL1;ST14;IVL;FOXC1;ASAH1;AQP3;POU2F3;SPRR1A;EPHA2;SPRR3;KRT80;CSTA;EXPH5;KRT7;OVOL2;MSX2;IRF6;GRHL2;SLC39A2;AKR1C3;POU3F1;ABCA12;SFN;LCE1E;NUMA1;TRIM16;NCOA3;TP63;CASP3;PRKCH;FOXN1;TXNIP;KRT4;KRT78;CNFN;LIPK;ZFP36;KRT17;INTU;HOXA7;NFKBIZ	TCGA-BLCA	quartile	102	102	20198	KERATIN_BARRIER	UP	True
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	2.066287827618882	0.0005042101547925175	0.0	0.4173478454335115	EVPL;TMEM79;PPL;HES1;GRHL1;ST14;OVOL1;IVL;SLC44A4;FOXC1;FA2H;ASAH1;AQP3;TRIOBP;KCNQ1;POU2F3;SPRR1A;EPHA2;SPRR3;KRT80;CSTA;EXPH5;KRT7;OVOL2;MSX2;IRF6;GRHL2;MAFF;SLC39A2;MYO6;ESRP1;PLS1;SLITRK6;AKR1C3;POU3F1;ABCA12;SFN;LCE1E;NUMA1;TRIM16;NCOA3;TP63;CASP3;PRKCH;FOXN1;TXNIP;TMC1;KRT4;KRT78;TPRN;CNFN;LIPK;HDAC1;STRC;CDH23;ZFP36;KRT17;INTU;HOXA7;NFKBIZ;KEAP1;FOSL2;CDKN1A	TCGA-BLCA	quartile	102	102	20198	KERATIN_BARRIER	UP	True
GOBP_KERATINIZATION	2.045041136041128	0.0007563152321887763	0.0	0.4788411001442742	EVPL;TMEM79;PPL;IVL;SPRR1A;SPRR3;KRT80;KRT7;ABCA12;SFN;LCE1E;KRT4;KRT78;CNFN;LIPK;KRT17	TCGA-BLCA	quartile	102	102	20198	KERATIN_BARRIER	UP	True
CUSTOM_BARRIER_KERATIN	2.008514937750826	0.000605052185751021	0.0	0.5830426669996218	EVPL;PPL;IVL;SPRR1A;SPRR3;CSTA;CNFN;KRT17;S100A9;KRT10;S100A8;LOR;KRT16;PKP1;LCE1A;SPRR1B	TCGA-BLCA	quartile	102	102	20198	KERATIN_BARRIER	UP	True
