ligand	family	split	n_patients	n_nonzero	mean_delta	median_delta	p_wilcoxon	meta_mu	meta_p	meta_I2	meta_k	cohorts_pos	cohorts_neg	mean_GSE123902	mean_GSE131907	mean_GSE205335	mean_GSE189357	n_GSE123902	n_GSE131907	n_GSE205335	n_GSE189357
C5	other	delta_q4q1	59	55	0.02925358271416766	0.0012835219915913	0.009394615729660225	0.013636058728031666	0.1575296399744338	0.7090344422514103	4	4	0	0.03954530009507509	0.008357693293094704	0.0012807979410049102	0.1272017166505821	10	19	21	9
C6ORF15	other	delta_q4q1	59	17	0.0016762675201991125	0.0	0.023223876953125	0.0009843079410155316	0.1940157581311296	0.3600898544635146	4	3	1	0.0012601379867751901	0.0014473185344497633	0.002956341965376535	-0.00036486995593966665	10	19	21	9
CA12	other	delta_q4q1	59	52	0.05286132660533873	0.012636108468887	4.52971736578362e-07	0.04353026508287144	0.0005463177918367216	0.38800000930679135	4	4	0	0.10780728309670681	0.022146541369055302	0.05578548772000189	0.04982954562398073	10	19	21	9
CADM1	other	delta_q4q1	59	56	0.13213619560728615	0.0557713247224804	5.0673066466545484e-08	0.11188902552869916	0.002524501417727928	0.7315285776014206	4	4	0	0.29506783041466145	0.05672762754768546	0.06237395332560524	0.27307547704883706	10	19	21	9
CADM2	other	delta_q4q1	59	43	0.0038211620821690094	0.0003142011422644	0.004785974331298348	0.0037483778649665812	0.004084496488911551	0.0	4	4	0	0.0036732818958070805	0.004782033851196293	0.003473010025210662	0.0027693211319719225	10	19	21	9
CADM3	other	delta_q4q1	59	19	0.0007900862913455284	0.0	0.5152778625488281	0.00020072944450709917	0.6773989790490476	0.31431275052676255	4	3	1	0.00045378821618059003	0.000638728693021221	0.002117314970138109	-0.0016135833903025813	10	19	21	9
CADM4	other	delta_q4q1	59	57	0.03014982174099318	0.0235938355135943	2.733948682792112e-08	0.028272503302118147	4.034148247248602e-09	0.327836925154613	4	4	0	0.02413743020172536	0.019983620382771804	0.04366366715900528	0.026759931454396545	10	19	21	9
CALCA	other	delta_q4q1	59	19	0.027612817888301642	0.0	0.9843215942382812	-0.0005450650791456764	0.3798689867609737	0.0	4	2	2	0.16445434964499556	0.0008766731000521894	-0.0011727023614776144	-0.0008241422611245	10	19	21	9
CALCB	other	delta_q4q1	59	22	0.002269213298367061	0.0	0.5028400421142578	-0.001687040477265194	0.05527273981955529	0.0	4	1	3	0.021413283463646002	-0.0016379774153326317	-0.0013173173118691478	-0.0023848906213590334	10	19	21	9
CALM1	other	delta_q4q1	59	59	0.16587917922148993	0.1644982538418646	4.291991841728194e-06	0.1464542374668059	1.7570087734603707e-05	0.3134162379010897	4	4	0	0.3311405458326164	0.1242730329944741	0.16090802779627733	0.08168998945832316	10	19	21	9
CALM2	other	delta_q4q1	59	59	0.17735319595810467	0.1561629864813483	5.744412246225333e-05	0.22091480400838637	0.02224711516266618	0.8859161422640937	4	4	0	0.44462826291630114	0.00665756360933908	0.1225569634123309	0.3685962213476416	10	19	21	9
CALM3	other	delta_q4q1	59	59	0.004482742330870106	0.0185887276466539	0.09680291046914201	0.031936012176015945	0.3781628667146498	0.7079127502703526	4	2	2	0.11852089921652476	0.059752862873488154	-0.0903272103825126	-0.017684463467491314	10	19	21	9
CALR	other	delta_q4q1	59	59	0.30507527573532983	0.3142680013590975	2.2589793222298786e-09	0.29869192308719733	4.2044819405208884e-20	0.0	4	4	0	0.39010235440939406	0.23973421175244608	0.3260974157694482	0.29949132998173683	10	19	21	9
CAMP	other	delta_q4q1	59	39	0.000917224598091132	0.0	0.819906245887978	7.115769755057639e-05	0.9784175249661083	0.5846116256531334	4	2	2	0.0132105678130852	0.0027694551151893473	-0.0021472253722649237	-0.009501926801612152	10	19	21	9
CCK	other	delta_q4q1	59	28	0.02305830319672641	0.0	0.024749115109443665	0.004624200502116544	0.006773368801728908	0.0	4	4	0	0.022492441435897632	0.03241170809831913	0.022932698282681338	0.004234039604834511	10	19	21	9
CCL1	other	delta_q4q1	59	2	-7.172199968751186e-05	0.0		-9.119481159802916e-05	0.1864665615852935	0.0	2	0	2	0.0	0.0	-0.00016909749448302858	-7.561673304662223e-05	10	19	21	9
CCL11	other	delta_q4q1	59	4	-0.0008175687589894968	0.0		-0.00042711890286618507	0.4702120614083116	0.2261001602644851	3	0	3	-0.0031597115752227305	0.0	-5.186155389499524e-05	-0.0017278164884842334	10	19	21	9
CCL13	other	delta_q4q1	59	30	-0.010104278963112959	0.0	0.013663241639733315	-0.00451447930879909	0.1104273873571275	0.35279013318562746	4	0	4	-0.0374408559397945	-0.0017269679321312635	-0.0030300138368366952	-0.013922357571294995	10	19	21	9
CCL14	other	delta_q4q1	59	22	-0.0046529772901986125	0.0	0.07942724227905273	-0.0021129762315195964	0.3349252792428937	0.6776156899675876	4	1	3	-0.00209657229928738	0.0001227862297298263	-0.0010016487274686332	-0.026095361357429972	10	19	21	9
CCL15	other	delta_q4q1	59	39	0.03990322336389252	0.0004505367463594	2.7831338229589164e-05	0.021644969305256934	0.07761178419082689	0.8045392523662699	4	4	0	0.03358293189696214	0.0019242377350738422	0.08206196238305924	0.02873323694326561	10	19	21	9
CCL16	other	delta_q4q1	59	5	5.361819411175423e-05	0.0	0.4375	8.350465845160908e-05	0.7020624691478513	0.46352522184656103	2	1	1	0.0	0.0	0.00024294149934394764	-0.00021536644818104445	10	19	21	9
CCL17	other	delta_q4q1	59	39	-0.010029329515051406	0.0	0.8957254780943913	0.0014316418468297324	0.31240754894460043	0.5349941472726126	4	2	2	-0.02391789050138887	0.0013026509983583158	0.002329239497227533	-0.047357326087192265	10	19	21	9
CCL18	other	delta_q4q1	59	51	-0.021003115572724686	0.0	0.027611336406186848	-0.023844774567284975	0.07847857035583829	0.8223674787241306	4	1	3	-0.057470216680821154	0.0033252709544096728	-0.003097453183003919	-0.07362392036369406	10	19	21	9
CCL19	other	delta_q4q1	59	20	-0.003050432440069658	0.0	0.04405403137207031	-0.0019837861017655356	0.05065255863089227	0.0	4	0	4	-0.0030505488150100704	-0.001742286324502242	-0.0014176593628634905	-0.009621748780925912	10	19	21	9
CCL2	ext_ifn_recruit	delta_q4q1	59	55	0.04159827086499826	0.0	0.21496609716428117	0.03783043040698083	0.031894708935251516	0.0	4	3	1	-0.012036444977133081	0.05710380170725333	0.03142178503996585	0.09220363472545913	10	19	21	9
CCL20	other	delta_q4q1	59	58	0.05493152242792628	0.0104606376224662	0.0037374723072366492	0.0380451519634411	0.27888048703062396	0.6841682572899725	4	3	1	0.0717205381155813	0.05960198533331783	0.0830995645363053	-0.03930823716706802	10	19	21	9
CCL21	other	delta_q4q1	59	22	-0.010691681430394211	0.0	0.00017690658569335938	-0.0024377890477683154	0.2681783517309634	0.7600097276353047	4	1	3	-0.00993324348593104	0.00015700339989767892	-0.002093271925306357	-0.054500124855618955	10	19	21	9
CCL22	other	delta_q4q1	59	40	0.0012506470217648119	0.0	0.259140549798758	0.0009987720299527668	0.5784745299313182	0.14878857568407772	4	2	2	0.0024943199968044507	-0.0006296141750219581	0.004740852046553343	-0.004305583259569289	10	19	21	9
CCL23	other	delta_q4q1	59	25	-0.005207324681545893	0.0	0.00963503122329712	-0.0010479713569379488	0.36561222953315464	0.8391867642066585	4	1	3	-0.007778496364041129	0.0004576888002357263	-0.00047944265153480474	-0.025341664899227144	10	19	21	9
CCL24	other	delta_q4q1	59	5	-0.00047617789383754244	0.0	1.0				1	0	1	0.0	0.0	-0.0013378331303054763	0.0	10	19	21	9
CCL25	other	delta_q4q1	59	18	0.0004282706982624152	0.0	0.6094589233398438	-0.00017983853573141199	0.6876064448530608	0.24043087608561028	4	2	2	0.00412270421754663	-0.00010888078317765261	-0.001176654940133419	0.0012021575161326	10	19	21	9
CCL26	other	delta_q4q1	59	29	0.004511930283955922	0.0	0.01678590476512909	0.0009549599820506442	0.5182833935812807	0.5279938806564338	4	2	2	-0.0007106176385455998	0.004449967799358042	0.009242822477528804	-0.0005931774530058112	10	19	21	9
CCL27	other	delta_q4q1	59	23	0.0005946088108688219	0.0	0.052229881286621094	0.0005868202596271216	0.018073568037195724	0.0	4	4	0	0.00058460658138525	0.0006464201741666105	0.00024628913458633336	0.001309088765769933	10	19	21	9
CCL28	other	delta_q4q1	59	58	0.039298686767579846	0.0165199175433081	0.00014609106163643057	0.03706580406825515	3.8606058376753256e-05	0.17597383314425522	4	4	0	0.0686737411356925	0.0171265738551383	0.04473617544523196	0.040780057814754064	10	19	21	9
CCL3	other	delta_q4q1	59	58	-0.03643790862805575	-0.0108894188978045	0.015542555286149468	-0.0529690289841995	0.17947963558209123	0.9002426752732887	4	1	3	-0.0693519911658077	0.07707873207498564	-0.045398447415572696	-0.21860502345499022	10	19	21	9
CCL3L1	other	delta_q4q1	40	28	-0.044692160681043855	-0.0035947720974700004	0.00015273690223693848	-0.08133625458705931	0.27771065354913604	0.8832058812773147	2	0	2	0.0		-0.014348151390631085	-0.16515280533761129	10	0	21	9
CCL3L3	other	delta_q4q1	38	28	0.0046280049612333575	0.0	0.7621389999985695	-0.0024636977039794055	0.9263481252420862	0.8845107269923377	2	1	1	-0.02886029766370455	0.024445640271784898		0.0	10	19	0	9
CCL4	ext_ifn_recruit	delta_q4q1	59	59	-0.09960549423371604	-0.0206685344938327	0.0008493039518496315	-0.11830214824272198	0.038699820893750875	0.863535505232819	4	1	3	-0.11225849541970918	0.01902459204691615	-0.09795548037481436	-0.3398379296236066	10	19	21	9
CCL4L1	other	delta_q4q1	19	0	0.0	0.0					0	0	0	0.0			0.0	10	0	0	9
CCL4L2	other	delta_q4q1	59	58	-0.04760829478472221	-0.005684447283509	0.0593945095097984	-0.06931696713839372	0.13729116703955352	0.9464760037824211	4	1	3	-0.07249170311934447	0.05882428595166923	-0.03399330371796836	-0.27641937956772733	10	19	21	9
CCL5	core_ifn_recruit	delta_q4q1	59	59	-0.1206730532496412	-0.0528891407223035	1.1578664341441734e-05	-0.13180143424601615	0.07686188565591273	0.9501074590853348	4	1	3	-0.21614947671673143	0.033681397405278035	-0.19089595829982353	-0.17659408899616713	10	19	21	9
CCL7	other	delta_q4q1	59	21	-0.001471821953959849	0.0	0.2428417205810547	-0.0016926903459877022	0.04041013362405754	0.0	4	0	4	-0.00171100761425814	-0.0008092828799473792	-0.0013958986742250764	-0.0027819080292581	10	19	21	9
CCL8	other	delta_q4q1	59	30	-0.0034748601556182502	0.0	0.07324407435953617	-0.0033807512744430425	0.10647694229428922	0.5662291248820278	4	0	4	-0.009392752973633779	-0.0016422389907608057	-0.00039164957610526174	-0.007962448613608133	10	19	21	9
CCN1	other	delta_q4q1	40	21	0.1566499639972477	0.00227920694203205	6.67572021484375e-06				1	1	0	0.0		0.29838088380428135	0.0	10	0	21	9
CCN2	other	delta_q4q1	40	20	0.10577751539334779	0.0	6.29425048828125e-05				1	1	0	0.0		0.20148098170161488	0.0	10	0	21	9
CCN3	other	delta_q4q1	40	17	0.00573068677667494	0.0	0.0128631591796875				1	1	0	0.0		0.010915593860333219	0.0	10	0	21	9
CCN4	other	delta_q4q1	40	13	0.001947915769648205	0.0	0.010498046875				1	1	0	0.0		0.003710315751710867	0.0	10	0	21	9
CCN6	other	delta_q4q1	40	9	0.0019442648685700447	0.0	0.00390625				1	1	0	0.0		0.003703361654419133	0.0	10	0	21	9
CD14	other	delta_q4q1	59	59	-0.004174940831148716	0.0016612267390077	0.8444165487585142	-0.015654778933173873	0.4988436914153298	0.9128149377221698	4	2	2	-0.06271534875860638	0.038461547322965126	0.011825238037758829	-0.06647415770899813	10	19	21	9
CD160	other	delta_q4q1	59	37	-0.0029561995227913532	0.0	0.36964457044086885	-0.0004437232622872555	0.8003124080326783	0.49984661140983633	4	1	3	-0.00418893793618028	0.0022823367802098015	-0.008101827514268165	-0.0006391570563602003	10	19	21	9
CD1B	other	delta_q4q1	59	11	-0.002688707655530207	0.0	0.1015625	-0.0020531826413658187	0.3477824605669311	0.5091145895903993	3	0	3	-0.01190846491426881	-7.179661826624738e-05	0.0	-0.0042427740873928225	10	19	21	9
CD1D	other	delta_q4q1	59	31	-0.0021525015493982728	0.0	0.04136332217603922	-0.0026103652826584083	0.19837464284763007	0.7669803960547156	4	1	3	-0.0033155083386976294	-0.0018488154332212735	0.00027112768749143343	-0.0071565218037375235	10	19	21	9
CD2	other	delta_q4q1	59	59	-0.09803314525078652	-0.0320930789126839	1.4130390834205047e-06	-0.09435763649432581	0.03529610078860143	0.9182553348424565	4	1	3	-0.18713235152068736	0.007144997723686483	-0.15514075983801348	-0.08782567274903226	10	19	21	9
CD200	other	delta_q4q1	59	44	-0.01073176514916483	0.0	0.0040941203583315655	-0.008414166095277018	0.0641305816673538	0.5330728389471981	4	0	4	-0.01322744340889212	-0.0017203070361778315	-0.013241067515329072	-0.0211279398002794	10	19	21	9
CD209	other	delta_q4q1	59	15	-0.001304142214151505	0.0	0.359130859375	-0.0001647814362711097	0.7535371244559697	0.6313859873984498	4	2	2	-0.008768376862783981	0.0009172778558581263	0.00014939345666538094	-0.0010917959842640444	10	19	21	9
CD22	other	delta_q4q1	59	45	-0.023080277303710196	-0.0004051807748957	0.000163476488694414	-0.027169849781626624	0.09567045418588523	0.90133165337597	4	0	4	-0.028816176700791885	-0.0004691881630647526	-0.02640017151388923	-0.0566951574467865	10	19	21	9
CD226	other	delta_q4q1	59	51	-0.01433084163579142	-0.0030805143268912	7.125975294253622e-06	-0.014970894423078801	0.07443979784125386	0.9030411348482352	4	1	3	-0.021632230306603318	0.0010735660089087264	-0.02144602109491767	-0.022136518291295034	10	19	21	9
CD24	ext_barrier	delta_q4q1	59	59	0.4621498547842136	0.4005147542752328	1.4010403794590312e-10	0.5002049437213539	0.000562737484839091	0.8920543084516324	4	4	0	0.6498235882904151	0.19138557477806303	0.5107149650495024	0.7119183736157447	10	19	21	9
CD244	other	delta_q4q1	59	39	-0.0029203025326108526	0.0	0.02050083966605598	-0.0022987571647893903	0.11300001716202365	0.5603351635239397	4	0	4	-0.00119494151723857	-0.00016154321611846315	-0.006204821475921794	-0.002997540239005122	10	19	21	9
CD274	ext_barrier	delta_q4q1	59	56	0.009815998350871756	0.0022271089301448	0.02821703133607961	0.00746063994039899	0.2729095125918505	0.6662133960050377	4	3	1	0.00615422689661859	0.02523901567620016	0.013565139379080028	-0.027423065674804	10	19	21	9
CD28	other	delta_q4q1	59	46	-0.02788378649461532	-0.0043078386483859	3.1745236128699617e-07	-0.017057323391820763	0.07936865436181585	0.8610069135144512	4	1	3	-0.03714574589152343	0.001094548808465933	-0.053273655992524364	-0.019526177309434543	10	19	21	9
CD300A	other	delta_q4q1	59	55	-0.012556566010247776	-0.0016685210984252	0.016188256371046025	-0.01579543575215925	0.11250605064299114	0.8879374853180211	4	1	3	-0.03110212396613381	0.005422661182131794	-0.009290308634122366	-0.03752780400969055	10	19	21	9
CD300C	other	delta_q4q1	59	26	-0.00426822938397786	0.0	0.005612879991531372	-0.004128986751978515	0.10592168292348683	0.7629118938899182	4	1	3	-0.00858342458512856	-0.0015930530453852948	5.32236607988952e-05	-0.015204552979762698	10	19	21	9
CD300LF	other	delta_q4q1	59	46	-0.010252999968638293	0.0	0.032221349952692435	-0.00882652119500952	0.06540727726203348	0.8306502154147604	4	0	4	-0.03390764815052207	-3.457325838957883e-05	-0.0015287792931428998	-0.02589880661989287	10	19	21	9
CD320	other	delta_q4q1	59	59	0.04016725169210405	0.0453163254543482	0.004539164082759701	0.052361450594189535	0.0051995167618195184	0.5760395520703675	4	3	1	0.09717543206893403	0.060813025065997894	-0.005585755711218099	0.039996324758490936	10	19	21	9
CD34	other	delta_q4q1	59	19	-0.009332003807519765	0.0	0.01082611083984375	-9.958731346490065e-06	0.9933163937754342	0.7116758135246826	4	2	2	-0.01033628842864615	5.403147825592632e-05	0.0008481498900524239	-0.051784787348352006	10	19	21	9
CD38	other	delta_q4q1	59	55	0.0014423444487185273	0.0040479853460718	0.1272850958100391	0.012160607508568264	0.3787127933235003	0.7400287386879826	4	3	1	0.018628999388898844	0.002610065121727748	-0.03043046092131781	0.05425075229113908	10	19	21	9
CD40	other	delta_q4q1	59	59	0.025625236523507292	0.0149996383761775	0.0042272964371133275	0.02092116689525726	0.15264412824749696	0.6491670459122644	4	3	1	0.045805071671271014	0.02423453990884263	0.04161571562349257	-0.031172005354125946	10	19	21	9
CD40LG	other	delta_q4q1	59	34	-0.010077067901836573	0.0	0.0007819454185664654	-0.008167821679102343	0.09622763537671579	0.7594160724306346	4	1	3	-0.02001887622206077	0.00048375195713094734	-0.015079497209127728	-0.009653343309061754	10	19	21	9
CD44	other	delta_q4q1	59	59	-0.014333438475298728	0.0127901437724525	0.8919291372386696	-0.060250202449129764	0.5732368649469826	0.8855400398242609	4	2	2	-0.21815240780919246	0.16114817595299635	0.03601644216494269	-0.27581215783571417	10	19	21	9
CD47	ext_barrier	delta_q4q1	59	59	0.28894192504200594	0.237704485424627	5.231967989188721e-10	0.289214790788549	3.0126663953018956e-11	0.5418300238740106	4	4	0	0.3101392216107157	0.21472841667566173	0.2769476730032305	0.4500489234961978	10	19	21	9
CD48	other	delta_q4q1	59	59	-0.10996069933572125	-0.0397980400715141	1.9078058509150748e-07	-0.12397395364189896	0.06363217794154463	0.9391335745023895	4	1	3	-0.25389634090989194	0.007941863910826514	-0.11579121835481054	-0.18533307561814633	10	19	21	9
CD52	other	delta_q4q1	59	59	-0.23122202117638507	-0.0484978372355241	2.571349732582364e-06	-0.27535445656844243	0.10159360007693491	0.9535325040013526	4	1	3	-0.40950268138377754	0.0504979053948282	-0.2976700010444859	-0.4728291795707196	10	19	21	9
CD55	other	delta_q4q1	59	59	0.48067272866748684	0.3360130931754482	3.252273784253618e-11	0.5270145761349749	2.825783586108575e-07	0.800089137484266	4	4	0	0.6210162233947963	0.32878375417416233	0.4074643179655162	0.8162096389832035	10	19	21	9
CD58	other	delta_q4q1	59	59	0.023856228441957138	0.0197169653210795	0.017071675732773784	0.007420203351953926	0.8287409640829441	0.934445484523198	4	3	1	0.0018748527797297209	0.04869952133965272	0.05429590527444816	-0.07519288510429321	10	19	21	9
CD59	other	delta_q4q1	59	59	0.3417734464676796	0.2708727389830194	6.295527868771217e-11	0.357901687316612	4.1346521844007595e-05	0.8508350866511876	4	4	0	0.5647461876791531	0.1694260259374198	0.3784133956504502	0.37237729592568175	10	19	21	9
CD5L	other	delta_q4q1	59	9	-7.281991283413727e-05	0.0	0.5703125	1.2997753513035058e-05	0.6586610529082442	0.0	4	2	2	-0.00024907840382057996	1.7071595520357893e-05	0.00012879891597739046	-0.0005371920410467	10	19	21	9
CD6	other	delta_q4q1	59	54	-0.029331458825634784	-0.002765947942076	0.0017491687493794094	-0.016795328141767818	0.12536067277128915	0.8901467007360527	4	1	3	-0.018188267365755524	0.005426149455624346	-0.06987062877628733	-0.02049855915663621	10	19	21	9
CD7	other	delta_q4q1	59	59	-0.06587527941316908	-0.0225140992651098	0.00033670566885340443	-0.06366341436552088	0.0752942549712993	0.9299443860879077	4	1	3	-0.1250715588470931	0.01730507717025197	-0.11319559307008745	-0.06529054540766623	10	19	21	9
CD70	other	delta_q4q1	59	50	-0.014153388811990367	-0.0053055143672717	0.0006207713421488847	-0.015381650805206261	0.10151296166449895	0.8332402342275266	4	0	4	-0.02255624979238982	-0.0007722634433346001	-0.01630592539205075	-0.028043333703012232	10	19	21	9
CD72	other	delta_q4q1	59	55	-0.008499645404188391	-0.0003355575509133	0.08285431977653455	-0.007694879151336146	0.17498898156706788	0.7053625647537693	4	1	3	-0.010771658550157022	0.0015142643353425896	-0.013987066706249288	-0.014311679431757667	10	19	21	9
CD79B	other	delta_q4q1	59	52	-0.036218541883110765	-0.0073544868528145	6.271281941450954e-06	-0.03172474946881222	0.038432278088620084	0.8841500481967878	4	0	4	-0.03081687167789715	-0.005569390275915937	-0.06185320323866089	-0.047109952341142444	10	19	21	9
CD80	other	delta_q4q1	59	34	-0.0044321236455028105	0.0	0.010655494872480631	-0.00104316260915772	0.49305280720330646	0.46921230593640356	4	1	3	0.00155602914053692	-0.0010617692198673315	-0.00877823025748788	-0.008059903989478923	10	19	21	9
CD82	other	delta_q4q1	59	59	0.09159935659071727	0.0811290412100316	2.3007803558680394e-06	0.078930964681011	0.02786823849535492	0.8474137541792567	4	3	1	0.11266790283472967	0.12485923517459292	0.13486307187976546	-0.10297410747636855	10	19	21	9
