accession,fileName,category,size_bytes,is_raw,protein_table_candidate,download_http,tier,keep_for_download
PXD061178,TTU_YS_21571_1930_418p_PRM_6-9-2024_484.d.zip,RAW,2570111326,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_21571_1930_418p_PRM_6-9-2024_484.d.zip,core_lung_io,True
PXD061178,QEP2_13617_YSA_952_1_180421.raw,RAW,532823938,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/QEP2_13617_YSA_952_1_180421.raw,core_lung_io,True
PXD061178,TTU_YS_22396_2014_09092024_9-9-2024_1892.d.zip,RAW,1866744157,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_22396_2014_09092024_9-9-2024_1892.d.zip,core_lung_io,True
PXD061178,TTU_YS_22365_2103_09092024_9-9-2024_1897.d.zip,RAW,1595052523,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_22365_2103_09092024_9-9-2024_1897.d.zip,core_lung_io,True
PXD061178,TTU_YS_22397_2105_p38_05092024_9-6-2024_1875.d.zip,RAW,3025244392,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_22397_2105_p38_05092024_9-6-2024_1875.d.zip,core_lung_io,True
PXD061178,TTU_YS_22365_2102_09092024_9-9-2024_1895.d.zip,RAW,1907201157,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_22365_2102_09092024_9-9-2024_1895.d.zip,core_lung_io,True
PXD061178,TTU_YS_21572_1932_discovery_6-4-2024_471.d.zip,RAW,1207456462,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_21572_1932_discovery_6-4-2024_471.d.zip,core_lung_io,True
PXD061178,TTU_YS_22366_2099_p38_05092024_b_9-9-2024_1890.d.zip,RAW,2701308742,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_22366_2099_p38_05092024_b_9-9-2024_1890.d.zip,core_lung_io,True
PXD061178,TTU_YS_22365_2099_09092024_9-9-2024_1896.d.zip,RAW,2204665580,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_22365_2099_09092024_9-9-2024_1896.d.zip,core_lung_io,True
PXD061178,TTU_YS_22365_2100_09092024_9-10-2024_1899.d.zip,RAW,2296240433,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_22365_2100_09092024_9-10-2024_1899.d.zip,core_lung_io,True
PXD061178,QEP2_12889_YSA_895_1_101220.raw,RAW,889714782,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/QEP2_12889_YSA_895_1_101220.raw,core_lung_io,True
PXD061178,TTU_YS_22366_2102_p38_05092024_9-6-2024_1871.d.zip,RAW,2426411322,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_22366_2102_p38_05092024_9-6-2024_1871.d.zip,core_lung_io,True
PXD061178,TTU_YS_21572_1928_discovery_6-3-2024_461.d.zip,RAW,1292922551,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_21572_1928_discovery_6-3-2024_461.d.zip,core_lung_io,True
PXD061178,TTU_YS_22366_2098_p38_05092024_9-6-2024_1870.d.zip,RAW,2513612745,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_22366_2098_p38_05092024_9-6-2024_1870.d.zip,core_lung_io,True
PXD061178,TTU_YS_22397_2104_p38_05092024_9-6-2024_1874.d.zip,RAW,2904213128,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_22397_2104_p38_05092024_9-6-2024_1874.d.zip,core_lung_io,True
PXD061178,TTU_YS_22366_2101_p38_05092024_9-6-2024_1869.d.zip,RAW,2557395954,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_22366_2101_p38_05092024_9-6-2024_1869.d.zip,core_lung_io,True
PXD061178,TTU_YS_21571_1931_418p_PRM_6-9-2024_485.d.zip,RAW,2862463725,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_21571_1931_418p_PRM_6-9-2024_485.d.zip,core_lung_io,True
PXD061178,TTU_YS_21572_1933_discovery_6-4-2024_472.d.zip,RAW,1360712313,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_21572_1933_discovery_6-4-2024_472.d.zip,core_lung_io,True
PXD061178,TTU_YS_21572_1931_discovery_6-4-2024_470.d.zip,RAW,1311746657,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_21572_1931_discovery_6-4-2024_470.d.zip,core_lung_io,True
PXD061178,QEP2_13770_YSA_1005_1_250421.raw,RAW,707257078,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/QEP2_13770_YSA_1005_1_250421.raw,core_lung_io,True
PXD061178,TTU_YS_22366_2100_p38_05092024_9-6-2024_1868.d.zip,RAW,2628036493,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_22366_2100_p38_05092024_9-6-2024_1868.d.zip,core_lung_io,True
PXD061178,TTU_YS_21571_1928_418p_PRM_6-9-2024_482.d.zip,RAW,2635294182,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_21571_1928_418p_PRM_6-9-2024_482.d.zip,core_lung_io,True
PXD061178,TTU_YS_22365_2101_09092024_9-10-2024_1898.d.zip,RAW,2090641848,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_22365_2101_09092024_9-10-2024_1898.d.zip,core_lung_io,True
PXD061178,TTU_YS_21572_1929_discovery_6-5-2024_476.d.zip,RAW,1134096274,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_21572_1929_discovery_6-5-2024_476.d.zip,core_lung_io,True
PXD061178,sdrf_backup.tsv,SEARCH,7706,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/sdrf_backup.tsv,core_lung_io,True
PXD061178,TTU_YS_22396_2015_09092024_9-9-2024_1893.d.zip,RAW,2247441131,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD061178/TTU_YS_22396_2015_09092024_9-9-2024_1893.d.zip,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-1.raw,RAW,580580092,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-1.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-9.raw,RAW,537015001,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-9.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-49.raw,RAW,577435802,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-49.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-30.raw,RAW,602545769,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-30.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-43.raw,RAW,569785978,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-43.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-45.raw,RAW,595365447,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-45.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-3.raw,RAW,542475285,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-3.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-38.raw,RAW,523301147,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-38.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-46.raw,RAW,574308038,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-46.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-28.raw,RAW,524367010,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-28.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-48.raw,RAW,568313684,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-48.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-4.raw,RAW,542007752,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-4.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-7.raw,RAW,546424501,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-7.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-12.raw,RAW,544173701,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-12.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-quant_reanalysis_with_bacteria_viruses_fungi.mzTab,RESULT,11680981,,True,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-quant_reanalysis_with_bacteria_viruses_fungi.mzTab,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-33.raw,RAW,550086618,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-33.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-21.raw,RAW,553774865,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-21.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-23.raw,RAW,560230768,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-23.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-36.raw,RAW,575191225,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-36.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-27.raw,RAW,568982397,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-27.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-40.raw,RAW,537519310,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-40.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-32.raw,RAW,518882991,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-32.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-41.raw,RAW,525891711,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-41.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-13.raw,RAW,555429400,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-13.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-31.raw,RAW,528904052,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-31.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-50.raw,RAW,577430677,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-50.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-44.raw,RAW,559157588,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-44.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-25.raw,RAW,564637744,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-25.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-29.raw,RAW,562103803,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-29.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-18.raw,RAW,557251324,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-18.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-39.raw,RAW,557546329,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-39.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-15.raw,RAW,555412589,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-15.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-26.raw,RAW,512450615,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-26.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-51.raw,RAW,531588577,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-51.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-22.raw,RAW,536653602,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-22.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-16.raw,RAW,540466669,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-16.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-17.raw,RAW,565147190,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-17.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-47.raw,RAW,584494309,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-47.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-8.raw,RAW,538260996,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-8.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-24.raw,RAW,538114284,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-24.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-37.raw,RAW,571382516,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-37.raw,core_lung_io,True
PXD062630,idmapping_2025_03_25.fasta,FASTA,3233735,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/idmapping_2025_03_25.fasta,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-19.raw,RAW,542921236,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-19.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-2.raw,RAW,566834938,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-2.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-11.raw,RAW,573620472,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-11.raw,core_lung_io,True
PXD062630,Metadata.docx,OTHER,26489,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/Metadata.docx,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-35.raw,RAW,541002592,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-35.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-34.raw,RAW,524765097,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-34.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-6.raw,RAW,535514120,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-6.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-42.raw,RAW,597091126,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-42.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-20.raw,RAW,538662198,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-20.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-10.raw,RAW,548688385,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-10.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-14.raw,RAW,555115922,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-14.raw,core_lung_io,True
PXD062630,011321-Koranyi-NSCLC-urine-EVs-5.raw,RAW,550199085,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-5.raw,core_lung_io,True
PXD063051,20250411_Hafeeza_Re.mzML,PEAK,9948900035,"<re.Match object; span=(19, 24), match='.mzML'>",False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/06/PXD063051/20250411_Hafeeza_Re.mzML,core_lung_io,True
PXD063051,20250411_Hafeeza_Re.mzid,RESULT,642348998,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/06/PXD063051/20250411_Hafeeza_Re.mzid,core_lung_io,True
PXD063051,T_1.raw,RAW,2019973525,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/06/PXD063051/T_1.raw,core_lung_io,True
PXD063051,T_treated_Sx1.raw,RAW,2143874090,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/06/PXD063051/T_treated_Sx1.raw,core_lung_io,True
PXD063051,T_2.raw,RAW,2019973525,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/06/PXD063051/T_2.raw,core_lung_io,True
PXD063051,checksum.txt,OTHER,867,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/06/PXD063051/checksum.txt,core_lung_io,True
PXD063051,20250411_Hafeeza_Re.mgf,PEAK,27806423492,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/06/PXD063051/20250411_Hafeeza_Re.mgf,core_lung_io,True
PXD063051,T_treated_Ax2.raw,RAW,1905755491,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/06/PXD063051/T_treated_Ax2.raw,core_lung_io,True
PXD063051,T_treated_Ax1.raw,RAW,1905755491,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/06/PXD063051/T_treated_Ax1.raw,core_lung_io,True
PXD063051,T_treated_Sx2.raw,RAW,2143874090,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/06/PXD063051/T_treated_Sx2.raw,core_lung_io,True
PXD064638,AE133DA_P22SZ_118_Slot1-50_1_1619.d.zip,RAW,8586001485,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_118_Slot1-50_1_1619.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_80_Slot1-40_1_1603.d.zip,RAW,8708721904,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_80_Slot1-40_1_1603.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_57_Slot1-33_1_1594.d.zip,RAW,8790770451,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_57_Slot1-33_1_1594.d.zip,core_lung_io,True
PXD064638,AE133DA_SampleMeta.xlsx,OTHER,16744,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_SampleMeta.xlsx,core_lung_io,True
PXD064638,AE133DA_P22SZ_46_Slot1-29_1_1587.d.zip,RAW,8362753574,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_46_Slot1-29_1_1587.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_69_Slot1-36_1_1598.d.zip,RAW,8702461108,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_69_Slot1-36_1_1598.d.zip,core_lung_io,True
PXD064638,AE133DA_Protein_quant.csv,SEARCH,4813680,,True,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_Protein_quant.csv,core_lung_io,True
PXD064638,AE133DA_P22SZ_78_Slot1-38_1_1601.d.zip,RAW,10298296550,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_78_Slot1-38_1_1601.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_27_Slot1-21_1_1576.d.zip,RAW,8210185180,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_27_Slot1-21_1_1576.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_89_Slot1-42_1_1608.d.zip,RAW,9105081543,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_89_Slot1-42_1_1608.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_112_Slot1-47_1_1615.d.zip,RAW,9173509953,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_112_Slot1-47_1_1615.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_68_Slot1-35_1_1597.d.zip,RAW,8156512028,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_68_Slot1-35_1_1597.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_12_Slot1-18_1_1572.d.zip,RAW,6969404340,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_12_Slot1-18_1_1572.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_103_Slot1-46_1_1613.d.zip,RAW,8668656097,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_103_Slot1-46_1_1613.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_50_Slot1-31_1_1589.d.zip,RAW,7919038074,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_50_Slot1-31_1_1589.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_101_Slot1-44_1_1611.d.zip,RAW,9096990788,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_101_Slot1-44_1_1611.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_56_Slot1-32_1_1593.d.zip,RAW,8961058705,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_56_Slot1-32_1_1593.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_119_Slot1-51_1_1620.d.zip,RAW,8313938237,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_119_Slot1-51_1_1620.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_26_Slot1-20_1_1575.d.zip,RAW,8229245741,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_26_Slot1-20_1_1575.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_11_Slot1-17_1_1571.d.zip,RAW,7017772615,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_11_Slot1-17_1_1571.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_58_Slot1-34_1_1595.d.zip,RAW,8772393809,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_58_Slot1-34_1_1595.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_115_Slot1-49_1_1617.d.zip,RAW,8472631104,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_115_Slot1-49_1_1617.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_120_Slot1-52_1_1621.d.zip,RAW,8393663177,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_120_Slot1-52_1_1621.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_33_Slot1-23_1_1579.d.zip,RAW,8618772937,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_33_Slot1-23_1_1579.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_88_Slot1-41_1_1607.d.zip,RAW,8751118118,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_88_Slot1-41_1_1607.d.zip,core_lung_io,True
PXD064638,AE133DA_P22SZ_79_Slot1-39_1_1602.d.zip,RAW,8355559911,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/07/PXD064638/AE133DA_P22SZ_79_Slot1-39_1_1602.d.zip,core_lung_io,True
