pitch,min_tumor,min_fov_cells,min_bins,kernel,feature,target,r2_krt,r2_full,delta,median_delta,score,n_pos,n_sections,best_section,best_section_delta,n_bins
100,8,400,1,gauss160,mean_q4,nk_frac,0.16304038585332836,0.2718675019499738,0.10882711609664542,0.001283381363159919,0.001283381363159919,4,8,LUAD-5 R1,0.22779064555515305,9255
100,8,0,4,gauss160,mean_q4,nk_frac,0.162743469307719,0.27066341338114575,0.10791994407342675,0.001283381363159919,0.001283381363159919,4,8,LUAD-5 R1,0.22779064555515305,9255
100,8,400,4,gauss160,mean_q4,nk_frac,0.162743469307719,0.27066341338114575,0.10791994407342675,0.001283381363159919,0.001283381363159919,4,8,LUAD-5 R1,0.22779064555515305,9255
220,15,0,1,bin,mean,cd8_logdens,0.07766571427621438,0.08799950580337867,0.010333791527164293,0.001242571230693934,0.001242571230693934,5,8,LUAD-12,0.04940151556809269,2554
220,15,400,1,bin,mean,cd8_logdens,0.07766571427621438,0.08799950580337867,0.010333791527164293,0.001242571230693934,0.001242571230693934,5,8,LUAD-12,0.04940151556809269,2554
160,15,0,4,gauss160,q4,cd8nk_frac,0.16532307188745277,0.16653278887332412,0.0012097169858713563,0.0019404300218241466,0.0012097169858713563,5,8,LUAD-5 R1,0.08087121519122076,4343
160,15,400,4,gauss160,q4,cd8nk_frac,0.16532307188745277,0.16653278887332412,0.0012097169858713563,0.0019404300218241466,0.0012097169858713563,5,8,LUAD-5 R1,0.08087121519122076,4343
400,8,0,4,gauss80,p90,cyto_frac,-0.021740378938681193,-0.019855905528280093,0.0018844734104010996,0.0011942516246996604,0.0011942516246996604,5,8,LUAD-5 R2,0.006398236028624327,1514
400,8,400,4,gauss80,p90,cyto_frac,-0.021740378938681193,-0.019855905528280093,0.0018844734104010996,0.0011942516246996604,0.0011942516246996604,5,8,LUAD-5 R2,0.006398236028624327,1514
400,15,0,1,bin,p90,cd8_logdens,0.048366146826357315,0.05594122719490502,0.007575080368547704,0.0011693976060144773,0.0011693976060144773,4,8,LUAD-12,0.07006936599593738,1410
400,15,400,1,bin,p90,cd8_logdens,0.048366146826357315,0.05594122719490502,0.007575080368547704,0.0011693976060144773,0.0011693976060144773,4,8,LUAD-12,0.07006936599593738,1410
300,8,0,1,gauss160,q4,cd8nk_frac,0.1620862672973271,0.17675818032762247,0.014671913030295358,0.0011503072030901729,0.0011503072030901729,5,8,LUAD-5 R3,0.21419800413988688,2218
300,8,400,1,gauss160,q4,cd8nk_frac,0.1620862672973271,0.17675818032762247,0.014671913030295358,0.0011503072030901729,0.0011503072030901729,5,8,LUAD-5 R3,0.21419800413988688,2218
100,15,0,1,bin,p75,cd8_frac,0.015724823640208108,0.01838887860006977,0.0026640549598616614,0.001129457633842923,0.001129457633842923,5,8,LUAD-13,0.0077470355702917715,7177
100,15,400,1,bin,p75,cd8_frac,0.015724823640208108,0.01838887860006977,0.0026640549598616614,0.001129457633842923,0.001129457633842923,5,8,LUAD-13,0.0077470355702917715,7177
160,15,0,1,gauss160,mean,cd8nk_frac,0.16382862242558593,0.18107365711807977,0.017245034692493832,0.0011156801082591317,0.0011156801082591317,4,8,LUAD-5 R3,0.12359294885922034,4343
160,15,400,1,gauss160,mean,cd8nk_frac,0.16382862242558593,0.18107365711807977,0.017245034692493832,0.0011156801082591317,0.0011156801082591317,4,8,LUAD-5 R3,0.12359294885922034,4343
100,8,0,4,bin,p90,nk_frac,0.04240598651390126,0.046031282369207505,0.003625295855306243,0.0011086148514375394,0.0011086148514375394,5,8,LUAD-5 R1,0.02001656144121855,9255
100,8,400,4,bin,p90,nk_frac,0.04240598651390126,0.046031282369207505,0.003625295855306243,0.0011086148514375394,0.0011086148514375394,5,8,LUAD-5 R1,0.02001656144121855,9255
160,15,0,1,gauss80,mean_q4,cd8_frac,0.07037983004366755,0.07146440703411372,0.0010845769904461733,0.0012712340835700497,0.0010845769904461733,5,8,LUAD-9 R2,0.04430016223753763,4343
160,15,400,1,gauss80,mean_q4,cd8_frac,0.07037983004366755,0.07146440703411372,0.0010845769904461733,0.0012712340835700497,0.0010845769904461733,5,8,LUAD-9 R2,0.04430016223753763,4343
100,8,0,1,bin,mean_q4,cd8_frac,0.026346261470689858,0.03492359806618184,0.00857733659549198,0.0010622896826532613,0.0010622896826532613,4,8,LUAD-9 R2,0.02784516601122866,9255
100,8,400,1,bin,mean_q4,cd8_frac,0.026346261470689858,0.03492359806618184,0.00857733659549198,0.0010622896826532613,0.0010622896826532613,4,8,LUAD-9 R2,0.02784516601122866,9255
100,8,0,4,bin,mean_q4,cd8_frac,0.02634390023574318,0.0349133502374992,0.008569450001756018,0.0010622896826532613,0.0010622896826532613,4,8,LUAD-9 R2,0.02784516601122866,9255
100,8,400,4,bin,mean_q4,cd8_frac,0.02634390023574318,0.0349133502374992,0.008569450001756018,0.0010622896826532613,0.0010622896826532613,4,8,LUAD-9 R2,0.02784516601122866,9255
220,8,0,1,bin,mean_q4,cd8_logdens,0.06463768647027435,0.07461784932320314,0.009980162852928798,0.0010553013366233488,0.0010553013366233488,5,8,LUAD-12,0.03994653052911834,2921
220,8,400,1,bin,mean_q4,cd8_logdens,0.06463768647027435,0.07461784932320314,0.009980162852928798,0.0010553013366233488,0.0010553013366233488,5,8,LUAD-12,0.03994653052911834,2921
220,8,0,4,bin,mean_q4,cd8_logdens,0.0665992733662557,0.07523518884282532,0.008635915476569611,0.0010553013366233488,0.0010553013366233488,5,8,LUAD-12,0.03994653052911834,2921
220,8,400,4,bin,mean_q4,cd8_logdens,0.0665992733662557,0.07523518884282532,0.008635915476569611,0.0010553013366233488,0.0010553013366233488,5,8,LUAD-12,0.03994653052911834,2921
100,15,0,1,bin,p90,cd8_logdens,0.03161886143104653,0.03566808301433877,0.00404922158329224,0.001053205221295539,0.001053205221295539,5,8,LUSC-6,0.01617999096465228,7177
100,15,400,1,bin,p90,cd8_logdens,0.03161886143104653,0.03566808301433877,0.00404922158329224,0.001053205221295539,0.001053205221295539,5,8,LUSC-6,0.01617999096465228,7177
220,8,0,4,bin,q4,cd8_frac,0.06379543781840236,0.06957286416775132,0.005777426349348969,0.0010206446460181984,0.0010206446460181984,4,8,LUAD-12,0.0304899592008,2921
220,8,400,4,bin,q4,cd8_frac,0.06379543781840236,0.06957286416775132,0.005777426349348969,0.0010206446460181984,0.0010206446460181984,4,8,LUAD-12,0.0304899592008,2921
100,15,0,4,gauss80,q4,cd8nk_frac,0.0976413433302673,0.09976181681070628,0.002120473480438978,0.00100296113127879,0.00100296113127879,4,8,LUAD-5 R1,0.0519496527474852,7177
100,15,400,4,gauss80,q4,cd8nk_frac,0.0976413433302673,0.09976181681070628,0.002120473480438978,0.00100296113127879,0.00100296113127879,4,8,LUAD-5 R1,0.0519496527474852,7177
300,8,0,1,bin,p75,cd8_frac,0.08690230172224589,0.099841210855381,0.012938909133135112,0.0009638744366174401,0.0009638744366174401,5,8,LUAD-12,0.05128137942920974,2218
300,8,400,1,bin,p75,cd8_frac,0.08690230172224589,0.099841210855381,0.012938909133135112,0.0009638744366174401,0.0009638744366174401,5,8,LUAD-12,0.05128137942920974,2218
100,15,0,4,gauss160,p75,nk_frac,0.13194643797647732,0.14675026380496736,0.014803825828490047,0.0009595927631296242,0.0009595927631296242,4,8,LUAD-5 R3,0.12335854335051322,7177
100,15,400,4,gauss160,p75,nk_frac,0.13194643797647732,0.14675026380496736,0.014803825828490047,0.0009595927631296242,0.0009595927631296242,4,8,LUAD-5 R3,0.12335854335051322,7177
220,8,0,4,bin,p90,cd8_logdens,0.0665992733662557,0.07693815561549355,0.010338882249237846,0.0009581007209853998,0.0009581007209853998,4,8,LUAD-12,0.044587622549819295,2921
220,8,400,4,bin,p90,cd8_logdens,0.0665992733662557,0.07693815561549355,0.010338882249237846,0.0009581007209853998,0.0009581007209853998,4,8,LUAD-12,0.044587622549819295,2921
100,15,0,4,bin,p75,cd8_frac,0.015850233593255436,0.018491857224356756,0.0026416236311013197,0.000948604059882896,0.000948604059882896,5,8,LUAD-13,0.0077470355702917715,7177
100,15,400,4,bin,p75,cd8_frac,0.015850233593255436,0.018491857224356756,0.0026416236311013197,0.000948604059882896,0.000948604059882896,5,8,LUAD-13,0.0077470355702917715,7177
220,8,0,4,gauss80,p75,cd8_frac,0.11059777155573802,0.11690998757075921,0.006312216015021188,0.0009328262234836182,0.0009328262234836182,5,8,LUAD-12,0.05136320219184287,2921
220,8,400,4,gauss80,p75,cd8_frac,0.11059777155573802,0.11690998757075921,0.006312216015021188,0.0009328262234836182,0.0009328262234836182,5,8,LUAD-12,0.05136320219184287,2921
220,8,0,1,gauss80,p75,cd8_frac,0.1097764215811955,0.11606503663948542,0.006288615058289926,0.0009328262234836182,0.0009328262234836182,5,8,LUAD-12,0.05136320219184287,2921
220,8,400,1,gauss80,p75,cd8_frac,0.1097764215811955,0.11606503663948542,0.006288615058289926,0.0009328262234836182,0.0009328262234836182,5,8,LUAD-12,0.05136320219184287,2921
400,8,0,1,bin,p90,cd8nk_frac,0.11889626373509043,0.12770478442855626,0.008808520693465827,0.0009137421120614109,0.0009137421120614109,4,8,LUAD-5 R3,0.1269001933195143,1514
400,8,400,1,bin,p90,cd8nk_frac,0.11889626373509043,0.12770478442855626,0.008808520693465827,0.0009137421120614109,0.0009137421120614109,4,8,LUAD-5 R3,0.1269001933195143,1514
100,8,0,1,gauss160,p75,nk_frac,0.16304038585332836,0.19706528384114408,0.034024897987815717,0.0009094696215302678,0.0009094696215302678,5,8,LUAD-5 R3,0.15912992974727969,9255
100,8,400,1,gauss160,p75,nk_frac,0.16304038585332836,0.19706528384114408,0.034024897987815717,0.0009094696215302678,0.0009094696215302678,5,8,LUAD-5 R3,0.15912992974727969,9255
100,8,0,4,gauss160,p75,nk_frac,0.162743469307719,0.1959827601219052,0.033239290814186195,0.0009094696215302678,0.0009094696215302678,5,8,LUAD-5 R3,0.15831091957585997,9255
100,8,400,4,gauss160,p75,nk_frac,0.162743469307719,0.1959827601219052,0.033239290814186195,0.0009094696215302678,0.0009094696215302678,5,8,LUAD-5 R3,0.15831091957585997,9255
300,8,0,4,bin,p80,cd8_frac,0.08691039283285396,0.09921458045764464,0.012304187624790686,0.000884180879151153,0.000884180879151153,6,8,LUAD-12,0.05365865910078038,2218
300,8,400,4,bin,p80,cd8_frac,0.08691039283285396,0.09921458045764464,0.012304187624790686,0.000884180879151153,0.000884180879151153,6,8,LUAD-12,0.05365865910078038,2218
300,8,0,1,bin,p75,cyto_frac,-0.01369882311878401,-0.01282498538252419,0.0008738377362598193,0.002258051229989899,0.0008738377362598193,4,8,LUAD-12,0.03174039781848326,2218
300,8,400,1,bin,p75,cyto_frac,-0.01369882311878401,-0.01282498538252419,0.0008738377362598193,0.002258051229989899,0.0008738377362598193,4,8,LUAD-12,0.03174039781848326,2218
220,8,0,1,bin,q4,cd8_logdens,0.06463768647027435,0.07245457395226351,0.007816887481989165,0.000841200610401327,0.000841200610401327,4,8,LUSC-6,0.026003115262166254,2921
220,8,400,1,bin,q4,cd8_logdens,0.06463768647027435,0.07245457395226351,0.007816887481989165,0.000841200610401327,0.000841200610401327,4,8,LUSC-6,0.026003115262166254,2921
100,8,0,1,gauss160,mean_p75_q4,nk_frac,0.16304038585332836,0.27371190157612724,0.11067151572279887,0.0008133787480457122,0.0008133787480457122,4,8,LUAD-5 R1,0.22107676660513587,9255
100,8,400,1,gauss160,mean_p75_q4,nk_frac,0.16304038585332836,0.27371190157612724,0.11067151572279887,0.0008133787480457122,0.0008133787480457122,4,8,LUAD-5 R1,0.22107676660513587,9255
100,8,0,4,gauss160,mean_p75_q4,nk_frac,0.162743469307719,0.27179090871976574,0.10904743941204675,0.0008133787480457122,0.0008133787480457122,4,8,LUAD-5 R1,0.22107676660513587,9255
100,8,400,4,gauss160,mean_p75_q4,nk_frac,0.162743469307719,0.27179090871976574,0.10904743941204675,0.0008133787480457122,0.0008133787480457122,4,8,LUAD-5 R1,0.22107676660513587,9255
100,15,0,4,bin,p90,cd8_logdens,0.03208167403642903,0.03621569526823187,0.004134021231802842,0.0007805941333805522,0.0007805941333805522,5,8,LUSC-6,0.01617999096465228,7177
100,15,400,4,bin,p90,cd8_logdens,0.03208167403642903,0.03621569526823187,0.004134021231802842,0.0007805941333805522,0.0007805941333805522,5,8,LUSC-6,0.01617999096465228,7177
160,15,0,4,gauss80,mean_q4,cd8_frac,0.0710720055587647,0.07181958611465633,0.000747580555891636,0.001104516833181246,0.000747580555891636,5,8,LUAD-9 R2,0.04430016223753763,4343
160,15,400,4,gauss80,mean_q4,cd8_frac,0.0710720055587647,0.07181958611465633,0.000747580555891636,0.001104516833181246,0.000747580555891636,5,8,LUAD-9 R2,0.04430016223753763,4343
300,8,0,1,bin,p80,cd8_frac,0.08690230172224589,0.09942872798614488,0.012526426263898993,0.000745040940028252,0.000745040940028252,5,8,LUAD-12,0.05365865910078038,2218
300,8,400,1,bin,p80,cd8_frac,0.08690230172224589,0.09942872798614488,0.012526426263898993,0.000745040940028252,0.000745040940028252,5,8,LUAD-12,0.05365865910078038,2218
160,8,0,1,bin,mean_p75,cd8_frac,0.0507175701465995,0.06080146701256273,0.010083896865963227,0.0007396389787347468,0.0007396389787347468,4,8,LUAD-9 R2,0.03419504884638225,4998
160,8,400,1,bin,mean_p75,cd8_frac,0.0507175701465995,0.06080146701256273,0.010083896865963227,0.0007396389787347468,0.0007396389787347468,4,8,LUAD-9 R2,0.03419504884638225,4998
160,8,0,4,bin,mean_p75,cd8_frac,0.05057808440963607,0.060451827859710816,0.009873743450074746,0.0007396389787347468,0.0007396389787347468,4,8,LUAD-9 R2,0.03419504884638225,4998
160,8,400,4,bin,mean_p75,cd8_frac,0.05057808440963607,0.060451827859710816,0.009873743450074746,0.0007396389787347468,0.0007396389787347468,4,8,LUAD-9 R2,0.03419504884638225,4998
100,15,0,1,bin,mean_p90,cd8_frac,0.015724823640208108,0.02323929177289963,0.007514468132691521,0.0007101750942071217,0.0007101750942071217,4,8,LUAD-9 R2,0.023820354955979894,7177
100,15,400,1,bin,mean_p90,cd8_frac,0.015724823640208108,0.02323929177289963,0.007514468132691521,0.0007101750942071217,0.0007101750942071217,4,8,LUAD-9 R2,0.023820354955979894,7177
160,15,0,1,gauss80,mean_p75,cd8_frac,0.07037983004366755,0.07335528258563795,0.0029754525419704025,0.0006865798443052573,0.0006865798443052573,4,8,LUAD-12,0.04510031894958633,4343
160,15,400,1,gauss80,mean_p75,cd8_frac,0.07037983004366755,0.07335528258563795,0.0029754525419704025,0.0006865798443052573,0.0006865798443052573,4,8,LUAD-12,0.04510031894958633,4343
160,15,0,4,gauss80,mean_p75,cd8_frac,0.0710720055587647,0.07383042160943865,0.002758416050673951,0.0006865798443052573,0.0006865798443052573,4,8,LUAD-12,0.04474758824291636,4343
160,15,400,4,gauss80,mean_p75,cd8_frac,0.0710720055587647,0.07383042160943865,0.002758416050673951,0.0006865798443052573,0.0006865798443052573,4,8,LUAD-12,0.04474758824291636,4343
220,15,0,1,gauss80,q4,cd8nk_frac,0.1331953079370627,0.14281167223803948,0.009616364300976787,0.0006655137132416389,0.0006655137132416389,4,8,LUAD-5 R3,0.1647257620753474,2554
220,15,400,1,gauss80,q4,cd8nk_frac,0.1331953079370627,0.14281167223803948,0.009616364300976787,0.0006655137132416389,0.0006655137132416389,4,8,LUAD-5 R3,0.1647257620753474,2554
160,15,0,4,gauss160,mean_p80,cd8nk_frac,0.16532307188745277,0.17784578834956766,0.012522716462114891,0.0006541444958620968,0.0006541444958620968,4,8,LUAD-5 R1,0.09415942041396397,4343
160,15,400,4,gauss160,mean_p80,cd8nk_frac,0.16532307188745277,0.17784578834956766,0.012522716462114891,0.0006541444958620968,0.0006541444958620968,4,8,LUAD-5 R1,0.09415942041396397,4343
100,15,0,1,bin,q4,cd8nk_frac,0.03963969369857934,0.04026933213865935,0.0006296384400800159,0.0014310793748807948,0.0006296384400800159,6,8,LUAD-12,0.0077894431782932205,7177
100,15,400,1,bin,q4,cd8nk_frac,0.03963969369857934,0.04026933213865935,0.0006296384400800159,0.0014310793748807948,0.0006296384400800159,6,8,LUAD-12,0.0077894431782932205,7177
160,8,0,4,bin,p75,cyto_frac,-0.010484471275147511,-0.005292457024472785,0.005192014250674726,0.0006190128062876221,0.0006190128062876221,4,8,LUAD-9 R1,0.022841414218942258,4998
160,8,400,4,bin,p75,cyto_frac,-0.010484471275147511,-0.005292457024472785,0.005192014250674726,0.0006190128062876221,0.0006190128062876221,4,8,LUAD-9 R1,0.022841414218942258,4998
160,15,0,1,bin,p90,cd8_logdens,0.05942861890195261,0.06184311487494176,0.00241449597298915,0.0006182949319250008,0.0006182949319250008,4,8,LUSC-6,0.022134268695372827,4343
160,15,400,1,bin,p90,cd8_logdens,0.05942861890195261,0.06184311487494176,0.00241449597298915,0.0006182949319250008,0.0006182949319250008,4,8,LUSC-6,0.022134268695372827,4343
160,15,0,1,gauss80,q4,cd8_frac,0.07037983004366755,0.0720589387072651,0.0016791086635975505,0.000601313045575147,0.000601313045575147,5,8,LUAD-12,0.025731395589050132,4343
160,15,400,1,gauss80,q4,cd8_frac,0.07037983004366755,0.0720589387072651,0.0016791086635975505,0.000601313045575147,0.000601313045575147,5,8,LUAD-12,0.025731395589050132,4343
160,8,0,1,bin,p75,cyto_frac,-0.010396372410799604,-0.005133727225782314,0.0052626451850172895,0.0005938310387307855,0.0005938310387307855,4,8,LUAD-9 R1,0.022812579918755405,4998
160,8,400,1,bin,p75,cyto_frac,-0.010396372410799604,-0.005133727225782314,0.0052626451850172895,0.0005938310387307855,0.0005938310387307855,4,8,LUAD-9 R1,0.022812579918755405,4998
160,15,0,1,bin,p90,cd8nk_frac,0.06676820397976257,0.06732128907856727,0.0005530850988046954,0.016781678922234033,0.0005530850988046954,5,8,LUAD-5 R3,0.029481525402128783,4343
160,15,400,1,bin,p90,cd8nk_frac,0.06676820397976257,0.06732128907856727,0.0005530850988046954,0.016781678922234033,0.0005530850988046954,5,8,LUAD-5 R3,0.029481525402128783,4343
160,15,0,4,gauss80,q4,cd8_frac,0.0710720055587647,0.07230516127805142,0.001233155719286727,0.0005439709443142982,0.0005439709443142982,5,8,LUAD-12,0.024309458911911386,4343
160,15,400,4,gauss80,q4,cd8_frac,0.0710720055587647,0.07230516127805142,0.001233155719286727,0.0005439709443142982,0.0005439709443142982,5,8,LUAD-12,0.024309458911911386,4343
400,8,0,1,gauss160,q4,cd8_frac,0.09329667434011979,0.09639147192978481,0.0030947975896650215,0.0005402322719811892,0.0005402322719811892,4,8,LUAD-12,0.051442662801261085,1514
400,8,400,1,gauss160,q4,cd8_frac,0.09329667434011979,0.09639147192978481,0.0030947975896650215,0.0005402322719811892,0.0005402322719811892,4,8,LUAD-12,0.051442662801261085,1514
100,15,0,4,bin,mean_q4,cd8_logdens,0.03208167403642903,0.042703285863624596,0.010621611827195565,0.00048517923434659993,0.00048517923434659993,5,8,LUAD-9 R2,0.023956290224218302,7177
100,15,400,4,bin,mean_q4,cd8_logdens,0.03208167403642903,0.042703285863624596,0.010621611827195565,0.00048517923434659993,0.00048517923434659993,5,8,LUAD-9 R2,0.023956290224218302,7177
300,15,0,1,gauss80,q4,cd8_frac,0.09697077549650412,0.0976480393174648,0.0006772638209606718,0.0004536696618852587,0.0004536696618852587,4,8,LUAD-12,0.01686736420711854,2010
300,15,400,1,gauss80,q4,cd8_frac,0.09697077549650412,0.0976480393174648,0.0006772638209606718,0.0004536696618852587,0.0004536696618852587,4,8,LUAD-12,0.01686736420711854,2010
100,8,0,1,bin,p75,cd8_logdens,0.03938107924270551,0.04387482030919709,0.0044937410664915856,0.0004522534453954008,0.0004522534453954008,4,8,LUAD-12,0.023778048399341833,9255
100,8,400,1,bin,p75,cd8_logdens,0.03938107924270551,0.04387482030919709,0.0044937410664915856,0.0004522534453954008,0.0004522534453954008,4,8,LUAD-12,0.023778048399341833,9255
100,8,0,4,bin,p75,cd8_logdens,0.0393927051257299,0.04388080148022644,0.00448809635449654,0.0004522534453954008,0.0004522534453954008,4,8,LUAD-12,0.023778048399341833,9255
100,8,400,4,bin,p75,cd8_logdens,0.0393927051257299,0.04388080148022644,0.00448809635449654,0.0004522534453954008,0.0004522534453954008,4,8,LUAD-12,0.023778048399341833,9255
300,8,0,4,bin,p90,cd8_frac,0.08691039283285396,0.09397266258603598,0.007062269753182027,0.00044168737107042055,0.00044168737107042055,4,8,LUAD-12,0.03579055617599214,2218
300,8,400,4,bin,p90,cd8_frac,0.08691039283285396,0.09397266258603598,0.007062269753182027,0.00044168737107042055,0.00044168737107042055,4,8,LUAD-12,0.03579055617599214,2218
300,8,0,4,gauss80,p90,cd8_frac,0.11257236964149808,0.1172358080219913,0.004663438380493212,0.0004154856682231367,0.0004154856682231367,4,8,LUAD-12,0.06636954757116709,2218
300,8,400,4,gauss80,p90,cd8_frac,0.11257236964149808,0.1172358080219913,0.004663438380493212,0.0004154856682231367,0.0004154856682231367,4,8,LUAD-12,0.06636954757116709,2218
160,8,0,1,gauss80,mean_p80,cd8_frac,0.09498958468288199,0.0999851569495468,0.004995572266664805,0.0003101400840042068,0.0003101400840042068,4,8,LUAD-12,0.05172581843255497,4998
160,8,400,1,gauss80,mean_p80,cd8_frac,0.09498958468288199,0.0999851569495468,0.004995572266664805,0.0003101400840042068,0.0003101400840042068,4,8,LUAD-12,0.05172581843255497,4998
400,15,0,4,bin,p90,cd8_logdens,0.04560433752830173,0.05694182175266871,0.011337484224366978,0.00030459941920518707,0.00030459941920518707,4,8,LUAD-12,0.07006936599593738,1410
400,15,400,4,bin,p90,cd8_logdens,0.04560433752830173,0.05694182175266871,0.011337484224366978,0.00030459941920518707,0.00030459941920518707,4,8,LUAD-12,0.07006936599593738,1410
160,15,0,1,gauss160,mean_p75,cd8nk_frac,0.16382862242558593,0.18171034783782236,0.017881725412236427,0.0003028849312121662,0.0003028849312121662,4,8,LUAD-5 R3,0.12459093927010167,4343
160,15,400,1,gauss160,mean_p75,cd8nk_frac,0.16382862242558593,0.18171034783782236,0.017881725412236427,0.0003028849312121662,0.0003028849312121662,4,8,LUAD-5 R3,0.12459093927010167,4343
220,8,0,4,bin,p75,cyto_frac,-0.01668160326114787,-0.010119830661336149,0.0065617725998117216,0.00030094960387139214,0.00030094960387139214,5,8,LUAD-12,0.024071996899971304,2921
220,8,400,4,bin,p75,cyto_frac,-0.01668160326114787,-0.010119830661336149,0.0065617725998117216,0.00030094960387139214,0.00030094960387139214,5,8,LUAD-12,0.024071996899971304,2921
100,15,0,4,bin,q4,cd8nk_frac,0.04028166397844413,0.0405638268373657,0.0002821628589215752,0.00027337893992290807,0.00027337893992290807,4,8,LUSC-6,0.005245590706286607,7177
100,15,400,4,bin,q4,cd8nk_frac,0.04028166397844413,0.0405638268373657,0.0002821628589215752,0.00027337893992290807,0.00027337893992290807,4,8,LUSC-6,0.005245590706286607,7177
220,15,0,4,gauss80,q4,cd8nk_frac,0.13690118150968034,0.14415306335887035,0.007251881849190012,0.00027310101854632896,0.00027310101854632896,4,8,LUAD-5 R3,0.1427984024441169,2554
220,15,400,4,gauss80,q4,cd8nk_frac,0.13690118150968034,0.14415306335887035,0.007251881849190012,0.00027310101854632896,0.00027310101854632896,4,8,LUAD-5 R3,0.1427984024441169,2554
220,8,0,4,bin,p75,cd8_logdens,0.0665992733662557,0.07413231785392693,0.0075330444876712255,0.0002630785613734199,0.0002630785613734199,4,8,LUAD-12,0.034777095407708125,2921
220,8,400,4,bin,p75,cd8_logdens,0.0665992733662557,0.07413231785392693,0.0075330444876712255,0.0002630785613734199,0.0002630785613734199,4,8,LUAD-12,0.034777095407708125,2921
220,8,0,4,gauss80,mean_p75,cyto_frac,-0.027471179190932782,-0.027086159373540974,0.00038501981739180735,0.0002486553443992179,0.0002486553443992179,4,8,LUAD-12,0.007383016666965281,2921
220,8,400,4,gauss80,mean_p75,cyto_frac,-0.027471179190932782,-0.027086159373540974,0.00038501981739180735,0.0002486553443992179,0.0002486553443992179,4,8,LUAD-12,0.007383016666965281,2921
220,8,0,1,gauss80,mean_p75,cyto_frac,-0.02743077248323411,-0.02708065496451817,0.0003501175187159422,0.0002486553443992179,0.0002486553443992179,4,8,LUAD-5 R2,0.009520041492394604,2921
220,8,400,1,gauss80,mean_p75,cyto_frac,-0.02743077248323411,-0.02708065496451817,0.0003501175187159422,0.0002486553443992179,0.0002486553443992179,4,8,LUAD-5 R2,0.009520041492394604,2921
220,15,0,4,bin,p90,cd8_frac,0.0655350155401474,0.06714866528445662,0.0016136497443092201,0.00024834618369062866,0.00024834618369062866,5,8,LUAD-12,0.05803461407433219,2554
220,15,400,4,bin,p90,cd8_frac,0.0655350155401474,0.06714866528445662,0.0016136497443092201,0.00024834618369062866,0.00024834618369062866,5,8,LUAD-12,0.05803461407433219,2554
100,15,0,1,bin,q4,cd8nk_logdens,0.0510213775844931,0.05286501938217081,0.0018436417976777086,0.00024763551928935756,0.00024763551928935756,4,8,LUAD-12,0.016586998837853417,7177
100,15,400,1,bin,q4,cd8nk_logdens,0.0510213775844931,0.05286501938217081,0.0018436417976777086,0.00024763551928935756,0.00024763551928935756,4,8,LUAD-12,0.016586998837853417,7177
300,8,0,4,gauss160,mean,cd8_frac,0.11579161905917634,0.1268997545118058,0.011108135452629453,0.000238194382270851,0.000238194382270851,4,8,LUAD-9 R1,0.03982733797738014,2218
300,8,400,4,gauss160,mean,cd8_frac,0.11579161905917634,0.1268997545118058,0.011108135452629453,0.000238194382270851,0.000238194382270851,4,8,LUAD-9 R1,0.03982733797738014,2218
100,8,0,1,bin,q4,cd8nk_frac,0.05330054939183726,0.05353394270651424,0.00023339331467697733,0.002916111894120277,0.00023339331467697733,5,8,LUAD-5 R1,0.013752577621387374,9255
100,8,400,1,bin,q4,cd8nk_frac,0.05330054939183726,0.05353394270651424,0.00023339331467697733,0.002916111894120277,0.00023339331467697733,5,8,LUAD-5 R1,0.013752577621387374,9255
100,8,0,4,bin,p90,cd8nk_frac,0.053301042465780823,0.053526646955018076,0.00022560448923725218,0.002613547598732391,0.00022560448923725218,5,8,LUSC-6,0.014193939834945435,9255
100,8,400,4,bin,p90,cd8nk_frac,0.053301042465780823,0.053526646955018076,0.00022560448923725218,0.002613547598732391,0.00022560448923725218,5,8,LUSC-6,0.014193939834945435,9255
100,15,0,1,bin,p80,cd8nk_logdens,0.0510213775844931,0.05219721363094276,0.001175836046449663,0.00022211192861715245,0.00022211192861715245,4,8,LUAD-13,0.00911492067902997,7177
100,15,400,1,bin,p80,cd8nk_logdens,0.0510213775844931,0.05219721363094276,0.001175836046449663,0.00022211192861715245,0.00022211192861715245,4,8,LUAD-13,0.00911492067902997,7177
100,15,0,1,gauss160,p75,nk_frac,0.13186445428078442,0.15040161944978758,0.018537165169003167,0.00021118904057304544,0.00021118904057304544,4,8,LUAD-5 R3,0.1262972632242927,7177
100,15,400,1,gauss160,p75,nk_frac,0.13186445428078442,0.15040161944978758,0.018537165169003167,0.00021118904057304544,0.00021118904057304544,4,8,LUAD-5 R3,0.1262972632242927,7177
100,8,0,1,bin,p90,cd8nk_frac,0.05330054939183726,0.053507028381387656,0.000206478989550396,0.002613547598732391,0.000206478989550396,5,8,LUSC-6,0.014193939834945435,9255
100,8,400,1,bin,p90,cd8nk_frac,0.05330054939183726,0.053507028381387656,0.000206478989550396,0.002613547598732391,0.000206478989550396,5,8,LUSC-6,0.014193939834945435,9255
300,8,0,1,bin,mean,cd8_frac,0.08690230172224589,0.10704053739500019,0.0201382356727543,0.00020492939564736856,0.00020492939564736856,4,8,LUAD-9 R1,0.07325589976321378,2218
