subset	exposure	mediator	outcome	covariates	nhej_mediator	n	a	a_se	a_p	b	b_se	b_p	c	c_p	c_prime	c_prime_p	ab	sobel_se	sobel_p	df	prop_mediated	thesis_signs	ab_neg
adc_q4q1	pct	gene:XRCC6	IFNg	cohort+krt	1	29	-0.07656543431199636	0.11214436993734059	0.50159070627194	0.17337977012467665	0.1866581062696427	0.36304034268049884	-0.23317783920608848	0.028961099436290084	-0.2199029418055778	0.04119613840559886	-0.01327489740050996	0.024130911316371857	0.5822370564905982	22	0.056930356013708786	1	1
adc_q4q1	pct	gene:XRCC6	IFNg	cohort+prolif+krt	1	29	-0.07965897570568847	0.11547516999912515	0.4975100182745792	0.17917785563551247	0.1891781244468225	0.3543405693141443	-0.22492047122584324	0.03858482205846432	-0.21064734677677865	0.05478406579628664	-0.014273124449066645	0.025596827623390894	0.5771086612122921	21	0.06345853879496349	1	1
adc_q4q1	pct	gene:XRCC6	IFNg	cohort+lib	1	29	-0.0932177601154901	0.1204106199568496	0.44671831305690046	0.12714404458660056	0.19960311042583953	0.5307082826266162	-0.16594840579253023	0.15817435062813895	-0.15409632274412527	0.20046924727276333	-0.011852083048386908	0.024095320438138182	0.6228019233923816	22	0.07142028868420984	1	1
adc_q4q1	pct	gene:XRCC6	ISG	cohort	1	29	-0.1091104019865559	0.09956506872216855	0.28401091411020285	0.09131771975432112	0.43248702272158385	0.8346333194602141	-0.36984229991490336	0.08621660526252235	-0.3598785868040094	0.10951393888483783	-0.009963713110889635	0.048056752029882396	0.8357504124420597	23	0.02694043681099262	1	1
adc_q4q1	pct	gene:XRCC6	ISG	cohort+prolif	1	29	-0.10975292850342266	0.10141979411623067	0.2903951038338992	0.11578418105043375	0.43831109946568786	0.7941155902868372	-0.3672617847055991	0.09194274512782448	-0.35455413176094464	0.11898518630755522	-0.012707652944655602	0.04951841803557081	0.7974684467583811	22	0.03460107605489689	1	1
adc_q4q1	pct	gene:XRCC6	ISG	cohort+nmal	1	29	-0.05750293186180955	0.11610813648259577	0.6251199032022284	0.1724664767916403	0.4390898573364063	0.6982606621867831	-0.4906556362496869	0.052492667641980344	-0.48073830818629115	0.06330526249786723	-0.009917328063396048	0.03222577768971812	0.758276231032912	22	0.020212400165621	1	1
adc_q4q1	pct	gene:XRCC6	ISG	cohort+krt	1	29	-0.07656543431199636	0.11214436993734059	0.50159070627194	0.14478969883378473	0.43850542070477766	0.7443807578209797	-0.4585070911006316	0.059440945280341086	-0.4474212049255195	0.07367132065133927	-0.011085886175111881	0.03729462473932522	0.7662744443595382	22	0.0241782218645748	1	1
adc_q4q1	pct	gene:XRCC6	ISG	cohort+prolif+krt	1	29	-0.07965897570568847	0.11547516999912515	0.4975100182745792	0.15532272403868075	0.4463843791981237	0.7313358882307956	-0.4429799840125441	0.0748582200079348	-0.43060713491181524	0.09260772613312898	-0.012372849100738624	0.03982594216997419	0.756049145516891	21	0.027930943941675376	1	1
adc_q4q1	pct	gene:XRCC6	ISG	cohort+lib	1	29	-0.0932177601154901	0.1204106199568496	0.44671831305690046	0.12451026368313237	0.42064373568353053	0.770006605184445	-0.5692608797779964	0.025351847901863466	-0.5576543118860654	0.03360685851291177	-0.011606567891930653	0.04197987532053482	0.7821799317843404	22	0.020388838060428547	1	1
adc_q4q1	pct	gene:XRCC6	IFN-rank	cohort	1	29	-0.1091104019865559	0.09956506872216855	0.28401091411020285	0.015870247327207793	0.0198874553824408	0.4330313445085987	-0.019989096613395513	0.048733159270399624	-0.018257487547897314	0.07920722130269829	-0.0017316090654977067	0.002684282956477626	0.5188676633247604	23	0.08662768002918574	1	1
adc_q4q1	pct	gene:XRCC6	IFN-rank	cohort+prolif	1	29	-0.10975292850342266	0.10141979411623067	0.2903951038338992	0.017534410718263227	0.01986685467536937	0.3869969488129381	-0.019819780901456155	0.05078441893010415	-0.017895327975545272	0.0845384467920855	-0.001924452925911192	0.0028136848756436144	0.4939992982984259	22	0.09709758828715422	1	1
adc_q4q1	pct	gene:XRCC6	IFN-rank	cohort+nmal	1	29	-0.05750293186180955	0.11610813648259577	0.6251199032022284	0.015907953762571092	0.020670794122273968	0.4497301705670215	-0.019228399989719647	0.10540255687897589	-0.01831364600844993	0.12776992621229338	-0.0009147539812699423	0.002196454333128924	0.6770672328273937	22	0.04757306805345272	1	1
adc_q4q1	pct	gene:XRCC6	IFN-rank	cohort+krt	1	29	-0.07656543431199636	0.11214436993734059	0.50159070627194	0.021082493616786477	0.01884357331339415	0.2752863626352877	-0.02840500115624324	0.01046437276806602	-0.026790810876094362	0.015736435372452364	-0.0016141902801491475	0.0027697308069373336	0.5600300923640713	22	0.056827678734114706	1	1
adc_q4q1	pct	gene:XRCC6	IFN-rank	cohort+prolif+krt	1	29	-0.07965897570568847	0.11547516999912515	0.4975100182745792	0.021670785495941897	0.019095846164107384	0.2692289261839548	-0.027577981849360056	0.01465531173692259	-0.025851709274016033	0.02202944659277764	-0.0017262725753444217	0.0029284993310547324	0.5555437239130786	21	0.06259604436517097	1	1
adc_q4q1	pct	gene:XRCC6	IFN-rank	cohort+lib	1	29	-0.0932177601154901	0.1204106199568496	0.44671831305690046	0.015845623984184206	0.020360845174358707	0.44471748617647855	-0.01958786445307288	0.10640869786336674	-0.018110770877631972	0.14259346636526	-0.0014770935754379398	0.0026912391440844395	0.5831066159710339	22	0.07540860714942399	1	1
adc_q4q1	pct_wc	NHEJ	IFN	cohort	1	29	-0.04208649683553499	0.04509655180804225	0.3599840916666845	-0.5497109387670882	0.39881603856352027	0.18135447269414998	-0.16117363694422637	0.08511377159628665	-0.18430904462910522	0.051421935627666816	0.023135407684880028	0.029937868412755052	0.43965216201279467	23	-0.1435433742361101	0	0
adc_q4q1	pct_wc	NHEJ	IFN	cohort+prolif	1	29	-0.04725482827526384	0.041808765498612926	0.2700155773304309	-0.45388464479177326	0.4473926624391042	0.32136733723331845	-0.15605822344503384	0.09548239933153524	-0.17750646439144313	0.06712417094119352	0.02144824094641437	0.02840886461886907	0.4502585254392957	22	-0.13743742862719938	0	0
adc_q4q1	pct_wc	NHEJ	IFN	cohort+nmal	1	29	-0.06485404316764765	0.05452823322111279	0.24642962835587776	-0.582102771550423	0.4104586901679564	0.17014974616129702	-0.17820289000959288	0.11781811893773257	-0.2159546082837296	0.0636874292954391	0.03775171827413847	0.041425990888891435	0.3621346208725662	22	-0.2118468352118546	0	0
adc_q4q1	pct_wc	NHEJ	IFN	cohort+krt	1	29	-0.008752398013475826	0.04323605104169098	0.8413583147900392	-0.32902618092800395	0.4459324707150862	0.4684103236944945	-0.20775528863422205	0.032932593450340886	-0.21063505672655664	0.03293743493754152	0.0028797680923357996	0.014751488751488311	0.8452216534353031	22	-0.01386134673763215	0	0
adc_q4q1	pct_wc	NHEJ	IFN	cohort+prolif+krt	1	29	-0.018743016774746324	0.041588999654965715	0.6566359072649763	-0.2516436520612366	0.4872266805208599	0.610914397972549	-0.1993144442626954	0.04433313139624509	-0.20403100545453468	0.04453410425107497	0.0047165611918421856	0.013889714065842067	0.734178693274518	21	-0.023663920642027242	0	0
adc_q4q1	pct_wc	NHEJ	IFN	cohort+lib	1	29	-0.08993123374544565	0.05468927967093553	0.11369354213969696	-0.6605789882706159	0.4189839526679783	0.12915470064964862	-0.19095071981355538	0.10568921228944898	-0.25035740321508104	0.04236429831926277	0.059406683401494756	0.05220051270631395	0.25510048518496853	22	-0.311110025976857	0	0
adc_q4q1	pct_wc	NHEJ	IFNa	cohort	1	29	-0.04208649683553499	0.04509655180804225	0.3599840916666845	-0.6603895689422279	0.4739684111005581	0.1768434387373656	-0.15863045052986804	0.1502846247038103	-0.18642393403337326	0.09364543861817991	0.02779348350350739	0.03584459397664174	0.4381101688646335	23	-0.1752090056522549	0	0
adc_q4q1	pct_wc	NHEJ	IFNa	cohort+prolif	1	29	-0.04725482827526384	0.041808765498612926	0.2700155773304309	-0.5020699004072968	0.5287995670931134	0.3527049725583463	-0.15145980592772063	0.1657212985453704	-0.1751850328536459	0.12205198868459627	0.02372522692592563	0.032634883329568605	0.4672322113205848	22	-0.15664371666531607	0	0
adc_q4q1	pct_wc	NHEJ	IFNa	cohort+nmal	1	29	-0.06485404316764765	0.05452823322111279	0.24642962835587776	-0.7068541036129217	0.4865080300432773	0.16036333373033157	-0.1859756347876882	0.16681568372823946	-0.23181798133662834	0.09083870676296223	0.0458423465489413	0.049810955825694794	0.3574021238686209	22	-0.24649651875782236	0	0
adc_q4q1	pct_wc	NHEJ	IFNa	cohort+krt	1	29	-0.008752398013475826	0.04323605104169098	0.8413583147900392	-0.38243334307191645	0.5282011499804766	0.476676869242394	-0.21623478757249237	0.05801666004771438	-0.2195819964046823	0.05763947310815475	0.0033472088321895607	0.017169028604522504	0.8454272251983429	22	-0.015479511274601985	0	0
adc_q4q1	pct_wc	NHEJ	IFNa	cohort+prolif+krt	1	29	-0.018743016774746324	0.041588999654965715	0.6566359072649763	-0.2498385369895182	0.5742027781829641	0.667925067349173	-0.20358324007030348	0.07749401749630798	-0.2082659679600738	0.07831140533077507	0.0046827278897726195	0.014959617296353953	0.7542619893471585	21	-0.023001539263033298	0	0
adc_q4q1	pct_wc	NHEJ	IFNa	cohort+lib	1	29	-0.08993123374544565	0.05468927967093553	0.11369354213969696	-0.8432351108772695	0.4893744264422938	0.09890141408852939	-0.2195188776408865	0.1143091311132071	-0.2953520514995951	0.0405167482070573	0.0758331738586705	0.06374607670241916	0.2341984579761308	22	-0.34545172002349095	0	0
adc_q4q1	pct_wc	NHEJ	IFNg	cohort	1	29	-0.04208649683553499	0.04509655180804225	0.3599840916666845	-0.5300538085571844	0.39829035813053165	0.19629097574583176	-0.1667035872960026	0.07448576796886792	-0.18901169523250896	0.045936884854921346	0.02230810793650521	0.0291953479936712	0.44480882518642295	23	-0.13381900352806708	0	0
adc_q4q1	pct_wc	NHEJ	IFNg	cohort+prolif	1	29	-0.04725482827526384	0.041808765498612926	0.2700155773304309	-0.44425468239453236	0.4473138230915643	0.3314301493705988	-0.1619277514781552	0.08403106161237103	-0.18292093020518935	0.05974016229312168	0.020993178727035502	0.02813872376100252	0.4556311178818242	22	-0.12964534204544662	0	0
adc_q4q1	pct_wc	NHEJ	IFNg	cohort+nmal	1	29	-0.06485404316764765	0.05452823322111279	0.24642962835587776	-0.5632664311813502	0.4097887608730325	0.18311823691921839	-0.1849290332679263	0.1039103758737745	-0.22145913871064993	0.057329208147819215	0.036530105442722116	0.040615923049567626	0.36843774812146013	22	-0.19753580493657302	0	0
adc_q4q1	pct_wc	NHEJ	IFNg	cohort+krt	1	29	-0.008752398013475826	0.04323605104169098	0.8413583147900392	-0.31967611951279196	0.4464094160224134	0.48145916186008547	-0.21131021983092146	0.030374958280755655	-0.21410815246430076	0.030587071607347135	0.002797932633379421	0.014363168825132305	0.8455502120034589	22	-0.013240877017771166	0	0
adc_q4q1	pct_wc	NHEJ	IFNg	cohort+prolif+krt	1	29	-0.018743016774746324	0.041588999654965715	0.6566359072649763	-0.25109125724883086	0.4882329219525621	0.6124221629530959	-0.20354871213702364	0.040752352202686054	-0.20825491978362898	0.04106454461498291	0.004706207646606981	0.01388483484843775	0.734650496404716	21	-0.02312079303866529	0	0
adc_q4q1	pct_wc	NHEJ	IFNg	cohort+lib	1	29	-0.08993123374544565	0.05468927967093553	0.11369354213969696	-0.6420759277362564	0.41824961907775254	0.13900438330012435	-0.198004897144199	0.09274812399792398	-0.25574757748381494	0.03818190094322177	0.057742680339573145	0.05145707721869547	0.26179766689082673	22	-0.29162248597074586	0	0
adc_q4q1	pct_wc	NHEJ	ISG	cohort	1	29	-0.04208649683553499	0.04509655180804225	0.3599840916666845	-0.8210891816245898	0.9197269398308464	0.38123534203921133	-0.3151776942716191	0.13238745495038018	-0.34973446151575466	0.1043857005109288	0.03455676724413531	0.053566875593494274	0.5188529990838384	23	-0.10964217288281321	0	0
adc_q4q1	pct_wc	NHEJ	ISG	cohort+prolif	1	29	-0.04725482827526384	0.041808765498612926	0.2700155773304309	-0.6868199382114204	1.0355396739616847	0.5140618233726723	-0.3077473095605707	0.14707643481478871	-0.340202867796773	0.12502695004846254	0.03245555823620799	0.05673726622797181	0.5672999809045821	22	-0.10546171234624588	0	0
adc_q4q1	pct_wc	NHEJ	ISG	cohort+nmal	1	29	-0.06485404316764765	0.05452823322111279	0.24642962835587776	-0.9831818132709191	0.9259499044335938	0.29984011525064785	-0.44432935682225994	0.08025387002685613	-0.5080926725817791	0.05390024752765664	0.06376331575951828	0.08050062931900295	0.4283112983512428	22	-0.14350462057141275	0	0
adc_q4q1	pct_wc	NHEJ	ISG	cohort+krt	1	29	-0.008752398013475826	0.04323605104169098	0.8413583147900392	-0.7620135533991572	1.05536871452836	0.47787780307714917	-0.35011228845925607	0.11955310615891147	-0.3567817343702684	0.11756511322508906	0.006669445911012439	0.0342168280327138	0.8454578237506198	22	-0.01904944822234821	0	0
adc_q4q1	pct_wc	NHEJ	ISG	cohort+prolif+krt	1	29	-0.018743016774746324	0.041588999654965715	0.6566359072649763	-0.6398831789390904	1.1560421689249827	0.5857585177078019	-0.33436542996050056	0.1461238922926686	-0.34635877111722957	0.141223627957206	0.011993341156733376	0.03431754550014305	0.7267279910635214	21	-0.035868962763734816	0	0
adc_q4q1	pct_wc	NHEJ	ISG	cohort+lib	1	29	-0.08993123374544565	0.05468927967093553	0.11369354213969696	-1.351448549467896	0.9055643856376415	0.149801325374746	-0.5441524872599524	0.03562342052652393	-0.6656899226571564	0.014585904605651725	0.12153743539714083	0.10997674180997255	0.26910783780441505	22	-0.22335179612820552	0	0
adc_q4q1	pct_wc	NHEJ	IFN-rank	cohort	1	29	-0.04208649683553499	0.04509655180804225	0.3599840916666845	-0.0492786965903359	0.04071294175067314	0.23842030432723635	-0.021514497374103728	0.02622090254616138	-0.023588465082211844	0.016884913784257757	0.0020739677081084607	0.0028061676322336084	0.45986159389499104	23	-0.09639861308611491	0	0
adc_q4q1	pct_wc	NHEJ	IFN-rank	cohort+prolif	1	29	-0.04725482827526384	0.041808765498612926	0.2700155773304309	-0.039740659667523826	0.045684997942435454	0.39375604113255047	-0.021033434570355017	0.030310105776476644	-0.022911372618489148	0.023483028323284083	0.0018779380481345421	0.0027241851274430267	0.49059818320463533	22	-0.08928347112560253	0	0
adc_q4q1	pct_wc	NHEJ	IFN-rank	cohort+nmal	1	29	-0.06485404316764765	0.05452823322111279	0.24642962835587776	-0.051373263334422936	0.04204703867350246	0.23471231801591894	-0.022303011672948903	0.056647183539040045	-0.02563477551090232	0.0338611378311	0.003331763837953595	0.003909391163226742	0.39407744878536877	22	-0.1493862751277962	0	0
adc_q4q1	pct_wc	NHEJ	IFN-rank	cohort+krt	1	29	-0.008752398013475826	0.04323605104169098	0.8413583147900392	-0.025948667419640525	0.04543387112390794	0.5736999132036908	-0.02614444694482171	0.009786005494013457	-0.026371560009997436	0.010511935090289727	0.00022711306517600663	0.0011903064944721526	0.8486805864881192	22	-0.008686856740757705	0	0
adc_q4q1	pct_wc	NHEJ	IFN-rank	cohort+prolif+krt	1	29	-0.018743016774746324	0.041588999654965715	0.6566359072649763	-0.018321164685185742	0.04965577013368744	0.7158488373697096	-0.025377212727581214	0.013897170487891788	-0.0257206066246079	0.015203891124482187	0.00034339389702732633	0.001202822466671587	0.775268693915399	21	-0.013531584445998232	0	0
adc_q4q1	pct_wc	NHEJ	IFN-rank	cohort+lib	1	29	-0.08993123374544565	0.05468927967093553	0.11369354213969696	-0.05736088801676149	0.04315602992659987	0.1974185365686357	-0.023244801746522492	0.05515616828378831	-0.028403337174608745	0.026764909511540286	0.0051585354280817095	0.004990358021261953	0.3012762136849606	22	-0.22192210905190643	0	0
adc_q4q1	pct_wc	NHEJ-core	IFN	cohort	1	29	-0.022458467591052085	0.04027909331049906	0.5823009448471679	-0.03515243429005821	0.46453326260039063	0.9403339567614293	-0.16117363694422637	0.08511377159628665	-0.1619631067504701	0.09247266682310426	0.0007894698062498603	0.01052834907515117	0.9402265293556278	23	-0.0048982564470084755	0	0
adc_q4q1	pct_wc	NHEJ-core	IFN	cohort+prolif	1	29	-0.02440437827253339	0.040548330000615584	0.5531551938737791	0.049966776590746775	0.4718467390601446	0.9166243624017459	-0.15605822344503384	0.09548239933153524	-0.15483881532805294	0.10821909860333916	-0.0012194081169797505	0.011692009701278955	0.9169359267779985	22	0.007813802374914547	1	1
adc_q4q1	pct_wc	NHEJ-core	IFN	cohort+nmal	1	29	-0.033535574895456666	0.049128861600634136	0.501674790393782	-0.04659828233134533	0.4758338684559022	0.9228748516334675	-0.17820289000959288	0.11781811893773257	-0.179765590196713	0.12668415667642713	0.0015627001871224664	0.01612074443943991	0.9227762488799213	22	-0.008769219102105158	0	0
adc_q4q1	pct_wc	NHEJ-core	IFN	cohort+krt	1	29	0.0012152372654384846	0.04042369513286894	0.9762765543560026	0.2551305854675263	0.47974836648524266	0.6001934989492959	-0.20775528863422205	0.032932593450340886	-0.20806533282923523	0.035738209946559636	0.0003100441950132763	0.010329786474535044	0.9760554258309514	22	-0.0014923528399758143	0	0
adc_q4q1	pct_wc	NHEJ-core	IFN	cohort+prolif+krt	1	29	-0.0013614559557900696	0.0414909125202459	0.974119317121352	0.29053072351698006	0.48736420533385605	0.5574623408237259	-0.1993144442626954	0.04433313139624509	-0.19891889947881447	0.048256791461209356	-0.0003955447838721905	0.012072632646458971	0.9738629816325066	21	0.0019845264367838017	1	1
adc_q4q1	pct_wc	NHEJ-core	IFN	cohort+lib	1	29	-0.05761512089101517	0.04958807492880471	0.2572020784533486	-0.08995248749325668	0.4871147117183333	0.8551843989200045	-0.19095071981355538	0.10568921228944898	-0.19613334325494902	0.11408341987270797	0.005182623441371514	0.02841743525711566	0.855288618237358	22	-0.027141156872473884	0	0
adc_q4q1	pct_wc	NHEJ-core	IFNa	cohort	1	29	-0.022458467591052085	0.04027909331049906	0.5823009448471679	0.008488391770782755	0.5525948001538359	0.9878766748445669	-0.15863045052986804	0.1502846247038103	-0.15843981425837678	0.16230692566546873	-0.00019063627148427774	0.012415141217462278	0.9877488497283798	23	0.001201763412052993	1	1
adc_q4q1	pct_wc	NHEJ-core	IFNa	cohort+prolif	1	29	-0.02440437827253339	0.040548330000615584	0.5531551938737791	0.129701858623946	0.5556079932900133	0.8175771627839182	-0.15145980592772063	0.1657212985453704	-0.14829451270721059	0.18703154980599723	-0.0031652932205094254	0.01454348163195696	0.827706943595593	22	0.020898569103013118	1	1
adc_q4q1	pct_wc	NHEJ-core	IFNa	cohort+nmal	1	29	-0.033535574895456666	0.049128861600634136	0.501674790393782	-0.009418436810605613	0.5652855562870087	0.9868569389453554	-0.1859756347876882	0.16681568372823946	-0.18629148748074753	0.18001499693157894	0.00031585269306019055	0.01896282239455091	0.9867107158653449	22	-0.0016983552357316667	0	0
adc_q4q1	pct_wc	NHEJ-core	IFNa	cohort+krt	1	29	0.0012152372654384846	0.04042369513286894	0.9762765543560026	0.375266328501926	0.5660137573112147	0.5142187150015959	-0.21623478757249237	0.05801666004771438	-0.216690825199354	0.06098250370092291	0.00045603762685982063	0.015185238116355616	0.9760418182956874	22	-0.002108992877507902	0	0
adc_q4q1	pct_wc	NHEJ-core	IFNa	cohort+prolif+krt	1	29	-0.0013614559557900696	0.0414909125202459	0.974119317121352	0.4282542342154976	0.5705458631314634	0.4612191469603826	-0.20358324007030348	0.07749401749630798	-0.20300019079252785	0.08175702388399694	-0.0005830492777650046	0.01778562953404721	0.9738483978752324	21	0.002863935545792767	1	1
adc_q4q1	pct_wc	NHEJ-core	IFNa	cohort+lib	1	29	-0.05761512089101517	0.04958807492880471	0.2572020784533486	-0.09857456485998384	0.5745997578533976	0.8653568115543178	-0.2195188776408865	0.1143091311132071	-0.22519826311210478	0.12349094256251031	0.005679385471187185	0.033464560090545596	0.8652355071049613	22	-0.02587196842577775	0	0
adc_q4q1	pct_wc	NHEJ-core	IFNg	cohort	1	29	-0.022458467591052085	0.04027909331049906	0.5823009448471679	-0.01713486310199741	0.4627635343780478	0.9707827778723283	-0.1667035872960026	0.07448576796886792	-0.16708841006365072	0.082105028693651	0.00038482276765332307	0.010415851293297137	0.9705281596119564	23	-0.002308425234845266	0	0
adc_q4q1	pct_wc	NHEJ-core	IFNg	cohort+prolif	1	29	-0.02440437827253339	0.040548330000615584	0.5531551938737791	0.06284858323766329	0.4712540041401197	0.8951174823077118	-0.1619277514781552	0.08403106161237103	-0.16039397087892904	0.09643991017338759	-0.0015337805992247362	0.011779625269250922	0.896403265575298	22	0.00947200578791246	1	1
adc_q4q1	pct_wc	NHEJ-core	IFNg	cohort+nmal	1	29	-0.033535574895456666	0.049128861600634136	0.501674790393782	-0.029235587198151336	0.47391215362968586	0.951366819144069	-0.1849290332679263	0.1039103758737745	-0.1859094654920206	0.11349100046918155	0.0009804322240962583	0.01595768733865191	0.951009200658535	22	-0.005301667384351716	0	0
adc_q4q1	pct_wc	NHEJ-core	IFNg	cohort+krt	1	29	0.0012152372654384846	0.04042369513286894	0.9762765543560026	0.2633229827736159	0.479725873237165	0.5886002326204216	-0.21131021983092146	0.030374958280755655	-0.2116302197324359	0.032969785042507485	0.00031999990151291413	0.010660440462740116	0.976053086757827	22	-0.0015143607430296558	0	0
adc_q4q1	pct_wc	NHEJ-core	IFNg	cohort+prolif+krt	1	29	-0.0013614559557900696	0.0414909125202459	0.974119317121352	0.2961620379853045	0.4882002148904928	0.5505921909678947	-0.20354871213702364	0.040752352202686054	-0.20314550056651992	0.044420815624669624	-0.00040321157049401764	0.012305995985299951	0.9738616254991238	21	0.0019809094651632394	1	1
adc_q4q1	pct_wc	NHEJ-core	IFNg	cohort+lib	1	29	-0.05761512089101517	0.04958807492880471	0.2572020784533486	-0.07350894748514136	0.48510051545889443	0.8809359203472579	-0.198004897144199	0.09274812399792398	-0.20224012404015923	0.10251146076083639	0.004235226895927705	0.028185826639374304	0.880558801867211	22	-0.021389505800168972	0	0
adc_q4q1	pct_wc	NHEJ-core	ISG	cohort	1	29	-0.022458467591052085	0.04027909331049906	0.5823009448471679	0.2180827677002526	1.0464299134147277	0.8367461603033091	-0.3151776942716191	0.13238745495038018	-0.3102798895010489	0.14902583249677032	-0.004897804770563063	0.025089215413070527	0.8452242128299031	23	0.015539820423783388	1	1
adc_q4q1	pct_wc	NHEJ-core	ISG	cohort+prolif	1	29	-0.02440437827253339	0.040548330000615584	0.5531551938737791	0.3505553578636409	1.0757580545658243	0.7476033705986473	-0.3077473095605707	0.14707643481478871	-0.2991922240018012	0.16989046870152352	-0.008555085558767604	0.029854329579174367	0.7744485051266533	22	0.027799058815439603	1	1
adc_q4q1	pct_wc	NHEJ-core	ISG	cohort+nmal	1	29	-0.033535574895456666	0.049128861600634136	0.501674790393782	0.13480415127155254	1.0533265618387597	0.8993279083377298	-0.44432935682225994	0.08025387002685613	-0.43980862211106597	0.0932707977386649	-0.00452073471118562	0.03593939185753893	0.8998999504384974	22	0.010174287702970746	1	1
adc_q4q1	pct_wc	NHEJ-core	ISG	cohort+krt	1	29	0.0012152372654384846	0.04042369513286894	0.9762765543560026	0.4725032500509663	1.137637532979045	0.68191793083773	-0.35011228845925607	0.11955310615891147	-0.35068649201675894	0.12609556082260104	0.0005742035575027328	0.01915029527250005	0.9760797676053959	22	-0.0016400554234461129	0	0
adc_q4q1	pct_wc	NHEJ-core	ISG	cohort+prolif+krt	1	29	-0.0013614559557900696	0.0414909125202459	0.974119317121352	0.5385094936080819	1.1612667929584835	0.6476148183898859	-0.33436542996050056	0.1461238922926686	-0.33363227300316733	0.15471441327821683	-0.0007331569573222175	0.022399116891647253	0.9738886946199057	21	0.002192681693824709	1	1
adc_q4q1	pct_wc	NHEJ-core	ISG	cohort+lib	1	29	-0.05761512089101517	0.04958807492880471	0.2572020784533486	-0.17296953067739906	1.04740731275565	0.8703413244773877	-0.5441524872599524	0.03562342052652393	-0.5541181476804407	0.04176136741741153	0.009965660420440505	0.06095300437040109	0.8701267854439404	22	-0.01831409513649749	0	0
adc_q4q1	pct_wc	NHEJ-core	IFN-rank	cohort	1	29	-0.022458467591052085	0.04027909331049906	0.5823009448471679	-8.955504639152068e-05	0.04701162526263349	0.9984964929230283	-0.021514497374103728	0.02622090254616138	-0.021516508643209788	0.030561438472359162	2.011269106999133e-06	0.0010558152243799407	0.9984800753384904	23	-9.348436414880088e-05	0	0
adc_q4q1	pct_wc	NHEJ-core	IFN-rank	cohort+prolif	1	29	-0.02440437827253339	0.040548330000615584	0.5531551938737791	0.008020762315703589	0.047877827672331126	0.8684868975190505	-0.021033434570355017	0.030310105776476644	-0.020837692852768746	0.03698160420698749	-0.00019574171758651127	0.001212847485193802	0.8717860721768117	22	0.009306217533411968	1	1
adc_q4q1	pct_wc	NHEJ-core	IFN-rank	cohort+nmal	1	29	-0.033535574895456666	0.049128861600634136	0.501674790393782	-0.0006083423378591135	0.04822527115490087	0.9900489727636261	-0.022303011672948903	0.056647183539040045	-0.022323412782980834	0.06466082749549117	2.0401110033351503e-05	0.0016175383280030522	0.9899369932152505	22	-0.0009147244476447009	0	0
adc_q4q1	pct_wc	NHEJ-core	IFN-rank	cohort+krt	1	29	0.0012152372654384846	0.04042369513286894	0.9762765543560026	0.029274293528276818	0.04855422848254842	0.5527274389628972	-0.02614444694482171	0.009786005494013457	-0.026180022157236568	0.01088984842762143	3.5575212414946646e-05	0.0011848452414775787	0.9760469575062545	22	-0.0013607177267902712	0	0
adc_q4q1	pct_wc	NHEJ-core	IFN-rank	cohort+prolif+krt	1	29	-0.0013614559557900696	0.0414909125202459	0.974119317121352	0.03255300109658377	0.049426362587427684	0.5172989701355035	-0.025377212727581214	0.013897170487891788	-0.025332893250358035	0.01552742180094832	-4.431947722178464e-05	0.001352328976947532	0.9738558455981419	21	0.0017464280926965644	1	1
adc_q4q1	pct_wc	NHEJ-core	IFN-rank	cohort+lib	1	29	-0.05761512089101517	0.04958807492880471	0.2572020784533486	-0.0031525782141885728	0.04946510446330325	0.9497580764734195	-0.023244801746522492	0.05515616828378831	-0.02342643792145349	0.06589235902443621	0.00018163617492885533	0.002854222417917083	0.9492587053426621	22	-0.007814055671867744	0	0
adc_q4q1	pct_wc	NHEJ-catalytic	IFN	cohort	1	29	-0.05457436815726893	0.05444571752623504	0.32616810640641025	0.17264167278801068	0.34181542720941416	0.618313259816853	-0.16117363694422637	0.08511377159628665	-0.15175182673420506	0.11657838890847046	-0.009421810210019652	0.020888696908162804	0.6519547733240096	23	0.05845751444623688	1	1
adc_q4q1	pct_wc	NHEJ-catalytic	IFN	cohort+prolif	1	29	-0.056462676476863816	0.05524378153923927	0.3173813275303783	0.22061881333463873	0.3432104971485759	0.526991367073513	-0.15605822344503384	0.09548239933153524	-0.14360149476301565	0.13671565579871023	-0.012456728682023315	0.02289262731530075	0.5863471066833617	22	0.07982103350299108	1	1
adc_q4q1	pct_wc	NHEJ-catalytic	IFN	cohort+nmal	1	29	-0.05618094556948949	0.06664652690535296	0.4079271715279344	0.17177412938972125	0.34892340798428784	0.6273859762324425	-0.17820289000959288	0.11781811893773257	-0.16855245699610055	0.15080791238000207	-0.009650433013490375	0.02270091911856768	0.670755034192547	22	0.05415418915468139	1	1
adc_q4q1	pct_wc	NHEJ-catalytic	IFN	cohort+krt	1	29	-0.037700393118600684	0.05752768299661847	0.5187483151849055	0.28316772449308836	0.333856029660953	0.4054756048358388	-0.20775528863422205	0.032932593450340886	-0.1970797541023255	0.04552772663896589	-0.010675534531889042	0.0205860054649724	0.6040521743466589	22	0.05138513970965424	1	1
