dataset	unit_id	gene	umi
GSE123902	LX661	SAMD9	6.0
GSE123902	LX661	SAMD9L	4.0
GSE123902	LX661	SAMHD1	31.0
GSE123902	LX661	SECTM1	14.0
GSE123902	LX661	SELL	9.0
GSE123902	LX661	SELP	0.0
GSE123902	LX661	SERPING1	42.0
GSE123902	LX661	SLAMF7	1.0
GSE123902	LX661	SLC25A28	2.0
GSE123902	LX661	SOCS1	68.0
GSE123902	LX661	SOCS3	243.0
GSE123902	LX661	SOD2	210.0
GSE123902	LX661	SP110	19.0
GSE123902	LX661	SPPL2A	53.0
GSE123902	LX661	SRI	185.0
GSE123902	LX661	SSPN	8.0
GSE123902	LX661	ST3GAL5	74.0
GSE123902	LX661	ST8SIA4	19.0
GSE123902	LX661	STAT1	53.0
GSE123902	LX661	STAT2	17.0
GSE123902	LX661	STAT3	155.0
GSE123902	LX661	STAT4	16.0
GSE123902	LX661	STING1	76.0
GSE123902	LX661	TAP1	39.0
GSE123902	LX661	TAP2	19.0
GSE123902	LX661	TAPBP	122.0
GSE123902	LX661	TAPBPL	28.0
GSE123902	LX661	TBK1	11.0
GSE123902	LX661	TDRD7	2.0
GSE123902	LX661	TMEM140	3.0
GSE123902	LX661	TNFAIP2	10.0
GSE123902	LX661	TNFAIP3	114.0
GSE123902	LX661	TNFAIP6	2.0
GSE123902	LX661	TNFSF10	81.0
GSE123902	LX661	TOP2A	5.0
GSE123902	LX661	TOR1B	7.0
GSE123902	LX661	TRAFD1	14.0
GSE123902	LX661	TRIM14	7.0
GSE123902	LX661	TRIM21	14.0
GSE123902	LX661	TRIM25	11.0
GSE123902	LX661	TRIM26	17.0
GSE123902	LX661	TRIM5	4.0
GSE123902	LX661	TXNIP	318.0
GSE123902	LX661	UBA7	10.0
GSE123902	LX661	UBE2L6	48.0
GSE123902	LX661	UPP1	57.0
GSE123902	LX661	USP18	9.0
GSE123902	LX661	VAMP5	32.0
GSE123902	LX661	VAMP8	465.0
GSE123902	LX661	VCAM1	0.0
GSE123902	LX661	XAF1	19.0
GSE123902	LX661	XCL1	6.0
GSE123902	LX661	XRCC4	6.0
GSE123902	LX661	XRCC5	88.0
GSE123902	LX661	XRCC6	109.0
GSE123902	LX661	ZBP1	1.0
GSE123902	LX661	ZNFX1	15.0
GSE123902	LX666	ADAR	1368.0
GSE123902	LX666	APOL6	402.0
GSE123902	LX666	ARID5B	1272.0
GSE123902	LX666	ARL4A	3017.0
GSE123902	LX666	AUTS2	3.0
GSE123902	LX666	B2M	80748.0
GSE123902	LX666	BANK1	54.0
GSE123902	LX666	BATF2	70.0
GSE123902	LX666	BPGM	190.0
GSE123902	LX666	BST2	12335.0
GSE123902	LX666	BTG1	2674.0
GSE123902	LX666	C1R	4934.0
GSE123902	LX666	C1S	3387.0
GSE123902	LX666	CALR	7718.0
GSE123902	LX666	CANX	3257.0
GSE123902	LX666	CASP1	377.0
GSE123902	LX666	CASP3	213.0
GSE123902	LX666	CASP4	1969.0
GSE123902	LX666	CASP7	86.0
GSE123902	LX666	CASP8	341.0
GSE123902	LX666	CCL2	31.0
GSE123902	LX666	CCL5	22.0
GSE123902	LX666	CCL7	1.0
GSE123902	LX666	CCNB1	348.0
GSE123902	LX666	CCRL2	45.0
GSE123902	LX666	CD274	23.0
GSE123902	LX666	CD38	31.0
GSE123902	LX666	CD40	466.0
GSE123902	LX666	CD47	2498.0
GSE123902	LX666	CD69	24.0
GSE123902	LX666	CD74	152880.0
GSE123902	LX666	CD86	14.0
GSE123902	LX666	CDK1	303.0
GSE123902	LX666	CDKN1A	1121.0
GSE123902	LX666	CFB	173.0
GSE123902	LX666	CFH	2740.0
GSE123902	LX666	CGAS	73.0
GSE123902	LX666	CIITA	143.0
GSE123902	LX666	CLDN4	2354.0
GSE123902	LX666	CMKLR1	1.0
GSE123902	LX666	CMPK2	72.0
GSE123902	LX666	CMTR1	79.0
GSE123902	LX666	CNP	540.0
GSE123902	LX666	CSF1	949.0
GSE123902	LX666	CSF2RB	3.0
GSE123902	LX666	CXCL10	1.0
GSE123902	LX666	DCLRE1C	142.0
GSE123902	LX666	DDX41	645.0
GSE123902	LX666	DDX58	222.0
GSE123902	LX666	DDX60	222.0
GSE123902	LX666	DHX58	91.0
GSE123902	LX666	EIF2AK2	823.0
GSE123902	LX666	EIF4E3	8.0
GSE123902	LX666	ELF1	433.0
GSE123902	LX666	EPSTI1	179.0
GSE123902	LX666	ERAP1	206.0
GSE123902	LX666	ERAP2	629.0
GSE123902	LX666	FAS	285.0
GSE123902	LX666	FCGR1A	9.0
GSE123902	LX666	FEN1	203.0
GSE123902	LX666	FGL2	17.0
GSE123902	LX666	FPR1	54.0
GSE123902	LX666	GBP2	1092.0
GSE123902	LX666	GBP4	77.0
GSE123902	LX666	GBP6	3.0
GSE123902	LX666	GCH1	174.0
GSE123902	LX666	GMPR	21.0
GSE123902	LX666	GPR18	2.0
GSE123902	LX666	GZMA	9.0
GSE123902	LX666	HELZ2	313.0
GSE123902	LX666	HERC6	123.0
GSE123902	LX666	HIF1A	1456.0
GSE123902	LX666	HLA-A	70593.0
GSE123902	LX666	HLA-B	81536.0
GSE123902	LX666	HLA-C	38552.0
GSE123902	LX666	HLA-DMA	6507.0
GSE123902	LX666	HLA-DQA1	6217.0
GSE123902	LX666	HLA-DRB1	65085.0
GSE123902	LX666	HLA-E	7664.0
GSE123902	LX666	HLA-F	2083.0
GSE123902	LX666	HLA-G	1467.0
GSE123902	LX666	ICAM1	3403.0
GSE123902	LX666	IDO1	6.0
GSE123902	LX666	IFI16	2236.0
GSE123902	LX666	IFI27	16010.0
GSE123902	LX666	IFI30	108.0
GSE123902	LX666	IFI35	1465.0
GSE123902	LX666	IFI44	445.0
GSE123902	LX666	IFI44L	1406.0
GSE123902	LX666	IFIH1	133.0
GSE123902	LX666	IFIT1	409.0
GSE123902	LX666	IFIT2	337.0
GSE123902	LX666	IFIT3	511.0
GSE123902	LX666	IFITM1	858.0
GSE123902	LX666	IFITM2	5391.0
GSE123902	LX666	IFITM3	24833.0
GSE123902	LX666	IFNAR2	458.0
GSE123902	LX666	IL10RA	7.0
GSE123902	LX666	IL15	323.0
GSE123902	LX666	IL15RA	231.0
GSE123902	LX666	IL18BP	26.0
GSE123902	LX666	IL2RB	3.0
GSE123902	LX666	IL4R	259.0
GSE123902	LX666	IL6	2587.0
GSE123902	LX666	IL7	43.0
GSE123902	LX666	IRF1	4400.0
GSE123902	LX666	IRF2	412.0
GSE123902	LX666	IRF3	497.0
GSE123902	LX666	IRF4	2.0
GSE123902	LX666	IRF5	7.0
GSE123902	LX666	IRF7	497.0
GSE123902	LX666	IRF8	4.0
GSE123902	LX666	IRF9	161.0
GSE123902	LX666	ISG15	3362.0
GSE123902	LX666	ISG20	1405.0
GSE123902	LX666	ISOC1	191.0
GSE123902	LX666	ITGB7	10.0
GSE123902	LX666	JAK2	98.0
GSE123902	LX666	LAMP3	1205.0
GSE123902	LX666	LAP3	1052.0
GSE123902	LX666	LATS2	158.0
GSE123902	LX666	LCP2	14.0
GSE123902	LX666	LGALS3BP	15700.0
GSE123902	LX666	LIG4	56.0
GSE123902	LX666	LPAR6	13.0
GSE123902	LX666	LY6E	16038.0
GSE123902	LX666	LYSMD2	436.0
GSE123902	LX666	MCM6	126.0
GSE123902	LX666	METTL7B	210.0
GSE123902	LX666	MKI67	173.0
GSE123902	LX666	MOV10	282.0
GSE123902	LX666	MRE11	209.0
GSE123902	LX666	MT2A	52407.0
GSE123902	LX666	MTHFD2	469.0
GSE123902	LX666	MVB12A	1405.0
GSE123902	LX666	MVP	5091.0
GSE123902	LX666	MX1	1467.0
GSE123902	LX666	MX2	537.0
GSE123902	LX666	MYD88	235.0
GSE123902	LX666	NAMPT	6344.0
GSE123902	LX666	NCOA3	426.0
GSE123902	LX666	NCOA7	1147.0
GSE123902	LX666	NFKB1	657.0
GSE123902	LX666	NFKBIA	22434.0
GSE123902	LX666	NHEJ1	4.0
GSE123902	LX666	NLRC5	53.0
GSE123902	LX666	NMI	349.0
GSE123902	LX666	NOD1	73.0
GSE123902	LX666	NUB1	891.0
GSE123902	LX666	NUP93	195.0
GSE123902	LX666	OAS1	1017.0
GSE123902	LX666	OAS2	259.0
GSE123902	LX666	OAS3	319.0
GSE123902	LX666	OASL	111.0
GSE123902	LX666	OGFR	678.0
GSE123902	LX666	P2RY14	0.0
GSE123902	LX666	PARP12	322.0
GSE123902	LX666	PARP14	978.0
GSE123902	LX666	PARP9	519.0
GSE123902	LX666	PCNA	402.0
GSE123902	LX666	PDE4B	21.0
GSE123902	LX666	PDIA3	4221.0
GSE123902	LX666	PELI1	571.0
GSE123902	LX666	PFKP	1980.0
GSE123902	LX666	PIM1	22.0
GSE123902	LX666	PLA2G4A	56.0
GSE123902	LX666	PLSCR1	1105.0
GSE123902	LX666	PML	861.0
GSE123902	LX666	PNP	266.0
GSE123902	LX666	PNPT1	283.0
GSE123902	LX666	POLL	342.0
GSE123902	LX666	POLM	232.0
GSE123902	LX666	PRKDC	829.0
GSE123902	LX666	PROCR	1608.0
GSE123902	LX666	PSMA2	5574.0
GSE123902	LX666	PSMA3	1908.0
GSE123902	LX666	PSMB10	25.0
GSE123902	LX666	PSMB2	3136.0
GSE123902	LX666	PSMB8	2849.0
GSE123902	LX666	PSMB9	3092.0
GSE123902	LX666	PSME1	6667.0
GSE123902	LX666	PSME2	5138.0
GSE123902	LX666	PTGS2	83.0
GSE123902	LX666	PTPN1	539.0
GSE123902	LX666	PTPN2	654.0
GSE123902	LX666	PTPN6	196.0
GSE123902	LX666	RAD50	1959.0
GSE123902	LX666	RAPGEF6	55.0
GSE123902	LX666	RBCK1	1558.0
GSE123902	LX666	RIPK1	117.0
GSE123902	LX666	RIPK2	251.0
GSE123902	LX666	RNF213	3465.0
GSE123902	LX666	RNF31	4.0
GSE123902	LX666	RSAD2	44.0
GSE123902	LX666	RTP4	67.0
GSE123902	LX666	SAMD9	189.0
GSE123902	LX666	SAMD9L	214.0
GSE123902	LX666	SAMHD1	379.0
GSE123902	LX666	SECTM1	164.0
GSE123902	LX666	SELL	5.0
GSE123902	LX666	SERPING1	465.0
GSE123902	LX666	SLAMF7	1.0
GSE123902	LX666	SLC25A28	207.0
GSE123902	LX666	SOCS1	952.0
GSE123902	LX666	SOCS3	2246.0
GSE123902	LX666	SOD2	5602.0
GSE123902	LX666	SP110	202.0
GSE123902	LX666	SPPL2A	423.0
GSE123902	LX666	SRI	7143.0
GSE123902	LX666	SSPN	1099.0
GSE123902	LX666	ST3GAL5	733.0
GSE123902	LX666	ST8SIA4	39.0
GSE123902	LX666	STAT1	997.0
GSE123902	LX666	STAT2	173.0
GSE123902	LX666	STAT3	1307.0
GSE123902	LX666	STAT4	57.0
GSE123902	LX666	STING1	1238.0
GSE123902	LX666	TAP1	752.0
GSE123902	LX666	TAP2	291.0
GSE123902	LX666	TAPBP	2454.0
GSE123902	LX666	TAPBPL	1428.0
GSE123902	LX666	TBK1	184.0
GSE123902	LX666	TDRD7	33.0
GSE123902	LX666	TMEM140	55.0
GSE123902	LX666	TNFAIP2	1011.0
GSE123902	LX666	TNFAIP3	757.0
GSE123902	LX666	TNFAIP6	60.0
GSE123902	LX666	TNFSF10	1354.0
GSE123902	LX666	TOP2A	295.0
GSE123902	LX666	TOR1B	77.0
GSE123902	LX666	TRAFD1	71.0
GSE123902	LX666	TRIM14	160.0
GSE123902	LX666	TRIM21	62.0
GSE123902	LX666	TRIM25	257.0
GSE123902	LX666	TRIM26	166.0
GSE123902	LX666	TRIM5	204.0
GSE123902	LX666	TXNIP	3093.0
GSE123902	LX666	UBA7	323.0
GSE123902	LX666	UBE2L6	2335.0
GSE123902	LX666	UPP1	988.0
GSE123902	LX666	USP18	94.0
GSE123902	LX666	VAMP5	345.0
GSE123902	LX666	VAMP8	4753.0
GSE123902	LX666	VCAM1	70.0
GSE123902	LX666	XAF1	164.0
GSE123902	LX666	XCL1	0.0
GSE123902	LX666	XRCC4	363.0
GSE123902	LX666	XRCC5	2093.0
GSE123902	LX666	XRCC6	3202.0
GSE123902	LX666	ZBP1	17.0
GSE123902	LX666	ZNFX1	297.0
GSE123902	LX675	ADAR	461.0
GSE123902	LX675	APOL6	225.0
GSE123902	LX675	ARID5B	698.0
GSE123902	LX675	ARL4A	749.0
GSE123902	LX675	AUTS2	94.0
GSE123902	LX675	B2M	52530.0
GSE123902	LX675	BANK1	58.0
GSE123902	LX675	BATF2	19.0
GSE123902	LX675	BPGM	230.0
GSE123902	LX675	BST2	2078.0
GSE123902	LX675	BTG1	3226.0
GSE123902	LX675	C1R	1601.0
GSE123902	LX675	C1S	1441.0
GSE123902	LX675	CALR	3820.0
GSE123902	LX675	CANX	1402.0
GSE123902	LX675	CASP1	273.0
GSE123902	LX675	CASP3	137.0
GSE123902	LX675	CASP4	629.0
GSE123902	LX675	CASP7	140.0
GSE123902	LX675	CASP8	126.0
GSE123902	LX675	CCL2	865.0
GSE123902	LX675	CCL5	192.0
GSE123902	LX675	CCL7	47.0
GSE123902	LX675	CCNB1	52.0
GSE123902	LX675	CCRL2	71.0
GSE123902	LX675	CD274	20.0
GSE123902	LX675	CD38	24.0
GSE123902	LX675	CD40	235.0
GSE123902	LX675	CD47	1279.0
GSE123902	LX675	CD69	442.0
GSE123902	LX675	CD74	35618.0
GSE123902	LX675	CD86	132.0
GSE123902	LX675	CDK1	80.0
GSE123902	LX675	CDKN1A	719.0
GSE123902	LX675	CFB	47.0
GSE123902	LX675	CFH	590.0
GSE123902	LX675	CGAS	86.0
GSE123902	LX675	CIITA	36.0
GSE123902	LX675	CLDN4	1837.0
GSE123902	LX675	CMKLR1	21.0
GSE123902	LX675	CMPK2	35.0
GSE123902	LX675	CMTR1	42.0
GSE123902	LX675	CNP	206.0
GSE123902	LX675	CSF1	150.0
GSE123902	LX675	CSF2RB	59.0
GSE123902	LX675	CXCL10	6.0
GSE123902	LX675	CXCL11	2.0
GSE123902	LX675	CXCL9	113.0
GSE123902	LX675	DCLRE1C	60.0
GSE123902	LX675	DDX41	137.0
GSE123902	LX675	DDX58	55.0
GSE123902	LX675	DDX60	74.0
GSE123902	LX675	DHX58	36.0
GSE123902	LX675	EIF2AK2	277.0
GSE123902	LX675	EIF4E3	37.0
GSE123902	LX675	ELF1	516.0
GSE123902	LX675	EPSTI1	207.0
GSE123902	LX675	ERAP1	125.0
GSE123902	LX675	ERAP2	186.0
GSE123902	LX675	FAS	115.0
GSE123902	LX675	FCGR1A	158.0
GSE123902	LX675	FEN1	55.0
GSE123902	LX675	FGL2	163.0
GSE123902	LX675	FPR1	94.0
GSE123902	LX675	GBP2	284.0
GSE123902	LX675	GBP4	60.0
GSE123902	LX675	GBP6	4.0
GSE123902	LX675	GCH1	51.0
GSE123902	LX675	GMPR	70.0
GSE123902	LX675	GPR18	4.0
GSE123902	LX675	GZMA	82.0
GSE123902	LX675	HELZ2	83.0
GSE123902	LX675	HERC6	52.0
GSE123902	LX675	HIF1A	667.0
GSE123902	LX675	HLA-A	17721.0
GSE123902	LX675	HLA-B	22814.0
GSE123902	LX675	HLA-C	11673.0
GSE123902	LX675	HLA-DMA	3231.0
GSE123902	LX675	HLA-DQA1	3226.0
GSE123902	LX675	HLA-DRB1	7874.0
GSE123902	LX675	HLA-E	2708.0
GSE123902	LX675	HLA-F	826.0
GSE123902	LX675	HLA-G	159.0
GSE123902	LX675	ICAM1	1199.0
GSE123902	LX675	IDO1	9.0
GSE123902	LX675	IFI16	1101.0
GSE123902	LX675	IFI27	14232.0
GSE123902	LX675	IFI30	238.0
GSE123902	LX675	IFI35	319.0
GSE123902	LX675	IFI44	380.0
GSE123902	LX675	IFI44L	489.0
GSE123902	LX675	IFIH1	82.0
GSE123902	LX675	IFIT1	78.0
GSE123902	LX675	IFIT2	45.0
GSE123902	LX675	IFIT3	89.0
GSE123902	LX675	IFITM1	145.0
GSE123902	LX675	IFITM2	2247.0
GSE123902	LX675	IFITM3	8589.0
GSE123902	LX675	IFNAR2	273.0
GSE123902	LX675	IL10RA	42.0
GSE123902	LX675	IL15	40.0
GSE123902	LX675	IL15RA	77.0
GSE123902	LX675	IL18BP	48.0
GSE123902	LX675	IL2RB	8.0
GSE123902	LX675	IL4R	252.0
GSE123902	LX675	IL6	13.0
GSE123902	LX675	IL7	32.0
GSE123902	LX675	IRF1	513.0
GSE123902	LX675	IRF2	225.0
GSE123902	LX675	IRF3	294.0
GSE123902	LX675	IRF4	18.0
GSE123902	LX675	IRF5	18.0
GSE123902	LX675	IRF7	274.0
GSE123902	LX675	IRF8	72.0
GSE123902	LX675	IRF9	68.0
GSE123902	LX675	ISG15	1603.0
GSE123902	LX675	ISG20	233.0
GSE123902	LX675	ISOC1	144.0
GSE123902	LX675	ITGB7	26.0
GSE123902	LX675	JAK2	30.0
GSE123902	LX675	KLRK1	0.0
GSE123902	LX675	LAMP3	94.0
GSE123902	LX675	LAP3	380.0
GSE123902	LX675	LATS2	97.0
GSE123902	LX675	LCP2	156.0
GSE123902	LX675	LGALS3BP	3015.0
GSE123902	LX675	LIG4	37.0
GSE123902	LX675	LPAR6	142.0
GSE123902	LX675	LY6E	2923.0
GSE123902	LX675	LYSMD2	125.0
GSE123902	LX675	MCM6	65.0
GSE123902	LX675	METTL7B	107.0
GSE123902	LX675	MKI67	33.0
GSE123902	LX675	MOV10	77.0
GSE123902	LX675	MRE11	85.0
GSE123902	LX675	MT2A	5681.0
GSE123902	LX675	MTHFD2	280.0
GSE123902	LX675	MVB12A	356.0
GSE123902	LX675	MVP	1048.0
GSE123902	LX675	MX1	300.0
GSE123902	LX675	MX2	225.0
GSE123902	LX675	MYD88	112.0
GSE123902	LX675	NAMPT	437.0
GSE123902	LX675	NCOA3	139.0
GSE123902	LX675	NCOA7	354.0
GSE123902	LX675	NFKB1	254.0
GSE123902	LX675	NFKBIA	3272.0
GSE123902	LX675	NHEJ1	1.0
GSE123902	LX675	NLRC5	64.0
GSE123902	LX675	NMI	232.0
GSE123902	LX675	NOD1	63.0
GSE123902	LX675	NUB1	296.0
GSE123902	LX675	NUP93	119.0
GSE123902	LX675	OAS1	211.0
GSE123902	LX675	OAS2	81.0
GSE123902	LX675	OAS3	67.0
GSE123902	LX675	OASL	25.0
GSE123902	LX675	OGFR	167.0
GSE123902	LX675	P2RY14	29.0
GSE123902	LX675	PARP12	79.0
GSE123902	LX675	PARP14	463.0
GSE123902	LX675	PARP9	228.0
GSE123902	LX675	PCNA	500.0
GSE123902	LX675	PDE4B	52.0
GSE123902	LX675	PDIA3	2021.0
GSE123902	LX675	PELI1	211.0
GSE123902	LX675	PFKP	189.0
GSE123902	LX675	PIM1	153.0
GSE123902	LX675	PLA2G4A	35.0
GSE123902	LX675	PLSCR1	484.0
GSE123902	LX675	PML	152.0
GSE123902	LX675	PNP	195.0
GSE123902	LX675	PNPT1	115.0
GSE123902	LX675	POLL	57.0
GSE123902	LX675	POLM	61.0
GSE123902	LX675	PRKDC	200.0
GSE123902	LX675	PROCR	149.0
GSE123902	LX675	PSMA2	1386.0
GSE123902	LX675	PSMA3	1322.0
GSE123902	LX675	PSMB10	7.0
GSE123902	LX675	PSMB2	1899.0
GSE123902	LX675	PSMB8	1159.0
GSE123902	LX675	PSMB9	870.0
GSE123902	LX675	PSME1	1784.0
GSE123902	LX675	PSME2	1903.0
GSE123902	LX675	PTGS2	272.0
GSE123902	LX675	PTPN1	195.0
GSE123902	LX675	PTPN2	299.0
GSE123902	LX675	PTPN6	171.0
GSE123902	LX675	RAD50	349.0
GSE123902	LX675	RAPGEF6	46.0
GSE123902	LX675	RBCK1	521.0
GSE123902	LX675	RIPK1	73.0
GSE123902	LX675	RIPK2	117.0
GSE123902	LX675	RNF213	650.0
GSE123902	LX675	RNF31	3.0
GSE123902	LX675	RSAD2	42.0
GSE123902	LX675	RTP4	56.0
GSE123902	LX675	SAMD9	103.0
GSE123902	LX675	SAMD9L	158.0
GSE123902	LX675	SAMHD1	263.0
GSE123902	LX675	SECTM1	58.0
GSE123902	LX675	SELL	55.0
GSE123902	LX675	SELP	54.0
GSE123902	LX675	SERPING1	1204.0
GSE123902	LX675	SLAMF7	49.0
GSE123902	LX675	SLC25A28	51.0
GSE123902	LX675	SOCS1	381.0
GSE123902	LX675	SOCS3	374.0
GSE123902	LX675	SOD2	998.0
GSE123902	LX675	SP110	96.0
GSE123902	LX675	SPPL2A	336.0
GSE123902	LX675	SRI	1168.0
GSE123902	LX675	SSPN	322.0
GSE123902	LX675	ST3GAL5	216.0
GSE123902	LX675	ST8SIA4	85.0
GSE123902	LX675	STAT1	410.0
GSE123902	LX675	STAT2	240.0
GSE123902	LX675	STAT3	700.0
GSE123902	LX675	STAT4	41.0
GSE123902	LX675	STING1	383.0
GSE123902	LX675	TAP1	267.0
GSE123902	LX675	TAP2	106.0
GSE123902	LX675	TAPBP	787.0
GSE123902	LX675	TAPBPL	168.0
GSE123902	LX675	TBK1	110.0
GSE123902	LX675	TDRD7	23.0
GSE123902	LX675	TMEM140	48.0
GSE123902	LX675	TNFAIP2	349.0
GSE123902	LX675	TNFAIP3	297.0
GSE123902	LX675	TNFAIP6	181.0
GSE123902	LX675	TNFSF10	1204.0
GSE123902	LX675	TOP2A	86.0
GSE123902	LX675	TOR1B	65.0
GSE123902	LX675	TRAFD1	109.0
GSE123902	LX675	TRIM14	63.0
GSE123902	LX675	TRIM21	41.0
GSE123902	LX675	TRIM25	92.0
GSE123902	LX675	TRIM26	81.0
GSE123902	LX675	TRIM5	98.0
GSE123902	LX675	TXNIP	3066.0
GSE123902	LX675	UBA7	96.0
GSE123902	LX675	UBE2L6	763.0
GSE123902	LX675	UPP1	538.0
GSE123902	LX675	USP18	68.0
GSE123902	LX675	VAMP5	630.0
GSE123902	LX675	VAMP8	2805.0
GSE123902	LX675	VCAM1	361.0
GSE123902	LX675	XAF1	268.0
GSE123902	LX675	XCL1	9.0
GSE123902	LX675	XRCC4	108.0
GSE123902	LX675	XRCC5	696.0
GSE123902	LX675	XRCC6	938.0
GSE123902	LX675	ZBP1	18.0
GSE123902	LX675	ZNFX1	138.0
GSE123902	LX676	ADAR	47.0
GSE123902	LX676	APOL6	19.0
GSE123902	LX676	ARID5B	168.0
GSE123902	LX676	ARL4A	132.0
GSE123902	LX676	AUTS2	48.0
GSE123902	LX676	B2M	8382.0
GSE123902	LX676	BANK1	42.0
GSE123902	LX676	BATF2	0.0
GSE123902	LX676	BPGM	28.0
GSE123902	LX676	BST2	138.0
GSE123902	LX676	BTG1	1499.0
GSE123902	LX676	C1R	65.0
GSE123902	LX676	C1S	51.0
GSE123902	LX676	CALR	407.0
GSE123902	LX676	CANX	175.0
GSE123902	LX676	CASP1	25.0
GSE123902	LX676	CASP3	21.0
GSE123902	LX676	CASP4	78.0
GSE123902	LX676	CASP7	16.0
GSE123902	LX676	CASP8	26.0
GSE123902	LX676	CCL2	15.0
GSE123902	LX676	CCL5	97.0
GSE123902	LX676	CCNB1	4.0
GSE123902	LX676	CCRL2	2.0
GSE123902	LX676	CD274	2.0
GSE123902	LX676	CD38	16.0
GSE123902	LX676	CD40	50.0
GSE123902	LX676	CD47	120.0
GSE123902	LX676	CD69	449.0
GSE123902	LX676	CD74	2157.0
GSE123902	LX676	CD86	7.0
GSE123902	LX676	CDK1	0.0
GSE123902	LX676	CDKN1A	156.0
GSE123902	LX676	CFB	21.0
GSE123902	LX676	CFH	73.0
GSE123902	LX676	CGAS	30.0
GSE123902	LX676	CIITA	4.0
GSE123902	LX676	CLDN4	560.0
GSE123902	LX676	CMKLR1	1.0
GSE123902	LX676	CMPK2	9.0
GSE123902	LX676	CMTR1	4.0
GSE123902	LX676	CNP	42.0
GSE123902	LX676	CSF1	41.0
GSE123902	LX676	CSF2RB	8.0
GSE123902	LX676	CXCL10	2.0
GSE123902	LX676	CXCL11	0.0
GSE123902	LX676	CXCL9	1.0
GSE123902	LX676	DCLRE1C	14.0
GSE123902	LX676	DDX41	17.0
GSE123902	LX676	DDX58	19.0
GSE123902	LX676	DDX60	5.0
GSE123902	LX676	DHX58	2.0
GSE123902	LX676	EIF2AK2	37.0
GSE123902	LX676	EIF4E3	8.0
GSE123902	LX676	ELF1	130.0
GSE123902	LX676	EPSTI1	21.0
GSE123902	LX676	ERAP1	10.0
GSE123902	LX676	ERAP2	2.0
GSE123902	LX676	FAS	9.0
GSE123902	LX676	FCGR1A	3.0
GSE123902	LX676	FEN1	4.0
GSE123902	LX676	FGL2	5.0
GSE123902	LX676	FPR1	3.0
GSE123902	LX676	GBP2	35.0
GSE123902	LX676	GBP4	12.0
GSE123902	LX676	GBP6	2.0
GSE123902	LX676	GCH1	41.0
GSE123902	LX676	GMPR	11.0
GSE123902	LX676	GPR18	6.0
GSE123902	LX676	GZMA	11.0
GSE123902	LX676	HELZ2	21.0
GSE123902	LX676	HERC6	8.0
GSE123902	LX676	HIF1A	58.0
GSE123902	LX676	HLA-A	2038.0
GSE123902	LX676	HLA-B	1877.0
GSE123902	LX676	HLA-C	1675.0
GSE123902	LX676	HLA-DMA	152.0
GSE123902	LX676	HLA-DQA1	290.0
GSE123902	LX676	HLA-DRB1	661.0
GSE123902	LX676	HLA-E	602.0
GSE123902	LX676	HLA-F	89.0
GSE123902	LX676	HLA-G	26.0
GSE123902	LX676	ICAM1	208.0
GSE123902	LX676	IDO1	1.0
GSE123902	LX676	IFI16	83.0
GSE123902	LX676	IFI27	644.0
GSE123902	LX676	IFI30	28.0
GSE123902	LX676	IFI35	22.0
GSE123902	LX676	IFI44	21.0
GSE123902	LX676	IFI44L	33.0
GSE123902	LX676	IFIH1	12.0
GSE123902	LX676	IFIT1	10.0
GSE123902	LX676	IFIT2	5.0
GSE123902	LX676	IFIT3	13.0
GSE123902	LX676	IFITM1	56.0
GSE123902	LX676	IFITM2	382.0
GSE123902	LX676	IFITM3	919.0
GSE123902	LX676	IFNAR2	37.0
GSE123902	LX676	IL10RA	10.0
GSE123902	LX676	IL15	1.0
GSE123902	LX676	IL15RA	3.0
GSE123902	LX676	IL18BP	1.0
GSE123902	LX676	IL2RB	3.0
GSE123902	LX676	IL4R	31.0
GSE123902	LX676	IL6	69.0
GSE123902	LX676	IL7	6.0
GSE123902	LX676	IRF1	226.0
GSE123902	LX676	IRF2	45.0
GSE123902	LX676	IRF3	54.0
GSE123902	LX676	IRF4	9.0
GSE123902	LX676	IRF5	8.0
GSE123902	LX676	IRF7	49.0
GSE123902	LX676	IRF8	24.0
GSE123902	LX676	IRF9	18.0
GSE123902	LX676	ISG15	151.0
GSE123902	LX676	ISG20	147.0
GSE123902	LX676	ISOC1	15.0
GSE123902	LX676	ITGB7	4.0
GSE123902	LX676	JAK2	4.0
GSE123902	LX676	KLRK1	0.0
GSE123902	LX676	LAMP3	7.0
GSE123902	LX676	LAP3	56.0
GSE123902	LX676	LATS2	17.0
GSE123902	LX676	LCP2	14.0
GSE123902	LX676	LGALS3BP	210.0
GSE123902	LX676	LIG4	4.0
GSE123902	LX676	LPAR6	18.0
GSE123902	LX676	LY6E	321.0
GSE123902	LX676	LYSMD2	30.0
GSE123902	LX676	MCM6	5.0
GSE123902	LX676	METTL7B	0.0
GSE123902	LX676	MKI67	1.0
GSE123902	LX676	MOV10	8.0
GSE123902	LX676	MRE11	6.0
GSE123902	LX676	MT2A	733.0
GSE123902	LX676	MTHFD2	48.0
GSE123902	LX676	MVB12A	23.0
GSE123902	LX676	MVP	59.0
GSE123902	LX676	MX1	26.0
GSE123902	LX676	MX2	8.0
GSE123902	LX676	MYD88	10.0
GSE123902	LX676	NAMPT	240.0
GSE123902	LX676	NCOA3	28.0
GSE123902	LX676	NCOA7	327.0
GSE123902	LX676	NFKB1	102.0
GSE123902	LX676	NFKBIA	1162.0
