dataset	unit_id	gene	umi
GSE205335	P1119	LPAR6	23
GSE205335	P1119	LY6E	8624
GSE205335	P1119	LYSMD2	625
GSE205335	P1119	MCM6	310
GSE205335	P1119	METTL7B	6
GSE205335	P1119	MKI67	1140
GSE205335	P1119	MOV10	525
GSE205335	P1119	MRE11	370
GSE205335	P1119	MT2A	16642
GSE205335	P1119	MTHFD2	2005
GSE205335	P1119	MVB12A	512
GSE205335	P1119	MVP	2472
GSE205335	P1119	MX1	2347
GSE205335	P1119	MX2	254
GSE205335	P1119	MYD88	489
GSE205335	P1119	NAMPT	14269
GSE205335	P1119	NCOA3	1504
GSE205335	P1119	NCOA7	5326
GSE205335	P1119	NFKB1	848
GSE205335	P1119	NFKBIA	16863
GSE205335	P1119	NHEJ1	244
GSE205335	P1119	NKG7	733
GSE205335	P1119	NLRC5	591
GSE205335	P1119	NMI	1554
GSE205335	P1119	NOD1	40
GSE205335	P1119	NUB1	2307
GSE205335	P1119	NUP93	218
GSE205335	P1119	OAS1	15914
GSE205335	P1119	OAS2	1787
GSE205335	P1119	OAS3	2002
GSE205335	P1119	OASL	444
GSE205335	P1119	OGFR	1047
GSE205335	P1119	P2RY14	0
GSE205335	P1119	PARP12	780
GSE205335	P1119	PARP14	3763
GSE205335	P1119	PARP9	1208
GSE205335	P1119	PCNA	1522
GSE205335	P1119	PDE4B	634
GSE205335	P1119	PDIA3	5385
GSE205335	P1119	PELI1	208
GSE205335	P1119	PFKP	10571
GSE205335	P1119	PIM1	960
GSE205335	P1119	PLA2G4A	91
GSE205335	P1119	PLSCR1	2732
GSE205335	P1119	PML	995
GSE205335	P1119	PNP	1903
GSE205335	P1119	PNPT1	820
GSE205335	P1119	POLL	331
GSE205335	P1119	POLM	463
GSE205335	P1119	PRKDC	2887
GSE205335	P1119	PROCR	11
GSE205335	P1119	PSMA2	5290
GSE205335	P1119	PSMA3	6632
GSE205335	P1119	PSMB10	3368
GSE205335	P1119	PSMB2	5097
GSE205335	P1119	PSMB8	11226
GSE205335	P1119	PSMB9	14757
GSE205335	P1119	PSME1	7159
GSE205335	P1119	PSME2	9891
GSE205335	P1119	PTGS2	108
GSE205335	P1119	PTPN1	811
GSE205335	P1119	PTPN2	699
GSE205335	P1119	PTPN6	391
GSE205335	P1119	PTPRC	182
GSE205335	P1119	RAD50	1829
GSE205335	P1119	RAPGEF6	388
GSE205335	P1119	RBCK1	6893
GSE205335	P1119	RIPK1	818
GSE205335	P1119	RIPK2	1388
GSE205335	P1119	RNF213	7000
GSE205335	P1119	RNF31	328
GSE205335	P1119	RSAD2	245
GSE205335	P1119	RTP4	672
GSE205335	P1119	SAMD9	859
GSE205335	P1119	SAMD9L	960
GSE205335	P1119	SAMHD1	438
GSE205335	P1119	SECTM1	448
GSE205335	P1119	SELL	16
GSE205335	P1119	SELP	0
GSE205335	P1119	SERPING1	808
GSE205335	P1119	SLAMF7	27
GSE205335	P1119	SLC25A28	526
GSE205335	P1119	SOCS1	269
GSE205335	P1119	SOCS3	4062
GSE205335	P1119	SOD2	35277
GSE205335	P1119	SP110	1108
GSE205335	P1119	SPPL2A	2695
GSE205335	P1119	SRI	6758
GSE205335	P1119	SSPN	98
GSE205335	P1119	ST3GAL5	107
GSE205335	P1119	ST8SIA4	30
GSE205335	P1119	STAT1	4748
GSE205335	P1119	STAT2	1149
GSE205335	P1119	STAT3	3688
GSE205335	P1119	STAT4	28
GSE205335	P1119	TAP1	8096
GSE205335	P1119	TAP2	1842
GSE205335	P1119	TAPBP	6415
GSE205335	P1119	TAPBPL	627
GSE205335	P1119	TBK1	797
GSE205335	P1119	TDRD7	142
GSE205335	P1119	TENT5A	1575
GSE205335	P1119	TMEM140	714
GSE205335	P1119	TMEM173	122
GSE205335	P1119	TNFAIP2	1079
GSE205335	P1119	TNFAIP3	1509
GSE205335	P1119	TNFAIP6	3
GSE205335	P1119	TNFSF10	1985
GSE205335	P1119	TOP2A	1058
GSE205335	P1119	TOR1B	192
GSE205335	P1119	TRAFD1	302
GSE205335	P1119	TRIM14	260
GSE205335	P1119	TRIM21	139
GSE205335	P1119	TRIM25	1282
GSE205335	P1119	TRIM26	746
GSE205335	P1119	TRIM5	167
GSE205335	P1119	TXNIP	5489
GSE205335	P1119	UBA7	154
GSE205335	P1119	UBE2L6	1002
GSE205335	P1119	UPP1	4623
GSE205335	P1119	USP18	240
GSE205335	P1119	VAMP5	205
GSE205335	P1119	VAMP8	4949
GSE205335	P1119	VCAM1	56
GSE205335	P1119	XAF1	2443
GSE205335	P1119	XCL1	1
GSE205335	P1119	XRCC4	326
GSE205335	P1119	XRCC5	5175
GSE205335	P1119	XRCC6	5713
GSE205335	P1119	ZBP1	20
GSE205335	P1119	ZNFX1	770
GSE205335	P4001	ADAR	31
GSE205335	P4001	APOL6	8
GSE205335	P4001	ARID5B	19
GSE205335	P4001	ARL4A	10
GSE205335	P4001	AUTS2	12
GSE205335	P4001	B2M	1908
GSE205335	P4001	BANK1	7
GSE205335	P4001	BATF2	0
GSE205335	P4001	BPGM	7
GSE205335	P4001	BST2	20
GSE205335	P4001	BTG1	102
GSE205335	P4001	C1R	37
GSE205335	P4001	C1S	34
GSE205335	P4001	CALR	206
GSE205335	P4001	CANX	57
GSE205335	P4001	CASP1	6
GSE205335	P4001	CASP3	18
GSE205335	P4001	CASP4	19
GSE205335	P4001	CASP7	3
GSE205335	P4001	CASP8	6
GSE205335	P4001	CCL2	22
GSE205335	P4001	CCL5	119
GSE205335	P4001	CCL7	0
GSE205335	P4001	CCNB1	51
GSE205335	P4001	CCRL2	4
GSE205335	P4001	CD274	0
GSE205335	P4001	CD38	15
GSE205335	P4001	CD3D	89
GSE205335	P4001	CD3E	99
GSE205335	P4001	CD40	4
GSE205335	P4001	CD47	48
GSE205335	P4001	CD69	81
GSE205335	P4001	CD74	1584
GSE205335	P4001	CD86	0
GSE205335	P4001	CD8A	33
GSE205335	P4001	CDK1	27
GSE205335	P4001	CDKN1A	27
GSE205335	P4001	CFB	4
GSE205335	P4001	CFH	15
GSE205335	P4001	CGAS	6
GSE205335	P4001	CIITA	6
GSE205335	P4001	CLDN4	101
GSE205335	P4001	CMKLR1	0
GSE205335	P4001	CMPK2	2
GSE205335	P4001	CMTR1	1
GSE205335	P4001	CNP	3
GSE205335	P4001	CSF1	4
GSE205335	P4001	CSF2RB	0
GSE205335	P4001	CXCL10	0
GSE205335	P4001	CXCL11	0
GSE205335	P4001	CXCL9	0
GSE205335	P4001	DCLRE1C	2
GSE205335	P4001	DDX41	7
GSE205335	P4001	DDX58	2
GSE205335	P4001	DDX60	0
GSE205335	P4001	DHX58	3
GSE205335	P4001	DNTT	0
GSE205335	P4001	EIF2AK2	9
GSE205335	P4001	EIF4E3	2
GSE205335	P4001	ELF1	26
GSE205335	P4001	EPCAM	49
GSE205335	P4001	EPSTI1	9
GSE205335	P4001	ERAP1	6
GSE205335	P4001	ERAP2	7
GSE205335	P4001	FAS	10
GSE205335	P4001	FCGR1A	0
GSE205335	P4001	FEN1	15
GSE205335	P4001	FGL2	3
GSE205335	P4001	FPR1	0
GSE205335	P4001	GBP2	14
GSE205335	P4001	GBP4	2
GSE205335	P4001	GBP6	1
GSE205335	P4001	GCH1	4
GSE205335	P4001	GMPR	6
GSE205335	P4001	GNLY	26
GSE205335	P4001	GPR18	0
GSE205335	P4001	GZMA	54
GSE205335	P4001	HELZ2	2
GSE205335	P4001	HERC6	1
GSE205335	P4001	HIF1A	41
GSE205335	P4001	HLA-A	365
GSE205335	P4001	HLA-B	672
GSE205335	P4001	HLA-C	278
GSE205335	P4001	HLA-DMA	63
GSE205335	P4001	HLA-DQA1	30
GSE205335	P4001	HLA-DRB1	135
GSE205335	P4001	HLA-E	158
GSE205335	P4001	HLA-F	29
GSE205335	P4001	HLA-G	0
GSE205335	P4001	ICAM1	51
GSE205335	P4001	IDO1	0
GSE205335	P4001	IFI16	25
GSE205335	P4001	IFI27	22
GSE205335	P4001	IFI30	21
GSE205335	P4001	IFI35	11
GSE205335	P4001	IFI44	0
GSE205335	P4001	IFI44L	1
GSE205335	P4001	IFIH1	1
GSE205335	P4001	IFIT1	0
GSE205335	P4001	IFIT2	1
GSE205335	P4001	IFIT3	1
GSE205335	P4001	IFITM1	302
GSE205335	P4001	IFITM2	306
GSE205335	P4001	IFITM3	696
GSE205335	P4001	IFNAR2	20
GSE205335	P4001	IL10RA	7
GSE205335	P4001	IL15	0
GSE205335	P4001	IL15RA	3
GSE205335	P4001	IL18BP	0
GSE205335	P4001	IL2RB	11
GSE205335	P4001	IL4R	2
GSE205335	P4001	IL6	0
GSE205335	P4001	IL7	3
GSE205335	P4001	IRF1	17
GSE205335	P4001	IRF2	23
GSE205335	P4001	IRF3	7
GSE205335	P4001	IRF4	1
GSE205335	P4001	IRF5	1
GSE205335	P4001	IRF7	4
GSE205335	P4001	IRF8	4
GSE205335	P4001	IRF9	15
GSE205335	P4001	ISG15	22
GSE205335	P4001	ISG20	55
GSE205335	P4001	ISOC1	5
GSE205335	P4001	ITGB7	4
GSE205335	P4001	JAK2	1
GSE205335	P4001	KLRD1	6
GSE205335	P4001	KLRK1	12
GSE205335	P4001	KRT18	236
GSE205335	P4001	KRT19	183
GSE205335	P4001	KRT8	135
GSE205335	P4001	LAMP3	105
GSE205335	P4001	LAP3	14
GSE205335	P4001	LATS2	2
GSE205335	P4001	LCP2	26
GSE205335	P4001	LGALS3BP	34
GSE205335	P4001	LIG4	3
GSE205335	P4001	LPAR6	4
GSE205335	P4001	LY6E	89
GSE205335	P4001	LYSMD2	17
GSE205335	P4001	MCM6	9
GSE205335	P4001	METTL7B	0
GSE205335	P4001	MKI67	53
GSE205335	P4001	MOV10	3
GSE205335	P4001	MRE11	4
GSE205335	P4001	MT2A	331
GSE205335	P4001	MTHFD2	20
GSE205335	P4001	MVB12A	12
GSE205335	P4001	MVP	43
GSE205335	P4001	MX1	5
GSE205335	P4001	MX2	0
GSE205335	P4001	MYD88	13
GSE205335	P4001	NAMPT	19
GSE205335	P4001	NCOA3	12
GSE205335	P4001	NCOA7	28
GSE205335	P4001	NFKB1	11
GSE205335	P4001	NFKBIA	95
GSE205335	P4001	NHEJ1	3
GSE205335	P4001	NKG7	81
GSE205335	P4001	NLRC5	4
GSE205335	P4001	NMI	12
GSE205335	P4001	NOD1	3
GSE205335	P4001	NUB1	15
GSE205335	P4001	NUP93	4
GSE205335	P4001	OAS1	3
GSE205335	P4001	OAS2	7
GSE205335	P4001	OAS3	3
GSE205335	P4001	OASL	7
GSE205335	P4001	OGFR	8
GSE205335	P4001	P2RY14	0
GSE205335	P4001	PARP12	1
GSE205335	P4001	PARP14	22
GSE205335	P4001	PARP9	14
GSE205335	P4001	PCNA	35
GSE205335	P4001	PDE4B	2
GSE205335	P4001	PDIA3	113
GSE205335	P4001	PELI1	2
GSE205335	P4001	PFKP	5
GSE205335	P4001	PIM1	7
GSE205335	P4001	PLA2G4A	1
GSE205335	P4001	PLSCR1	7
GSE205335	P4001	PML	7
GSE205335	P4001	PNP	15
GSE205335	P4001	PNPT1	8
GSE205335	P4001	POLL	4
GSE205335	P4001	POLM	4
GSE205335	P4001	PRKDC	17
GSE205335	P4001	PROCR	2
GSE205335	P4001	PSMA2	79
GSE205335	P4001	PSMA3	41
GSE205335	P4001	PSMB10	46
GSE205335	P4001	PSMB2	53
GSE205335	P4001	PSMB8	57
GSE205335	P4001	PSMB9	77
GSE205335	P4001	PSME1	123
GSE205335	P4001	PSME2	110
GSE205335	P4001	PTGS2	4
GSE205335	P4001	PTPN1	15
GSE205335	P4001	PTPN2	20
GSE205335	P4001	PTPN6	28
GSE205335	P4001	PTPRC	154
GSE205335	P4001	RAD50	12
GSE205335	P4001	RAPGEF6	8
GSE205335	P4001	RBCK1	21
GSE205335	P4001	RIPK1	2
GSE205335	P4001	RIPK2	5
GSE205335	P4001	RNF213	23
GSE205335	P4001	RNF31	2
GSE205335	P4001	RSAD2	0
GSE205335	P4001	RTP4	0
GSE205335	P4001	SAMD9	4
GSE205335	P4001	SAMD9L	4
GSE205335	P4001	SAMHD1	12
GSE205335	P4001	SECTM1	1
GSE205335	P4001	SELL	17
GSE205335	P4001	SELP	0
GSE205335	P4001	SERPING1	34
GSE205335	P4001	SLAMF7	3
GSE205335	P4001	SLC25A28	0
GSE205335	P4001	SOCS1	10
GSE205335	P4001	SOCS3	20
GSE205335	P4001	SOD2	86
GSE205335	P4001	SP110	14
GSE205335	P4001	SPPL2A	15
GSE205335	P4001	SRI	61
GSE205335	P4001	SSPN	1
GSE205335	P4001	ST3GAL5	6
GSE205335	P4001	ST8SIA4	10
GSE205335	P4001	STAT1	22
GSE205335	P4001	STAT2	6
GSE205335	P4001	STAT3	30
GSE205335	P4001	STAT4	7
GSE205335	P4001	TAP1	19
GSE205335	P4001	TAP2	7
GSE205335	P4001	TAPBP	36
GSE205335	P4001	TAPBPL	6
GSE205335	P4001	TBK1	11
GSE205335	P4001	TDRD7	2
GSE205335	P4001	TENT5A	8
GSE205335	P4001	TMEM140	2
GSE205335	P4001	TMEM173	38
GSE205335	P4001	TNFAIP2	12
GSE205335	P4001	TNFAIP3	46
GSE205335	P4001	TNFAIP6	0
GSE205335	P4001	TNFSF10	40
GSE205335	P4001	TOP2A	37
GSE205335	P4001	TOR1B	4
GSE205335	P4001	TRAFD1	6
GSE205335	P4001	TRIM14	2
GSE205335	P4001	TRIM21	3
GSE205335	P4001	TRIM25	4
GSE205335	P4001	TRIM26	5
GSE205335	P4001	TRIM5	2
GSE205335	P4001	TXNIP	56
GSE205335	P4001	UBA7	3
GSE205335	P4001	UBE2L6	20
GSE205335	P4001	UPP1	11
GSE205335	P4001	USP18	0
GSE205335	P4001	VAMP5	12
GSE205335	P4001	VAMP8	93
GSE205335	P4001	VCAM1	0
GSE205335	P4001	XAF1	2
GSE205335	P4001	XCL1	3
GSE205335	P4001	XRCC4	3
GSE205335	P4001	XRCC5	55
GSE205335	P4001	XRCC6	62
GSE205335	P4001	ZBP1	3
GSE205335	P4001	ZNFX1	7
