nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_samples_A	n_samples_B	n_cells_mpr	mean_prop_A	mean_prop_B	logFC_B_minus_A	t	p	testable	BH_FDR	SpatialFDR	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
1971	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0012170934006491166	9.354536950420954e-05				False					False		
1972	31	31	0	1.0	0.0	0.04913492873311043		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
1973	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
1974	31	31	0	1.0	0.0	0.0		T	4	2	2	31	0.0010004032058823688	0.00019347338924965654	-2.370314387021219	-0.8546944665610258	0.45222134102927525	True	0.7020178332251881	0.7065323832293037			False		
1975	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
1976	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
1977	31	31	0	1.0	0.0	0.0		NK	4	2	2	31	0.0010905582725971184	0.00014670070449755175	-2.8940340457553955	-0.919270784765546	0.4241747549159905	True	0.7020178332251881	0.7065323832293037			False		
1978	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
1979	31	31	0	1.0	0.0	0.0		T	3	1	2	31	0.0011269383339343672	0.00013181620818890686				False					False		
1980	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
1981	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
1982	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0009466282005048684	0.00023386342376052386				False					False		
1983	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.001307248467363866	4.677268475210477e-05				False					False		
1984	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
1985	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
1986	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	1.4884496308644915e-05				False					False		
1987	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0009466282005048684	0.00023386342376052386				False					False		
1988	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.001307248467363866	4.677268475210477e-05				False					False		
1989	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
1990	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
1991	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
1992	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
1993	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.000721240533717995	0.00035079513564078576				False					False		
1994	31	31	0	1.0	0.0	0.0		NK	2	1	1	31	0.0012621709340064912	7.015902712815716e-05				False					False		
1995	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.000721240533717995	0.00035079513564078576				False					False		
1996	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
1997	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
1998	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
1999	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2000	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2001	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
2002	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2003	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.001307248467363866	4.677268475210477e-05				False					False		
2004	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0012170934006491166	9.354536950420954e-05				False					False		
2005	31	31	0	1.0	0.0	0.05597791075706482		NK	2	1	1	31	0.0012170934006491166	9.354536950420954e-05				False					False		
2006	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2007	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.00045077533357374685	0.0004911131898971				False					False		
2008	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
2009	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.000856473133790119	0.00028063610851262864				False					False		
2010	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0011269383339343672	0.00014031805425631432				False					False		
2011	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2012	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2013	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2014	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.001307248467363866	4.677268475210477e-05				False					False		
2015	31	31	0	1.0	0.0	0.0		T	3	1	2	31	0.0008113956004327443	0.00029552060482127354				False					False		
2016	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2017	31	30	0	0.967741935483871	0.0	0.0		T	2	1	1	31	0.0012170934006491166	9.354536950420954e-05				False					False		
2018	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2019	31	31	0	1.0	0.0	0.0		T	3	1	2	31	0.001307248467363866	3.82708386846973e-05				False					False		
2020	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2021	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.001307248467363866	4.677268475210477e-05				False					False		
2022	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
2023	31	31	0	1.0	0.0	0.0		T	3	1	2	31	0.0012170934006491166	8.504352343680207e-05				False					False		
2024	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2025	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.001307248467363866	4.677268475210477e-05				False					False		
2026	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.001307248467363866	4.677268475210477e-05				False					False		
2027	31	30	0	0.967741935483871	0.0	0.0		T	2	1	1	31	0.0012621709340064912	7.015902712815716e-05				False					False		
2028	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2029	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2030	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2031	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0011720158672917419	0.00011693171188026193				False					False		
2032	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2033	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2034	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0010367832672196178	0.00018709073900841907				False					False		
2035	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2036	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2037	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
2038	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.001307248467363866	4.677268475210477e-05				False					False		
2039	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
2040	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0011269383339343672	8.930697785186949e-05				False					False		
2041	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
2042	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2043	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.001307248467363866	4.677268475210477e-05				False					False		
2044	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2045	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0012621709340064912	7.015902712815716e-05				False					False		
2046	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
2047	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2048	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.001307248467363866	4.677268475210477e-05				False					False		
2049	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.001307248467363866	4.677268475210477e-05				False					False		
2050	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2051	31	31	0	1.0	0.0	0.07117815315723419		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2052	31	30	0	0.967741935483871	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
2053	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
2054	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2055	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2056	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2057	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2058	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2059	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2060	31	31	0	1.0	0.0	0.0		T	3	1	2	31	0.0010818608005769925	0.00015520255056495925				False					False		
2061	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2062	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2063	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2064	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2065	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2066	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2067	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
2068	31	29	0	0.9354838709677419	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2069	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2070	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0007663180670753697	0.0003274087932647334				False					False		
2071	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2072	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2073	31	30	0	0.967741935483871	0.0	0.0		T	2	1	1	31	0.0012170934006491166	9.354536950420954e-05				False					False		
2074	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2075	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.000721240533717995	0.00035079513564078576				False					False		
2076	31	31	0	1.0	0.0	0.0		T	3	1	2	31	0.0010818608005769925	0.00015520255056495925				False					False		
2077	31	30	0	0.967741935483871	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2078	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2079	31	28	0	0.9032258064516129	0.0	0.0		T	3	1	2	31	0.0012621709340064912	4.858579225600728e-05				False					False		
2080	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2081	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0012170934006491166	9.354536950420954e-05				False					False		
2082	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0012621709340064912	7.015902712815716e-05				False					False		
2083	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0011720158672917419	0.00011693171188026193				False					False		
2084	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
2085	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2086	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2087	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2088	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0011720158672917419	0.00011693171188026193				False					False		
2089	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
2090	31	30	0	0.967741935483871	0.0	0.0		T	2	1	1	31	0.0005860079336458709	0.00042095416276894293				False					False		
2091	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2092	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2093	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2094	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2095	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2096	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2097	31	30	0	0.967741935483871	0.0	0.0		T	2	1	1	31	0.0012621709340064912	7.015902712815716e-05				False					False		
2098	31	30	0	0.967741935483871	0.0	0.0		T	2	1	1	31	0.0011720158672917419	0.00011693171188026193				False					False		
2099	31	31	0	1.0	0.0	0.06754885613918304		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2100	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0012621709340064912	7.015902712815716e-05				False					False		
2101	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2102	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2103	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2104	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0012170934006491166	9.354536950420954e-05				False					False		
2105	31	31	0	1.0	0.0	0.06754885613918304		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
2106	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0009015506671474937	0.00025724976613657625				False					False		
2107	31	29	0	0.9354838709677419	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
2108	31	31	0	1.0	0.0	0.0		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2109	31	31	0	1.0	0.0	0.06754885613918304		T	1	1	0	31	0.0013974035340786153	0.0				False					False		
2110	31	30	0	0.967741935483871	0.0	0.07297975569963455		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
2111	31	31	0	1.0	0.0	0.0		T	2	1	1	31	0.0013523260007212406	2.3386342376052384e-05				False					False		
2112	31	31	0	1.0	0.0	0.0		T	5	1	4	31	6.650704974727321e-05	0.0005142704673630361				False					False		
2113	31	30	0	0.967741935483871	0.0	0.0		T	5	1	4	31	0.00013301409949454643	0.0004639066308445955				False					False		
2114	31	31	0	1.0	0.0	0.0		T	3	1	2	31	0.00013301409949454643	0.0004550216774372172				False					False		
2115	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2116	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2117	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2118	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2119	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2120	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2121	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2122	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2123	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2124	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2125	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2126	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2127	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2128	31	31	0	1.0	0.0	0.06662008166313171		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2129	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2130	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2131	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2132	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2133	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2134	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2135	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2136	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2137	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2138	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2139	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2140	31	30	0	0.967741935483871	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2141	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2142	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2143	31	31	0	1.0	0.0	0.060278575867414474		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2144	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2145	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2146	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2147	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2148	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2149	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2150	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2151	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2152	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2153	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2154	31	31	0	1.0	0.0	0.06662008166313171		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2155	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2156	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2157	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2158	31	30	0	0.967741935483871	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2159	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2160	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2161	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2162	31	30	0	0.967741935483871	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2163	31	30	0	0.967741935483871	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2164	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2165	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2166	31	30	0	0.967741935483871	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2167	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2168	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2169	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2170	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2171	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2172	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2173	31	30	0	0.967741935483871	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2174	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2175	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2176	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2177	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2178	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2179	31	30	0	0.967741935483871	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2180	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2181	31	30	0	0.967741935483871	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2182	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2183	31	30	0	0.967741935483871	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2184	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2185	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2186	31	31	0	1.0	0.0	0.0		NK	1	0	1	31	0.0	0.00047922334899826863				False					False		
2187	31	31	0	1.0	0.0	0.06662008166313171		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2188	31	31	0	1.0	0.0	0.06662008166313171		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2189	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2190	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2191	31	30	0	0.967741935483871	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2192	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2193	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
2194	31	31	0	1.0	0.0	0.0		T	1	0	1	31	0.0	0.00047922334899826863				False					False		
