cell	patient	Sample	paper_group	path_response	timing	Pathology	compartment	is_malig_a3	is_leftover_epi	leiden	dpt_pseudotime	cldn4_tertile	expr_CLDN4	expr_TACSTD2	score_AT2	score_barrier_keratin	n_umi	n_genes
BD_immune01_695486	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.28883138	high	2.069676160812378	2.3842484951019287	0.0	0.6654067486524582	37561	6633
BD_immune01_413171	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.28031343	high	3.2435874938964844	2.7967281341552734	0.0	0.7716692288716634	9746	2857
BD_immune01_392373	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2831776	high	2.6100122928619385	2.405085325241089	0.0	0.7366089026133219	7937	2804
BD_immune01_211381	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2966569	high	1.9756640195846558	0.9007739424705505	0.0	1.3417300581932068	27370	5968
BD_immune01_491153	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28598273	low	0.0	0.0	0.0	0.5780138572057089	1609	848
BD_immune01_223073	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2726701	high	2.6154708862304688	2.6843411922454834	0.0	1.0129413505395253	20516	5072
BD_immune01_798435	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29074553	low	0.0	0.0	0.0	0.30952370166778564	1851	972
BD_immune01_762622	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29036283	low	0.0	2.307957649230957	0.0	0.44661768277486164	2209	1253
BD_immune01_366280	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28836954	high	2.125856637954712	0.0	0.0	1.383622169494629	1355	730
BD_immune01_119002	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2927687	low	0.34352701902389526	0.18644291162490845	0.07457716464996338	1.1205678284168243	48793	7557
BD_immune01_875123	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28989673	low	0.9954354763031006	1.2694385051727295	0.0	1.0395511190096538	11724	4369
BD_immune01_207219	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.2643345	high	2.970745801925659	3.803706169128418	0.05893832445144653	1.0667306184768677	29181	5644
BD_immune01_97650	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29461992	mid	1.136330246925354	0.264045774936676	0.0	1.1717244287331898	33092	7020
BD_immune01_854585	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28958565	low	0.0	0.0	0.0	0.8540052572886149	2051	1407
BD_immune01_37871	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28908172	mid	1.7561166286468506	2.521122932434082	0.0	1.1476042370001476	37580	5585
BD_immune01_679512	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.25935772	mid	1.5967594385147095	3.2036423683166504	0.0	0.6299811402956644	2540	1226
BD_immune01_523899	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.29671764	mid	1.1165741682052612	1.814161777496338	0.0	0.5831011434396108	29207	6227
BD_immune01_770543	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.29280156	high	2.0482547283172607	1.1419763565063477	0.06083294749259949	0.9652814269065857	56264	8205
BD_immune01_361177	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29636893	low	0.4174470603466034	0.0	0.0	1.1076773603757222	19304	5824
BD_immune01_586930	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.27822244	high	2.695019006729126	1.7231117486953735	0.0	0.8814063866933187	2173	1131
BD_immune01_719478	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2559393	high	3.643012762069702	3.678020477294922	0.0	0.9143064965804418	22040	3832
BD_immune01_585654	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.268521	high	3.101957321166992	2.5495078563690186	0.0	1.0856180389722188	4237	1771
BD_immune01_846872	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29053766	high	2.1696834564208984	2.7783102989196777	0.038059341907501223	0.6393211384614309	47708	7160
BD_immune01_675599	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29533616	high	2.9895546436309814	1.8315510749816895	0.0	1.530925174554189	19073	4814
BD_immune01_247684	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28509536	high	3.190441846847534	1.7333942651748657	0.0	1.3097574313481648	2147	1208
BD_immune01_91215	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2955375	high	2.9942686557769775	1.8203212022781372	0.0	0.9545815189679464	28992	6009
BD_immune01_229439	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29746717	mid	1.3969253301620483	0.9248045086860657	0.0	0.8139163057009379	19720	5496
BD_immune01_365601	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.25918758	high	3.1305301189422607	4.037604808807373	0.0	0.7592132315039635	46152	5965
BD_immune01_679229	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29631385	high	2.3369178771972656	2.645394802093506	0.0	0.85220734278361	5349	2429
BD_immune01_680632	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2969358	high	3.0197370052337646	0.6038718223571777	0.0	1.067117879788081	24121	5918
BD_immune01_410599	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.26593447	high	2.0871798992156982	3.0398645401000977	0.0	1.5750568906466167	15576	4516
BD_immune01_405592	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29539433	high	2.777799367904663	0.6086655855178833	0.0	1.3407573699951172	23867	5389
BD_immune01_381738	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2898044	high	2.6871161460876465	0.0	0.0	1.384774645169576	1461	870
BD_immune01_306042	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2908122	high	3.4115052223205566	3.27256441116333	0.0	1.3330365816752117	27976	6194
BD_immune01_244909	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28911415	low	0.0	1.8883605003356934	0.0	0.480105717976888	1783	999
BD_immune01_570396	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.2917492	high	2.1535818576812744	1.3899210691452026	0.0	0.9374202390511831	63028	8632
BD_immune01_153691	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28527537	high	4.421294689178467	4.270255088806152	0.0	1.2838117480278015	18004	4183
BD_immune01_256308	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29125425	high	2.3124544620513916	2.8880114555358887	0.06922780275344849	1.1266125440597534	24179	5602
BD_immune01_551526	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.29533184	mid	1.6928675174713135	1.1141388416290283	0.3117438077926636	1.1395489325126011	29312	6721
BD_immune01_332936	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.2950593	high	3.124302387237549	3.1076817512512207	0.18322515487670898	1.0668778121471405	26678	6061
BD_immune01_168523	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28959727	low	0.0	0.0	0.0	1.4067858457565308	1613	955
BD_immune01_573779	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.26390436	high	3.6338727474212646	4.252068042755127	0.0	1.3890709976355236	8954	3036
BD_immune01_299023	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29827657	high	2.2528934478759766	2.2528934478759766	0.0	1.3131521046161652	35232	6781
BD_immune01_415361	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.27548793	low	0.0	2.734966278076172	0.0	0.35078271230061847	1388	762
BD_immune01_162020	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.25849083	mid	1.218031644821167	0.7840219140052795	0.0	0.815837562084198	16805	4055
BD_immune01_685774	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28447625	mid	1.8008447885513306	0.9876509308815002	0.0	1.5243184169133503	5935	2622
BD_immune01_93442	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.25804716	mid	1.2754499912261963	0.6206324696540833	0.0	0.8436206777890524	23255	4693
BD_immune01_578293	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28724235	high	3.4091577529907227	2.5412795543670654	0.0	1.981039305528005	1710	956
BD_immune01_351928	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.25915015	high	3.076679229736328	3.231055974960327	0.0	1.316996194422245	38675	6403
BD_immune01_113036	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.29660344	high	2.789839506149292	1.1827902793884277	0.08968791961669922	1.6144971052805583	17672	4709
BD_immune01_176374	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28991002	high	2.5095534324645996	1.5616077184677124	0.0	0.7808038592338562	2655	1538
BD_immune01_855275	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29558283	low	0.0	0.0	0.0	1.0991506576538086	4914	2463
BD_immune01_595741	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.25778428	high	2.579061269760132	3.7985949516296387	0.049897322058677675	1.0411974464853604	35292	5469
BD_immune01_53109	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.26853216	high	3.755840301513672	2.0507254600524902	0.0	1.4914676547050476	8862	3011
BD_immune01_412678	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28891197	mid	1.545440435409546	2.7574844360351562	0.0	1.2845782836278279	2710	1435
BD_immune01_293885	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2919354	high	3.065061092376709	2.404597520828247	0.0	1.1819563955068588	34745	6594
BD_immune01_611380	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.27797592	high	3.4129350185394287	3.4129350185394287	0.0	0.7914835413297018	3067	1536
BD_immune01_617485	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.28662166	low	0.6960093975067139	0.5903313159942627	0.0	1.2501772468288739	49719	7716
BD_immune01_471635	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28615662	high	2.0586001873016357	1.8288562297821045	0.06758830547332764	1.2281753222147624	24873	5318
BD_immune01_96716	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.289894	mid	1.8760877847671509	0.0	0.0	0.8298495610555013	1809	1035
BD_immune01_396046	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28758577	low	0.0	0.0	0.0	0.34734880924224854	1421	893
BD_immune01_275130	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29095188	high	2.959463119506836	3.118508815765381	0.0	1.2058229446411133	6015	2735
BD_immune01_373600	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29592296	high	2.3336024284362793	2.271510601043701	0.13165974617004395	1.01611531774203	32207	6190
BD_immune01_367432	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29473	high	2.0971412658691406	1.02450430393219	0.09340460300445556	1.1335128744443257	16800	4170
BD_immune01_756910	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.29213095	high	2.7059645652770996	1.4465768337249756	0.056260550022125246	1.2495465179284413	30784	5915
BD_immune01_170611	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29014647	mid	1.6123241186141968	1.6123241186141968	0.0	0.6354591647783915	2491	1155
BD_immune01_122703	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2885628	mid	1.7219784259796143	3.35248064994812	0.0	0.28699640432993573	2176	1185
BD_immune01_475858	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29318592	high	2.7601311206817627	3.4067976474761963	0.0	0.5065898100535074	22972	5293
BD_immune01_714097	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2898859	high	3.636399030685425	0.0	0.0	1.114813397328059	20295	4775
BD_immune01_461265	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.27822208	high	1.9749033451080322	2.3862881660461426	0.08947169184684753	0.8136780709028244	35451	6204
BD_immune01_270965	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29500347	low	0.6642768383026123	0.6642768383026123	0.0	0.49867721398671466	21207	4984
BD_immune01_703274	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29288226	high	2.954029083251953	2.838203191757202	0.0	1.5735191305478413	28598	5489
BD_immune01_812136	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.29655403	mid	1.794006586074829	2.5908358097076416	0.06523440480232238	1.0637917121251423	25931	6052
BD_immune01_760233	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28325742	low	0.0	2.7637271881103516	0.0	0.35528798898061115	1346	718
BD_immune01_439779	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29664963	low	0.8480795621871948	0.2880241870880127	0.05760483741760254	0.9119935433069865	29961	7203
BD_immune01_48751	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.25343683	high	3.0451574325561523	2.037461757659912	0.0	1.5120925903320312	1499	652
BD_immune01_145359	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2882695	low	0.0	0.0	0.0	1.2167688608169556	4195	1810
BD_immune01_490564	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28698808	high	2.1960530281066895	2.351468801498413	0.03910207748413086	1.07207257548968	46313	7328
BD_immune01_764079	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28950855	high	3.45255708694458	2.582669496536255	0.0	0.7575074235598246	1635	919
BD_immune01_700891	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29649705	high	2.3454318046569824	2.0465657711029053	0.0	1.1421334246794383	29669	6015
BD_immune01_519675	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29569346	high	4.145796298980713	2.695646286010742	0.0	1.3754493792851765	18821	5045
BD_immune01_568373	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.27944952	high	2.2503366470336914	3.10996675491333	0.13508607149124147	0.5714757939179739	51823	8076
BD_immune01_351246	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2730431	high	3.622114658355713	2.7451303005218506	0.0	1.057121992111206	1373	809
BD_immune01_241940	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.287992	high	3.33121657371521	2.0468006134033203	0.0	1.127799352010091	1483	893
BD_immune01_516771	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2909614	mid	1.0712471008300781	1.0712471008300781	0.0	0.7636174559593201	5211	2265
BD_immune01_231401	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29589292	low	0.3440941274166107	0.0	0.0	1.447456419467926	24349	5519
BD_immune01_127734	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28976327	low	0.0	1.6040199995040894	0.0	1.0058127244313557	2517	1211
BD_immune01_287615	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2958819	mid	1.228169560432434	0.9593433141708374	0.06765062808990478	1.1670424342155457	24846	5858
BD_immune01_856021	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29107073	high	2.5291547775268555	0.0	0.0	0.992280920346578	2599	1429
BD_immune01_175730	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2945509	high	3.058936834335327	1.7637884616851807	0.05587451457977295	1.77810400724411	31029	6230
BD_immune01_267441	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29103023	high	2.5363681316375732	2.5363681316375732	0.0	0.98439293106397	30085	5366
BD_immune01_672612	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29077137	high	2.57418155670166	2.57418155670166	0.0846585750579834	1.3777010440826416	18977	4575
BD_immune01_42657	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.28938234	low	0.3316071331501007	0.0	0.06632142663002014	1.836754818757375	25433	5022
BD_immune01_736489	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28903028	low	0.0	0.0	0.0	1.0766875743865967	5610	2105
BD_immune01_436080	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29510555	low	0.0	0.0	0.0	0.886764129002889	5341	2352
BD_immune01_848028	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29134145	low	0.0	1.1220849752426147	0.0	0.8648988803227743	4828	2176
BD_immune01_581072	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29187915	high	2.715247631072998	1.8936148881912231	0.0	0.9279752969741821	3544	1613
BD_immune01_513054	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28864786	low	0.4857122302055359	2.1405351161956787	0.05441205501556397	1.0314172903696697	31984	6409
BD_immune01_798106	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28346416	high	3.1886563301086426	2.8035953044891357	0.0	0.6686856746673584	1290	795
BD_immune01_762382	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29650354	high	2.296501398086548	0.0	0.07389398217201233	1.116759146253268	22373	5543
BD_immune01_70505	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2694852	high	2.686835527420044	4.010838508605957	0.08731590509414673	0.47374163071314496	18273	4890
BD_immune01_503818	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29729018	low	0.9439605474472046	1.1048434972763062	0.04047479629516602	1.3150128424167633	44585	7582
BD_immune01_727321	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28641877	low	0.0	1.9027799367904663	0.0	0.9513899683952332	1753	967
BD_immune01_493465	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29377887	high	1.9952783584594727	0.0	0.0	1.0454028248786926	12591	3772
BD_immune01_1142	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.25575784	mid	1.776711106300354	1.351804256439209	0.0	0.7454507450262705	24440	4016
BD_immune01_689609	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2909702	high	3.4482433795928955	3.29132080078125	0.05315645933151245	0.6637252966562907	32848	6275
BD_immune01_734821	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.29548696	high	2.656520366668701	2.656520366668701	0.0	1.0539729595184326	8305	3353
BD_immune01_499771	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2899546	high	2.606750249862671	1.9847824573516846	0.0	1.0436132351557414	1593	867
BD_immune01_561326	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29725164	mid	1.3033485412597656	1.3811713457107544	0.0	1.114000032345454	33563	6523
BD_immune01_82868	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2927051	low	0.7499146461486816	1.1736079454421997	0.14998292922973633	0.6835559010505676	8957	3651
BD_immune01_440774	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28894338	high	2.7522013187408447	0.0	0.0	0.994039903084437	6133	2784
BD_immune01_178015	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2889445	high	3.9596760272979736	3.9093856811523438	0.0	1.218947410583496	11665	3170
BD_immune01_444567	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.29382914	mid	1.2015515565872192	0.2868180274963379	0.0	1.0820521016915639	30106	6319
BD_immune01_451213	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2700563	high	3.0433802604675293	2.563842296600342	0.0	0.8042393326759338	2504	1181
BD_immune01_436234	P01	BD_immune01	TN	NE	pre	Squamous	leftover_epi	False	True	0	0.26829135	high	4.027100086212158	3.642975330352783	0.1517908215522766	1.4683565100034077	35213	5840
BD_immune01_128345	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.28962636	low	0.0	0.0	0.0	0.38303864002227783	2233	1111
BD_immune01_830706	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.29083526	high	3.2111616134643555	3.154203176498413	0.0	1.2991672058900197	43685	7134
BD_immune01_12374	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2807701	low	0.0	2.646611452102661	0.0	0.0	1526	866
BD_immune01_659227	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2944671	high	2.2603647708892822	1.4755182266235352	0.0	1.6259418725967407	32610	6433
BD_immune01_588554	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.25585362	high	4.163585186004639	3.7861168384552	0.0	0.7625121275583903	30177	4800
BD_immune01_320585	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.25746158	high	3.8829398155212402	3.4102187156677246	0.0	0.76939857006073	2734	1234
BD_immune01_660693	P01	BD_immune01	TN	NE	pre	Squamous	A3_malignant	True	False	0	0.2904041	mid	1.5648150444030762	2.3470301628112793	0.0	0.735217293103536	10577	3239
