test_ligand	auroc	aupr	aupr_corrected	pearson	geneset	rank_aupr	rank_pearson	n_geneset	n_background	n_potential	spearman	mean_delta	p_sender	family	receptor_frac	z_activity	z_sender	z_receptor	priority
IGF2	0.651781720590429	0.0046633116203046	0.0028773315637485	0.0174697686693298	empirical_high	168.0	241.0	12.0	6719.0	286.0		0.013022701230768057	0.08840414276346564	other	0.4745762711864407	-0.20054445402219595	-0.5083701479270797	-0.5656875238435612	-1.2746021257928368
IGFL2	0.647731226082192	0.0056278080949361	0.0038418280383801	0.0056944499708245	empirical_high	43.0	278.0	12.0	6719.0	286.0		0.00144395251741464	0.893285383383045	other	0.3220338983050847	0.2767292879820571	-0.5968179799023002	-1.0162966906923818	-1.336385382612625
IL15	0.697430545201515	0.0046233243144585	0.0028373442579025	0.0290528242834594	empirical_high	176.0	111.0	12.0	6719.0	286.0		0.010264051940529045	0.062440982848689895	ext_ifn_recruit	0.9830508474576272	-0.2203318680727021	-0.5294429386872962	0.9363430323191737	0.1865682255591754
IL18	0.703394463495853	0.0121087572637227	0.0103227772071667	0.0375568210439184	empirical_high	5.0	14.0	12.0	6719.0	286.0		0.03279866575754445	0.08945217446921307	ext_ifn_recruit	0.2033898305084746	3.4837776732108474	-0.35730536269730706	-1.3667704871303532	1.7597018233831871
IL1B	0.634411808558209	0.0038290883222836	0.0020431082657275	0.0222730104140411	empirical_high	254.0	200.0	12.0	6719.0	286.0		-0.014116855318528767	0.40088329231987074	other	0.3050847457627119	-0.6133535057770929	-0.7156839947839385	-1.0663643758978063	-2.3954018764588376
IL37	0.548121365737317	0.0023443808593728	0.0005584008028168	0.0071662742927309	empirical_high	286.0	273.0	12.0	6719.0	286.0		0.005354197885603781	0.1080420114521985	other	0.9661016949152542	-1.3480496972543012	-0.5669483684382726	0.886275347113749	-1.0287227185788248
IL6	0.629740072561013	0.0048202486253674	0.0030342685688114	0.0327189805083552	empirical_high	147.0	44.0	12.0	6719.0	286.0		0.02933039908993596	0.00197803909377825	other	0.5932203389830508	-0.12288537113760556	-0.3837987839689956	-0.21521372740558992	-0.7218978825121911
IL7	0.675202524725425	0.0036932375566895	0.0019072575001335	0.0285919145327914	empirical_high	263.0	117.0	12.0	6719.0	286.0		0.01792769670522329	7.685452873514363e-09	other	0.9830508474576272	-0.6805782234972448	-0.4709018319368118	0.9363430323191737	-0.21513702311488303
ITGB2	0.640798171065076	0.0045884261287782	0.0028024460722222	0.0251676582975988	empirical_high	183.0	165.0	12.0	6719.0	286.0		-0.06752223771121732	0.006145502335756402	other	0.9491525423728814	-0.23760096973028766	-1.123637427868927	0.8362076619083247	-0.5250307356908899
JAG1	0.727386809800678	0.0048368949493336	0.0030509148927775	0.0062955746304648	empirical_high	145.0	276.0	12.0	6719.0	286.0		0.05864032078765132	5.265885677195411e-08	other	0.711864406779661	-0.11464806437818974	-0.1599059356393083	0.13526006903238164	-0.1392939309851164
JAG2	0.679725162765293	0.0050680296880364	0.0032820496314804	0.0308911270192003	empirical_high	111.0	75.0	12.0	6719.0	286.0		0.030135384709355405	2.3302580912376902e-08	other	0.2033898305084746	-0.0002727975426689334	-0.377649653819313	-1.3667704871303532	-1.744692938492335
KIAA0319L	0.654974901843843	0.0050388736298801	0.0032528935733241	0.0313103798793696	empirical_high	117.0	66.0	12.0	6719.0	286.0		0.1383153974733331	2.935576933991171e-11	other	0.1016949152542373	-0.01470045108455048	0.44871663401545947	-1.6671765983629003	-1.2331604154319913
LAMA3	0.67563739376771	0.0052909618733442	0.0035049818167881	0.0332829880086869	empirical_high	77.0	35.0	12.0	6719.0	286.0		0.05933662128801727	3.488186653991905e-05	other	0.9661016949152542	0.1100434981551791	-0.15458703018714975	0.886275347113749	0.8417318150817783
LAMA4	0.639406590129703	0.0040232044332272	0.0022372243766712	0.0250187588921066	empirical_high	242.0	167.0	12.0	6719.0	286.0		-0.005071993407888491	0.7598807895190127	other	0.9661016949152542	-0.5172966252283072	-0.6465920362039265	0.886275347113749	-0.2776133143184847
LAMA5	0.670307141792173	0.0060937866862236	0.0043078066296675	0.0355631895970642	empirical_high	25.0	23.0	12.0	6719.0	286.0		0.17255364899176187	2.788754475350701e-11	other	0.9661016949152542	0.5073152484362472	0.7102560449135371	0.886275347113749	2.1038466404635336
LAMB1	0.687863426271092	0.0054262357049403	0.0036402556483843	0.0278140848203739	empirical_high	65.0	132.0	12.0	6719.0	286.0		0.0020836383059240422	0.7216969766329905	other	0.9661016949152542	0.17698272447617927	-0.5919315433330563	0.886275347113749	0.47132652825687193
LAMB2	0.612693206103098	0.0037608138517563	0.0019748337952003	0.0217446632485577	empirical_high	260.0	205.0	12.0	6719.0	286.0		0.0834312507555223	1.793690245553794e-10	other	1.0	-0.6471386080443896	0.029467204981571807	0.9864107175245981	0.3687393144617803
LAMB3	0.633939665026617	0.0043617018330261	0.00257572177647	0.0261063699136948	empirical_high	209.0	160.0	12.0	6719.0	286.0		0.2729171288738743	2.935576933991171e-11	other	0.9661016949152542	-0.3497937624289478	1.4769133431088086	0.886275347113749	2.01339492779361
LAMC1	0.68385020625219	0.0054219310349775	0.0036359509784215	0.0296003251781581	empirical_high	66.0	97.0	12.0	6719.0	286.0		0.0814946555457407	3.4197237238963978e-09	other	0.9661016949152542	0.17485259129759642	0.014673927058436766	0.886275347113749	1.0758018654697823
LAMC2	0.682036181104324	0.0049142338436759	0.0031282537871199	0.0298923574216764	empirical_high	133.0	91.0	12.0	6719.0	286.0		0.13492798178021223	4.752079594171518e-10	other	0.9661016949152542	-0.07637750095350976	0.42284081777031984	0.886275347113749	1.232738663930559
LCN2	0.61492967546344	0.00446467617455	0.002678696117994	0.0161608024313276	empirical_high	196.0	251.0	12.0	6719.0	286.0		0.34928890507276683	2.771189989013064e-08	other	0.1694915254237288	-0.29883769301629837	2.060302636383526	-1.4669058575412024	0.2945590858260252
LFNG	0.737214850156546	0.0055107057352283	0.0037247256786723	0.0374635009449083	empirical_high	56.0	15.0	12.0	6719.0	286.0		0.04786777941699248	3.8492309248944866e-06	other	0.2033898305084746	0.21878207626558344	-0.2421953049559859	-1.3667704871303532	-1.3901837158207557
LGALS1	0.650837433527168	0.0049644488066306	0.0031784687500746	0.0166853847517064	empirical_high	124.0	246.0	12.0	6719.0	286.0		-0.19677048244025067	0.00016065849986506781	other	0.9830508474576272	-0.051529008600908185	-2.110939883073077	0.9363430323191737	-1.2261258593548117
LGALS3	0.68700611301625	0.0056201810226498	0.0038342009660938	0.0220929220758959	empirical_high	45.0	203.0	12.0	6719.0	286.0		0.4172471948434255	5.15365082785769e-09	ext_barrier	1.0	0.27295508929251816	2.579422926819274	0.9864107175245981	3.8387887336363904
LGALS3BP	0.708861388598977	0.0057788113996257	0.0039928313430697	0.0328541112371558	empirical_high	35.0	42.0	12.0	6719.0	286.0		0.5376339905344062	2.516350662927767e-11	other	0.9661016949152542	0.3514521243840683	3.4990344790616246	0.886275347113749	4.736761950559442
LGALS9	0.661050643606182	0.0042782016320589	0.0024922215755029	0.0278660519945679	empirical_high	218.0	129.0	12.0	6719.0	286.0		0.051635475699993896	0.001920763719876374	core_barrier	1.0	-0.3911132015579472	-0.21341459850639768	0.9864107175245981	0.38188291746025316
LIF	0.578027931017364	0.0031193787629739	0.0013333987064179	0.0130934488180573	empirical_high	279.0	259.0	12.0	6719.0	286.0		0.04573301209948566	2.975453549843124e-06	other	0.5932203389830508	-0.9645478813057977	-0.2585023814527131	-0.21521372740558992	-1.4382639901641006
LIPH	0.678693901893545	0.0045409576444541	0.002754977587898	0.0299924040645495	empirical_high	189.0	88.0	12.0	6719.0	286.0		0.17597184420915282	3.089956785630209e-11	other	0.1694915254237288	-0.2610903880294419	0.7363669800180901	-1.4669058575412024	-0.9916292655525543
LRPAP1	0.645184135977332	0.0074723696957213	0.0056863896391653	0.027705822607865	empirical_high	10.0	133.0	12.0	6719.0	286.0		0.1898048646204922	4.888683195295786e-11	other	0.6101694915254238	1.1894965616005229	0.8420347594423827	-0.1651460422001652	1.8663852788427402
LTB	0.673761244470967	0.003644131976797	0.001858151920241	0.0242433790849946	empirical_high	266.0	173.0	12.0	6719.0	286.0		-0.10285071207640467	0.0002746307534656576	other	0.4576271186440678	-0.704877746082368	-1.3935048411749367	-0.6157552090489858	-2.7141377963062903
LUM	0.664952040157055	0.005102559731325	0.003316579674769	0.0318703162545062	empirical_high	102.0	52.0	12.0	6719.0	286.0		-0.02107292406639995	0.47204681126927994	other	0.9661016949152542	0.016814131653431732	-0.7688200645831081	0.886275347113749	0.13426941418407257
LYZ	0.68161373689181	0.0055391465505234	0.0037531664939673	0.0330368612900147	empirical_high	51.0	40.0	12.0	6719.0	286.0		-0.04370123962209459	0.4921672916261939	other	0.6779661016949152	0.23285579731954692	-0.9416734101129378	0.03512469862153257	-0.6736929141718584
MCAM	0.670307141792156	0.0054765298604378	0.0036905498038817	0.0293671080268138	empirical_high	58.0	103.0	12.0	6719.0	286.0		0.00831321350866237	0.5003673663392961	other	0.3728813559322034	0.20187040465599168	-0.5443450178414583	-0.8660936350761083	-1.208568248261575
MDK	0.650564087272016	0.004710368656547	0.002924388599991	0.0233988593683996	empirical_high	157.0	187.0	12.0	6719.0	286.0		0.4196610632062519	8.435699291891631e-10	other	0.9661016949152542	-0.1772586376757275	2.597862002461303	0.886275347113749	3.3068787118993246
MELTF	0.674133989364347	0.0060999346749166	0.0043139546183605	0.0323124312224808	empirical_high	24.0	47.0	12.0	6719.0	286.0		0.035033495590732266	0.000249561282544164	other	0.5254237288135594	0.5103575338633957	-0.34023392790996737	-0.4154844682272877	-0.2453608622738594
MFAP2	0.69458525918194	0.0045238786754221	0.002737898618866	0.0232345202161101	empirical_high	191.0	188.0	12.0	6719.0	286.0		0.02293555295485691	0.0012027040204145578	other	0.2033898305084746	-0.26954178590789535	-0.43264778229042555	-1.3667704871303532	-2.068960055328674
MFGE8	0.667026986730283	0.0059217413734823	0.0041357613169262	0.0297433934648936	empirical_high	30.0	95.0	12.0	6719.0	286.0		0.03562052971235013	6.956070992215014e-05	other	0.1016949152542373	0.4221799344500593	-0.3357496872862204	-1.6671765983629003	-1.5807463511990614
MICA	0.680731573977429	0.005165919927364	0.0033799398708079	0.0316901111719125	empirical_high	92.0	58.0	12.0	6719.0	286.0		0.034125631453288965	5.688346102016269e-07	other	0.9830508474576272	0.04816744258093871	-0.3471689272499485	0.9363430323191737	0.6373415476501638
MICB	0.689814124546511	0.0045817431279864	0.0027957630714304	0.0213927754642173	empirical_high	184.0	211.0	12.0	6719.0	286.0		-0.0037048463492167973	0.688637818565084	other	0.9830508474576272	-0.24090800182383487	-0.6361486630619428	0.9363430323191737	0.05928636743339599
MIF	0.633069926942009	0.0036345412423822	0.0018485611858262	0.018968404659904	empirical_high	267.0	230.0	12.0	6719.0	286.0		0.08196663727788486	0.029156426036806012	ext_barrier	1.0	-0.7096236480354767	0.01827930463191465	0.9864107175245981	0.295066374121036
MMP1	0.662467074201092	0.0043804702002105	0.0025944901436544	0.027375271532746	empirical_high	208.0	139.0	12.0	6719.0	286.0		0.029732786298351136	0.9865385168232024	other	1.0	-0.3405063787287326	-0.38072502556211024	0.9864107175245981	0.2651793132337553
MMP14	0.658093534118595	0.0052876226317803	0.0035016425752242	0.0311193124162403	empirical_high	78.0	70.0	12.0	6719.0	286.0		0.0847534116591861	3.1199130116188427e-09	other	1.0	0.10839109987423409	0.03956693754737104	0.9864107175245981	1.1343687549462032
MMP7	0.674320361811053	0.0054492009231606	0.0036632208666046	0.030305050426059	empirical_high	62.0	84.0	12.0	6719.0	286.0		0.15292122773857644	3.5254595669192053e-07	other	1.0	0.18834688797935167	0.5602877591119889	0.9864107175245981	1.7350453646159387
MPDZ	0.652552060036799	0.0046268088238141	0.0028408287672581	0.0284417950295147	empirical_high	175.0	123.0	12.0	6719.0	286.0		0.039891780858254546	2.2632570352630968e-07	other	0.2033898305084746	-0.21860758513031886	-0.30312242219657937	-1.3667704871303532	-1.8885004944572514
MPZL3	0.670903533621589	0.0040683627706162	0.0022823827140602	0.0262529656837145	empirical_high	238.0	158.0	12.0	6719.0	286.0		0.07532339918883407	2.078906715227843e-10	other	0.2542372881355932	-0.49495036556305444	-0.032467111998935226	-1.2165674315140798	-1.7439849090760693
MSN	0.694448586054378	0.0054659377911187	0.0036799577345627	0.0357761936888296	empirical_high	59.0	22.0	12.0	6719.0	286.0		-0.004698123625207497	0.38126644366024875	other	0.1016949152542373	0.19662899974429565	-0.6437361169212974	-1.6671765983629003	-2.114283715539902
MXRA5	0.66036727796829	0.0045310406113013	0.0027450605547452	0.0275695604314524	empirical_high	190.0	138.0	12.0	6719.0	286.0		0.00923282994058965	0.9200846219318919	other	0.9830508474576272	-0.2659977564303735	-0.5373202449867758	0.9363430323191737	0.13302503090202444
NAMPT	0.64901098354953	0.0051109957217884	0.0033250156652324	0.0243996033192392	empirical_high	101.0	171.0	12.0	6719.0	286.0		0.2219415813452003	5.15365082785769e-09	other	0.9661016949152542	0.020988617348174306	1.0875209506941337	0.886275347113749	1.994784915156057
NCAM1	0.682657422593317	0.0051375590290395	0.0033515789724834	0.0290580315567712	empirical_high	96.0	110.0	12.0	6719.0	286.0		0.00949610845714541	0.24243603722425178	other	0.3050847457627119	0.034133267831770744	-0.5353091110921302	-1.0663643758978063	-1.5675402191581658
NECTIN1	0.663212563987868	0.00427428402587	0.002488303969314	0.0272015307230517	empirical_high	219.0	142.0	12.0	6719.0	286.0		0.05656849149939401	3.0737615314033535e-10	ext_barrier	0.9491525423728814	-0.3930517991730286	-0.17573224064908782	0.8362076619083247	0.2674236220862083
NECTIN2	0.636275533025228	0.003986110130065	0.0022001300735089	0.0195207168737752	empirical_high	248.0	227.0	12.0	6719.0	286.0		0.25330858067907186	2.6491274058951022e-11	core_barrier	0.9491525423728814	-0.5356524589124826	1.3271274190035771	0.8362076619083247	1.6276826219994192
NECTIN3	0.679153620595394	0.0049384915878536	0.0031525115312976	0.0131605071537875	empirical_high	129.0	258.0	12.0	6719.0	286.0		0.016692241855201347	0.0002746998029916715	ext_barrier	0.864406779661017	-0.06437374081463025	-0.4803392336537771	0.5858692358812022	0.041156261412794826
NECTIN4	0.679166045425213	0.0048303357895195	0.0030443557329635	0.0315581465298947	empirical_high	146.0	63.0	12.0	6719.0	286.0		0.19549518322464737	6.002665031701326e-11	other	0.864406779661017	-0.11789381470612885	0.885502007609307	0.5858692358812022	1.3534774287843803
NETO2	0.663721982008852	0.0049258782803162	0.0031398982237601	0.0306375545883505	empirical_high	130.0	80.0	12.0	6719.0	286.0		0.0019601590507018914	0.228705929096514	other	0.2033898305084746	-0.07061534007995915	-0.5928747775882154	-1.3667704871303532	-2.030260604798528
NID1	0.629081556582666	0.0041370886229449	0.0023511085663889	0.0228820573399175	empirical_high	236.0	193.0	12.0	6719.0	286.0		-0.0008509652483174355	0.8881399304241029	other	0.9661016949152542	-0.4609419004456688	-0.6143484148366319	0.886275347113749	-0.1890149681685518
NPNT	0.701704686645787	0.0051218656761486	0.0033358856195926	0.0351120918232643	empirical_high	99.0	26.0	12.0	6719.0	286.0		0.06518670668189135	1.1664340509736015e-07	other	0.9661016949152542	0.026367531558192207	-0.10989935427607889	0.886275347113749	0.8027435243958623
NTM	0.681675861040699	0.0050156529319198	0.0032296728753638	0.0331277685074132	empirical_high	119.0	38.0	12.0	6719.0	286.0		-0.014097677564215844	0.0837108832783997	other	0.3220338983050847	-0.026191036793218988	-0.7155374996113492	-1.0162966906923818	-1.75802522709695
NUCB2	0.649644649868293	0.0044699489863421	0.0026839689297861	0.0272802516668467	empirical_high	195.0	140.0	12.0	6719.0	286.0		0.1775614684941849	5.392447424621504e-09	other	0.22033898305084745	-0.2962284822196898	0.7485098138550571	-1.316702801924929	-0.8644214702895616
OCLN	0.70882411410966	0.0055978397537952	0.0038118596972391	0.0367136721461681	empirical_high	48.0	16.0	12.0	6719.0	286.0		0.24331621300519574	2.3900953516978203e-11	other	0.5423728813559322	0.2618996823855324	1.2507976463370059	-0.3654167830218633	1.147280545700675
PAEP	0.643419810148607	0.0053309549613106	0.0035449749047546	0.030959631640994	empirical_high	72.0	73.0	12.0	6719.0	286.0		0.023982253692255772	2.8421171009540558e-05	other	0.9830508474576272	0.12983377344402075	-0.42465223689586784	0.9363430323191737	0.6415245688673266
PAM	0.612295611550113	0.0049231619275868	0.0031371818710308	0.0234967533841054	empirical_high	132.0	185.0	12.0	6719.0	286.0		0.13513477192022963	4.888683195295786e-11	other	0.13559322033898305	-0.07195950656041382	0.424420447833221	-1.5670412279520514	-1.2145802866792441
PCDHA12	0.629143680731616	0.0040110182712304	0.0022250382146743	0.0236580142151529	empirical_high	246.0	182.0	12.0	6719.0	286.0		0.01789066176783395	9.206734137023886e-05	other	0.9661016949152542	-0.5233268547728498	-0.47118473469258604	0.886275347113749	-0.10823624235168683
PCSK9	0.638772923810949	0.0052502716458267	0.0034642915892707	0.0265388023099274	empirical_high	81.0	152.0	12.0	6719.0	286.0		0.010745793266639861	0.00031642533690501295	other	0.7288135593220338	0.08990824866382988	-0.5257630094546814	0.18532775423780598	-0.2505270065530455
PDGFA	0.607524476914676	0.0027450568267223	0.0009590767701663	-0.0026608816633093	empirical_high	283.0	286.0	12.0	6719.0	286.0		0.08857632776259662	4.888683195295786e-11	other	0.2711864406779661	-1.1497782433942827	0.06876945757268825	-1.1664997463086553	-2.24750853213025
PECAM1	0.628013021221605	0.0039979800502249	0.0022119999936689	0.0240042695663149	empirical_high	247.0	176.0	12.0	6719.0	286.0		-0.04023413654305655	0.00029513536769897123	other	0.3389830508474576	-0.5297787192347729	-0.9151888772702942	-0.9662290054869573	-2.4111966019920246
PIP	0.690398091546125	0.0042917526465417	0.0025057725899857	0.0303244876566321	empirical_high	216.0	83.0	12.0	6719.0	286.0		0.04954592123556996	9.32687657950737e-06	other	0.5932203389830508	-0.38440758514537277	-0.22937630272399565	-0.21521372740558992	-0.8289976152749583
PLAT	0.653831817504104	0.0057545748603309	0.0039685948037749	0.0219116008331212	empirical_high	36.0	204.0	12.0	6719.0	286.0		0.1003899468139928	0.004853851707620666	other	0.9830508474576272	0.3394588573201522	0.15901141883678535	0.9363430323191737	1.4348133084761112
PLAU	0.629764922220558	0.0027831292951891	0.000997149238633	0.0028143861414759	empirical_high	282.0	282.0	12.0	6719.0	286.0		0.12750544018564283	4.291991841728194e-06	other	0.4745762711864407	-1.130938372051693	0.36614145171287793	-0.5656875238435612	-1.3304844441823764
PLXNA1	0.696784454052957	0.0047167368013989	0.0029307567448429	0.0286204418749899	empirical_high	156.0	116.0	12.0	6719.0	286.0		0.07388856323092895	4.416580379524537e-11	other	0.864406779661017	-0.17410740964842714	-0.04342754760891076	0.5858692358812022	0.3683342786238643
PODXL	0.719596441528748	0.0056146736206053	0.0038286935640493	0.0357780992696044	empirical_high	47.0	21.0	12.0	6719.0	286.0		0.018075864530224302	0.00020525786456282344	other	0.7457627118644068	0.27022979329441277	-0.4697700064508066	0.2353954394432307	0.03585522628683688
PODXL2	0.66444262213608	0.004853312004415	0.003067331947859	0.0288609769307795	empirical_high	140.0	114.0	12.0	6719.0	286.0		0.07765429191305652	1.922883952406289e-09	other	0.7457627118644068	-0.10652420958190312	-0.014661871283543395	0.2353954394432307	0.11420935857778418
PRNP	0.627739674966463	0.0031319820536336	0.0013460019970775	0.0082669481377571	empirical_high	277.0	271.0	12.0	6719.0	286.0		0.05229560489843997	0.0001867863764614671	other	0.6779661016949152	-0.9583112388162831	-0.20837199866495199	0.03512469862153257	-1.1315585388597025
PROC	0.658677501118235	0.0052493512812091	0.0034633712246531	0.0308612491116079	empirical_high	82.0	76.0	12.0	6719.0	286.0		0.010496029211413889	3.56893906428013e-06	other	0.9830508474576272	0.08945281323549623	-0.5276709089813892	0.9363430323191737	0.4981249365732807
PRSS3	0.680706724317895	0.0056232361965266	0.0038372561399706	0.030143304117349	empirical_high	44.0	87.0	12.0	6719.0	286.0		0.014326057709063039	0.00014762088540010154	other	0.2711864406779661	0.27446691883985896	-0.49841405874594896	-1.1664997463086553	-1.3904468862147452
PSEN1	0.683875055911765	0.0051530478513901	0.003367067794834	0.0237473309127234	empirical_high	93.0	181.0	12.0	6719.0	286.0		0.07786608064881355	2.541460118878229e-08	other	0.2711864406779661	0.041797793723722415	-0.013044057910248683	-1.1664997463086553	-1.1377460104951815
PTDSS1	0.661299140201809	0.0041436021354875	0.0023576220789315	0.026922459773197	empirical_high	235.0	147.0	12.0	6719.0	286.0		0.011275636644381496	0.029718875238586025	other	0.8983050847457628	-0.45771873832267007	-0.5217156379115344	0.6860046062920513	-0.2934297699421532
PTN	0.642127627851523	0.0046779635815623	0.0028919835250062	0.0204928187781051	empirical_high	165.0	220.0	12.0	6719.0	286.0		0.011512185308110134	0.599208943085614	other	0.22033898305084745	-0.19329404247472526	-0.5199086882158991	-1.316702801924929	-2.0299055326155533
PTPRC	0.614718453357189	0.0037201584396301	0.0019341783830741	0.0160127784447347	empirical_high	262.0	253.0	12.0	6719.0	286.0		-0.0991103950381603	0.00011535796875250526	other	0.9491525423728814	-0.6672566294042999	-1.3649332795042732	0.8362076619083247	-1.1959822470002484
PVR	0.681390089955764	0.0055501075490196	0.0037641274924636	0.0344531012392392	empirical_high	50.0	29.0	12.0	6719.0	286.0		0.0474664634393444	1.505278448883881e-08	ext_barrier	0.9491525423728814	0.23827976402759576	-0.24526088043730304	0.8362076619083247	0.8292265454986174
RGMA	0.659062670841407	0.0046938688640319	0.0029078888074758	0.0283769648079566	empirical_high	160.0	124.0	12.0	6719.0	286.0		0.021836568571053542	1.245357630352828e-06	other	0.1864406779661017	-0.18542343446156448	-0.44104271239284076	-1.4168381723357777	-2.0433043191901827
RPS19	0.688944386461915	0.0052479918628113	0.0034620118062552	0.0338024684135176	empirical_high	84.0	33.0	12.0	6719.0	286.0		-0.10032163641209964	0.002021045128741398	other	0.1016949152542373	0.0887801153845651	-1.3741857191396607	-1.6671765983629003	-2.9525822021179957
S100A4	0.635654291536203	0.0043901227789138	0.0026041427223577	0.0255675219025401	empirical_high	203.0	163.0	12.0	6719.0	286.0		-0.15644811018744564	0.10144030549892624	other	0.13559322033898305	-0.3357298736000081	-1.8029250453604888	-1.5670412279520514	-3.7056961469125484
S100A8	0.625888375329268	0.0045979295094822	0.0028119494529262	0.0222790475236682	empirical_high	181.0	199.0	12.0	6719.0	286.0		-0.005730302645552412	0.06259820041675027	other	0.9830508474576272	-0.2328982940963291	-0.651620733715384	0.9363430323191737	0.05182400450746061
S100A9	0.621763331842356	0.0134581196608231	0.011672139604267	0.0794120136071284	empirical_high	3.0	2.0	12.0	6719.0	286.0		-0.02960637529663176	0.6670249731404518	other	0.9830508474576272	4.151499388658151	-0.8340054554457524	0.9363430323191737	4.253836965531573
SCGB1A1	0.647296357039913	0.0045689864803783	0.0027830064238222	0.0264675535033096	empirical_high	186.0	156.0	12.0	6719.0	286.0		0.11516719898574458	0.0020792766590602696	other	0.3220338983050847	-0.24722053183253256	0.2718920028704662	-1.0162966906923818	-0.9916252196544482
SCGB3A1	0.690447790865275	0.0041949548246599	0.0024089747681038	0.0276689294773863	empirical_high	228.0	136.0	12.0	6719.0	286.0		0.24137064816143833	0.04814967735345547	other	0.11864406779661017	-0.43230725080779187	1.2359358511070002	-1.6171089131574756	-0.8134803128582673
SCGB3A2	0.708985636896763	0.0059973964954926	0.0042114164389366	0.03801787162702	empirical_high	28.0	12.0	12.0	6719.0	286.0		0.30669442823450105	1.2609293094101304e-06	other	0.11864406779661017	0.459617295947398	1.7349316292281034	-1.6171089131574756	0.5774400120180256
SDC2	0.647693951592891	0.0046885194584535	0.0029025394018975	0.0285288684459925	empirical_high	164.0	119.0	12.0	6719.0	286.0		0.024302986120783073	0.015193736827439198	other	0.9830508474576272	-0.18807054711050278	-0.4222022236302141	0.9363430323191737	0.32607026157845687
SECTM1	0.656316783460073	0.0036796650421039	0.0018936849855478	0.0214912904566568	empirical_high	265.0	210.0	12.0	6719.0	286.0		0.052108703148096486	3.314576091223032e-09	other	0.9661016949152542	-0.6872944790721537	-0.20979970514857144	0.886275347113749	-0.010818837106976176
SELPLG	0.680010933850232	0.0049743106624933	0.0031883306059372	0.0160259500836817	empirical_high	123.0	252.0	12.0	6719.0	286.0		-0.026656000597512674	0.0018800610152190206	other	0.7457627118644068	-0.046648944262210175	-0.8114681112031336	0.2353954394432307	-0.6227216160221131
SEMA4F	0.696275036032023	0.0066269575293329	0.0048409774727769	0.0400371519071828	empirical_high	15.0	9.0	12.0	6719.0	286.0		0.010125447273873604	8.25121222811037e-05	other	0.9666666666666667	0.771150783465634	-0.5305017130480509	0.8879442699539299	1.1285933403715132
SERPINE1	0.670282292132592	0.004873734902561	0.003087754846005	0.0227681690169434	empirical_high	139.0	195.0	12.0	6719.0	286.0		0.01775468408938485	0.08196072087517287	other	0.2711864406779661	-0.09641809382400349	-0.4722234419962497	-1.1664997463086553	-1.7351412821289085
SERPINF1	0.580599870781769	0.0041499380975675	0.0023639580410115	0.0174382264998346	empirical_high	234.0	242.0	12.0	6719.0	286.0		0.060184936676517885	0.11005988892769102	other	0.13559322033898305	-0.4545834356951787	-0.14810691227444606	-1.5670412279520514	-2.169731575921676
SFTPD	0.650154067889281	0.0042251337085696	0.0024391536520136	0.0177147983930519	empirical_high	227.0	239.0	12.0	6719.0	286.0		0.1420530939893318	0.0002127976012990079	other	0.4067796610169492	-0.4173734597240621	0.4772681780212603	-0.7659582646652592	-0.7060635463680609
SHISA4	0.664479896625397	0.004577514893569	0.002791534837013	0.0295194001163429	empirical_high	185.0	99.0	12.0	6719.0	286.0		0.03703363951226244	4.0794234077616074e-08	other	0.423728813559322	-0.24300031145434375	-0.324955213613859	-0.7158905794598348	-1.2838461045280374
SIRPA	0.616892798568661	0.003629735513142	0.001843755456586	0.0194607433456309	empirical_high	268.0	228.0	12.0	6719.0	286.0		-0.007253696291039101	0.14508693644209025	other	0.9830508474576272	-0.7120017265851216	-0.6632576444493334	0.9363430323191737	-0.43891633871528124
SLAMF7	0.661734009244082	0.0050868635526566	0.0033008834961005	0.031370654205167	empirical_high	105.0	64.0	12.0	6719.0	286.0		-0.001332917880448044	0.8407540567937097	other	0.2542372881355932	0.009046997065258595	-0.6180299581952458	-1.2165674315140798	-1.8255503926440668
SLPI	0.669859847920081	0.0043573882258481	0.0025714081692921	0.0293240635397547	empirical_high	210.0	105.0	12.0	6719.0	286.0		0.7564903504927543	9.408416901727967e-11	other	0.5932203389830508	-0.3519283181204229	5.1708360727847955	-0.21521372740558992	4.603694027258783
SPON2	0.563664827791883	0.0026032648390939	0.0008172847825379	0.0094116909230895	empirical_high	285.0	269.0	12.0	6719.0	286.0		0.0626804103414945	0.00020525786456282344	other	0.9830508474576272	-1.2199429296337798	-0.12904446944209655	0.9363430323191737	-0.4126443667567026
SPP1	0.660044232394013	0.0046000719985249	0.0028140919419689	0.0161754957758009	empirical_high	179.0	250.0	12.0	6719.0	286.0		-0.01016553944260772	0.20581369835602792	other	1.0	-0.23183809969488955	-0.6855006536193241	0.9864107175245981	0.06907196421038442
ST14	0.696535957457391	0.0047688712555465	0.0029828911989904	0.0281164865678727	empirical_high	150.0	126.0	12.0	6719.0	286.0		0.2970712047400636	2.3900953516978203e-11	other	0.5084745762711864	-0.14830907168370766	1.6614216778708908	-0.4655521534327124	1.0475604527544706
TCN1	0.664417772476511	0.0032670452372098	0.0014810651806538	0.0156666108149928	empirical_high	276.0	254.0	12.0	6719.0	286.0		0.045555271223049164	2.0151492208242416e-06	other	0.6101694915254238	-0.891476250065194	-0.2598601097844501	-0.1651460422001652	-1.3164824020498094
