sample,patient,fov,bandwidth,outcome,n_points,usable,rho_marginal,rho_partial,beta_tacstd2,beta_cldn4,rho_tac_cld_field
LUAD-12,Lung12,23,100,cd8_density,250,True,-0.017554840877454035,-0.1854062184948101,-0.3245473198440536,0.2597930146902647,0.8868366316587559
LUAD-12,Lung12,24,100,imm_frac,210,True,-0.7810588513506947,-0.4808881166718479,-0.3131585788388769,-0.5674793703121964,0.7307758841308354
LUAD-12,Lung12,24,100,cd8_density,210,True,-0.8300304833604908,-0.6841269221038245,-0.22164282716139846,-0.5130304076417528,0.7307758841308354
LUAD-12,Lung12,25,100,imm_frac,215,True,-0.7131650124369098,-0.35012445464113706,-0.3471628028868385,-0.3422671032153948,0.9196986162428459
LUAD-12,Lung12,25,100,cd8_density,215,True,0.36074887101837766,0.4968281821465713,0.8367371780600829,-0.5582679414737669,0.9196986162428459
LUAD-12,Lung12,26,100,imm_frac,235,True,-0.7655487438394036,-0.6009344340186098,-0.6042692533094949,-0.2640205001662245,0.6174836102712048
LUAD-12,Lung12,26,100,cd8_density,235,True,0.04877435342635486,0.3746596445357214,0.841367124810074,-0.7933039945843007,0.6174836102712048
LUAD-12,Lung12,27,100,imm_frac,236,True,-0.22542966307111523,0.1594050420370289,-0.05841873009200318,-0.6380778889734333,0.7056389141221635
LUAD-12,Lung12,27,100,cd8_density,236,True,-0.4856441180095587,-0.4512957091656183,-0.5248869533621224,-0.0459682455965305,0.7056389141221635
LUAD-12,Lung12,28,100,imm_frac,237,True,-0.11216621383588836,-0.21929697055602848,-0.06617281996282004,-0.6155935401701832,-0.08499456422775076
LUAD-12,Lung12,28,100,cd8_density,237,True,0.2353527122069596,0.22319885486329819,-0.006593857538026883,-0.6492737866276094,-0.08499456422775076
LUAD-13,Lung13,1,10,imm_frac,5,False,,,,,
LUAD-13,Lung13,1,10,cd8_density,5,False,,,,,
LUAD-13,Lung13,2,10,imm_frac,2,False,,,,,
LUAD-13,Lung13,2,10,cd8_density,2,False,,,,,
LUAD-13,Lung13,3,10,imm_frac,1,False,,,,,
LUAD-13,Lung13,3,10,cd8_density,1,False,,,,,
LUAD-13,Lung13,4,10,imm_frac,0,False,,,,,
LUAD-13,Lung13,4,10,cd8_density,0,False,,,,,
LUAD-13,Lung13,5,10,imm_frac,4,False,,,,,
LUAD-13,Lung13,5,10,cd8_density,4,False,,,,,
LUAD-13,Lung13,6,10,imm_frac,17,False,,,,,
LUAD-13,Lung13,6,10,cd8_density,17,False,,,,,
LUAD-13,Lung13,7,10,imm_frac,0,False,,,,,
LUAD-13,Lung13,7,10,cd8_density,0,False,,,,,
LUAD-13,Lung13,8,10,imm_frac,0,False,,,,,
LUAD-13,Lung13,8,10,cd8_density,0,False,,,,,
LUAD-13,Lung13,9,10,imm_frac,7,False,,,,,
LUAD-13,Lung13,9,10,cd8_density,7,False,,,,,
LUAD-13,Lung13,10,10,imm_frac,3,False,,,,,
LUAD-13,Lung13,10,10,cd8_density,3,False,,,,,
LUAD-13,Lung13,11,10,imm_frac,6,False,,,,,
LUAD-13,Lung13,11,10,cd8_density,6,False,,,,,
LUAD-13,Lung13,12,10,imm_frac,0,False,,,,,
LUAD-13,Lung13,12,10,cd8_density,0,False,,,,,
LUAD-13,Lung13,13,10,imm_frac,2,False,,,,,
LUAD-13,Lung13,13,10,cd8_density,2,False,,,,,
LUAD-13,Lung13,14,10,imm_frac,6,False,,,,,
LUAD-13,Lung13,14,10,cd8_density,6,False,,,,,
LUAD-13,Lung13,15,10,imm_frac,7,False,,,,,
LUAD-13,Lung13,15,10,cd8_density,7,False,,,,,
LUAD-13,Lung13,16,10,imm_frac,2,False,,,,,
LUAD-13,Lung13,16,10,cd8_density,2,False,,,,,
LUAD-13,Lung13,17,10,imm_frac,3,False,,,,,
LUAD-13,Lung13,17,10,cd8_density,3,False,,,,,
LUAD-13,Lung13,18,10,imm_frac,3,False,,,,,
LUAD-13,Lung13,18,10,cd8_density,3,False,,,,,
LUAD-13,Lung13,19,10,imm_frac,9,False,,,,,
LUAD-13,Lung13,19,10,cd8_density,9,False,,,,,
LUAD-13,Lung13,20,10,imm_frac,0,False,,,,,
LUAD-13,Lung13,20,10,cd8_density,0,False,,,,,
LUAD-13,Lung13,1,20,imm_frac,220,True,0.1133385550790869,0.13307282452677022,0.1440244765214145,-0.29053891582787744,0.08733426122628378
LUAD-13,Lung13,1,20,cd8_density,220,True,0.007921651273786648,0.03834104090754489,-0.01041051121887145,-0.25557838880136835,0.08733426122628378
LUAD-13,Lung13,2,20,imm_frac,235,True,-0.03188622892914274,0.09862674065194726,0.11245950293314375,-0.4302475241576677,0.3707509223556825
LUAD-13,Lung13,2,20,cd8_density,235,True,-0.11434392558426562,-0.006368781833308096,0.026200469248938096,-0.45378952425388885,0.3707509223556825
LUAD-13,Lung13,3,20,imm_frac,172,True,0.044084872754543966,0.08782873660966597,0.09144346862947561,-0.06433463410540385,0.44511028882867193
LUAD-13,Lung13,3,20,cd8_density,172,True,0.11215901024236893,0.043896392253199294,0.0033629918472942964,0.11806494453623277,0.44511028882867193
LUAD-13,Lung13,4,20,imm_frac,205,True,0.006039754286749035,-0.004365285159270692,0.012280969121610776,0.09405421136576766,0.36055355128080113
LUAD-13,Lung13,4,20,cd8_density,205,True,0.06730313704717382,0.08851141918266181,0.016867498301361066,-0.0661070840118039,0.36055355128080113
LUAD-13,Lung13,5,20,imm_frac,224,True,-0.11520286141362376,-0.09569814121144125,-0.1220247036000194,-0.06059384313881358,0.2574492846465941
LUAD-13,Lung13,5,20,cd8_density,224,True,-0.11902306213965409,-0.10439551745371141,-0.04613752960460442,-0.0645945467167261,0.2574492846465941
LUAD-13,Lung13,6,20,imm_frac,234,True,-0.02884785138460603,-0.008534311327575261,0.04761488912692192,-0.018303107315627405,0.3742643804921223
LUAD-13,Lung13,6,20,cd8_density,234,True,0.17024837715906535,0.19899891125776384,0.23678560958140166,-0.07505688467939413,0.3742643804921223
LUAD-13,Lung13,7,20,imm_frac,187,True,-0.19656535478732579,-0.19532405120847146,-0.07215314354282554,-0.05633541719775529,0.030008184717700646
LUAD-13,Lung13,7,20,cd8_density,187,True,-0.10294759945533088,-0.09913393927794392,-0.08013756501240599,-0.2089942951399333,0.030008184717700646
LUAD-13,Lung13,8,20,imm_frac,172,True,0.01794478129724095,0.06379608182593571,0.06375458870740329,-0.17952926176475054,0.22148326859627895
LUAD-13,Lung13,8,20,cd8_density,172,True,-0.1527623827396559,-0.13060420914673962,-0.139480011885084,0.012465193517725182,0.22148326859627895
LUAD-13,Lung13,9,20,imm_frac,225,True,-0.08874315212810789,-0.10108942558057851,-0.10045406421511748,-0.28938621785529867,-0.023571428571428577
LUAD-13,Lung13,9,20,cd8_density,225,True,-0.01688053097345133,-0.02191090491173314,-0.07038968260889153,-0.15553741862057094,-0.023571428571428577
LUAD-13,Lung13,10,20,imm_frac,244,True,0.04509704306737874,0.14148578270871945,0.1437393197771754,-0.2327177838834825,0.4006137731352407
LUAD-13,Lung13,10,20,cd8_density,244,True,0.03223405401141378,0.09632846666125966,0.05975238690036034,-0.14203709466270986,0.4006137731352407
LUAD-13,Lung13,11,20,imm_frac,219,True,-0.029028756840746288,-0.051201703813416086,-0.03091780306370811,0.12312156167786302,0.1777234453368675
LUAD-13,Lung13,11,20,cd8_density,219,True,-0.1253224719229495,-0.1629718875677518,-0.15578087282423767,0.12643760413209082,0.1777234453368675
LUAD-13,Lung13,12,20,imm_frac,166,True,0.17399374307245313,0.11820208370514743,0.15073989823450673,0.04582754536040198,0.5722648897167331
LUAD-13,Lung13,12,20,cd8_density,166,True,0.1887139193682733,0.08898171777501569,0.11164187792253541,0.16982835465218568,0.5722648897167331
LUAD-13,Lung13,13,20,imm_frac,223,True,0.21113241684990564,0.2161679566711147,0.19865768320071311,-0.08933414740370545,0.06342629464826774
LUAD-13,Lung13,13,20,cd8_density,223,True,-0.0640366102810049,-0.06672179488009537,0.15644021360310592,0.10159287949988896,0.06342629464826774
LUAD-13,Lung13,14,20,imm_frac,233,True,0.09322431059148538,0.10525337280159938,0.08789186605784365,-0.1286007067436362,0.0575537998580769
LUAD-13,Lung13,14,20,cd8_density,233,True,-0.24558303635576306,-0.2393006447286163,-0.15655981382753212,-0.16831466390087704,0.0575537998580769
LUAD-13,Lung13,15,20,imm_frac,234,True,0.14477591321715147,0.1621617502568254,0.1709420680105191,-0.06963165784020785,0.35515454624211823
LUAD-13,Lung13,15,20,cd8_density,234,True,-0.025394825878846516,-0.02558742647446102,0.046870445054469204,0.02583265242538596,0.35515454624211823
LUAD-13,Lung13,16,20,imm_frac,194,True,-0.15330459829151136,-0.1473775612134875,-0.11896756689968666,-0.06281425380619765,0.10738989123690795
LUAD-13,Lung13,16,20,cd8_density,194,True,-0.13714832787531894,-0.1392510671126583,-0.20664876410792368,-0.015216664072367454,0.10738989123690795
LUAD-13,Lung13,17,20,imm_frac,218,True,0.07956649479431206,0.057073279213806234,0.05253597733010316,-0.32974867938108077,-0.08579467170604209
LUAD-13,Lung13,17,20,cd8_density,218,True,0.09632593160588393,0.0965654551508464,0.02237699258739761,-0.06945490473739098,-0.08579467170604209
LUAD-13,Lung13,18,20,imm_frac,213,True,-0.025617113011342608,-0.00821991116929505,-0.010419192600057426,-0.122237238303897,0.19463492292141135
LUAD-13,Lung13,18,20,cd8_density,213,True,-0.00477596667999533,-0.008399747051367281,-0.04395018774324474,-0.015779837098168756,0.19463492292141135
LUAD-13,Lung13,19,20,imm_frac,240,True,0.07937030156773554,0.10780702125940055,0.08308338686782978,-0.15025810907633075,0.12597788156044373
LUAD-13,Lung13,19,20,cd8_density,240,True,0.15227033027318088,0.1538219046206807,0.16774836296078555,0.02623712893335674,0.12597788156044373
LUAD-13,Lung13,20,20,imm_frac,223,True,0.10279381719964678,0.11336633323665743,0.124609507789525,-0.026222104341180656,0.21080128815554822
LUAD-13,Lung13,20,20,cd8_density,223,True,0.09313806118738854,0.10013986685789404,0.1624891969728654,0.051282121386719254,0.21080128815554822
LUAD-13,Lung13,1,50,imm_frac,232,True,0.2387624954592543,0.24960640304335513,0.30448629153987217,-0.15338147565653726,0.12347752883493593
LUAD-13,Lung13,1,50,cd8_density,232,True,-0.29026175836890644,-0.2650807012865047,-0.21142489814026766,-0.45943229805808283,0.12347752883493593
LUAD-13,Lung13,2,50,imm_frac,237,True,0.13605476518004755,0.2978955025210159,0.37498696758310224,-0.3946398373328008,0.7432278210576228
LUAD-13,Lung13,2,50,cd8_density,237,True,-0.03051965261539072,0.11788939592707232,0.2083438159986786,-0.5491562911650567,0.7432278210576228
LUAD-13,Lung13,3,50,imm_frac,241,True,-0.1686713418607044,-0.15067685663516744,-0.1692423928070878,0.13024753954510784,0.4906364665134941
LUAD-13,Lung13,3,50,cd8_density,241,True,0.06722077432186827,-0.12623980069130925,-0.1972239262404185,0.43727040191593225,0.4906364665134941
LUAD-13,Lung13,4,50,imm_frac,233,True,0.17438610671554286,0.24105694600911806,0.10828336622312708,0.0039456793457779814,0.5222504297537597
LUAD-13,Lung13,4,50,cd8_density,233,True,0.2009834056230386,0.1397362466964823,-0.08284522053512683,0.08969431350759764,0.5222504297537597
LUAD-13,Lung13,5,50,imm_frac,242,True,-0.18007435095326457,-0.22716386560659776,-0.33120017266136964,0.23118537743485376,0.37780419560879774
LUAD-13,Lung13,5,50,cd8_density,242,True,-0.1053118891670382,-0.22103325408175903,-0.2729368084164207,0.2145420843611821,0.37780419560879774
LUAD-13,Lung13,6,50,imm_frac,250,True,-0.24103105649690393,-0.1641254201072754,-0.19785131066589984,-0.09361191147050762,0.6973524696395141
LUAD-13,Lung13,6,50,cd8_density,250,True,-0.1493449815197043,0.08206609149660038,0.13544096295808514,-0.3021040244911222,0.6973524696395141
LUAD-13,Lung13,7,50,imm_frac,247,True,-0.06336780946495633,-0.04726510722074042,0.03180719220049532,-0.1113012408754742,0.17968891847727408
LUAD-13,Lung13,7,50,cd8_density,247,True,-0.18014920190993733,-0.1970416694982773,-0.18188930911640594,0.0806314709622269,0.17968891847727408
LUAD-13,Lung13,8,50,imm_frac,241,True,0.25642381948492854,0.4501089803408216,0.46214478531984055,-0.46044975164932733,0.35510270566852997
LUAD-13,Lung13,8,50,cd8_density,241,True,-0.3166900997908166,-0.2209738961623719,-0.11745772223365164,-0.22521891266944508,0.35510270566852997
LUAD-13,Lung13,9,50,imm_frac,240,True,-0.3814311012343964,-0.43424258070786537,-0.34813110488186033,-0.48395875594260407,-0.0338269761627806
LUAD-13,Lung13,9,50,cd8_density,240,True,0.021126234830465804,0.009358570128396396,-0.023877863350439725,-0.4294919794895614,-0.0338269761627806
LUAD-13,Lung13,10,50,imm_frac,250,True,-0.0371452983247732,0.024419912389542112,0.02491039295748625,-0.11581329234737774,0.5710728171650745
LUAD-13,Lung13,10,50,cd8_density,250,True,0.12309662554600873,0.2547059059374295,0.1915378495412446,-0.3245702470645967,0.5710728171650745
LUAD-13,Lung13,11,50,imm_frac,250,True,0.2709274708395334,0.09668004615365705,0.09234510071261406,0.23201505827621746,0.5375483127730044
LUAD-13,Lung13,11,50,cd8_density,250,True,0.10441165458647338,-0.11438031429628691,-0.22420323778519508,0.4078627890869599,0.5375483127730044
LUAD-13,Lung13,12,50,imm_frac,241,True,0.3180746545043037,0.2004480954599864,0.23742334787819352,0.08592391346387385,0.47460992421384735
LUAD-13,Lung13,12,50,cd8_density,241,True,0.09088680086416791,0.03157153413263958,-0.012071555840355321,0.14135779303795884,0.47460992421384735
LUAD-13,Lung13,13,50,imm_frac,227,True,0.39082502169813843,0.38527283978859733,0.300582314602943,0.03556353391743096,0.09568212175989857
LUAD-13,Lung13,13,50,cd8_density,227,True,0.39640087900543536,0.3867233355196,0.3770029385199851,0.2791825701312121,0.09568212175989857
LUAD-13,Lung13,14,50,imm_frac,250,True,0.22386521384342145,0.2549687428138091,0.21431576028902624,-0.18887692570361783,0.10739845437526999
LUAD-13,Lung13,14,50,cd8_density,250,True,-0.15027197235155762,-0.1240367243429102,-0.13085175146404618,-0.15476433003981716,0.10739845437526999
LUAD-13,Lung13,15,50,imm_frac,250,True,0.1798734699755196,0.25216834311685343,0.32336223787077434,-0.23972235584238513,0.48941775068401094
LUAD-13,Lung13,15,50,cd8_density,250,True,0.09976134018144289,0.042201333180569574,0.01702762404181172,0.10548931897335984,0.48941775068401094
LUAD-13,Lung13,16,50,imm_frac,238,True,0.15596978688726698,0.1660821487372383,0.12946394785574267,0.23248670380868863,-0.015871631211671157
LUAD-13,Lung13,16,50,cd8_density,238,True,-0.22943210439199252,-0.24201525120016534,-0.17960426643811037,0.3561747186067838,-0.015871631211671157
LUAD-13,Lung13,17,50,imm_frac,229,True,0.2503252625583325,0.2191523645891711,0.20844493515656523,-0.4776504159218926,-0.12417635126357762
LUAD-13,Lung13,17,50,cd8_density,229,True,0.395518271661687,0.37874252024083,0.36864238507255864,-0.24142905839284448,-0.12417635126357762
LUAD-13,Lung13,18,50,imm_frac,238,True,-0.11760388706088867,-0.12440256881555009,-0.15521664577339037,0.04883789680401006,0.16393208414132032
LUAD-13,Lung13,18,50,cd8_density,238,True,0.0841471062234544,0.040371316962349184,0.004267986577059224,0.20536265279936455,0.16393208414132032
LUAD-13,Lung13,19,50,imm_frac,237,True,0.33323447379380844,0.4806373989097451,0.47465550781843807,-0.521220255138587,0.2627587400547003
LUAD-13,Lung13,19,50,cd8_density,237,True,0.2938003349805917,0.3377587305220174,0.2830599276341018,-0.1686270485139408,0.2627587400547003
LUAD-13,Lung13,20,50,imm_frac,233,True,0.19247086592062174,0.16084501387894048,0.10537620549543364,0.21975995336649262,0.19511674502794824
LUAD-13,Lung13,20,50,cd8_density,233,True,0.3534596600676222,0.3066720212108327,0.15311738719965162,0.2638903641875405,0.19511674502794824
LUAD-13,Lung13,1,100,imm_frac,200,True,-0.0820985524638116,-0.030356137268564596,0.23457356222332118,-0.3486972297059149,0.5827480687017177
LUAD-13,Lung13,1,100,cd8_density,200,True,-0.4972909322733069,-0.10557869358828124,-0.0864829128816054,-0.7388740271139916,0.5827480687017177
LUAD-13,Lung13,2,100,imm_frac,226,True,0.2472153132431484,0.5270801135441188,1.1206143803866182,-1.0395536630896003,0.8402276714358115
LUAD-13,Lung13,2,100,cd8_density,226,True,-0.0854386443673411,0.29162169348404154,0.5378260892552078,-0.8909132445154452,0.8402276714358115
LUAD-13,Lung13,3,100,imm_frac,219,True,-0.22827927382407717,-0.0316629200861723,-0.2269136355768008,-0.01658462465256616,0.74921110057468
LUAD-13,Lung13,3,100,cd8_density,219,True,0.024882607652495805,-0.3449865325772756,-0.23049398199309068,0.350441373931739,0.74921110057468
LUAD-13,Lung13,4,100,imm_frac,197,True,0.1930048438387815,0.3178730087209427,0.23110287961577672,-0.15396695164072163,0.5239617766811386
LUAD-13,Lung13,4,100,cd8_density,197,True,0.37602378284031657,0.12097497065131976,-0.04241605280258524,0.37937734506211823,0.5239617766811386
LUAD-13,Lung13,5,100,imm_frac,237,True,-0.3350635255174801,-0.22913849464285382,-0.3848636171005351,0.061690639357678295,0.6542298962064982
LUAD-13,Lung13,5,100,cd8_density,237,True,0.07486040972922102,-0.40320840753459786,-0.4540667943064676,0.7486415120424054,0.6542298962064982
LUAD-13,Lung13,6,100,imm_frac,250,True,-0.3372519247831723,-0.04749212938375959,0.12745080253449154,-0.4873906859790002,0.9174455911294581
LUAD-13,Lung13,6,100,cd8_density,250,True,-0.22808390534248543,0.01346078916495339,0.036588002508176294,-0.24996114836700764,0.9174455911294581
LUAD-13,Lung13,7,100,imm_frac,250,True,0.03732194115105841,0.1576931040434727,0.23114310606935623,-0.4067685227997628,0.30867297076753225
LUAD-13,Lung13,7,100,cd8_density,250,True,-0.1410089761436183,-0.19624458988916704,-0.25477189724015253,0.16102610819849997,0.30867297076753225
LUAD-13,Lung13,8,100,imm_frac,226,True,0.3298132626408327,0.6847628492709212,0.5633438353402803,-0.6886801469318519,0.4296633009759204
LUAD-13,Lung13,8,100,cd8_density,226,True,-0.41722869803646384,-0.16344871069401795,-0.0022269109611047174,-0.6385571671971696,0.4296633009759204
LUAD-13,Lung13,9,100,imm_frac,236,True,-0.16923133105396979,-0.4505147421625621,-0.3425476261044191,-0.7831796173891162,-0.17293613369425792
LUAD-13,Lung13,9,100,cd8_density,236,True,0.012805214842947589,-0.0879534481209224,-0.06283765668450506,-0.5098091413804703,-0.17293613369425792
LUAD-13,Lung13,10,100,imm_frac,250,True,0.017611673786780586,0.015310948698091078,0.08336839899543189,-0.022569681203445952,0.7363221811548983
LUAD-13,Lung13,10,100,cd8_density,250,True,0.29411760188163005,0.2970842798846359,0.33119200119604814,-0.1716723517151462,0.7363221811548983
LUAD-13,Lung13,11,100,imm_frac,250,True,0.40776114817837084,0.007964435907001736,-0.032871249393375185,0.4944958953774763,0.8012199875198003
LUAD-13,Lung13,11,100,cd8_density,250,True,0.20297220755532086,-0.1647289657263522,-0.2745593773787829,0.5585068542955413,0.8012199875198003
LUAD-13,Lung13,12,100,imm_frac,234,True,0.47446831924961785,0.4945994755418531,0.432095115203797,-0.1160665474096915,0.12165286392297626
LUAD-13,Lung13,12,100,cd8_density,234,True,0.03735661653660011,0.000996118780043532,-0.014228661410101371,0.26986625188365254,0.12165286392297626
LUAD-13,Lung13,13,100,imm_frac,193,True,0.5388033491800652,0.4933130037890974,0.44056846386318926,0.14380423940418793,0.24921545323433578
LUAD-13,Lung13,13,100,cd8_density,193,True,0.6554754687249612,0.6315979787490985,0.5128432435008495,0.40002119434278427,0.24921545323433578
LUAD-13,Lung13,14,100,imm_frac,250,True,0.42911803388854214,0.4226215552649318,0.34914434722939397,0.0014250295953682566,-0.10627178034848558
LUAD-13,Lung13,14,100,cd8_density,250,True,0.4100022080353285,0.41024522435167887,0.06665924126297053,0.0005928907850026571,-0.10627178034848558
LUAD-13,Lung13,15,100,imm_frac,250,True,0.20012441799068786,0.2896867054995551,0.3104738684369311,-0.17753905167001066,0.6098098209571352
LUAD-13,Lung13,15,100,cd8_density,250,True,0.2909303508856142,0.14760056705247487,0.16068240708323642,0.14727578379452175,0.6098098209571352
LUAD-13,Lung13,16,100,imm_frac,234,True,0.10635113524347387,0.1337344689218911,0.07052486671184106,0.33837025997804143,-0.07235822041775837
LUAD-13,Lung13,16,100,cd8_density,234,True,-0.4191159219741085,-0.44315860947133817,-0.34025963951108673,0.49797112934499066,-0.07235822041775837
LUAD-13,Lung13,17,100,imm_frac,211,True,0.6423819317586643,0.2710726390455602,0.37370387763551527,-0.46429105306355406,-0.7181768245168049
LUAD-13,Lung13,17,100,cd8_density,211,True,0.5235357238665833,0.3098508598601696,0.3877844153997403,-0.2648091641524653,-0.7181768245168049
LUAD-13,Lung13,18,100,imm_frac,225,True,-0.5729235145385588,-0.5698131484144231,-0.549216911150424,0.36934969339126833,-0.10795090602612728
LUAD-13,Lung13,18,100,cd8_density,225,True,-0.02741782553729457,0.030297823701915347,-0.11452997699376101,0.4163691228831958,-0.10795090602612728
