ligand	receptor	pathway	source	score	ligand_mean	receptor_mean	ligand_frac	receptor_frac	pass_expr_prop	cohort	unit	patient	q_pct	n_mal	n_tnk
HLA-C	CD8B	MHC_I	curated_overlay	1.097303532063961	1.9897903203964233	0.20481674373149872	0.816793893129771	0.11418575063613232	True	GSE205335	P1063	P1063	Q1	131	3144
HLA-E	KLRD1	MHC_I	curated_overlay	0.8939759731292725	1.4491523504257202	0.3387995958328247	0.7709923664122137	0.1854325699745547	True	GSE205335	P1063	P1063	Q1	131	3144
CCL19	CCR7	T_recruit	cellphonedb_v5	0.16881248354911804	0.0	0.3376249670982361	0.0	0.22866894197952217	False	GSE205335	P1072	P1072	Q2	406	586
CCL21	CCR7	T_recruit	cellphonedb_v5	0.16881248354911804	0.0	0.3376249670982361	0.0	0.22866894197952217	False	GSE205335	P1072	P1072	Q2	406	586
CCL3	CCR1	T_recruit	cellphonedb_v5	0.022241401486098766	0.01461261697113514	0.029870186001062393	0.019704433497536946	0.034129692832764506	False	GSE205335	P1072	P1072	Q2	406	586
CCL3	CCR5	T_recruit	cellphonedb_v5	0.05683720577508211	0.01461261697113514	0.09906179457902908	0.019704433497536946	0.10921501706484642	False	GSE205335	P1072	P1072	Q2	406	586
CCL4	CCR5	T_recruit	cellphonedb_v5	0.05764514394104481	0.01622849330306053	0.09906179457902908	0.027093596059113302	0.10921501706484642	False	GSE205335	P1072	P1072	Q2	406	586
CCL5	CCR1	T_recruit	cellphonedb_v5	0.03727736696600914	0.04468454793095589	0.029870186001062393	0.03694581280788178	0.034129692832764506	False	GSE205335	P1072	P1072	Q2	406	586
CCL5	CCR5	T_recruit	cellphonedb_v5	0.07187317125499249	0.04468454793095589	0.09906179457902908	0.03694581280788178	0.10921501706484642	False	GSE205335	P1072	P1072	Q2	406	586
CX3CL1	CX3CR1	T_recruit	cellphonedb_v5	0.3555161878466606	0.00847075879573822	0.702561616897583	0.017241379310344827	0.40955631399317405	False	GSE205335	P1072	P1072	Q2	406	586
CXCL10	CXCR3	T_recruit	cellphonedb_v5	0.2034739521332085	0.0106026167050004	0.3963452875614166	0.009852216748768473	0.32593856655290104	False	GSE205335	P1072	P1072	Q2	406	586
CXCL11	CXCR3	T_recruit	cellphonedb_v5	0.1981726437807083	0.0	0.3963452875614166	0.0	0.32593856655290104	False	GSE205335	P1072	P1072	Q2	406	586
CXCL12	CXCR4	T_recruit	cellphonedb_v5	0.8149882769212127	0.01795916073024273	1.6120173931121826	0.024630541871921183	0.742320819112628	False	GSE205335	P1072	P1072	Q2	406	586
CXCL13	CXCR5	T_recruit	cellphonedb_v5	0.013870395720005035	0.0	0.02774079144001007	0.0	0.030716723549488054	False	GSE205335	P1072	P1072	Q2	406	586
CXCL16	CXCR6	T_recruit	cellphonedb_v5	0.10149848833680153	0.021879948675632477	0.18111702799797058	0.059113300492610835	0.13310580204778158	False	GSE205335	P1072	P1072	Q2	406	586
CXCL9	CXCR3	T_recruit	cellphonedb_v5	0.19933813507668674	0.002330982591956854	0.3963452875614166	0.0049261083743842365	0.32593856655290104	False	GSE205335	P1072	P1072	Q2	406	586
HLA-A	KIR3DL1	MHC_I	cellphonedb_v5	0.17087478563189507	0.293774276971817	0.047975294291973114	0.3817733990147783	0.032423208191126277	False	GSE205335	P1072	P1072	Q2	406	586
HLA-B	KIR3DL2	MHC_I	cellphonedb_v5	0.528191052377224	0.885572612285614	0.17080949246883392	0.6822660098522167	0.14334470989761092	True	GSE205335	P1072	P1072	Q2	406	586
HLA-C	KIR2DL1	MHC_I	cellphonedb_v5	0.4709627516567707	0.8621408343315125	0.07978466898202896	0.7339901477832512	0.06996587030716724	False	GSE205335	P1072	P1072	Q2	406	586
HLA-C	KIR2DL3	MHC_I	cellphonedb_v5	0.5665076971054077	0.8621408343315125	0.270874559879303	0.7339901477832512	0.1962457337883959	True	GSE205335	P1072	P1072	Q2	406	586
HLA-E	KLRC1	MHC_I	cellphonedb_v5	0.3010825216770172	0.35188594460487366	0.25027909874916077	0.4827586206896552	0.14846416382252559	True	GSE205335	P1072	P1072	Q2	406	586
HLA-E	KLRC1+KLRD1	MHC_I	cellphonedb_v5	0.3010825216770172	0.35188594460487366	0.25027909874916077	0.4827586206896552	0.14846416382252559	True	GSE205335	P1072	P1072	Q2	406	586
HLA-E	KLRC2	MHC_I	cellphonedb_v5	0.3915913701057434	0.35188594460487366	0.43129679560661316	0.4827586206896552	0.33447098976109213	True	GSE205335	P1072	P1072	Q2	406	586
HLA-E	KLRC2+KLRD1	MHC_I	cellphonedb_v5	0.3915913701057434	0.35188594460487366	0.43129679560661316	0.4827586206896552	0.33447098976109213	True	GSE205335	P1072	P1072	Q2	406	586
HLA-E	KLRC3+KLRD1	MHC_I	cellphonedb_v5	0.2255629077553749	0.35188594460487366	0.09923987090587616	0.4827586206896552	0.10068259385665529	True	GSE205335	P1072	P1072	Q2	406	586
HLA-E	KLRK1	MHC_I	cellphonedb_v5	0.6119780391454697	0.35188594460487366	0.8720701336860657	0.4827586206896552	0.5631399317406144	True	GSE205335	P1072	P1072	Q2	406	586
HLA-F	KIR3DL1	MHC_I	cellphonedb_v5	0.0448500569909811	0.04172481968998909	0.047975294291973114	0.06157635467980296	0.032423208191126277	False	GSE205335	P1072	P1072	Q2	406	586
HLA-F	KIR3DL2	MHC_I	cellphonedb_v5	0.1062671560794115	0.04172481968998909	0.17080949246883392	0.06157635467980296	0.14334470989761092	False	GSE205335	P1072	P1072	Q2	406	586
HLA-F	LILRB1	MHC_I	cellphonedb_v5	0.09235251136124134	0.04172481968998909	0.1429802030324936	0.06157635467980296	0.14334470989761092	False	GSE205335	P1072	P1072	Q2	406	586
HLA-F	LILRB2	MHC_I	cellphonedb_v5	0.021612958575133234	0.04172481968998909	0.0015010974602773786	0.06157635467980296	0.0017064846416382253	False	GSE205335	P1072	P1072	Q2	406	586
HLA-G	LILRB1	MHC_I	cellphonedb_v5	0.07232426851987839	0.0016683340072631836	0.1429802030324936	0.007389162561576354	0.14334470989761092	False	GSE205335	P1072	P1072	Q2	406	586
HLA-G	LILRB2	MHC_I	cellphonedb_v5	0.001584715733770281	0.0016683340072631836	0.0015010974602773786	0.007389162561576354	0.0017064846416382253	False	GSE205335	P1072	P1072	Q2	406	586
HLA-A	CD8A	MHC_I	curated_overlay	0.6103830188512802	0.293774276971817	0.9269917607307434	0.3817733990147783	0.4061433447098976	True	GSE205335	P1072	P1072	Q2	406	586
HLA-B	CD8A	MHC_I	curated_overlay	0.9062821865081787	0.885572612285614	0.9269917607307434	0.6822660098522167	0.4061433447098976	True	GSE205335	P1072	P1072	Q2	406	586
HLA-C	CD8A	MHC_I	curated_overlay	0.8945662975311279	0.8621408343315125	0.9269917607307434	0.7339901477832512	0.4061433447098976	True	GSE205335	P1072	P1072	Q2	406	586
HLA-A	CD8B	MHC_I	curated_overlay	0.39088335633277893	0.293774276971817	0.48799243569374084	0.3817733990147783	0.2883959044368601	True	GSE205335	P1072	P1072	Q2	406	586
HLA-B	CD8B	MHC_I	curated_overlay	0.6867825239896774	0.885572612285614	0.48799243569374084	0.6822660098522167	0.2883959044368601	True	GSE205335	P1072	P1072	Q2	406	586
HLA-C	CD8B	MHC_I	curated_overlay	0.6750666350126266	0.8621408343315125	0.48799243569374084	0.7339901477832512	0.2883959044368601	True	GSE205335	P1072	P1072	Q2	406	586
HLA-E	KLRD1	MHC_I	curated_overlay	0.6675807386636734	0.35188594460487366	0.9832755327224731	0.4827586206896552	0.5051194539249146	True	GSE205335	P1072	P1072	Q2	406	586
CCL19	CCR7	T_recruit	cellphonedb_v5	0.27570676803588867	0.0	0.5514135360717773	0.0	0.2795595978937291	False	GSE205335	P1076	P1076	Q2	849	2089
CCL21	CCR7	T_recruit	cellphonedb_v5	0.27823086245916784	0.0050481888465583324	0.5514135360717773	0.0035335689045936395	0.2795595978937291	False	GSE205335	P1076	P1076	Q2	849	2089
CCL3	CCR1	T_recruit	cellphonedb_v5	0.1517360657453537	0.25296467542648315	0.05050745606422424	0.3627797408716137	0.03207276208712303	False	GSE205335	P1076	P1076	Q2	849	2089
CCL3	CCR5	T_recruit	cellphonedb_v5	0.1848115436732769	0.25296467542648315	0.11665841192007065	0.3627797408716137	0.07084729535662997	False	GSE205335	P1076	P1076	Q2	849	2089
CCL4	CCR5	T_recruit	cellphonedb_v5	0.14837220683693886	0.18008600175380707	0.11665841192007065	0.3050647820965842	0.07084729535662997	False	GSE205335	P1076	P1076	Q2	849	2089
CCL5	CCR1	T_recruit	cellphonedb_v5	0.05653627589344978	0.06256509572267532	0.05050745606422424	0.08362779740871613	0.03207276208712303	False	GSE205335	P1076	P1076	Q2	849	2089
CCL5	CCR5	T_recruit	cellphonedb_v5	0.08961175382137299	0.06256509572267532	0.11665841192007065	0.08362779740871613	0.07084729535662997	False	GSE205335	P1076	P1076	Q2	849	2089
CX3CL1	CX3CR1	T_recruit	cellphonedb_v5	0.08088899031281471	0.10527191311120987	0.056506067514419556	0.19434628975265017	0.032551460028721876	False	GSE205335	P1076	P1076	Q2	849	2089
CXCL10	CXCR3	T_recruit	cellphonedb_v5	0.25972360372543335	0.10215291380882263	0.41729429364204407	0.1154299175500589	0.22450933460986117	True	GSE205335	P1076	P1076	Q2	849	2089
CXCL11	CXCR3	T_recruit	cellphonedb_v5	0.22489974461495876	0.03250519558787346	0.41729429364204407	0.04946996466431095	0.22450933460986117	False	GSE205335	P1076	P1076	Q2	849	2089
CXCL12	CXCR4	T_recruit	cellphonedb_v5	0.9187803955283016	0.002238053362816572	1.8353227376937866	0.0035335689045936395	0.6893250359023456	False	GSE205335	P1076	P1076	Q2	849	2089
CXCL13	CXCR5	T_recruit	cellphonedb_v5	0.04880582354962826	0.028122927993535995	0.06948871910572052	0.023557126030624265	0.0421254188606989	False	GSE205335	P1076	P1076	Q2	849	2089
CXCL16	CXCR6	T_recruit	cellphonedb_v5	0.2221408411860466	0.2019561529159546	0.2423255294561386	0.36866902237926974	0.125418860698899	True	GSE205335	P1076	P1076	Q2	849	2089
CXCL9	CXCR3	T_recruit	cellphonedb_v5	0.21568052237853408	0.01406675111502409	0.41729429364204407	0.016489988221436984	0.22450933460986117	False	GSE205335	P1076	P1076	Q2	849	2089
HLA-A	KIR3DL1	MHC_I	cellphonedb_v5	0.9932132894173265	1.9743807315826416	0.0120458472520113	0.8138987043580683	0.007180469123982767	False	GSE205335	P1076	P1076	Q2	849	2089
HLA-B	KIR3DL2	MHC_I	cellphonedb_v5	0.753374733030796	1.4518141746520996	0.05493529140949249	0.7290930506478209	0.030636668262326472	False	GSE205335	P1076	P1076	Q2	849	2089
HLA-C	KIR2DL1	MHC_I	cellphonedb_v5	0.930715536698699	1.8360326290130615	0.02539844438433647	0.7915194346289752	0.014839636189564385	False	GSE205335	P1076	P1076	Q2	849	2089
HLA-C	KIR2DL3	MHC_I	cellphonedb_v5	0.9238071171566844	1.8360326290130615	0.011581605300307274	0.7915194346289752	0.006701771182383916	False	GSE205335	P1076	P1076	Q2	849	2089
HLA-E	KLRC1	MHC_I	cellphonedb_v5	0.3904786631464958	0.6426610946655273	0.1382962316274643	0.5712603062426383	0.062230732407850646	False	GSE205335	P1076	P1076	Q2	849	2089
HLA-E	KLRC1+KLRD1	MHC_I	cellphonedb_v5	0.3904786631464958	0.6426610946655273	0.1382962316274643	0.5712603062426383	0.062230732407850646	False	GSE205335	P1076	P1076	Q2	849	2089
HLA-E	KLRC2	MHC_I	cellphonedb_v5	0.4166385233402252	0.6426610946655273	0.1906159520149231	0.5712603062426383	0.08664432742939206	False	GSE205335	P1076	P1076	Q2	849	2089
HLA-E	KLRC2+KLRD1	MHC_I	cellphonedb_v5	0.4166385233402252	0.6426610946655273	0.1906159520149231	0.5712603062426383	0.08664432742939206	False	GSE205335	P1076	P1076	Q2	849	2089
HLA-E	KLRC3+KLRD1	MHC_I	cellphonedb_v5	0.4050183966755867	0.6426610946655273	0.16737569868564606	0.5712603062426383	0.0852082336045955	False	GSE205335	P1076	P1076	Q2	849	2089
HLA-E	KLRK1	MHC_I	cellphonedb_v5	0.5110974609851837	0.6426610946655273	0.3795338273048401	0.5712603062426383	0.1948300622307324	True	GSE205335	P1076	P1076	Q2	849	2089
HLA-F	KIR3DL1	MHC_I	cellphonedb_v5	0.12100290600210428	0.22995996475219727	0.0120458472520113	0.29093050647820967	0.007180469123982767	False	GSE205335	P1076	P1076	Q2	849	2089
HLA-F	KIR3DL2	MHC_I	cellphonedb_v5	0.14244762808084488	0.22995996475219727	0.05493529140949249	0.29093050647820967	0.030636668262326472	False	GSE205335	P1076	P1076	Q2	849	2089
HLA-F	LILRB1	MHC_I	cellphonedb_v5	0.12430091481655836	0.22995996475219727	0.018641864880919456	0.29093050647820967	0.010531354715174725	False	GSE205335	P1076	P1076	Q2	849	2089
HLA-F	LILRB2	MHC_I	cellphonedb_v5	0.11497998237609863	0.22995996475219727	0.0	0.29093050647820967	0.0	False	GSE205335	P1076	P1076	Q2	849	2089
HLA-G	LILRB1	MHC_I	cellphonedb_v5	0.011283086147159338	0.0039243074133992195	0.018641864880919456	0.011778563015312132	0.010531354715174725	False	GSE205335	P1076	P1076	Q2	849	2089
HLA-G	LILRB2	MHC_I	cellphonedb_v5	0.0019621537066996098	0.0039243074133992195	0.0	0.011778563015312132	0.0	False	GSE205335	P1076	P1076	Q2	849	2089
HLA-A	CD8A	MHC_I	curated_overlay	1.189809963107109	1.9743807315826416	0.40523919463157654	0.8138987043580683	0.1977022498803255	True	GSE205335	P1076	P1076	Q2	849	2089
HLA-B	CD8A	MHC_I	curated_overlay	0.9285266846418381	1.4518141746520996	0.40523919463157654	0.7290930506478209	0.1977022498803255	True	GSE205335	P1076	P1076	Q2	849	2089
HLA-C	CD8A	MHC_I	curated_overlay	1.120635911822319	1.8360326290130615	0.40523919463157654	0.7915194346289752	0.1977022498803255	True	GSE205335	P1076	P1076	Q2	849	2089
HLA-A	CD8B	MHC_I	curated_overlay	1.16783706843853	1.9743807315826416	0.36129340529441833	0.8138987043580683	0.1761608425083772	True	GSE205335	P1076	P1076	Q2	849	2089
HLA-B	CD8B	MHC_I	curated_overlay	0.906553789973259	1.4518141746520996	0.36129340529441833	0.7290930506478209	0.1761608425083772	True	GSE205335	P1076	P1076	Q2	849	2089
HLA-C	CD8B	MHC_I	curated_overlay	1.09866301715374	1.8360326290130615	0.36129340529441833	0.7915194346289752	0.1761608425083772	True	GSE205335	P1076	P1076	Q2	849	2089
HLA-E	KLRD1	MHC_I	curated_overlay	0.52381831407547	0.6426610946655273	0.4049755334854126	0.5712603062426383	0.16419339396840593	True	GSE205335	P1076	P1076	Q2	849	2089
CCL19	CCR7	T_recruit	cellphonedb_v5	0.12000154703855515	0.0	0.2400030940771103	0.0	0.17365269461077845	False	GSE205335	P1079	P1079	Q2	543	501
CCL21	CCR7	T_recruit	cellphonedb_v5	0.12000154703855515	0.0	0.2400030940771103	0.0	0.17365269461077845	False	GSE205335	P1079	P1079	Q2	543	501
CCL3	CCR1	T_recruit	cellphonedb_v5	0.0367258507758379	0.03954038396477699	0.033911317586898804	0.022099447513812154	0.023952095808383235	False	GSE205335	P1079	P1079	Q2	543	501
CCL3	CCR5	T_recruit	cellphonedb_v5	0.06839224137365818	0.03954038396477699	0.09724409878253937	0.022099447513812154	0.06986027944111776	False	GSE205335	P1079	P1079	Q2	543	501
CCL4	CCR5	T_recruit	cellphonedb_v5	0.08466866612434387	0.07209323346614838	0.09724409878253937	0.03130755064456722	0.06986027944111776	False	GSE205335	P1079	P1079	Q2	543	501
CCL5	CCR1	T_recruit	cellphonedb_v5	0.07469802349805832	0.11548472940921783	0.033911317586898804	0.058931860036832415	0.023952095808383235	False	GSE205335	P1079	P1079	Q2	543	501
CCL5	CCR5	T_recruit	cellphonedb_v5	0.1063644140958786	0.11548472940921783	0.09724409878253937	0.058931860036832415	0.06986027944111776	False	GSE205335	P1079	P1079	Q2	543	501
CX3CL1	CX3CR1	T_recruit	cellphonedb_v5	0.11323420982807875	0.0020954515784978867	0.2243729680776596	0.001841620626151013	0.12375249500998003	False	GSE205335	P1079	P1079	Q2	543	501
CXCL10	CXCR3	T_recruit	cellphonedb_v5	0.2646188661456108	0.11136548221111298	0.41787225008010864	0.06813996316758748	0.26746506986027946	False	GSE205335	P1079	P1079	Q2	543	501
CXCL11	CXCR3	T_recruit	cellphonedb_v5	0.2220149952918291	0.026157740503549576	0.41787225008010864	0.0423572744014733	0.26746506986027946	False	GSE205335	P1079	P1079	Q2	543	501
CXCL12	CXCR4	T_recruit	cellphonedb_v5	0.5638121962547302	0.0	1.1276243925094604	0.0	0.5808383233532934	False	GSE205335	P1079	P1079	Q2	543	501
CXCL13	CXCR5	T_recruit	cellphonedb_v5	0.03861214965581894	0.029767051339149475	0.0474572479724884	0.011049723756906077	0.03992015968063872	False	GSE205335	P1079	P1079	Q2	543	501
CXCL16	CXCR6	T_recruit	cellphonedb_v5	0.29141534119844437	0.19310565292835236	0.3897250294685364	0.3149171270718232	0.2275449101796407	True	GSE205335	P1079	P1079	Q2	543	501
CXCL9	CXCR3	T_recruit	cellphonedb_v5	0.2136413943953812	0.009410538710653782	0.41787225008010864	0.007366482504604052	0.26746506986027946	False	GSE205335	P1079	P1079	Q2	543	501
HLA-A	KIR3DL1	MHC_I	cellphonedb_v5	1.389760436490178	2.7598016262054443	0.01971924677491188	0.8784530386740331	0.00998003992015968	False	GSE205335	P1079	P1079	Q2	543	501
HLA-B	KIR3DL2	MHC_I	cellphonedb_v5	1.6128648929297924	3.110410690307617	0.11531909555196762	0.8987108655616943	0.06786427145708583	False	GSE205335	P1079	P1079	Q2	543	501
HLA-C	KIR2DL1	MHC_I	cellphonedb_v5	1.1843450255692005	2.333566904067993	0.03512314707040787	0.8305709023941068	0.023952095808383235	False	GSE205335	P1079	P1079	Q2	543	501
HLA-C	KIR2DL3	MHC_I	cellphonedb_v5	1.2278234772384167	2.333566904067993	0.12208005040884018	0.8305709023941068	0.06786427145708583	False	GSE205335	P1079	P1079	Q2	543	501
HLA-E	KLRC1	MHC_I	cellphonedb_v5	0.7507129013538361	1.0561637878417969	0.44526201486587524	0.6224677716390423	0.2215568862275449	True	GSE205335	P1079	P1079	Q2	543	501
HLA-E	KLRC1+KLRD1	MHC_I	cellphonedb_v5	0.7507129013538361	1.0561637878417969	0.44526201486587524	0.6224677716390423	0.2215568862275449	True	GSE205335	P1079	P1079	Q2	543	501
HLA-E	KLRC2	MHC_I	cellphonedb_v5	0.7544139921665192	1.0561637878417969	0.45266419649124146	0.6224677716390423	0.25349301397205587	True	GSE205335	P1079	P1079	Q2	543	501
HLA-E	KLRC2+KLRD1	MHC_I	cellphonedb_v5	0.7544139921665192	1.0561637878417969	0.45266419649124146	0.6224677716390423	0.25349301397205587	True	GSE205335	P1079	P1079	Q2	543	501
HLA-E	KLRC3+KLRD1	MHC_I	cellphonedb_v5	0.5912782549858093	1.0561637878417969	0.12639272212982178	0.6224677716390423	0.09381237524950099	False	GSE205335	P1079	P1079	Q2	543	501
HLA-E	KLRK1	MHC_I	cellphonedb_v5	0.8627729713916779	1.0561637878417969	0.6693821549415588	0.6224677716390423	0.38922155688622756	True	GSE205335	P1079	P1079	Q2	543	501
HLA-F	KIR3DL1	MHC_I	cellphonedb_v5	0.3641496617347002	0.7085800766944885	0.01971924677491188	0.5211786372007366	0.00998003992015968	False	GSE205335	P1079	P1079	Q2	543	501
HLA-F	KIR3DL2	MHC_I	cellphonedb_v5	0.4119495861232281	0.7085800766944885	0.11531909555196762	0.5211786372007366	0.06786427145708583	False	GSE205335	P1079	P1079	Q2	543	501
HLA-F	LILRB1	MHC_I	cellphonedb_v5	0.36748743429780006	0.7085800766944885	0.026394791901111603	0.5211786372007366	0.021956087824351298	False	GSE205335	P1079	P1079	Q2	543	501
HLA-F	LILRB2	MHC_I	cellphonedb_v5	0.35429003834724426	0.7085800766944885	0.0	0.5211786372007366	0.0	False	GSE205335	P1079	P1079	Q2	543	501
HLA-G	LILRB1	MHC_I	cellphonedb_v5	0.01949895080178976	0.012603109702467918	0.026394791901111603	0.03867403314917127	0.021956087824351298	False	GSE205335	P1079	P1079	Q2	543	501
HLA-G	LILRB2	MHC_I	cellphonedb_v5	0.006301554851233959	0.012603109702467918	0.0	0.03867403314917127	0.0	False	GSE205335	P1079	P1079	Q2	543	501
HLA-A	CD8A	MHC_I	curated_overlay	1.8577728867530823	2.7598016262054443	0.9557441473007202	0.8784530386740331	0.41916167664670656	True	GSE205335	P1079	P1079	Q2	543	501
HLA-B	CD8A	MHC_I	curated_overlay	2.0330774188041687	3.110410690307617	0.9557441473007202	0.8987108655616943	0.41916167664670656	True	GSE205335	P1079	P1079	Q2	543	501
HLA-C	CD8A	MHC_I	curated_overlay	1.6446555256843567	2.333566904067993	0.9557441473007202	0.8305709023941068	0.41916167664670656	True	GSE205335	P1079	P1079	Q2	543	501
HLA-A	CD8B	MHC_I	curated_overlay	1.8140362799167633	2.7598016262054443	0.8682709336280823	0.8784530386740331	0.38922155688622756	True	GSE205335	P1079	P1079	Q2	543	501
HLA-B	CD8B	MHC_I	curated_overlay	1.9893408119678497	3.110410690307617	0.8682709336280823	0.8987108655616943	0.38922155688622756	True	GSE205335	P1079	P1079	Q2	543	501
HLA-C	CD8B	MHC_I	curated_overlay	1.6009189188480377	2.333566904067993	0.8682709336280823	0.8305709023941068	0.38922155688622756	True	GSE205335	P1079	P1079	Q2	543	501
HLA-E	KLRD1	MHC_I	curated_overlay	0.9355274736881256	1.0561637878417969	0.8148911595344543	0.6224677716390423	0.3992015968063872	True	GSE205335	P1079	P1079	Q2	543	501
CCL19	CCR7	T_recruit	cellphonedb_v5	0.34753143787384033	0.0	0.6950628757476807	0.0	0.3953191489361702	False	GSE205335	P1084	P1084	Q4	196	2350
CCL21	CCR7	T_recruit	cellphonedb_v5	0.34753143787384033	0.0	0.6950628757476807	0.0	0.3953191489361702	False	GSE205335	P1084	P1084	Q4	196	2350
CCL3	CCR1	T_recruit	cellphonedb_v5	0.05557716637849808	0.10246080160140991	0.008693531155586243	0.09183673469387756	0.008936170212765958	False	GSE205335	P1084	P1084	Q4	196	2350
CCL3	CCR5	T_recruit	cellphonedb_v5	0.10227763280272484	0.10246080160140991	0.10209446400403976	0.09183673469387756	0.09276595744680852	False	GSE205335	P1084	P1084	Q4	196	2350
CCL4	CCR5	T_recruit	cellphonedb_v5	0.12346093729138374	0.14482741057872772	0.10209446400403976	0.08163265306122448	0.09276595744680852	False	GSE205335	P1084	P1084	Q4	196	2350
CCL5	CCR1	T_recruit	cellphonedb_v5	0.0821191817522049	0.15554483234882355	0.008693531155586243	0.08673469387755102	0.008936170212765958	False	GSE205335	P1084	P1084	Q4	196	2350
CCL5	CCR5	T_recruit	cellphonedb_v5	0.12881964817643166	0.15554483234882355	0.10209446400403976	0.08673469387755102	0.09276595744680852	False	GSE205335	P1084	P1084	Q4	196	2350
CX3CL1	CX3CR1	T_recruit	cellphonedb_v5	0.1650504395365715	0.24058225750923157	0.08951862156391144	0.3979591836734694	0.06553191489361702	False	GSE205335	P1084	P1084	Q4	196	2350
CXCL10	CXCR3	T_recruit	cellphonedb_v5	0.2492173523060046	0.001336348126642406	0.4970983564853668	0.00510204081632653	0.3668085106382979	False	GSE205335	P1084	P1084	Q4	196	2350
CXCL11	CXCR3	T_recruit	cellphonedb_v5	0.2568078776821494	0.016517398878932	0.4970983564853668	0.03571428571428571	0.3668085106382979	False	GSE205335	P1084	P1084	Q4	196	2350
CXCL12	CXCR4	T_recruit	cellphonedb_v5	1.2647687949356623	0.0010191515320912004	2.5285184383392334	0.00510204081632653	0.9242553191489362	False	GSE205335	P1084	P1084	Q4	196	2350
CXCL13	CXCR5	T_recruit	cellphonedb_v5	0.04087018966674805	0.018263056874275208	0.06347732245922089	0.01020408163265306	0.05531914893617021	False	GSE205335	P1084	P1084	Q4	196	2350
CXCL16	CXCR6	T_recruit	cellphonedb_v5	0.4174371212720871	0.5757269859313965	0.2591472566127777	0.673469387755102	0.18170212765957447	True	GSE205335	P1084	P1084	Q4	196	2350
CXCL9	CXCR3	T_recruit	cellphonedb_v5	0.2597870770841837	0.022475797683000565	0.4970983564853668	0.03571428571428571	0.3668085106382979	False	GSE205335	P1084	P1084	Q4	196	2350
HLA-A	KIR3DL1	MHC_I	cellphonedb_v5	1.5825928719714284	3.14719820022583	0.01798754371702671	0.9438775510204082	0.011914893617021277	False	GSE205335	P1084	P1084	Q4	196	2350
HLA-B	KIR3DL2	MHC_I	cellphonedb_v5	1.7562552317976952	3.4318392276763916	0.08067123591899872	0.9846938775510204	0.05872340425531915	False	GSE205335	P1084	P1084	Q4	196	2350
HLA-C	KIR2DL1	MHC_I	cellphonedb_v5	1.6905098427087069	3.328662395477295	0.05235728994011879	0.9795918367346939	0.04042553191489362	False	GSE205335	P1084	P1084	Q4	196	2350
HLA-C	KIR2DL3	MHC_I	cellphonedb_v5	1.704561486840248	3.328662395477295	0.0804605782032013	0.9795918367346939	0.05404255319148936	False	GSE205335	P1084	P1084	Q4	196	2350
HLA-E	KLRC1	MHC_I	cellphonedb_v5	0.9007327053695917	1.7403632402420044	0.06110217049717903	0.9132653061224489	0.03531914893617021	False	GSE205335	P1084	P1084	Q4	196	2350
HLA-E	KLRC1+KLRD1	MHC_I	cellphonedb_v5	0.9007327053695917	1.7403632402420044	0.06110217049717903	0.9132653061224489	0.03531914893617021	False	GSE205335	P1084	P1084	Q4	196	2350
HLA-E	KLRC2	MHC_I	cellphonedb_v5	0.9810262694954872	1.7403632402420044	0.22168929874897003	0.9132653061224489	0.1097872340425532	True	GSE205335	P1084	P1084	Q4	196	2350
HLA-E	KLRC2+KLRD1	MHC_I	cellphonedb_v5	0.9810262694954872	1.7403632402420044	0.22168929874897003	0.9132653061224489	0.1097872340425532	True	GSE205335	P1084	P1084	Q4	196	2350
HLA-E	KLRC3+KLRD1	MHC_I	cellphonedb_v5	0.8962669502943754	1.7403632402420044	0.052170660346746445	0.9132653061224489	0.0451063829787234	False	GSE205335	P1084	P1084	Q4	196	2350
HLA-E	KLRK1	MHC_I	cellphonedb_v5	1.1494393646717072	1.7403632402420044	0.5585154891014099	0.9132653061224489	0.35914893617021276	True	GSE205335	P1084	P1084	Q4	196	2350
HLA-F	KIR3DL1	MHC_I	cellphonedb_v5	0.4517940850928426	0.8856006264686584	0.01798754371702671	0.8010204081632653	0.011914893617021277	False	GSE205335	P1084	P1084	Q4	196	2350
HLA-F	KIR3DL2	MHC_I	cellphonedb_v5	0.4831359311938286	0.8856006264686584	0.08067123591899872	0.8010204081632653	0.05872340425531915	False	GSE205335	P1084	P1084	Q4	196	2350
HLA-F	LILRB1	MHC_I	cellphonedb_v5	0.46927143074572086	0.8856006264686584	0.05294223502278328	0.8010204081632653	0.04638297872340426	False	GSE205335	P1084	P1084	Q4	196	2350
HLA-F	LILRB2	MHC_I	cellphonedb_v5	0.44477740419097245	0.8856006264686584	0.0039541819132864475	0.8010204081632653	0.0029787234042553193	False	GSE205335	P1084	P1084	Q4	196	2350
HLA-G	LILRB1	MHC_I	cellphonedb_v5	0.10722813196480274	0.1615140289068222	0.05294223502278328	0.37244897959183676	0.04638297872340426	False	GSE205335	P1084	P1084	Q4	196	2350
HLA-G	LILRB2	MHC_I	cellphonedb_v5	0.08273410541005433	0.1615140289068222	0.0039541819132864475	0.37244897959183676	0.0029787234042553193	False	GSE205335	P1084	P1084	Q4	196	2350
HLA-A	CD8A	MHC_I	curated_overlay	2.0068528950214386	3.14719820022583	0.8665075898170471	0.9438775510204082	0.37957446808510636	True	GSE205335	P1084	P1084	Q4	196	2350
