sample	histology	TACSTD2	CD8	CYT	GEP18	GEP18_common	ESTIMATE	ESTIMATE_Score	ESTIMATE_StromalScore	CD8_AB	purity
TCGA-85-8352-01	LUSC	9.2331	7.4733	5.57085	-0.9764782536636498	-0.9764782536636498	-1046.75	-3013.37	-1966.62	6.30195	0.93
TCGA-85-8353-01	LUSC	11.8411	8.4314	7.8095	0.2722087602312897	0.2722087602312897	779.99	1499.04	719.05	7.1215	0.41
TCGA-85-8354-01	LUSC	13.2151	6.372	6.85045	-0.9431186472882855	-0.9431186472882855	-550.06	-2044.63	-1494.57	5.03125	0.75
TCGA-85-8355-01	LUSC	12.449	9.7611	8.667	1.1151587584182059	1.1151587584182059	2293.27	2576.87	283.6	8.7695	0.23
TCGA-85-8479-01	LUSC	14.5275	5.2315	4.68855	-1.721888263162185	-1.721888263162185	-714.66	-1972.49	-1257.83	4.2456499999999995	0.67
TCGA-85-8481-01	LUSC	14.655	6.7917	7.1457999999999995	0.08091971782126062	0.08091971782126062	637.94	988.27	350.33	5.70925	0.29
TCGA-85-8580-01	LUSC	12.7329	6.8088	5.9418500000000005	-0.5228597140283774	-0.5228597140283774	101.51	-1243.59	-1345.1	6.2025500000000005	0.33
TCGA-85-8582-01	LUSC	13.3588	7.0344	6.7959499999999995	-0.14452784294608179	-0.14452784294608179	545.72	1497.16	951.44	6.098599999999999	0.21
TCGA-85-8584-01	LUSC	13.1746	9.9739	9.2495	0.9545686043311137	0.9545686043311137	1317.06	1011.23	-305.83	8.9744	0.39
TCGA-85-8664-01	LUSC	11.2587	6.4913	6.07655	-1.1878439519155137	-1.1878439519155137	-713.99	-2635.33	-1921.34	6.93385	0.65
TCGA-85-8666-01	LUSC	13.4638	7.0729	7.2688500000000005	-0.32528378250102274	-0.32528378250102274	687.9	1068.29	380.39	5.72495	0.27
TCGA-85-A4CL-01	LUSC	13.726	9.6931	9.54355	0.537146158133589	0.537146158133589	1042.6	707.78	-334.82	8.64655	0.65
TCGA-85-A4CN-01	LUSC	12.3184	8.1353	7.3313500000000005	-0.12299162952260796	-0.12299162952260796	4.09	159.13	155.04	7.12345	0.54
TCGA-85-A4JB-01	LUSC	12.2013	6.5313	6.97345	-0.7538504050830481	-0.7538504050830481	-252.82	-822.71	-569.89	5.0906	0.33
TCGA-85-A4JC-01	LUSC	14.5435	6.3069	6.800549999999999	-0.5078810451937064	-0.5078810451937064	673.93	699.24	25.32	6.11395	0.48
TCGA-85-A4PA-01	LUSC	8.9376	9.6171	8.61595	0.621887035681682	0.621887035681682	3198.31	3282.25	83.94	8.8779	0.43
TCGA-85-A4QQ-01	LUSC	14.285	6.7808	5.9747	-0.9319776981412837	-0.9319776981412837	-225.38	-1527.08	-1301.7	5.47975	0.56
TCGA-85-A4QR-01	LUSC	14.0698	3.9486	2.7652	-2.0891205112218514	-2.0891205112218514	-1112.59	-3389.34	-2276.75	5.90065	0.73
TCGA-85-A50M-01	LUSC	13.3675	6.6246	6.3359000000000005	-0.9428250139849589	-0.9428250139849589	17.37	-126.03	-143.39	5.2399000000000004	0.19
TCGA-85-A50Z-01	LUSC	14.2108	6.9709	9.529250000000001	-0.3804183552420484	-0.3804183552420484	603.41	-412.01	-1015.42	5.58015	0.36
TCGA-85-A510-01	LUSC	9.3866	9.0634	8.1704	0.1556537647057571	0.1556537647057571	580.28	30.33	-549.95	7.9216999999999995	0.55
TCGA-85-A511-01	LUSC	12.2545	8.0573	7.707599999999999	0.16328242654191608	0.16328242654191608	662.69	1194.83	532.15	7.117	0.25
TCGA-85-A512-01	LUSC	13.1105	6.1997	5.0874500000000005	-0.9476350908537405	-0.9476350908537405	-223.89	-872.08	-648.19	4.82505	0.77
TCGA-85-A513-01	LUSC	11.9584	9.0743	8.8277	0.7252045658275673	0.7252045658275673	2062.97	2754.82	691.85	8.252849999999999	0.24
TCGA-85-A53L-01	LUSC	11.9623	6.8166	6.284050000000001	-0.7744175702063628	-0.7744175702063628	-298.19	-1166.78	-868.59	5.8781	0.43
TCGA-85-A5B5-01	LUSC	12.3127	6.0581	5.686	-0.8281099547694875	-0.8281099547694875	-587.86	-1351.21	-763.35	5.277799999999999	0.8
TCGA-90-6837-01	LUSC	15.0068	7.6494	7.6574	0.11254363978260601	0.11254363978260601	1274.74	2050.8	776.06	6.5157	
TCGA-90-7766-01	LUSC	15.4956	8.481	7.9925	0.27708149636770285	0.27708149636770285	936.22	-41.29	-977.52	7.174049999999999	0.59
TCGA-90-7767-01	LUSC	8.1327	9.0207	8.11015	0.6142520430316665	0.6142520430316665	1022.12	1599.13	577.01	8.03405	0.54
TCGA-90-7769-01	LUSC	15.3806	5.356	5.292	-1.1595936503297615	-1.1595936503297615	-711.97	-1988.1	-1276.14	3.8784	0.73
TCGA-90-7964-01	LUSC	14.6583	6.3622	7.045999999999999	-0.5553726316518744	-0.5553726316518744	489.59	346.61	-142.99	4.98235	0.71
TCGA-90-A4ED-01	LUSC	12.137	6.7647	6.613849999999999	-0.33615402535843086	-0.33615402535843086	8.39	-90.7	-99.08	6.7254000000000005	0.38
TCGA-90-A4EE-01	LUSC	8.9163	10.5939	9.811599999999999	1.3042398196959484	1.3042398196959484	2286.43	2880.17	593.74	9.6767	0.42
TCGA-90-A59Q-01	LUSC	14.1419	10.345	9.85015	1.0884182206270463	1.0884182206270463	1940.05	2162.56	222.51	9.142700000000001	0.28
TCGA-92-7340-01	LUSC	14.6428	8.2959	7.92855	0.3086468796990713	0.3086468796990713	879.36	1974.77	1095.41	7.26	0.39
TCGA-92-7341-01	LUSC	13.4944	5.9187	6.931749999999999	-0.582733933641536	-0.582733933641536	-81.77	-49.96	31.81	4.972250000000001	0.51
TCGA-92-8063-01	LUSC	14.3601	7.1451	6.816750000000001	-0.30921223736336906	-0.30921223736336906	92.0	-129.54	-221.54	5.9193	0.51
TCGA-92-8064-01	LUSC	12.1674	10.8366	10.31035	1.4460231346926524	1.4460231346926524	1735.21	2304.95	569.74	9.624600000000001	0.31
TCGA-92-8065-01	LUSC	14.7544	8.2753	7.7791	0.18079724705101927	0.18079724705101927	1106.67	908.25	-198.42	7.2377	0.5
TCGA-94-7033-01	LUSC	13.966	6.0473	6.40185	-0.49698251611230515	-0.49698251611230515	-225.49	-1928.33	-1702.84	6.0237	0.44
TCGA-94-7557-01	LUSC	13.3812	5.7898	7.001849999999999	-0.6290365026980527	-0.6290365026980527	146.09	-237.07	-383.16	6.09285	0.46
TCGA-94-7943-01	LUSC	12.6403	7.1243	6.2642	-0.4371961478251252	-0.4371961478251252	97.4	-756.48	-853.87	6.3215	0.58
TCGA-94-8035-01	LUSC	13.7566	5.7409	5.82685	-0.9983534923332869	-0.9983534923332869	-405.22	-1735.68	-1330.46	4.70165	0.48
TCGA-94-8490-01	LUSC	13.5835	7.257	6.81285	-0.9660819476623433	-0.9660819476623433	-809.69	-2275.87	-1466.18	6.06515	0.79
TCGA-94-8491-01	LUSC	16.1678	7.7144	8.1018	-0.23036829721188828	-0.23036829721188828	726.54	-156.31	-882.85	6.7681000000000004	0.52
TCGA-94-A4VJ-01	LUSC	14.3908	6.9155	7.12715	-0.18609048061501995	-0.18609048061501995	201.94	-250.98	-452.92	6.60445	0.53
TCGA-94-A5I4-01	LUSC	13.9177	5.3407	4.5903	-1.135550428996548	-1.135550428996548	-354.5	-1422.69	-1068.2	4.15885	0.59
TCGA-94-A5I6-01	LUSC	11.5519	5.7206	5.88205	-0.9123846994161262	-0.9123846994161262	-420.76	-1054.2	-633.44	4.4935	0.38
TCGA-96-7544-01	LUSC	12.8852	7.5644	7.105650000000001	-0.009102138125781398	-0.009102138125781398	802.32	1650.43	848.11	6.39905	0.58
TCGA-96-7545-01	LUSC	13.0318	8.2022	7.989050000000001	0.0343905702117815	0.0343905702117815	1071.58	1399.0	327.42	7.0739	0.4
TCGA-96-8169-01	LUSC	13.2621	7.4427	7.22425	-0.02715704331207577	-0.02715704331207577	581.98	444.16	-137.82	6.42155	0.42
TCGA-96-8170-01	LUSC	14.2886	6.6859	6.1821	-0.6605539574999434	-0.6605539574999434	603.12	319.64	-283.48	6.03535	0.35
TCGA-96-A4JK-01	LUSC	11.9976	7.7447	8.34245	0.08632235315732116	0.08632235315732116	261.98	-255.29	-517.26	6.5703499999999995	0.5
TCGA-96-A4JL-01	LUSC	11.9314	10.2337	9.28545	1.0419106512859708	1.0419106512859708	2021.36	2332.82	311.45	9.0383	0.38
TCGA-98-7454-01	LUSC	12.0472	9.2885	9.2629	0.8532746430605777	0.8532746430605777	2019.74	3563.9	1544.15	7.853250000000001	0.25
TCGA-98-8020-01	LUSC	13.3348	8.2062	8.594349999999999	0.3337691496055889	0.3337691496055889	715.08	1027.72	312.64	6.4748	0.46
TCGA-98-8021-01	LUSC	13.7318	7.2115	6.9229	-0.49420462374075186	-0.49420462374075186	-172.5	-299.19	-126.69	6.24455	0.41
TCGA-98-8022-01	LUSC	13.0466	8.5157	8.5234	0.4016431293837568	0.4016431293837568	882.04	769.28	-112.76	7.7594	0.42
TCGA-98-8023-01	LUSC	12.4945	8.8774	9.1893	0.6540846770575652	0.6540846770575652	1338.81	1931.97	593.15	8.03885	0.29
TCGA-98-A538-01	LUSC	14.3918	7.3243	7.08	-0.26290906203459946	-0.26290906203459946	196.19	-232.76	-428.95	5.992	0.45
TCGA-98-A539-01	LUSC	13.1587	5.6581	5.593500000000001	-0.7895433845911664	-0.7895433845911664	237.9	-158.81	-396.71	4.7538	0.3
TCGA-98-A53A-01	LUSC	12.1032	8.1582	7.6732000000000005	-0.5604173701194712	-0.5604173701194712	-489.57	-1777.04	-1287.46	7.34435	0.7
TCGA-98-A53B-01	LUSC	13.3284	8.1528	8.1501	0.24157827541156587	0.24157827541156587	474.31	17.35	-456.96	8.3243	0.36
TCGA-98-A53C-01	LUSC	11.4117	9.9218	9.0897	0.7690691895246864	0.7690691895246864	2350.47	3645.44	1294.97	8.79565	0.47
TCGA-98-A53D-01	LUSC	12.4696	8.5727	7.495900000000001	0.2958767233312953	0.2958767233312953	1722.76	2981.54	1258.78	7.350099999999999	0.99
TCGA-98-A53H-01	LUSC	12.6305	8.3893	7.949300000000001	0.45259390070981964	0.45259390070981964	1719.85	2771.64	1051.79	7.29985	0.43
TCGA-98-A53I-01	LUSC	12.9956	8.6479	8.1671	0.40381969385393657	0.40381969385393657	1089.69	878.53	-211.16	7.5805	0.52
TCGA-98-A53J-01	LUSC	14.0368	6.1955	6.00415	-0.6852597290644789	-0.6852597290644789	-392.24	-1657.16	-1264.92	4.9147	0.4
TCGA-J1-A4AH-01	LUSC	12.3501	5.9708	5.70435	-0.6827838982720624	-0.6827838982720624	-572.61	-1814.6	-1241.99	5.10515	0.33
TCGA-L3-A4E7-01	LUSC	14.0512	6.8902	7.0133	-0.10155380147399715	-0.10155380147399715	544.17	32.06	-512.11	6.00995	0.46
TCGA-L3-A524-01	LUSC	13.0066	7.0744	5.82205	-0.579199163931514	-0.579199163931514	-621.87	-1319.97	-698.1	5.8321000000000005	0.59
TCGA-LA-A446-01	LUSC	12.4173	6.1552	6.25515	-0.7171619103762408	-0.7171619103762408	-244.08	-1596.69	-1352.6	5.576549999999999	0.41
TCGA-LA-A7SW-01	LUSC	12.5181	5.075	5.0794500000000005	-1.1881991827185143	-1.1881991827185143	-224.3	-995.6	-771.29	3.37215	0.48
TCGA-MF-A522-01	LUSC	13.6642	7.7233	7.321199999999999	-0.7321487667008311	-0.7321487667008311	-562.65	-2116.98	-1554.33	6.29455	0.64
TCGA-NC-A5HD-01	LUSC	14.0031	5.2062	6.51695	-1.1760062302394205	-1.1760062302394205	-1055.5	-2461.32	-1405.83	4.7146	0.61
TCGA-NC-A5HE-01	LUSC	12.3793	11.1846	9.9163	1.6011458836639383	1.6011458836639383	2396.54	2543.17	146.63	10.129249999999999	0.32
TCGA-NC-A5HF-01	LUSC	14.1293	3.8533	6.2479499999999994	-1.7366330525109925	-1.7366330525109925	-960.57	-2497.39	-1536.82	2.82855	0.75
TCGA-NC-A5HG-01	LUSC	13.9932	4.756	4.5639	-1.7273434851828091	-1.7273434851828091	-576.91	-2201.25	-1624.35	4.74525	0.75
TCGA-NC-A5HH-01	LUSC	8.5283	6.8974	7.33605	-0.9106329473585855	-0.9106329473585855	-573.63	-1859.3	-1285.66	8.0277	0.77
TCGA-NC-A5HI-01	LUSC	15.0953	6.7814	6.3119	-0.9442048290881022	-0.9442048290881022	-257.32	-1836.01	-1578.69	6.588749999999999	0.6
TCGA-NC-A5HJ-01	LUSC	11.4498	9.6769	9.61835	0.9708128775777519	0.9708128775777519	1794.12	1822.46	28.34	8.97885	0.17
TCGA-NC-A5HK-01	LUSC	15.4658	7.6441	7.9835	-0.21585959467719776	-0.21585959467719776	-119.52	-1550.98	-1431.45	6.2397	0.48
TCGA-NC-A5HL-01	LUSC	13.772	9.0951	8.803	0.6910113746276267	0.6910113746276267	862.69	82.7	-779.99	8.0694	0.5
TCGA-NC-A5HM-01	LUSC	12.9689	7.302	7.7620000000000005	0.12331832594587569	0.12331832594587569	107.02	-1333.32	-1440.34	6.6503499999999995	0.69
TCGA-NC-A5HN-01	LUSC	13.5148	6.5874	6.9623	-0.5797366007535094	-0.5797366007535094	-631.25	-2121.19	-1489.94	5.6609	0.82
TCGA-NC-A5HO-01	LUSC	14.8478	8.3044	7.2553	-0.7858820083108993	-0.7858820083108993	32.97	-1140.64	-1173.61	6.7318999999999996	0.63
TCGA-NC-A5HP-01	LUSC	12.327	5.5047	4.6907	-1.2175166212628097	-1.2175166212628097	-521.42	-501.46	19.96	4.4643	0.53
TCGA-NC-A5HQ-01	LUSC	14.5549	8.1287	7.40125	0.12250519080329239	0.12250519080329239	592.34	-469.47	-1061.8	6.85935	0.5
TCGA-NC-A5HR-01	LUSC	13.0134	7.5739	6.961600000000001	-0.3162007227202381	-0.3162007227202381	-426.78	-1843.36	-1416.58	6.6149000000000004	0.66
TCGA-NC-A5HT-01	LUSC	13.8215	5.638	4.06415	-1.745661773823997	-1.745661773823997	-1296.87	-2508.2	-1211.32	3.96385	0.73
TCGA-NK-A5CR-01	LUSC	14.7585	4.8244	4.4270499999999995	-1.4684866430285157	-1.4684866430285157	-845.58	-2277.03	-1431.45	3.66345	0.61
TCGA-NK-A5CT-01	LUSC	14.7009	6.7431	6.874700000000001	-0.3624986135331701	-0.3624986135331701	94.02	-1324.89	-1418.92	5.773350000000001	0.5
TCGA-NK-A5CX-01	LUSC	15.1863	8.0975	8.01955	0.44527434022897405	0.44527434022897405	679.93	639.91	-40.02	6.9495000000000005	0.51
TCGA-NK-A5D1-01	LUSC	10.8873	7.171	6.5326	-0.8533199064018796	-0.8533199064018796	-814.07	-2224.67	-1410.6	8.0757	0.82
TCGA-NK-A7XE-01	LUSC	12.4782	7.8797	6.54345	-0.3592662364825691	-0.3592662364825691	-125.7	-1751.95	-1626.26	6.658849999999999	0.53
TCGA-O2-A52N-01	LUSC	14.0933	7.8724	8.2708	0.08077698966059077	0.08077698966059077	389.52	-241.97	-631.48	6.60335	0.46
TCGA-O2-A52Q-01	LUSC	14.3158	8.4753	8.0523	1.0849657428576815	1.0849657428576815	1761.92	1852.63	90.71	7.600750000000001	0.52
TCGA-O2-A52S-01	LUSC	8.9177	7.9524	7.81855	0.23661047137406843	0.23661047137406843	420.45	-555.99	-976.44	6.8136	0.75
TCGA-O2-A52V-01	LUSC	14.0197	5.5614	6.3236	-0.3804711898017466	-0.3804711898017466	450.54	110.32	-340.22	4.5687	0.37
TCGA-O2-A52W-01	LUSC	13.7208	6.9232	5.1428	-1.0223411971807008	-1.0223411971807008	-169.73	-1532.85	-1363.11	6.1732499999999995	0.36
TCGA-O2-A5IB-01	LUSC	10.5688	6.3797	4.31165	-1.3683862862869247	-1.3683862862869247	-1311.72	-2880.15	-1568.43	5.68725	0.93
TCGA-XC-AA0X-01	LUSC	14.577	7.853	6.74325	-0.15785505908452202	-0.15785505908452202	1098.81	959.49	-139.32	6.15225	0.21
