cohort	patient	split	gate	contrast	n_high	n_low	n_tnk	gate_gap	cov_gap	n_extra	match_rate	expr_prop_pp	expr_prop_pp__F11R	expr_prop_pp__NECTIN2	expr_prop_pp__CDH1	expr_prop_pp__LGALS9	cellchat_hill	cellchat_hill__F11R	cellchat_hill__NECTIN2	cellchat_hill__CDH1	cellchat_hill__LGALS9	cpdb_means	cpdb_means__F11R	cpdb_means__NECTIN2	cpdb_means__CDH1	cpdb_means__LGALS9	liana_logfc	liana_logfc__F11R	liana_logfc__NECTIN2	liana_logfc__CDH1	liana_logfc__LGALS9
GSE123902	LX666	decile	TACSTD2	strata_local	78	78	177	0.3948795173474505	0.1315694055654667	4		1.214907696904348	0.0	0.0523452573102684	0.0	4.807285530307123	0.004898931404137698	0.0	0.00019483275558185818	0.0	0.019400892860968934	0.0035194803511820194	0.0	-0.0021357467054050824	0.0	0.01621366811013316	0.010155073698312894	0.0	-0.006162462360965709	0.0	0.04678275715421728
GSE123902	LX666	decile	CLDN4	crude	78	78	177	1.5936879254276113	0.05362246698009402	0		11.217948717948717	0.0	28.205128205128204	0.0	16.666666666666664	0.011915373787187865	0.0	0.011557850377446747	0.0	0.03610364477130471	0.014136473201308796	0.0	0.047033279896637886	0.0	0.009512612908597298	0.04078923956637586	0.0	0.13570935932724412	0.0	0.02744759893825932
GSE123902	LX666	decile	CLDN4	strata_resid	78	78	177	1.5936879254276113	0.05362246698009402	0		10.609702797202797	0.0	26.413170163170165	0.0	16.025641025641026	0.011129701487047866	0.0	0.010674178458164239	0.0	0.03384462749002722	0.012238823673636125	0.0	0.04052338307733944	0.0	0.008431911617205065	0.03531378044053857	0.0	0.1169257676114427	0.0	0.024329354150711576
GSE123902	LX666	decile	CLDN4	linear_resid	78	78	177	1.5936879254276113	0.05362246698009402	0		10.543864109086105	0.0	26.206652693198485	0.0	15.968803743145935	0.011290036635241679	0.0	0.010602968147708091	0.0	0.03455717839325862	0.01154219085399248	0.0	0.03863715951910804	0.0	0.007531603896861881	0.0333037230120978	0.0	0.11148327686450595	0.0	0.02173161518388526
GSE123902	LX666	decile	CLDN4	matched	73	73	177	1.597520824982231	0.033138544446802184	73	0.9358974358974359	11.301369863013697	0.0	24.65753424657534	0.0	20.54794520547945	0.015778398011642176	0.0	0.009145809045536794	0.0	0.05396778300103191	0.013444246925584923	0.0	0.03581589372088245	0.0	0.01796109398145724	0.038791896736056125	0.0	0.10334282451224656	0.0	0.05182476243197794
GSE123902	LX666	decile	CLDN4	strata_local	78	78	177	1.5936879254276113	0.05362246698009402	2		5.255681818181818	0.0	10.795454545454547	0.0	10.227272727272728	0.009387389402032865	0.0	0.011400723384336127	0.0	0.026148834223795332	0.019285472112558225	0.0	0.06809981740151012	0.0	0.009042071048722764	0.0556461099559803	0.0	0.19649453770120517	0.0	0.026089902122716002
GSE123902	LX675	q4q1	TACSTD2	crude	154	154	1336	1.7616238302858602	1.1094665894147997	0		31.33116883116883	0.0	25.974025974025977	72.72727272727273	26.62337662337662	0.03631759342572883	0.0	0.04131121339940509	0.03220348917856147	0.07175567112494875	0.1327702642072873	0.0	0.04700867362815786	0.45817398295432016	0.02589840024667124	0.3830940034987417	0.0	0.13563836064422227	1.3220106661450843	0.07472698720566022
GSE123902	LX675	q4q1	TACSTD2	strata_resid	154	154	1336	1.7616238302858602	1.1094665894147997	0		9.268966938272868	0.0	8.813423772992506	20.07414755056264	8.188296429536326	0.021028428639448978	0.0	0.02496500315382589	0.009883893977224844	0.04926481742674518	0.04340539109211604	0.0	0.02124778908543727	0.14589001138137067	0.0064837639016562115	0.1252414849528836	0.0	0.06130815988682999	0.4209495918702758	0.018708188054428587
GSE123902	LX675	q4q1	TACSTD2	linear_resid	154	154	1336	1.7616238302858602	1.1094665894147997	0		13.434605386853438	0.0	11.049839132168925	30.889204838418532	11.799377576826295	0.023561856942812324	0.0	0.022570182482180533	0.013348587564281396	0.05832865772478737	0.05702912445687495	0.0	0.016580104715686286	0.19743114599247527	0.014105247119338221	0.16455127008034598	0.0	0.04784006970148064	0.569665870480738	0.04069914013916518
GSE123902	LX675	q4q1	TACSTD2	matched	47	47	1336	1.7450777962340065	-0.029548239912600027	47	0.3051948051948052	10.638297872340427	0.0	-6.382978723404253	38.297872340425535	10.638297872340424	0.0066965831116787364	0.0	-0.03840857783578271	0.020048500041671448	0.04514641024082621	0.05230765918716711	0.0	-0.052954361077139134	0.244963864680265	0.01722113314554259	0.15092800101967205	0.0	-0.15279398823886436	0.7068163055424268	0.049689686775125703
GSE123902	LX675	q4q1	TACSTD2	strata_local	154	154	1336	1.7616238302858602	1.1094665894147997	3		8.83395237665347	0.0	12.225052339252935	26.986140307888075	-3.8753831405271355	-0.003178946643133901	0.0	0.013205901586275283	0.007374045257468942	-0.03329573341627983	0.037955023395985964	0.0	0.0230645151879743	0.18204273178782784	-0.05328715339185828	0.10951504806042707	0.0	0.0665501233643974	0.5252642927603578	-0.15375422388304694
GSE123902	LX675	q4q1	CLDN4	crude	154	154	1336	1.6765552128594299	1.1123789533062294	0		32.46753246753247	0.0	27.272727272727277	79.87012987012987	22.72727272727273	0.027143442990421165	0.0	0.04520623911727363	0.0324346352830719	0.030932897561339125	0.13149758199141248	0.0	0.05786081495855987	0.4652811320771052	0.002848380929984823	0.3794218188558013	0.0	0.16695102160501654	1.342517563733685	0.008218690084503596
GSE123902	LX675	q4q1	CLDN4	strata_resid	154	154	1336	1.6765552128594299	1.1123789533062294	0		12.059828930574506	0.0	10.303124192956691	31.251022325553922	6.685169203787409	0.013967924214976245	0.0	0.026540427741678224	0.009537748112477026	0.019793521005749725	0.04522171017986842	0.0	0.031526824240365514	0.15665846044968582	-0.007298443970577662	0.13048227403402823	0.0	0.09096718597310657	0.4520207680081231	-0.021058857845116696
GSE123902	LX675	q4q1	CLDN4	linear_resid	154	154	1336	1.6765552128594299	1.1123789533062294	0		16.262801163536555	0.0	13.853944951747197	40.82011698490416	10.37714271749486	0.016338015478124614	0.0	0.028223733668274367	0.012741266657187809	0.024387061587036286	0.05915712226439669	0.0	0.03220063522698133	0.20737482908989438	-0.002946975259288942	0.1706913738482144	0.0	0.09291139351088085	0.5983572750663739	-0.008503173184397248
GSE123902	LX675	q4q1	CLDN4	matched	44	44	1336	1.6756761078766773	-0.1251919187701943	44	0.2857142857142857	18.75	0.0	11.363636363636365	65.9090909090909	-2.2727272727272707	-0.0023097590937381455	0.0	0.01757146716011509	0.027173089772424754	-0.053983593307492424	0.07732491721172151	0.0	0.014588958214519596	0.33573137179643	-0.041020661164063554	0.22311254919700055	0.0	0.04209483533564745	0.9687159703231166	-0.11836060887076198
GSE123902	LX675	q4q1	CLDN4	strata_local	154	154	1336	1.6765552128594299	1.1123789533062294	3		16.332543118257405	0.0	16.786916786916787	34.76568405139833	13.77757163471449	0.012087065030907842	0.0	0.02226017294855252	0.00812464009824309	0.017963447076835764	0.054857715692905706	0.0	0.03185742600585736	0.18297670716761938	0.004596729598146059	0.15828590876930346	0.0	0.091921101028275	0.5279591760578332	0.01326335799110566
GSE123902	LX675	decile	TACSTD2	crude	61	61	1336	2.3192272602611514	1.3415820157831166	0		32.377049180327866	0.0	32.786885245901644	68.85245901639344	27.86885245901639	0.05161808273927522	0.0	0.07336406611968577	0.032369174475300626	0.10073909036211448	0.14872340243332655	0.0	0.09821424541629341	0.4539026366879834	0.04277672762902943	0.42912503030938765	0.0	0.2833864096134762	1.309686165992357	0.12342754563171736
GSE123902	LX675	decile	TACSTD2	strata_resid	61	61	1336	2.3192272602611514	1.3415820157831166	0		8.913105916662985	0.0	14.069197118996069	12.851840395917105	8.731386151738771	0.03476779605062316	0.0	0.05364330013029073	0.010052601697534861	0.07537528237466706	0.05299812805039872	0.0	0.0679940485465702	0.11933049990955943	0.024667963745465274	0.15292027302941702	0.0	0.1961893532962005	0.3443150408926446	0.07117669792882299
GSE123902	LX675	decile	TACSTD2	linear_resid	61	61	1336	2.3192272602611514	1.3415820157831166	0		10.736282445856613	0.0	14.740356528183984	18.26130107588634	9.94347217935613	0.036378964757635475	0.0	0.0501603746223452	0.012061460803329949	0.08329402360486675	0.05713619114320041	0.0	0.06141960805770358	0.13860886925980856	0.0285162872552895	0.1648601992351583	0.0	0.17721952791638554	0.399940656608705	0.08228061241554262
GSE123902	LX675	decile	TACSTD2	matched	17	17	1336	2.421854821918724	-0.08750400913852371	17	0.2786885245901639	16.176470588235293	0.0	5.882352941176472	41.17647058823529	17.647058823529413	0.029012540159558772	0.0	0.00544328487565064	0.01794467210080348	0.09266220366178096	0.07157069409316237	0.0	-0.018680928553327893	0.2428618963021031	0.062101808623874294	0.20650937088237276	0.0	-0.05390176596617438	0.7007513068318676	0.1791879426637978
GSE123902	LX675	decile	TACSTD2	strata_local	61	61	1336	2.3192272602611514	1.3415820157831166	3		8.83395237665347	0.0	12.225052339252935	26.986140307888075	-3.8753831405271355	-0.003178946643133901	0.0	0.013205901586275283	0.007374045257468942	-0.03329573341627983	0.037955023395985964	0.0	0.0230645151879743	0.18204273178782784	-0.05328715339185828	0.10951504806042707	0.0	0.0665501233643974	0.5252642927603578	-0.15375422388304694
GSE123902	LX675	decile	CLDN4	crude	61	61	1336	2.312175942449702	1.211736866692981	0		34.83606557377049	0.0	36.065573770491795	73.77049180327869	29.508196721311474	0.04796444096703417	0.0	0.08305007372535472	0.03259864279825042	0.07620904734453154	0.1527124202427768	0.0	0.1214366605794976	0.4568045279134585	0.032608492478150994	0.4406349027328108	0.0	0.35039213600031494	1.3180592541527414	0.09408822077818702
GSE123902	LX675	decile	CLDN4	strata_resid	61	61	1336	2.312175942449702	1.211736866692981	0		14.436776342534662	0.0	18.842927696046402	25.756802899577576	13.147374774514665	0.03343704706813768	0.0	0.06355351788099436	0.00984467979195347	0.06034999059960289	0.06687391155578595	0.0	0.09494876821713281	0.15179723791749253	0.020749640088518498	0.19295732113275912	0.0	0.2739642340907463	0.4379942447284172	0.05987080571187294
GSE123902	LX675	decile	CLDN4	linear_resid	61	61	1336	2.312175942449702	1.211736866692981	0		17.183924387942007	0.0	21.448223095048647	31.232523858790294	16.054950597929093	0.03629618640580427	0.0	0.06425232199401638	0.01248763881868818	0.06844478481051253	0.07391049600265465	0.0	0.09348450839763059	0.17586198171260412	0.026295493900383896	0.21326061210534686	0.0	0.26973927333040865	0.507430417795359	0.07587275729561967
GSE123902	LX675	decile	CLDN4	matched	18	18	1336	2.414869580205865	-0.07363850756836543	18	0.29508196721311475	26.388888888888893	0.0	38.88888888888889	55.55555555555556	11.111111111111109	0.01892392906814464	0.0	0.06927615575644994	0.0243566262633605	-0.017937065747231872	0.10552436856553363	0.0	0.09964836793643264	0.3375802580195554	-0.015131151693853512	0.30447896644486916	0.0	0.28752441250914035	0.9740507282936586	-0.0436592750233222
GSE123902	LX675	decile	CLDN4	strata_local	61	61	1336	2.312175942449702	1.211736866692981	3		16.332543118257405	0.0	16.786916786916787	34.76568405139833	13.77757163471449	0.012087065030907842	0.0	0.02226017294855252	0.00812464009824309	0.017963447076835764	0.054857715692905706	0.0	0.03185742600585736	0.18297670716761938	0.004596729598146059	0.15828590876930346	0.0	0.091921101028275	0.5279591760578332	0.01326335799110566
GSE123902	LX676	q4q1	TACSTD2	crude	36	36	2606	2.7074412164847805	1.7659915162958717	0		13.88888888888889	0.0	47.22222222222222	0.0	8.333333333333334	0.05718120599936142	0.0	0.16289768777977442	0.0	0.06582713621767125	0.05758290602971187	0.0	0.22331474400339563	0.0	0.007016880115451846	0.16614914593808103	0.0	0.6443501474621746	0.0	0.02024643629014951
GSE123902	LX676	q4q1	TACSTD2	strata_resid	36	36	2606	2.7074412164847805	1.7659915162958717	0		0.33728213507625227	0.0	6.096405228758169	0.0	-4.74727668845316	0.00610685884531178	0.0	0.025978688296587546	0.0	-0.0015512529153404245	0.009300070834197188	0.0	0.06084920381602514	0.0	-0.02364892047923639	0.026834332144824738	0.0	0.17557368917484253	0.0	-0.06823636059554358
GSE123902	LX676	q4q1	TACSTD2	linear_resid	36	36	2606	2.7074412164847805	1.7659915162958717	0		2.184885659315591	0.0	10.485323486257073	0.0	-1.7457808489947089	0.012409980862639435	0.0	0.03250925061965519	0.0	0.017130672830902548	0.011694244154633635	0.0	0.06191897363264409	0.0	-0.015141997014109551	0.03374245609766939	0.0	0.17866039239350023	0.0	-0.043690568002822686
GSE123902	LX676	q4q1	TACSTD2	strata_local	36	36	2606	2.7074412164847805	1.7659915162958717	3		-0.5341880341880342	0.0	5.911680911680911	0.0	-8.048433048433049	-0.0009905651583702716	0.0	0.01642282974384714	0.0	-0.02038509037732823	0.005302194255132296	0.0	0.04155172686596026	0.0	-0.020342949845431075	0.01529889871541863	0.0	0.11989294057978717	0.0	-0.05869734571811264
GSE123902	LX676	q4q1	CLDN4	crude	36	36	2606	2.425241267692395	1.95598637804498	0		18.055555555555557	0.0	55.55555555555556	0.0	16.666666666666664	0.07254889060420422	0.0	0.17492268755036366	0.0	0.11527287486645318	0.07122750345992394	0.0	0.24524216792625536	0.0	0.039667845913440435	0.20551913203306754	0.0	0.707619318968134	0.0	0.1144572091641361
GSE123902	LX676	q4q1	CLDN4	strata_resid	36	36	2606	2.425241267692395	1.95598637804498	0		4.8552792133218485	0.0	15.729974160206716	0.0	3.691142693080677	0.027736692585299115	0.0	0.046761330730364856	0.0	0.0641854396108316	0.0287906967123758	0.0	0.0951468846766605	0.0	0.020015902172842687	0.08307239074136549	0.0	0.2745358773581044	0.0	0.057753685607357545
GSE123902	LX676	q4q1	CLDN4	linear_resid	36	36	2606	2.425241267692395	1.95598637804498	0		8.287566022052804	0.0	24.09924172978739	0.0	9.051022358423822	0.035192454406556065	0.0	0.06004854734879098	0.0	0.08072127027743328	0.030260020241705415	0.0	0.09594533189764355	0.0	0.025094749069178107	0.08731196227981611	0.0	0.27683970905035205	0.0	0.07240814006891237
GSE123902	LX676	q4q1	CLDN4	strata_local	36	36	2606	2.425241267692395	1.95598637804498	3		3.321490094745909	0.0	12.36003445305771	0.0	0.9259259259259256	0.012208648015854591	0.0	0.037643563118062745	0.0	0.011191028945355612	0.025368392044812785	0.0	0.09618843908368761	0.0	0.005285129095563529	0.07319770679675687	0.0	0.27754116811377255	0.0	0.015249659073254951
GSE123902	LX676	decile	TACSTD2	crude	14	14	2606	3.4745468962510495	2.164653567378646	0		12.499999999999998	0.0	35.71428571428571	0.0	14.285714285714285	0.08289166098841541	0.0	0.18192858948017748	0.0	0.14963805447348416	0.0783948731828643	0.0	0.2673472173513984	0.0	0.04623227538005881	0.22619978954407502	0.0	0.7714010093366526	0.0	0.1333981488396475
GSE123902	LX676	decile	TACSTD2	strata_resid	14	14	2606	3.4745468962510495	2.164653567378646	0		-1.5304621848739497	0.0	-7.029411764705884	0.0	0.9075630252100855	0.03381898897953619	0.0	0.051289561627712615	0.0	0.08398639429043214	0.028201993979595254	0.0	0.09691540830599202	0.0	0.015892567612388997	0.08137375371508496	0.0	0.2796387578975675	0.0	0.04585625696277232
GSE123902	LX676	decile	TACSTD2	linear_resid	14	14	2606	3.4745468962510495	2.164653567378646	0		-1.8461121470429591	0.0	-9.315748784425814	0.0	1.9313001962539778	0.033352641950562895	0.0	0.0455990992824513	0.0	0.08781146851980026	0.0221471196044839	0.0	0.06951731450698419	0.0	0.01907116391095142	0.06390307924672733	0.0	0.20058456979028896	0.0	0.05502774719662037
GSE123902	LX676	decile	TACSTD2	strata_local	14	14	2606	3.4745468962510495	2.164653567378646	3		-0.5341880341880342	0.0	5.911680911680911	0.0	-8.048433048433049	-0.0009905651583702716	0.0	0.01642282974384714	0.0	-0.02038509037732823	0.005302194255132296	0.0	0.04155172686596026	0.0	-0.020342949845431075	0.01529889871541863	0.0	0.11989294057978717	0.0	-0.05869734571811264
GSE123902	LX676	decile	CLDN4	crude	14	14	2606	3.0312282206517245	2.164005700606558	0		21.42857142857143	0.0	64.28571428571429	0.0	21.428571428571427	0.08822903796655633	0.0	0.20038547839437393	0.0	0.1525306734718514	0.08654564042947085	0.0	0.310852364447147	0.0	0.03533019727073641	0.24971793251631397	0.0	0.8969303292730154	0.0	0.10194140079224043
GSE123902	LX676	decile	CLDN4	strata_resid	14	14	2606	3.0312282206517245	2.164005700606558	0		9.467284976005905	0.0	28.100775193798444	0.0	9.768364710225175	0.050934243206348345	0.0	0.09475929074588205	0.0	0.10897768207951133	0.04756269709699383	0.0	0.17297674926278175	0.0	0.017274039125193562	0.13723693446627377	0.0	0.4991053967010178	0.0	0.04984234116407736
GSE123902	LX676	decile	CLDN4	linear_resid	14	14	2606	3.0312282206517245	2.164005700606558	0		10.621755352943802	0.0	29.484018730416405	0.0	13.003002681358804	0.05285224654277178	0.0	0.09323417190566216	0.0	0.11817481426542496	0.04122126178408452	0.0	0.1456777968351996	0.0	0.019207250301138484	0.11893941991016897	0.0	0.4203372701235448	0.0	0.055420409517131085
GSE123902	LX676	decile	CLDN4	strata_local	14	14	2606	3.0312282206517245	2.164005700606558	3		3.321490094745909	0.0	12.36003445305771	0.0	0.9259259259259256	0.012208648015854591	0.0	0.037643563118062745	0.0	0.011191028945355612	0.025368392044812785	0.0	0.09618843908368761	0.0	0.005285129095563529	0.07319770679675687	0.0	0.27754116811377255	0.0	0.015249659073254951
GSE123902	LX679	q4q1	TACSTD2	crude	124	124	625	1.8200500452375525	0.8869912415155641	0		12.701612903225804	0.0	24.193548387096772	0.0	26.61290322580645	0.06234763532999642	0.0	0.05609276464024769	0.0	0.19329777667973796	0.06546311556731436	0.0	0.13801035962023633	0.0	0.12384210264902112	0.1888866243802111	0.0	0.39821372283083484	0.0	0.35733277469000946
GSE123902	LX679	q4q1	TACSTD2	strata_resid	124	124	625	1.8200500452375525	0.8869912415155641	0		5.202936694194138	0.0	5.76430247747249	0.0	15.047444299304063	0.03399908516631392	0.0	0.016298299244697955	0.0	0.11969804142055773	0.03232874368644654	0.0	0.041895847920194434	0.0	0.08741912682559172	0.09328103638921362	0.0	0.12088586405660541	0.0	0.2522382815002491
GSE123902	LX679	q4q1	TACSTD2	linear_resid	124	124	625	1.8200500452375525	0.8869912415155641	0		6.951469363604383	0.0	9.795474888049945	0.0	18.01040256636759	0.04139597413696583	0.0	0.02445811558892979	0.0	0.14112578095893352	0.03830255711437177	0.0	0.05650424799931192	0.0	0.09670598045817516	0.11051781840454086	0.0	0.16303679675553487	0.0	0.2790344768626286
GSE123902	LX679	q4q1	TACSTD2	matched	59	59	625	1.7819709277838904	0.03385049200561141	59	0.47580645161290325	5.9322033898305095	0.0	3.3898305084745783	0.0	20.33898305084746	0.042954378209441126	0.0	0.01051091637973852	0.0	0.16130659645802597	0.03436013873201359	0.0	0.03176152143359412	0.0	0.10567903349446023	0.09914240350586559	0.0	0.09164437892666952	0.0	0.30492523509679287
GSE123902	LX679	q4q1	TACSTD2	strata_local	124	124	625	1.8200500452375525	0.8869912415155641	3		4.680088461831771	0.0	8.05028089173594	0.0	10.670072955591143	0.02298500691002715	0.0	0.019938829825477452	0.0	0.07200119781463114	0.028643894253587755	0.0	0.05239324656643274	0.0	0.06218233044791829	0.08264880838279787	0.0	0.15117495399493044	0.0	0.17942027953626102
GSE123902	LX679	q4q1	CLDN4	crude	124	124	625	1.9238708787291425	0.7803281938531021	0		13.508064516129032	0.0	33.064516129032256	0.0	20.96774193548387	0.05839518900155911	0.0	0.08060350299822489	0.0	0.15297725300801154	0.06941364962651664	0.0	0.2021968858554548	0.0	0.07545771265061177	0.20028545617235924	0.0	0.5834168890137129	0.0	0.217724935675724
GSE123902	LX679	q4q1	CLDN4	strata_resid	124	124	625	1.9238708787291425	0.7803281938531021	0		6.463014349764265	0.0	16.74497856256549	0.0	9.107078836491569	0.02721765928597205	0.0	0.04620974884233796	0.0	0.06266088830155024	0.03963019032560941	0.0	0.12664318767698968	0.0	0.03187757362544795	0.11434855810448492	0.0	0.36541499764792656	0.0	0.09197923477001314
GSE123902	LX679	q4q1	CLDN4	linear_resid	124	124	625	1.9238708787291425	0.7803281938531021	0		8.762151375639514	0.0	22.140687808246835	0.0	12.90791769431122	0.0353104825557406	0.0	0.053893917015770856	0.0	0.08734801320719152	0.04701907660067161	0.0	0.14537088452325442	0.0	0.04270542187943202	0.13566837727793446	0.0	0.41945170838268264	0.0	0.12322180072905523
GSE123902	LX679	q4q1	CLDN4	matched	60	60	625	1.986900605622679	-0.03840132219362047	60	0.4838709677419355	7.916666666666667	0.0	21.666666666666668	0.0	10.0	0.03666219407716328	0.0	0.05899099681670576	0.0	0.08765777949194735	0.04353893597241218	0.0	0.1390650006790352	0.0	0.03509074321061352	0.12562681402596232	0.0	0.40125677368172885	0.0	0.10125048242212038
