k	d	contrast	rule	n_high	n_low	n_nhoods_sampled	median_ncells_graph	n_samples	rank	n_coef	singular	n_tested	n_tnk_tested	n_tnk_down_sfdr05	n_tnk_up_sfdr05	frac_tnk_down_sfdr05	median_logfc_tnk	median_abs_logfc_tnk_down	median_logfc_tnk_down	median_ncells_tnk_down	median_ncells_tnk	n_mal_tested	n_mal_up_sfdr05	n_mal_down_sfdr05	median_logfc_mal	min_spatial_fdr	n_tnk_down_sfdr001	median_abs_logfc_down_sfdr001	n_tnk_down_sfdr010	median_abs_logfc_down_sfdr010	n_tnk_down_sfdr020	median_abs_logfc_down_sfdr020	status	n65	joint_score	pareto	selected_count	selected_abs_logfc	selected_joint
40	8	top33	within-cohort top 0.333 vs rest	23	42	1899	70.0	65	5	5	False	1809	726	19	1	0.026170798898071626	-0.6905744242834204	2.06709046416312	-2.06709046416312	67.0	73.0	509	182	5	1.16726927449345	7.140646773803939e-12	4	2.652999687200435	68	1.676713145496475	129	1.52298325241665	fit	True	39.27471881909928	False	False	False	False
8	15	top20	within-cohort top 0.200 vs rest	15	50	1929	17.0	65	5	5	False	1462	703	19	0	0.02702702702702703	-0.593840640341305	2.0210111799869	-2.0210111799869	21.0	18.0	203	39	8	0.133681567183054	1.6988858136319406e-06	0		79	1.66861502161632	136	1.51961102180416	fit	True	38.3992124197511	False	False	False	False
50	10	q34	locked Q3+Q4 vs Q1+Q2	31	34	1745	94.0	65	5	5	False	1667	660	19	0	0.02878787878787879	-0.5969214557863685	1.91368493677463	-1.91368493677463	90.0	101.5	487	177	3	1.44588089753744	6.850067427975402e-07	3	2.40355779526001	34	1.694167918569055	112	1.3679962935873249	fit	True	36.36001379871797	False	False	False	False
50	3	top40	within-cohort top 0.400 vs rest	28	37	2086	63.0	65	5	5	False	2063	727	19	0	0.026134800550206328	-0.557872998876191	1.71597390897717	-1.71597390897717	60.0	61.0	644	239	0	1.4905730419320449	9.499713968753466e-07	4	1.9415343962798	60	1.4390311791352701	178	1.195200505501435	fit	True	32.603504270566226	False	False	False	False
30	3	half	within-cohort top 0.500 vs rest	34	31	2103	38.0	65	5	5	False	2070	737	19	1	0.025780189959294438	-0.522370989337541	1.69903508415685	-1.69903508415685	39.0	36.0	633	206	0	1.1426199076853	1.118327889289671e-06	1	1.91291687759351	38	1.518430356136355	103	1.26095421268096	fit	True	32.28166659898015	False	False	False	False
30	15	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	1720	60.5	65	5	5	False	1561	641	18	0	0.028081123244929798	-0.785434618871339	2.48513102870033	-2.48513102870033	78.0	70.0	397	119	41	0.821460013295069	1.0126165531732574e-10	5	3.17084235643967	31	2.25585155375287	86	1.8173789145181	fit	True	44.73235851660594	False	False	False	False
50	10	top33	within-cohort top 0.333 vs rest	23	42	1745	94.0	65	5	5	False	1667	660	18	1	0.02727272727272727	-0.7177754126479415	2.11219234483573	-2.11219234483573	95.5	101.5	487	162	5	1.23572970208291	2.0244014649837166e-10	2	2.574080779761145	46	1.89478394156779	126	1.4716875084484151	fit	True	38.01946220704314	False	False	False	False
15	20	top25	within-cohort top 0.250 vs rest	19	46	1743	32.0	65	5	5	False	1415	641	18	0	0.028081123244929798	-0.717139475983103	2.09718427787841	-2.09718427787841	32.5	37.0	248	54	18	0.5068501940726939	1.9320665738556514e-10	4	2.48511247925764	40	1.8843498401901848	97	1.55209318330177	fit	True	37.74931700181138	False	False	False	False
20	20	half	within-cohort top 0.500 vs rest	34	31	1684	43.0	65	5	5	False	1432	610	18	0	0.029508196721311476	-0.4733315765017135	1.91029207896974	-1.91029207896974	42.5	50.0	299	90	5	0.994743916623133	3.616320712631126e-06	6	1.97190753557424	37	1.64357895034541	67	1.4665783931342	fit	True	34.38525742145532	False	False	False	False
30	8	half	within-cohort top 0.500 vs rest	34	31	1921	52.0	65	5	5	False	1803	732	18	0	0.02459016393442623	-0.553030051316338	1.849435532186505	-1.849435532186505	49.0	54.0	497	159	1	1.18999152898787	4.806552786214049e-07	3	2.19990198554745	49	1.55000427169329	120	1.359137475022305	fit	True	33.28983957935709	False	False	False	False
30	15	q34	locked Q3+Q4 vs Q1+Q2	31	34	1720	60.5	65	5	5	False	1561	641	18	0	0.028081123244929798	-0.570607029050059	1.757208630999835	-1.757208630999835	66.0	70.0	397	176	19	1.52287254605562	5.710564000929023e-09	0		41	1.62844951382983	105	1.3605627854745	fit	True	31.629755357997027	False	False	False	False
30	15	half	within-cohort top 0.500 vs rest	34	31	1720	60.5	65	5	5	False	1561	641	18	0	0.028081123244929798	-0.574980115981752	1.73230503786394	-1.73230503786394	62.0	70.0	397	143	5	1.32018751389491	3.738104959547719e-08	1	2.20546958965485	37	1.60942042994947	74	1.476282606587725	fit	True	31.18149068155092	False	False	False	False
50	30	q34	locked Q3+Q4 vs Q1+Q2	31	34	1314	111.5	65	5	5	False	1189	445	17	0	0.038202247191011236	-0.480927093581411	2.55649274774557	-2.55649274774557	130.0	140.0	302	118	20	1.351933286166115	2.890028046469666e-07	10	3.0119295568091653	27	1.90527472708188	44	1.64569984241997	fit	True	43.46037671167469	False	False	False	False
30	10	top20	within-cohort top 0.200 vs rest	15	50	1857	56.0	65	5	5	False	1729	707	17	0	0.024045261669024046	-0.76039007505619	2.36782468178716	-2.36782468178716	58.0	61.0	461	148	18	0.951807943675038	7.854260403848144e-09	3	3.02661337410834	38	2.16114530492422	104	1.7652293588459198	fit	True	40.253019590381726	False	False	False	False
40	15	top33	within-cohort top 0.333 vs rest	23	42	1636	81.0	65	5	5	False	1516	602	17	0	0.02823920265780731	-0.7560048184174619	2.25014546225073	-2.25014546225073	115.0	95.0	410	122	14	0.995837219613913	2.0093517296814534e-11	0		45	1.86302624041569	129	1.50167040004455	fit	True	38.25247285826241	False	False	False	False
60	20	top40	within-cohort top 0.400 vs rest	28	37	1391	123.0	65	5	5	False	1297	490	17	0	0.03469387755102041	-0.570085179527632	1.758292198286	-1.758292198286	189.0	153.5	360	139	13	1.4707493019154652	2.6315458068588683e-08	1	2.19681385522196	37	1.58704683400993	98	1.34182041298669	fit	True	29.890967370862	False	False	False	False
60	5	half	within-cohort top 0.500 vs rest	34	31	1993	89.0	65	5	5	False	1960	767	17	0	0.02216427640156454	-0.60043785299893	1.71792117244906	-1.71792117244906	84.0	87.0	597	220	1	1.50761220442095	2.5053070633619418e-08	1	1.94705940179824	38	1.52356934118945	100	1.344914953026515	fit	True	29.20465993163402	False	False	False	False
25	10	half	within-cohort top 0.500 vs rest	34	31	1901	47.0	65	5	5	False	1731	706	17	0	0.024079320113314446	-0.458854378059363	1.69761872996565	-1.69761872996565	48.0	49.0	451	151	1	1.10889627740077	2.1674362976163046e-07	0		26	1.659449686522775	63	1.36618664298341	fit	True	28.85951840941605	False	False	False	False
25	30	top25	within-cohort top 0.250 vs rest	19	46	1514	57.0	65	5	5	False	1272	534	16	0	0.0299625468164794	-0.6956755861634015	2.661508454620545	-2.661508454620545	70.0	71.0	246	77	18	0.9759228890504055	2.5481165270997717e-08	6	3.040598450860835	30	2.1425559778635552	66	1.788447700192985	fit	True	42.58413527392872	False	False	False	False
25	8	top15	within-cohort top 0.150 vs rest	12	53	1945	43.0	65	5	5	False	1805	729	16	0	0.02194787379972565	-0.597780889045877	2.644456234668965	-2.644456234668965	38.0	44.0	493	103	17	0.47119004777568	1.779744369576017e-08	0		24	2.453083965621755	48	2.122864727569615	fit	True	42.31129975470344	False	False	False	False
30	3	top15	within-cohort top 0.150 vs rest	12	53	2103	38.0	65	5	5	False	2070	737	16	0	0.021709633649932156	-0.534165537866192	2.627988835634415	-2.627988835634415	35.0	36.0	633	120	23	0.797850967443161	8.859392297788518e-07	0		16	2.627988835634415	59	2.08275391675196	fit	True	42.04782137015064	False	False	False	False
50	5	top20	within-cohort top 0.200 vs rest	15	50	1995	74.0	65	5	5	False	1956	765	16	0	0.02091503267973856	-0.65146125759977	2.563630308095285	-2.563630308095285	76.5	72.0	582	203	3	1.33223231634481	4.874928965955982e-08	2	3.18084336604526	34	2.31330096998499	93	1.85007068076451	fit	True	41.01808492952456	False	False	False	False
20	15	top15	within-cohort top 0.150 vs rest	12	53	1799	41.0	65	5	5	False	1572	668	16	0	0.023952095808383235	-0.558138062504351	2.49577046844102	-2.49577046844102	32.5	45.0	363	81	23	0.322356215671963	2.4193009469737647e-13	0		30	2.336404919402365	57	2.11942683429552	fit	True	39.93232749505632	False	False	False	False
30	30	top25	within-cohort top 0.250 vs rest	19	46	1502	69.0	65	5	5	False	1287	536	16	0	0.029850746268656716	-0.7297557408760575	2.465234220695955	-2.465234220695955	80.0	85.0	266	76	17	0.8474505729983905	1.8554933026081234e-09	5	3.02429776005548	34	2.1457493627200703	82	1.7625763602292701	fit	True	39.44374753113528	False	False	False	False
30	20	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	1566	64.0	65	5	5	False	1374	562	16	0	0.028469750889679714	-0.72744094392421	2.44262037145105	-2.44262037145105	70.5	77.0	318	106	31	0.8561403093444845	6.178508365343357e-12	5	3.22054208297687	26	2.3486738089240147	67	1.85707526787505	fit	True	39.0819259432168	False	False	False	False
20	20	top20	within-cohort top 0.200 vs rest	15	50	1684	43.0	65	5	5	False	1432	610	16	0	0.02622950819672131	-0.647893140610027	2.429023592703575	-2.429023592703575	46.0	50.0	299	86	37	0.348504378409408	5.998707438238373e-09	8	2.712712198739645	35	2.06276768567789	77	1.80996544972193	fit	True	38.8643774832572	False	False	False	False
40	30	top33	within-cohort top 0.333 vs rest	23	42	1399	90.0	65	5	5	False	1220	476	16	0	0.03361344537815126	-0.7022935009643755	2.4279673042071748	-2.4279673042071748	100.5	113.0	283	77	22	0.88340835604569	3.6428972935819447e-10	4	2.9831576558197153	35	1.93154271649264	85	1.5952820168748	fit	True	38.847476867314796	False	False	False	False
40	10	q34	locked Q3+Q4 vs Q1+Q2	31	34	1777	75.0	65	5	5	False	1679	679	16	0	0.023564064801178203	-0.527551290734597	1.831275131132275	-1.831275131132275	74.5	80.0	467	185	4	1.5107045685882	3.1583010543244854e-07	4	2.2363053852970998	32	1.7092334327033951	91	1.35833093115554	fit	True	29.3004020981164	False	False	False	False
5	30	top25	within-cohort top 0.250 vs rest	19	46	1873	12.0	65	5	5	False	1135	594	16	0	0.026936026936026935	-0.494447472325038	1.804747116495705	-1.804747116495705	18.0	16.0	74	11	1	0.004823361459753249	1.6657012020327415e-06	0		46	1.66649910421737	82	1.4751202151845249	fit	True	28.87595386393128	False	False	False	False
5	5	half	within-cohort top 0.500 vs rest	34	31	2103	8.0	65	5	5	False	1584	744	16	0	0.021505376344086023	-0.3474871548684705	1.576610724735895	-1.576610724735895	9.0	8.0	291	22	0	0.418113508219625	0.008415755494878838	1	1.93607315439134	24	1.50988402268308	46	1.381393357336045	fit	True	25.22577159577432	False	False	False	False
5	10	q34	locked Q3+Q4 vs Q1+Q2	31	34	2057	10.0	65	5	5	False	1426	696	16	2	0.022988505747126436	-0.3588889539583955	1.499613254540065	-1.499613254540065	9.0	10.0	188	23	0	0.5842127348043951	0.0028763609482483454	1	2.15447254818758	43	1.36571791712081	109	1.14791174878752	fit	True	23.99381207264104	False	False	False	False
30	10	top25	within-cohort top 0.250 vs rest	19	46	1857	56.0	65	5	5	False	1729	707	15	0	0.021216407355021217	-0.734986925765211	2.35352425526398	-2.35352425526398	58.0	61.0	461	135	4	1.1011775995127	3.070140246151113e-07	2	3.03038730084989	27	2.09844075885352	107	1.56949274145705	fit	True	35.3028638289597	False	False	False	False
50	8	top33	within-cohort top 0.333 vs rest	23	42	1844	87.0	65	5	5	False	1784	711	15	0	0.02109704641350211	-0.676947425461285	2.16575441974345	-2.16575441974345	91.0	91.0	522	192	4	1.185222161030805	6.587216601715658e-11	3	2.55638775283767	41	1.74338521975905	127	1.45064608484359	fit	True	32.48631629615175	False	False	False	False
50	20	top33	within-cohort top 0.333 vs rest	23	42	1449	105.0	65	5	5	False	1336	515	15	0	0.02912621359223301	-0.734698468406712	2.07372875443592	-2.07372875443592	129.0	128.0	353	107	12	1.12114359017911	8.446528707364454e-10	0		34	1.903740530190025	77	1.56913029545372	fit	True	31.1059313165388	False	False	False	False
25	15	half	within-cohort top 0.500 vs rest	34	31	1747	51.0	65	5	5	False	1553	650	15	0	0.023076923076923078	-0.511829685892703	1.97427662539384	-1.97427662539384	57.0	57.0	369	111	3	0.990896938425609	9.736016105391121e-07	6	2.199411422943005	31	1.68942465870438	78	1.4180275772482949	fit	True	29.614149380907598	False	False	False	False
50	3	q34	locked Q3+Q4 vs Q1+Q2	31	34	2086	63.0	65	5	5	False	2063	727	15	0	0.02063273727647868	-0.537131678670952	1.70440801017454	-1.70440801017454	64.0	61.0	644	246	0	1.40175322539334	2.099070841589512e-08	2	2.02356585064651	61	1.41454992314481	136	1.22223421350125	fit	True	25.5661201526181	False	False	False	False
50	3	half	within-cohort top 0.500 vs rest	34	31	2086	63.0	65	5	5	False	2063	727	15	0	0.02063273727647868	-0.560463934694452	1.64864589850953	-1.64864589850953	63.0	61.0	644	229	0	1.3836649088941901	2.330351571330817e-08	1	2.00885835832915	32	1.5092817195419101	81	1.25466896441757	fit	True	24.729688477642952	False	False	False	False
30	30	top15	within-cohort top 0.150 vs rest	12	53	1502	69.0	65	5	5	False	1287	536	14	0	0.026119402985074626	-0.6205099986361176	2.998142942079995	-2.998142942079995	56.5	85.0	266	74	20	0.30550265627747497	7.853319921581048e-08	0		20	2.9184457409057902	41	2.51699978262106	fit	True	41.97400118911993	False	False	False	False
50	30	half	within-cohort top 0.500 vs rest	34	31	1314	111.5	65	5	5	False	1189	445	14	0	0.03146067415730337	-0.467225724536827	2.959288602142285	-2.959288602142285	127.5	140.0	302	105	4	1.376963356766695	2.8477957516292667e-06	9	3.10214069828256	25	1.97248871750158	36	1.822349518808085	fit	True	41.43004042999199	False	False	False	False
25	30	top15	within-cohort top 0.150 vs rest	12	53	1514	57.0	65	5	5	False	1272	534	14	0	0.026217228464419477	-0.548641658496217	2.9366127129026847	-2.9366127129026847	52.5	71.0	246	75	21	0.521385537685642	8.573347224494484e-08	0		19	2.68953164341074	40	2.457794223064525	fit	True	41.11257798063758	False	False	False	False
25	10	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	1901	47.0	65	5	5	False	1731	706	14	0	0.019830028328611898	-0.6361239281675025	2.42286825873746	-2.42286825873746	47.0	49.0	451	135	13	0.850102851310079	2.73376962167725e-09	6	2.6197719607684	36	2.104346804572295	85	1.82549036117534	fit	True	33.920155622324444	False	False	False	False
25	15	top25	within-cohort top 0.250 vs rest	19	46	1747	51.0	65	5	5	False	1553	650	14	0	0.021538461538461538	-0.704751487736071	2.2687894190820703	-2.2687894190820703	57.0	57.0	369	78	19	0.685305407396377	1.719485630398827e-11	2	2.579783797499325	36	1.96664900630739	92	1.716014606561035	fit	True	31.763051867148985	False	False	False	False
20	15	top25	within-cohort top 0.250 vs rest	19	46	1799	41.0	65	5	5	False	1572	668	14	1	0.020958083832335328	-0.6879453956343005	2.174790381808465	-2.174790381808465	42.0	45.0	363	70	18	0.534960424837657	5.7474771349128235e-11	3	2.5815326530399	45	1.88570811096947	118	1.572888438990725	fit	True	30.44706534531851	False	False	False	False
40	10	top33	within-cohort top 0.333 vs rest	23	42	1777	75.0	65	5	5	False	1679	679	14	0	0.020618556701030927	-0.678436757370155	2.100769374487765	-2.100769374487765	79.5	80.0	467	158	6	1.14105244082994	1.0727320433225875e-10	3	2.31658664254343	53	1.77879482942126	121	1.5381385265523	fit	True	29.41077124282871	False	False	False	False
50	20	half	within-cohort top 0.500 vs rest	34	31	1449	105.0	65	5	5	False	1336	515	14	0	0.027184466019417475	-0.603149682783666	1.9341009590571852	-1.9341009590571852	107.0	128.0	353	142	5	1.48101729125232	4.507355592684464e-06	2	2.29681517618054	23	1.78872838393464	41	1.52263247297437	fit	True	27.077413426800593	False	False	False	False
30	10	q34	locked Q3+Q4 vs Q1+Q2	31	34	1857	56.0	65	5	5	False	1729	707	14	0	0.019801980198019802	-0.555310719004647	1.82247639551147	-1.82247639551147	59.5	61.0	461	161	3	1.14297117810023	2.8704017781662487e-08	5	2.17965997394295	41	1.63231859071393	98	1.4134717499351699	fit	True	25.51466953716058	False	False	False	False
50	20	q34	locked Q3+Q4 vs Q1+Q2	31	34	1449	105.0	65	5	5	False	1336	515	14	0	0.027184466019417475	-0.594004626337415	1.797976123055445	-1.797976123055445	111.0	128.0	353	158	11	1.65747441435306	1.6562300240532462e-06	1	2.1770010932417	38	1.5906992340675101	90	1.3298180576100749	fit	True	25.17166572277623	False	False	False	False
60	10	q34	locked Q3+Q4 vs Q1+Q2	31	34	1680	113.0	65	5	5	False	1627	645	14	0	0.021705426356589147	-0.509049386726337	1.775629170347675	-1.775629170347675	119.5	123.0	490	180	4	1.53565215469263	8.468016811530467e-07	3	2.13867099576493	27	1.66158506660791	76	1.3595120713930648	fit	True	24.85880838486745	False	False	False	False
5	20	top25	within-cohort top 0.250 vs rest	19	46	1927	12.0	65	5	5	False	1232	651	14	1	0.021505376344086023	-0.510181339607035	1.764724643266085	-1.764724643266085	16.0	13.0	104	6	0	0.061467372673378345	0.00847784815760749	0		39	1.5821938102508	118	1.335037209891305	fit	True	24.70614500572519	False	False	False	False
8	3	q34	locked Q3+Q4 vs Q1+Q2	31	34	2084	11.0	65	5	5	False	1948	733	14	1	0.019099590723055934	-0.464644240841375	1.60534463897419	-1.60534463897419	10.5	11.0	540	90	0	0.748373378778558	0.002070047176052978	3	1.60047651077096	54	1.398643622290885	99	1.27322206075082	fit	True	22.474824945638662	False	False	False	False
25	15	top15	within-cohort top 0.150 vs rest	12	53	1747	51.0	65	5	5	False	1553	650	13	0	0.02	-0.5906617833166881	2.75284844833996	-2.75284844833996	57.0	57.0	369	85	25	0.39195360697144	6.543422575854321e-14	4	3.1700724073362	25	2.51224073161611	43	2.24303430670759	fit	True	35.78702982841948	False	False	False	False
30	20	top20	within-cohort top 0.200 vs rest	15	50	1566	64.0	65	5	5	False	1374	562	13	0	0.023131672597864767	-0.7414409266411199	2.71846343099209	-2.71846343099209	69.0	77.0	318	111	29	0.8940286362355425	2.0674805831624033e-12	4	3.2957612528994398	26	2.254757392683835	60	1.94710226778593	fit	True	35.34002460289717	False	False	False	False
30	15	top20	within-cohort top 0.200 vs rest	15	50	1720	60.5	65	5	5	False	1561	641	13	0	0.0202808112324493	-0.760327275572171	2.71742216093836	-2.71742216093836	78.0	70.0	397	124	35	0.890689932699153	3.588629339654044e-11	4	3.2806823025790353	28	2.26755657838765	87	1.78364455899533	fit	True	35.32648809219868	False	False	False	False
50	15	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	1586	100.5	65	5	5	False	1490	577	13	0	0.022530329289428077	-0.87276610388752	2.69807045554716	-2.69807045554716	129.0	119.0	413	130	24	1.16889614197416	3.1319396499826604e-09	3	3.27233643523627	23	2.40004059841521	72	1.797805459298655	fit	True	35.07491592211308	False	False	False	False
40	10	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	1777	75.0	65	5	5	False	1679	679	13	0	0.01914580265095729	-0.744075864245114	2.59576554555721	-2.59576554555721	69.0	80.0	467	165	13	1.12522000564842	4.615469554517221e-07	5	2.74165071729788	28	2.235829607984325	113	1.76703698768698	fit	True	33.744952092243736	False	False	False	False
50	10	q4_vs_rest	locked Q4 vs Q1+Q2+Q3	16	49	1745	94.0	65	5	5	False	1667	660	13	0	0.019696969696969695	-0.8338336065043841	2.58223466412342	-2.58223466412342	90.0	101.5	487	172	12	1.25615183044957	1.6412873509320342e-07	1	3.12376255582284	36	2.258834578868985	135	1.78338977051128	fit	True	33.56905063360446	False	False	False	False
30	20	q34	locked Q3+Q4 vs Q1+Q2	31	34	1566	64.0	65	5	5	False	1374	562	13	0	0.023131672597864767	-0.478104717807736	1.85321187571837	-1.85321187571837	61.0	77.0	318	151	14	1.5601246957367452	8.982226885427158e-10	3	2.17012708948908	25	1.66334338278817	92	1.28833173044544	fit	True	24.09175438433881	False	False	False	False
50	5	q34	locked Q3+Q4 vs Q1+Q2	31	34	1995	74.0	65	5	5	False	1956	765	13	0	0.01699346405228758	-0.534834422667991	1.80992014127492	-1.80992014127492	73.0	72.0	582	238	0	1.44109137947523	6.1675210038893186e-09	1	2.10589399622234	29	1.63864110129622	92	1.346853447601985	fit	True	23.52896183657396	False	False	False	False
50	15	q34	locked Q3+Q4 vs Q1+Q2	31	34	1586	100.5	65	5	5	False	1490	577	13	0	0.022530329289428077	-0.609367659275155	1.79535261739882	-1.79535261739882	122.0	119.0	413	178	14	1.74560841382727	5.860678984560749e-06	1	2.05991257616486	43	1.52150587984304	113	1.2989215566952	fit	True	23.33958402618466	False	False	False	False
