unit_key	dataset	n_focal	n_other	mean_focal	mean_other	delta	spec	target	comparison	gene_set
GSE123902|LX681	GSE123902	65	217	0.13885933823406663	0.22019857291957318	-0.08133923468550655	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE123902|LX682	GSE123902	6	2	0.1802539864645157	0.09444169614211483	0.08581229032240088	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE123902|LX684	GSE123902	161	25	0.18878165494989943	0.17404410033640294	0.01473755461349649	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE123902|LX701	GSE123902	24	4	0.19770680677602412	0.15445743749072754	0.043249369285296574	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|BRONCHO_11	GSE131907	12	9	0.15096996741797788	0.24095201782566728	-0.08998205040768939	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|BRONCHO_58	GSE131907	12	42	0.15479294811049724	0.17448214081160157	-0.019689192701104336	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|EBUS_06	GSE131907	4	178	0.22016228441138502	0.14481229114186536	0.07534999326951966	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|EBUS_10	GSE131907	12	17	0.19699412977286634	0.1914472653768534	0.005546864396012957	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|EBUS_12	GSE131907	26	8	0.3005049731516466	0.30723354529250135	-0.0067285721408547605	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|EBUS_13	GSE131907	2	28	0.2755524770539063	0.19389490199401574	0.08165757505989055	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|EBUS_15	GSE131907	20	44	0.12907619039550516	0.10960001497694431	0.01947617541856085	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|EBUS_19	GSE131907	26	5	0.28219708599423543	0.3502938720499819	-0.06809678605574648	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|EBUS_28	GSE131907	278	36	0.18797854263688132	0.20966756292965655	-0.021689020292775224	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|EBUS_49	GSE131907	7	15	0.15256834685410445	0.10764612895147557	0.044922217902628875	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|EBUS_51	GSE131907	138	9	0.2604034303205251	0.23664898393548858	0.023754446385036515	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|NS_02	GSE131907	6	26	0.23592930593711245	0.17504395474225254	0.06088535119485991	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|NS_03	GSE131907	285	27	0.16501857272269918	0.1976415362868434	-0.03262296356414421	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|NS_04	GSE131907	32	191	0.20477563629337067	0.275299279303538	-0.07052364301016731	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|NS_06	GSE131907	2	26	0.27363251785620285	0.16249574487683616	0.1111367729793667	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|NS_07	GSE131907	51	249	0.15734648232680448	0.22056482413507325	-0.06321834180826877	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|NS_12	GSE131907	258	62	0.15023075081155923	0.20925683332657746	-0.05902608251501823	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|NS_13	GSE131907	22	84	0.17639318192442444	0.16809052241014572	0.00830265951427872	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|NS_17	GSE131907	44	165	0.1150919611241541	0.14674051729956977	-0.031648556175415676	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE131907|NS_19	GSE131907	26	57	0.2303692093248723	0.19539249859357666	0.03497671073129563	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE189357|TD1	GSE189357	20	18	0.23103793981493373	0.20569854437112736	0.025339395443806367	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE189357|TD2	GSE189357	11	13	0.15655765451719453	0.12191752093476493	0.034640133582429594	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE189357|TD3	GSE189357	4	12	0.1825468260679375	0.20442060949038685	-0.021873783422449333	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE189357|TD4	GSE189357	6	4	0.24136047507026634	0.2041866467500535	0.03717382832021285	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE189357|TD5	GSE189357	5	15	0.13367309402798672	0.1690466268059934	-0.03537353277800667	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE189357|TD6	GSE189357	25	15	0.1732403834185467	0.17417298861814626	-0.0009326051995995621	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE189357|TD7	GSE189357	36	37	0.07450926996548723	0.04871265582919701	0.025796614136290225	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE189357|TD8	GSE189357	13	3	0.1914086709322316	0.12070672173653364	0.07070194919569796	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE189357|TD9	GSE189357	88	20	0.1360680659257554	0.12866576769457222	0.007402298231183185	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P0031	GSE205335	13	7	0.11627122197776286	0.08965138858295961	0.026619833394803255	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1015	GSE205335	25	52	0.1385687582652228	0.08436384433242056	0.054204913932802246	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1016	GSE205335	6	297	0.31186965224328766	0.26634085051952067	0.045528801723767	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1017	GSE205335	11	103	0.167444499978932	0.29044874793162784	-0.12300424795269585	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1018	GSE205335	43	18	0.3065151244683585	0.2304839443850314	0.0760311800833271	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1025	GSE205335	136	137	0.17432149783700795	0.21307189633377108	-0.03875039849676312	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1027	GSE205335	67	27	0.3235934976845363	0.2188951365389897	0.10469836114554662	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1030	GSE205335	185	67	0.10372581805395331	0.215385399241184	-0.11165958118723068	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1037	GSE205335	92	237	0.09106985320632456	0.09728547082391097	-0.006215617617586405	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1056	GSE205335	10	173	0.05641226042707529	0.12013636643102912	-0.06372410600395384	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1062	GSE205335	2	7	0.13261660858747332	0.3353171171117509	-0.20270050852427757	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1063	GSE205335	3	4	0.24514115488972507	0.337752264239975	-0.09261110935024994	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1072	GSE205335	1	114	0.3585995069539903	0.2676053892142592	0.0909941177397311	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1076	GSE205335	30	6	0.15029674926797582	0.21785433308874383	-0.06755758382076801	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1079	GSE205335	8	12	0.06179418318702948	0.24355080956010966	-0.18175662637308018	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1084	GSE205335	19	4	0.3062966193987977	0.2962122960707552	0.010084323328042488	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1089	GSE205335	175	66	0.14127903385877863	0.14497872545476986	-0.0036996915959912335	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1090	GSE205335	2	161	0.1705872226212725	0.21685079560415016	-0.04626357298287767	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1115	GSE205335	37	299	0.2571773467886477	0.29843816282015434	-0.041260816031506664	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE205335|P1119	GSE205335	9	50	0.09546324517081639	0.09297940131330806	0.0024838438575083277	primary_k30_d30_q34	malignant	up_vs_other	STING
GSE123902|LX679	GSE123902	96	7	0.1658204808270816	0.07038217944433481	0.09543830138274678	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE123902|LX682	GSE123902	2	2	0.29506328836652185	0.09444169614211483	0.200621592224407	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE131907|BRONCHO_11	GSE131907	1	9	0.24756860135396586	0.24095201782566728	0.006616583528298581	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE131907|EBUS_06	GSE131907	1	178	0.11455734635759765	0.14481229114186536	-0.030254944784267712	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE131907|EBUS_10	GSE131907	2	17	0.2657615590011166	0.1914472653768534	0.0743142936242632	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE131907|EBUS_12	GSE131907	1	8	0.3139891647914018	0.30723354529250135	0.006755619498900467	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE131907|EBUS_15	GSE131907	16	44	0.2431220035757808	0.10960001497694431	0.13352198859883646	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE131907|EBUS_28	GSE131907	4	36	0.17099888998763513	0.20966756292965655	-0.03866867294202142	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE131907|EBUS_49	GSE131907	4	15	0.08463117428717132	0.10764612895147557	-0.023014954664304255	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE131907|NS_02	GSE131907	5	26	0.17526311783071893	0.17504395474225254	0.00021916308846639532	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE131907|NS_06	GSE131907	2	26	0.14255655380285961	0.16249574487683616	-0.019939191073976542	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE131907|NS_07	GSE131907	2	249	0.09856381819140059	0.22056482413507325	-0.12200100594367266	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE131907|NS_16	GSE131907	14	5	0.16060553301218508	0.2504371864714465	-0.08983165345926145	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE131907|NS_19	GSE131907	10	57	0.16944819950568135	0.19539249859357666	-0.025944299087895306	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE189357|TD1	GSE189357	2	18	0.0	0.20569854437112736	-0.20569854437112736	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE205335|P1015	GSE205335	16	52	0.24153363858431628	0.08436384433242056	0.15716979425189573	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE205335|P1017	GSE205335	4	103	0.23963783815667117	0.29044874793162784	-0.05081090977495667	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE205335|P1018	GSE205335	22	18	0.27131527778119074	0.2304839443850314	0.04083133339615935	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE205335|P1056	GSE205335	10	173	0.067293725875936	0.12013636643102912	-0.05284264055509312	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE205335|P1062	GSE205335	1	7	0.38657813536710794	0.3353171171117509	0.05126101825535706	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE205335|P1076	GSE205335	1	6	0.0906805644145068	0.21785433308874383	-0.12717376867423702	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE205335|P1079	GSE205335	135	12	0.24075542527283197	0.24355080956010966	-0.0027953842872776857	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE205335|P1089	GSE205335	2	66	0.1733400480457078	0.14497872545476986	0.028361322590937932	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE205335|P1090	GSE205335	35	161	0.10583007536804545	0.21685079560415016	-0.11102072023610471	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE205335|P1119	GSE205335	137	50	0.20886869442715894	0.09297940131330806	0.11588929311385088	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE205335|P4001	GSE205335	2	2	0.200261837597291	0.14650517204908725	0.05375666554820374	primary_k30_d30_q34	malignant	down_vs_other	STING
GSE123902|LX255B	GSE123902	16	11	0.1504908161437308	0.060634378652200865	0.08985643749152994	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX653	GSE123902	82	45	0.122998165548232	0.15657878140600354	-0.03358061585777154	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX661	GSE123902	5	1	0.1475760350329844	0.2667224855368977	-0.11914645050391331	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX666	GSE123902	4	218	0.21448958188280698	0.18148768210107216	0.03300189978173482	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX675	GSE123902	10	13	0.18881795336373788	0.182083939148712	0.006734014215025896	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX676	GSE123902	1	4	0.08590416515546033	0.10677662443611764	-0.020872459280657313	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX679	GSE123902	2	7	0.1414043089576531	0.0983152173564319	0.04308909160122121	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX680	GSE123902	49	59	0.20405031838757862	0.24005225044166195	-0.036001932054083335	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX681	GSE123902	65	217	0.12337272644922101	0.2143705130758855	-0.0909977866266645	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX682	GSE123902	6	2	0.17838523862077663	0.13507897037660208	0.04330626824417455	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX684	GSE123902	161	25	0.18677281961926445	0.14998999180265365	0.0367828278166108	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE123902|LX701	GSE123902	24	4	0.14890505939989138	0.0699440479832322	0.07896101141665918	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|BRONCHO_11	GSE131907	12	9	0.1859691854218174	0.1870528828243888	-0.0010836974025714152	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|BRONCHO_58	GSE131907	12	42	0.19689554831340653	0.17884678251567493	0.018048765797731597	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_06	GSE131907	4	178	0.1903740497840439	0.1912358669021863	-0.0008618171181423995	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_10	GSE131907	12	17	0.21651067373849373	0.18255576226939293	0.03395491146910079	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_12	GSE131907	26	8	0.23793004544446092	0.234651758479355	0.003278286965105931	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_13	GSE131907	2	28	0.22343383608953077	0.197018023266694	0.02641581282283678	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_15	GSE131907	20	44	0.16546937104783113	0.12300711601495432	0.04246225503287682	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_19	GSE131907	26	5	0.23992606576355852	0.2744524435736814	-0.03452637781012291	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_28	GSE131907	278	36	0.19890444348762773	0.1854186030549877	0.013485840432640034	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_49	GSE131907	7	15	0.2082690647431382	0.17259359071524794	0.03567547402789026	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_51	GSE131907	138	9	0.22176098243286677	0.13260163526361207	0.0891593471692547	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_02	GSE131907	6	26	0.13253966259417438	0.11506245850786935	0.01747720408630503	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_03	GSE131907	285	27	0.16796229145759387	0.19188695863658822	-0.023924667178994358	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_04	GSE131907	32	191	0.14428577684107444	0.21495377910932417	-0.07066800226824974	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_06	GSE131907	2	26	0.11066730043171974	0.11731164285894027	-0.006644342427220534	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_07	GSE131907	51	249	0.12240399271388998	0.18283810401043263	-0.06043411129654265	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_12	GSE131907	258	62	0.1811850757740564	0.2263536082629743	-0.04516853248891789	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_13	GSE131907	22	84	0.20417277977284162	0.1596099889684019	0.04456279080443973	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_17	GSE131907	44	165	0.15649559445383093	0.1794766066460757	-0.02298101219224477	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE131907|NS_19	GSE131907	26	57	0.1973199182778251	0.20514422546848823	-0.007824307190663127	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD1	GSE189357	20	18	0.20867592774018026	0.20999384168332125	-0.0013179139431409859	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD2	GSE189357	11	13	0.19013568025629482	0.13560274088422297	0.05453293937207185	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD3	GSE189357	4	12	0.21429961757829902	0.18250878942753768	0.03179082815076134	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD4	GSE189357	6	4	0.21812980027548276	0.15060341457601772	0.06752638569946504	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD5	GSE189357	5	15	0.16441257825723177	0.14885203521620374	0.015560543041028024	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD6	GSE189357	25	15	0.16347805411534563	0.1609392052411307	0.002538848874214933	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD7	GSE189357	36	37	0.10729045460723671	0.08187792539523721	0.025412529211999504	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD8	GSE189357	13	3	0.17996771130121392	0.09441363200531516	0.08555407929589876	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE189357|TD9	GSE189357	88	20	0.15083069784851422	0.16451828058309956	-0.01368758273458534	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P0031	GSE205335	13	7	0.13142159923129015	0.17537440711357258	-0.043952807882282424	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1015	GSE205335	25	52	0.14331987290193443	0.10570320867478442	0.037616664227150015	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1016	GSE205335	6	297	0.3354698897988151	0.32038313750963804	0.015086752289177052	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1017	GSE205335	11	103	0.1447536536574351	0.22760082303547724	-0.08284716937804215	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1018	GSE205335	43	18	0.2727552337065971	0.24847461797499232	0.024280615731604782	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1025	GSE205335	136	137	0.28569349954345746	0.2830915456147363	0.0026019539287211457	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1027	GSE205335	67	27	0.23981389523332797	0.16744138432326372	0.07237251091006425	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1030	GSE205335	185	67	0.14417362303295983	0.26623895737877507	-0.12206533434581524	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1037	GSE205335	92	237	0.10571099267089544	0.12035887900590443	-0.014647886335008992	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1056	GSE205335	10	173	0.11863885359873769	0.12940098248263826	-0.010762128883900574	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1062	GSE205335	2	7	0.10450636984313591	0.21856749395500247	-0.11406112411186656	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1063	GSE205335	3	4	0.13978138307434032	0.2563298178791629	-0.1165484348048226	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1072	GSE205335	1	114	0.11813645457758212	0.3202113622022247	-0.20207490762464256	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1076	GSE205335	30	6	0.20435036918282942	0.1846960612753732	0.01965430790745623	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1079	GSE205335	8	12	0.13687970451818907	0.21452971010205005	-0.07765000558386098	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1084	GSE205335	19	4	0.2822384701554461	0.21807929688765965	0.06415917326778647	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
GSE205335|P1089	GSE205335	175	66	0.16558600952030592	0.1463322674809724	0.019253742039333527	primary_k30_d30_q34	malignant	up_vs_other	CGAS_STING_GO
