set	set_class	symbol	in_rank	logFC	logCPM	FDR	ifn_overlap	expressed_logCPM_ge_0
KEGG_Apoptosis	damage_signal	Eif2s1	yes	-0.119052672	4.931516904	1.0	no	yes
KEGG_Apoptosis	damage_signal	Fasl	yes	1.856264523	0.286253893	0.294168487	no	yes
KEGG_Apoptosis	damage_signal	Csf2rb2	yes	0.305099698	4.237040919	0.778905816	no	yes
KEGG_Apoptosis	damage_signal	Pik3r1	yes	0.126981768	7.850728728	1.0	no	yes
KEGG_Apoptosis	damage_signal	Bcl2l1	yes	0.30124288	7.198705142	0.580024225	no	yes
KEGG_Apoptosis	damage_signal	Birc5	yes	0.877038478	1.786682884	0.415510452	no	yes
KEGG_Apoptosis	damage_signal	Birc6	yes	-0.052644327	7.815160584	1.0	no	yes
KEGG_Apoptosis	damage_signal	Birc7	yes	0.0	-1.749370016	1.0	no	no
KEGG_Apoptosis	damage_signal	Map3k14	yes	-0.39978721	4.344443657	0.302933333	no	yes
KEGG_Apoptosis	damage_signal	Birc2	yes	-0.116389065	5.676055718	1.0	no	yes
KEGG_Apoptosis	damage_signal	Birc3	yes	-0.202362172	5.327445581	0.770905725	no	yes
KEGG_Apoptosis	damage_signal	Atf4	yes	0.03170644	7.608181988	1.0	no	yes
KEGG_Apoptosis	damage_signal	Htra2	yes	-0.053065748	5.345499416	1.0	no	yes
KEGG_Apoptosis	damage_signal	Actg1	yes	-0.316137333	5.851286291	0.288132346	no	yes
KEGG_Apoptosis	damage_signal	Prf1	yes	1.354314913	2.354966643	0.00163247	no	yes
KEGG_Apoptosis	damage_signal	Csf2rb	yes	-0.030175114	5.835592484	1.0	no	yes
KEGG_Apoptosis	damage_signal	Bcl2a1d	yes	-0.099108145	1.882898199	1.0	no	yes
KEGG_Apoptosis	damage_signal	Pmaip1	yes	1.108319232	4.442429485	5.68387e-07	no	yes
KEGG_Apoptosis	damage_signal	Tnfsf10	yes	0.281203528	8.031661775	0.433932384	yes	yes
KEGG_Apoptosis	damage_signal	Bcl2a1b	yes	-0.035579979	3.61869986	1.0	no	yes
KEGG_Apoptosis	damage_signal	Bcl2a1c	yes	1.335603032	-0.370858393	0.659201246	no	no
KEGG_Apoptosis	damage_signal	Bcl2a1a	yes	-0.03191345	4.031989697	1.0	no	yes
KEGG_Apoptosis	damage_signal	Ctsb	yes	0.01721217	8.976762975	1.0	no	yes
KEGG_Apoptosis	damage_signal	Jun	yes	-0.07441957	8.63303786	1.0	no	yes
KEGG_Apoptosis	damage_signal	Apaf1	yes	-0.292857048	5.508017826	0.41256184	no	yes
KEGG_Apoptosis	damage_signal	Cflar	yes	0.209099705	8.290508622	0.730130046	no	yes
KEGG_Apoptosis	damage_signal	Eif2ak3	yes	0.119103189	5.723929855	1.0	no	yes
KEGG_Apoptosis	damage_signal	Ptpn13	yes	-0.175879963	6.808667968	0.877508179	no	yes
KEGG_Apoptosis	damage_signal	Tnfrsf1a	yes	0.231765409	7.145750802	0.593263308	no	yes
KEGG_Apoptosis	damage_signal	Il3	yes	0.0	-2.071298111	1.0	no	no
KEGG_Apoptosis	damage_signal	Nfkbia	yes	-0.095192127	6.930461917	1.0	yes	yes
KEGG_Apoptosis	damage_signal	Pik3cb	yes	-0.098195361	5.877799045	1.0	no	yes
KEGG_Apoptosis	damage_signal	Pik3ca	yes	0.038484017	7.444401727	1.0	no	yes
KEGG_Apoptosis	damage_signal	Il3ra	yes	0.038431441	3.767905677	1.0	no	yes
KEGG_Apoptosis	damage_signal	Bcl2	yes	0.024153306	5.642947406	1.0	no	yes
KEGG_Apoptosis	damage_signal	Cyct	yes	2.321928095	-1.90137311	1.0	no	no
KEGG_Apoptosis	damage_signal	Atm	yes	-0.147208945	5.638647269	0.961422135	no	yes
KEGG_Apoptosis	damage_signal	Cycs	yes	0.184706045	1.799066608	1.0	no	yes
KEGG_Apoptosis	damage_signal	Hrk	yes	0.0	-2.071298111	1.0	no	no
KEGG_Apoptosis	damage_signal	Diablo	yes	-0.189189207	5.468829927	0.808159367	no	yes
KEGG_Apoptosis	damage_signal	Tradd	yes	0.172536961	4.221023522	1.0	no	yes
KEGG_Apoptosis	damage_signal	Ctsz	yes	0.144583244	6.937830678	0.967551501	no	yes
KEGG_Apoptosis	damage_signal	Itpr2	yes	0.099843317	6.179000307	1.0	no	yes
KEGG_Apoptosis	damage_signal	Lmnb1	yes	0.36545547	4.835592484	0.376994602	no	yes
KEGG_Apoptosis	damage_signal	Itpr3	yes	-0.036118813	6.609500923	1.0	no	yes
KEGG_Apoptosis	damage_signal	Pik3r3	yes	0.119857739	5.503295416	1.0	no	yes
KEGG_Apoptosis	damage_signal	Pik3r2	yes	0.026692622	5.598472777	1.0	no	yes
KEGG_Apoptosis	damage_signal	Ctsw	yes	0.339119396	2.475596349	1.0	no	yes
KEGG_Apoptosis	damage_signal	Lmnb2	yes	0.443225093	4.152703563	0.327510653	no	yes
KEGG_Apoptosis	damage_signal	Ctss	yes	-0.052818733	7.457156	1.0	no	yes
KEGG_Apoptosis	damage_signal	Itpr1	yes	-0.023303769	7.437239484	1.0	no	yes
KEGG_Apoptosis	damage_signal	Bbc3	yes	0.781012572	3.448338142	0.023745949	no	yes
KEGG_Apoptosis	damage_signal	Spta1	yes	1.127755547	2.859439226	0.150832245	no	yes
KEGG_Apoptosis	damage_signal	Casp8	yes	0.044319994	5.48424966	1.0	yes	yes
KEGG_Apoptosis	damage_signal	Ctso	yes	-0.182942888	6.254007344	0.830090997	no	yes
KEGG_Apoptosis	damage_signal	Casp9	yes	-0.166714133	5.280745315	0.923572011	no	yes
KEGG_Apoptosis	damage_signal	Casp6	yes	0.127661279	4.350766655	1.0	no	yes
KEGG_Apoptosis	damage_signal	Casp12	yes	0.043206931	3.820485592	1.0	no	yes
KEGG_Apoptosis	damage_signal	Casp7	yes	0.218905735	4.983984324	0.783786536	yes	yes
KEGG_Apoptosis	damage_signal	Ctsl	yes	-0.123305436	7.614107724	1.0	no	yes
KEGG_Apoptosis	damage_signal	Ctsk	yes	-0.302800989	4.625669415	0.578729976	no	yes
KEGG_Apoptosis	damage_signal	Casp2	yes	0.056940272	5.767905677	1.0	no	yes
KEGG_Apoptosis	damage_signal	Casp3	yes	0.179295524	3.428547776	1.0	yes	yes
KEGG_Apoptosis	damage_signal	Fadd	yes	0.142543614	4.145447747	1.0	no	yes
KEGG_Apoptosis	damage_signal	Ctsh	yes	0.144673332	7.449320569	1.0	no	yes
KEGG_Apoptosis	damage_signal	Ripk1	yes	0.258783844	6.001504423	0.463823129	yes	yes
KEGG_Apoptosis	damage_signal	Bok	yes	0.169707482	3.568946825	1.0	no	yes
KEGG_Apoptosis	damage_signal	Ctsf	yes	0.042618091	4.608181988	1.0	no	yes
KEGG_Apoptosis	damage_signal	Mcl1	yes	0.021083682	9.113267341	1.0	no	yes
KEGG_Apoptosis	damage_signal	Ctsd	yes	0.086664752	9.324436831	1.0	no	yes
KEGG_Apoptosis	damage_signal	Ctsc	yes	0.15698282	8.288588685	0.942353401	no	yes
KEGG_Apoptosis	damage_signal	Dffb	yes	-0.115246479	2.939929144	1.0	no	yes
KEGG_Apoptosis	damage_signal	Parp4	yes	0.003025047	6.415034142	1.0	no	yes
KEGG_Apoptosis	damage_signal	Ntrk1	yes	-0.251538767	-0.823370598	1.0	no	no
KEGG_Apoptosis	damage_signal	Dffa	yes	0.146143529	4.829568697	1.0	no	yes
KEGG_Apoptosis	damage_signal	Parp2	yes	-0.099461056	4.327445581	1.0	no	yes
KEGG_Apoptosis	damage_signal	Parp3	yes	-0.046368939	5.701841095	1.0	no	yes
KEGG_Apoptosis	damage_signal	Chuk	yes	-0.354441203	5.537880627	0.23657077	no	yes
KEGG_Apoptosis	damage_signal	Pdpk1	yes	-0.103430729	6.943419819	1.0	no	yes
KEGG_Apoptosis	damage_signal	Gzmb	yes	2.081339627	2.346554404	0.04559299	no	yes
KEGG_Apoptosis	damage_signal	Parp1	yes	0.006779196	5.668482499	1.0	no	yes
KEGG_Apoptosis	damage_signal	Fos	yes	-2.015025079	6.809050697	0.001212252	no	yes
KEGG_Apoptosis	damage_signal	Ngf	yes	0.0	-1.071298111	1.0	no	no
KEGG_Apoptosis	damage_signal	Dab2ip	yes	-0.130476274	7.824277171	1.0	no	yes
KEGG_Apoptosis	damage_signal	Xiap	yes	-0.357155796	8.092194331	0.224024112	no	yes
KEGG_Apoptosis	damage_signal	Ddit3	yes	0.137785144	4.462031621	1.0	no	yes
KEGG_Apoptosis	damage_signal	Kras	yes	-0.110393798	7.209472659	1.0	no	yes
KEGG_Apoptosis	damage_signal	Becn1	yes	-0.047413689	6.614326729	1.0	no	yes
KEGG_Apoptosis	damage_signal	Pik3cd	yes	-0.160705169	5.642088404	0.986210796	no	yes
KEGG_Apoptosis	damage_signal	Tuba1a	yes	0.178189113	7.337827599	0.843616235	no	yes
KEGG_Apoptosis	damage_signal	Ikbkb	yes	-0.360720849	6.207151347	0.226804436	no	yes
KEGG_Apoptosis	damage_signal	Mapk9	yes	0.023516332	6.515072584	1.0	no	yes
KEGG_Apoptosis	damage_signal	Tuba1c	yes	0.098842329	8.194463424	1.0	no	yes
KEGG_Apoptosis	damage_signal	Mapk8	yes	-0.302587495	4.723117755	0.491140065	no	yes
KEGG_Apoptosis	damage_signal	Tuba1b	yes	-0.022263027	5.760009133	1.0	no	yes
KEGG_Apoptosis	damage_signal	Aifm1	yes	-0.003627142	4.577958066	1.0	no	yes
KEGG_Apoptosis	damage_signal	Mapk3	yes	0.143011077	8.430290312	0.983132036	no	yes
KEGG_Apoptosis	damage_signal	Mapk1	yes	0.050813159	7.565326509	1.0	no	yes
KEGG_Apoptosis	damage_signal	Bak1	yes	0.377839622	4.967620878	0.236300655	no	yes
KEGG_Apoptosis	damage_signal	Ikbkg	yes	-0.254811191	6.374234108	0.52216979	no	yes
KEGG_Apoptosis	damage_signal	Sptan1	yes	-0.044182215	10.05367131	1.0	no	yes
KEGG_Apoptosis	damage_signal	Bid	yes	0.33458134	3.396307439	0.695502055	no	yes
KEGG_Apoptosis	damage_signal	SEPT4	no					
KEGG_Apoptosis	damage_signal	PIDD1	no					
KEGG_Apoptosis	damage_signal	HRAS	no					
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Zbp1	yes	0.997190466	2.572558079	0.046295608	yes	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Polr3gl	yes	-0.091349643	4.875608163	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ripk3	yes	0.09770921	3.428547776	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Tmem173	yes	0.12918648	4.333843352	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Il18	yes	-0.224123309	3.771052232	0.954333447	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Cxcl10	yes	2.542898441	0.761591903	0.093900892	yes	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Nfkbib	yes	0.019479723	4.157520579	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Il1b	yes	0.005943139	3.874145725	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Nfkbia	yes	-0.095192127	6.930461917	1.0	yes	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Polr3a	yes	0.064249357	4.601127231	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Il6	yes	-0.956931278	-0.749370016	1.0	yes	no
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Polr3b	yes	0.055333145	5.16591185	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Polr3c	yes	-0.144880188	4.469798504	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Polr3d	yes	0.54349848	4.140590183	0.113267494	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Polr3e	yes	-0.046687423	4.592259993	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Polr3f	yes	-0.167717763	4.853514392	0.939726856	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Irf3	yes	0.045368535	5.511784656	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Polr3g	yes	-0.126912112	3.277430043	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Polr3h	yes	-0.205513541	4.537880627	0.959996795	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Irf7	yes	0.227316665	3.975825801	0.983132036	yes	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Polr3k	yes	-0.07812927	4.791339246	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Rela	yes	0.188103354	7.129600494	0.783786536	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Mb21d1	yes	0.497757629	2.138155254	0.672042639	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Adar	yes	0.221657554	6.267438271	0.687704255	yes	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Pycard	yes	0.341036918	3.471733709	0.808159367	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Casp1	yes	0.053315815	2.736056811	1.0	yes	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ripk1	yes	0.258783844	6.001504423	0.463823129	yes	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ifna12	yes	0.0	-2.071298111	1.0	no	no
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Il33	yes	0.161613763	6.615202416	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ifna13	yes	0.0	-2.071298111	1.0	no	no
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ifna14	yes	2.321928095	-1.90137311	1.0	no	no
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ddx58	yes	0.159132744	6.274661485	0.907447441	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Chuk	yes	-0.354441203	5.537880627	0.23657077	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Nfkb1	yes	0.035143205	6.963156984	1.0	yes	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ifi202b	yes	0.338524605	1.176629402	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Aim2	yes	-0.686161223	2.543411733	0.261065477	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Mavs	yes	0.220660619	5.589589159	0.694995137	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Polr1c	yes	0.061359735	4.498557497	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Polr1d	yes	0.023346807	5.345499416	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ifna11	yes	0.0	-2.071298111	1.0	no	no
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ifna6	yes	0.0	-2.071298111	1.0	no	no
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ifna5	yes	0.0	-2.071298111	1.0	no	no
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ifna7	yes	0.0	-2.071298111	1.0	no	no
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ifna2	yes	0.0	-2.071298111	1.0	no	no
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ifna1	yes	0.0	-2.071298111	1.0	no	no
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ifna4	yes	0.0	-2.071298111	1.0	no	no
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ifna9	yes	0.0	-2.071298111	1.0	no	no
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ikbkb	yes	-0.360720849	6.207151347	0.226804436	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ifnab	yes	0.0	-2.071298111	1.0	no	no
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Tbk1	yes	0.116735721	5.586020338	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Polr2e	yes	-0.112953562	5.719050386	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ccl5	yes	2.710310881	4.955225331	0.001144781	yes	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ccl4	yes	2.512450001	0.09862689	0.047463331	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Polr2f	yes	0.450833046	4.190796734	0.232268842	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Trex1	yes	0.0	-2.071298111	1.0	no	no
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ifnb1	yes	0.0	-2.071298111	1.0	no	no
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Polr2h	yes	0.229720657	3.14302101	1.0	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ikbkg	yes	-0.254811191	6.374234108	0.52216979	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Ikbke	yes	-0.27221886	3.755250376	0.894735538	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	Polr2l	yes	0.28799209	4.340212877	0.653226247	no	yes
KEGG_Cytosolic_DNA-sensing_pathway	sensor	IFNA15	no					
custom_NHEJ_core	repair	Xrcc6	yes	0.311004126	4.050235406	0.689804798	no	yes
custom_NHEJ_core	repair	Xrcc5	yes	-0.010716447	4.02145903	1.0	no	yes
custom_NHEJ_core	repair	Prkdc	yes	0.048992655	4.72798351	1.0	no	yes
custom_NHEJ_core	repair	Dclre1c	yes	-0.355693541	3.597586873	0.755702197	no	yes
custom_NHEJ_core	repair	Nhej1	yes	0.207941265	1.195488429	1.0	no	yes
custom_NHEJ_core	repair	Xrcc4	yes	-0.172875573	3.272997797	1.0	no	yes
custom_NHEJ_core	repair	Lig4	yes	0.266300102	3.752069129	0.815970762	no	yes
custom_NHEJ_core	repair	Poll	yes	-0.092431287	3.384029109	1.0	no	yes
custom_NHEJ_core	repair	Polm	yes	-0.466707226	4.096120035	0.213288054	no	yes
custom_NHEJ_core	repair	1110057K04Rik	yes	-0.027735465	5.444401727	1.0	no	yes
custom_NHEJ_Ku_DNAPKcs	repair	Xrcc6	yes	0.311004126	4.050235406	0.689804798	no	yes
custom_NHEJ_Ku_DNAPKcs	repair	Xrcc5	yes	-0.010716447	4.02145903	1.0	no	yes
custom_NHEJ_Ku_DNAPKcs	repair	Prkdc	yes	0.048992655	4.72798351	1.0	no	yes
custom_NHEJ_ligation	repair	Xrcc4	yes	-0.172875573	3.272997797	1.0	no	yes
custom_NHEJ_ligation	repair	Lig4	yes	0.266300102	3.752069129	0.815970762	no	yes
custom_NHEJ_ligation	repair	Nhej1	yes	0.207941265	1.195488429	1.0	no	yes
custom_NHEJ_ligation	repair	1110057K04Rik	yes	-0.027735465	5.444401727	1.0	no	yes
custom_altNHEJ_MMEJ	repair	Parp1	yes	0.006779196	5.668482499	1.0	no	yes
custom_altNHEJ_MMEJ	repair	Lig3	yes	-0.053254306	5.281848714	1.0	no	yes
custom_altNHEJ_MMEJ	repair	Xrcc1	yes	0.108117617	4.327445581	1.0	no	yes
custom_altNHEJ_MMEJ	repair	Polq	yes	0.168681835	1.176629402	1.0	no	yes
custom_altNHEJ_MMEJ	repair	Mre11a	yes	0.064368819	3.611696472	1.0	no	yes
custom_altNHEJ_MMEJ	repair	Rad50	yes	-0.365031133	5.402407638	0.200223881	no	yes
custom_altNHEJ_MMEJ	repair	Nbn	yes	0.281562005	4.350766655	0.683901271	no	yes
custom_altNHEJ_MMEJ	repair	Fen1	yes	0.315187267	3.931516904	0.67130573	no	yes
custom_altNHEJ_MMEJ	repair	Lig1	yes	0.453501688	4.088573226	0.266974487	no	yes
custom_nuclear_envelope	structure	Lmna	yes	0.135019845	7.285978963	1.0	no	yes
custom_nuclear_envelope	structure	Lmnb1	yes	0.36545547	4.835592484	0.376994602	no	yes
custom_nuclear_envelope	structure	Lmnb2	yes	0.443225093	4.152703563	0.327510653	no	yes
custom_nuclear_envelope	structure	Banf1	yes	0.253181066	5.450302328	0.560621402	no	yes
custom_nuclear_envelope	structure	Emd	yes	0.114322648	6.411005671	1.0	no	yes
custom_nuclear_envelope	structure	Lemd2	yes	-0.007087248	5.604658922	1.0	no	yes
custom_nuclear_envelope	structure	Lemd3	yes	-0.013436139	5.268551892	1.0	no	yes
custom_nuclear_envelope	structure	Tmpo	yes	-0.136394472	7.362548097	0.997100603	no	yes
custom_nuclear_envelope	structure	Sun1	yes	0.080502155	6.977869761	1.0	no	yes
custom_nuclear_envelope	structure	Sun2	yes	0.029586352	7.293383745	1.0	no	yes
custom_nuclear_envelope	structure	Syne1	yes	-0.054695381	7.860916641	1.0	no	yes
custom_nuclear_envelope	structure	Syne2	yes	-0.211493184	8.176184424	0.729115449	no	yes
custom_nuclear_envelope	structure	Nup153	yes	-0.067635747	6.822382627	1.0	no	yes
custom_nuclear_envelope	structure	Nup50	yes	0.170217718	5.92588137	0.885435908	no	yes
custom_nuclear_envelope	structure	Nup98	yes	0.109064121	6.646806602	1.0	no	yes
custom_nuclear_envelope	structure	Nup210	yes	0.342818806	6.227337296	0.431300638	no	yes
custom_nuclear_envelope	structure	Nup85	yes	0.0	4.536032203	1.0	no	yes
custom_nuclear_envelope	structure	Nup107	yes	-0.422210406	4.070808946	0.304495689	no	yes
custom_nuclear_envelope	structure	Aaas	yes	-0.024349861	3.432527627	1.0	no	yes
custom_nuclear_envelope	structure	Tor1a	yes	0.078924067	4.594037806	1.0	no	yes
custom_chromosome_missegregation	proliferation	Aurka	yes	1.367509129	1.250629984	0.039658383	no	yes
custom_chromosome_missegregation	proliferation	Aurkb	yes	1.752907138	1.513664389	0.001947275	no	yes
custom_chromosome_missegregation	proliferation	Plk1	yes	0.525373704	1.748880851	0.757802118	no	yes
custom_chromosome_missegregation	proliferation	Bub1	yes	0.412547947	1.452263845	1.0	no	yes
custom_chromosome_missegregation	proliferation	Bub1b	yes	1.022269164	2.40443532	0.031059609	no	yes
custom_chromosome_missegregation	proliferation	Mad2l1	yes	0.395170826	3.01616473	0.611206505	no	yes
custom_chromosome_missegregation	proliferation	Mad2l2	yes	0.207308094	3.460083349	1.0	no	yes
custom_chromosome_missegregation	proliferation	Espl1	yes	0.691877705	1.811344938	0.407705229	no	yes
custom_chromosome_missegregation	proliferation	Incenp	yes	0.519778332	3.424556916	0.307621894	no	yes
custom_chromosome_missegregation	proliferation	Cdca8	yes	0.788495895	1.420554985	0.407705229	no	yes
custom_chromosome_missegregation	proliferation	Cenpa	yes	0.395449694	2.128374234	0.848579757	no	yes
custom_chromosome_missegregation	proliferation	Cenpe	yes	0.449971289	1.543411733	0.87425432	no	yes
custom_chromosome_missegregation	proliferation	Cenpf	yes	0.808254638	2.295024103	0.123255701	no	yes
custom_chromosome_missegregation	proliferation	Kif2c	yes	1.085973223	0.629141607	0.368711474	no	yes
custom_chromosome_missegregation	proliferation	Pttg1	yes	0.205530204	1.835592484	1.0	no	yes
custom_chromosome_missegregation	proliferation	Ndc80	yes	0.908207524	0.835592484	0.507480802	no	yes
custom_chromosome_missegregation	proliferation	Nusap1	yes	0.631668882	2.214104108	0.411162152	no	yes
custom_chromosome_missegregation	proliferation	Top2a	yes	0.937573854	3.888703821	0.00078203	no	yes
custom_chromosome_missegregation	proliferation	Sgo1	no					
custom_chromosome_missegregation	proliferation	Knl1	no					
custom_cytosolic_DNA_sensors	sensor	Mb21d1	yes	0.497757629	2.138155254	0.672042639	no	yes
custom_cytosolic_DNA_sensors	sensor	Tmem173	yes	0.12918648	4.333843352	1.0	no	yes
custom_cytosolic_DNA_sensors	sensor	Tbk1	yes	0.116735721	5.586020338	1.0	no	yes
custom_cytosolic_DNA_sensors	sensor	Irf3	yes	0.045368535	5.511784656	1.0	no	yes
custom_cytosolic_DNA_sensors	sensor	Zbp1	yes	0.997190466	2.572558079	0.046295608	yes	yes
custom_cytosolic_DNA_sensors	sensor	Aim2	yes	-0.686161223	2.543411733	0.261065477	no	yes
custom_cytosolic_DNA_sensors	sensor	Ddx41	yes	-0.151559119	4.685258211	1.0	no	yes
custom_cytosolic_DNA_sensors	sensor	Ifi204	yes	0.021334142	3.047642961	1.0	no	yes
custom_cytosolic_DNA_sensors	sensor	Ifi203	yes	-0.203004948	5.821244705	0.782806359	no	yes
custom_cytosolic_DNA_sensors	sensor	Ifi202b	yes	0.338524605	1.176629402	1.0	no	yes
custom_cytosolic_DNA_sensors	sensor	Pycard	yes	0.341036918	3.471733709	0.808159367	no	yes
custom_cytosolic_DNA_sensors	sensor	Casp1	yes	0.053315815	2.736056811	1.0	yes	yes
custom_cytosolic_DNA_sensors	sensor	Dhx9	yes	0.124725262	7.405954213	1.0	no	yes
custom_cytosolic_DNA_sensors	sensor	Dhx36	yes	-0.230806842	5.74168136	0.621303352	no	yes
custom_cytosolic_DNA_negative_regulators	sensor	Trex1	yes	0.0	-2.071298111	1.0	no	no
custom_cytosolic_DNA_negative_regulators	sensor	Samhd1	yes	-0.180623047	8.051044591	0.904430956	yes	yes
custom_cytosolic_DNA_negative_regulators	sensor	Rnaseh2a	yes	0.225124564	3.764752244	0.946081115	no	yes
custom_cytosolic_DNA_negative_regulators	sensor	Rnaseh2b	yes	0.24535357	3.223322638	0.983132036	no	yes
custom_cytosolic_DNA_negative_regulators	sensor	Rnaseh2c	yes	0.634956936	3.77419194	0.074027497	no	yes
custom_cytosolic_DNA_negative_regulators	sensor	Adar	yes	0.221657554	6.267438271	0.687704255	yes	yes
custom_damage_arrest_transcripts	damage_signal	Cdkn1a	yes	0.920669029	5.315642134	1.95148e-06	yes	yes
custom_damage_arrest_transcripts	damage_signal	Gadd45a	yes	0.0	3.811344938	1.0	no	yes
custom_damage_arrest_transcripts	damage_signal	Gadd45b	yes	-0.250453371	5.385056304	0.864466962	no	yes
custom_damage_arrest_transcripts	damage_signal	Bbc3	yes	0.781012572	3.448338142	0.023745949	no	yes
custom_damage_arrest_transcripts	damage_signal	Bax	yes	0.142809739	4.705134921	1.0	no	yes
custom_damage_arrest_transcripts	damage_signal	Ddb2	yes	-0.290923803	4.79443516	0.519826358	no	yes
custom_damage_arrest_transcripts	damage_signal	Xpc	yes	-0.07592803	5.767905677	1.0	no	yes
custom_damage_arrest_transcripts	damage_signal	Polk	yes	-0.178505347	4.48329074	0.954114741	no	yes
custom_damage_arrest_transcripts	damage_signal	Mgmt	yes	-0.797811149	0.629141607	0.675206481	no	yes
custom_damage_arrest_transcripts	damage_signal	Trp53	yes	0.038219322	5.262975174	1.0	no	yes
custom_damage_arrest_transcripts	damage_signal	Mdm2	yes	-0.261637393	6.141806108	0.452300509	no	yes
custom_damage_arrest_transcripts	damage_signal	Ccng1	yes	-0.259666432	6.940627955	0.508942092	no	yes
custom_damage_arrest_transcripts	damage_signal	Sesn1	yes	-0.280235683	5.778888726	0.405338225	no	yes
custom_damage_arrest_transcripts	damage_signal	Sesn2	yes	0.10607259	4.106121427	1.0	no	yes
custom_damage_arrest_transcripts	damage_signal	Fas	yes	0.078093011	5.274107135	1.0	yes	yes
custom_proliferation_markers	proliferation	Mki67	yes	0.7568088	4.891597894	0.026754247	no	yes
