set	set_class	left_out	left_out_logFC	left_out_FDR	mean_without	delta_vs_full
HALLMARK_MITOTIC_SPINDLE	proliferation	Ckap5	-0.022640321	1.0	0.1280017255238095	0.0007928528764410692
HALLMARK_MITOTIC_SPINDLE	proliferation	Clasp1	0.035983256	1.0	0.12769154786772485	0.0004826752203564155
HALLMARK_MITOTIC_SPINDLE	proliferation	Clip1	-0.087763291	1.0	0.1283462915026455	0.0011374188552770725
HALLMARK_MITOTIC_SPINDLE	proliferation	Clip2	0.366405278	0.235709687	0.1259432832010582	-0.0012655894463102502
HALLMARK_MITOTIC_SPINDLE	proliferation	Cntrob	-0.133010378	1.0	0.1285856940793651	0.001376821431996661
HALLMARK_MITOTIC_SPINDLE	proliferation	Csnk1d	0.099440754	1.0	0.12735579391005292	0.00014692126268447958
HALLMARK_MITOTIC_SPINDLE	proliferation	Cttn	0.137054603	0.993246921	0.1271567788359788	-5.209381138962521e-05
HALLMARK_MITOTIC_SPINDLE	proliferation	Cyth2	0.200101963	0.84355629	0.1268231949206349	-0.0003856777267335354
HALLMARK_MITOTIC_SPINDLE	proliferation	Dlg1	-0.113641338	1.0	0.12848321238624338	0.0012743397388749467
HALLMARK_MITOTIC_SPINDLE	proliferation	Dlgap5	1.326650505	0.126678147	0.12086262062433864	-0.006346252023029797
HALLMARK_MITOTIC_SPINDLE	proliferation	Dock2	-0.006933964	1.0	0.12791862310582008	0.0007097504584516467
HALLMARK_MITOTIC_SPINDLE	proliferation	Dock4	-0.014466382	1.0	0.1279584771693122	0.000749604521943753
HALLMARK_MITOTIC_SPINDLE	proliferation	Dst	-0.327800448	0.391134325	0.12961632937037035	0.0024074567230019106
HALLMARK_MITOTIC_SPINDLE	proliferation	Dync1h1	-0.034173721	1.0	0.12806274880423282	0.000853876156864386
HALLMARK_MITOTIC_SPINDLE	proliferation	Dynll2	0.133411008	1.0	0.12717605711640212	-3.281553096631806e-05
HALLMARK_MITOTIC_SPINDLE	proliferation	Ect2	1.059871456	0.029662123	0.12227414998412699	-0.00493472266324145
HALLMARK_MITOTIC_SPINDLE	proliferation	Espl1	0.691877705	0.407705229	0.12422120686772486	-0.0029876657796435724
HALLMARK_MITOTIC_SPINDLE	proliferation	Ezr	0.11811965	1.0	0.1272569637724868	4.809112511836022e-05
HALLMARK_MITOTIC_SPINDLE	proliferation	Farp1	-0.005816594	1.0	0.1279127110952381	0.0007038384478696702
HALLMARK_MITOTIC_SPINDLE	proliferation	Fbxo5	0.376513233	0.726442462	0.12588980195767197	-0.0013190706896964721
HALLMARK_MITOTIC_SPINDLE	proliferation	Fgd4	-0.296190533	0.844688705	0.12944908114285714	0.002240208495488699
HALLMARK_MITOTIC_SPINDLE	proliferation	Fgd6	0.067645325	1.0	0.1275240236931217	0.0003151510457532758
HALLMARK_MITOTIC_SPINDLE	proliferation	Flna	-0.109167574	1.0	0.1284595416772487	0.0012506690298802747
HALLMARK_MITOTIC_SPINDLE	proliferation	Flnb	0.510314521	0.073521476	0.12518185863492065	-0.0020270140124477865
HALLMARK_MITOTIC_SPINDLE	proliferation	Fscn1	0.681043763	0.015163841	0.12427852931216932	-0.0029303433351991204
HALLMARK_MITOTIC_SPINDLE	proliferation	Gemin4	0.168681835	1.0	0.12698943898412698	-0.00021943366324145286
HALLMARK_MITOTIC_SPINDLE	proliferation	Gsn	0.0	1.0	0.12788193546560847	0.0006730628182400333
HALLMARK_MITOTIC_SPINDLE	proliferation	Hdac6	-0.034454056	1.0	0.12806423205820106	0.0008553594108326179
HALLMARK_MITOTIC_SPINDLE	proliferation	Hook3	-0.215158162	0.706923782	0.12902033843915345	0.0018114657917850108
HALLMARK_MITOTIC_SPINDLE	proliferation	Incenp	0.519778332	0.307621894	0.1251317855608466	-0.0020770870865218505
HALLMARK_MITOTIC_SPINDLE	proliferation	Itsn1	0.021688799	1.0	0.12776717991534395	0.0005583072679755108
HALLMARK_MITOTIC_SPINDLE	proliferation	Katna1	0.202749548	0.939881563	0.12680918653439155	-0.00039968611297688805
HALLMARK_MITOTIC_SPINDLE	proliferation	Katnb1	0.217151969	0.945565817	0.12673298324867724	-0.0004758893986911983
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif11	0.77940086	0.232412979	0.12375812139153441	-0.0034507512558340225
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif15	0.376442254	1.0	0.12589017750793652	-0.001318695139431919
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif1b	-0.028214242	1.0	0.1280312171693122	0.0008223445219437686
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif20b	0.227517454	1.0	0.12667813941269845	-0.0005307332346699833
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif22	0.748236707	0.497836309	0.1239230110899471	-0.0032858615574213323
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif23	0.382890064	0.877508179	0.12585606211111114	-0.0013528105362572984
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif2c	1.085973223	0.368711474	0.12213604539682542	-0.005072827250543019
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif3b	-0.067100258	1.0	0.1282369632857143	0.0010280906383458577
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif3c	0.347810016	0.243620233	0.12604167083068785	-0.0011672018166805909
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif4	0.270240176	1.0	0.12645209326455029	-0.0007567793828181513
HALLMARK_MITOTIC_SPINDLE	proliferation	Kif5b	-0.346593469	0.204164224	0.12971576334391538	0.002506890696546943
HALLMARK_MITOTIC_SPINDLE	proliferation	Kifap3	-0.106191562	1.0	0.1284437955820106	0.0012349229346421686
HALLMARK_MITOTIC_SPINDLE	proliferation	Klc1	0.06978779	1.0	0.1275126878994709	0.00030381525210246285
HALLMARK_MITOTIC_SPINDLE	proliferation	Kntc1	0.896495424	0.587631681	0.12313857343386245	-0.00407029921350599
HALLMARK_MITOTIC_SPINDLE	proliferation	Kptn	0.135427537	1.0	0.12716538765079366	-4.3484996574777446e-05
HALLMARK_MITOTIC_SPINDLE	proliferation	Lats1	-0.240533841	0.582548479	0.1291546012910053	0.0019457286436368737
HALLMARK_MITOTIC_SPINDLE	proliferation	Llgl1	0.049954941	1.0	0.12761762360846562	0.00040875096109718734
HALLMARK_MITOTIC_SPINDLE	proliferation	Lmnb1	0.36545547	0.376994602	0.12594830864021167	-0.001260564007156767
HALLMARK_MITOTIC_SPINDLE	proliferation	Lrpprc	0.030574814	1.0	0.12772016396296298	0.0005112913155945475
HALLMARK_MITOTIC_SPINDLE	proliferation	Map1s	0.232049575	0.668009405	0.12665415993650794	-0.0005547127108604943
HALLMARK_MITOTIC_SPINDLE	proliferation	Map3k11	0.467985274	0.032486226	0.12540582290476193	-0.001803049742606505
HALLMARK_MITOTIC_SPINDLE	proliferation	Mapre1	0.103925283	1.0	0.12733206624338628	0.00012319359601783986
HALLMARK_MITOTIC_SPINDLE	proliferation	Marcks	0.29865921	0.364816539	0.12630172800529102	-0.0009071446420774176
HALLMARK_MITOTIC_SPINDLE	proliferation	Mark4	0.464682981	0.139699131	0.12542329535449737	-0.0017855772928710711
HALLMARK_MITOTIC_SPINDLE	proliferation	Mid1	0.170580921	1.0	0.12697939091005295	-0.00022948173731549004
HALLMARK_MITOTIC_SPINDLE	proliferation	Mid1ip1	0.229168818	0.658698524	0.12666940203703705	-0.0005394706103313829
HALLMARK_MITOTIC_SPINDLE	proliferation	Myh10	-0.028899652	1.0	0.12803484367724868	0.0008259710298802458
HALLMARK_MITOTIC_SPINDLE	proliferation	Myh9	0.175739139	0.821960519	0.12695209875132274	-0.0002567738960456978
HALLMARK_MITOTIC_SPINDLE	proliferation	Myo1e	0.16196748	0.888817422	0.12702496467195767	-0.0001839079754107631
HALLMARK_MITOTIC_SPINDLE	proliferation	Myo9b	-0.160138049	0.934177548	0.12872922673015874	0.001520354082790304
HALLMARK_MITOTIC_SPINDLE	proliferation	Nck1	0.137472598	0.986213514	0.12715456722222224	-5.4305425146200514e-05
HALLMARK_MITOTIC_SPINDLE	proliferation	Ndc80	0.908207524	0.507480802	0.12307660465079366	-0.004132267996574776
HALLMARK_MITOTIC_SPINDLE	proliferation	Nedd9	-0.002338432	1.0	0.12789430812169314	0.0006854354743247026
HALLMARK_MITOTIC_SPINDLE	proliferation	Nek2	-0.642955787	0.195372192	0.13128381793650795	0.004074945289139514
HALLMARK_MITOTIC_SPINDLE	proliferation	Net1	-0.279195281	0.457284759	0.1293591591746032	0.002150286527234757
HALLMARK_MITOTIC_SPINDLE	proliferation	Nf1	0.192261771	0.808209948	0.12686467741798943	-0.00034419522937900737
HALLMARK_MITOTIC_SPINDLE	proliferation	Nin	0.04133284	1.0	0.12766324319047623	0.00045437054310779046
HALLMARK_MITOTIC_SPINDLE	proliferation	Notch2	-0.176120884	0.96815519	0.12881379199470902	0.0016049193473405832
HALLMARK_MITOTIC_SPINDLE	proliferation	Numa1	-0.062148541	1.0	0.12821076372486775	0.0010018910774993173
HALLMARK_MITOTIC_SPINDLE	proliferation	Nusap1	0.631668882	0.411162152	0.12453977206878307	-0.0026691005785853678
HALLMARK_MITOTIC_SPINDLE	proliferation	Ophn1	0.067665158	1.0	0.12752391875661379	0.00031504610924534826
HALLMARK_MITOTIC_SPINDLE	proliferation	Pafah1b1	-0.201179321	0.726442462	0.12894637631746034	0.0017375036700919
HALLMARK_MITOTIC_SPINDLE	proliferation	Palld	0.333635392	0.47311944	0.12611666884126985	-0.0010922038060985906
HALLMARK_MITOTIC_SPINDLE	proliferation	Pcgf5	-0.07339541	1.0	0.128270270968254	0.0010613983208855593
HALLMARK_MITOTIC_SPINDLE	proliferation	Pcm1	-0.43337211	0.063278275	0.1301749095925926	0.002966036945224154
HALLMARK_MITOTIC_SPINDLE	proliferation	Pcnt	-0.093456257	1.0	0.12837641301587305	0.0011675403685046104
HALLMARK_MITOTIC_SPINDLE	proliferation	Pdlim5	0.0393749	1.0	0.12767360266137567	0.00046473001400723635
HALLMARK_MITOTIC_SPINDLE	proliferation	Pkd2	-0.160453394	0.954947539	0.12873089522222222	0.0015220225748537874
HALLMARK_MITOTIC_SPINDLE	proliferation	Plekhg2	0.02185426	1.0	0.12776630446031748	0.0005574318129490385
HALLMARK_MITOTIC_SPINDLE	proliferation	Plk1	0.525373704	0.757802118	0.12510218041798943	-0.002106692229379009
HALLMARK_MITOTIC_SPINDLE	proliferation	Ppp4r2	-0.015888248	1.0	0.12796600026984128	0.0007571276224728474
HALLMARK_MITOTIC_SPINDLE	proliferation	Prc1	1.0131926	0.008727099	0.12252112805820108	-0.004687744589167361
HALLMARK_MITOTIC_SPINDLE	proliferation	Prex1	-0.323221412	0.75381173	0.12959210166666668	0.002383229019298244
HALLMARK_MITOTIC_SPINDLE	proliferation	Pxn	0.039933326	1.0	0.12767064802645506	0.0004617753790866208
HALLMARK_MITOTIC_SPINDLE	proliferation	Rab3gap1	0.010613953	1.0	0.127825776984127	0.0006169043367585669
HALLMARK_MITOTIC_SPINDLE	proliferation	Rabgap1	-0.032366922	1.0	0.12805318902116403	0.0008443163737955894
HALLMARK_MITOTIC_SPINDLE	proliferation	Racgap1	0.663143664	0.123269512	0.12437323883068785	-0.0028356338166805883
HALLMARK_MITOTIC_SPINDLE	proliferation	Ralbp1	0.044441607	1.0	0.12764679468783072	0.00043792204046227967
HALLMARK_MITOTIC_SPINDLE	proliferation	Ranbp9	-0.058271256	1.0	0.12819024898941803	0.0009813763420495891
HALLMARK_MITOTIC_SPINDLE	proliferation	Rapgef5	0.128552937	1.0	0.12720176119576723	-7.1114516012049656e-06
HALLMARK_MITOTIC_SPINDLE	proliferation	Rasa1	-0.146255083	0.98847934	0.1286557718835979	0.0014468992362294542
HALLMARK_MITOTIC_SPINDLE	proliferation	Rasa2	-0.084649367	1.0	0.12832981571428573	0.0011209430669172904
HALLMARK_MITOTIC_SPINDLE	proliferation	Rasal2	0.118280619	1.0	0.1272561120846561	4.7239437287655006e-05
HALLMARK_MITOTIC_SPINDLE	proliferation	Rfc1	-0.192591421	0.789903393	0.12890093769312172	0.0016920650457532826
HALLMARK_MITOTIC_SPINDLE	proliferation	Rhof	0.320021029	0.668122831	0.12618870250793654	-0.0010201701394318974
HALLMARK_MITOTIC_SPINDLE	proliferation	Rhot2	-0.119588299	1.0	0.12851467778835982	0.0013058051409913785
HALLMARK_MITOTIC_SPINDLE	proliferation	Rictor	-0.36392983	0.25227541	0.12980749012169315	0.002598617474324716
HALLMARK_MITOTIC_SPINDLE	proliferation	Rock1	-0.457005381	0.043514182	0.13029995335449737	0.003091080707128935
HALLMARK_MITOTIC_SPINDLE	proliferation	Sac3d1	0.277349003	0.859093951	0.12641448042328043	-0.000794392224088003
HALLMARK_MITOTIC_SPINDLE	proliferation	Sass6	-0.065963262	1.0	0.12823094743386246	0.0010220747864940205
HALLMARK_MITOTIC_SPINDLE	proliferation	Shroom1	0.844803336	0.121316832	0.12341207654497356	-0.0037967961023948754
HALLMARK_MITOTIC_SPINDLE	proliferation	Shroom2	-0.004853478	1.0	0.12790761524338626	0.0006987425960178206
HALLMARK_MITOTIC_SPINDLE	proliferation	Smc1a	0.025585117	1.0	0.12774656447619048	0.0005376918288220456
HALLMARK_MITOTIC_SPINDLE	proliferation	Smc3	-0.209356349	0.701258231	0.12898964101587304	0.0017807683685046038
HALLMARK_MITOTIC_SPINDLE	proliferation	Smc4	-0.395504434	0.196847457	0.12997455151851853	0.00276567887115009
HALLMARK_MITOTIC_SPINDLE	proliferation	Sos1	-0.077594535	1.0	0.12829248856084657	0.0010836159134781365
HALLMARK_MITOTIC_SPINDLE	proliferation	Sptan1	-0.044182215	1.0	0.12811570379894183	0.0009068311515733896
HALLMARK_MITOTIC_SPINDLE	proliferation	Sptbn1	0.113401236	1.0	0.12728192892592596	7.305627855752617e-05
HALLMARK_MITOTIC_SPINDLE	proliferation	Ssh2	0.246042817	0.617607929	0.12658012161904764	-0.0006287510283208009
HALLMARK_MITOTIC_SPINDLE	proliferation	Stau1	0.10496956	1.0	0.127326540968254	0.00011766832088555557
HALLMARK_MITOTIC_SPINDLE	proliferation	Stk38l	0.107364572	1.0	0.12731386894709	0.00010499629972154922
HALLMARK_MITOTIC_SPINDLE	proliferation	Sun2	0.029586352	1.0	0.12772539392063495	0.0005165212732665125
HALLMARK_MITOTIC_SPINDLE	proliferation	Synpo	0.044007931	1.0	0.12764908926984128	0.0004402166224728443
HALLMARK_MITOTIC_SPINDLE	proliferation	Taok2	0.019292094	1.0	0.12777986089417992	0.0005709882468114824
HALLMARK_MITOTIC_SPINDLE	proliferation	Tbcd	0.053090975	1.0	0.12760103083597885	0.00039215818861040863
HALLMARK_MITOTIC_SPINDLE	proliferation	Tiam1	-0.385925152	0.35415443	0.1299238674867725	0.0027149948394040724
HALLMARK_MITOTIC_SPINDLE	proliferation	Tlk1	-0.164538394	0.881753675	0.128752508978836	0.0015436363314675627
HALLMARK_MITOTIC_SPINDLE	proliferation	Top2a	0.937573854	0.00078203	0.12292122724338626	-0.004287645403982174
HALLMARK_MITOTIC_SPINDLE	proliferation	Tpx2	0.804947086	0.097483907	0.12362295617460319	-0.003585916472765252
HALLMARK_MITOTIC_SPINDLE	proliferation	Trio	-0.1113852	1.0	0.12847127514814816	0.001262402500779719
HALLMARK_MITOTIC_SPINDLE	proliferation	Tsc1	-0.092248629	1.0	0.12837002344973547	0.0011611508023670336
HALLMARK_MITOTIC_SPINDLE	proliferation	Ttk	1.856264523	0.07592766	0.11806043005291007	-0.009148442594458364
HALLMARK_MITOTIC_SPINDLE	proliferation	Tuba4a	0.001679994	1.0	0.12787304660846563	0.000664173961097192
HALLMARK_MITOTIC_SPINDLE	proliferation	Tubd1	-0.089114123	1.0	0.12835343876190478	0.0011445661145363384
HALLMARK_MITOTIC_SPINDLE	proliferation	Tubgcp2	-0.175863772	0.927849637	0.12881243161375663	0.0016035589663881966
HALLMARK_MITOTIC_SPINDLE	proliferation	Tubgcp3	-0.164055894	0.939726856	0.1287499560687831	0.0015410834214146518
HALLMARK_MITOTIC_SPINDLE	proliferation	Tubgcp5	-0.157094101	1.0	0.12871312118518521	0.001504248537816777
HALLMARK_MITOTIC_SPINDLE	proliferation	Tubgcp6	0.047626442	1.0	0.12762994370899475	0.00042107106162631025
HALLMARK_MITOTIC_SPINDLE	proliferation	Uxt	0.038219322	1.0	0.12767971683068785	0.00047084418331941325
HALLMARK_MITOTIC_SPINDLE	proliferation	Vcl	-0.000496924	1.0	0.1278845646931217	0.0006756920457532678
HALLMARK_MITOTIC_SPINDLE	proliferation	Wasf1	0.62199988	0.628964198	0.12459093080952383	-0.0026179418378446118
HALLMARK_MITOTIC_SPINDLE	proliferation	Wasf2	0.092487032	1.0	0.12739258608994714	0.00018371344257869793
HALLMARK_MITOTIC_SPINDLE	proliferation	Wasl	-0.117091591	1.0	0.1285014676931217	0.0012925950457532698
HALLMARK_MITOTIC_SPINDLE	proliferation	Ywhae	0.040352048	1.0	0.12766843256613758	0.00045955991876914237
HALLMARK_E2F_TARGETS	proliferation	Ak2	0.087745023	1.0	0.22597789898918916	0.0007431875053181825
HALLMARK_E2F_TARGETS	proliferation	Anp32e	0.085229414	1.0	0.22599149687567566	0.0007567853918046819
HALLMARK_E2F_TARGETS	proliferation	Asf1a	0.013493739	1.0	0.22637925728108105	0.0011445457972100725
HALLMARK_E2F_TARGETS	proliferation	Asf1b	0.79970135	0.211532816	0.22212948641081076	-0.0031052250730602138
HALLMARK_E2F_TARGETS	proliferation	Atad2	0.0	1.0	0.22645219641081077	0.0012174849269397936
HALLMARK_E2F_TARGETS	proliferation	Aurka	1.367509129	0.039658383	0.21906025517297295	-0.006174456310898024
HALLMARK_E2F_TARGETS	proliferation	Aurkb	1.752907138	0.001947275	0.21697702269189187	-0.008257688791979106
HALLMARK_E2F_TARGETS	proliferation	Bard1	0.693720816	0.461007405	0.22270235416216214	-0.002532357321708839
HALLMARK_E2F_TARGETS	proliferation	Birc5	0.877038478	0.415510452	0.22171144788108108	-0.0035232636027899
HALLMARK_E2F_TARGETS	proliferation	Brca1	0.83274024	0.242575141	0.2219508978162162	-0.0032838136676547613
HALLMARK_E2F_TARGETS	proliferation	Brca2	-0.220032377	1.0	0.22764156061081078	0.0024068491269398085
HALLMARK_E2F_TARGETS	proliferation	Brms1l	0.006882279	1.0	0.22641499490270267	0.0011802834188316957
HALLMARK_E2F_TARGETS	proliferation	Bub1b	1.022269164	0.031059609	0.22092641714594594	-0.004308294337925039
HALLMARK_E2F_TARGETS	proliferation	Cbx5	-0.057492779	1.0	0.2267629681891892	0.001528256705318226
HALLMARK_E2F_TARGETS	proliferation	Ccnb2	0.639824436	0.595279263	0.22299368594594593	-0.0022410255379250454
HALLMARK_E2F_TARGETS	proliferation	Ccne1	0.908207524	0.47735823	0.22154296655135133	-0.0036917449325196416
HALLMARK_E2F_TARGETS	proliferation	Ccp110	-0.461637912	0.120545566	0.22894753647567567	0.0037128249918046974
HALLMARK_E2F_TARGETS	proliferation	Cdc20	0.262178461	1.0	0.2250350155405405	-0.00019969594333046903
HALLMARK_E2F_TARGETS	proliferation	Cdc25a	0.143572796	1.0	0.22567612724324324	0.0004414157593722601
HALLMARK_E2F_TARGETS	proliferation	Cdc25b	0.103049642	1.0	0.2258951713189189	0.0006604598350479218
HALLMARK_E2F_TARGETS	proliferation	Cdca3	2.03129613	0.000465864	0.2154722173297297	-0.009762494154141266
HALLMARK_E2F_TARGETS	proliferation	Cdca8	0.788495895	0.407705229	0.22219005643783782	-0.0030446550460331567
HALLMARK_E2F_TARGETS	proliferation	Cdk1	1.174497731	0.121644079	0.22010356002702702	-0.005131151456843952
HALLMARK_E2F_TARGETS	proliferation	Cdk4	-0.090642008	1.0	0.2269421532108108	0.0017074417269398179
HALLMARK_E2F_TARGETS	proliferation	Cdkn1b	-0.261340735	0.504667121	0.22786484903243243	0.002630137548561451
HALLMARK_E2F_TARGETS	proliferation	Cdkn2a	-0.302847353	1.0	0.22808920912972971	0.002854497645858739
HALLMARK_E2F_TARGETS	proliferation	Cdkn2c	0.135190894	1.0	0.2257214348216216	0.0004867233377506275
HALLMARK_E2F_TARGETS	proliferation	Cenpe	0.449971289	0.87425432	0.22401991917297295	-0.0012147923108980219
HALLMARK_E2F_TARGETS	proliferation	Chek1	0.729038678	0.742821096	0.22251144679999998	-0.0027232646838709906
HALLMARK_E2F_TARGETS	proliferation	Chek2	0.250172255	1.0	0.22509991395135134	-0.00013479753251963156
HALLMARK_E2F_TARGETS	proliferation	Cit	0.111676236	1.0	0.22584854108108107	0.0006138295972100971
HALLMARK_E2F_TARGETS	proliferation	Cks1b	0.232764105	1.0	0.22519401205945944	-4.069942441153884e-05
HALLMARK_E2F_TARGETS	proliferation	Cks2	0.527450042	0.816474689	0.22360111510270267	-0.0016335963811683063
HALLMARK_E2F_TARGETS	proliferation	Cse1l	0.010074141	1.0	0.22639774159459458	0.0011630301107236063
HALLMARK_E2F_TARGETS	proliferation	Ctcf	0.082491885	1.0	0.2260062943297297	0.000771582845858737
HALLMARK_E2F_TARGETS	proliferation	Ctps	-0.031884061	1.0	0.2266245426864865	0.0013898312026155157
HALLMARK_E2F_TARGETS	proliferation	Dck	0.04764751	1.0	0.22619464230270267	0.0009599308188316946
HALLMARK_E2F_TARGETS	proliferation	Dclre1b	-0.105420957	1.0	0.2270220394216216	0.0017873279377506324
HALLMARK_E2F_TARGETS	proliferation	Dctpp1	0.450274679	0.778905816	0.224018279227027	-0.00121643225684398
HALLMARK_E2F_TARGETS	proliferation	Dek	-0.291603558	0.374341694	0.22802843185945945	0.0027937203755884765
HALLMARK_E2F_TARGETS	proliferation	Dlgap5	1.326650505	0.126678147	0.21928111259999997	-0.0059535988838710086
HALLMARK_E2F_TARGETS	proliferation	Dnmt1	0.241170932	0.536263609	0.22514856975135134	-8.614173251964008e-05
HALLMARK_E2F_TARGETS	proliferation	Donson	0.487984798	0.265568877	0.22381444074594595	-0.001420270737925028
HALLMARK_E2F_TARGETS	proliferation	Dut	0.2705188	0.861008345	0.22498993262702704	-0.0002447788568439302
HALLMARK_E2F_TARGETS	proliferation	E2f8	1.134092896	0.191450899	0.22032196454054054	-0.004912746943330437
HALLMARK_E2F_TARGETS	proliferation	Eed	-0.007772113	1.0	0.22649420783243243	0.0012594963485614563
HALLMARK_E2F_TARGETS	proliferation	Eif2s1	-0.119052672	1.0	0.2270957243675676	0.0018610128836966111
HALLMARK_E2F_TARGETS	proliferation	Espl1	0.691877705	0.407705229	0.22271231692432433	-0.0025223945595466424
HALLMARK_E2F_TARGETS	proliferation	Exosc8	0.006977982	1.0	0.22641447758918917	0.0011797661053181974
HALLMARK_E2F_TARGETS	proliferation	Ezh2	0.688152215	0.08309055	0.2227324547081081	-0.002502256775762879
HALLMARK_E2F_TARGETS	proliferation	Gins1	1.356693513	0.299592217	0.21911871796216215	-0.006115993521708829
HALLMARK_E2F_TARGETS	proliferation	Gins3	0.393050686	0.789443904	0.2243275981081081	-0.0009071133757628802
HALLMARK_E2F_TARGETS	proliferation	Gins4	0.014784365	1.0	0.2263722809243243	0.0011375694404533176
HALLMARK_E2F_TARGETS	proliferation	Gspt1	-0.065840535	1.0	0.22680809119459458	0.0015733797107236047
HALLMARK_E2F_TARGETS	proliferation	H2afx	0.500512179	0.223636169	0.22374672517297295	-0.0014879863108980262
HALLMARK_E2F_TARGETS	proliferation	Hells	0.12156198	1.0	0.225795104627027	0.0005603931431560349
HALLMARK_E2F_TARGETS	proliferation	Hmgb2	0.257157839	0.734093009	0.22506215403783783	-0.0001725574460331447
HALLMARK_E2F_TARGETS	proliferation	Hmgb3	-0.113717896	1.0	0.2270668877405405	0.0018321762566695377
HALLMARK_E2F_TARGETS	proliferation	Hmmr	1.370111628	0.153471631	0.2190461876108108	-0.006188523873060181
HALLMARK_E2F_TARGETS	proliferation	Hnrnpd	-0.371913992	0.158073769	0.22846254231351348	0.0032278308296425084
