universe	split	receiver	mean_id	pop	metric	family	filter	n	n_gse123902	n_gse131907	n_gse205335	n_gse189357	mean_delta	median_delta	cohort_mean_123902	cohort_mean_131907	cohort_mean_205335	cohort_mean_189357	n_cohorts_positive	all4_positive	p_signflip_greater	p_signflip_less	p_signflip_two	p_wilcox	cliff	cliff_notie	cohen_d	n_pos	n_neg	n_zero	median_expr_max	eligible	eligible_fold
edges14	q4q1	TNK	trunc05	FALSE	edge_sum	barrier_inhibitory	min_arm_30_detected	58	10	18	21	9	0.0392200878055415	0.0281218558979139	0.0206217546538873	0.0353378990120346	0.0562912228463089	0.027816631577047	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000458785409961826	0.862068965517241	0.862068965517241	0.925599115795395	54	4	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	FALSE	edge_sum	barrier_inhibitory	both_arms_positive	64	13	21	21	9	0.0369110909631207	0.0278297132582091	0.0150744167426512	0.0349465257152072	0.0562912228463089	0.027816631577047	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000378008675671333	0.84375	0.84375	0.868343497325327	59	5	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	FALSE	edge_mean_detected	barrier_inhibitory	all	64	13	21	21	9	0.00580192352037016	0.00445078850278895	0.0024023177977378	0.00581803540385576	0.00848581323027126	0.0044124614018257	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000394570308966844	0.84375	0.84375	0.932690626157541	59	5	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	FALSE	edge_mean_detected	barrier_inhibitory	drop_zero_delta	64	13	21	21	9	0.00580192352037016	0.00445078850278895	0.0024023177977378	0.00581803540385576	0.00848581323027126	0.0044124614018257	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000394570308966844	0.84375	0.84375	0.932690626157541	59	5	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	FALSE	edge_mean_detected	barrier_inhibitory	detected_ge3	60	12	20	19	9	0.00621366892444468	0.00502288580788813	0.0028466999500539	0.00607189293840028	0.0093426170885051	0.0044124614018257	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000050715753434008	0.866666666666667	0.866666666666667	1.00261246874448	56	4	0	5.17324006145173	TRUE	FALSE
edges14	q4q1	TNK	trunc05	FALSE	edge_mean_detected	barrier_inhibitory	min_arm_30	58	10	18	21	9	0.00605535388573754	0.00466133321705346	0.00325756574202315	0.00559559097224547	0.00848581323027126	0.0044124614018257	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000587015238520047	0.862068965517241	0.862068965517241	0.991148305599905	54	4	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	FALSE	edge_mean_detected	barrier_inhibitory	min_arm_50	51	7	17	18	9	0.00618389146364886	0.00480999297800059	0.00272569107860047	0.00568242738793912	0.00888806716024958	0.0044124614018257	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000752610875730523	0.843137254901961	0.843137254901961	1.00373412462021	47	4	0	5.17402014058296	TRUE	FALSE
edges14	q4q1	TNK	trunc05	FALSE	edge_mean_detected	barrier_inhibitory	min_recv_50	62	12	20	21	9	0.00597955456926001	0.00466133321705346	0.00254068362931461	0.00611649746451089	0.00848581323027126	0.0044124614018257	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000625899404567668	0.870967741935484	0.870967741935484	0.958328528907792	58	4	0	5.16969960159803	TRUE	FALSE
edges14	q4q1	TNK	trunc05	FALSE	edge_mean_detected	barrier_inhibitory	min_arm_30_detected	58	10	18	21	9	0.00605535388573754	0.00466133321705346	0.00325756574202315	0.00559559097224547	0.00848581323027126	0.0044124614018257	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000587015238520047	0.862068965517241	0.862068965517241	0.991148305599905	54	4	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	FALSE	edge_mean_detected	barrier_inhibitory	both_arms_positive	64	13	21	21	9	0.00580192352037016	0.00445078850278895	0.0024023177977378	0.00581803540385576	0.00848581323027126	0.0044124614018257	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000394570308966844	0.84375	0.84375	0.932690626157541	59	5	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	FALSE	logodds_edge	barrier_inhibitory	all	64	13	21	21	9	0.953834594061507	0.876624022557896	0.678605480899479	0.870463159077025	1.16105804294821	1.06239972507925	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000440324900668986	0.8125	0.8125	0.917487186553947	58	6	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	FALSE	logodds_edge	barrier_inhibitory	drop_zero_delta	64	13	21	21	9	0.953834594061507	0.876624022557896	0.678605480899479	0.870463159077025	1.16105804294821	1.06239972507925	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000440324900668986	0.8125	0.8125	0.917487186553947	58	6	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	FALSE	logodds_edge	barrier_inhibitory	detected_ge3	56	10	18	19	9	1.00898682247504	0.932656584467171	0.867492840299409	0.777591568044555	1.27737304763646	1.06239972507925	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000955137450005116	0.821428571428571	0.821428571428571	1.02387528465556	51	5	0	5.16969960159803	FALSE	TRUE
edges14	q4q1	TNK	trunc05	FALSE	logodds_edge	barrier_inhibitory	min_arm_30	58	10	18	21	9	0.922700031454664	0.825278940787493	0.601227858015332	0.75336148981064	1.16105804294821	1.06239972507925	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000440386642176516	0.793103448275862	0.793103448275862	0.885489034262581	52	6	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	FALSE	logodds_edge	barrier_inhibitory	min_arm_50	51	7	17	18	9	0.951414545830995	0.829667131001558	0.435687095345696	0.725245920576353	1.31008633302498	1.06239972507925	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000425935888670872	0.803921568627451	0.803921568627451	0.871459064491278	46	5	0	5.17402014058296	FALSE	TRUE
edges14	q4q1	TNK	trunc05	FALSE	logodds_edge	barrier_inhibitory	min_recv_50	62	12	20	21	9	0.980735101020919	0.925129198288625	0.698779905341676	0.923820048578558	1.16105804294821	1.06239972507925	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000699076172118539	0.838709677419355	0.838709677419355	0.939625691638394	57	5	0	5.16969960159803	FALSE	TRUE
edges14	q4q1	TNK	trunc05	FALSE	logodds_edge	barrier_inhibitory	min_arm_30_detected	58	10	18	21	9	0.922700031454664	0.825278940787493	0.601227858015332	0.75336148981064	1.16105804294821	1.06239972507925	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000440386642176516	0.793103448275862	0.793103448275862	0.885489034262581	52	6	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	FALSE	logodds_edge	barrier_inhibitory	both_arms_positive	64	13	21	21	9	0.953834594061507	0.876624022557896	0.678605480899479	0.870463159077025	1.16105804294821	1.06239972507925	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000440324900668986	0.8125	0.8125	0.917487186553947	58	6	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	FALSE	log2_fold_edge	barrier_inhibitory	all	64	13	21	21	9	1.2830879829848	0.990359865045559	1.04130817424281	1.33026522811113	1.4592697150959	1.11115453761363	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000001869903163204	0.84375	0.84375	0.921841152492272	59	5	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	FALSE	log2_fold_edge	barrier_inhibitory	drop_zero_delta	64	13	21	21	9	1.2830879829848	0.990359865045559	1.04130817424281	1.33026522811113	1.4592697150959	1.11115453761363	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000001869903163204	0.84375	0.84375	0.921841152492272	59	5	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	FALSE	log2_fold_edge	barrier_inhibitory	detected_ge3	60	12	20	19	9	1.39473715442378	1.06029342393054	1.32313101487558	1.36611773032244	1.6044164022078	1.11115453761363	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000771809737980099	0.866666666666667	0.866666666666667	1.04635682601863	56	4	0	5.17324006145173	FALSE	TRUE
edges14	q4q1	TNK	trunc05	FALSE	log2_fold_edge	barrier_inhibitory	min_arm_30	58	10	18	21	9	1.24428465847316	0.950754612221713	1.1311132408882	1.12290682927916	1.4592697150959	1.11115453761363	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000419177862905507	0.862068965517241	0.862068965517241	0.970739144831715	54	4	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	FALSE	log2_fold_edge	barrier_inhibitory	min_arm_50	51	7	17	18	9	1.23873628571094	0.958286050055692	0.926176634760731	1.00261069245552	1.64708563987034	1.11115453761363	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000557496515341666	0.843137254901961	0.843137254901961	0.953099696948739	47	4	0	5.17402014058296	FALSE	TRUE
edges14	q4q1	TNK	trunc05	FALSE	log2_fold_edge	barrier_inhibitory	min_recv_50	62	12	20	21	9	1.31985948652986	1.02521566936463	1.08059816277292	1.41095276780198	1.4592697150959	1.11115453761363	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000264236883554435	0.870967741935484	0.870967741935484	0.944955563144269	58	4	0	5.16969960159803	FALSE	TRUE
edges14	q4q1	TNK	trunc05	FALSE	log2_fold_edge	barrier_inhibitory	min_arm_30_detected	58	10	18	21	9	1.24428465847316	0.950754612221713	1.1311132408882	1.12290682927916	1.4592697150959	1.11115453761363	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000419177862905507	0.862068965517241	0.862068965517241	0.970739144831715	54	4	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	FALSE	log2_fold_edge	barrier_inhibitory	both_arms_positive	64	13	21	21	9	1.2830879829848	0.990359865045559	1.04130817424281	1.33026522811113	1.4592697150959	1.11115453761363	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000001869903163204	0.84375	0.84375	0.921841152492272	59	5	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	TRUE	edge_sum	barrier_inhibitory	all	64	13	21	21	9	0.00416804118237113	0.00276326466006074	0.00178719501064664	0.00379391561341676	0.00643609362612425	0.00318787850033167	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000181138501703495	0.84375	0.84375	0.873950534185292	59	5	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	TRUE	edge_sum	barrier_inhibitory	drop_zero_delta	64	13	21	21	9	0.00416804118237113	0.00276326466006074	0.00178719501064664	0.00379391561341676	0.00643609362612425	0.00318787850033167	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000181138501703495	0.84375	0.84375	0.873950534185292	59	5	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	TRUE	edge_sum	barrier_inhibitory	detected_ge3	60	12	20	19	9	0.00445336266045156	0.0030850077933637	0.00199259583011446	0.00397593325711796	0.00710952831686189	0.00318787850033167	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000316465916442931	0.866666666666667	0.866666666666667	0.929495096372816	56	4	0	5.17324006145173	TRUE	FALSE
edges14	q4q1	TNK	trunc05	TRUE	edge_sum	barrier_inhibitory	min_arm_30	58	10	18	21	9	0.00444136219742022	0.00292870254691273	0.00217189509398426	0.00400173243660756	0.00643609362612425	0.00318787850033167	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000482023760520624	0.862068965517241	0.862068965517241	0.912066784085611	54	4	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	TRUE	edge_sum	barrier_inhibitory	min_arm_50	51	7	17	18	9	0.00453223305899829	0.00308416029488961	0.00176186057774173	0.00405560756277049	0.00673192371636873	0.00318787850033167	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000601874081187647	0.843137254901961	0.843137254901961	0.921344069278806	47	4	0	5.17402014058296	TRUE	FALSE
edges14	q4q1	TNK	trunc05	TRUE	edge_sum	barrier_inhibitory	min_recv_50	62	12	20	21	9	0.00429546601327795	0.00292870254691273	0.00189888204698819	0.00398417178038902	0.00643609362612425	0.00318787850033167	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000279097163426327	0.870967741935484	0.870967741935484	0.896424022415256	58	4	0	5.16969960159803	TRUE	FALSE
edges14	q4q1	TNK	trunc05	TRUE	edge_sum	barrier_inhibitory	min_arm_30_detected	58	10	18	21	9	0.00444136219742022	0.00292870254691273	0.00217189509398426	0.00400173243660756	0.00643609362612425	0.00318787850033167	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000482023760520624	0.862068965517241	0.862068965517241	0.912066784085611	54	4	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	TRUE	edge_sum	barrier_inhibitory	both_arms_positive	64	13	21	21	9	0.00416804118237113	0.00276326466006074	0.00178719501064664	0.00379391561341676	0.00643609362612425	0.00318787850033167	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000181138501703495	0.84375	0.84375	0.873950534185292	59	5	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	TRUE	edge_mean_detected	barrier_inhibitory	all	64	13	21	21	9	0.000650223560148564	0.000464246210101914	0.000278119543302927	0.000624123090241323	0.000969276717699304	0.000504150868868539	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000018921534495354	0.84375	0.84375	0.941108682825482	59	5	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	TRUE	edge_mean_detected	barrier_inhibitory	drop_zero_delta	64	13	21	21	9	0.000650223560148564	0.000464246210101914	0.000278119543302927	0.000624123090241323	0.000969276717699304	0.000504150868868539	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000018921534495354	0.84375	0.84375	0.941108682825482	59	5	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	TRUE	edge_mean_detected	barrier_inhibitory	detected_ge3	60	12	20	19	9	0.000696656762717699	0.000544784278948991	0.000329530122868467	0.00065149017626857	0.00106725699702379	0.000504150868868539	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000216180785273353	0.866666666666667	0.866666666666667	1.01332172950628	56	4	0	5.17324006145173	TRUE	FALSE
edges14	q4q1	TNK	trunc05	TRUE	edge_mean_detected	barrier_inhibitory	min_arm_30	58	10	18	21	9	0.000684129764333803	0.000521152454864228	0.000339040661407598	0.000633163934765688	0.000969276717699304	0.000504150868868539	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000558846210385235	0.862068965517241	0.862068965517241	0.977062568141748	54	4	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	TRUE	edge_mean_detected	barrier_inhibitory	min_arm_50	51	7	17	18	9	0.000700173937653094	0.00057407381007199	0.000266506964356894	0.000644477315030579	0.00101943610524849	0.000504150868868539	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000711803396854217	0.843137254901961	0.843137254901961	0.988771541060831	47	4	0	5.17402014058296	TRUE	FALSE
edges14	q4q1	TNK	trunc05	TRUE	edge_mean_detected	barrier_inhibitory	min_recv_50	62	12	20	21	9	0.000669816994246365	0.000511287774026049	0.000293846995669037	0.000655516040187197	0.000969276717699304	0.000504150868868539	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000305535382027802	0.870967741935484	0.870967741935484	0.96634108827693	58	4	0	5.16969960159803	TRUE	FALSE
edges14	q4q1	TNK	trunc05	TRUE	edge_mean_detected	barrier_inhibitory	min_arm_30_detected	58	10	18	21	9	0.000684129764333803	0.000521152454864228	0.000339040661407598	0.000633163934765688	0.000969276717699304	0.000504150868868539	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000558846210385235	0.862068965517241	0.862068965517241	0.977062568141748	54	4	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	TRUE	edge_mean_detected	barrier_inhibitory	both_arms_positive	64	13	21	21	9	0.000650223560148564	0.000464246210101914	0.000278119543302927	0.000624123090241323	0.000969276717699304	0.000504150868868539	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000018921534495354	0.84375	0.84375	0.941108682825482	59	5	0	5.16647943924791	TRUE	FALSE
edges14	q4q1	TNK	trunc05	TRUE	logodds_edge	barrier_inhibitory	all	64	13	21	21	9	0.947707789674218	0.873695177340833	0.667101082186897	0.865291790017255	1.15333866503446	1.06552721273714	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000406171095222319	0.8125	0.8125	0.917882725198633	58	6	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	TRUE	logodds_edge	barrier_inhibitory	drop_zero_delta	64	13	21	21	9	0.947707789674218	0.873695177340833	0.667101082186897	0.865291790017255	1.15333866503446	1.06552721273714	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000406171095222319	0.8125	0.8125	0.917882725198633	58	6	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	TRUE	logodds_edge	barrier_inhibitory	detected_ge3	56	10	18	19	9	1.00243657898903	0.932132265899872	0.85342825948893	0.772433949805564	1.2688742009138	1.06552721273714	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000867325858307795	0.821428571428571	0.821428571428571	1.02513509900541	51	5	0	5.16969960159803	FALSE	TRUE
edges14	q4q1	TNK	trunc05	TRUE	logodds_edge	barrier_inhibitory	min_arm_30	58	10	18	21	9	0.918296361053566	0.82066343755582	0.59805747135343	0.748375408178589	1.15333866503446	1.06552721273714	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000403473265936455	0.793103448275862	0.793103448275862	0.886839296072995	52	6	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	TRUE	logodds_edge	barrier_inhibitory	min_arm_50	51	7	17	18	9	0.946799871083504	0.827562523878721	0.43330102819418	0.720082419928939	1.30125223191518	1.06552721273714	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000040549719008113	0.803921568627451	0.803921568627451	0.872632692619911	46	5	0	5.17402014058296	FALSE	TRUE
edges14	q4q1	TNK	trunc05	TRUE	logodds_edge	barrier_inhibitory	min_recv_50	62	12	20	21	9	0.974418830286262	0.923079906663586	0.686371331904087	0.918382730727064	1.15333866503446	1.06552721273714	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000643012970567544	0.838709677419355	0.838709677419355	0.940026759049118	57	5	0	5.16969960159803	FALSE	TRUE
edges14	q4q1	TNK	trunc05	TRUE	logodds_edge	barrier_inhibitory	min_arm_30_detected	58	10	18	21	9	0.918296361053566	0.82066343755582	0.59805747135343	0.748375408178589	1.15333866503446	1.06552721273714	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000403473265936455	0.793103448275862	0.793103448275862	0.886839296072995	52	6	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	TRUE	logodds_edge	barrier_inhibitory	both_arms_positive	64	13	21	21	9	0.947707789674218	0.873695177340833	0.667101082186897	0.865291790017255	1.15333866503446	1.06552721273714	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000406171095222319	0.8125	0.8125	0.917882725198633	58	6	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	TRUE	log2_fold_edge	barrier_inhibitory	all	64	13	21	21	9	1.2830879829848	0.990359865045559	1.04130817424281	1.33026522811113	1.4592697150959	1.11115453761363	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000001869903163204	0.84375	0.84375	0.921841152492272	59	5	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	TRUE	log2_fold_edge	barrier_inhibitory	drop_zero_delta	64	13	21	21	9	1.2830879829848	0.990359865045559	1.04130817424281	1.33026522811113	1.4592697150959	1.11115453761363	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000001869903163204	0.84375	0.84375	0.921841152492272	59	5	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	TRUE	log2_fold_edge	barrier_inhibitory	detected_ge3	60	12	20	19	9	1.39473715442378	1.06029342393054	1.32313101487558	1.36611773032244	1.6044164022078	1.11115453761363	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000771809737980099	0.866666666666667	0.866666666666667	1.04635682601863	56	4	0	5.17324006145173	FALSE	TRUE
edges14	q4q1	TNK	trunc05	TRUE	log2_fold_edge	barrier_inhibitory	min_arm_30	58	10	18	21	9	1.24428465847316	0.950754612221713	1.1311132408882	1.12290682927916	1.4592697150959	1.11115453761363	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000419177862905507	0.862068965517241	0.862068965517241	0.970739144831715	54	4	0	5.16647943924791	FALSE	TRUE
edges14	q4q1	TNK	trunc05	TRUE	log2_fold_edge	barrier_inhibitory	min_arm_50	51	7	17	18	9	1.23873628571094	0.958286050055692	0.92617663476073	1.00261069245552	1.64708563987034	1.11115453761363	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000557496515341666	0.843137254901961	0.843137254901961	0.953099696948739	47	4	0	5.17402014058296	FALSE	TRUE
edges14	q4q1	TNK	trunc05	TRUE	log2_fold_edge	barrier_inhibitory	min_recv_50	62	12	20	21	9	1.31985948652986	1.02521566936463	1.08059816277292	1.41095276780198	1.4592697150959	1.11115453761363	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000264236883554435	0.870967741935484	0.870967741935484	0.944955563144269	58	4	0	5.16969960159803	FALSE	TRUE
