ligand	receptor	pathway	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_frac_high	receptor_frac_high	cpdb_mean_score_high	pass_expr_prop_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_frac_low	receptor_frac_low	cpdb_mean_score_low	pass_expr_prop_low	delta_high_minus_low	cohort	patient	sample	n_malig_high	n_malig_low	n_tnk	cldn4_threshold
HLA-E	KLRD1	MHC_I	1605	984	1.7687554359436035	0.34231036901474	0.9875389408099688	0.13922764227642276	1.0555329024791718	True	1604	984	1.6778960227966309	0.34231036901474	0.9788029925187033	0.13922764227642276	1.0101031959056854	True	0.04542970657348633	GSE207422	P07	BD_immune07	1605	1604	984	1.7317336797714233
HLA-E	KLRC1+KLRD1	MHC_I	1605	984	1.7687554359436035	0.118590347468853	0.9875389408099688	0.05386178861788618	0.9436728917062283	False	1604	984	1.6778960227966309	0.118590347468853	0.9788029925187033	0.05386178861788618	0.8982431851327419	False	0.04542970657348633	GSE207422	P07	BD_immune07	1605	1604	984	1.7317336797714233
HLA-G	LILRB2	MHC_I	1605	984	0.0	0.0	0.0	0.0	0.0	False	1604	984	0.0002338387566851452	0.0	0.0006234413965087282	0.0	0.0001169193783425726	False	-0.0001169193783425726	GSE207422	P07	BD_immune07	1605	1604	984	1.7317336797714233
HLA-A	KIR3DL1	MHC_I	1605	984	2.1662120819091797	0.0	0.9925233644859813	0.0	1.0831060409545898	False	1604	984	2.2518258094787598	0.0	0.9968827930174564	0.0	1.1259129047393799	False	-0.04280686378479004	GSE207422	P07	BD_immune07	1605	1604	984	1.7317336797714233
HLA-C	KIR2DL1	MHC_I	1605	984	2.9388928413391113	0.00219829217530787	1.0	0.0010162601626016261	1.4705455667572096	False	1604	984	2.9605917930603027	0.00219829217530787	1.0	0.0010162601626016261	1.4813950426178053	False	-0.010849475860595703	GSE207422	P07	BD_immune07	1605	1604	984	1.7317336797714233
HLA-C	KIR2DL3	MHC_I	1605	984	2.9388928413391113	0.0	1.0	0.0	1.4694464206695557	False	1604	984	2.9605917930603027	0.0	1.0	0.0	1.4802958965301514	False	-0.010849475860595703	GSE207422	P07	BD_immune07	1605	1604	984	1.7317336797714233
CXCL9	CXCR3	T_recruit	82	3133	0.35482338070869446	0.6933618187904358	0.3048780487804878	0.4008937120970316	0.5240925997495651	True	82	3133	0.3723413646221161	0.6933618187904358	0.36585365853658536	0.4008937120970316	0.5328515917062759	True	-0.008758991956710815	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
CXCL10	CXCR3	T_recruit	82	3133	0.7932552099227905	0.6933618187904358	0.573170731707317	0.4008937120970316	0.7433085143566132	True	82	3133	0.9114943742752075	0.6933618187904358	0.4634146341463415	0.4008937120970316	0.8024280965328217	True	-0.059119582176208496	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
CXCL11	CXCR3	T_recruit	82	3133	0.1828547865152359	0.6933618187904358	0.0975609756097561	0.4008937120970316	0.43810830265283585	False	82	3133	0.15605933964252472	0.6933618187904358	0.12195121951219512	0.4008937120970316	0.42471057921648026	True	0.01339772343635559	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
CCL5	CCR5	T_recruit	82	3133	0.3638249933719635	0.5977393984794617	0.45121951219512196	0.3523779125438877	0.4807821959257126	True	82	3133	0.17991089820861816	0.5977393984794617	0.24390243902439024	0.3523779125438877	0.3888251483440399	True	0.09195704758167267	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
CCL3	CCR5	T_recruit	82	3133	0.07761123031377792	0.5977393984794617	0.2073170731707317	0.3523779125438877	0.3376753143966198	True	82	3133	0.10910206288099289	0.5977393984794617	0.2682926829268293	0.3523779125438877	0.3534207306802273	True	-0.015745416283607483	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
CCL4	CCR5	T_recruit	82	3133	0.20965249836444855	0.5977393984794617	0.4024390243902439	0.3523779125438877	0.4036959484219551	True	82	3133	0.19669710099697113	0.5977393984794617	0.4146341463414634	0.3523779125438877	0.3972182497382164	True	0.0064776986837387085	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
CCL5	CCR1	T_recruit	82	3133	0.3638249933719635	0.3811317980289459	0.45121951219512196	0.23140759655282478	0.3724783957004547	True	82	3133	0.17991089820861816	0.3811317980289459	0.24390243902439024	0.23140759655282478	0.28052134811878204	True	0.09195704758167267	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
CXCL16	CXCR6	T_recruit	82	3133	0.9848508834838867	0.5848994851112366	0.7073170731707317	0.33195020746887965	0.7848751842975616	True	82	3133	0.7022411227226257	0.5848994851112366	0.6463414634146342	0.33195020746887965	0.6435703039169312	True	0.1413048803806305	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
CCL19	CCR7	T_recruit	82	3133	0.0	0.10888145864009857	0.0	0.06160229811682094	0.054440729320049286	False	82	3133	0.0	0.10888145864009857	0.0	0.06160229811682094	0.054440729320049286	False	0.0	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
CCL21	CCR7	T_recruit	82	3133	0.0	0.10888145864009857	0.0	0.06160229811682094	0.054440729320049286	False	82	3133	0.0	0.10888145864009857	0.0	0.06160229811682094	0.054440729320049286	False	0.0	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
CXCL13	CXCR5	T_recruit	82	3133	0.20583611726760864	0.06066156178712845	0.2926829268292683	0.036386849664857966	0.13324883952736855	False	82	3133	0.11870593577623367	0.06066156178712845	0.23170731707317074	0.036386849664857966	0.08968374878168106	False	0.043565090745687485	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
CX3CL1	CX3CR1	T_recruit	82	3133	0.7315782904624939	0.08275764435529709	0.5	0.044685604851579956	0.4071679674088955	False	82	3133	0.648331344127655	0.08275764435529709	0.5365853658536586	0.044685604851579956	0.36554449424147606	False	0.041623473167419434	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
CXCL12	CXCR4	T_recruit	82	3133	0.0	1.8862316608428955	0.0	0.7239067985955953	0.9431158304214478	False	82	3133	0.00996558740735054	1.8862316608428955	0.024390243902439025	0.7239067985955953	0.948098624125123	False	-0.00498279370367527	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
IFNG	IFNGR1	IFN	82	3133	0.08143346756696701	0.11322549730539322	0.14634146341463414	0.07213533354612192	0.09732948243618011	False	82	3133	0.0425555557012558	0.11322549730539322	0.10975609756097561	0.07213533354612192	0.07789052650332451	False	0.019438955932855606	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
IFNG	IFNGR2	IFN	82	3133	0.08143346756696701	0.04662509262561798	0.14634146341463414	0.03127992339610597	0.0640292800962925	False	82	3133	0.0425555557012558	0.04662509262561798	0.10975609756097561	0.03127992339610597	0.04459032416343689	False	0.019438955932855606	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
IFNG	IFNGR1+IFNGR2	IFN	82	3133	0.08143346756696701	0.04662509262561798	0.14634146341463414	0.03127992339610597	0.0640292800962925	False	82	3133	0.0425555557012558	0.04662509262561798	0.10975609756097561	0.03127992339610597	0.04459032416343689	False	0.019438955932855606	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
IFNB1	IFNAR1	IFN	82	3133	0.0	0.286634624004364	0.0	0.1832109798914778	0.143317312002182	False	82	3133	0.0	0.286634624004364	0.0	0.1832109798914778	0.143317312002182	False	0.0	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
IFNB1	IFNAR2	IFN	82	3133	0.0	0.16608859598636627	0.0	0.11075646345355888	0.08304429799318314	False	82	3133	0.0	0.16608859598636627	0.0	0.11075646345355888	0.08304429799318314	False	0.0	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
HLA-A	CD8A	MHC_I	82	3133	4.197121620178223	1.6329221725463867	1.0	0.5579316948611555	2.9150218963623047	True	82	3133	4.058716773986816	1.6329221725463867	1.0	0.5579316948611555	2.8458194732666016	True	0.06920242309570312	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
HLA-B	CD8A	MHC_I	82	3133	3.387885808944702	1.6329221725463867	0.9878048780487805	0.5579316948611555	2.5104039907455444	True	82	3133	3.2319839000701904	1.6329221725463867	0.9512195121951219	0.5579316948611555	2.4324530363082886	True	0.07795095443725586	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
HLA-C	CD8A	MHC_I	82	3133	3.1924357414245605	1.6329221725463867	0.9878048780487805	0.5579316948611555	2.4126789569854736	True	82	3133	3.116612434387207	1.6329221725463867	0.9634146341463414	0.5579316948611555	2.374767303466797	True	0.03791165351867676	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
HLA-A	CD8B	MHC_I	82	3133	4.197121620178223	0.4702812433242798	1.0	0.2697095435684647	2.333701431751251	True	82	3133	4.058716773986816	0.4702812433242798	1.0	0.2697095435684647	2.264499008655548	True	0.06920242309570312	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
HLA-B	CD8B	MHC_I	82	3133	3.387885808944702	0.4702812433242798	0.9878048780487805	0.2697095435684647	1.929083526134491	True	82	3133	3.2319839000701904	0.4702812433242798	0.9512195121951219	0.2697095435684647	1.851132571697235	True	0.07795095443725586	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
HLA-C	CD8B	MHC_I	82	3133	3.1924357414245605	0.4702812433242798	0.9878048780487805	0.2697095435684647	1.8313584923744202	True	82	3133	3.116612434387207	0.4702812433242798	0.9634146341463414	0.2697095435684647	1.7934468388557434	True	0.03791165351867676	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
HLA-E	KLRC1	MHC_I	82	3133	2.2456278800964355	0.27935150265693665	0.9146341463414634	0.16214490903287584	1.262489691376686	True	82	3133	2.0897068977355957	0.27935150265693665	0.8658536585365854	0.16214490903287584	1.1845292001962662	True	0.07796049118041992	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
HLA-E	KLRD1	MHC_I	82	3133	2.2456278800964355	0.5718533992767334	0.9146341463414634	0.2869454197255027	1.4087406396865845	True	82	3133	2.0897068977355957	0.5718533992767334	0.8658536585365854	0.2869454197255027	1.3307801485061646	True	0.07796049118041992	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
HLA-E	KLRC1+KLRD1	MHC_I	82	3133	2.2456278800964355	0.27935150265693665	0.9146341463414634	0.16214490903287584	1.262489691376686	True	82	3133	2.0897068977355957	0.27935150265693665	0.8658536585365854	0.16214490903287584	1.1845292001962662	True	0.07796049118041992	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
HLA-G	LILRB2	MHC_I	82	3133	0.0057733990252017975	0.016904093325138092	0.012195121951219513	0.012128949888285988	0.011338746175169945	False	82	3133	0.0033469446934759617	0.016904093325138092	0.012195121951219513	0.012128949888285988	0.010125519009307027	False	0.001213227165862918	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
HLA-A	KIR3DL1	MHC_I	82	3133	4.197121620178223	0.0	1.0	0.0	2.0985608100891113	False	82	3133	4.058716773986816	0.0	1.0	0.0	2.029358386993408	False	0.06920242309570312	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
HLA-C	KIR2DL1	MHC_I	82	3133	3.1924357414245605	0.0033536269329488277	0.9878048780487805	0.0025534631343759975	1.5978946841787547	False	82	3133	3.116612434387207	0.0033536269329488277	0.9634146341463414	0.0025534631343759975	1.559983030660078	False	0.03791165351867676	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
HLA-C	KIR2DL3	MHC_I	82	3133	3.1924357414245605	0.0	0.9878048780487805	0.0	1.5962178707122803	False	82	3133	3.116612434387207	0.0	0.9634146341463414	0.0	1.5583062171936035	False	0.03791165351867676	GSE207422	P09	BD_immune09	82	82	3133	1.8411917686462402
CXCL9	CXCR3	T_recruit	95	3876	0.09085611999034882	0.4252413213253021	0.16842105263157894	0.26341589267285864	0.25804872065782547	True	94	3876	0.1039523035287857	0.4252413213253021	0.09574468085106383	0.26341589267285864	0.2645968124270439	False	-0.006548091769218445	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
CXCL10	CXCR3	T_recruit	95	3876	0.1073019951581955	0.4252413213253021	0.16842105263157894	0.26341589267285864	0.2662716582417488	True	94	3876	0.008271588012576103	0.4252413213253021	0.031914893617021274	0.26341589267285864	0.2167564546689391	False	0.049515203572809696	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
CXCL11	CXCR3	T_recruit	95	3876	0.008852669037878513	0.4252413213253021	0.021052631578947368	0.26341589267285864	0.21704699518159032	False	94	3876	0.0	0.4252413213253021	0.0	0.26341589267285864	0.21262066066265106	False	0.004426334518939257	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
CCL5	CCR5	T_recruit	95	3876	0.18707506358623505	0.5639393329620361	0.3473684210526316	0.3304953560371517	0.3755071982741356	True	94	3876	0.2565743327140808	0.5639393329620361	0.1702127659574468	0.3304953560371517	0.41025683283805847	True	-0.03474963456392288	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
CCL3	CCR5	T_recruit	95	3876	0.10249552130699158	0.5639393329620361	0.2	0.3304953560371517	0.33321742713451385	True	94	3876	0.12686842679977417	0.5639393329620361	0.11702127659574468	0.3304953560371517	0.34540387988090515	True	-0.012186452746391296	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
CCL4	CCR5	T_recruit	95	3876	0.21784262359142303	0.5639393329620361	0.35789473684210527	0.3304953560371517	0.3908909782767296	True	94	3876	0.2583710253238678	0.5639393329620361	0.20212765957446807	0.3304953560371517	0.41115517914295197	True	-0.02026420086622238	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
CCL5	CCR1	T_recruit	95	3876	0.18707506358623505	0.29790443181991577	0.3473684210526316	0.18188854489164086	0.2424897477030754	True	94	3876	0.2565743327140808	0.29790443181991577	0.1702127659574468	0.18188854489164086	0.2772393822669983	True	-0.03474963456392288	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
CXCL16	CXCR6	T_recruit	95	3876	0.6468316912651062	0.5385788083076477	0.5052631578947369	0.3041795665634675	0.592705249786377	True	94	3876	0.45692166686058044	0.5385788083076477	0.2978723404255319	0.3041795665634675	0.4977502375841141	True	0.09495501220226288	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
CCL19	CCR7	T_recruit	95	3876	0.0	0.1446918398141861	0.0	0.07017543859649122	0.07234591990709305	False	94	3876	0.0	0.1446918398141861	0.0	0.07017543859649122	0.07234591990709305	False	0.0	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
CCL21	CCR7	T_recruit	95	3876	0.0	0.1446918398141861	0.0	0.07017543859649122	0.07234591990709305	False	94	3876	0.0	0.1446918398141861	0.0	0.07017543859649122	0.07234591990709305	False	0.0	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
CXCL13	CXCR5	T_recruit	95	3876	0.03607972711324692	0.06852009147405624	0.08421052631578947	0.039473684210526314	0.05229990929365158	False	94	3876	0.061373498290777206	0.06852009147405624	0.0425531914893617	0.039473684210526314	0.06494679488241673	False	-0.012646885588765144	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
CX3CL1	CX3CR1	T_recruit	95	3876	0.2253119796514511	0.028281133621931076	0.24210526315789474	0.0152218782249742	0.1267965566366911	False	94	3876	0.07380535453557968	0.028281133621931076	0.09574468085106383	0.0152218782249742	0.05104324407875538	False	0.07575331255793571	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
CXCL12	CXCR4	T_recruit	95	3876	0.0	2.570340633392334	0.0	0.8397832817337462	1.285170316696167	False	94	3876	0.014506698586046696	2.570340633392334	0.010638297872340425	0.8397832817337462	1.2924236659891903	False	-0.007253349293023348	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
IFNG	IFNGR1	IFN	95	3876	0.03826991468667984	0.18349671363830566	0.07368421052631578	0.11429308565531476	0.11088331416249275	False	94	3876	0.07426738739013672	0.18349671363830566	0.05319148936170213	0.11429308565531476	0.1288820505142212	False	-0.01799873635172844	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
IFNG	IFNGR2	IFN	95	3876	0.03826991468667984	0.029531991109251976	0.07368421052631578	0.02089783281733746	0.03390095289796591	False	94	3876	0.07426738739013672	0.029531991109251976	0.05319148936170213	0.02089783281733746	0.05189968924969435	False	-0.01799873635172844	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
IFNG	IFNGR1+IFNGR2	IFN	95	3876	0.03826991468667984	0.029531991109251976	0.07368421052631578	0.02089783281733746	0.03390095289796591	False	94	3876	0.07426738739013672	0.029531991109251976	0.05319148936170213	0.02089783281733746	0.05189968924969435	False	-0.01799873635172844	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
IFNB1	IFNAR1	IFN	95	3876	0.0	0.22902576625347137	0.0	0.15144478844169246	0.11451288312673569	False	94	3876	0.0	0.22902576625347137	0.0	0.15144478844169246	0.11451288312673569	False	0.0	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
IFNB1	IFNAR2	IFN	95	3876	0.0	0.1839555948972702	0.0	0.12229102167182662	0.0919777974486351	False	94	3876	0.0	0.1839555948972702	0.0	0.12229102167182662	0.0919777974486351	False	0.0	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
HLA-A	CD8A	MHC_I	95	3876	3.555795669555664	1.8445053100585938	0.9894736842105263	0.6444788441692466	2.700150489807129	True	94	3876	3.2798166275024414	1.8445053100585938	0.9148936170212766	0.6444788441692466	2.5621609687805176	True	0.13798952102661133	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
HLA-B	CD8A	MHC_I	95	3876	3.449740171432495	1.8445053100585938	0.9789473684210527	0.6444788441692466	2.6471227407455444	True	94	3876	3.363572120666504	1.8445053100585938	0.9574468085106383	0.6444788441692466	2.604038715362549	True	0.043084025382995605	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
HLA-C	CD8A	MHC_I	95	3876	3.76890230178833	1.8445053100585938	1.0	0.6444788441692466	2.806703805923462	True	94	3876	3.3764944076538086	1.8445053100585938	0.9574468085106383	0.6444788441692466	2.610499858856201	True	0.19620394706726074	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
HLA-A	CD8B	MHC_I	95	3876	3.555795669555664	0.5271832942962646	0.9894736842105263	0.29566563467492263	2.0414894819259644	True	94	3876	3.2798166275024414	0.5271832942962646	0.9148936170212766	0.29566563467492263	1.903499960899353	True	0.13798952102661133	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
HLA-B	CD8B	MHC_I	95	3876	3.449740171432495	0.5271832942962646	0.9789473684210527	0.29566563467492263	1.9884617328643799	True	94	3876	3.363572120666504	0.5271832942962646	0.9574468085106383	0.29566563467492263	1.9453777074813843	True	0.043084025382995605	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
HLA-C	CD8B	MHC_I	95	3876	3.76890230178833	0.5271832942962646	1.0	0.29566563467492263	2.1480427980422974	True	94	3876	3.3764944076538086	0.5271832942962646	0.9574468085106383	0.29566563467492263	1.9518388509750366	True	0.19620394706726074	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
HLA-E	KLRC1	MHC_I	95	3876	2.5142621994018555	0.05915999412536621	0.9368421052631579	0.03715170278637771	1.2867110967636108	False	94	3876	2.1883206367492676	0.05915999412536621	0.8404255319148937	0.03715170278637771	1.123740315437317	False	0.16297078132629395	GSE207422	P10	BD_immune10	95	94	3876	0.8228483200073242
