cohort	patient_id	split	interaction_name	ligand	receptor	prob_high	prob_low	delta	detected	detected_high	detected_low	ligand_prop_high	ligand_prop_low	receptor_prop	n_mal_high	n_mal_low	n_tnk	n_mal
GSE131907	NS_12	tertile	LGALS9_CD45	LGALS9	PTPRC	0.002749736812307221	0.009566240509327235	-0.006816503697020014	True	True	True	0.10885805636644363	0.13447171449661255	0.3181818127632141	937	937	22	2811
GSE131907	NS_12	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0005174593492352235	0.0018102685894436866	-0.0012928092402084632	True	True	True	0.10885805636644363	0.13447171449661255	0.13636364042758942	937	937	22	2811
GSE131907	NS_12	tertile	LGALS9_CD44	LGALS9	CD44	0.0025440894181541214	0.008855327074924438	-0.006311237656770316	True	True	True	0.10885805636644363	0.13447171449661255	0.3181818127632141	937	937	22	2811
GSE131907	NS_12	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.4140875041484833	0.5496264696121216	0.0	937	937	22	2811
GSE131907	NS_12	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.4140875041484833	0.5496264696121216	0.04545454680919647	937	937	22	2811
GSE131907	NS_12	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	0.3724653124809265	0.42582711577415466	0.04545454680919647	937	937	22	2811
GSE131907	NS_12	tertile	HLA-A_CD8A	HLA-A	CD8A	0.3855622131034914	0.3593274717667739	0.02623474133671755	True	True	True	0.9498398900032043	0.9391675591468811	0.13636364042758942	937	937	22	2811
GSE131907	NS_12	tertile	HLA-B_CD8A	HLA-B	CD8A	0.357460705109997	0.3239061232249498	0.033554581885047174	True	True	True	0.9220917820930481	0.8996798396110535	0.13636364042758942	937	937	22	2811
GSE131907	NS_12	tertile	HLA-C_CD8A	HLA-C	CD8A	0.3248043913510779	0.290709765223663	0.03409462612741493	True	True	True	0.880469560623169	0.8644610643386841	0.13636364042758942	937	937	22	2811
GSE131907	NS_12	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	0.44290289282798767	0.5016008615493774	0.0	937	937	22	2811
GSE131907	NS_13	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.08579881489276886	0.05898123234510422	0.012359550222754478	338	373	1780	1352
GSE131907	NS_13	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.08579881489276886	0.05898123234510422	0.037078652530908585	338	373	1780	1352
GSE131907	NS_13	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.005917159840464592	0.0	0.17808988690376282	338	373	1780	1352
GSE131907	NS_13	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.005917159840464592	0.002680965233594179	0.17808988690376282	338	373	1780	1352
GSE131907	NS_13	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	0.06804733723402023	0.037533510476350784	0.4376404583454132	338	373	1780	1352
GSE131907	NS_13	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	0.06804733723402023	0.037533510476350784	0.04831460490822792	338	373	1780	1352
GSE131907	NS_13	q4q1	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	0.06804733723402023	0.037533510476350784	0.307865172624588	338	373	1780	1352
GSE131907	NS_13	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.5532544255256653	0.36461126804351807	0.06685393303632736	338	373	1780	1352
GSE131907	NS_13	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.003509554588937868	0.0023682388897384634	0.0011413156991994045	True	True	True	0.5532544255256653	0.36461126804351807	0.10168538987636566	338	373	1780	1352
GSE131907	NS_13	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	0.3875739574432373	0.2278820425271988	0.04438202083110809	338	373	1780	1352
GSE131907	NS_13	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.5759333769726405	0.5166199893508431	0.05931338762179739	True	True	True	0.8431952595710754	0.7265415787696838	0.21910113096237183	338	373	1780	1352
GSE131907	NS_13	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.5224103017315591	0.4930772644050108	0.029333037326548295	True	True	True	0.7869822382926941	0.6943699717521667	0.21910113096237183	338	373	1780	1352
GSE131907	NS_13	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.5065760202927325	0.4574643158619735	0.04911170443075902	True	True	True	0.7455621361732483	0.6353887319564819	0.21910113096237183	338	373	1780	1352
GSE131907	NS_13	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.052140958692521784	0.02316061502483614	0.028980343667685645	True	True	True	0.28994083404541016	0.1608579158782959	0.16011236608028412	338	373	1780	1352
GSE131907	NS_13	pctpos	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.12461695820093155	0.05898123234510422	0.012359550222754478	979	373	1780	1352
GSE131907	NS_13	pctpos	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.12461695820093155	0.05898123234510422	0.037078652530908585	979	373	1780	1352
GSE131907	NS_13	pctpos	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.004085802007466555	0.0	0.17808988690376282	979	373	1780	1352
GSE131907	NS_13	pctpos	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.010214504785835743	0.002680965233594179	0.17808988690376282	979	373	1780	1352
GSE131907	NS_13	pctpos	LGALS9_CD45	LGALS9	PTPRC	0.01525199144323008	0.0	0.01525199144323008	True	True	False	0.12155260145664215	0.037533510476350784	0.4376404583454132	979	373	1780	1352
GSE131907	NS_13	pctpos	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	0.12155260145664215	0.037533510476350784	0.04831460490822792	979	373	1780	1352
GSE131907	NS_13	pctpos	LGALS9_CD44	LGALS9	CD44	0.008793694568356904	0.0	0.008793694568356904	True	True	False	0.12155260145664215	0.037533510476350784	0.307865172624588	979	373	1780	1352
GSE131907	NS_13	pctpos	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.6721144318580627	0.36461126804351807	0.06685393303632736	979	373	1780	1352
GSE131907	NS_13	pctpos	CDH1_KLRG1	CDH1	KLRG1	0.0035412276520759584	0.0023682388897384634	0.001172988762337495	True	True	True	0.6721144318580627	0.36461126804351807	0.10168538987636566	979	373	1780	1352
GSE131907	NS_13	pctpos	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	0.5240041017532349	0.2278820425271988	0.04438202083110809	979	373	1780	1352
GSE131907	NS_13	pctpos	HLA-A_CD8A	HLA-A	CD8A	0.5937079815193417	0.5166199893508431	0.0770879921684986	True	True	True	0.9295198917388916	0.7265415787696838	0.21910113096237183	979	373	1780	1352
GSE131907	NS_13	pctpos	HLA-B_CD8A	HLA-B	CD8A	0.5660802819196058	0.4930772644050108	0.07300301751459498	True	True	True	0.9009193181991577	0.6943699717521667	0.21910113096237183	979	373	1780	1352
GSE131907	NS_13	pctpos	HLA-C_CD8A	HLA-C	CD8A	0.5438209907221501	0.4574643158619735	0.08635667486017656	True	True	True	0.8651685118675232	0.6353887319564819	0.21910113096237183	979	373	1780	1352
GSE131907	NS_13	pctpos	NECTIN2_TIGIT	NECTIN2	TIGIT	0.07256075744369059	0.02316061502483614	0.049400142418854445	True	True	True	0.42288050055503845	0.1608579158782959	0.16011236608028412	979	373	1780	1352
GSE131907	NS_13	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.1124260351061821	0.10059171915054321	0.012359550222754478	676	676	1780	1352
GSE131907	NS_13	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.1124260351061821	0.10059171915054321	0.037078652530908585	676	676	1780	1352
GSE131907	NS_13	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.004437869880348444	0.001479289960116148	0.17808988690376282	676	676	1780	1352
GSE131907	NS_13	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.008875739760696888	0.00739644980058074	0.17808988690376282	676	676	1780	1352
GSE131907	NS_13	median	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0006393066042425864	-0.0006393066042425864	True	False	True	0.09615384787321091	0.10059171915054321	0.4376404583454132	676	676	1780	1352
GSE131907	NS_13	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	0.09615384787321091	0.10059171915054321	0.04831460490822792	676	676	1780	1352
GSE131907	NS_13	median	LGALS9_CD44	LGALS9	CD44	0.0	0.0003662972821550899	-0.0003662972821550899	True	False	True	0.09615384787321091	0.10059171915054321	0.307865172624588	676	676	1780	1352
GSE131907	NS_13	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.6065088510513306	0.5680473446846008	0.06685393303632736	676	676	1780	1352
GSE131907	NS_13	median	CDH1_KLRG1	CDH1	KLRG1	0.0034861894314529795	0.002925538970021007	0.0005606504614319723	True	True	True	0.6065088510513306	0.5680473446846008	0.10168538987636566	676	676	1780	1352
GSE131907	NS_13	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	0.4748520851135254	0.40976330637931824	0.04438202083110809	676	676	1780	1352
GSE131907	NS_13	median	HLA-A_CD8A	HLA-A	CD8A	0.5897032433480353	0.5673467936768319	0.022356449671203316	True	True	True	0.9008875489234924	0.8461538553237915	0.21910113096237183	676	676	1780	1352
GSE131907	NS_13	median	HLA-B_CD8A	HLA-B	CD8A	0.548064250025196	0.5480485333532188	1.5716671977195062e-05	True	True	True	0.857988178730011	0.8298816680908203	0.21910113096237183	676	676	1780	1352
GSE131907	NS_13	median	HLA-C_CD8A	HLA-C	CD8A	0.5273666267227783	0.518326663672122	0.009039963050656352	True	True	True	0.807692289352417	0.7958579659461975	0.21910113096237183	676	676	1780	1352
GSE131907	NS_13	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.06178357746495899	0.05622870426236544	0.005554873202593548	True	True	True	0.357988178730011	0.34319525957107544	0.16011236608028412	676	676	1780	1352
GSE131907	NS_13	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.08869179338216782	0.06873614341020584	0.012359550222754478	451	451	1780	1352
GSE131907	NS_13	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.08869179338216782	0.06873614341020584	0.037078652530908585	451	451	1780	1352
GSE131907	NS_13	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.004434589762240648	0.002217294881120324	0.17808988690376282	451	451	1780	1352
GSE131907	NS_13	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.006651884876191616	0.002217294881120324	0.17808988690376282	451	451	1780	1352
GSE131907	NS_13	tertile	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	0.06430155038833618	0.06208425760269165	0.4376404583454132	451	451	1780	1352
GSE131907	NS_13	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	0.06430155038833618	0.06208425760269165	0.04831460490822792	451	451	1780	1352
GSE131907	NS_13	tertile	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	0.06430155038833618	0.06208425760269165	0.307865172624588	451	451	1780	1352
GSE131907	NS_13	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.5742793679237366	0.4545454680919647	0.06685393303632736	451	451	1780	1352
GSE131907	NS_13	tertile	CDH1_KLRG1	CDH1	KLRG1	0.003533310912306919	0.0025423184655753387	0.0009909924467315801	True	True	True	0.5742793679237366	0.4545454680919647	0.10168538987636566	451	451	1780	1352
GSE131907	NS_13	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	0.4257206320762634	0.29711753129959106	0.04438202083110809	451	451	1780	1352
GSE131907	NS_13	tertile	HLA-A_CD8A	HLA-A	CD8A	0.5786187313926751	0.5390138173431331	0.03960491404954192	True	True	True	0.864745020866394	0.7738358974456787	0.21910113096237183	451	451	1780	1352
GSE131907	NS_13	tertile	HLA-B_CD8A	HLA-B	CD8A	0.5299659310612955	0.5164658472413447	0.013500083819950826	True	True	True	0.8115299344062805	0.7472283840179443	0.21910113096237183	451	451	1780	1352
GSE131907	NS_13	tertile	HLA-C_CD8A	HLA-C	CD8A	0.510379215409044	0.484030564313545	0.026348651095498943	True	True	True	0.7649667263031006	0.6984478831291199	0.21910113096237183	451	451	1780	1352
GSE131907	NS_13	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.053341474443184544	0.0342228293318145	0.019118645111370042	True	True	True	0.31042128801345825	0.22838138043880463	0.16011236608028412	451	451	1780	1352
GSE131907	NS_16	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.08860759437084198	0.08571428805589676	0.007792207878082991	79	70	385	79
GSE131907	NS_16	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.08860759437084198	0.08571428805589676	0.0181818176060915	79	70	385	79
GSE131907	NS_16	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.12467532604932785	79	70	385	79
GSE131907	NS_16	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.12467532604932785	79	70	385	79
GSE131907	NS_16	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.1374459958861387	0.12562344545895626	0.011822550427182443	True	True	True	0.3164556920528412	0.3142857253551483	0.41558441519737244	79	70	385	79
GSE131907	NS_16	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.022652774464094343	0.02046994530949401	0.0021828291546003332	True	True	True	0.3164556920528412	0.3142857253551483	0.15064935386180878	79	70	385	79
GSE131907	NS_16	q4q1	LGALS9_CD44	LGALS9	CD44	0.1983020393858229	0.18235153633706402	0.015950503048758863	True	True	True	0.3164556920528412	0.3142857253551483	0.5584415793418884	79	70	385	79
GSE131907	NS_16	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.4683544337749481	0.4285714328289032	0.04935064911842346	79	70	385	79
GSE131907	NS_16	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.4683544337749481	0.4285714328289032	0.041558440774679184	79	70	385	79
GSE131907	NS_16	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	0.5443037748336792	0.5	0.06493506580591202	79	70	385	79
GSE131907	NS_16	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.7884724221508089	0.7859693865267363	0.0025030356240726137	True	True	True	0.9620253443717957	0.9571428298950195	0.3896103799343109	79	70	385	79
GSE131907	NS_16	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.7751799040827763	0.7737133455185297	0.0014665585642466006	True	True	True	0.9746835231781006	0.9714285731315613	0.3896103799343109	79	70	385	79
GSE131907	NS_16	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.7685903928900656	0.7663615328906654	0.0022288599994001457	True	True	True	0.949367105960846	0.9428571462631226	0.3896103799343109	79	70	385	79
GSE131907	NS_16	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.12951976267155324	0.12373806558511638	0.00578169708643686	True	True	True	0.6962025165557861	0.6714285612106323	0.15844155848026276	79	70	385	79
GSE131907	NS_16	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.08860759437084198	0.08571428805589676	0.007792207878082991	79	70	385	79
GSE131907	NS_16	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.08860759437084198	0.08571428805589676	0.0181818176060915	79	70	385	79
GSE131907	NS_16	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.12467532604932785	79	70	385	79
GSE131907	NS_16	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.0	0.0	0.12467532604932785	79	70	385	79
GSE131907	NS_16	tertile	LGALS9_CD45	LGALS9	PTPRC	0.1374459958861387	0.12562344545895626	0.011822550427182443	True	True	True	0.3164556920528412	0.3142857253551483	0.41558441519737244	79	70	385	79
GSE131907	NS_16	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.022652774464094343	0.02046994530949401	0.0021828291546003332	True	True	True	0.3164556920528412	0.3142857253551483	0.15064935386180878	79	70	385	79
GSE131907	NS_16	tertile	LGALS9_CD44	LGALS9	CD44	0.1983020393858229	0.18235153633706402	0.015950503048758863	True	True	True	0.3164556920528412	0.3142857253551483	0.5584415793418884	79	70	385	79
GSE131907	NS_16	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.4683544337749481	0.4285714328289032	0.04935064911842346	79	70	385	79
GSE131907	NS_16	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.4683544337749481	0.4285714328289032	0.041558440774679184	79	70	385	79
GSE131907	NS_16	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	0.5443037748336792	0.5	0.06493506580591202	79	70	385	79
GSE131907	NS_16	tertile	HLA-A_CD8A	HLA-A	CD8A	0.7884724221508089	0.7859693865267363	0.0025030356240726137	True	True	True	0.9620253443717957	0.9571428298950195	0.3896103799343109	79	70	385	79
GSE131907	NS_16	tertile	HLA-B_CD8A	HLA-B	CD8A	0.7751799040827763	0.7737133455185297	0.0014665585642466006	True	True	True	0.9746835231781006	0.9714285731315613	0.3896103799343109	79	70	385	79
GSE131907	NS_16	tertile	HLA-C_CD8A	HLA-C	CD8A	0.7685903928900656	0.7663615328906654	0.0022288599994001457	True	True	True	0.949367105960846	0.9428571462631226	0.3896103799343109	79	70	385	79
GSE131907	NS_16	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.12951976267155324	0.12373806558511638	0.00578169708643686	True	True	True	0.6962025165557861	0.6714285612106323	0.15844155848026276	79	70	385	79
GSE131907	NS_17	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.03956834599375725	0.014388489536941051	0.004878048785030842	278	278	410	1112
GSE131907	NS_17	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.03956834599375725	0.014388489536941051	0.031707316637039185	278	278	410	1112
GSE131907	NS_17	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.014388489536941051	0.003597122384235263	0.18048781156539917	278	278	410	1112
GSE131907	NS_17	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.014388489536941051	0.003597122384235263	0.18048781156539917	278	278	410	1112
GSE131907	NS_17	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.12013808091035855	0.08630080311432059	0.03383727779603796	True	True	True	0.26618704199790955	0.23021583259105682	0.49512195587158203	278	278	410	1112
GSE131907	NS_17	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	0.26618704199790955	0.23021583259105682	0.043902438133955	278	278	410	1112
GSE131907	NS_17	q4q1	LGALS9_CD44	LGALS9	CD44	0.10002914928744212	0.07139603461174693	0.028633114675695195	True	True	True	0.26618704199790955	0.23021583259105682	0.43414634466171265	278	278	410	1112
GSE131907	NS_17	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.006527644990947525	0.003025646330998828	0.0035019986599486973	True	True	True	0.41366907954216003	0.29136690497398376	0.1024390235543251	278	278	410	1112
GSE131907	NS_17	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.41366907954216003	0.29136690497398376	0.05121951177716255	278	278	410	1112
GSE131907	NS_17	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	0.4208633005619049	0.2589927911758423	0.03658536449074745	278	278	410	1112
GSE131907	NS_17	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.5279720148562875	0.42116439056472604	0.10680762429156149	True	True	True	0.8992805480957031	0.730215847492218	0.2048780471086502	278	278	410	1112
GSE131907	NS_17	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.5111800067431399	0.4118494381332228	0.09933056860991712	True	True	True	0.8489208817481995	0.7086330652236938	0.2048780471086502	278	278	410	1112
GSE131907	NS_17	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.5694530330869417	0.4719699414587112	0.09748309162823054	True	True	True	0.9280575513839722	0.7877697944641113	0.2048780471086502	278	278	410	1112
GSE131907	NS_17	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.17999280212296132	0.07973508459771485	0.10025771752524647	True	True	True	0.6043165326118469	0.35611510276794434	0.1902438998222351	278	278	410	1112
GSE131907	NS_17	pctpos	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.03363914415240288	0.0	0.004878048785030842	981	131	410	1112
GSE131907	NS_17	pctpos	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.03363914415240288	0.0	0.031707316637039185	981	131	410	1112
GSE131907	NS_17	pctpos	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.01325178425759077	0.0	0.18048781156539917	981	131	410	1112
GSE131907	NS_17	pctpos	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.01325178425759077	0.0	0.18048781156539917	981	131	410	1112
GSE131907	NS_17	pctpos	LGALS9_CD45	LGALS9	PTPRC	0.16702455824030749	0.0	0.16702455824030749	True	True	False	0.36493372917175293	0.038167938590049744	0.49512195587158203	981	131	410	1112
GSE131907	NS_17	pctpos	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	0.36493372917175293	0.038167938590049744	0.043902438133955	981	131	410	1112
GSE131907	NS_17	pctpos	LGALS9_CD44	LGALS9	CD44	0.140319262521566	0.0	0.140319262521566	True	True	False	0.36493372917175293	0.038167938590049744	0.43414634466171265	981	131	410	1112
GSE131907	NS_17	pctpos	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.007909110937057207	0.0	0.007909110937057207	True	True	False	0.5484199523925781	0.007633587811142206	0.1024390235543251	981	131	410	1112
GSE131907	NS_17	pctpos	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.5484199523925781	0.007633587811142206	0.05121951177716255	981	131	410	1112
GSE131907	NS_17	pctpos	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	0.4903160035610199	0.015267175622284412	0.03658536449074745	981	131	410	1112
GSE131907	NS_17	pctpos	HLA-A_CD8A	HLA-A	CD8A	0.5035390868167718	0.35444630673012706	0.14909278008664478	True	True	True	0.9102956056594849	0.5267175436019897	0.2048780471086502	981	131	410	1112
GSE131907	NS_17	pctpos	HLA-B_CD8A	HLA-B	CD8A	0.4970603413258284	0.3275142077658668	0.16954613355996156	True	True	True	0.8929663896560669	0.48091602325439453	0.2048780471086502	981	131	410	1112
GSE131907	NS_17	pctpos	HLA-C_CD8A	HLA-C	CD8A	0.5441574731852638	0.41706222663999737	0.12709524654526638	True	True	True	0.932721734046936	0.6259542107582092	0.2048780471086502	981	131	410	1112
GSE131907	NS_17	pctpos	NECTIN2_TIGIT	NECTIN2	TIGIT	0.1719608954364137	0.0	0.1719608954364137	True	True	False	0.6646279096603394	0.08396946638822556	0.1902438998222351	981	131	410	1112
GSE131907	NS_17	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.03776978328824043	0.02158273383975029	0.004878048785030842	556	556	410	1112
GSE131907	NS_17	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.03776978328824043	0.02158273383975029	0.031707316637039185	556	556	410	1112
GSE131907	NS_17	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.008992806077003479	0.014388489536941051	0.18048781156539917	556	556	410	1112
GSE131907	NS_17	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	0.014388489536941051	0.008992806077003479	0.18048781156539917	556	556	410	1112
GSE131907	NS_17	median	LGALS9_CD45	LGALS9	PTPRC	0.15538296934358056	0.13316046484519825	0.02222250449838231	True	True	True	0.33273380994796753	0.3201438784599304	0.49512195587158203	556	556	410	1112
