layer	grid	imputation	method	nhej_panel	immune_panel	n_nhej	n_immune	n	n_low	n_high	pattern_effect	pattern_p_two	pattern_p_one	nhej_effect	nhej_p_two	nhej_p_one	immune_effect	immune_p_two	immune_p_one	full_match	worse_arm_p	effect_kind	approx
protein	core_subsets	complete	spearman	XRCC5	TBK1+HLA-A+HLA-B	1	3	79			-0.09632424537487828	0.39840774523587374	0.19920387261793687	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.11005355404089581	0.33428297726407663	0.16714148863203832	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	TBK1+HLA-A+HLA-C	1	3	79			-0.09016553067185978	0.4293838546372337	0.21469192731861686	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.056353456669912365	0.6218083062953882	0.3109041531476941	True	0.3109041531476941	rho	True
protein	core_subsets	complete	spearman	XRCC5	TBK1+HLA-B+HLA-C	1	3	79			-0.06207400194741967	0.5868157085278956	0.2934078542639478	0.07358812074001947	0.5192415720739463	0.25962078603697314	0.015530671859785784	0.8919417980322989	0.5540291009838505	False	0.5540291009838505	rho	True
protein	core_subsets	complete	spearman	XRCC5	IRF3+HLA-A+HLA-B	1	3	79			-0.0925998052580331	0.4169796346949281	0.20848981734746405	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.12407497565725414	0.2759595236118486	0.1379797618059243	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	IRF3+HLA-A+HLA-C	1	3	79			-0.11044303797468355	0.33256467195413886	0.16628233597706943	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.08851022395326193	0.4379374316997264	0.2189687158498632	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	IRF3+HLA-B+HLA-C	1	3	79			-0.06080817916260954	0.5944813847767542	0.2972406923883771	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.0313777994157741	0.7836894530192926	0.3918447265096463	True	0.3918447265096463	rho	True
protein	core_subsets	complete	spearman	XRCC5	HLA-A+HLA-B+HLA-C	1	3	79			-0.04505842259006816	0.6933559294065881	0.34667796470329404	0.07358812074001947	0.5192415720739463	0.25962078603697314	0.04946445959104187	0.6650821699051745	0.6674589150474127	False	0.6674589150474127	rho	True
protein	core_subsets	complete	spearman	XRCC5	STING1+TBK1+IRF3+HLA-A	1	4	79			-0.15730282375851995	0.16620876466251994	0.08310438233125997	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.24734664070107107	0.02797091478366043	0.013985457391830216	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	STING1+TBK1+IRF3+HLA-B	1	4	79			-0.12843232716650438	0.2593134328454863	0.12965671642274315	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.188777994157741	0.09567981225424114	0.04783990612712057	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	STING1+TBK1+IRF3+HLA-C	1	4	79			-0.14133398247322299	0.21407851292576777	0.10703925646288388	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.19001947419668938	0.09347804205430013	0.046739021027150066	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	STING1+TBK1+HLA-A+HLA-B	1	4	79			-0.1061587147030185	0.35177367822236144	0.17588683911118072	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.12977117818889972	0.25433861782856165	0.12716930891428083	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	STING1+TBK1+HLA-A+HLA-C	1	4	79			-0.11596884128529698	0.3087905473601721	0.15439527368008604	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.17312560856864653	0.12706120055782974	0.06353060027891487	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	STING1+TBK1+HLA-B+HLA-C	1	4	79			-0.10233690360272639	0.36947809466860654	0.18473904733430327	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.07429406037000974	0.5152305242508158	0.2576152621254079	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	STING1+IRF3+HLA-A+HLA-B	1	4	79			-0.10978578383641675	0.3354675612217174	0.1677337806108587	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.12748296007789678	0.2628808079912791	0.13144040399563955	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	STING1+IRF3+HLA-A+HLA-C	1	4	79			-0.1314508276533593	0.24819009727386468	0.12409504863693234	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.11616358325219085	0.30797330937651074	0.15398665468825537	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	STING1+IRF3+HLA-B+HLA-C	1	4	79			-0.08975170399221032	0.43151327777186965	0.21575663888593483	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.055574488802336904	0.6266411966523866	0.3133205983261933	True	0.3133205983261933	rho	True
protein	core_subsets	complete	spearman	XRCC5	STING1+HLA-A+HLA-B+HLA-C	1	4	79			-0.07935735150925025	0.4869309181678031	0.24346545908390155	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.020520934761441092	0.8575406322144318	0.4287703161072159	True	0.4287703161072159	rho	True
protein	core_subsets	complete	spearman	XRCC5	TBK1+IRF3+HLA-A+HLA-B	1	4	79			-0.11102726387536514	0.32999771995110116	0.16499885997555058	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.18510223953261928	0.10243797232498913	0.05121898616249457	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	TBK1+IRF3+HLA-A+HLA-C	1	4	79			-0.13524829600778968	0.23466719026401636	0.11733359513200818	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.1761197663096397	0.12051897438047841	0.06025948719023921	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	TBK1+IRF3+HLA-B+HLA-C	1	4	79			-0.09588607594936709	0.4005669670213259	0.20028348351066294	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.10002434274586174	0.38044991809677997	0.19022495904838999	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	TBK1+HLA-A+HLA-B+HLA-C	1	4	79			-0.058544303797468354	0.6083017817681112	0.3041508908840556	0.07358812074001947	0.5192415720739463	0.25962078603697314	0.0034323271665043817	0.9760502963787734	0.5119748518106133	False	0.5119748518106133	rho	True
protein	core_subsets	complete	spearman	XRCC5	IRF3+HLA-A+HLA-B+HLA-C	1	4	79			-0.06377799415774099	0.5765680496225013	0.28828402481125065	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.027750730282375853	0.8081842334143603	0.40409211670718015	True	0.40409211670718015	rho	True
protein	core_subsets	complete	spearman	XRCC5	STING1+TBK1+IRF3+HLA-A+HLA-B	1	5	79			-0.12891918208373904	0.2574968201002241	0.12874841005011206	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.18179162609542357	0.10883830776100845	0.05441915388050422	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	STING1+TBK1+IRF3+HLA-A+HLA-C	1	5	79			-0.13205939629990263	0.24598774705762377	0.12299387352881189	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.18169425511197662	0.10903114199943663	0.054515570999718314	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	STING1+TBK1+IRF3+HLA-B+HLA-C	1	5	79			-0.10710808179162609	0.3474588342171678	0.1737294171085839	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.12616845180136319	0.267874853410432	0.133937426705216	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	STING1+TBK1+HLA-A+HLA-B+HLA-C	1	5	79			-0.09335443037974683	0.4131768158192636	0.2065884079096318	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.06475170399221032	0.5707496450876484	0.2853748225438242	True	0.2853748225438242	rho	True
protein	core_subsets	complete	spearman	XRCC5	STING1+IRF3+HLA-A+HLA-B+HLA-C	1	5	79			-0.0928188899707887	0.41587351144813767	0.20793675572406883	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.04574001947419669	0.6889534143692209	0.34447670718461043	True	0.34447670718461043	rho	True
protein	core_subsets	complete	spearman	XRCC5	TBK1+IRF3+HLA-A+HLA-B+HLA-C	1	5	79			-0.08770691333982474	0.4421228101730193	0.22106140508650965	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.09929406037000973	0.3839550563567199	0.19197752817835995	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC5	STING1+TBK1+IRF3+HLA-A+HLA-B+HLA-C	1	6	79			-0.11200097370983447	0.3257474974946146	0.1628737487473073	0.07358812074001947	0.5192415720739463	0.25962078603697314	-0.1072541382667965	0.3467979541571494	0.1733989770785747	True	0.25962078603697314	rho	True
protein	core_subsets	complete	spearman	XRCC6	STING1	1	1	79			-0.10163096397273612	0.3728067526544367	0.18640337632721835	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.18544303797468353	0.10179614337150668	0.05089807168575334	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	TBK1	1	1	79			-0.08313047711781889	0.46639031949010296	0.23319515974505148	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.21652872444011684	0.05527875708014359	0.027639378540071795	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	IRF3	1	1	79			-0.11056475170399221	0.33202885047844827	0.16601442523922413	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.18201071080817915	0.10840539774754727	0.05420269887377364	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	HLA-A	1	1	79			-0.036660175267770205	0.7483945985150051	0.37419729925750256	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.10133885102239533	0.37418943835668633	0.18709471917834317	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	HLA-B	1	1	79			0.07392891918208373	0.5173032329532831	0.7413483835233585	-0.05691333982473223	0.6183444996791853	0.6908277501604074	0.03880233690360273	0.7342229634903079	0.632888518254846	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	HLA-C	1	1	79			0.06492210321324246	0.5697342500763015	0.7151328749618493	-0.05691333982473223	0.6183444996791853	0.6908277501604074	0.07061830574488802	0.5362869814943989	0.7318565092528005	False	0.7318565092528005	rho	True
protein	core_subsets	complete	spearman	XRCC6	STING1+TBK1	1	2	79			-0.09639727361246349	0.39804854433337356	0.19902427216668678	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.22590068159688412	0.04530595349509946	0.02265297674754973	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	STING1+IRF3	1	2	79			-0.09715189873417722	0.3943480161907504	0.1971740080953752	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.22874878286270692	0.04258804983338396	0.02129402491669198	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	STING1+HLA-A	1	2	79			-0.060929892891918205	0.5937423540779875	0.29687117703899374	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.17461051606621228	0.1237836080396596	0.0618918040198298	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	STING1+HLA-B	1	2	79			-0.011075949367088608	0.9228224851661558	0.4614112425830779	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.04647030185004868	0.6842478711571722	0.3421239355785861	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	STING1+HLA-C	1	2	79			-0.011002921129503409	0.9233298044169761	0.46166490220848805	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.05917721518987342	0.6044238915808074	0.3022119457904037	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	TBK1+IRF3	1	2	79			-0.11061343719571567	0.3318146751049564	0.1659073375524782	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.23921616358325218	0.03373364168116045	0.016866820840580225	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	TBK1+HLA-A	1	2	79			-0.042794547224926975	0.7080508444869484	0.3540254222434742	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.22115384615384615	0.05015343107521297	0.025076715537606487	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	TBK1+HLA-B	1	2	79			0.0017526777020447906	0.9877690327814792	0.5061154836092604	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.07991723466407011	0.48385300772723555	0.24192650386361778	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	TBK1+HLA-C	1	2	79			0.00029211295034079843	0.9979614293624871	0.5010192853187565	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.04827166504381694	0.6726924467363556	0.3363462233681778	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	IRF3+HLA-A	1	2	79			-0.05691333982473223	0.6183444996791853	0.3091722498395926	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.1759493670886076	0.12088421877888728	0.06044210938944364	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	IRF3+HLA-B	1	2	79			-0.019109055501460564	0.8672496352316673	0.43362481761583366	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.1375365141187926	0.22677032556007024	0.11338516278003512	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	IRF3+HLA-C	1	2	79			-0.008300876338851022	0.9421204133312899	0.47106020666564496	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.09693281402142162	0.3954202549846159	0.19771012749230796	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	HLA-A+HLA-B	1	2	79			0.032887049659201556	0.7735571095626365	0.6132214452186817	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.04038461538461539	0.7238116724825918	0.3619058362412959	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	HLA-A+HLA-C	1	2	79			0.02940603700097371	0.7969809903698474	0.6015095048150763	-0.05691333982473223	0.6183444996791853	0.6908277501604074	0.023612463485881207	0.8363568285589524	0.5818215857205238	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	HLA-B+HLA-C	1	2	79			0.08770691333982474	0.4421228101730193	0.7789385949134904	-0.05691333982473223	0.6183444996791853	0.6908277501604074	0.09768743914313535	0.39173425906768355	0.8041328704661582	False	0.8041328704661582	rho	True
protein	core_subsets	complete	spearman	XRCC6	STING1+TBK1+IRF3	1	3	79			-0.10031645569620253	0.3790532768130538	0.1895266384065269	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.28882667964946446	0.00983725114478753	0.004918625572393765	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	STING1+TBK1+HLA-A	1	3	79			-0.057132424537487826	0.6169913516394328	0.3084956758197164	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.20735150925024343	0.06671521897928964	0.03335760948964482	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	STING1+TBK1+HLA-B	1	3	79			-0.02453748782862707	0.8300402010711341	0.41502010053556704	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.12538948393378774	0.2708642560039676	0.1354321280019838	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	STING1+TBK1+HLA-C	1	3	79			-0.01648003894839338	0.8853798039379543	0.4426899019689772	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.15438169425511197	0.17431683539446835	0.08715841769723418	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	STING1+IRF3+HLA-A	1	3	79			-0.0825462512171373	0.46953961040257536	0.23476980520128768	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.18023369036027265	0.11195554812197726	0.05597777406098863	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	STING1+IRF3+HLA-B	1	3	79			-0.03461538461538462	0.762000328765151	0.3810001643825755	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.14386562804284322	0.20590144646268196	0.10295072323134098	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	STING1+IRF3+HLA-C	1	3	79			-0.04763875365141188	0.6767440013500382	0.3383720006750191	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.11567672833495618	0.31001903741736514	0.15500951870868257	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	STING1+HLA-A+HLA-B	1	3	79			0.005817916260954236	0.9594155970667785	0.5202922014666107	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.08554040895813048	0.4535218010360709	0.22676090051803546	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	STING1+HLA-A+HLA-C	1	3	79			-0.011465433300876338	0.9201173072233774	0.4600586536116887	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.07568159688412852	0.5073929696225656	0.2536964848112828	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	STING1+HLA-B+HLA-C	1	3	79			0.021153846153846155	0.8531950805362523	0.5734024597318739	-0.05691333982473223	0.6183444996791853	0.6908277501604074	0.01611489776046738	0.8879027606201545	0.5560486196899228	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	TBK1+IRF3+HLA-A	1	3	79			-0.08605160662122688	0.4508175943184867	0.22540879715924336	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.2236124634858812	0.04759202392502053	0.023796011962510265	False	0.6908277501604074	rho	True
protein	core_subsets	complete	spearman	XRCC6	TBK1+IRF3+HLA-B	1	3	79			-0.028383641674780916	0.8038959532142825	0.40194797660714127	-0.05691333982473223	0.6183444996791853	0.6908277501604074	-0.18575949367088607	0.10120297365508277	0.050601486827541384	False	0.6908277501604074	rho	True
