gene	stat_low_vs_high
ZCCHC4	-1.0465192694319598
ZNF2	-1.046744510288042
TFF3	-1.0468710726570574
LINC01136	-1.046892508630711
MED4	-1.0471538182541833
NKRF	-1.0472382489746757
SRP68	-1.0474069094207834
PSKH1	-1.0477345035416405
ZNF324B	-1.047787860430127
CLASRP	-1.047879839498376
SEC24D	-1.0481802442858577
KRTCAP3	-1.0484830321265357
AREL1	-1.0486265075622176
CPA1	-1.0487733043663625
NOD1	-1.0488714301384978
MBLAC1	-1.0490340378848002
ALKBH1	-1.0492607114953298
PDZD8	-1.0496686367512933
FLT4	-1.0497182278682042
COL4A4	-1.0498523757488472
KRT80	-1.0502033626444616
AARS2	-1.0503737661513814
SLC38A1	-1.0505212587920683
FSCN2	-1.0509607874432623
SLC4A11	-1.0513082227819242
CTF1	-1.0514775108976682
RXRA	-1.0515515710926813
AP1AR	-1.051636510834777
LINC00524	-1.052041716186943
ZNF408	-1.0521363136982054
GSN	-1.0523751216581263
RC3H1	-1.0524210735376895
P4HB	-1.0528629744982134
TMEM219	-1.0531521395829084
DMRTA2	-1.0535147965292941
GOLM1	-1.053573603293645
ACP6	-1.053677101345076
TGDS	-1.0542301067534512
PEF1	-1.0543959498048678
TBX6	-1.054869705911909
ZNHIT1	-1.0548742202369226
MFSD3	-1.0550004638501873
DMTN	-1.0550507468852395
LRRC61	-1.055268784768918
TMED10	-1.0554133276645825
ZBED9	-1.0554191601925584
DCTD	-1.055434869785434
EMILIN3	-1.0554369855253105
GEMIN8	-1.0554550627081114
ERI3	-1.0557284168047643
UPF1	-1.056008079084703
ZWILCH	-1.0563630216509672
ARL13B	-1.0566126235751976
PDXP	-1.0567545528156357
CELSR2	-1.0573642058760115
SDSL	-1.057913743003647
AURKAIP1	-1.0581193436975829
FAM122C	-1.0581316566388994
TGOLN2	-1.0583896624602749
JADE1	-1.0585008699258598
AGA	-1.0585761596698053
PARP6	-1.05858994615707
ATP1A3	-1.058629101787469
GPR37L1	-1.05936440430406
MIA3	-1.059529425667453
RORB	-1.060320762936512
MGME1	-1.0603843108865831
OPA3	-1.060440144558472
SAP30L	-1.0604884286154266
CXORF38	-1.0619246400053628
SPSB2	-1.0619555439780666
NBEA	-1.0620055322269086
ALK	-1.062127014006826
C4ORF33	-1.062239540658864
ZNF878	-1.062391454747488
FKBP7	-1.0626344476474578
TRIM73	-1.062907500390764
FTX	-1.0629436083466872
SCAMP1	-1.063322653359236
ESR1	-1.0636957020105433
FAM24B	-1.063731877613925
MCM8	-1.0638117370068498
FAM76B	-1.0643995090373157
SNCB	-1.064566357742883
FCHO2	-1.06502588264666
NOM1	-1.065682721703791
MIS18A	-1.0657227737242345
STS	-1.0657758207000407
SARDH	-1.0658878270469325
ENOSF1	-1.0659146834860602
SAFB2	-1.0662102412609964
COG3	-1.0662603715720145
COBL	-1.066348661836868
RHBDD2	-1.0666055687287903
DCT	-1.0668553581430547
TSSK3	-1.066926531698309
NUP210	-1.06711472116931
UBR5	-1.0671554965731416
ERP29	-1.0672005388643042
LINC01006	-1.0674273288695415
KANK2	-1.0678575079345778
ARHGEF35	-1.0679110711703736
TUBGCP5	-1.068229041065806
ITPKB	-1.0684706063256126
UFSP1	-1.0684928995834795
GHRL	-1.0686856091515355
PSMC5	-1.0690764789052165
EMC3	-1.0690852862414184
PTPN11	-1.069176002241676
IL17RC	-1.0694844740437632
ECE2	-1.0706656557777545
PDZD4	-1.0706948444542042
TMEM233	-1.0708050929641126
GABPB2	-1.0710059714101534
CSTF1	-1.0711879635028654
BPNT1	-1.0727364208827779
EBF2	-1.073014760604694
IRX3	-1.0730711225057281
PTPN18	-1.0731338438951545
URB1-AS1	-1.0731383583699594
KLK5	-1.0731580194774148
AQP3	-1.0735576838258216
VPS72	-1.0735696446423475
NKTR	-1.074447497929473
DYRK3	-1.0746778411434215
HSPA14	-1.0748139562708088
AIFM3	-1.0750263994486853
ISLR2	-1.0750269185858337
KRT1	-1.0750351715768698
LAMTOR2	-1.0752241137585328
UBE2A	-1.0752377557834987
MNX1-AS1	-1.0752482601199058
HGS	-1.075492203423089
LGI2	-1.0756784288940702
RBM4B	-1.0760779838023289
TM7SF3	-1.0764508406575166
LAS1L	-1.0766955217672098
ARHGAP28	-1.0768018454310784
MYBPC1	-1.076956264791506
BRPF3	-1.0770218479504279
ANTXR1	-1.0770838845641895
PIGT	-1.0772607309048037
PCSK5	-1.0773317217236977
ERV3-1	-1.0775327701724893
CC2D1B	-1.0777882832957442
BRD8	-1.078056400070149
TPGS2	-1.078228543846959
ECD	-1.0783444234605877
POLR2B	-1.0786649367544552
FAM181A	-1.078685360063143
ALDH1A3	-1.0788138776557794
MTHFR	-1.0791904820592428
ZNF562	-1.0793418852589567
BPIFA2	-1.079514494870648
CCNB1IP1	-1.079778275091484
TRMT6	-1.0797905119570919
LEMD1	-1.0801097083218836
STK32C	-1.0805005826155125
YIPF4	-1.080620598466316
AKR1C4	-1.0808239996288247
RAPH1	-1.081034099144404
C14ORF132	-1.081497423459982
TCAIM	-1.0815416969156761
ATP6V0B	-1.081797964343425
CEP63	-1.0820180584324472
DNAJC18	-1.0822554280545018
SHF	-1.0822787551640158
LSM5	-1.0825654589380247
RANBP6	-1.0831009457450151
CAMK1	-1.0835052609591824
THAP11	-1.0835165339143322
GNPTAB	-1.0837970655607791
SLC5A2	-1.084680561349115
ELANE	-1.084831933534241
ZNF512	-1.0849439071625997
ZBTB10	-1.085776513321285
UQCC2	-1.085843665687285
CRAMP1	-1.0860892351099622
HARBI1	-1.0862493033639693
RTN4RL1	-1.086276281285987
SEC61B	-1.0867781300977228
SNAP47	-1.0876155384056416
ZNF713	-1.0877042261821994
NBPF12	-1.087744388380254
DOCK4	-1.0879753330267745
TRIM65	-1.0879802398342011
ANAPC13	-1.0880823067247343
SMC6	-1.0881804963048003
USP49	-1.0882441942387313
PRICKLE1	-1.0883452036155756
NPEPPS	-1.0885036905758045
RAPGEF6	-1.0885341213596234
PKN2	-1.0888963955660285
SYVN1	-1.0892053153465315
ZMIZ1	-1.0892121120343208
TCERG1L	-1.0892558636125964
QSOX2	-1.0896203543458178
NUSAP1	-1.0896214231379466
F8	-1.0898024845921541
TH	-1.0898832966720278
ADRA2C	-1.0899684541219425
SNRPD1	-1.0903532046076583
TMEM266	-1.0903972891616516
TAF15	-1.0905020921549027
PRDM10	-1.090611108374977
MRPL1	-1.091053832136127
CCDC125	-1.0911213526547134
TRAPPC9	-1.091294369950087
BMP8A	-1.0916381931053643
SESN1	-1.0916408056901246
GTF2F1	-1.0918681699822808
PSMD1	-1.091912844000494
JPH3	-1.0923081792226161
COL4A3	-1.0923401619033983
LINC00607	-1.092385967712678
HIPK2	-1.092753665390466
NDUFS1	-1.0929097612387755
RBM15	-1.0933265751391779
SLAIN1	-1.09368164641483
MLH3	-1.0937964137002758
CUL4B	-1.0939451146592838
UBE2T	-1.0947735365698537
MAST1	-1.0949997742290976
ZNF281	-1.0951516511531352
AHI1	-1.0951571321061662
GLCE	-1.095195302248712
CLDND2	-1.0955377791597247
GSTM3	-1.0958547220670545
MALRD1	-1.0960629939281417
PCDHB12	-1.0969196950733324
KCNA1	-1.0970887648992844
SLC4A4	-1.0973533817656702
C3ORF67	-1.0974147220302317
DSCC1	-1.0985416054929977
CHMP4C	-1.098770218840086
PRKCA	-1.0989756430586786
PRPF4B	-1.0990110575479421
ZNF845	-1.0994140578067144
CYP2D6	-1.1000750099018528
NHLRC3	-1.1001583570179154
SMYD4	-1.1006480903381872
RHBDL2	-1.1009469172564101
PTBP1	-1.1010918811611197
UBL4A	-1.101314614373194
SYF2	-1.101630409278381
DUSP12	-1.1020242915857965
LINC01220	-1.1022468659765614
SCPEP1	-1.1023223497493049
POLK	-1.102339410727032
NHS	-1.1027165872737705
ZNF551	-1.1028760773922293
DNAJC27	-1.103033723107342
C1QTNF3	-1.1032478802598906
TEX9	-1.1032685432124694
CNTFR	-1.1041500609020718
MRPS6	-1.1042902270396613
UCHL5	-1.104584550292913
CRABP2	-1.1052209931005401
PKD2L2	-1.1060539249042969
PRICKLE2	-1.106639652702269
MARCH7	-1.1069072920921974
SON	-1.1071445562928495
PROM2	-1.1076826285995824
PIP5K1B	-1.1080033907160316
PHC2	-1.1080508757061427
ERLEC1	-1.1084525827720109
TLK1	-1.1084825897990074
ADAM11	-1.1085338807142922
AC159540.2	-1.108983630705767
CNOT1	-1.1093645029878867
EIF1AD	-1.109389511506287
PPP2R3C	-1.109632531088366
PEMT	-1.1101093677566995
C11ORF96	-1.110136241387498
OTUD4	-1.1103318130301287
MMS19	-1.1111442080773646
HHIPL1	-1.1111635907049737
TUBA1A	-1.1117256874061863
CSRNP2	-1.1119494639522731
FZD8	-1.112517308556919
MANBAL	-1.1125872448227088
PRDM12	-1.1126613411711501
FN3K	-1.112728505591979
DHX35	-1.1129752807874187
AK2	-1.1131204405302249
HIST1H2BN	-1.1131702213566634
EXOC4	-1.1135973591600505
EXTL2	-1.1137558987598504
NEURL2	-1.1141236767322114
ORC3	-1.1144647021543619
CHRNA10	-1.1144978464684192
KLC1	-1.114798472245149
TMEM60	-1.1149385532070581
ZNF92	-1.115135836502712
TRPM7	-1.1151655235790956
CEBPA	-1.1155518334399814
MLXIPL	-1.116234134914678
CLCN5	-1.1167335265366043
PRRG1	-1.1170116725682544
FGD1	-1.1170670567413454
EFNB1	-1.1170876764227353
CEBPD	-1.1181818157991814
MISP	-1.1182359750614719
NAPA	-1.1184268275148863
TEN1	-1.1186097970902844
IL36RN	-1.1186334740642534
STRN4	-1.1188712800780543
PPP5D1	-1.119136480420884
C12ORF45	-1.1192860060788665
VCPIP1	-1.1194004821131713
GTF2A2	-1.1196204277641855
LAMP3	-1.1196865053554328
ARHGAP10	-1.1198820199109611
HNRNPUL1	-1.1199305840457112
SOBP	-1.1199852958720553
MYOZ1	-1.1200548646361288
CHN2	-1.1202325989077284
KIAA1614	-1.1202553305692826
NR2C1	-1.120362375060833
TADA2B	-1.121180804724809
BLACAT1	-1.1211933142463901
IL20	-1.1212491771142021
NMB	-1.1213429063072213
GTPBP2	-1.1216792204114185
DHRS11	-1.1217754059461444
TTC31	-1.1222323955220326
ATAD5	-1.123129763291556
CMBL	-1.1231458497106885
SFPQ	-1.1232115600060033
ENPP5	-1.1234454766499897
EML5	-1.123792367863325
METTL23	-1.1239657552361881
COA7	-1.1245642719709426
GTF2A1	-1.124596459777101
ADAMTS18	-1.124712521682216
GMNN	-1.1250128717587644
HOXB9	-1.1252795128106738
RAET1L	-1.1252959066692014
ELAVL3	-1.1260897737942221
CNOT11	-1.1261466278590027
SNX6	-1.1263659241341373
NLGN4Y	-1.1264218457875035
PRSS1	-1.1265185176975816
EPN2	-1.127000752737336
ESCO1	-1.127010717260993
DPY19L4	-1.127347019716902
MICU1	-1.1273942124903626
PFKM	-1.1274693768063115
PTH2R	-1.127638506992416
MYO19	-1.128642666127895
SLC24A3	-1.1287851309432269
CSRP1	-1.12885856822893
PLXDC1	-1.1293339001628948
NDUFS8	-1.1296067376580763
DNMT1	-1.1300535011432689
INPP4A	-1.1301915451407418
BDH1	-1.1309608547515573
RANBP10	-1.1321474785251122
B4GALNT1	-1.1321551994244243
VEGFB	-1.1325057228947755
LRP3	-1.1333020376155374
DNMBP	-1.1334693737039356
ZNF22	-1.1337847422071774
HERC1	-1.1341464550641829
CHRNA3	-1.1354935841844505
LINC01550	-1.1356811459575293
DRAXIN	-1.1360427381012244
RNF144A	-1.13615303972954
SLC10A4	-1.1364878522165922
DDX49	-1.1365573074487902
ENTPD5	-1.1366768765047504
MTMR12	-1.1366840441391024
TMEM251	-1.1372197073848824
DBF4B	-1.1374585897199574
MFSD14C	-1.1376035594660685
TBC1D13	-1.1378597840787978
CABP7	-1.1378734757647706
ERCC2	-1.1379471908888117
FAM120B	-1.138074925800908
GIGYF2	-1.13810468825993
IER5	-1.1381960940964022
COX16	-1.1383806516720112
OXER1	-1.138735272432042
STIM2	-1.138790187635799
RPUSD2	-1.139343018437062
MDS2	-1.1396829351419049
ADI1	-1.1400636911540418
ZNF200	-1.1404004337939293
SLC2A12	-1.1410202865188557
ARHGEF28	-1.1411474515600717
ZNF891	-1.1416592419350962
LZIC	-1.1418090410065829
C22ORF39	-1.1418715621010562
FRK	-1.1419588341234836
PAQR3	-1.141974920616441
DUSP26	-1.1420041239905303
LINGO2	-1.1421319038021405
C6ORF89	-1.1422098507335934
PRKRIP1	-1.1424523527044415
BHMT2	-1.1426720609298058
SNRPB2	-1.1428077927967721
NCOR2	-1.1429027851482336
TP53BP1	-1.143220321234839
WNK3	-1.1435532710425373
MYH7B	-1.1436320661881887
TNKS1BP1	-1.1438181405551788
ARL3	-1.1439229444688843
CAPN6	-1.1439293199909502
TPD52L1	-1.1439579417605226
HDAC4	-1.1441838091101715
PTPRN2	-1.1443548623489492
TOMM20	-1.144913401509346
ZBTB44	-1.1459585321891215
CSF3R	-1.146003585487255
HIST1H2BE	-1.1464752163740015
WDR27	-1.1472739599867996
PCDH1	-1.1474757294285847
INSR	-1.1475002278983824
SYT3	-1.1476289221223441
LINC01091	-1.1477656679324282
TET2	-1.147881865116903
MRPS11	-1.148275570377691
FAM193A	-1.1482986475265207
UNC5CL	-1.1484185891779894
ANKRD13C	-1.1495352233457483
NR2C2	-1.1498621021575497
DNAJC19	-1.1511237568657549
SLC2A4RG	-1.152198766701951
TRIM52	-1.1522213871267457
KLF1	-1.152444131993004
ZMYM5	-1.1524539654239554
NCK2	-1.1525295975565732
SLC25A51	-1.152604935639676
PEX5L	-1.1529339077410046
ST14	-1.1532181871758533
STK11IP	-1.1533559626230654
CYP4V2	-1.1535806139904756
P2RY11	-1.1539671161282385
CRK	-1.1548105543296032
NUDT15	-1.1553618480311731
SLC52A3	-1.1553946174305443
RBM23	-1.1555044018027996
SFTPA2	-1.155517208542317
GRM8	-1.1558351412229944
CLN6	-1.1559647387272407
SYNRG	-1.1565528928909217
EHMT2	-1.1569101783547011
FAM104B	-1.156970464956715
EDC3	-1.157423002265281
SCN2A	-1.1575240162365208
SEC11A	-1.158312084220373
ZNF540	-1.1585057948081519
ACTR10	-1.1585378580627126
ZNF497	-1.1588677527827906
TTYH3	-1.1590238229144463
WIF1	-1.1591261463930318
ATP6AP1	-1.159495245841893
LPCAT2	-1.1600538372270113
MPHOSPH10	-1.1601224989304324
KLLN	-1.1602240511014104
BEX4	-1.160710694245091
GSTA4	-1.160914597569046
CHAMP1	-1.161507283938018
FNBP4	-1.1619559234684613
POLD1	-1.1621364230979216
TIMM9	-1.162159744134812
LINC00240	-1.1630283531356673
AMD1	-1.163139259417697
CENPU	-1.1634101254769387
GGNBP2	-1.163738286723133
XRCC3	-1.1639999011679685
FOXP2	-1.1640896326309333
ICMT	-1.16478497071035
GLYATL1	-1.164976925759052
SPG7	-1.1652980952775185
LILRA2	-1.165445265403138
ATG4A	-1.1655096998723842
COLEC10	-1.1657338034486004
TRIM28	-1.1670951610595035
ENO3	-1.1671790121364871
GALK2	-1.1673510091644674
NRN1L	-1.1675963012873054
SCN3B	-1.1679352705824964
GAB1	-1.1683299001433656
CDX2	-1.168615289373031
PNPLA3	-1.1690133296761158
LRRC27	-1.1696277295280793
FAAP24	-1.1696350883242814
DOK6	-1.1697881087483497
PRR3	-1.1698708810020524
DNAL4	-1.1700580232945295
COMMD2	-1.170088481483743
ZNF714	-1.1702234490182386
SNHG25	-1.1704144945339243
ELF2	-1.1706794575763932
MGLL	-1.170896170645092
ARAP1	-1.1712809425447457
NUDT8	-1.172307413633847
ARX	-1.1725632260765677
ME1	-1.173088464618035
CDKAL1	-1.1731879756323633
SAMD12-AS1	-1.173493291054285
ATXN3	-1.1736582034853575
PCDHA9	-1.1741156620123698
CEP162	-1.1741848987768668
IQGAP1	-1.1746832061669543
FDFT1	-1.1750471636814162
NRDE2	-1.1751895759209994
FAM71F2	-1.1752080505033717
SLITRK5	-1.1754746537451661
ORMDL1	-1.1755305818793913
CNKSR2	-1.1755401812963393
DUOXA1	-1.175719896705286
STAU2	-1.176626592869357
INA	-1.176719614872994
ANKHD1	-1.176875691166177
SMG7	-1.1771656044662977
DHX8	-1.1773823596537198
MED24	-1.1774980330287599
HNRNPH3	-1.1775720230701936
ABHD15	-1.1777150329423622
SSR2	-1.177721362681703
SCRN1	-1.177860290882781
VAT1L	-1.178190185658553
ADCK5	-1.179124530367691
MANEAL	-1.1792758060384494
IFT20	-1.1793117150256218
NRXN3	-1.179614851295815
ZNF70	-1.1801648373460076
MECP2	-1.1804087843053328
KIAA1109	-1.1806358297560098
SNX29	-1.1815593293482898
FBXO43	-1.1818256992676932
MRPS25	-1.1819141822522938
ZNF326	-1.1821233654020973
RBM39	-1.182218701055993
UBE2H	-1.1825249140523029
UNC45A	-1.1833157235672689
TMC5	-1.1837155916113968
GCC1	-1.1841491751923785
ZBTB8OS	-1.1843624701593993
ABCC5	-1.1849086547443
MAATS1	-1.1854422738109178
TMEM208	-1.1856345043501835
STK26	-1.1858336163737975
ADCY6	-1.1860222804523026
CTNNBIP1	-1.18634671143726
LYPLA1	-1.1865151429215322
ASNS	-1.1867975409758604
COMMD9	-1.1875234309843345
CCDC112	-1.1877750691610305
FAM3A	-1.1881469564023674
PMFBP1	-1.1881962394497056
DZANK1	-1.1882661920939095
C12ORF4	-1.1890821263442943
TRIB2	-1.189417997217361
DCX	-1.1898593049083466
GNPDA2	-1.1901972532867195
SLC34A2	-1.1905158122341855
SLIT1	-1.1905257338569877
ELN	-1.1906468773749486
ZNF260	-1.1912144865600856
RAMP1	-1.1913595921970155
SCGB1B2P	-1.1914440738921441
PHF13	-1.1914906190984298
PODN	-1.1919363412834605
KHK	-1.1923036421556026
PRRC2C	-1.192657844626565
GRK4	-1.1926730186669288
FOXN3	-1.1928790082466751
NUDT7	-1.19296893058928
PDGFC	-1.1931999198194372
IST1	-1.1934185734374856
PAQR8	-1.193646322948313
SOX6	-1.194160490210884
PTPN9	-1.1942095647553437
ABHD17C	-1.1942450614505773
ELFN2	-1.1944387453414131
PRSS8	-1.1946526548671719
LINC00511	-1.1946549389716332
ZSWIM8	-1.1947043070234318
C1ORF50	-1.1947807175400675
C2ORF69	-1.1947980975256909
POLR3E	-1.194909899896128
HCRT	-1.1949984412536179
SEMA4C	-1.195286067611058
AP3D1	-1.1953744191141675
CHERP	-1.1956061826235784
EDC4	-1.1958922297300685
PDRG1	-1.1959120833355559
WNT11	-1.1960680806464068
AKAP8L	-1.196526400891413
FFAR4	-1.196713729717669
SLC44A1	-1.1970286818277989
CLPTM1	-1.1974329080229738
ZNF442	-1.1980989864356235
SLC11A2	-1.1982255969880646
TSPEAR	-1.198298565573382
ZNF324	-1.198448873051686
PXT1	-1.1985212175285203
BAHD1	-1.1986862038928594
CUTA	-1.1987715040796492
SLC16A10	-1.1989848986329754
POU3F2	-1.1990548246629829
KANSL3	-1.1995110421770676
RIMS3	-1.199656045541897
PTS	-1.1998231863979165
GTF2IRD2	-1.2001974771737216
ZNF79	-1.200246151701961
COX20	-1.2003576352751562
SPDYE5	-1.2008983076343474
HECW2	-1.2009535446538284
AGBL5	-1.2018013035785087
PGGT1B	-1.2019832423051717
LURAP1	-1.2021620605601728
MSANTD1	-1.2021925853064728
ZNF615	-1.2023751675639878
TLN2	-1.2028250233203912
PGM2L1	-1.2038260859442358
IL17RB	-1.203912002876702
PIGF	-1.2039937984502302
MLPH	-1.2041602295613227
MYLPF	-1.2045401464683632
RPP14	-1.2046985197335782
PELI1	-1.2049173832264344
SERINC1	-1.205026279506617
TEX14	-1.2050327323467354
UCKL1	-1.2054558123762587
IARS	-1.2064124121249613
NECAB1	-1.2068433041653326
GABRD	-1.2080932932429382
KIAA1257	-1.2086178048491174
TM4SF4	-1.2086567414844467
HOXA10	-1.208931873452698
RASD2	-1.2091789332895904
MYL5	-1.2092492088266626
UBE2J2	-1.2103903075989895
CNTD2	-1.2103916927752718
SNUPN	-1.2105590941206743
SDHAF1	-1.210836813712736
GFPT1	-1.2108923797292015
CCNJ	-1.211354812238472
PSMD10	-1.2115565152256604
DPF1	-1.2116560228195827
PLLP	-1.2118920804913256
GCC2	-1.2123712810821292
NMT1	-1.2126213999069706
ASPHD2	-1.2128796310340315
ALKBH4	-1.2129069486682857
GUCA1B	-1.2130646102736513
BRSK2	-1.2131622637314419
LIPT2	-1.2139704925260346
SNIP1	-1.2140672263352423
KIF3B	-1.214643875903623
ABCB7	-1.2151035475110716
SRRD	-1.2151390058786464
IGHV3-15	-1.215428595208146
SPATA41	-1.2157803251708723
GSC	-1.2159081297679886
UGGT2	-1.2163972173120163
TERF2	-1.2164048882180447
AATK	-1.2166752329451933
NT5C	-1.216978284632214
DRGX	-1.217212934843616
ASPHD1	-1.2172938291993052
SMIM5	-1.2176513139677614
NRF1	-1.2177519531760248
DCLK2	-1.2177696809459602
KLHL36	-1.2178205097965562
PCMTD1	-1.2178516805807704
AEN	-1.2179072508311346
ARMC1	-1.2179358014848602
RECQL5	-1.2182086553952045
ACSS2	-1.2182468747973185
USP51	-1.2185285956219327
MIR194-2HG	-1.2197063199161842
CD276	-1.2199780311908617
FNIP1	-1.2206418133806238
CYP7B1	-1.2208982320309139
LINC00605	-1.221308330154591
SPINK2	-1.2214804144779112
RTN2	-1.2214991997009634
C2ORF74	-1.2226096674313993
CASKIN1	-1.222665657471311
ADGRG2	-1.2227251966963906
TAF1A	-1.2234243714430655
RAB27A	-1.2235396425588856
DACT2	-1.2235492565892678
THBS4	-1.2238080630274182
SIGIRR	-1.2243605588847422
QPCT	-1.2248952784178346
MFAP1	-1.2253961031252776
GPR137C	-1.2255496966949626
WDR48	-1.2259571191075003
FAM50A	-1.2262446287643436
STXBP5	-1.2265563234700165
ZNF761	-1.2272432826050796
NFE2L1	-1.2275580495702618
SPNS2	-1.228091455137177
ZNF623	-1.2281070881419323
NHP2	-1.2289374875070969
TRAM1	-1.229063768357762
RFX2	-1.2293514365688536
MMACHC	-1.2298198054393898
CAPN9	-1.2301267623005905
MARK3	-1.2302908893487123
ITGA2B	-1.230562959607698
GPR27	-1.2310266509872367
USP34	-1.2311237777055923
DNAJC5	-1.2315646650917107
PIGX	-1.2316991382029494
THSD4	-1.2318441541268432
MAP4K3	-1.2319335852780338
CYFIP2	-1.2322466320960583
CENPC	-1.232315604833005
NANP	-1.2325060424389194
CD151	-1.2325564531849635
TRAFD1	-1.2325857014988777
DPYSL2	-1.2326951154098353
CHRNA5	-1.2327439655926027
TSACC	-1.2327500078356863
ARGLU1	-1.2330077355040285
SP6	-1.2331972333561698
TOP3A	-1.2333461023483243
ZBTB34	-1.2337608771481556
SDHC	-1.233841700003041
AVP	-1.2338658700100087
FILIP1L	-1.234006594360683
SUSD1	-1.2340397945687738
RORA	-1.2344589742139966
PLIN4	-1.2349403596269826
ACSL5	-1.2356084217377605
CAMK2G	-1.2358794392387553
HP1BP3	-1.2361048773192487
MIEN1	-1.2366210939238553
CARNMT1	-1.2366680445580733
MTMR3	-1.2373467146412072
NSUN7	-1.237883605971433
AGT	-1.23805223083889
CIPC	-1.2382299806507693
HFM1	-1.2384242685299611
ATL2	-1.2394041977669359
ANKRD9	-1.2395582794186126
LRP11	-1.2397224964076397
FBLN7	-1.2397311686390604
ULK2	-1.2398929378144306
SMURF2	-1.2400149422409363
ZCCHC17	-1.2400236521729957
MEG9	-1.2402584825286
RAP2A	-1.2406498281946483
EP300	-1.241340632441693
PPM1H	-1.2413834405107231
NEDD1	-1.2419481771060208
SLC22A18	-1.2422831121097937
FBXL5	-1.2423236086769216
SLC7A6OS	-1.2424408469709443
ABHD3	-1.242580367357747
PANK1	-1.24264266666958
DKC1	-1.2429974489343343
DMAP1	-1.2430047796908643
ZNF385C	-1.2438597192026715
HOMEZ	-1.2443361003309938
UTP3	-1.2443422699764048
RRM1	-1.2451304117632607
ZNF572	-1.2454921416976465
ZNF746	-1.2455835757365872
TTLL5	-1.2458878417621866
HOXD13	-1.2461960926800606
GPR12	-1.2464507950694494
KIFC3	-1.2466145353473015
WDR31	-1.2466188681427468
SDK1	-1.2466961408508728
LINC01301	-1.2468767757127805
CGGBP1	-1.246878769516937
IDH3B	-1.2469788231025858
UBE2W	-1.2474935769193254
SLC25A28	-1.247835502550911
SPATA2	-1.2484413829665
RPS19BP1	-1.2486508063717092
RNF5	-1.248890150659987
CD164	-1.2492049676193744
CNTN2	-1.2492330388466912
ARL17B	-1.2492726378802523
LBH	-1.2494236644217123
MSTO1	-1.2494299350959768
PYCR1	-1.2498896849204035
HORMAD1	-1.2500545287384384
C5ORF34	-1.2502189282965763
CSNK1G2	-1.2506821024855765
TCAP	-1.2507143012923299
GDF11	-1.2510768273976114
GPHA2	-1.2512804337672443
MYOZ3	-1.2514381963235996
CCDC97	-1.2520692375859008
CDCA7L	-1.2521197089182048
PIP5K1A	-1.2527159561292536
SAMD4B	-1.252965403022065
VHL	-1.2530775294048162
JKAMP	-1.253773010731715
CCDC177	-1.2544123433978696
HTT	-1.2546373416616063
WDR73	-1.2553537028557271
C4ORF50	-1.2555370712544018
PEX14	-1.256157601758474
FAAP20	-1.256523246867423
RNF157	-1.2573802727474062
PET117	-1.2576285087959376
ZNF773	-1.257824062043871
USPL1	-1.2579691135490274
NOSTRIN	-1.2581028862556112
GATA6-AS1	-1.2581565923781104
GRIA2	-1.2584225983422364
VIL1	-1.2585172479134703
TTC30B	-1.2589435935953124
FAM83G	-1.2589605593186324
NAGS	-1.2590888511310987
MOB1B	-1.259223828145755
DOK5	-1.2592713059790273
ZXDA	-1.2592980764125736
ALKBH2	-1.2600592117438933
CDH2	-1.2603390568309738
ULK1	-1.2607178392187894
FAM222B	-1.2611017100664488
ACBD6	-1.2614275470025356
ENHO	-1.2614653515996581
SMARCA2	-1.2617945783253577
PI4KA	-1.2618653096916488
ZNF473	-1.2621405001919714
MED13L	-1.2622728083889434
C17ORF75	-1.2624405455357175
VDR	-1.263116925604409
DDX51	-1.264106564297276
