sample	CCL5	CD2	CD27	CD274	CD276	CD3E	CD68	CD8A	CD8B	CLDN4	CMKLR1	CTLA4	CXCL10	CXCL9	CXCR6	FOXP3	GZMA	GZMB	HAVCR2	HLA-DQA1	HLA-DRB1	HLA-E	IDO1	IFNG	LAG3	MS4A1	NKG7	PDCD1	PDCD1LG2	PRF1	PSMB10	STAT1	TACSTD2	TIGIT	CYT_GZMA_PRF1	CD8_score	GEP18	ESTIMATE_Stromal_score	ESTIMATE_Immune_score	ESTIMATE_score	estimate_purity	absolute_purity	aran_estimate_purity	aran_absolute_purity	aran_lump_purity	aran_ihc_purity	aran_cpe_purity	LeukocyteFraction_methylation	CIBERSORT_CD8_T	CIBERSORT_Tregs	CIBERSORT_NK_activated	CIBERSORT_Macrophage_M1	CIBERSORT_Macrophage_M2	Wolf_LymphocyteInfiltration	Wolf_MacrophageCSF1	Wolf_IFNgamma	Wolf_TGFbeta	Wolf_WoundHealing_CSR
TCGA-95-A4VN-01	10.9355	9.4153	7.8746	10.368	11.1972	9.3276	12.2123	9.6505	7.5662	12.9753	9.4729	7.8297	10.8816	12.269	8.2142	7.4449	9.0459	9.4309	10.0299	12.8496	14.7351	13.5111	9.9504	5.6731	8.6811	8.3576	9.2518	7.2783	7.5232	9.5533	10.8497	13.8277	12.212	8.0549	9.2996	8.60835	10.51202777777778	149.1	1743.76	1892.86	0.634961925300477	0.18	0.635		0.4934	0.75	0.5148	0.454917446121227	0.154995988388966	0.015204520533604	0.0299636601601478	0.0908864221672398	0.306494373296094	1.5421	0.9991	0.4408	0.3151	0.0995
TCGA-95-A4VP-01	10.9124	8.5777	8.2102	5.216	10.9825	9.5539	11.2576	8.634	7.1065	11.6863	8.2943	9.2367	7.3896	9.6388	7.2072	6.1094	8.1204	8.4055	8.4858	11.0557	13.0286	13.2943	8.5109	3.5215	7.7008	9.7218	8.7562	6.5592	5.8613	8.0451	10.8887	11.9071	11.3673	7.016	8.08275	7.87025	9.284166666666666	127.65	984.41	1112.07	0.7191443596792193	0.3	0.7191		0.5397	0.7	0.6291	0.407342247702436	0.148729438180526	0.0142194296384821	0.0702184417571348	0.0185110248603617	0.151362577485425	1.7062	0.4762	0.2764	0.1867	-0.1
TCGA-97-7546-01	9.853	9.0925	8.4028	7.3423	10.3793	9.2191	11.6006	8.776	6.3649	12.8738	9.3391	5.5684	7.5003	10.0863	7.8722	6.1061	7.1275	5.8157	8.7726	11.0576	13.0266	13.6487	7.0727	2.6367	6.4958	8.776	6.0496	5.8022	6.7124	7.6314	9.1007	12.1899	12.2939	6.5611	7.37945	7.570449999999999	9.109227777777779	659.77	1221.68	1881.45	0.6362549328430925	0.67	0.6363	0.57	0.713	0.65	0.6975	0.27707565615704	0.130518402616416	0.0220650958226486	0.0088130653127545	0.0221084581055573	0.300737653799983	1.5452	0.8066	0.1288	0.1303	-0.2275
TCGA-97-7547-01	8.3301	8.0824	7.8291	5.8771	11.4079	8.2264	11.9116	6.9075	5.0423	13.6659	8.6334	5.1169	6.8484	9.1941	6.1234	5.6356	5.5799	4.8802	7.8829	12.419	12.9308	13.3804	8.3418	1.2098	5.023	7.5903	5.2883	5.619	6.096	6.3493	10.2691	11.9815	13.5193	6.9336	5.964600000000001	5.9749	8.72033888888889	47.88	616.86	664.73	0.7631892869636663	0.55	0.7632	0.54	0.6911	0.6	0.6749	0.209712756005366	0.0582117056947903	0.0569466137192559	0.0317299430679828	0.0310302352336619	0.28857232439078	0.9526	0.434	-0.0931	0.111	-0.3165
TCGA-97-7552-01	12.1453	10.1013	10.3362	6.8563	10.2732	10.6041	12.6786	10.9796	7.8817	12.5684	9.6769	5.7302	10.0086	12.1067	9.355	7.3359	9.5038	7.8558	9.0977	11.5364	13.5121	14.8953	10.5157	6.6843	8.5159	10.9941	9.4521	6.7851	7.7693	10.1617	10.9602	14.1002	12.8728	8.3592	9.83275	9.43065	10.630311111111109	311.03	2267.1	2578.12	0.5541745723427505	0.18	0.5542	0.17	0.4952	0.55	0.4233	0.485473406984795	0.214662219979715	0.0102816104615638	0.0222374473390374	0.093178080501345	0.103259552742004	2.6554	1.2767	0.2108	0.1431	-0.364
TCGA-97-7553-01	10.5367	9.1588	8.0399	7.3921	11.3929	9.3741	14.0826	9.4124	7.3806	13.1758	10.2854	6.0089	9.5774	10.2729	7.987	6.1567	8.1341	8.3665	10.4212	13.1438	13.9519	14.2668	9.2912	3.8474	7.1139	9.1107	8.7999	6.5037	8.2904	9.284	10.3059	12.7685	12.6811	7.4993	8.709050000000001	8.3965	10.041716666666666	807.24	2375.74	3182.98	0.47818291399457447	0.29	0.4782	0.3	0.5284	0.65	0.4474	0.412698203184942	0.0988540816381748	0.0	0.0045188462129409	0.0326574582148084	0.289832215709907	1.8227	1.5795	0.2394	0.3604	-0.174
TCGA-97-7554-01	8.9091	8.0369	8.9086	8.9894	11.3431	8.3779	12.2656	7.9549	5.9196	14.0828	9.2187	5.3583	8.9403	9.8145	6.7821	6.6895	6.7556	6.7755	9.0574	11.9333	12.5331	13.7552	7.6264	2.0005	7.0063	7.1248	6.4601	5.5553	7.0668	7.6043	9.6767	12.8943	11.5565	6.4926	7.17995	6.937250000000001	9.298066666666667	1054.4	837.9	1892.29	0.6350265613139646	0.29	0.635	0.3	0.671	0.6	0.5815	0.266182361886277	0.0988102481816691	0.0434469731079174	0.0336438654431999	0.0523602304182396	0.386353014995947	1.0519	0.6668	0.2025	0.5713	-0.124
TCGA-97-7937-01	7.0441	6.2118	5.785	4.127	10.413	6.1231	10.9801	5.3063	3.1756	14.0225	7.0659	3.75	7.414	8.0276	4.9416	4.4931	5.1519	4.8839	7.8046	10.5531	12.537	11.9304	6.6473	1.141	5.2465	5.7981	4.284	3.1756	5.2312	9.387	9.3206	11.8036	13.1913	3.9508	7.269450000000001	4.24095	7.456388888888889	-299.04	-38.36	-337.39	0.8496567628050301	0.59	0.8497	0.42	0.6257	0.71	0.6596	0.187472100052	0.0544784792005531	0.0	0.0023349362194074	0.0349930203655398	0.357538986693051	-0.5248	-0.0694	-0.1034	0.0713	-0.003
TCGA-97-7938-01	8.9538	7.2825	7.0093	6.8404	10.989	8.089	11.2207	8.1363	6.0889	13.319	8.1394	5.3953	6.6539	9.8293	6.601	4.9378	6.4194	5.5706	8.3437	9.8003	12.3426	13.2156	6.9987	2.816	5.1225	7.8568	5.4362	4.2575	5.9548	6.5273	9.0375	12.3838	13.0081	6.357	6.47335	7.1126000000000005	8.508194444444445	-103.95	385.76	281.81	0.7982852283413157	0.61	0.7983	0.61	0.7533	0.7	0.7431	0.218783467515531	0.107910998556296	0.0	0.0004975126290203	0.0322883115463331	0.338928129809867	0.6884	0.3742	0.1045	0.0846	-0.2545
TCGA-97-7941-01	9.5848	8.5177	7.6046	4.7656	10.6978	8.6572	11.9219	7.7404	5.4061	13.0764	9.0237	4.9277	6.9457	9.3512	6.8995	6.1457	6.449	6.338	8.2666	11.8949	13.0552	13.9721	7.634	2.3799	6.449	7.7447	6.9867	5.3035	5.6109	7.7404	10.8645	12.1235	12.8834	6.261	7.0947	6.57325	8.917744444444445	5.96	697.48	703.44	0.7595053042370183	0.36	0.7595	0.36	0.7279	0.8	0.6706	0.227724124002268	0.0622714353733824	0.0361211233967195	0.015720895570772	0.029033414140882	0.440502459595426	1.1105	0.5858	0.165	0.3034	-0.2345
TCGA-97-8171-01	5.8372	4.9566	5.5174	3.193	10.4116	5.0079	11.1608	3.7696	2.2176	13.4194	6.8494	2.3821	4.6846	5.7571	3.9377	3.0715	3.4739	2.6636	7.1237	12.9844	14.5985	13.7356	4.9566	0.0	3.148	4.6846	3.3601	1.425	3.5099	9.073	9.2052	11.1838	10.9471	3.0535	6.27345	2.9936	6.944922222222223	-1263.52	-404.22	-1667.74	0.9358325830415988	0.82	0.9358	0.88	0.9181	0.85	0.9309	0.0308606719972002	0.0444125196420255	0.0	0.0117905215508646	0.0083504360964978	0.452736548848304	-1.0644	-0.3841	-0.1284	-0.5093	-0.101
TCGA-97-8172-01	10.3699	9.3065	9.4828	5.6653	10.3959	9.7701	12.4284	8.6733	6.6811	13.4365	9.8501	6.3893	7.7959	10.9304	7.3151	6.7021	7.8214	6.4209	8.7701	12.4125	12.8009	13.7487	7.2312	2.6536	6.6774	11.1628	7.134	6.9578	6.8659	8.2161	9.7927	12.1626	11.7223	7.7768	8.01875	7.677199999999999	9.40475	798.9	1642.24	2441.15	0.5707973569467999	0.32	0.5708	0.49	0.6248	0.7	0.6107	0.335549308276561	0.070569827476751	0.0062688771858746	0.0066566746224341	0.0182011922892624	0.300941927237517	2.1718	1.0691	0.033	0.251	-0.328
TCGA-97-8174-01	9.2413	8.7072	8.169	5.503	10.6948	9.1385	11.8805	7.7284	5.4039	10.8368	9.3638	6.661	8.524	10.9002	8.2286	6.7731	7.1989	6.3773	8.7371	12.7534	13.6054	13.7139	10.1619	2.4993	7.0126	7.6182	6.8578	6.1625	7.0784	8.2456	9.7997	12.3286	11.0333	7.2875	7.72225	6.56615	9.468238888888887	759.14	1072.77	1831.91	0.6418481759400176	0.3	0.6418	0.3	0.7129	0.85	0.5242	0.271937511116407	0.0875835860592927	0.0010719736594856	0.0	0.0437309481732021	0.365439801723584	1.1334	0.7205	0.0644	0.2727	-0.3365
TCGA-97-8175-01	8.3512	8.2788	6.724	7.5449	12.1784	7.6131	11.8741	6.1898	4.356	14.1758	7.3215	6.257	8.522	8.0076	6.6205	6.561	6.4241	6.4241	9.8273	11.5232	13.3253	13.5453	7.6028	2.2709	6.4005	6.8334	6.7566	4.9663	6.6357	6.9956	9.9016	12.811	13.5359	5.999	6.709849999999999	5.2729	8.746605555555556	-354.97	1120.1	765.14	0.7535827479905015	0.43	0.7536	0.42	0.623	0.7	0.6338	0.358447905107835	0.0120798367068351	0.0315833729976793	0.0132049036633631	0.0291850988961974	0.348041263292931	0.5562	0.7898	0.304	0.1553	0.078
TCGA-97-8176-01	8.3964	6.8916	6.191	3.6203	11.5878	7.4083	12.229	7.0227	4.8553	13.2358	8.8494	3.8754	5.3727	6.6736	5.6877	5.6152	5.6195	6.3863	8.6113	11.8295	12.4461	12.4398	5.7042	0.0	5.2875	6.1651	6.8916	4.699	5.1732	7.2482	10.7646	11.6361	13.1248	4.9964	6.43385	5.939	8.06655	-468.26	528.15	59.89	0.8174776733888363	0.53	0.8175		0.6422	0.85	0.7626	0.30360973711829	0.0679427983829935	0.003253339458574	0.0013573679233225	0.0146540720553217	0.434290455506914	0.3584	0.5051	0.087	0.1119	0.2575
TCGA-97-8177-01	9.7416	8.7922	8.2359	5.5864	11.1092	8.72	13.532	8.3033	6.1509	14.0347	8.4208	6.2903	8.1232	8.2604	7.2906	6.6253	7.9794	6.7244	10.0316	14.0731	15.3873	14.3163	8.9336	2.0323	7.1581	8.3018	7.3001	5.9571	6.667	9.8308	11.3961	12.1826	12.2548	7.1336	8.905100000000001	7.2271	9.527555555555555	890.52	1682.16	2572.68	0.5548390914166321	0.25	0.5548	0.2	0.6058	0.8	0.406	0.39571052119864	0.07318144494095	0.0388008797575608	0.0267776341673651	0.0109076636149327	0.342995002133717	1.6379	1.2319	0.4484	0.4619	0.0515
TCGA-97-8179-01	8.0701	7.1365	5.2502	5.2279	10.4999	6.8171	11.8339	6.7354	4.9486	13.6446	8.5239	4.9119	7.5064	8.8662	6.0985	4.7449	5.1354	4.6473	7.8329	9.4178	11.9683	13.0446	7.7127	2.6854	5.6295	4.1125	5.6741	4.2365	5.2428	6.3797	9.9554	12.0826	12.3023	5.1977	5.75755	5.8420000000000005	8.066533333333332	-203.94	238.11	34.17	0.8196463213361487	0.48	0.8196	0.65	0.77	0.8	0.765	0.116845463196618	0.0659060839451445	0.0071036981226279	0.0173028335760288	0.022861668065293	0.469036157797109	-0.346	0.0704	-0.0627	0.0571	-0.03
TCGA-97-8547-01	7.444	7.6886	6.3474	5.751	12.002	7.4248	12.3197	5.2965	3.1144	12.809	8.1245	6.361	7.5	8.4556	6.0635	7.6463	4.4886	3.454	8.7685	12.7962	14.1183	13.0236	10.0006	1.7216	4.9484	1.3403	4.4886	4.6292	7.8313	8.8011	10.462	11.7017	12.7219	6.514	6.64485	4.20545	8.631622222222225	933.31	816.0	1749.31	0.651098391581538	0.48	0.6511		0.7107	0.65	0.6947	0.246419931261334	0.0157618105162747	0.0522951140582254	0.0113932803308963	0.0052007002213561	0.304638790551095	-0.1155	0.6237	0.0687	0.7887	-0.0835
TCGA-97-8552-01	8.9999	8.6298	7.6149	5.4287	10.8296	8.8818	13.1362	7.5037	4.9485	13.4122	9.1422	6.0093	7.2267	8.7409	6.3699	6.5421	6.2009	5.469	9.2616	13.6969	15.1618	13.4679	8.6518	1.782	8.7139	9.3944	7.1042	5.7398	5.9956	7.8006	10.742	11.2695	12.6955	6.4526	7.00075	6.226100000000001	9.215888888888887	-56.58	1425.01	1368.44	0.6924922765032513	0.27	0.6925		0.7062	0.8	0.6412	0.248435477146085	0.0478935554733459	0.0070667803812813	0.0456720502766384	0.0097834941271219	0.392757360840865	1.3206	0.9991	-0.074	0.0953	-0.2335
TCGA-97-A4LX-01	11.012	10.3424	9.5061	7.8848	11.4259	10.2375	13.1829	9.6727	7.088	12.1535	10.228	7.7615	10.7443	12.7517	8.8283	8.4488	8.436	8.0327	10.2651	14.0291	15.3466	14.5445	11.5727	6.0078	8.206	10.3743	8.6891	8.6247	8.3355	8.8546	11.5914	13.6833	12.8382	8.7256	8.645299999999999	8.38035	10.890738888888889	1073.04	2312.56	3385.61	0.4518525200370079	0.2	0.4519		0.4511	0.65	0.3896	0.552084148181214	0.110311582806058	0.0305221221514318	0.0	0.116637222168523	0.233497834700923	2.3214	1.4054	0.4219	0.3594	-0.069
TCGA-97-A4M0-01	10.2889	9.5377	8.1795	6.1641	11.1151	9.5839	11.9815	9.2011	7.0436	12.9874	8.2323	7.0436	8.8017	10.0534	7.7044	7.2232	7.9742	6.304	9.0566	13.436	14.3424	13.6996	8.3439	3.4033	7.195	7.6821	8.0825	6.7637	6.2617	7.9072	11.9266	13.2308	12.4862	7.6299	7.9407	8.12235	9.727066666666667	-353.83	1550.94	1197.11	0.7104146896981087	0.55	0.7104		0.7281	0.65	0.7152	0.215142644005042	0.105544920478981	0.0608114779163272	0.0679992584694596	0.0343942446685326	0.187016917073683	1.4457	0.909	0.229	-0.1789	-0.2095
TCGA-97-A4M1-01	9.4771	8.1141	6.3886	5.292	10.3824	8.1592	12.6116	7.5355	5.9471	11.7771	9.2006	4.7518	7.2316	8.6524	6.2271	4.973	6.751	6.3184	8.435	12.0064	14.6086	14.2418	7.9918	2.4344	6.0466	3.6721	7.1741	4.141	6.3534	8.5373	10.5817	11.8083	13.0002	5.4935	7.64415	6.7413	8.858994444444445	-62.73	1148.37	1085.64	0.7218347345112301	0.36	0.7218		0.7556	0.65	0.7475	0.173136898085063	0.0590607537080581	0.0	0.0293594457485667	0.0169262788455817	0.390383603205434	0.4163	0.7392	-0.0227	-0.1329	-0.211
TCGA-97-A4M2-01	10.7331	9.5854	9.0185	6.478	10.8021	9.7307	13.6508	9.1893	6.9799	12.6453	10.0395	6.2321	8.3277	9.7821	8.4076	6.3773	7.76	7.0125	9.7978	11.9613	14.3088	14.1117	11.0131	4.3409	6.9237	9.0402	8.5198	6.478	7.1558	9.1507	11.0242	12.3413	11.6955	6.9688	8.45535	8.0846	9.93215	310.71	2085.83	2396.55	0.5761605740470127	0.37	0.5762		0.5478	0.65	0.5034	0.436969407988045	0.0942147276109715	0.036955269553362	0.0320017321466246	0.0280854247658107	0.199384327854595	1.8922	1.3069	0.2391	-0.1022	-0.265
TCGA-97-A4M3-01	8.0222	7.1612	6.8751	4.3012	11.1048	7.6423	10.7245	6.3384	3.7703	13.2097	7.4387	5.1455	5.7977	6.9995	5.8108	5.1302	5.1455	4.8741	6.8494	10.3124	12.9877	12.4718	6.6531	1.5961	4.9469	6.3203	5.32	4.4754	3.337	5.6163	9.1664	11.7273	12.6442	5.166	5.3809000000000005	5.05435	7.721072222222221	-96.53	-49.79	-146.32	0.8345344203271953	0.69	0.8345		0.8728	0.75	0.7858	0.130271433646614	0.0622510870856181	0.0	0.0549547014452491	0.0	0.263467248690271	0.1755	-0.1394	0.0516	0.1532	-0.115
TCGA-97-A4M5-01	9.08	8.133	7.6318	6.0696	11.3843	8.1734	12.9135	7.1122	4.9417	12.0125	9.5892	5.8877	8.3224	9.1968	6.4194	6.3179	7.2654	6.7237	9.1423	12.3159	12.8151	13.6952	8.5327	2.3751	6.2864	8.2547	8.3091	5.5043	6.7237	9.1635	10.4655	12.467	11.4288	6.2231	8.21445	6.026949999999999	9.128722222222223	455.52	1140.02	1595.54	0.6680628169719238	0.25	0.6681		0.6647	0.75	0.6407	0.301539560956696	0.0509748136475373	0.0110632033453602	0.0156624208397396	0.0244351507478999	0.390685476047842	1.0628	0.8564	0.2161	0.3109	-0.2005
TCGA-97-A4M6-01	10.0795	9.7565	8.4334	5.9163	10.8999	9.9896	12.4617	7.842	6.3792	12.3803	8.4016	6.7719	8.7235	11.2017	7.114	7.4111	7.6354	5.9594	8.9254	13.7276	14.6334	14.3711	12.6795	3.1321	8.5689	9.3458	7.5465	6.8194	6.7166	7.923	11.2006	13.0459	12.7254	7.518	7.7791999999999994	7.1106	9.994250000000001	323.17	1743.83	2067.0	0.6150090961658046	0.43	0.615		0.5478	0.75	0.5034	0.363204503356865	0.050731651360946	0.0879129161637521	0.0405430265380027	0.0695700525580528	0.246088119054475	1.6924	0.9292	0.3752	0.1558	-0.2375
TCGA-97-A4M7-01	9.6155	9.4338	8.8083	6.0039	11.4011	9.5475	11.9983	8.2559	6.0974	13.0836	8.5797	7.8404	8.9368	10.9764	7.9039	8.0378	7.0071	6.7376	9.3696	14.0375	15.9043	14.1395	9.124	2.7195	7.9194	8.7039	6.9828	6.6539	7.2827	8.4704	10.8908	12.7225	11.8514	8.0792	7.73875	7.17665	9.923744444444445	351.63	1686.79	2038.42	0.618311683444361	0.37	0.6183		0.5881	0.75	0.5507	0.409630599584696	0.0549596931971765	0.062912184210924	0.055496671797114	0.0482812696278012	0.208648053653229	1.7584	1.0399	0.2332	0.3807	-0.0935
TCGA-99-7458-01	10.9262	10.1897	8.401	8.352	10.8001	9.9525	12.2807	9.575	7.327	13.0088	9.1236	7.3447	9.3852	11.8361	8.4819	8.0993	8.6097	6.5085	9.0977	12.9232	14.526	13.7839	8.7203	4.7805	7.1125	8.2205	8.049	6.219	7.8768	8.6011	10.8473	13.3129	13.3535	8.3105	8.6054	8.451	10.164349999999999	734.9	1603.9	2338.8	0.5830683760420341	0.36	0.5831	0.33	0.6123	0.6	0.4759	0.329517270330442	0.126780131075532	0.0523848507476815	0.0467221694882911	0.055649214547985	0.174308339181512	1.6622	1.0104	0.2428	0.3843	-0.1605
TCGA-99-8025-01	8.0763	7.2538	7.6487	5.1695	11.3689	7.3717	10.7477	6.3394	3.9382	14.0076	8.1711	5.0728	7.8112	9.071	5.4914	5.8566	6.007	5.1828	7.944	10.3825	12.4343	12.6358	7.0548	2.3216	7.1219	7.7274	5.5945	4.6434	5.0584	5.7544	9.712	12.2297	12.6583	5.5541	5.8807	5.1388	8.284127777777778	-12.83	124.59	111.77	0.8130678537579988	0.43	0.8131	0.43	0.6815	0.65	0.6365	0.199753335328862	0.0470252112048467	0.0304532881324955	0.0	0.0017781852097629	0.3286242105483	0.4294	0.0743	0.0958	0.4813	0.0745
TCGA-99-8028-01	12.3265	10.5476	10.4586	8.2074	11.2569	11.2186	13.5001	10.6883	8.1841	12.9398	10.2726	8.8975	11.5154	13.6144	9.6272	8.3637	10.0339	10.1062	10.922	14.2056	15.7318	14.4573	11.0362	6.0261	9.6568	8.9027	10.8424	8.105	8.299	10.0238	11.7078	14.1577	12.8796	9.2028	10.028849999999998	9.4362	11.43051666666667	1305.02	2756.73	4061.75	0.36123439809454044	0.18	0.3612	0.17	0.4578	0.6	0.3242	0.512026499630015	0.147523000843359	0.0722154430743464	0.0188806016336286	0.109429248802996	0.273241610657773	2.6466	1.6229	0.6075	0.6754	-0.038
TCGA-99-8032-01	8.9398	7.9598	9.9694	5.1304	11.6063	8.3454	11.2289	7.2177	5.6293	12.4488	7.9734	7.0489	6.8724	7.7687	6.5439	6.6265	6.5195	6.7932	8.0067	8.684	10.4742	12.608	7.3306	1.7427	6.15	8.1001	6.3291	5.4212	5.7496	7.4419	10.0002	12.0096	11.0996	6.8627	6.980700000000001	6.4235	8.4082	507.44	341.74	849.18	0.7454164433786162	0.31	0.7454	0.49	0.6366	0.6	0.6462	0.312385698463366	0.0836196090518895	0.0206088609228559	0.0	0.0121608978605109	0.164437559723056	1.3422	0.3052	0.1815	0.4992	0.076
TCGA-99-8033-01	11.1501	9.1797	6.6658	7.3838	11.4424	9.1512	11.462	9.3404	7.1219	12.1027	8.3947	7.1929	10.1275	10.8186	8.3366	4.8988	9.719	10.3019	8.8257	12.4151	14.5104	13.6118	9.944	7.0213	8.7387	6.2027	9.2508	7.4106	6.9179	10.0567	11.0908	14.7175	12.346	8.0092	9.88785	8.23115	10.152144444444446	-311.45	1082.74	771.29	0.7529890164114394	0.29	0.753	0.45	0.5429	0.6	0.5896	0.402544642546143	0.164935098878673	0.0076410828305601	0.110066740056897	0.0423026604413947	0.110595257886747	1.0195	0.4218	0.4674	0.3118	0.1955
TCGA-99-AA5R-01	11.3073	9.3795	9.7552	7.0836	10.1671	10.2447	12.6199	9.6293	7.7068	12.6327	9.6684	7.8597	8.4582	10.8769	7.9793	6.3815	8.5819	8.2883	9.167	13.2843	14.6903	14.6762	9.6837	5.2855	7.2212	11.2091	9.7026	7.5017	7.2316	9.7875	10.9416	12.3466	11.9222	7.9191	9.1847	8.668050000000001	10.231349999999999	876.07	2313.11	3189.18	0.4773834218726641	0.96	0.4774		0.5198	0.7	0.4704	0.4158927893055	0.158598522980389	0.0191144554501752	0.0686390863871827	0.0166359607723904	0.162354265249476	2.4485	1.2136	0.353	0.1762	-0.2695
TCGA-J2-8192-01	9.2074	8.6629	7.3997	7.0156	11.39	8.5271	12.8219	7.5743	5.4894	13.3771	8.4409	6.6722	7.531	8.7076	6.6291	7.3948	6.6346	5.3235	9.842	13.2094	13.6936	13.6056	10.3595	3.2109	7.0156	7.5771	5.6382	4.7497	7.5996	7.5968	9.8913	12.6298	13.0322	7.1088	7.1157	6.53185	9.284222222222223	1487.82	1558.13	3045.95	0.4957506831756341	0.41	0.4958	0.4	0.5931	0.735	0.5494	0.31830723309553	0.0581014560711653	0.0122780260007634	0.0	0.003529591634671	0.395027149486864	0.9821	1.1323	0.2156	0.8887	-0.19
TCGA-J2-8194-01	7.5719	7.2303	5.551	5.3771	10.9859	7.2006	11.341	6.1273	3.5732	12.2557	8.6487	5.2339	7.0282	9.2293	6.3748	5.0393	5.9756	6.1803	8.5862	9.6208	11.3166	12.8143	7.5452	0.9047	4.8751	5.6139	5.601	4.9984	6.1273	6.5596	8.9605	12.2525	11.8649	5.1829	6.2676	4.85025	8.00901111111111	119.69	630.25	749.95	0.7550465840039227	0.44	0.755	0.44	0.6721	0.725	0.6495	0.250182600256661	0.0434812800641527	0.0	0.0	0.0334959163265152	0.290774434865209	0.0723	0.4425	0.1875	0.3107	-0.22
TCGA-J2-A4AD-01	8.7969	6.1044	5.5897	4.569	11.2164	6.5035	10.3976	6.6507	4.4401	14.5143	7.2825	2.7407	6.1464	4.7756	5.7919	3.4546	4.2984	4.569	6.9592	10.1531	11.4866	12.4424	5.5257	0.0	5.0477	3.6286	4.71	3.8879	3.8066	5.3064	9.2565	12.1664	15.1143	4.1413	4.8024000000000004	5.5454	7.41161111111111	-432.07	-399.89	-831.96	0.8856682291024294	0.57	0.8857		0.7751	0.7	0.8129	0.231671929015513	0.0920398522541707	0.0	0.0175659226599465	0.0	0.222974691254815	-0.4618	-0.3167	0.073	0.3153	0.057
TCGA-J2-A4AE-01	9.1447	8.2062	8.6728	6.0186	10.033	8.9464	11.6474	8.3411	6.0829	12.8326	8.26	7.4638	8.1352	10.7568	6.9739	6.3614	6.8829	5.5023	8.9114	13.9771	15.2687	13.909	8.4054	3.8076	8.2984	9.6503	6.9044	5.6109	5.7756	7.7675	10.0802	12.056	12.6025	7.1281	7.325200000000001	7.212000000000001	9.444655555555556	-605.53	1057.3	451.77	0.7830126040859489	0.52	0.783		0.7285	0.65	0.7158	0.254952590365913	0.101720113361473	0.0112689912408295	0.0082910995324052	0.0425435827612898	0.22084635674414	1.4851	0.6973	0.2059	-0.2204	-0.2045
TCGA-J2-A4AG-01	9.5842	8.8743	8.5338	5.6908	10.6524	9.1129	11.5503	8.3625	5.5764	14.3633	7.8877	7.5621	8.0249	8.9152	7.853	7.0606	7.5448	7.6415	8.7478	11.4037	13.9065	13.1965	9.3628	2.8462	6.9702	10.2726	7.5007	5.7822	6.5697	7.9349	9.6269	12.3503	12.5697	7.821	7.739850000000001	6.96945	9.232661111111112	334.08	1381.48	1715.55	0.6548516309044211	0.31	0.6549		0.5381	0.65	0.5169	0.479428512581699	0.105728935701491	0.070235613781098	0.000920262782566	0.0075240337779798	0.25423426098099	1.6463	0.7981	0.3257	0.4007	-0.21
TCGA-L4-A4E5-01	8.8978	8.2265	8.119	6.7295	10.5793	7.9495	10.3646	7.5159	4.9768	14.1803	7.4079	6.1697	8.3604	9.7011	7.3037	6.2948	7.1458	7.113	7.5302	10.2085	12.0797	12.8223	6.7901	4.3939	6.5866	5.2769	6.5094	5.7734	5.467	7.3203	10.0013	12.1702	13.3642	6.5797	7.23305	6.24635	8.637166666666666	-707.04	26.44	-680.6	0.8751343072843318	0.66	0.8751		0.7055	0.8	0.6887	0.228804897766173	0.153431712479892	0.0375472136356284	0.0083810319393584	0.0326358187107593	0.204045466590751	0.5485	-0.143	0.0575	0.1543	0.0625
TCGA-L9-A443-01	9.7504	8.0617	6.9967	4.4815	10.7406	8.3268	10.3467	8.6529	5.8082	13.0695	8.3344	6.3452	9.918	11.0814	6.5835	5.5344	7.1942	7.5285	8.2781	9.1024	12.7725	12.5717	7.7174	3.3198	6.3846	6.6169	7.2162	5.3921	5.4673	7.0731	9.7875	12.3587	11.6673	5.8226	7.13365	7.230550000000001	8.656794444444445	190.21	473.85	664.06	0.7632528334374684	0.48	0.7633		0.7867	0.65	0.7366	0.163677667582366	0.141999173639383	0.0121374631492853	0.0170798435161681	0.072371379837867	0.22565840940048	0.6984	0.2579	0.3004	0.3835	-0.132
TCGA-L9-A444-01	12.5267	10.8562	9.929	8.3043	10.6884	10.5513	12.346	10.9855	8.7147	13.5689	9.6283	7.9835	11.2056	14.1091	9.6352	7.3349	9.444	10.5396	10.1852	13.8966	15.3243	14.6979	10.9439	7.205	9.6679	9.2845	9.804	8.6804	7.8942	10.5945	11.219	14.2363	12.1473	8.9871	10.01925	9.850100000000001	11.248761111111111	598.66	2247.22	2845.88	0.5210382836056408	0.37	0.521		0.5786	0.65	0.5395	0.412881997575397	0.200428806816447	0.0112635170213711	0.0203960799751634	0.101227334826918	0.160298290170828	2.3696	1.1502	0.3826	0.2004	-0.2065
TCGA-L9-A50W-01	8.4115	7.9642	7.698	3.8585	10.986	8.0926	10.9463	6.0827	3.8953	13.5969	7.4014	5.3625	7.5182	9.4556	5.9663	6.4727	6.3712	5.0395	8.1318	12.9428	14.3651	13.8546	7.6879	1.8584	7.772	3.1502	5.7216	6.4414	5.3625	11.5426	10.6933	12.3996	13.6248	5.5241	8.956900000000001	4.989	8.676861111111112	-443.11	673.3	230.19	0.8028258715281575	0.76	0.8028		0.7215	1.0	0.7251	0.15458801557149	0.0227158413726242	0.0126445901338507	0.0534264528016856	0.0361332592372395	0.162323804783974	0.4741	0.3914	0.1155	0.1742	-0.2545
