stratum	covariates	method	outcome	cut	predictor_cut	k	effect	fe	se	p	I2	ci_low	ci_high	tau2	neg	npos	cohorts	eligible	q
pur_low	KRT5_6_14	pearson_winsor	CD8_mean	0.25	expression	4	-0.2066716523102643	-0.20670628029160515	0.05656893210996322	0.0002587421999727439	0.5740709550480799	-0.31754472188968363	-0.09579858273084497	0.014212160774048571	7	1	8	True	0.004278286422271601
pur_low	KRT5_6_14	pearson_winsor	CD8_z	0.25	expression	4	-0.207481120449936	-0.20703441283653434	0.05673876414871048	0.00025540441143328353	0.5770953253844104	-0.31868705470872094	-0.09627518619115104	0.014375399835816661	7	1	8	True	0.0042490558139637
pur_low	KRT5_6_14	pearson_winsor	CD8_rank	0.25	expression	4	-0.2176507184153339	-0.21475355176920993	0.05959861676475328	0.00026026422002588744	0.6196184407233369	-0.3344618608026554	-0.1008395760280124	0.017063726681150165	7	1	8	True	0.004289219426352435
pur_low	KRT5_6_14	pearson_winsor	CD8_pc1	0.25	expression	4	-0.207481120449936	-0.20703441283653434	0.05673876414871048	0.00025540441143328353	0.5770953253844104	-0.31868705470872094	-0.09627518619115104	0.014375399835816661	7	1	8	True	0.0042490558139637
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_mean	0.25	expression	4	-0.22681263181615557	-0.22888555289983664	0.057118274169703644	7.159280683523098e-05	0.58372292125381	-0.3387623920478592	-0.11486287158445198	0.014719838079134958	7	1	8	True	0.0023084011108264043
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_z	0.25	expression	4	-0.22844739288980673	-0.22987120992960647	0.05743997212057428	6.974613209922936e-05	0.5887576341583519	-0.3410276695191171	-0.11586711626049635	0.015013513306307963	7	1	8	True	0.0022779881777238455
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_rank	0.25	expression	4	-0.23165093371639298	-0.23127201947460352	0.05771487368678736	5.9771038211353434e-05	0.5950518732334075	-0.34477000751477466	-0.1185318599180113	0.015343974594625318	7	1	8	True	0.002178322821232628
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_pc1	0.25	expression	4	-0.2283110428678926	-0.22964169462985476	0.05757228087414972	7.319872363349578e-05	0.5909589105248564	-0.34115063988905026	-0.11547144584673498	0.015142692883065568	7	1	8	True	0.002324511205521934
pur_low	KRT5_6_14	pearson_winsor	CD3D	0.25	residual	4	-0.22523760338624566	-0.23724948032992915	0.04931328338263248	4.936147488596087e-06	0.4328460967535965	-0.3218898627756228	-0.12858534399686847	0.008101307602120304	7	1	8	True	0.0007651367415047408
pur_low	KRT5_6_14	pearson_winsor	CD3E	0.25	residual	4	-0.215803995039795	-0.22379266851855012	0.05958660532980595	0.0002926888577136008	0.6179776602978334	-0.33259159544721706	-0.09901639463237291	0.016932303031429608	7	1	8	True	0.0045563796595653626
pur_low	KRT5_6_14	pearson_winsor	CD3G	0.25	residual	4	-0.24196219335271968	-0.2439218374028068	0.06664785124443322	0.00028291925785565796	0.7048525565097755	-0.37258958143879184	-0.11133480526664755	0.024389974703899107	7	1	8	True	0.004473204540704043
pur_low	KRT5_6_14	pearson_winsor	CD8A	0.25	residual	4	-0.20897432112871753	-0.2151123356456815	0.06790583105940742	0.0020880543102609235	0.712212001366804	-0.34206730434541743	-0.0758813379120176	0.025523832614449488	7	1	8	True	0.013994959223988048
pur_low	KRT5_6_14	pearson_winsor	CD8B	0.25	residual	4	-0.20990981381685192	-0.21350161064577994	0.059106253391181834	0.00038319088676193645	0.6102250602367566	-0.32575594172466676	-0.09406368590903709	0.016487976425171663	7	1	8	True	0.005241931583751178
pur_low	KRT5_6_14	pearson_winsor	CD3_mean	0.25	residual	4	-0.23561556985833276	-0.24223842011623178	0.057194757079536286	3.796444907873133e-05	0.5871067168223744	-0.34771523383874114	-0.12351590587792435	0.014804522868024401	7	1	8	True	0.001831007660387841
pur_low	KRT5_6_14	pearson_winsor	CD3_z	0.25	residual	4	-0.23605606329294757	-0.2423396064756897	0.057230350003121086	3.7127357569890444e-05	0.588031109673055	-0.34822548812168663	-0.12388663846420847	0.01485156736125174	7	1	8	True	0.00182014890917713
pur_low	KRT5_6_14	pearson_winsor	CD3_rank	0.25	residual	4	-0.23703405204469294	-0.2426873661530505	0.05764767585485745	3.926353435461593e-05	0.596967175254239	-0.35002142051265284	-0.12404668357673307	0.015329662497971866	7	1	8	True	0.0018553099661065085
pur_low	KRT5_6_14	pearson_winsor	CD3_pc1	0.25	residual	4	-0.23567190841218733	-0.24199655281056942	0.057221091934593925	3.811488029686649e-05	0.5877670449156948	-0.3478231877600468	-0.12352062906432787	0.014839182391440662	7	1	8	True	0.0018326541528552829
pur_low	KRT5_6_14	pearson_winsor	CD8_mean	0.25	residual	4	-0.21432802884389002	-0.21867467423341053	0.06759688025729936	0.001520829441987015	0.710319601808284	-0.3468154796154634	-0.08184057807231665	0.025253401397289224	7	1	8	True	0.011456689688306147
pur_low	KRT5_6_14	pearson_winsor	CD8_z	0.25	residual	4	-0.21397787634937518	-0.21826553802359241	0.0666572031350517	0.0013267780082844515	0.7014599498463826	-0.3446235938042469	-0.08333215889450346	0.024235850623780482	7	1	8	True	0.010584001332601706
pur_low	KRT5_6_14	pearson_winsor	CD8_rank	0.25	residual	4	-0.2169418118124232	-0.22038437054012835	0.06558372236479573	0.0009401158976529938	0.6907946694538636	-0.3454835456194969	-0.08840007800534949	0.023091235056365202	7	1	8	True	0.008646671305419323
pur_low	KRT5_6_14	pearson_winsor	CD8_pc1	0.25	residual	4	-0.21397787634937518	-0.21826553802359241	0.0666572031350517	0.0013267780082844515	0.7014599498463826	-0.3446235938042469	-0.08333215889450346	0.024235850623780482	7	1	8	True	0.010584001332601706
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_mean	0.25	residual	4	-0.23192456195498706	-0.2378095637302006	0.06114043154953937	0.00014865285836799296	0.6428344823217381	-0.35175760579132065	-0.11209151811865345	0.018591106086544778	7	1	8	True	0.0032741025786459836
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_z	0.25	residual	4	-0.23483817210615546	-0.23985316488191988	0.06122623569488902	0.00012526793037178293	0.6446306520572616	-0.3548393889770986	-0.1148369552352123	0.018699452294703666	7	1	8	True	0.0030429245699097143
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_rank	0.25	residual	4	-0.23121934423135035	-0.23570544697036733	0.06078074677350162	0.00014228942277396965	0.6389964096037755	-0.3503474188608626	-0.11209126960183807	0.018277518627956367	7	1	8	True	0.0032102204917608987
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_pc1	0.25	residual	4	-0.2352025736315725	-0.2402956430307742	0.061290663210598825	0.0001242960945343309	0.6455495162450333	-0.3553300661129203	-0.11507508115022472	0.018766002060386037	7	1	8	True	0.0030251461834231975
pur_low	KRT5_6_14	pearson_winsor	CD3D	0.20	expression	4	-0.21511656677711713	-0.22987974368357614	0.05570649513838986	0.00011264386474344513	0.4381786083506182	-0.3242992909533169	-0.1059338426009174	0.010457924356511104	7	1	8	True	0.00286546354235989
pur_low	KRT5_6_14	pearson_winsor	CD3E	0.20	expression	4	-0.19491689569194914	-0.20705217472728346	0.05930382148075181	0.0010135040007371056	0.5036020072763463	-0.31115024993981555	-0.07868354144408277	0.013641655514512569	7	1	8	True	0.009001290451592201
pur_low	KRT5_6_14	pearson_winsor	CD3G	0.20	expression	4	-0.2219154622684317	-0.22615040630248526	0.06145635989004998	0.00030508476156724217	0.5508987205054735	-0.3423677142738616	-0.10146321026300179	0.016090043180142708	7	1	8	True	0.004638575739417416
pur_low	KRT5_6_14	pearson_winsor	CD8A	0.20	expression	4	-0.20158722021668163	-0.20753497170166996	0.06411004392065488	0.0016643134684623361	0.5866561626477135	-0.32724059734844624	-0.07593384308491702	0.018669777083314205	7	1	8	True	0.012131320975715983
pur_low	KRT5_6_14	pearson_winsor	CD8B	0.20	expression	4	-0.20471665287475999	-0.2085071825379686	0.0578896573883463	0.0004057349430892837	0.488458907718363	-0.31817829643328177	-0.0912550093162382	0.012651425835532783	7	1	8	True	0.005390075420985476
pur_low	KRT5_6_14	pearson_winsor	CD3_mean	0.20	expression	4	-0.21542825463309676	-0.22588706225256136	0.057690802004846845	0.00018832238209362772	0.48087020973377775	-0.3285001488018277	-0.10235636046436579	0.012332763780100285	7	1	8	True	0.003642505109714455
pur_low	KRT5_6_14	pearson_winsor	CD3_z	0.20	expression	4	-0.21552542695020155	-0.2255728389645196	0.05773189922287034	0.00018905323525464054	0.481991426957394	-0.3286778701861234	-0.10237298371427975	0.012382842868133532	7	1	8	True	0.0036471618776742648
pur_low	KRT5_6_14	pearson_winsor	CD3_rank	0.20	expression	4	-0.2223104035014649	-0.2302440973700921	0.059673809120247424	0.00019498508580637622	0.5199697134982414	-0.3392689201974676	-0.10535188680546213	0.014282876583063417	7	1	8	True	0.0037133171809337557
pur_low	KRT5_6_14	pearson_winsor	CD3_pc1	0.20	expression	4	-0.21604348702876908	-0.22592790539919824	0.05776476654888494	0.00018397894086058685	0.48315980301433553	-0.3292603490399476	-0.10282662501759052	0.01242994266457429	7	1	8	True	0.003614333694961518
pur_low	KRT5_6_14	pearson_winsor	CD8_mean	0.20	expression	4	-0.20651703481115857	-0.2113228068637103	0.06040943822999452	0.000629390942625748	0.5336558158776494	-0.3249173580682449	-0.08811671155407225	0.01505920009713573	7	1	8	True	0.006908286167396248
pur_low	KRT5_6_14	pearson_winsor	CD8_z	0.20	expression	4	-0.20811081054541936	-0.21241162970670716	0.06003801415882884	0.0005276400827038916	0.5281631548065412	-0.3257831560000297	-0.090438465090809	0.014723393634738994	7	1	8	True	0.006258998918577815
pur_low	KRT5_6_14	pearson_winsor	CD8_rank	0.20	expression	4	-0.21943430230277491	-0.22065359073963947	0.06458521630841663	0.0006798138648564652	0.5965132795501881	-0.3460190002010004	-0.0928496044045494	0.01928832639457748	7	1	8	True	0.007223103454512286
pur_low	KRT5_6_14	pearson_winsor	CD8_pc1	0.20	expression	4	-0.20811081054541936	-0.21241162970670716	0.06003801415882884	0.0005276400827038916	0.5281631548065412	-0.3257831560000297	-0.090438465090809	0.014723393634738994	7	1	8	True	0.006258998918577815
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_mean	0.20	expression	4	-0.2194424047805051	-0.22720221826751116	0.06101952762096978	0.00032281867544528314	0.5410041592727228	-0.3390384812712529	-0.0998463282897573	0.015540532211836046	7	1	8	True	0.004772325990940166
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_z	0.20	expression	4	-0.2198685819008206	-0.22694679238231044	0.060710044504796536	0.00029276636196373554	0.5363166205536308	-0.33885808263004563	-0.10087908117159557	0.015251183952923297	7	1	8	True	0.0045563796595653626
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_rank	0.20	expression	4	-0.22482919983794186	-0.22946506930487678	0.062299515451608535	0.0003075651034984	0.5633017442071953	-0.3469340063773912	-0.10272439329849253	0.016894778936104343	7	1	8	True	0.004644340499294809
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_pc1	0.20	expression	4	-0.22021919694259412	-0.22708489935160303	0.06062755288367759	0.0002808750872313008	0.5354120956484202	-0.3390470170653997	-0.10139137681978855	0.015188282977142998	7	1	8	True	0.004450789843819074
pur_low	KRT5_6_14	pearson_winsor	CD3D	0.20	residual	4	-0.2531237575412298	-0.26587107130183624	0.0626599513427151	5.353289928103877e-05	0.5671779991442291	-0.37593500544598357	-0.130312509636476	0.017060055503880622	7	1	8	True	0.002072422778466035
pur_low	KRT5_6_14	pearson_winsor	CD3E	0.20	residual	4	-0.24551014414136596	-0.25397214798056506	0.073927346040698	0.0008970671923676707	0.6977755904353762	-0.3904050798537638	-0.10061520842896812	0.0294994111220247	7	1	8	True	0.008429863974074015
pur_low	KRT5_6_14	pearson_winsor	CD3G	0.20	residual	4	-0.2699427494312855	-0.27465084399694245	0.07702646843785871	0.0004573877121165604	0.7313549823663412	-0.42091185342579973	-0.11897364543677122	0.03383816174024716	7	1	8	True	0.005768685838531313
pur_low	KRT5_6_14	pearson_winsor	CD8A	0.20	residual	4	-0.23794965153217418	-0.24636179627053004	0.08199327904451731	0.0037071412100417225	0.762073845801641	-0.39865352543377086	-0.07724577763057752	0.04001433832183116	7	1	8	True	0.020311460522919603
pur_low	KRT5_6_14	pearson_winsor	CD8B	0.20	residual	4	-0.24625829776986605	-0.252255953124343	0.07536731129529484	0.0010852420549526322	0.7116914975536471	-0.3939755135202627	-0.09854108201946934	0.031383073027531454	7	1	8	True	0.009383994262824984
pur_low	KRT5_6_14	pearson_winsor	CD3_mean	0.20	residual	4	-0.263936463456646	-0.2721039405457566	0.07100409211322366	0.0002014423853224812	0.6732192198519547	-0.40310192675352885	-0.12477100015976314	0.02620525578733937	7	1	8	True	0.0037792030360678346
pur_low	KRT5_6_14	pearson_winsor	CD3_z	0.20	residual	4	-0.2659249806109079	-0.2734918645823808	0.07098098119441518	0.00017937201344726055	0.673820642382418	-0.40504514733927655	-0.1268048138825393	0.02622681170725153	7	1	8	True	0.0035690954039335593
pur_low	KRT5_6_14	pearson_winsor	CD3_rank	0.20	residual	4	-0.2656620434246903	-0.2717682331739298	0.0706788255011051	0.00017078359110368332	0.6736866265641269	-0.40418999587644744	-0.12713409097293316	0.026070521466066057	7	1	8	True	0.003495296898964864
pur_low	KRT5_6_14	pearson_winsor	CD3_pc1	0.20	residual	4	-0.265499641529287	-0.27310882834675726	0.07096678889738224	0.00018315714652080946	0.6735419927041051	-0.4045919918666132	-0.12640729119196084	0.026202934468330642	7	1	8	True	0.0036057132692335248
pur_low	KRT5_6_14	pearson_winsor	CD8_mean	0.20	residual	4	-0.24633046658949873	-0.2539447018932855	0.08323795753443984	0.003082861362092592	0.7703285382797807	-0.40947386550367526	-0.08318706767532219	0.04170377908994943	7	1	8	True	0.018117503358783323
pur_low	KRT5_6_14	pearson_winsor	CD8_z	0.20	residual	4	-0.2456497037893797	-0.25293429590392746	0.08213922639978573	0.0027838407446189473	0.7634712702353406	-0.4066396292509413	-0.08465977832781807	0.04022636526870751	7	1	8	True	0.01691564487185786
pur_low	KRT5_6_14	pearson_winsor	CD8_rank	0.20	residual	4	-0.2524943655456037	-0.2586537734100333	0.08240421963182015	0.002183294947452255	0.7666177394634686	-0.4140036681980997	-0.09098506289310776	0.04072383194118091	7	1	8	True	0.014387014458247995
pur_low	KRT5_6_14	pearson_winsor	CD8_pc1	0.20	residual	4	-0.2456497037893797	-0.25293429590392746	0.08213922639978573	0.0027838407446189473	0.7634712702353406	-0.4066396292509413	-0.08465977832781807	0.04022636526870751	7	1	8	True	0.01691564487185786
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_mean	0.20	residual	4	-0.2616011975430823	-0.2687644403366124	0.07463544539998918	0.00045651626139199634	0.7079723604051119	-0.40788398249716673	-0.11531841258899789	0.030581114081396736	7	1	8	True	0.005763420896273905
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_z	0.20	residual	4	-0.26635955418368473	-0.27260619505891326	0.07501645531590288	0.0003842348237191622	0.7119909723066684	-0.4133891048507127	-0.11933000351665679	0.03107970308982719	7	1	8	True	0.005246624773250377
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_rank	0.20	residual	4	-0.25969574824267716	-0.26543446208631144	0.07310445047032611	0.0003817440394550013	0.6957405238638225	-0.40297783827410855	-0.11641365821124577	0.028847562744147646	7	1	8	True	0.005233661620278347
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_pc1	0.20	residual	4	-0.2662758532573696	-0.27255208109459017	0.07504413141439026	0.00038778986219709197	0.7121564339549892	-0.4133596480806654	-0.1191920584340738	0.031110634404668325	7	1	8	True	0.005265989175669085
pur_low	KRT5_6_14	pearson_winsor	CD3D	0.10	expression	4	-0.25777065499246615	-0.27939332635617636	0.08812045124325099	0.0034422598132820992	0.5579665579241915	-0.43048356573065594	-0.08505774425427637	0.02941462561080147	6	1	7	True	0.019427548535235956
pur_low	KRT5_6_14	pearson_winsor	CD3E	0.10	expression	4	-0.24805895853988275	-0.26406408156872085	0.09184821266893804	0.006918355080663125	0.5844810780927231	-0.42807814741537686	-0.06803976966438866	0.03363137039558879	5	2	7	False	0.030051366514931142
pur_low	KRT5_6_14	pearson_winsor	CD3G	0.10	expression	4	-0.2323391912303787	-0.24352577570967318	0.09045965443161329	0.010216066548479725	0.5850732664562253	-0.4096368559702798	-0.055041526490477555	0.03277708515241084	6	1	7	True	0.038967685522810595
pur_low	KRT5_6_14	pearson_winsor	CD8A	0.10	expression	4	-0.2583021521755242	-0.2969919181947674	0.10232485756717023	0.011591762316448337	0.6951425616079586	-0.4588551877303687	-0.05774911662067975	0.04963358646349827	5	2	7	False	0.0424097336021958
pur_low	KRT5_6_14	pearson_winsor	CD8B	0.10	expression	4	-0.21978441177793845	-0.23556183495707078	0.08862754257244132	0.01314318390457545	0.5696249009815351	-0.39349120325821385	-0.046077620297663074	0.03056076623858729	6	1	7	True	0.04612223685402316
pur_low	KRT5_6_14	pearson_winsor	CD3_mean	0.10	expression	4	-0.2605295654273709	-0.2736543147378685	0.08798038440843503	0.0030641967560410036	0.5538710970409991	-0.43296795021389284	-0.08809118064084892	0.02921382650281977	6	1	7	True	0.018050154818596457
pur_low	KRT5_6_14	pearson_winsor	CD3_z	0.10	expression	4	-0.2573559798623084	-0.270458398280142	0.08765221236481549	0.003323632579579782	0.5505639859421649	-0.42915115926260317	-0.08556080046201364	0.028831296037507188	6	1	7	True	0.01899270268211324
pur_low	KRT5_6_14	pearson_winsor	CD3_rank	0.10	expression	4	-0.25759226362353077	-0.2703183027750732	0.08699911319442795	0.003067805621587891	0.5480012839152921	-0.42810739217153293	-0.08707713507552858	0.028312715745942522	6	1	7	True	0.01805959984706895
pur_low	KRT5_6_14	pearson_winsor	CD3_pc1	0.10	expression	4	-0.2576642204084924	-0.2706187420890286	0.0875012853800181	0.0032327766738680097	0.5490833886215092	-0.429163588354289	-0.08616485246269576	0.028655012810830143	6	1	7	True	0.018664305803820433
pur_low	KRT5_6_14	pearson_winsor	CD8_mean	0.10	expression	4	-0.24227919117154198	-0.2746052755438935	0.10081971698294963	0.01625703696607136	0.6803804660262892	-0.4398822053896445	-0.04467617695343948	0.047198543875614694	5	2	7	False	0.05334610006211735
pur_low	KRT5_6_14	pearson_winsor	CD8_z	0.10	expression	4	-0.2411921814104316	-0.2701956778157803	0.09896105032013679	0.014799707753312213	0.6668276600049277	-0.4351522759101557	-0.047232086910707516	0.04456568000638047	5	2	7	False	0.05011978132508739
pur_low	KRT5_6_14	pearson_winsor	CD8_rank	0.10	expression	4	-0.2506842263455325	-0.27883899828871805	0.09956771951797791	0.011811519944861393	0.6718206521599536	-0.445833370623555	-0.05553508206751001	0.04548891720598754	6	1	7	True	0.04294577904160367
pur_low	KRT5_6_14	pearson_winsor	CD8_pc1	0.10	expression	4	-0.2411921814104316	-0.2701956778157803	0.09896105032013679	0.014799707753312213	0.6668276600049277	-0.4351522759101557	-0.047232086910707516	0.04456568000638047	5	2	7	False	0.05011978132508739
pur_low	KRT5_6_14	pearson_winsor	CD3CD8_mean	0.10	expression	4	-0.25937391716205765	-0.28397859991482266	0.09725537616269955	0.007654612224035052	0.6504789654944113	-0.44999095174384407	-0.06875688258027124	0.041986249673423445	6	1	7	True	0.03206706489128183
