stratum	covariates	method	outcome	k	effect	fe	se	p	I2	ci_low	ci_high	tau2	neg	npos	cohorts	eligible	q
pur_low	simple_z	spearman	CD8_z	1	-0.15464903629446908	-0.15211350491670056	0.04264750714143996	0.000256635406153192	0.6929357218172056	-0.23501160658841544	-0.07218655751674509	0.009702338648168878	8	0	8	True	0.002575033535266093
pur_low	simple_z	spearman	CD8_rank	1	-0.15180762953375784	-0.14999782376742887	0.04037672326396963	0.00015121294247164154	0.656966081572553	-0.22804581955891123	-0.07371928466572211	0.008234147813514215	8	0	8	True	0.0018689919689494894
pur_low	simple_z	spearman	CD8_pc1	1	-0.15464903629446908	-0.15211350491670056	0.04264750714143996	0.000256635406153192	0.6929357218172056	-0.23501160658841544	-0.07218655751674509	0.009702338648168878	8	0	8	True	0.002575033535266093
pur_low	simple_z	spearman	CD3CD8_mean	1	-0.1539976342871014	-0.15290524440405043	0.045136817194805876	0.0005835277727416707	0.7263511429264697	-0.23898670040701553	-0.06666705310140687	0.011412105050070608	8	0	8	True	0.004338671465268218
pur_low	simple_z	spearman	CD3CD8_z	1	-0.15452574414851408	-0.15284569581728075	0.04525482077192532	0.0005771232142540195	0.7278001473660581	-0.2397147244276317	-0.06697537098085221	0.011495742535430594	8	0	8	True	0.004309508269110676
pur_low	simple_z	spearman	CD3CD8_rank	1	-0.1512488910850108	-0.1505966762060607	0.042750519328846014	0.0003634436958445797	0.6944345385153896	-0.23191067165243284	-0.06852129846747555	0.009771018245119042	8	0	8	True	0.0032218140500759975
pur_low	simple_z	spearman	CD3CD8_pc1	1	-0.15419015273805353	-0.1526524335914471	0.0451576952907129	0.0005775704526596863	0.7266083384928308	-0.23921120870460708	-0.06682263754890769	0.011426885829968167	8	0	8	True	0.0043096272554280285
pur_low	simple_PC1	spearman	CD3D	1	-0.1454531552920298	-0.14463838801629852	0.03905851104191703	0.00017642471062582	0.6332063141749883	-0.21941878751704935	-0.06982505583068277	0.00742225995886129	8	0	8	True	0.0020345971567890943
pur_low	simple_PC1	spearman	CD3E	1	-0.13194780357750446	-0.13407039508630086	0.04452783745396364	0.0028764256823728806	0.7186895108944807	-0.21651292238110428	-0.045417425825073514	0.010984193015411915	8	0	8	True	0.01339526960062477
pur_low	simple_PC1	spearman	CD3G	1	-0.1468206193804614	-0.1466735791926075	0.04363378185060952	0.0007006269163254654	0.7068566861199911	-0.22926171839981074	-0.062288063176262676	0.01036726386777597	8	0	8	True	0.004854417577304989
pur_low	simple_PC1	spearman	CD8A	1	-0.1440327040350265	-0.14762501672097664	0.0431354964667305	0.0007725188056001284	0.6999419927769456	-0.22563481536002633	-0.06042357789560574	0.010029276486775396	8	0	8	True	0.005212641343375048
pur_low	simple_PC1	spearman	CD8B	1	-0.15424439829883052	-0.1476720748278301	0.03733696980584309	3.121976366273647e-05	0.5984282481399495	-0.22476070399975936	-0.0821209183578023	0.006407102998331467	8	0	8	True	0.0008351117148361306
pur_low	simple_PC1	spearman	CD3_mean	1	-0.14828175537557614	-0.1481558588723381	0.04385152100475898	0.0006578563200448325	0.7098049454511692	-0.23108039265496433	-0.06335074709155794	0.010516271480468313	8	0	8	True	0.004695270719015632
pur_low	simple_PC1	spearman	CD3_z	1	-0.1479442014354093	-0.1479549036060502	0.04399207207148949	0.0007044607000078806	0.7116849638334282	-0.23101446069793968	-0.06273261339500169	0.010612880477087994	8	0	8	True	0.00487232660584779
pur_low	simple_PC1	spearman	CD3_rank	1	-0.14673286635883462	-0.1472878816384721	0.04334379820983891	0.0006497711277666902	0.702861415006651	-0.2286381691175664	-0.06276486411569641	0.010170057930361012	8	0	8	True	0.0046533711440469305
pur_low	simple_PC1	spearman	CD3_pc1	1	-0.14796865018704694	-0.14796165791259355	0.04402707410336246	0.0007099396504715111	0.712150367661162	-0.23110306230055194	-0.06268917810400985	0.010636991173495937	8	0	8	True	0.004890902274002423
pur_low	simple_PC1	spearman	CD8_mean	1	-0.1553182109312659	-0.15312207141624365	0.0430708748631967	0.00027740718936435636	0.6990277418852495	-0.23644282718775	-0.07204316542278902	0.00998575071501703	8	0	8	True	0.0026924789614799203
pur_low	simple_PC1	spearman	CD8_z	1	-0.15574653983807463	-0.15289360506563196	0.0427570014055284	0.0002402019503939889	0.6945284932350654	-0.2362764391406248	-0.07309174210933343	0.009775345937724389	8	0	8	True	0.002483820561849653
pur_low	simple_PC1	spearman	CD8_rank	1	-0.1529021929714831	-0.15078434220215775	0.04047765316864312	0.00014048955551847938	0.6586923026875641	-0.22929527360519664	-0.07463696261114364	0.008297538587241667	8	0	8	True	0.0018154775772166597
pur_low	simple_PC1	spearman	CD8_pc1	1	-0.15574653983807463	-0.15289360506563196	0.0427570014055284	0.0002402019503939889	0.6945284932350654	-0.2362764391406248	-0.07309174210933343	0.009775345937724389	8	0	8	True	0.002483820561849653
pur_low	simple_PC1	spearman	CD3CD8_mean	1	-0.1556673007340715	-0.1540840077456742	0.045445158797124026	0.0005534326550806816	0.7301136411135134	-0.2411682837856469	-0.06776839297278342	0.011631140546646799	8	0	8	True	0.00420326646266929
pur_low	simple_PC1	spearman	CD3CD8_z	1	-0.1562370005945967	-0.1540586195247956	0.04558678976514127	0.0005491817260850469	0.731816349419984	-0.24197950136276442	-0.06807328927140743	0.011732284470375269	8	0	8	True	0.0041930982661696975
pur_low	simple_PC1	spearman	CD3CD8_rank	1	-0.15296518859239588	-0.15182738491228565	0.0430850037321116	0.00034570747278919555	0.6992279824723469	-0.2341921640537458	-0.06961741449091069	0.009995261163324356	8	0	8	True	0.0031175988919513206
pur_low	simple_PC1	spearman	CD3CD8_pc1	1	-0.1559042053808995	-0.15386845295995208	0.045498608039960024	0.0005508132360559797	0.7307580841238929	-0.24149559748332977	-0.06790579628659792	0.01166927115079654	8	0	8	True	0.004200542657747158
pur_low	both_programs	spearman	CD3D	7	-0.1352245970684584	-0.1376985400243142	0.027278454445233212	6.108800816787087e-07	0.24498215400349133	-0.18728575940692582	-0.08240590076715461	0.0014335052513009335	8	0	8	True	8.791652243995224e-05
pur_low	both_programs	spearman	CD3E	7	-0.1044941129107442	-0.11018589860288315	0.03091907424236631	0.0006938895501051087	0.4013585714577746	-0.1639831778478801	-0.04424776562852636	0.0029620189318507635	7	1	8	True	0.004827816962519385
pur_low	both_programs	spearman	CD3G	7	-0.11027504100673553	-0.11359671470909537	0.031643936792530504	0.00046682953466085914	0.42735861685885673	-0.17104825242788105	-0.048665883381827875	0.0032970975101057876	7	1	8	True	0.0037439015962954093
pur_low	both_programs	spearman	CD8A	7	-0.11536000169753598	-0.12295595469896436	0.033550210013312	0.0005527382186783163	0.4888414373452328	-0.1796616825342873	-0.05007673609922369	0.0042250750570938965	7	1	8	True	0.004201930336783207
pur_low	both_programs	spearman	CD8B	7	-0.13287953781630546	-0.1333561027821578	0.025537335152340915	1.656134130109484e-07	0.15309440323604187	-0.1816826902491832	-0.08342341592036963	0.0007986313745897485	7	1	8	True	4.434692863243679e-05
pur_low	both_programs	spearman	CD3_mean	7	-0.12253601086189946	-0.12657213529327474	0.030869485953295694	6.620297636275317e-05	0.39952301334435425	-0.18162051449213892	-0.06256996493708564	0.0029394595570938903	7	1	8	True	0.0012134251888866875
pur_low	both_programs	spearman	CD3_z	7	-0.12169496005641739	-0.12582991691020373	0.031084494625384755	8.337939224752813e-05	0.4074282820648798	-0.18120237057977515	-0.06129966476406905	0.0030376120662202466	7	1	8	True	0.0013432639461052169
pur_low	both_programs	spearman	CD3_rank	7	-0.12115951535988083	-0.12518709749347912	0.030109677651534012	5.259076619777934e-05	0.37044886201096	-0.17882783297708396	-0.06266156091390924	0.0025996764980192755	7	1	8	True	0.0010812496862502342
pur_low	both_programs	spearman	CD3_pc1	7	-0.12174138185977985	-0.12589520632421575	0.031152154289182003	8.585468975889965e-05	0.40988736033095685	-0.18137619399874902	-0.061214494956805525	0.00306868044354762	7	1	8	True	0.0013563341003706292
pur_low	both_programs	spearman	CD8_mean	7	-0.12731326024728326	-0.1304876193861567	0.030234964906493477	2.2980596989328245e-05	0.375367886403351	-0.18510851199425984	-0.06864034000978747	0.0026549409300154494	7	1	8	True	0.0007449465596810114
pur_low	both_programs	spearman	CD8_z	7	-0.1285755940894569	-0.13134318307548065	0.02978869492977633	1.4230229991016865e-05	0.35761516857675996	-0.18550314797545805	-0.07078786621754697	0.0024594766875830026	7	1	8	True	0.0005699894292867055
pur_low	both_programs	spearman	CD8_rank	7	-0.1274131435306598	-0.13022028659826415	0.028712971379312023	8.130204862391262e-06	0.312089458056701	-0.1823242481611224	-0.071709730145438	0.002004329832162319	7	1	8	True	0.00041870555041314996
pur_low	both_programs	spearman	CD8_pc1	7	-0.1285755940894569	-0.13134318307548065	0.02978869492977633	1.4230229991016865e-05	0.35761516857675996	-0.18550314797545805	-0.07078786621754697	0.0024594766875830026	7	1	8	True	0.0005699894292867055
pur_low	both_programs	spearman	CD3CD8_mean	7	-0.12705333475983452	-0.13040783651343313	0.03079361296959236	3.348324633082506e-05	0.39670007521558837	-0.18591065434632226	-0.06728748901697802	0.002905032985343676	7	1	8	True	0.0008750621541085773
pur_low	both_programs	spearman	CD3CD8_z	7	-0.12734496928809982	-0.13023957248784354	0.030447751226806576	2.6080457616017787e-05	0.383608052779027	-0.1855423661820898	-0.06825732107657918	0.002749494247741505	7	1	8	True	0.0007872164963353671
pur_low	both_programs	spearman	CD3CD8_rank	7	-0.12629433121113498	-0.12944273962140243	0.0295300536352577	1.70978895019498e-05	0.3470277886740652	-0.18277311554931333	-0.06898472180807357	0.0023479649516726722	7	1	8	True	0.0006604059820128111
pur_low	both_programs	spearman	CD3CD8_pc1	7	-0.12728852834054158	-0.1302715404809404	0.030585165856819196	2.858305706527789e-05	0.3888539457049358	-0.18574701813298003	-0.06793213731567242	0.0028110175318159696	7	1	8	True	0.0008143662887892513
pur_low	keratin_z	spearman	CD3D	1	-0.12823231217484024	-0.13163578203973986	0.02692964668710314	1.6835679755076993e-06	0.24652083442253103	-0.1797490335066679	-0.07601413867832309	0.001406679492301042	8	0	8	True	0.0001786622742493322
pur_low	keratin_z	spearman	CD3E	1	-0.10134448328257101	-0.10993801778644077	0.03606224022833267	0.0048031620099628775	0.5695444235965613	-0.17068709234951132	-0.03100296598114409	0.005688687025284558	6	2	8	True	0.019289763026249997
pur_low	keratin_z	spearman	CD3G	1	-0.10491668962224267	-0.11165264379140952	0.0391858117687353	0.007203124814152607	0.6356032028811457	-0.18012027060807267	-0.028493714668245643	0.0074993617100596165	6	2	8	True	0.026293407912271898
pur_low	keratin_z	spearman	CD8A	1	-0.106396577589369	-0.11635944075189089	0.04072851383674057	0.0087348437874938	0.6629284251630686	-0.1844902671595993	-0.0269678439955475	0.008455850308281398	6	2	8	True	0.030508068095548495
pur_low	keratin_z	spearman	CD8B	1	-0.11474224727507898	-0.11636383633896553	0.031027913908585506	0.0002036932300113588	0.42167416858519124	-0.17426646783008154	-0.05438251963638949	0.0031348530065288876	7	1	8	True	0.0022314922570378887
pur_low	keratin_z	spearman	CD3_mean	1	-0.11718156385418621	-0.12361824112673184	0.03370130529638845	0.00047742871561609764	0.5077012770909497	-0.18173438676783152	-0.05162311130418115	0.0044339656244494945	7	1	8	True	0.0037983467965278643
pur_low	keratin_z	spearman	CD3_z	1	-0.11649845175016964	-0.12312658760772421	0.034149072158202946	0.0006102265556083197	0.5203506068437224	-0.18191330951049997	-0.050056996382919466	0.004664283518511811	7	1	8	True	0.0044801119449482925
pur_low	keratin_z	spearman	CD3_rank	1	-0.11588518816817237	-0.12250300528816412	0.033495431122108905	0.0005101975979985203	0.5017287584461745	-0.18007287279573694	-0.05071477876351812	0.004329282721336274	7	1	8	True	0.003970439852940458
pur_low	keratin_z	spearman	CD3_pc1	1	-0.11654244440137963	-0.12317899446289517	0.03419630202691092	0.0006179778434429794	0.5216582273804683	-0.18204593401064947	-0.05000914578777655	0.00468878725423708	7	1	8	True	0.004507834572257061
pur_low	keratin_z	spearman	CD8_mean	1	-0.114484295860682	-0.11994278579750521	0.038371009248928896	0.002728717535793439	0.6198591041513047	-0.1879335838952983	-0.03976166472848333	0.007010696484626436	6	2	8	True	0.012898401600492082
pur_low	keratin_z	spearman	CD8_z	1	-0.11497863259032019	-0.11991749658578346	0.03789030236812624	0.002303755096271735	0.6101063677910409	-0.18750789517745312	-0.04120239835295973	0.006727786338303698	6	2	8	True	0.01156886710315503
pur_low	keratin_z	spearman	CD8_rank	1	-0.11264808957981486	-0.11800105447254089	0.03592850825443427	0.0016399622881017961	0.5663439083930957	-0.1815130252981873	-0.04268370437711322	0.005614971514356042	6	2	8	True	0.009001799267919263
pur_low	keratin_z	spearman	CD8_pc1	1	-0.11497863259032019	-0.11991749658578346	0.03789030236812624	0.002303755096271735	0.6101063677910409	-0.18750789517745312	-0.04120239835295973	0.006727786338303698	6	2	8	True	0.01156886710315503
pur_low	keratin_z	spearman	CD3CD8_mean	1	-0.11861254981337782	-0.12445223138013482	0.03634465691108068	0.0010418158956283599	0.5761936888228392	-0.188139565104064	-0.04790263463600933	0.0058453948468649205	7	1	8	True	0.0065073233052744045
pur_low	keratin_z	spearman	CD3CD8_z	1	-0.1187558654596151	-0.12413310545268331	0.03611116919070188	0.0009524426327507787	0.5707070089784919	-0.1878383361804011	-0.048504224273172594	0.005715736292037852	7	1	8	True	0.006106331673704236
pur_low	keratin_z	spearman	CD3CD8_rank	1	-0.11679313003095496	-0.1226168943769848	0.035086355112019796	0.0008258150405201093	0.5453913135246953	-0.1839776098937915	-0.04852243616557011	0.00515802285267706	7	1	8	True	0.005484205319661358
pur_low	keratin_z	spearman	CD3CD8_pc1	1	-0.11875946174569565	-0.1241897378114151	0.03611973729532366	0.0009547651618948271	0.5709101328732085	-0.18785805579111994	-0.048491109746529495	0.005720477311449328	7	1	8	True	0.006112591584928125
pur_low	keratin_PC1	spearman	CD3D	1	-0.14376905921093835	-0.15201951062559396	0.032751645104367406	9.856427687404567e-06	0.479292238417552	-0.20597477929531893	-0.08040607603410914	0.003957483565532708	8	0	8	True	0.0004664487805579837
pur_low	keratin_PC1	spearman	CD3E	1	-0.12295452093100556	-0.13494974290119982	0.03867260187727359	0.0013956996594665858	0.6257992263058453	-0.19677623871923397	-0.04774656401454514	0.007190235515335006	7	1	8	True	0.008017069777121898
pur_low	keratin_PC1	spearman	CD3G	1	-0.1296040268085164	-0.14141397662451086	0.041563350405330005	0.0017134756580011524	0.6764868956918112	-0.20868852423279616	-0.048835542605357295	0.008990426323539328	7	1	8	True	0.009303243029953542
pur_low	keratin_PC1	spearman	CD8A	1	-0.12120565191709011	-0.13428468680874453	0.04036503148616221	0.0025480669490599147	0.6567652945477328	-0.1982578621262365	-0.04266455239857035	0.008226815852259687	7	1	8	True	0.012387779438604102
pur_low	keratin_PC1	spearman	CD8B	1	-0.13104886349617703	-0.1345954192120533	0.031054494400264143	2.1920437350319016e-05	0.4226268123651761	-0.19032328474380686	-0.07082243342263009	0.0031471193213937964	7	1	8	True	0.0007428906929111341
pur_low	keratin_PC1	spearman	CD3_mean	1	-0.13830335022445966	-0.1490726365290222	0.03820516278124641	0.00026909485561934815	0.6165344860923234	-0.21086475394674772	-0.06422615138095185	0.006912638349831256	7	1	8	True	0.0026471072594914527
pur_low	keratin_PC1	spearman	CD3_z	1	-0.13792988033571732	-0.1488738500091645	0.038485565406672764	0.0003098427126806254	0.6221313105106518	-0.2110260868504252	-0.06329962194701631	0.007078706840105878	7	1	8	True	0.002911634650646378
pur_low	keratin_PC1	spearman	CD3_rank	1	-0.13751882557806935	-0.14849358237288035	0.037758554865131806	0.0002470677795458477	0.6073705463165993	-0.20926359948380777	-0.06430143936599747	0.006650949141709026	7	1	8	True	0.0025176470338590454
pur_low	keratin_PC1	spearman	CD3_pc1	1	-0.1379526747080568	-0.14889149433027823	0.03852504048919861	0.00031355493151974856	0.6229097532499612	-0.21112221086277166	-0.0632457054375307	0.007102195229614027	7	1	8	True	0.002930708941908679
pur_low	keratin_PC1	spearman	CD8_mean	1	-0.13047140822308936	-0.13868920013565003	0.03776858977628072	0.0005121890197592864	0.6075798976981265	-0.20241022112215987	-0.057132033232136704	0.006656791046623276	7	1	8	True	0.0039771307033193365
pur_low	keratin_PC1	spearman	CD8_z	1	-0.1314990683516329	-0.1390451824962069	0.037350528132233995	0.0003983397670523774	0.5987203659896503	-0.20262715717727103	-0.05899073107617033	0.006414897001827856	7	1	8	True	0.0033858880199452083
pur_low	keratin_PC1	spearman	CD8_rank	1	-0.12905371271646532	-0.136867669232156	0.03559472789788136	0.0002663819794926626	0.5582067194454989	-0.1969349309452524	-0.059941087709730834	0.005432362329385336	7	1	8	True	0.002627801949812125
pur_low	keratin_PC1	spearman	CD8_pc1	1	-0.1314990683516329	-0.1390451824962069	0.037350528132233995	0.0003983397670523774	0.5987203659896503	-0.20262715717727103	-0.05899073107617033	0.006414897001827856	7	1	8	True	0.0033858880199452083
pur_low	keratin_PC1	spearman	CD3CD8_mean	1	-0.13841610372721255	-0.1479054158979855	0.03869309058445407	0.0003177351054823805	0.6261978954420505	-0.21188816429751878	-0.06338821013084191	0.00720248954611793	7	1	8	True	0.0029436728555536948
pur_low	keratin_PC1	spearman	CD3CD8_z	1	-0.1389034657738356	-0.14792922416072748	0.03857064831482317	0.00028928935759876416	0.6238062532187063	-0.2121335490823336	-0.06412211328061133	0.007129366264610685	7	1	8	True	0.0027806715379072424
pur_low	keratin_PC1	spearman	CD3CD8_rank	1	-0.1368158790054779	-0.14618049075877787	0.03735092043581124	0.00022771605301578893	0.5987288137378888	-0.20781412623588308	-0.06438362044857183	0.006415122565233444	7	1	8	True	0.0023971792114066918
pur_low	keratin_PC1	spearman	CD3CD8_pc1	1	-0.1389510644914233	-0.14805062863796675	0.03861755864199089	0.000292831149268366	0.6247251487396334	-0.21226770152392702	-0.06407888457367725	0.007157350785499335	7	1	8	True	0.0028052589299892216
pur_low	KRT5_KRT6A	pearson	CD3D	2	-0.13840750336782998	-0.14056497339550514	0.02748119764327091	3.9995560740791814e-07	0.27058235612014714	-0.19079663327450472	-0.08523215818827073	0.0016020662866249723	8	0	8	True	7.639879293504706e-05
pur_low	KRT5_KRT6A	pearson	CD3E	2	-0.12328649829378084	-0.12709413200661077	0.03625296134602185	0.0006305581922280023	0.5719886201933497	-0.19253784884166697	-0.05281320718619897	0.005771508558269203	7	1	8	True	0.00456872025348096
