split	radius_um	min_hi	min_lo	min_cd8	min_gap	endpoint	ligand	n_fov	n_slides	median_delta	median_hi	median_lo	fold	n_pos	n_neg	p	n_patients	n_patients_pos	n_patients_neg
decile	100.0	10	10	5	0.5	class_logmean	PDCD1LG2	224	8	-0.0043665701601033405	0.025676945147131557	0.03081153536499103	0.8333549381088764	1	7	0.078125	5	1	4
decile	100.0	10	10	5	0.5	class_detection	PDCD1LG2	224	8	0.006042808994212702	0.04353437135808089	0.03835211959965744	1.13512295571976	8	0	0.0078125	5	5	0
decile	100.0	10	10	5	0.5	class_rank	PDCD1LG2	224	8	0.0026338532567024564	0.4981636207947309	0.49542204266078627	1.0055338234835502	7	1	0.015625	5	5	0
decile	100.0	10	10	5	0.5	interface_logmean	PDCD1LG2	218	8	-0.004230638603783315	0.02760368341890474	0.031110846695611084	0.88726879370978	2	6	0.1484375	5	2	3
decile	100.0	10	10	5	0.5	interface_detection	PDCD1LG2	218	8	0.009031974808845038	0.04689271470010949	0.039360362312690064	1.191368979979916	7	1	0.015625	5	5	0
decile	100.0	10	10	5	0.5	interface_cohens_d	PDCD1LG2	218	8	-0.009984934049128497	-0.009984934049128497	0.0		4	4	0.9453125	5	2	3
decile	100.0	10	10	5	0.5	class_logmean	TGFB1	224	8	-0.009856760149578678	0.059656435109396604	0.08431907226996763	0.7075082007353247	2	6	0.1953125	5	1	4
decile	100.0	10	10	5	0.5	class_detection	TGFB1	224	8	0.011549386633780575	0.09826218497527425	0.10154468078033621	0.9676743697470207	5	3	0.1953125	5	3	2
decile	100.0	10	10	5	0.5	class_rank	TGFB1	224	8	0.0045673511094517505	0.49595680257369734	0.4906221544695279	1.010873231173055	5	3	0.25	5	3	2
decile	100.0	10	10	5	0.5	interface_logmean	TGFB1	218	8	-0.014613581384334877	0.059570493943047254	0.08546278541242439	0.6970343133045958	2	6	0.1953125	5	1	4
decile	100.0	10	10	5	0.5	interface_detection	TGFB1	218	8	0.011830694247718241	0.09747906094760635	0.10232893487813804	0.9526050580287253	6	2	0.25	5	3	2
decile	100.0	10	10	5	0.5	interface_cohens_d	TGFB1	218	8	-0.0267914271585451	-0.0267914271585451	0.0		2	6	0.25	5	1	4
quartile	15.0	10	10	5	0.5	class_logmean	CCL5	205	8	-0.0156163303625016	0.04286362898464386	0.056344417604402855	0.7607431367130578	0	8	0.0078125	5	0	5
quartile	15.0	10	10	5	0.5	class_detection	CCL5	205	8	0.010011074160655185	0.08934375183123368	0.06798670258401487	1.3141356829422155	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	class_rank	CCL5	205	8	0.002975282187645256	0.5017607072681112	0.49525730372514837	1.0131313632207875	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_logmean	CCL5	165	8	-0.03169738463394275	0.05491991208966922	0.08471996821512912	0.648252274483995	1	7	0.0390625	5	1	4
quartile	15.0	10	10	5	0.5	interface_detection	CCL5	165	8	-0.009793594411358984	0.0884520073943938	0.10296468984368153	0.8590518509663795	3	5	0.640625	5	2	3
quartile	15.0	10	10	5	0.5	interface_cohens_d	CCL5	165	8	-0.1485263636336843	-0.1485263636336843	0.0		1	7	0.1484375	5	1	4
quartile	15.0	10	10	5	0.5	class_logmean	CD274	205	8	-0.010697613652807927	0.03927329964502606	0.05367143647028849	0.7317355790685242	2	6	0.109375	5	2	3
quartile	15.0	10	10	5	0.5	class_detection	CD274	205	8	0.015231805062778502	0.08032562566609093	0.06376662992531669	1.2596812119468772	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	class_rank	CD274	205	8	0.0069373324128392255	0.5028062775157965	0.4953664266901423	1.015018883850011	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_logmean	CD274	165	8	-0.0128320734325378	0.0523697538425857	0.06953403975716546	0.75315275835371	3	5	0.4609375	5	2	3
quartile	15.0	10	10	5	0.5	interface_detection	CD274	165	8	0.009144586900799445	0.09405895556881434	0.0832181199749555	1.1302701334411471	5	3	0.546875	5	3	2
quartile	15.0	10	10	5	0.5	interface_cohens_d	CD274	165	8	-0.06038156813601751	-0.06038156813601751	0.0		3	5	0.84375	5	2	3
quartile	15.0	10	10	5	0.5	class_logmean	CDH1	205	8	0.08594342937899963	0.28244435546489866	0.1620997677055689	1.7424106120739085	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	class_detection	CDH1	205	8	0.20546807436882236	0.4769921585008291	0.22435229150638133	2.1260855206698963	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	class_rank	CDH1	205	8	0.09161128637691338	0.5426304816371865	0.4597546188959054	1.1802610769638517	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_logmean	CDH1	165	8	0.05528640787373161	0.17380388754603343	0.09490318505350463	1.831380974706445	6	2	0.0390625	5	4	1
quartile	15.0	10	10	5	0.5	interface_detection	CDH1	165	8	0.13433067709070795	0.2559290187073303	0.12061645508528625	2.121841655239879	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_cohens_d	CDH1	165	8	0.13187879714549514	0.13187879714549514	0.0		6	2	0.0390625	5	4	1
quartile	15.0	10	10	5	0.5	class_logmean	CXCL16	205	8	0.03796235128261505	0.16113741442752189	0.11745034527176848	1.3719620325905884	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	class_detection	CXCL16	205	8	0.1341931200610929	0.31444937500191816	0.16743315093891753	1.878059232825611	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	class_rank	CXCL16	205	8	0.05773539450906573	0.5237435493086066	0.4743419595062733	1.104147627702499	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_logmean	CXCL16	165	8	0.042139365268802194	0.15856713004642642	0.11989189490757457	1.322584234477792	6	2	0.0546875	5	3	2
quartile	15.0	10	10	5	0.5	interface_detection	CXCL16	165	8	0.07142842233241771	0.24992042893941652	0.15115693886	1.6533837667279716	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_cohens_d	CXCL16	165	8	0.15227226477506384	0.15227226477506384	0.0		6	2	0.078125	5	3	2
quartile	15.0	10	10	5	0.5	class_logmean	CXCL9	205	8	-0.0035322946961969127	0.03736029645571341	0.04463146645575762	0.8370842238120948	1	7	0.0390625	5	1	4
quartile	15.0	10	10	5	0.5	class_detection	CXCL9	205	8	0.016368664352635558	0.08181352217687106	0.05702456167478238	1.4347067259098452	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	class_rank	CXCL9	205	8	0.007621020290432684	0.5031236375344323	0.4933414301820006	1.019828473251928	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_logmean	CXCL9	165	8	0.003730300423325991	0.06901887711644789	0.06512506495548641	1.0597897624151766	5	3	0.7421875	5	3	2
quartile	15.0	10	10	5	0.5	interface_detection	CXCL9	165	8	0.020836807149808935	0.0956806461552393	0.0718690493323371	1.3313192124302706	7	1	0.109375	5	4	1
quartile	15.0	10	10	5	0.5	interface_cohens_d	CXCL9	165	8	-0.04800591342716814	-0.04800591342716814	0.0		4	4	0.640625	5	3	2
quartile	15.0	10	10	5	0.5	class_logmean	HLA-A	205	8	0.07514557025084892	0.7531996234268933	0.6833119350366104	1.10227786872556	7	1	0.0234375	5	4	1
quartile	15.0	10	10	5	0.5	class_detection	HLA-A	205	8	0.15168278116451817	0.7400979019700394	0.5961629819389243	1.2414355208084038	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	class_rank	HLA-A	205	8	0.05123040505817952	0.5239183614296572	0.48224395121901464	1.086417694001756	7	1	0.015625	5	4	1
quartile	15.0	10	10	5	0.5	interface_logmean	HLA-A	165	8	0.09187718747932883	0.9393042295456971	0.8082159131375792	1.1621946738207853	6	2	0.109375	5	4	1
quartile	15.0	10	10	5	0.5	interface_detection	HLA-A	165	8	0.11565950665765196	0.7500668723068907	0.6308604107291901	1.1889585390846034	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_cohens_d	HLA-A	165	8	0.11630491518725311	0.11630491518725311	0.0		6	2	0.109375	5	4	1
quartile	15.0	10	10	5	0.5	class_logmean	ICAM1	205	8	0.01949167721546613	0.11314822989157759	0.09349757078702428	1.2101729375334793	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	class_detection	ICAM1	205	8	0.061859300676495185	0.17703683394498715	0.11342933147298148	1.5607676748686188	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	class_rank	ICAM1	205	8	0.028653096121091126	0.5154962547792075	0.48881093875228704	1.054592305350277	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_logmean	ICAM1	165	8	0.05176801265762987	0.17135468442682866	0.10854992846509925	1.5785794320621986	7	1	0.0390625	5	4	1
quartile	15.0	10	10	5	0.5	interface_detection	ICAM1	165	8	0.09717085613311292	0.23262105865289026	0.1317412015327774	1.7657426526128486	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_cohens_d	ICAM1	165	8	0.12826975743222702	0.12826975743222702	0.0		6	2	0.109375	5	3	2
quartile	15.0	10	10	5	0.5	class_logmean	IFNG_on_cd8	205	8	0.0017265544211979775	0.0400000553250551	0.040162673993752555	0.995950999957753	5	3	0.84375	5	3	2
quartile	15.0	10	10	5	0.5	class_detection	IFNG_on_cd8	205	8	0.008794274928333096	0.06425759085685556	0.06260581040287325	1.0263838203411628	5	3	0.546875	5	4	1
quartile	15.0	10	10	5	0.5	class_rank	IFNG_on_cd8	205	0					0	0		5	0	0
quartile	15.0	10	10	5	0.5	interface_logmean	IFNG_on_cd8	158	8	0.0034046228418459085	0.04637579098171382	0.037911866982274715	1.2232526296686028	7	1	0.015625	5	5	0
quartile	15.0	10	10	5	0.5	interface_detection	IFNG_on_cd8	158	8	0.01365393516669692	0.06841521696397856	0.062000176554461855	1.10346809906068	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_cohens_d	IFNG_on_cd8	158	8	0.0371423462064614	0.0371423462064614	0.0		6	2	0.546875	5	3	2
quartile	15.0	10	10	5	0.5	class_logmean	LGALS9	205	8	0.0173326572868973	0.08822768246635604	0.07385793545593819	1.1945592835991263	7	1	0.0546875	5	4	1
quartile	15.0	10	10	5	0.5	class_detection	LGALS9	205	8	0.0903608560435767	0.19974199004783283	0.1146794675370768	1.7417415195379644	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	class_rank	LGALS9	205	8	0.04057481361641768	0.5159529902040958	0.4807493941010629	1.0732265012395052	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_logmean	LGALS9	165	8	-0.0011654877440239603	0.07448200634207557	0.08490059989282497	0.8772848064218461	4	4	0.84375	5	2	3
quartile	15.0	10	10	5	0.5	interface_detection	LGALS9	165	8	0.034137545159614945	0.14743268213954047	0.11244174921150629	1.3111916452154724	7	1	0.0234375	5	4	1
quartile	15.0	10	10	5	0.5	interface_cohens_d	LGALS9	165	8	0.019319559734109468	0.019319559734109468	0.0		4	4	0.84375	5	2	3
quartile	15.0	10	10	5	0.5	class_logmean	MIF	205	8	0.13104349735018972	0.6917162359907076	0.5954317730586569	1.161705282265086	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	class_detection	MIF	205	8	0.20815092207514216	0.7237958405975738	0.5390463125285608	1.3427340541527668	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	class_rank	MIF	205	8	0.07997810116017254	0.5434026256203651	0.45993817912844515	1.181468837073017	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_logmean	MIF	165	8	0.08342564895606497	0.43367767012254754	0.3428553179794513	1.264899937029822	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_detection	MIF	165	8	0.17008480001896123	0.5045705125328898	0.35344967323073584	1.4275597086307124	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_cohens_d	MIF	165	8	0.23924728666569497	0.23924728666569497	0.0		6	2	0.0390625	5	4	1
quartile	15.0	10	10	5	0.5	class_logmean	PDCD1LG2	205	8	-0.0019078295988341192	0.02579849624695877	0.028385450472482122	0.9088633725213824	1	7	0.0546875	5	1	4
quartile	15.0	10	10	5	0.5	class_detection	PDCD1LG2	205	8	0.013522185166099713	0.054060996760577004	0.0375429845740991	1.4399760001466073	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	class_rank	PDCD1LG2	205	8	0.006379582960831659	0.5025245831399173	0.49587441006532085	1.013411002745071	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_logmean	PDCD1LG2	165	8	0.0056869804641896966	0.035757041978649796	0.03110775447972465	1.1494575091222174	6	2	0.3828125	5	4	1
quartile	15.0	10	10	5	0.5	interface_detection	PDCD1LG2	165	8	0.026088503482369373	0.062246201884384525	0.04255762231629583	1.4626334484046044	6	2	0.0390625	5	5	0
quartile	15.0	10	10	5	0.5	interface_cohens_d	PDCD1LG2	165	8	-0.03957248636483102	-0.03957248636483102	0.0		4	4	0.9453125	5	3	2
quartile	15.0	10	10	5	0.5	class_logmean	TGFB1	205	8	-0.006636000140052705	0.05834036364327543	0.07699446603417015	0.7577215175098945	2	6	0.3125	5	2	3
quartile	15.0	10	10	5	0.5	class_detection	TGFB1	205	8	0.02678946451900951	0.11188034015216716	0.09976262308100796	1.1214655017773494	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	class_rank	TGFB1	205	8	0.010214898398372252	0.5021789653626215	0.49216571201880777	1.0203452883841513	8	0	0.0078125	5	5	0
quartile	15.0	10	10	5	0.5	interface_logmean	TGFB1	165	8	-0.01494787084428888	0.059321985825111986	0.0853487794247398	0.6950537104918046	3	5	0.3828125	5	3	2
quartile	15.0	10	10	5	0.5	interface_detection	TGFB1	165	8	0.011617755582999288	0.09962144270487389	0.10849159478061961	0.9182411126531782	4	4	0.546875	5	3	2
quartile	15.0	10	10	5	0.5	interface_cohens_d	TGFB1	165	8	-0.11047587796159147	-0.11047587796159147	0.0		3	5	0.3828125	5	2	3
quartile	20.0	10	10	5	0.5	class_logmean	CCL5	205	8	-0.0156163303625016	0.04286362898464386	0.056344417604402855	0.7607431367130578	0	8	0.0078125	5	0	5
quartile	20.0	10	10	5	0.5	class_detection	CCL5	205	8	0.010011074160655185	0.08934375183123368	0.06798670258401487	1.3141356829422155	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	class_rank	CCL5	205	8	0.002975282187645256	0.5017607072681112	0.49525730372514837	1.0131313632207875	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	interface_logmean	CCL5	188	8	-0.01595614271936938	0.06669956481537634	0.07945379682816564	0.8394761166622053	2	6	0.0390625	5	0	5
quartile	20.0	10	10	5	0.5	interface_detection	CCL5	188	8	0.015417978203928269	0.09510383032306396	0.09523206818343033	0.9986534172489108	5	3	0.4609375	5	3	2
quartile	20.0	10	10	5	0.5	interface_cohens_d	CCL5	188	8	-0.082364714983987	-0.082364714983987	0.0		1	7	0.0390625	5	1	4
quartile	20.0	10	10	5	0.5	class_logmean	CD274	205	8	-0.010697613652807927	0.03927329964502606	0.05367143647028849	0.7317355790685242	2	6	0.109375	5	2	3
quartile	20.0	10	10	5	0.5	class_detection	CD274	205	8	0.015231805062778502	0.08032562566609093	0.06376662992531669	1.2596812119468772	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	class_rank	CD274	205	8	0.0069373324128392255	0.5028062775157965	0.4953664266901423	1.015018883850011	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	interface_logmean	CD274	188	8	-0.004857970649027262	0.0521187427852835	0.06371467096731066	0.8180022276505744	3	5	0.640625	5	2	3
quartile	20.0	10	10	5	0.5	interface_detection	CD274	188	8	0.018946111482347285	0.08211985937080574	0.07148063568981748	1.1488406416411294	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	interface_cohens_d	CD274	188	8	-0.04493952063946391	-0.04493952063946391	0.0		3	5	0.9453125	5	2	3
quartile	20.0	10	10	5	0.5	class_logmean	CDH1	205	8	0.08594342937899963	0.28244435546489866	0.1620997677055689	1.7424106120739085	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	class_detection	CDH1	205	8	0.20546807436882236	0.4769921585008291	0.22435229150638133	2.1260855206698963	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	class_rank	CDH1	205	8	0.09161128637691338	0.5426304816371865	0.4597546188959054	1.1802610769638517	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	interface_logmean	CDH1	188	8	0.08137751686827917	0.19664390462761122	0.11869775796309114	1.656677497554396	7	1	0.015625	5	5	0
quartile	20.0	10	10	5	0.5	interface_detection	CDH1	188	8	0.12995724367416542	0.3039998396253194	0.14852913313528443	2.04673543303069	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	interface_cohens_d	CDH1	188	8	0.1638895335916611	0.1638895335916611	0.0		8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	class_logmean	CXCL16	205	8	0.03796235128261505	0.16113741442752189	0.11745034527176848	1.3719620325905884	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	class_detection	CXCL16	205	8	0.1341931200610929	0.31444937500191816	0.16743315093891753	1.878059232825611	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	class_rank	CXCL16	205	8	0.05773539450906573	0.5237435493086066	0.4743419595062733	1.104147627702499	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	interface_logmean	CXCL16	188	8	0.03794330804209624	0.16110233126008616	0.11984309251143022	1.344277153434778	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	interface_detection	CXCL16	188	8	0.08635474956172183	0.24204570026141126	0.15569095069968944	1.5546549055910805	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	interface_cohens_d	CXCL16	188	8	0.12402456871769027	0.12402456871769027	0.0		7	1	0.015625	5	5	0
quartile	20.0	10	10	5	0.5	class_logmean	CXCL9	205	8	-0.0035322946961969127	0.03736029645571341	0.04463146645575762	0.8370842238120948	1	7	0.0390625	5	1	4
quartile	20.0	10	10	5	0.5	class_detection	CXCL9	205	8	0.016368664352635558	0.08181352217687106	0.05702456167478238	1.4347067259098452	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	class_rank	CXCL9	205	8	0.007621020290432684	0.5031236375344323	0.4933414301820006	1.019828473251928	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	interface_logmean	CXCL9	188	8	-0.009038050902918687	0.05440243196540645	0.056937445777778824	0.9554772122678934	3	5	0.25	5	1	4
quartile	20.0	10	10	5	0.5	interface_detection	CXCL9	188	8	0.01370494821000923	0.0914377196176484	0.07507106196232517	1.2180155339155443	6	2	0.1953125	5	3	2
quartile	20.0	10	10	5	0.5	interface_cohens_d	CXCL9	188	8	-0.026007983441916294	-0.026007983441916294	0.0		2	6	0.1953125	5	1	4
quartile	20.0	10	10	5	0.5	class_logmean	HLA-A	205	8	0.07514557025084892	0.7531996234268933	0.6833119350366104	1.10227786872556	7	1	0.0234375	5	4	1
quartile	20.0	10	10	5	0.5	class_detection	HLA-A	205	8	0.15168278116451817	0.7400979019700394	0.5961629819389243	1.2414355208084038	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	class_rank	HLA-A	205	8	0.05123040505817952	0.5239183614296572	0.48224395121901464	1.086417694001756	7	1	0.015625	5	4	1
quartile	20.0	10	10	5	0.5	interface_logmean	HLA-A	188	8	0.11765758071185611	0.9234546864884241	0.7878045482082026	1.1721875541195423	7	1	0.078125	5	4	1
quartile	20.0	10	10	5	0.5	interface_detection	HLA-A	188	8	0.13682478284238705	0.7483587294828067	0.6180354318698394	1.2108670326856177	7	1	0.015625	5	4	1
quartile	20.0	10	10	5	0.5	interface_cohens_d	HLA-A	188	8	0.17374175629111094	0.17374175629111094	0.0		7	1	0.1953125	5	4	1
quartile	20.0	10	10	5	0.5	class_logmean	ICAM1	205	8	0.01949167721546613	0.11314822989157759	0.09349757078702428	1.2101729375334793	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	class_detection	ICAM1	205	8	0.061859300676495185	0.17703683394498715	0.11342933147298148	1.5607676748686188	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	class_rank	ICAM1	205	8	0.028653096121091126	0.5154962547792075	0.48881093875228704	1.054592305350277	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	interface_logmean	ICAM1	188	8	0.052042513742067274	0.1566869339440018	0.09928327934971701	1.578180484873845	6	2	0.0390625	5	4	1
quartile	20.0	10	10	5	0.5	interface_detection	ICAM1	188	8	0.09228990151401069	0.22303875525220035	0.12682648926193893	1.7586133350387951	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	interface_cohens_d	ICAM1	188	8	0.20720131830101324	0.20720131830101324	0.0		6	2	0.078125	5	4	1
quartile	20.0	10	10	5	0.5	class_logmean	IFNG_on_cd8	205	8	0.0009804950038859173	0.03650244987125747	0.03967570042004809	0.9200203017162822	5	3	0.640625	5	3	2
quartile	20.0	10	10	5	0.5	class_detection	IFNG_on_cd8	205	8	0.007629589291312491	0.07146356632120449	0.06767042370344958	1.056053182619005	6	2	0.1953125	5	3	2
quartile	20.0	10	10	5	0.5	class_rank	IFNG_on_cd8	205	0					0	0		5	0	0
quartile	20.0	10	10	5	0.5	interface_logmean	IFNG_on_cd8	182	8	0.0001507028588093838	0.03915461811049139	0.0355866881767533	1.1002602410209334	4	4	0.84375	5	4	1
quartile	20.0	10	10	5	0.5	interface_detection	IFNG_on_cd8	182	8	0.008875024923863887	0.06931329468860045	0.0642584204162375	1.0786647763766946	6	2	0.1953125	5	4	1
quartile	20.0	10	10	5	0.5	interface_cohens_d	IFNG_on_cd8	182	8	0.007436062849192386	0.007436062849192386	0.0		4	3	0.46875	5	2	2
quartile	20.0	10	10	5	0.5	class_logmean	LGALS9	205	8	0.0173326572868973	0.08822768246635604	0.07385793545593819	1.1945592835991263	7	1	0.0546875	5	4	1
quartile	20.0	10	10	5	0.5	class_detection	LGALS9	205	8	0.0903608560435767	0.19974199004783283	0.1146794675370768	1.7417415195379644	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	class_rank	LGALS9	205	8	0.04057481361641768	0.5159529902040958	0.4807493941010629	1.0732265012395052	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	interface_logmean	LGALS9	188	8	0.002035978289957094	0.07199476742746358	0.08171873441010359	0.8810068822916358	5	3	0.7421875	5	2	3
quartile	20.0	10	10	5	0.5	interface_detection	LGALS9	188	8	0.035007775025521	0.15567847146630365	0.11413005637697013	1.3640444630299633	7	1	0.0234375	5	4	1
quartile	20.0	10	10	5	0.5	interface_cohens_d	LGALS9	188	8	-0.040644125628601147	-0.040644125628601147	0.0		3	5	0.3828125	5	2	3
quartile	20.0	10	10	5	0.5	class_logmean	MIF	205	8	0.13104349735018972	0.6917162359907076	0.5954317730586569	1.161705282265086	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	class_detection	MIF	205	8	0.20815092207514216	0.7237958405975738	0.5390463125285608	1.3427340541527668	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	class_rank	MIF	205	8	0.07997810116017254	0.5434026256203651	0.45993817912844515	1.181468837073017	8	0	0.0078125	5	5	0
quartile	20.0	10	10	5	0.5	interface_logmean	MIF	188	8	0.09271218344569207	0.4825882638778005	0.40955297036894733	1.1783292975339894	8	0	0.0078125	5	5	0
