gene,mean_high,mean_low,log2FC_high_vs_low,spearman_rho,spearman_p,welch_t,welch_p,mwu_p,spearman_fdr,welch_fdr,up_in_trop2_high,n_high,n_low,n_total
CD276,6.295515337127212,6.386635121818165,-0.09111978469095305,-0.08761428537347613,0.050002226128712086,-1.1292329976058635,0.25962302151458727,0.16992402324416178,0.11760712918120006,0.44057598232663253,False,167,167,501
DARS1,6.221094173966547,6.34843497735918,-0.12734080339263354,-0.08762859937495529,0.04996466294761288,-1.9673479379830097,0.05000356253057013,0.04485916251072832,0.11753114109656752,0.13414668169979116,False,167,167,501
SELENOKP1,0.5365495594162306,0.6585598650296551,-0.12201030561342452,-0.08763161256162587,0.049956758669512526,-1.823841427717871,0.06909175573890279,0.09068193085470803,0.1175187289467325,0.1707215294843474,False,167,167,501
ZMIZ1,5.044679639353518,5.21443985434975,-0.16976021499623162,-0.08765207433738106,0.049903110394269166,-1.8090332675702177,0.07135834962346647,0.07820861591775756,0.11739870123998182,0.17485376005697537,False,167,167,501
AC011466.1,0.4191288383783721,0.4758161627122198,-0.05668732433384771,-0.08765375343393576,0.049898710147332374,-2.158519442605512,0.031625956372154894,0.049067140059356015,0.11739452459912117,0.09480791425620051,False,167,167,501
CCT8L1P,0.035063629007478794,0.039326066998909615,-0.00426243799143082,-0.08765499690812685,0.0498954517030925,-0.45261683010918646,0.651196417279199,0.0487788676555638,0.11739303392967064,0.7905524358977915,False,167,167,501
AC084018.1,2.9861226919291255,3.2054238763981897,-0.21930118446906421,-0.08765894505809099,0.04988510700869037,-1.775203459620132,0.07678284862326666,0.10244563365593934,0.1173748698367355,0.18520311303133308,False,167,167,501
THCAT155,0.04497825911094943,0.058255040147273986,-0.013276781036324556,-0.08766936339585311,0.04985781814237524,-0.6850615202842926,0.49379875043865534,0.039581349067553756,0.11732300634534307,0.6667520378018662,False,167,167,501
LINC02585,1.5951091433826643,1.744832716539185,-0.14972357315652074,-0.08768341821581323,0.04982102397312693,-1.9418246194824855,0.053039851283511075,0.06754326043765349,0.11724259280053297,0.1400014985015624,False,167,167,501
TDRD10,0.7007703626001586,0.979933157365595,-0.2791627947654365,-0.0876883573939852,0.0498080990706282,-3.3938738550321257,0.0008047240503621628,0.10941861101710339,0.11721834470820751,0.005113736633759218,False,167,167,501
INTS3,4.8695913036736265,4.997372032672026,-0.12778072899839987,-0.08771181143688717,0.049746762496539816,-1.9034873035756996,0.05792470962823965,0.06926174508847792,0.11708015607510638,0.14948786574803175,False,167,167,501
AL132709.7,0.014322003955741229,0.04280328507851264,-0.02848128112277141,-0.08771271403181684,0.049744403309673675,-1.849509228927531,0.06583450350934202,0.06726102880528145,0.11708015607510638,0.16463779551285018,False,167,167,501
AL078459.1,0.22590097914459067,0.2467132603781423,-0.02081228123355164,-0.08771429754726462,0.04974026457066576,-1.3069207440759008,0.1921519608465716,0.15774877387545272,0.1170771850249174,0.35804534192575904,False,167,167,501
AL161729.1,0.3297904544647827,0.38626825216716854,-0.05647779770238581,-0.08771447647592652,0.049739796933696935,-1.8539376892116057,0.06464636357883845,0.0697657991216648,0.1170771850249174,0.16242031148249933,False,167,167,501
AC011815.3,1.2873911702452068,1.4650686298176725,-0.17767745957246572,-0.08772296176632752,0.04971762451973075,-2.109629530991106,0.035650218590202246,0.07621325259909469,0.1170423749352794,0.10399976363108768,False,167,167,501
IGLJ1,0.09559733219496448,0.1768542426451006,-0.08125691045013612,-0.08773065729322645,0.04969752293703456,-2.232550203285692,0.026323715287031875,0.009798546750781467,0.11700737080627154,0.08217024453638515,False,167,167,501
NUDT2,5.459614545719678,5.639749406504678,-0.1801348607850004,-0.08773266425871756,0.04969228163459037,-2.115418479173412,0.035143901570561,0.06857009903179519,0.11700118998817689,0.10285732606127924,False,167,167,501
METTL1,5.04633970256554,5.163909666292618,-0.11756996372707817,-0.08774091657322806,0.04967073511166758,-1.7316498228878612,0.08431115553658176,0.11702620987616989,0.11696277350256519,0.1984073728081075,False,167,167,501
RNU6-1294P,0.11453468357617397,0.2080475396055093,-0.09351285602933535,-0.08774901209273946,0.049649605566601716,-2.357716123657452,0.01901077493556423,0.02038983261438755,0.11691917435555473,0.06371209428386472,False,167,167,501
AC069549.2,0.037246954600143364,0.04175140212370179,-0.0045044475235584275,-0.0877531202379312,0.049638886061367314,-0.4699651603153251,0.6387625465065768,0.05147830072039064,0.11690008636767898,0.781187206178839,False,167,167,501
PYY,0.32783073358155185,0.4161385148134791,-0.08830778123192723,-0.08776775374727429,0.04960071813419426,-2.5604579902717637,0.010952456520601667,0.06081821720021287,0.11681635165001075,0.0414010808676338,False,167,167,501
MTND6P21,0.1644814852275322,0.1725533460005527,-0.008071860773020495,-0.08777132570192867,0.04959140529207138,-0.2923291756408186,0.7702222677805923,0.1433248233127633,0.11680056929183212,0.8701700230939251,False,167,167,501
AP000553.5,0.5221448642814668,0.6356907407372441,-0.1135458764557773,-0.08777847311986253,0.04957277485027094,-2.1146872741749796,0.03523108966591153,0.0630569890735379,0.11676283876150818,0.10306614692688561,False,167,167,501
ANG,2.188038423808998,2.3424184255825375,-0.15438000177353972,-0.08777957694199251,0.04956989815208011,-2.002188770065132,0.04608503783948078,0.1582502460625228,0.11676221230071263,0.12610016716628564,False,167,167,501
MIR920,0.13161189625512718,0.21058506836071395,-0.07897317210558677,-0.08779303295352096,0.04953484132939434,-1.7709041225457058,0.0775208830679354,0.05715130085697034,0.11668578129231184,0.18659963113377886,False,167,167,501
AC108667.1,0.1407650359844456,0.1969203801953322,-0.05615534421088661,-0.0877948997128494,0.04952997951669244,-1.5960352428539155,0.11147653282296377,0.07021771292908474,0.11668047426413236,0.24338181371609624,False,167,167,501
CAVIN3,2.6450341607028696,2.8558300348606687,-0.2107958741577991,-0.08780137146745647,0.04951312748318838,-1.8550592833784105,0.06447432877283944,0.04900210521895357,0.11664691917183508,0.1620791343958446,False,167,167,501
RORA-AS2,0.021046563626621204,0.01968430969052106,0.0013622539361001426,-0.08783775550541618,0.04941847501964137,0.14784985738536915,0.8825991901553102,0.12064324335268126,0.11644233058207895,0.9371421898935469,False,167,167,501
ZNF354A,3.4581992977442075,3.5968904371277746,-0.13869113938356703,-0.0878412100102584,0.04940949605539096,-1.8447836713087156,0.06596854395991213,0.041692924300119796,0.11643344230893647,0.16489923765163816,False,167,167,501
TRIM49,0.08152081741484198,0.10278696467545928,-0.021266147260617305,-0.0878448956886869,0.049399917728336476,-0.5384853052759916,0.5906090722034036,0.06743644875487874,0.11641700497850778,0.7445975592154359,False,167,167,501
AL162740.1,0.3514111936288901,0.45139954013421457,-0.09998834650532445,-0.0878465862142934,0.04939552491641108,-1.8332701461615057,0.06766163467637547,0.060218212729789285,0.11641278686628916,0.16805125502672386,False,167,167,501
APOOL,3.358589707949652,3.4477705516996586,-0.08918084375000657,-0.08785113438461721,0.0493837081685241,-1.4817910363788576,0.13936981840729115,0.1606026568976252,0.11639107104390135,0.2858730397380155,False,167,167,501
PEX5L-AS1,0.09671195020712303,0.06136957878802005,0.03534237141910298,-0.08785962880005314,0.04936164488595448,0.5810665958496454,0.5618656484420292,0.11163147057215221,0.11635133371347255,0.7229589732782297,False,167,167,501
NXPE4,0.1896315048178136,0.26204045878382615,-0.07240895396601255,-0.08785979719359772,0.04936120758614425,-2.2365454271111087,0.02601728917015677,0.009149838819615836,0.11635133371347255,0.08142737864563271,False,167,167,501
RANBP3,4.836139565130807,4.909308822127961,-0.07316925699715338,-0.08786616618236437,0.04934467039054118,-1.2273197756342016,0.22061386672954442,0.1855976126294605,0.11632971580552232,0.394164852013908,False,167,167,501
SIGLECL1,0.01337805865199776,0.04138832015098395,-0.028010261498986187,-0.08786631164542573,0.04934429274718511,-1.1422975359663448,0.2546692902484833,0.06671998950534859,0.11632971580552232,0.4350256241626077,False,167,167,501
AC008696.1,0.051137506042697366,0.07427125798537848,-0.023133751942681115,-0.08787549437085543,0.04932045794351519,-1.627948731317126,0.10450429339175009,0.04971410739058153,0.11629102494020314,0.23212565272672617,False,167,167,501
MIR589,1.9838582604331019,2.1248143373579413,-0.14095607692483947,-0.08787975375937807,0.04930940548831238,-1.391278110657237,0.16507399128253888,0.1985275832496527,0.11627722509012352,0.3224479903092361,False,167,167,501
BRINP1,0.7555452680222818,0.9006289922844838,-0.14508372426220195,-0.08788396324644558,0.049298484555350304,-1.0494298004530853,0.29474573021979006,0.09947855263742691,0.11625760206978576,0.48002951382259307,False,167,167,501
AC016912.1,0.18501277543254496,0.22004333162025858,-0.03503055618771361,-0.08791117073953646,0.04922794726213438,-1.144134755927041,0.25339201513219856,0.12640766815104612,0.11610350225975309,0.4335719827367223,False,167,167,501
HIGD1AP12,0.06213124764788834,0.08309319734699457,-0.020961949699106225,-0.08791909497141112,0.049207419031028626,-0.9907910234435032,0.3225091975304959,0.046184068473273075,0.1160612070848921,0.5091028289691479,False,167,167,501
GYPE,0.36725809530723125,0.5136998937578576,-0.14644179845062638,-0.0879260471452546,0.04918941487684811,-3.233191815769795,0.0013838072259564878,0.02404078546725392,0.1160309805354512,0.00795800364840915,False,167,167,501
AC006483.2,0.16217276459478833,0.19308975171089593,-0.030916987116107603,-0.08793078034002423,0.049177160401355446,-1.2121925777064428,0.2263023985650677,0.12779567599269223,0.1160081925096377,0.40096460159353803,False,167,167,501
AC126323.4,0.04891653197872987,0.10464054901908941,-0.05572401704035954,-0.08794809092833838,0.049132364182196804,-1.6256797019748055,0.105347617485529,0.0489972352269558,0.11592086176854664,0.23345391162534926,False,167,167,501
ZNF446,2.0347202387148964,2.1383405536961706,-0.10362031498127422,-0.08795047984949897,0.049126184830493386,-1.842688118323785,0.0662821758689671,0.10256479027796074,0.11591239727559938,0.16548314199776892,False,167,167,501
AC073916.1,0.18544149640222976,0.26993205238675855,-0.08449055598452879,-0.08796361483171657,0.04909222057594116,-2.0797435028389453,0.03832521343731394,0.022907914740147764,0.11583837042515524,0.10988248258032109,False,167,167,501
EEF1E1,3.1375699853218904,3.2389258059928814,-0.10135582067099103,-0.08796818149926175,0.049080416754314155,-1.4004141398123833,0.1623300036330469,0.11822228228422799,0.11581662844509821,0.3191229486806325,False,167,167,501
SMAD5,4.499135342725834,4.602867235189669,-0.10373189246383507,-0.08797242169048358,0.049069458927737904,-1.653679765911866,0.09914384510740551,0.06437485573338221,0.11579688059751742,0.22325710329709503,False,167,167,501
MIR3192,0.6762854973697595,0.9070181315370043,-0.23073263416724477,-0.08797451979922029,0.0490640375917178,-2.619716363504666,0.00922089148265933,0.03454777879284142,0.11579019667838039,0.03622585652410891,False,167,167,501
ZNF285B,0.2648939560524341,0.3515983387343374,-0.08670438268190328,-0.08797493553935486,0.04906296341376944,-2.7115228822738078,0.007083269466705712,0.020960296837875515,0.11579019667838039,0.029493729040959524,False,167,167,501
AC009269.5,0.47866937217253236,0.5604808376545967,-0.0818114654820643,-0.08797914918432366,0.049052077423940334,-1.7784307883086663,0.07625739747986023,0.06917056541207721,0.11577418917664824,0.18413431837216657,False,167,167,501
PCGF7P,0.32550856769756575,0.37673382046201265,-0.051225252764446894,-0.08799035416707707,0.04902313908254613,-2.0814457954441123,0.03816771979252166,0.02205445027900652,0.1157181016692771,0.10953626155035542,False,167,167,501
BCL2A1,4.406774076395744,4.793163173188248,-0.3863890967925032,-0.0879933201326431,0.049015481478094244,-2.546786537444759,0.011332408632389724,0.03936299701458736,0.11570613288431791,0.04257292261024763,False,167,167,501
SSR4P1,1.3388531395629513,1.465051204511659,-0.12619806494870778,-0.08800215969685318,0.04899266520563846,-2.103139995669747,0.036212894047604874,0.07280638155914472,0.1156644826149163,0.10521571320633277,False,167,167,501
CEP41,1.9301526445494297,2.0413664348766574,-0.11121379032722767,-0.0880043524112362,0.04898700684909998,-1.7982034647563718,0.07317379198915494,0.13245785109264832,0.11565722928359537,0.17830580107458677,False,167,167,501
IGHV3-64D,4.795682922073945,5.440961012189549,-0.6452780901156032,-0.08800542408197405,0.048984241573825485,-2.3128080398795667,0.021344144215927764,0.015705708986228244,0.11565722928359537,0.06973449528184333,False,167,167,501
WDR83,2.094057280437307,2.1753409600758005,-0.08128367963849348,-0.08800711138695783,0.04897988801738838,-1.4706116662274384,0.1423630333680014,0.18748730422210236,0.11565722928359537,0.2903348975992018,False,167,167,501
THRA1/BTR,0.04640627597451451,0.17329695864512532,-0.12689068267061082,-0.08801389597841006,0.048962385795039906,-2.270351741047313,0.024377541338040733,0.028683463607187237,0.11562351456240375,0.07740583307082242,False,167,167,501
ZNF676,0.14122029837877298,0.16386845026990693,-0.02264815189113395,-0.08801562173660332,0.048957934688679185,-0.5898617600901802,0.5556898165465647,0.1126369595400888,0.1156191081960338,0.7179740388625901,False,167,167,501
LINC01625,0.03688664132047529,0.050020663979427116,-0.013134022658951826,-0.0880186647900264,0.048950086815919634,-1.2265469546479024,0.22086781613571577,0.04511448885270689,0.11560667913371651,0.3944397787860311,False,167,167,501
AC105393.1,0.014093052082194772,0.019709374124997226,-0.005616322042802454,-0.08802088820667794,0.048944353408390165,-0.6483160029582217,0.5172695642618443,0.13262686448763922,0.11559924280929668,0.6857267685937316,False,167,167,501
ETV7,3.3244632952629254,3.559545241141155,-0.23508194587822961,-0.08802404752248494,0.04893620761356477,-2.2020862143654405,0.0283468803036719,0.02096753409927945,0.11558610770050547,0.0870989299287721,False,167,167,501
TK2,2.469631842637913,2.591038873096691,-0.12140703045877821,-0.08802472180915083,0.04893446921924008,-2.300028970941689,0.02207070714969135,0.012696651607533027,0.11558610770050547,0.07164249575865844,False,167,167,501
AC016292.2,0.1630007046119507,0.21006229690021955,-0.04706159228826884,-0.08803223959431337,0.048915090940277114,-1.3155722651242197,0.18922594620802788,0.0412071477043532,0.11554843538863116,0.35429066932674,False,167,167,501
SNORD67,1.033353232050301,1.2048993160332737,-0.17154608398297277,-0.08803482359146005,0.048908431762642667,-2.044565170302777,0.04172043205636792,0.10024802193309192,0.11554491057801652,0.11700731412242857,False,167,167,501
AP001007.3,0.028671224529564242,0.040434909213930705,-0.011763684684366463,-0.08803999699200846,0.04889510175504654,-0.753429750938239,0.45172835609257606,0.08582444312234894,0.11551952091350776,0.6304760314596548,False,167,167,501
IGHV7-81,1.5552118253665992,1.938866398749515,-0.38365457338291575,-0.08805371116880674,0.048859779926818406,-2.5068559418840652,0.012668819355247782,0.02308188199174649,0.11544826698261974,0.04627362304007261,False,167,167,501
AC073530.1,0.053649553585163205,0.052763369169501355,0.0008861844156618504,-0.08805772967273612,0.04884943403344072,0.06510851066069943,0.9481425906063226,0.10543805629146247,0.11543601858351489,0.9735758843685728,False,167,167,501
IGHV3OR16-16,0.5423629780177185,0.737794922919536,-0.19543194490181748,-0.08805813308983618,0.048848395511795685,-2.7211212717308353,0.006871667577214222,0.019637419113802207,0.11543601858351489,0.02880844213754489,False,167,167,501
