nhood_id	index_row	k_distance	n_cells	n_patients	majority_class	majority_frac	class_group	n_malignant	n_T/NK	n_other	frac_malignant	frac_T/NK	frac_other	tested
nh211	21124	1.5724035501480103	94	31	T/NK	1.0	T/NK	0	94	0	0.0	1.0	0.0	True
nh212	8205	1.3279346227645874	115	18	other	0.9652173913043478	other	2	2	111	0.017391304347826087	0.017391304347826087	0.9652173913043478	True
nh213	12352	2.15979266166687	75	16	malignant	0.9866666666666667	malignant	74	0	1	0.9866666666666667	0.0	0.013333333333333334	True
nh214	12869	1.962644338607788	81	13	malignant	0.9259259259259259	malignant	75	2	4	0.9259259259259259	0.024691358024691357	0.04938271604938271	True
nh215	8249	2.9417853355407715	55	18	other	0.5636363636363636	other	2	22	31	0.03636363636363636	0.4	0.5636363636363636	True
nh216	9306	2.2858309745788574	35	18	T/NK	0.9142857142857143	T/NK	1	32	2	0.02857142857142857	0.9142857142857143	0.05714285714285714	True
nh217	26068	1.5275574922561646	82	11	other	0.7804878048780488	other	5	13	64	0.06097560975609756	0.15853658536585366	0.7804878048780488	True
nh218	13590	2.350938558578491	55	20	malignant	0.7636363636363637	malignant	42	9	4	0.7636363636363637	0.16363636363636364	0.07272727272727272	True
nh219	12116	2.2635767459869385	52	10	malignant	0.8461538461538461	malignant	44	0	8	0.8461538461538461	0.0	0.15384615384615385	True
nh220	21256	1.5335475206375122	70	11	other	0.8	other	7	7	56	0.1	0.1	0.8	True
nh221	602	1.8031206130981445	68	18	T/NK	0.9411764705882353	T/NK	0	64	4	0.0	0.9411764705882353	0.058823529411764705	True
nh222	23899	2.134673833847046	104	7	T/NK	0.6442307692307693	T/NK	9	67	28	0.08653846153846154	0.6442307692307693	0.2692307692307692	True
nh223	9887	2.0168073177337646	52	21	T/NK	0.9615384615384616	T/NK	0	50	2	0.0	0.9615384615384616	0.038461538461538464	True
nh224	22502	2.4845235347747803	46	2	T/NK	0.5869565217391305	T/NK	4	27	15	0.08695652173913043	0.5869565217391305	0.32608695652173914	False
nh225	16902	2.018170118331909	58	19	T/NK	0.9310344827586207	T/NK	0	54	4	0.0	0.9310344827586207	0.06896551724137931	True
nh226	23559	1.5091276168823242	105	27	other	0.9619047619047619	other	1	3	101	0.009523809523809525	0.02857142857142857	0.9619047619047619	True
nh227	17050	1.9907368421554565	50	19	T/NK	0.9	T/NK	0	45	5	0.0	0.9	0.1	True
nh228	27737	1.4972896575927734	125	18	other	0.848	other	4	15	106	0.032	0.12	0.848	True
nh229	12692	2.1781766414642334	64	14	malignant	0.890625	malignant	57	1	6	0.890625	0.015625	0.09375	True
nh230	19134	2.512784004211426	41	14	other	0.7804878048780488	other	0	9	32	0.0	0.21951219512195122	0.7804878048780488	True
nh231	7707	2.6987712383270264	41	14	malignant	0.9512195121951219	malignant	39	0	2	0.9512195121951219	0.0	0.04878048780487805	True
nh232	13105	1.9433053731918335	107	15	malignant	0.9719626168224299	malignant	104	3	0	0.9719626168224299	0.028037383177570093	0.0	True
nh233	13752	1.6553608179092407	138	28	T/NK	0.9927536231884058	T/NK	0	137	1	0.0	0.9927536231884058	0.007246376811594203	True
nh234	17430	2.2735931873321533	62	23	malignant	0.8709677419354839	malignant	54	6	2	0.8709677419354839	0.0967741935483871	0.03225806451612903	True
nh235	24534	2.032048463821411	95	10	other	0.7157894736842105	other	1	26	68	0.010526315789473684	0.2736842105263158	0.7157894736842105	True
nh236	1341	1.9830503463745117	82	23	T/NK	0.9024390243902439	T/NK	0	74	8	0.0	0.9024390243902439	0.0975609756097561	True
nh237	24359	1.512199878692627	63	9	other	0.7619047619047619	other	9	6	48	0.14285714285714285	0.09523809523809523	0.7619047619047619	True
nh238	13014	1.9413090944290161	92	10	malignant	0.8804347826086957	malignant	81	3	8	0.8804347826086957	0.03260869565217391	0.08695652173913043	True
nh239	14858	1.3227688074111938	133	22	other	0.9624060150375939	other	1	4	128	0.007518796992481203	0.03007518796992481	0.9624060150375939	True
nh240	2793	1.8320330381393433	107	33	T/NK	0.9813084112149533	T/NK	0	105	2	0.0	0.9813084112149533	0.018691588785046728	True
nh241	18379	1.8116134405136108	134	31	T/NK	0.9776119402985075	T/NK	1	131	2	0.007462686567164179	0.9776119402985075	0.014925373134328358	True
nh242	3039	1.992401361465454	67	17	T/NK	0.8955223880597015	T/NK	1	60	6	0.014925373134328358	0.8955223880597015	0.08955223880597014	True
nh243	17191	2.214414358139038	43	13	other	0.5116279069767442	other	1	20	22	0.023255813953488372	0.46511627906976744	0.5116279069767442	True
nh244	20218	2.329637289047241	45	10	T/NK	0.8888888888888888	T/NK	0	40	5	0.0	0.8888888888888888	0.1111111111111111	True
nh245	28333	1.6245313882827759	64	17	other	0.9375	other	3	1	60	0.046875	0.015625	0.9375	True
nh246	28266	2.5281028747558594	52	5	other	0.7307692307692307	other	3	11	38	0.057692307692307696	0.21153846153846154	0.7307692307692307	True
nh247	27173	1.7846442461013794	76	1	malignant	0.868421052631579	malignant	66	6	4	0.868421052631579	0.07894736842105263	0.05263157894736842	False
nh248	16319	2.324373722076416	88	27	malignant	1.0	malignant	88	0	0	1.0	0.0	0.0	True
nh249	12085	2.1766512393951416	68	16	malignant	0.9411764705882353	malignant	64	1	3	0.9411764705882353	0.014705882352941176	0.04411764705882353	True
nh250	20702	2.853590965270996	45	14	other	0.6888888888888889	other	0	14	31	0.0	0.3111111111111111	0.6888888888888889	True
nh251	25535	1.6707030534744263	85	22	T/NK	1.0	T/NK	0	85	0	0.0	1.0	0.0	True
nh252	27406	1.8859318494796753	58	13	other	0.8103448275862069	other	3	8	47	0.05172413793103448	0.13793103448275862	0.8103448275862069	True
nh253	22785	2.313263416290283	31	14	T/NK	0.967741935483871	T/NK	1	30	0	0.03225806451612903	0.967741935483871	0.0	True
nh254	13107	2.234313726425171	69	19	malignant	0.7971014492753623	malignant	55	4	10	0.7971014492753623	0.057971014492753624	0.14492753623188406	True
nh255	9819	1.9548896551132202	59	23	T/NK	0.864406779661017	T/NK	1	51	7	0.01694915254237288	0.864406779661017	0.11864406779661017	True
nh256	10588	2.443748950958252	42	17	T/NK	0.5	T/NK	17	21	4	0.40476190476190477	0.5	0.09523809523809523	True
nh257	14959	1.9705904722213745	46	13	other	0.9782608695652174	other	1	0	45	0.021739130434782608	0.0	0.9782608695652174	True
nh258	21008	1.4014217853546143	150	23	other	0.9533333333333334	other	1	6	143	0.006666666666666667	0.04	0.9533333333333334	True
nh259	27126	2.587219476699829	49	11	malignant	0.8775510204081632	malignant	43	5	1	0.8775510204081632	0.10204081632653061	0.02040816326530612	True
nh260	27266	1.505310297012329	99	25	other	0.9797979797979798	other	0	2	97	0.0	0.020202020202020204	0.9797979797979798	True
nh261	7939	1.746354341506958	52	13	other	0.9230769230769231	other	1	3	48	0.019230769230769232	0.057692307692307696	0.9230769230769231	True
nh262	10146	1.7812401056289673	64	31	T/NK	0.96875	T/NK	1	62	1	0.015625	0.96875	0.015625	True
nh263	6542	1.9370583295822144	91	23	malignant	0.989010989010989	malignant	90	1	0	0.989010989010989	0.01098901098901099	0.0	True
nh264	9417	2.198922872543335	77	15	other	0.8961038961038961	other	1	7	69	0.012987012987012988	0.09090909090909091	0.8961038961038961	True
nh265	8874	2.0386252403259277	46	11	T/NK	0.9782608695652174	T/NK	1	45	0	0.021739130434782608	0.9782608695652174	0.0	True
nh266	25517	1.8160604238510132	62	16	T/NK	0.9838709677419355	T/NK	0	61	1	0.0	0.9838709677419355	0.016129032258064516	True
nh267	15518	2.10625958442688	43	20	T/NK	0.9069767441860465	T/NK	0	39	4	0.0	0.9069767441860465	0.09302325581395349	True
nh268	6978	1.5476231575012207	116	29	T/NK	1.0	T/NK	0	116	0	0.0	1.0	0.0	True
nh269	16760	1.9643398523330688	51	9	T/NK	0.9411764705882353	T/NK	0	48	3	0.0	0.9411764705882353	0.058823529411764705	True
nh270	22472	1.8080157041549683	93	21	T/NK	0.967741935483871	T/NK	0	90	3	0.0	0.967741935483871	0.03225806451612903	True
nh271	22997	2.230556011199951	38	10	T/NK	0.8421052631578947	T/NK	2	32	4	0.05263157894736842	0.8421052631578947	0.10526315789473684	True
nh272	22408	1.8130035400390625	54	14	T/NK	0.9629629629629629	T/NK	1	52	1	0.018518518518518517	0.9629629629629629	0.018518518518518517	True
nh273	26523	1.4464324712753296	97	11	other	0.7835051546391752	other	12	9	76	0.12371134020618557	0.09278350515463918	0.7835051546391752	True
nh274	14206	1.9004061222076416	41	15	T/NK	0.975609756097561	T/NK	0	40	1	0.0	0.975609756097561	0.024390243902439025	True
nh275	19629	1.8898862600326538	85	24	T/NK	0.9411764705882353	T/NK	0	80	5	0.0	0.9411764705882353	0.058823529411764705	True
nh276	1542	2.728677272796631	49	16	malignant	0.9183673469387755	malignant	45	2	2	0.9183673469387755	0.04081632653061224	0.04081632653061224	True
nh277	3507	1.4108866453170776	98	27	other	0.9489795918367347	other	0	5	93	0.0	0.05102040816326531	0.9489795918367347	True
nh278	15022	1.4149963855743408	100	26	other	0.91	other	3	6	91	0.03	0.06	0.91	True
nh279	9085	1.9536793231964111	93	20	other	0.8602150537634409	other	3	10	80	0.03225806451612903	0.10752688172043011	0.8602150537634409	True
nh280	8500	2.100574493408203	54	7	other	1.0	other	0	0	54	0.0	0.0	1.0	True
nh281	7079	1.7067943811416626	152	19	malignant	1.0	malignant	152	0	0	1.0	0.0	0.0	True
nh282	3301	2.0021543502807617	45	12	malignant	0.9777777777777777	malignant	44	1	0	0.9777777777777777	0.022222222222222223	0.0	True
nh283	5615	2.318814277648926	78	23	other	0.9358974358974359	other	0	5	73	0.0	0.0641025641025641	0.9358974358974359	True
nh284	460	1.9935355186462402	45	14	T/NK	0.9555555555555556	T/NK	1	43	1	0.022222222222222223	0.9555555555555556	0.022222222222222223	True
nh285	21614	2.0783724784851074	76	11	other	0.5526315789473685	other	1	33	42	0.013157894736842105	0.4342105263157895	0.5526315789473685	True
nh286	20368	1.7387241125106812	58	20	T/NK	0.9827586206896551	T/NK	0	57	1	0.0	0.9827586206896551	0.017241379310344827	True
nh287	19069	1.4008747339248657	97	9	other	0.865979381443299	other	1	12	84	0.010309278350515464	0.12371134020618557	0.865979381443299	True
nh288	17163	1.984472393989563	75	15	T/NK	1.0	T/NK	0	75	0	0.0	1.0	0.0	True
nh289	18462	1.6947561502456665	119	23	T/NK	0.9243697478991597	T/NK	1	110	8	0.008403361344537815	0.9243697478991597	0.06722689075630252	True
nh290	20713	2.0239086151123047	62	27	T/NK	0.8709677419354839	T/NK	0	54	8	0.0	0.8709677419354839	0.12903225806451613	True
nh291	2709	1.9925577640533447	117	24	malignant	0.8547008547008547	malignant	100	8	9	0.8547008547008547	0.06837606837606838	0.07692307692307693	True
nh292	1242	2.2449276447296143	36	19	T/NK	0.9444444444444444	T/NK	1	34	1	0.027777777777777776	0.9444444444444444	0.027777777777777776	True
nh293	9751	2.115330219268799	68	30	T/NK	0.9705882352941176	T/NK	1	66	1	0.014705882352941176	0.9705882352941176	0.014705882352941176	True
nh294	3076	2.279083728790283	60	15	malignant	1.0	malignant	60	0	0	1.0	0.0	0.0	True
nh295	14633	2.7364540100097656	53	19	other	0.9811320754716981	other	0	1	52	0.0	0.018867924528301886	0.9811320754716981	True
nh296	6570	1.5492372512817383	145	36	T/NK	1.0	T/NK	0	145	0	0.0	1.0	0.0	True
nh297	19405	1.4747345447540283	135	26	other	0.8962962962962963	other	3	11	121	0.022222222222222223	0.08148148148148149	0.8962962962962963	True
nh298	17088	2.0598762035369873	74	21	T/NK	0.972972972972973	T/NK	1	72	1	0.013513513513513514	0.972972972972973	0.013513513513513514	True
nh299	8808	2.3130815029144287	63	25	other	0.873015873015873	other	0	8	55	0.0	0.12698412698412698	0.873015873015873	True
nh300	9949	1.9664995670318604	45	17	T/NK	1.0	T/NK	0	45	0	0.0	1.0	0.0	True
nh301	7737	2.1301488876342773	50	24	T/NK	0.8	T/NK	4	40	6	0.08	0.8	0.12	True
nh302	10755	2.6315789222717285	55	6	malignant	0.9818181818181818	malignant	54	0	1	0.9818181818181818	0.0	0.01818181818181818	True
nh303	25477	2.1621525287628174	52	14	other	0.6730769230769231	other	0	17	35	0.0	0.3269230769230769	0.6730769230769231	True
nh304	684	2.021138906478882	76	12	malignant	0.9868421052631579	malignant	75	1	0	0.9868421052631579	0.013157894736842105	0.0	True
nh305	6832	1.8840148448944092	54	19	T/NK	1.0	T/NK	0	54	0	0.0	1.0	0.0	True
nh306	43	1.6625646352767944	161	33	T/NK	0.8198757763975155	T/NK	1	132	28	0.006211180124223602	0.8198757763975155	0.17391304347826086	True
nh307	20631	1.9512014389038086	43	16	T/NK	1.0	T/NK	0	43	0	0.0	1.0	0.0	True
nh308	15154	1.7867066860198975	103	29	T/NK	0.8349514563106796	T/NK	2	86	15	0.019417475728155338	0.8349514563106796	0.14563106796116504	True
nh309	14871	2.4932286739349365	57	22	other	0.7719298245614035	other	1	12	44	0.017543859649122806	0.21052631578947367	0.7719298245614035	True
nh310	28033	1.9497816562652588	85	30	T/NK	0.9176470588235294	T/NK	2	78	5	0.023529411764705882	0.9176470588235294	0.058823529411764705	True
nh311	14582	2.7649786472320557	40	9	other	0.975	other	0	1	39	0.0	0.025	0.975	True
nh312	17393	2.8862202167510986	39	13	malignant	0.7948717948717948	malignant	31	1	7	0.7948717948717948	0.02564102564102564	0.1794871794871795	True
nh313	20600	1.627538800239563	88	7	other	0.7386363636363636	other	6	17	65	0.06818181818181818	0.19318181818181818	0.7386363636363636	True
nh314	22802	1.8843507766723633	59	15	T/NK	0.9152542372881356	T/NK	0	54	5	0.0	0.9152542372881356	0.0847457627118644	True
nh315	7436	2.0776917934417725	69	27	T/NK	0.5217391304347826	T/NK	14	36	19	0.2028985507246377	0.5217391304347826	0.2753623188405797	True
nh316	3655	2.433345317840576	41	7	other	1.0	other	0	0	41	0.0	0.0	1.0	True
nh317	8717	2.3876731395721436	57	19	other	0.9122807017543859	other	0	5	52	0.0	0.08771929824561403	0.9122807017543859	True
nh318	27799	2.501155138015747	49	14	other	0.8571428571428571	other	2	5	42	0.04081632653061224	0.10204081632653061	0.8571428571428571	True
nh319	20751	2.837275981903076	45	26	T/NK	0.6	T/NK	7	27	11	0.15555555555555556	0.6	0.24444444444444444	True
nh320	17488	1.7730460166931152	86	20	T/NK	0.8488372093023255	T/NK	3	73	10	0.03488372093023256	0.8488372093023255	0.11627906976744186	True
nh321	14155	1.7828367948532104	82	26	T/NK	0.8658536585365854	T/NK	2	71	9	0.024390243902439025	0.8658536585365854	0.10975609756097561	True
nh322	20251	1.477128028869629	131	24	other	0.9541984732824428	other	0	6	125	0.0	0.04580152671755725	0.9541984732824428	True
nh323	644	2.162529706954956	46	20	T/NK	0.9782608695652174	T/NK	0	45	1	0.0	0.9782608695652174	0.021739130434782608	True
nh324	14546	2.639343738555908	82	19	other	1.0	other	0	0	82	0.0	0.0	1.0	True
nh325	26538	2.003791093826294	72	19	T/NK	0.9583333333333334	T/NK	1	69	2	0.013888888888888888	0.9583333333333334	0.027777777777777776	True
nh326	13450	2.3710782527923584	65	21	other	0.8461538461538461	other	8	2	55	0.12307692307692308	0.03076923076923077	0.8461538461538461	True
nh327	4978	1.5580954551696777	104	33	T/NK	0.9807692307692307	T/NK	1	102	1	0.009615384615384616	0.9807692307692307	0.009615384615384616	True
nh328	5846	1.9458919763565063	62	24	T/NK	0.9838709677419355	T/NK	1	61	0	0.016129032258064516	0.9838709677419355	0.0	True
nh329	16311	2.1893293857574463	83	22	malignant	0.9759036144578314	malignant	81	0	2	0.9759036144578314	0.0	0.024096385542168676	True
nh330	4770	2.125337839126587	74	22	malignant	0.9864864864864865	malignant	73	0	1	0.9864864864864865	0.0	0.013513513513513514	True
nh331	3227	1.5437655448913574	93	21	other	0.8387096774193549	other	1	14	78	0.010752688172043012	0.15053763440860216	0.8387096774193549	True
nh332	20613	1.598293423652649	92	20	other	0.9347826086956522	other	3	3	86	0.03260869565217391	0.03260869565217391	0.9347826086956522	True
nh333	18353	2.126451253890991	40	12	T/NK	0.925	T/NK	0	37	3	0.0	0.925	0.075	True
nh334	22551	1.8202894926071167	66	23	T/NK	0.9545454545454546	T/NK	0	63	3	0.0	0.9545454545454546	0.045454545454545456	True
nh335	13129	1.8220102787017822	117	17	malignant	0.905982905982906	malignant	106	8	3	0.905982905982906	0.06837606837606838	0.02564102564102564	True
nh336	3404	1.3930145502090454	97	20	other	0.9690721649484536	other	0	3	94	0.0	0.030927835051546393	0.9690721649484536	True
nh337	24206	1.8248918056488037	115	25	T/NK	0.8782608695652174	T/NK	0	101	14	0.0	0.8782608695652174	0.12173913043478261	True
nh338	27306	2.417959690093994	64	13	other	0.71875	other	2	16	46	0.03125	0.25	0.71875	True
nh339	18003	2.105672836303711	62	14	T/NK	0.9516129032258065	T/NK	0	59	3	0.0	0.9516129032258065	0.04838709677419355	True
nh340	15944	1.932211995124817	101	15	malignant	0.8712871287128713	malignant	88	5	8	0.8712871287128713	0.04950495049504951	0.07920792079207921	True
nh341	7253	1.5609976053237915	99	33	other	0.98989898989899	other	0	1	98	0.0	0.010101010101010102	0.98989898989899	True
nh342	28029	2.2342097759246826	54	15	other	0.8148148148148148	other	0	10	44	0.0	0.18518518518518517	0.8148148148148148	True
nh343	13554	2.4308624267578125	49	16	malignant	0.7959183673469388	malignant	39	1	9	0.7959183673469388	0.02040816326530612	0.1836734693877551	True
nh344	25907	1.882306456565857	64	22	T/NK	0.984375	T/NK	0	63	1	0.0	0.984375	0.015625	True
nh345	3321	1.7649158239364624	100	28	T/NK	0.97	T/NK	1	97	2	0.01	0.97	0.02	True
nh346	8082	2.4365460872650146	37	12	other	0.7027027027027027	other	9	2	26	0.24324324324324326	0.05405405405405406	0.7027027027027027	True
nh347	2220	1.5145044326782227	111	17	other	0.963963963963964	other	3	1	107	0.02702702702702703	0.009009009009009009	0.963963963963964	True
nh348	26852	1.9643540382385254	62	22	T/NK	0.8870967741935484	T/NK	1	55	6	0.016129032258064516	0.8870967741935484	0.0967741935483871	True
nh349	23787	1.7879799604415894	75	18	T/NK	0.9733333333333334	T/NK	0	73	2	0.0	0.9733333333333334	0.02666666666666667	True
nh350	24643	2.244236707687378	117	26	other	0.7606837606837606	other	2	26	89	0.017094017094017096	0.2222222222222222	0.7606837606837606	True
nh351	3958	1.7673600912094116	43	15	other	0.9534883720930233	other	1	1	41	0.023255813953488372	0.023255813953488372	0.9534883720930233	True
nh352	25765	1.468610405921936	92	14	other	0.8043478260869565	other	10	8	74	0.10869565217391304	0.08695652173913043	0.8043478260869565	True
nh353	733	1.950291633605957	68	18	malignant	0.9705882352941176	malignant	66	1	1	0.9705882352941176	0.014705882352941176	0.014705882352941176	True
nh354	20246	1.460022211074829	124	20	other	0.9112903225806451	other	1	10	113	0.008064516129032258	0.08064516129032258	0.9112903225806451	True
nh355	12685	1.9970717430114746	66	4	malignant	0.8787878787878788	malignant	58	6	2	0.8787878787878788	0.09090909090909091	0.030303030303030304	False
nh356	1028	2.6684207916259766	53	19	other	0.8113207547169812	other	4	6	43	0.07547169811320754	0.11320754716981132	0.8113207547169812	True
nh357	7347	2.0664408206939697	83	19	T/NK	1.0	T/NK	0	83	0	0.0	1.0	0.0	True
nh358	12538	1.854561686515808	101	15	T/NK	0.9801980198019802	T/NK	2	99	0	0.019801980198019802	0.9801980198019802	0.0	True
nh359	19331	1.6436635255813599	131	27	T/NK	0.9465648854961832	T/NK	0	124	7	0.0	0.9465648854961832	0.05343511450381679	True
nh360	25431	2.3101789951324463	64	10	malignant	0.671875	malignant	43	14	7	0.671875	0.21875	0.109375	True
nh361	17441	2.349308967590332	40	23	T/NK	0.85	T/NK	0	34	6	0.0	0.85	0.15	True
nh362	8974	1.9814304113388062	64	24	T/NK	0.875	T/NK	0	56	8	0.0	0.875	0.125	True
nh363	16833	1.909244418144226	63	18	T/NK	0.9206349206349206	T/NK	2	58	3	0.031746031746031744	0.9206349206349206	0.047619047619047616	True
nh364	27438	2.259751558303833	45	18	T/NK	0.8444444444444444	T/NK	0	38	7	0.0	0.8444444444444444	0.15555555555555556	True
nh365	26556	2.8552608489990234	32	10	T/NK	0.6875	T/NK	4	22	6	0.125	0.6875	0.1875	True
nh366	19096	1.78996741771698	108	34	T/NK	0.9537037037037037	T/NK	0	103	5	0.0	0.9537037037037037	0.046296296296296294	True
