gene	logFC	p	fdr	se	df	n_q1	n_q4	family	lfc_GSE123902	lfc_GSE131907	lfc_GSE205335
MLLT10	-0.12453338322009118	0.5821992230818596	0.799695464207907	0.2238159423347215	29	18.0	16.0	other	-0.35275222231556536	-0.304849475557963	-0.07928940452783467
SLC25A18	0.19161372559901138	0.5822162266324468	0.799695464207907	0.34439078412054774	29	18.0	16.0	other		0.14269819959267177	
LINC00871	-0.09313764625837151	0.5822233026693984	0.799695464207907	0.16740111738128868	29	18.0	16.0	other			
OARD1	0.13540663855047913	0.5822943414715388	0.7997043322040609	0.24341943982720712	29	18.0	16.0	other	0.21543324715039774	-0.7211415516204732	0.6059137297298512
INCENP	-0.1831911299253832	0.5823311221892807	0.7997043322040609	0.3293535210345418	29	18.0	16.0	other		-0.4679600051193952	-0.43546732453249243
XRCC6	-0.08988945060763269	0.5826222727081657	0.8000345349457965	0.1617348666170164	29	18.0	16.0	other	-0.5071744141166008	0.02339166421339307	-0.15675524371258415
LINC01556	0.12647683032293422	0.5827893580236291	0.8000977157552873	0.22766664829042818	29	18.0	16.0	other		0.10348071310760619	
TXNRD2	0.14599894032635244	0.582816427152094	0.8000977157552873	0.2628267111131353	29	18.0	16.0	other	0.005675362080786595	0.018686591291666832	0.19368329123578593
RILPL1	-0.12820762902036995	0.5828204033773542	0.8000977157552873	0.23080131116627617	29	18.0	16.0	other	0.05604203486721846	-0.32195494201407127	-0.46392269718847456
ILK	0.10546043979514065	0.5829294470702477	0.8001202247943614	0.18990671023686315	29	18.0	16.0	other	-0.24919695068308365	0.244867338706164	-0.10877713805731888
RETSAT	0.1519399659751743	0.5829382156179719	0.8001202247943614	0.27361059900806445	29	18.0	16.0	other	0.21451866172304546	0.7947374652547667	-0.7889587365378028
S100A13	0.3082933779090158	0.5830679645384815	0.8001789558896406	0.5553610794007089	29	18.0	16.0	other	-0.10195142330950827	0.7885983608561897	-0.7085434067340207
IL1RL2	0.1541765106257437	0.5831215790544224	0.8001789558896406	0.2777740014366283	29	18.0	16.0	other		0.723988729629232	-0.5074724702252824
JARID2	-0.13313892866832774	0.5831331398551858	0.8001789558896406	0.23987878491002776	29	18.0	16.0	other	-0.42049135816671246	-0.05711647775882479	-0.13056786517682578
PTH2	-0.16564858082718664	0.5832318875930681	0.8001884216132652	0.2985306781006193	29	18.0	16.0	other			
GOLGA3	0.10888994976743778	0.5832414625118298	0.8001884216132652	0.19624569817082924	29	18.0	16.0	other	0.028081104843459503	0.6170121363051979	-0.6459791687596967
NPIPB6	-0.11445177642624435	0.5834236225077402	0.800305425316516	0.20636977880808072	29	18.0	16.0	other			-0.41800042365536355
RBM3	0.14803745965240356	0.5834281834980597	0.800305425316516	0.26693189776483844	29	18.0	16.0	other	-0.05960806133259823	-0.0914664251144437	0.3042397690447666
ALDH3B2	-0.30785815071392963	0.5835112465948012	0.8003497879015447	0.5552337302767543	29	18.0	16.0	other		0.1613583493429293	-1.4002935808197143
MAP4K2	-0.1537760182660524	0.5837623832660823	0.8005427069667731	0.2775269414999289	29	18.0	16.0	other	-0.5264078510513257	-0.21167244298472315	-0.04140119591503943
GSTM1	0.21673862096276691	0.5837824749761272	0.8005427069667731	0.39117956438366336	29	18.0	16.0	other			
CHCHD7	0.1457076145824444	0.5838041022287	0.8005427069667731	0.26299482266213714	29	18.0	16.0	other	0.4766405391323668	0.5517800282436534	-0.7267994623998907
FKBP8	0.0905015520198209	0.583867134867464	0.800559569088783	0.16337820898241528	29	18.0	16.0	other	-0.25275807290007607	-0.20380277641816483	0.4798638153393885
ANXA7	-0.09932129692342463	0.58395591812315	0.8006018927228397	0.17934263164369108	29	18.0	16.0	other	-0.22880166772182575	0.2687366591368508	-0.6133390949621821
CPSF1	0.13285142620002635	0.5839994793865191	0.8006018927228397	0.23991530060805075	29	18.0	16.0	other	0.31436701693931185	-0.27383196393138703	-0.1886887105426095
LDLRAP1	0.1675848497214626	0.5840691050239399	0.800606088293593	0.30269644003647544	29	18.0	16.0	other	0.3087336845009228	0.3797358322726161	-0.6882024785345918
HMBOX1	0.14933367727735036	0.584104017265723	0.800606088293593	0.2697558396083202	29	18.0	16.0	other	0.563267196434735	-0.4125878076728597	0.6113012498505532
GPRC5B	0.29951225847408236	0.5842517513978821	0.8007390241732982	0.5412516822789664	29	18.0	16.0	other		-0.30869959356133037	2.2020781082883496
CLNK	0.14493444765119728	0.5845441112984116	0.8008474798073688	0.26211744633803075	29	18.0	16.0	other	0.43188761837715417		0.14061734870884612
TLE1	0.18468252935694876	0.5845531399003868	0.8008474798073688	0.3340108804979153	29	18.0	16.0	other	-0.21302654324974774	-0.44431755810510587	1.1193390436390596
PPARGC1A	0.25569155776225466	0.5846542491287512	0.8008474798073688	0.462560664542945	29	18.0	16.0	other	2.315113519804547	-0.39759078437861345	-0.03091071626154873
MYBPH	0.11776027749324641	0.5846609951312204	0.8008474798073688	0.21303892920757614	29	18.0	16.0	other		0.2894710583523929	
FAH	-0.20069321439405413	0.5847098116483721	0.8008474798073688	0.3631195085575799	29	18.0	16.0	other	-0.6810097921716989	0.5224929524514914	-0.7827331677792696
LAMTOR4	0.12020080289530226	0.5847102207590229	0.8008474798073688	0.21748271062317287	29	18.0	16.0	other	0.19168988095217362	0.05782844712379806	-0.13369366683399578
EIF2D	-0.10683972479814818	0.5848399568278473	0.8008474798073688	0.19337528006109111	29	18.0	16.0	other	-0.2370001458586408	-0.24502611459128112	-0.15799488296912148
MRI1	-0.08613477515860185	0.5848400146077504	0.8008474798073688	0.15590024101356728	29	18.0	16.0	other	-0.4491992402508902	-7.163359963399614e-06	-0.10095073504830096
LINC01277	0.0672459746972917	0.5850256141850086	0.8008474798073688	0.12177282712558148	29	18.0	16.0	other			0.18883445614609054
ATXN1	-0.18664952657458314	0.585071098635561	0.8008474798073688	0.3380367315588213	29	18.0	16.0	other	-0.014188321640556438	0.5281978460679961	-1.1876792524644089
PSMB3	-0.09345433934424911	0.5850826662112119	0.8008474798073688	0.1692582819988306	29	18.0	16.0	other	-0.6516291851148366	0.05264738734738672	-0.20199570727821295
SHANK3	-0.1692030120720466	0.5850914642318852	0.8008474798073688	0.3064564601100665	29	18.0	16.0	other		0.35985475880070705	0.22898134027610026
DISP2	0.19163409875422524	0.5850963031737685	0.8008474798073688	0.34708760790883736	29	18.0	16.0	other		-0.6801788389937992	1.301597257357557
KCNAB1	0.08466742373758569	0.5851298125032594	0.8008474798073688	0.15336337098566244	29	18.0	16.0	other			
PRMT1	-0.1115602486560076	0.5851343542316083	0.8008474798073688	0.20207847593299713	29	18.0	16.0	other	-0.5243829691070333	-0.12648234190674904	-0.027085684910641575
GPER1	-0.1697556152233494	0.5851448160930837	0.8008474798073688	0.307501262966484	29	18.0	16.0	other		0.0387005401026115	-0.6082549059847429
SLC39A14	-0.17345313922860675	0.5851937031610979	0.8008474798073688	0.3142402378360933	29	18.0	16.0	other	-0.8931360651708775	0.15846386582719096	0.041956385589475294
BCL2L14	-0.18325160456595915	0.5853032480975345	0.8009279292109095	0.3320892983182793	29	18.0	16.0	other		0.49599665767837703	-1.057508931902889
COX7C	-0.1593064894304812	0.585399779444144	0.8009500095157499	0.2887705532276679	29	18.0	16.0	other	0.2520807193561808	-0.6268131211454426	-0.29435624079863715
CDK1	0.24968726472833624	0.5854369554748472	0.8009500095157499	0.4526464305930165	29	18.0	16.0	other	-0.8934216666276852	0.7519979085174646	0.044380578144421486
PCED1B	-0.27071928768145964	0.5854716654892363	0.8009500095157499	0.4908200665773532	29	18.0	16.0	other	-0.3586773250261175	0.5554306989007876	-1.6657463883022965
KTI12	0.16352061305376606	0.5858146478669886	0.8013445283107549	0.2967392504200367	29	18.0	16.0	other	-0.1664977450752797	-0.2600952747399493	0.910032922285975
COL6A5	-0.111345743845221	0.5858616185178318	0.8013445283107549	0.20208348510446952	29	18.0	16.0	other			
TRGC1	0.2654319524020217	0.5859559873900178	0.8013650858607331	0.48185940843844277	29	18.0	16.0	other			0.10726824624807227
IZUMO4	-0.1360808513437867	0.5859782217289523	0.8013650858607331	0.2470529618628844	29	18.0	16.0	other	0.5522025780175982	-0.31813293344174964	-0.6056061650604241
TMPO	0.17025004945943414	0.586053508256647	0.8013985879869688	0.30914912381261445	29	18.0	16.0	other	0.4144703754463664	-0.1119869302045351	-0.05847730594558811
SPEF1	0.21547490757746054	0.5863841699328466	0.8017812666698775	0.391618245269351	29	18.0	16.0	other		0.7491556754013248	-0.4912947898070898
DAB1	0.09443501555262317	0.5866572485014209	0.8019912551308156	0.17175831324843233	29	18.0	16.0	other			0.665680583758764
ZNF624	0.09860034565170303	0.5866677841853037	0.8019912551308156	0.17933928702630744	29	18.0	16.0	other		-0.20296434513686257	-0.13257517792972348
ARHGEF38	0.2325192238746795	0.5866931104734161	0.8019912551308156	0.42294647853148126	29	18.0	16.0	other	1.2112738424155236	0.3900706903364973	-0.8261421282362964
POTEI	0.06816402994103639	0.5867410513486365	0.8019912551308156	0.12400458460709769	29	18.0	16.0	other			
ALDH1B1	-0.15464546959850548	0.5869034772630467	0.8020429743968174	0.28145517040709317	29	18.0	16.0	other	-0.5095904603530574	0.30562078449147545	-0.8832414156772048
PHF7	0.13222840725052626	0.586912959151945	0.8020429743968174	0.24066218922942176	29	18.0	16.0	other	0.28708077101190654	-0.040101565766574754	0.21147578337347672
FUNDC2	0.12887346760618063	0.5869407991452056	0.8020429743968174	0.23457358504758302	29	18.0	16.0	other	-0.10534534558206975	-0.055946794136819585	0.4241171024544401
MLIP	-0.08605770928767778	0.5869908943862397	0.8020429743968174	0.1566620654385748	29	18.0	16.0	other			
TMTC3	0.12427325930911293	0.587033038298298	0.8020429743968174	0.22625644182461968	29	18.0	16.0	other	0.34953087670260186	0.03984829912969701	-0.16064409589436435
RPUSD4	-0.11942515801723746	0.5872321014861179	0.8022064941374718	0.21754621097898974	29	18.0	16.0	other	0.16739414820227866	-0.7469595619416511	0.10200355395331316
ANKRD13A	-0.11250677109412216	0.5872623555764371	0.8022064941374718	0.20496027410878995	29	18.0	16.0	other	0.4179441699674573	0.19862047065625843	-1.1046580302582116
GSS	-0.09119635348919787	0.5873052424282954	0.8022064941374718	0.166156982411123	29	18.0	16.0	other	-0.3346825487763186	-0.39138622466139683	-0.03890600801971063
PRNP	-0.2202757629086343	0.5873787440843495	0.8022374450711461	0.40141508976664375	29	18.0	16.0	other	-0.19715045129798833	0.6535449955737138	-1.194181006140463
MED28	0.11083268748257655	0.587688450636421	0.8024652968309697	0.20214208492886526	29	18.0	16.0	other	0.13767869652670878	-0.26386286595683794	0.3805434463064891
C19ORF47	0.1426083426355848	0.5877258896751357	0.8024652968309697	0.26012229163272066	29	18.0	16.0	other		-0.2550755916597249	-0.2249468661853357
ADAM15	0.214107561267161	0.5877942833982551	0.8024652968309697	0.3906111142478958	29	18.0	16.0	other	-0.07495831837787804	1.313778167897382	-1.2977207535394704
HPN	0.34871003765041025	0.5878541451419658	0.8024652968309697	0.6362781760421955	29	18.0	16.0	other	1.2581978913299297	1.1396220972914237	-1.4546394417159068
SPRR3	-0.37101357247239003	0.5879894352228007	0.8024652968309697	0.6772212526831761	29	18.0	16.0	other		0.9770843607951236	-1.7002338392084506
HNRNPM	0.06475426018638115	0.5880010186426545	0.8024652968309697	0.11820141469096491	29	18.0	16.0	other	0.022914422931611087	-0.2722494325342467	0.26591515993949977
CALR	0.09089989635033541	0.5880106077734223	0.8024652968309697	0.16593153522916976	29	18.0	16.0	MHC-I/APM	-0.06765529649282913	0.14649168285362957	-0.15280709202951953
QPRT	-0.413791499307269	0.5880180770019129	0.8024652968309697	0.7553632359878542	29	18.0	16.0	other	-0.4483566338163468	-1.4496714569604532	1.0095933640134376
ORM2	0.15632191348212868	0.5880519264224084	0.8024652968309697	0.28538670158179763	29	18.0	16.0	other		0.5437789748823594	
IFT27	-0.11908113415012775	0.5880541369704355	0.8024652968309697	0.21739993877368463	29	18.0	16.0	other	-0.6976535002907539	0.23307016851198972	-0.4043425329663845
TRPM4	0.28431229533302016	0.588154510166928	0.8025328619788963	0.5191938135755038	29	18.0	16.0	other	-0.45640351904189563	1.0952446020313442	-0.40455292675392435
TM9SF2	0.12610479073986133	0.5882630274965635	0.8025741083935354	0.2303522279160611	29	18.0	16.0	other	0.18567748015582713	0.3701865525622722	-0.47658625322946524
NDST3	-0.09743437111782091	0.5882864654084309	0.8025741083935354	0.1779919835978161	29	18.0	16.0	other			
CLEC3B	-0.10261608284216167	0.5884881279925179	0.8027302987211307	0.18755977799353557	29	18.0	16.0	other			
MTRNR2L8	-0.18562751212650838	0.5885100442223301	0.8027302987211307	0.3393065765324702	29	18.0	16.0	other	0.8860056259164426	-0.34120772308180936	-0.8923342957860947
EFNB3	0.21218631663771123	0.5885676425359256	0.8027302987211307	0.38791336062559967	29	18.0	16.0	other		-0.3563011216605731	0.5290987552543097
HMGCL	0.11679387842792613	0.5886146559699511	0.8027302987211307	0.2135465153010615	29	18.0	16.0	other	0.4033644504962105	-0.34711346322275644	0.07691472838734881
SUPT4H1	0.10317242836357221	0.5886553195070793	0.8027302987211307	0.18866167012787657	29	18.0	16.0	other	-0.1430457436372	-0.2765996520928246	0.4773588360666292
KCTD7	0.14778788340646634	0.5887621304618249	0.8027493696194644	0.27032358321886757	29	18.0	16.0	other		-0.22900916025747145	0.5067016974085317
BET1	0.13020630028038926	0.588771053590599	0.8027493696194644	0.23817027381442846	29	18.0	16.0	other	0.04947410765801063	0.36749970197723686	-0.40706641662829174
BCL2L13	0.09111589024829983	0.588986455467094	0.8029564563243494	0.16676388838840542	29	18.0	16.0	other	0.22026452100923055	0.40675657996369724	-0.49618701752517996
ALG10	-0.10798268597365684	0.5890247152515586	0.8029564563243494	0.1976545636447418	29	18.0	16.0	other		-0.08314491024168462	-0.15143810963997578
LINC00239	-0.2281544203263027	0.5891277837429387	0.8029673595356003	0.4177364696093848	29	18.0	16.0	other	-0.21697709627884906	0.279519679557815	-0.9430471160775891
PRRT1	-0.19720863909526531	0.5891344902302835	0.8029673595356003	0.3610832152122195	29	18.0	16.0	other		-1.3489713496224423	0.8645201265419936
DCBLD1	0.24804290116863195	0.5891975224485553	0.8029839097180647	0.45423651805480597	29	18.0	16.0	other	0.5033626158182634	0.5535010107513921	-0.5342682596560546
TRIM54	0.28598166987686485	0.5894745297034152	0.8031903235270946	0.5241049006059537	29	18.0	16.0	other			0.9574572664220602
STON2	0.22940179611539832	0.5895155071381518	0.8031903235270946	0.42046020272001083	29	18.0	16.0	other	-0.6570208330115223	0.956647621272179	0.30912532313641305
ABCD4	0.13622997341734358	0.589522583016464	0.8031903235270946	0.24969454372254032	29	18.0	16.0	other	-1.0743763384119898	0.2569914468190736	0.392988054546207
PEX16	0.11855031182558619	0.5895525906008499	0.8031903235270946	0.2173072805876957	29	18.0	16.0	other	-0.7273352597134466	0.3198771495944354	0.14102182320420897
LEAP2	0.18972906107578646	0.5896163623972226	0.8032078548101335	0.34784057347475883	29	18.0	16.0	other	-0.33553458173148387	-0.30128735705678517	0.5004970725458957
PAPSS2	0.33752529235124634	0.5898237280423639	0.8034209776226227	0.6191501830217606	29	18.0	16.0	other	1.5325536421578776	0.3850914471450715	-0.26805291684340654
MLLT3	-0.2130849773685516	0.5899040713098497	0.8034610566420473	0.3909640354308288	29	18.0	16.0	other	0.3403289264827551	-1.236560696807698	0.20155529756079515
CDC37L1	0.12295570343248197	0.5900028294063466	0.8035187151971005	0.2256568797608927	29	18.0	16.0	other	-0.312151178015755	0.3065307445682192	0.08572366939730437
CDK5RAP1	0.1256696032173926	0.5900930399037644	0.8035187151971005	0.23069386930019095	29	18.0	16.0	other	0.8802762714483159	-0.38263077365324605	0.06199879083375797
ARL4C	0.28039634370758	0.5900991743268902	0.8035187151971005	0.5147369659073765	29	18.0	16.0	other	0.3860824174316292	1.2545982153859336	-0.19136434001912572
C12ORF29	-0.1291541275862645	0.5903291793665398	0.8037625438971984	0.23724191372698575	29	18.0	16.0	other	0.06298928363341269	-0.05799102564550057	-0.4953917853551214
CIAO1	-0.08399671958734728	0.5904924670430906	0.8039154993505545	0.15436089533154826	29	18.0	16.0	other	-0.6416620222725431	-0.05133771962363963	-0.09680815878229952
PRRT3	0.15777331471760328	0.59054876068777	0.8039227758512917	0.2899844181752583	29	18.0	16.0	other	0.31897149925983787	0.30486807472584376	-0.009460649861482668
ANXA3	-0.39100468302365243	0.590693881323527	0.8040349689204903	0.7189416284512652	29	18.0	16.0	other	0.12563761072304533	0.39730880655024053	-1.7329783443720692
NCS1	0.23373661709963497	0.5907799539099241	0.8040349689204903	0.42987244642492206	29	18.0	16.0	other	-0.3256612000138887	1.1908311495339623	-0.09039749907265986
ZNHIT6	-0.11268055353114885	0.5907840439612247	0.8040349689204903	0.20723668426287017	29	18.0	16.0	other	-0.4576932227427466	-0.5798883883049829	-0.11821587768484869
LGALS7B	-0.45303731810814474	0.591004973613137	0.8041854553709965	0.8337031308287073	29	18.0	16.0	other		0.008665724576732597	-0.635068272230514
XG	0.19113286877660066	0.5910204079500466	0.8041854553709965	0.35174747321523037	29	18.0	16.0	other			
AKR1E2	0.16777011465652678	0.5910475141604313	0.8041854553709965	0.3087749726962539	29	18.0	16.0	other		-0.14361555388237016	0.5049746581086917
PLCXD1	-0.18352695083966739	0.5911216111135503	0.8042169254837653	0.3378426708736837	29	18.0	16.0	other	-0.1757568123909791	-0.49236851617170696	-0.3473781871300212
GGN	0.0848663929990968	0.5915177689487566	0.8046865140307294	0.1563927490610539	29	18.0	16.0	other		0.05403239816190696	
AGPAT5	-0.17259038186633655	0.5916134395043883	0.804747281201702	0.3181340111042173	29	18.0	16.0	other	-0.28758488972123014	-0.6057609431838208	0.3884016956282157
CHTF8	-0.2276993993776655	0.5916808941073517	0.8047696602120422	0.41979264913968006	29	18.0	16.0	other	-0.11785938336461661	0.1507081977194065	-1.3159424856096347
