Study_ID,GSM_ID,IN_VIVO,Cancer_type,Cell_Line,sub_clone,Condition,ICB,ICB_study,ICB_group,ICB_Baseline_TYPE,Baseline,Cell_treatment,Cell_genotype,Tumor,Mouse_genotype,Mouse_strain,Mouse_treatment,Timepoint,Implantation,Implantation_site,SRX_ID,SampleName,has_expr,Tacstd2,is_control_arm,is_icb_arm
GSE130472,GSM3739244,in_vivo,Mammary carcinoma,4T1,parental,old,1,NR,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; old;,,orthotopic,mammary fat pad,SRX5768452,SRX5768452,True,1.850550681316739,False,True
GSE130472,GSM3739245,in_vivo,Mammary carcinoma,4T1,parental,old,1,NR,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; old;,,orthotopic,mammary fat pad,SRX5768453,SRX5768453,True,2.4493020381759294,False,True
GSE130472,GSM3739246,in_vivo,Mammary carcinoma,4T1,parental,old,1,NR,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; old;,,orthotopic,mammary fat pad,SRX5768454,SRX5768454,True,1.7753267983293874,False,True
GSE130472,GSM3739247,in_vivo,Mammary carcinoma,4T1,parental,old,1,NR,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; old;,,orthotopic,mammary fat pad,SRX5768455,SRX5768455,True,2.0359388940499032,False,True
GSE130472,GSM3739248,in_vivo,Mammary carcinoma,4T1,parental,old,1,NR,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; old;,,orthotopic,mammary fat pad,SRX5768456,SRX5768456,True,1.708037380188607,False,True
GSE130472,GSM3739249,in_vivo,Mammary carcinoma,4T1,parental,old,1,NR,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; old;,,orthotopic,mammary fat pad,SRX5768457,SRX5768457,True,1.869505659909368,False,True
GSE130472,GSM3739250,in_vivo,Mammary carcinoma,4T1,parental,old,1,NR,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; old;,,orthotopic,mammary fat pad,SRX5768458,SRX5768458,True,2.511159467637284,False,True
GSE130472,GSM3739251,in_vivo,Mammary carcinoma,4T1,parental,old,1,NR,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; old;,,orthotopic,mammary fat pad,SRX5768459,SRX5768459,True,2.608451034416128,False,True
GSE130472,GSM3739267,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; young;,,orthotopic,mammary fat pad,SRX5768475,SRX5768475,True,1.9352460954080413,False,True
GSE130472,GSM3739268,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; young;,,orthotopic,mammary fat pad,SRX5768476,SRX5768476,True,2.2392030858480725,False,True
GSE130472,GSM3739269,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; young;,,orthotopic,mammary fat pad,SRX5768477,SRX5768477,True,2.021543668318215,False,True
GSE130472,GSM3739270,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; young;,,orthotopic,mammary fat pad,SRX5768478,SRX5768478,True,1.6782702991962486,False,True
GSE130472,GSM3739271,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; young;,,orthotopic,mammary fat pad,SRX5768479,SRX5768479,True,1.2700888101374894,False,True
GSE130472,GSM3739272,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; young;,,orthotopic,mammary fat pad,SRX5768480,SRX5768480,True,2.340463065952966,False,True
GSE130472,GSM3739273,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; young;,,orthotopic,mammary fat pad,SRX5768481,SRX5768481,True,1.5605912654137235,False,True
GSE130472,GSM3739274,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; young;,,orthotopic,mammary fat pad,SRX5768482,SRX5768482,True,2.7530770638621833,False,True
GSE130472,GSM3739275,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; young;,,orthotopic,mammary fat pad,SRX5768483,SRX5768483,True,2.207336401507825,False,True
GSE130472,GSM3739276,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; young;,,orthotopic,mammary fat pad,SRX5768484,SRX5768484,True,1.8296628253251825,False,True
GSE130472,GSM3739277,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; young;,,orthotopic,mammary fat pad,SRX5768485,SRX5768485,True,2.369840662839383,False,True
GSE130472,GSM3739278,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiCTLA4,,0,,WT,primary,WT,BALB/c,antiCTLA4; young;,,orthotopic,mammary fat pad,SRX5768486,SRX5768486,True,2.062625281813745,False,True
GSE130472,GSM3739259,in_vivo,Mammary carcinoma,4T1,parental,old,1,NR,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; old;,,orthotopic,mammary fat pad,SRX5768467,SRX5768467,True,2.265953547117391,False,True
GSE130472,GSM3739260,in_vivo,Mammary carcinoma,4T1,parental,old,1,NR,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; old;,,orthotopic,mammary fat pad,SRX5768468,SRX5768468,True,1.0535746053676605,False,True
GSE130472,GSM3739261,in_vivo,Mammary carcinoma,4T1,parental,old,1,NR,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; old;,,orthotopic,mammary fat pad,SRX5768469,SRX5768469,True,1.1670008556010143,False,True
GSE130472,GSM3739262,in_vivo,Mammary carcinoma,4T1,parental,old,1,NR,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; old;,,orthotopic,mammary fat pad,SRX5768470,SRX5768470,True,1.5010495316456856,False,True
GSE130472,GSM3739263,in_vivo,Mammary carcinoma,4T1,parental,old,1,NR,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; old;,,orthotopic,mammary fat pad,SRX5768471,SRX5768471,True,2.097675426234912,False,True
GSE130472,GSM3739264,in_vivo,Mammary carcinoma,4T1,parental,old,1,NR,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; old;,,orthotopic,mammary fat pad,SRX5768472,SRX5768472,True,1.7703735231468432,False,True
GSE130472,GSM3739265,in_vivo,Mammary carcinoma,4T1,parental,old,1,NR,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; old;,,orthotopic,mammary fat pad,SRX5768473,SRX5768473,True,2.5882730113205414,False,True
GSE130472,GSM3739266,in_vivo,Mammary carcinoma,4T1,parental,old,1,NR,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; old;,,orthotopic,mammary fat pad,SRX5768474,SRX5768474,True,2.901469453600943,False,True
GSE130472,GSM3739286,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; young;,,orthotopic,mammary fat pad,SRX5768494,SRX5768494,True,0.9093726891822511,False,True
GSE130472,GSM3739287,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; young;,,orthotopic,mammary fat pad,SRX5768495,SRX5768495,True,1.1493548710687955,False,True
GSE130472,GSM3739288,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; young;,,orthotopic,mammary fat pad,SRX5768496,SRX5768496,True,1.7608773757444138,False,True
GSE130472,GSM3739289,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; young;,,orthotopic,mammary fat pad,SRX5768497,SRX5768497,True,1.9780335799421045,False,True
GSE130472,GSM3739290,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; young;,,orthotopic,mammary fat pad,SRX5768498,SRX5768498,True,1.8563366642064356,False,True
GSE130472,GSM3739291,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; young;,,orthotopic,mammary fat pad,SRX5768499,SRX5768499,True,2.490219187218775,False,True
GSE130472,GSM3739292,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; young;,,orthotopic,mammary fat pad,SRX5768500,SRX5768500,True,1.3321926492631433,False,True
GSE130472,GSM3739293,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; young;,,orthotopic,mammary fat pad,SRX5768501,SRX5768501,True,0.8688548135400488,False,True
GSE130472,GSM3739294,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; young;,,orthotopic,mammary fat pad,SRX5768502,SRX5768502,True,1.188362312208223,False,True
GSE130472,GSM3739295,in_vivo,Mammary carcinoma,4T1,parental,young,1,R,antiPDL1,,0,,WT,primary,WT,BALB/c,antiPDL1; young;,,orthotopic,mammary fat pad,SRX5768503,SRX5768503,True,1.6061943305894373,False,True
GSE130472,GSM3739252,in_vivo,Mammary carcinoma,4T1,parental,old,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,isotype; old;,,orthotopic,mammary fat pad,SRX5768460,SRX5768460,True,2.2674398078222002,True,False
GSE130472,GSM3739253,in_vivo,Mammary carcinoma,4T1,parental,old,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,isotype; old;,,orthotopic,mammary fat pad,SRX5768461,SRX5768461,True,2.525747042903249,True,False
GSE130472,GSM3739254,in_vivo,Mammary carcinoma,4T1,parental,old,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,isotype; old;,,orthotopic,mammary fat pad,SRX5768462,SRX5768462,True,1.9981328604662907,True,False
GSE130472,GSM3739255,in_vivo,Mammary carcinoma,4T1,parental,old,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,isotype; old;,,orthotopic,mammary fat pad,SRX5768463,SRX5768463,True,2.901907747603171,True,False
GSE130472,GSM3739256,in_vivo,Mammary carcinoma,4T1,parental,old,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,isotype; old;,,orthotopic,mammary fat pad,SRX5768464,SRX5768464,True,2.676250322926325,True,False
GSE130472,GSM3739257,in_vivo,Mammary carcinoma,4T1,parental,old,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,isotype; old;,,orthotopic,mammary fat pad,SRX5768465,SRX5768465,True,2.7935832237878384,True,False
GSE130472,GSM3739258,in_vivo,Mammary carcinoma,4T1,parental,old,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,isotype; old;,,orthotopic,mammary fat pad,SRX5768466,SRX5768466,True,2.437021424355744,True,False
GSE130472,GSM3739279,in_vivo,Mammary carcinoma,4T1,parental,young,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype; young;,,orthotopic,mammary fat pad,SRX5768487,SRX5768487,True,1.5468760239296346,True,False
GSE130472,GSM3739280,in_vivo,Mammary carcinoma,4T1,parental,young,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype; young;,,orthotopic,mammary fat pad,SRX5768488,SRX5768488,True,1.158416879909081,True,False
GSE130472,GSM3739281,in_vivo,Mammary carcinoma,4T1,parental,young,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype; young;,,orthotopic,mammary fat pad,SRX5768489,SRX5768489,True,2.0041692956077957,True,False
GSE130472,GSM3739282,in_vivo,Mammary carcinoma,4T1,parental,young,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype; young;,,orthotopic,mammary fat pad,SRX5768490,SRX5768490,True,2.115148418048151,True,False
GSE130472,GSM3739283,in_vivo,Mammary carcinoma,4T1,parental,young,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype; young;,,orthotopic,mammary fat pad,SRX5768491,SRX5768491,True,2.5078429728959675,True,False
GSE130472,GSM3739284,in_vivo,Mammary carcinoma,4T1,parental,young,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype; young;,,orthotopic,mammary fat pad,SRX5768492,SRX5768492,True,2.363615952604277,True,False
GSE130472,GSM3739285,in_vivo,Mammary carcinoma,4T1,parental,young,0,Baseline,,R,1,,WT,primary,WT,BALB/c,isotype; young;,,orthotopic,mammary fat pad,SRX5768493,SRX5768493,True,1.0999468163407218,True,False
GSE130900,GSM3755948,in_vivo,Mammary carcinoma,Mvt1,parental,,0,,,,1,sh_control,WT,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX5807102,SRX5807102,True,4.165282594255952,True,False
GSE130900,GSM3755949,in_vivo,Mammary carcinoma,Mvt1,parental,,0,,,,1,sh_control,WT,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX5807103,SRX5807103,True,4.244386592176731,True,False
GSE130900,GSM3755950,in_vivo,Mammary carcinoma,Mvt1,parental,,0,,,,1,sh_control,WT,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX5807104,SRX5807104,True,4.8761080963935814,True,False
GSE130900,GSM3755951,in_vivo,Mammary carcinoma,Mvt1,parental,,0,,,,1,sh_control,WT,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX5807105,SRX5807105,True,4.3613915083098,True,False
GSE130900,GSM3755952,in_vivo,Mammary carcinoma,Mvt1,parental,Rnaseh2c_knockdown,0,,,,0,shRnaseh2c,Rnaseh2c_knockdown,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX5807106,SRX5807106,True,4.227746417789553,True,False
GSE130900,GSM3755953,in_vivo,Mammary carcinoma,Mvt1,parental,Rnaseh2c_knockdown,0,,,,0,shRnaseh2c,Rnaseh2c_knockdown,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX5807107,SRX5807107,True,4.280999022612262,True,False
GSE130900,GSM3755954,in_vivo,Mammary carcinoma,Mvt1,parental,Rnaseh2c_knockdown,0,,,,0,shRnaseh2c,Rnaseh2c_knockdown,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX5807108,SRX5807108,True,4.30195194831618,True,False
GSE130900,GSM3755955,in_vivo,Mammary carcinoma,Mvt1,parental,Rnaseh2c_knockdown,0,,,,0,shRnaseh2c,Rnaseh2c_knockdown,metastasis,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX5807109,SRX5807109,True,4.5348217352073235,True,False
GSE130900,GSM3755963,in_vivo,Mammary carcinoma,Mvt1,parental,,0,,,,1,sh_control,WT,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX5807116,SRX5807116,True,1.667522394347414,True,False
GSE130900,GSM3755966,in_vivo,Mammary carcinoma,Mvt1,parental,,0,,,,1,sh_control,WT,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX5807117,SRX5807117,True,1.6396006778690966,True,False
GSE130900,GSM3755968,in_vivo,Mammary carcinoma,Mvt1,parental,,0,,,,1,sh_control,WT,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX5807118,SRX5807118,True,1.6450843092748872,True,False
GSE130900,GSM3755971,in_vivo,Mammary carcinoma,Mvt1,parental,Rnaseh2c_knockdown,0,,,,0,shRnaseh2c,Rnaseh2c_knockdown,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX5807119,SRX5807119,True,1.7243322053560826,True,False
GSE130900,GSM3755973,in_vivo,Mammary carcinoma,Mvt1,parental,Rnaseh2c_knockdown,0,,,,0,shRnaseh2c,Rnaseh2c_knockdown,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX5807120,SRX5807120,True,1.6003070902542593,True,False
GSE130900,GSM3755975,in_vivo,Mammary carcinoma,Mvt1,parental,Rnaseh2c_knockdown,0,,,,0,shRnaseh2c,Rnaseh2c_knockdown,primary,WT,FVB,no_treatment,,orthotopic,mammary fat pad,SRX5807121,SRX5807121,True,1.654744409159264,True,False
GSE131271,GSM3768316,in_vivo,Lung carcinoma,LLC,parental,,0,,,,1,vector_control,WT,primary,WT,C57BL/6-GFP(C57BL/6J-132Tg(UBC-GFP)30Scha/J),no_treatment,,orthotopic,left lung lobe parenchyma,SRX5836779,SRX5836779,True,0.0,True,False
GSE131271,GSM3768317,in_vivo,Lung carcinoma,LLC,parental,,0,,,,1,vector_control,WT,primary,WT,C57BL/6-GFP(C57BL/6J-132Tg(UBC-GFP)30Scha/J),no_treatment,,orthotopic,left lung lobe parenchyma,SRX5836780,SRX5836780,True,0.0,True,False
GSE131271,GSM3768318,in_vivo,Lung carcinoma,LLC,parental,,0,,,,1,vector_control,WT,primary,WT,C57BL/6-GFP(C57BL/6J-132Tg(UBC-GFP)30Scha/J),no_treatment,,orthotopic,left lung lobe parenchyma,SRX5836781,SRX5836781,True,1.2041680651450917,True,False
GSE131271,GSM3768319,in_vivo,Lung carcinoma,LLC,parental,,0,,,,0,shSocs1,Socs1_knockdown,primary,WT,C57BL/6-GFP(C57BL/6J-132Tg(UBC-GFP)30Scha/J),no_treatment,,orthotopic,left lung lobe parenchyma,SRX5836782,SRX5836782,True,0.0,True,False
GSE131271,GSM3768320,in_vivo,Lung carcinoma,LLC,parental,,0,,,,0,shSocs1,Socs1_knockdown,primary,WT,C57BL/6-GFP(C57BL/6J-132Tg(UBC-GFP)30Scha/J),no_treatment,,orthotopic,left lung lobe parenchyma,SRX5836783,SRX5836783,True,0.0,True,False
GSE131271,GSM3768321,in_vivo,Lung carcinoma,LLC,parental,,0,,,,0,shSocs1,Socs1_knockdown,primary,WT,C57BL/6-GFP(C57BL/6J-132Tg(UBC-GFP)30Scha/J),no_treatment,,orthotopic,left lung lobe parenchyma,SRX5836784,SRX5836784,True,0.0,True,False
GSE132289,GSM3855682,in_vivo,Ovarian carcinoma,30200,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,intraperitoneal,intraperitoneal,SRX5982069,SRX5982069,True,0.06550475907374328,True,False
GSE132289,GSM3855683,in_vivo,Ovarian carcinoma,30200,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,intraperitoneal,intraperitoneal,SRX5982070,SRX5982070,True,0.10174822442212496,True,False
GSE132289,GSM3855684,in_vivo,Ovarian carcinoma,30200,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,intraperitoneal,intraperitoneal,SRX5982071,SRX5982071,True,0.049133056636547594,True,False
GSE132289,GSM3855685,in_vivo,Ovarian carcinoma,30200,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,intraperitoneal,intraperitoneal,SRX5982072,SRX5982072,True,0.14796439172909448,True,False
GSE132289,GSM3855686,in_vivo,Ovarian carcinoma,60577,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,intraperitoneal,intraperitoneal,SRX5982073,SRX5982073,True,0.0,True,False
GSE132289,GSM3855687,in_vivo,Ovarian carcinoma,60577,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,intraperitoneal,intraperitoneal,SRX5982074,SRX5982074,True,0.0,True,False
GSE132289,GSM3855688,in_vivo,Ovarian carcinoma,60577,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,intraperitoneal,intraperitoneal,SRX5982075,SRX5982075,True,0.04544996054578925,True,False
GSE132289,GSM3855689,in_vivo,Ovarian carcinoma,60577,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,intraperitoneal,intraperitoneal,SRX5982076,SRX5982076,True,0.13055268923464877,True,False
GSE132289,GSM3855690,in_vivo,Ovarian carcinoma,60577,parental,,0,,,,1,,WT,primary,WT,FVB,no_treatment,,intraperitoneal,intraperitoneal,SRX5982077,SRX5982077,True,0.0,True,False
GSE132289,GSM3855695,in_vivo,Ovarian carcinoma,HGS1,parental,,0,,,,1,,WT,primary,WT,C57BL/6J,no_treatment,,intraperitoneal,intraperitoneal,SRX5982082,SRX5982082,True,0.33460030977610034,True,False
GSE132289,GSM3855696,in_vivo,Ovarian carcinoma,HGS1,parental,,0,,,,1,,WT,primary,WT,C57BL/6J,no_treatment,,intraperitoneal,intraperitoneal,SRX5982083,SRX5982083,True,0.11546345626314654,True,False
GSE132289,GSM3855698,in_vivo,Ovarian carcinoma,HGS1,parental,,0,,,,1,,WT,primary,WT,C57BL/6J,no_treatment,,intraperitoneal,intraperitoneal,SRX5982085,SRX5982085,True,0.10133810830407677,True,False
GSE132289,GSM3855697,in_vivo,Ovarian carcinoma,HGS2,parental,,0,,,,1,,WT,primary,WT,C57BL/6J,no_treatment,,intraperitoneal,intraperitoneal,SRX5982084,SRX5982084,True,1.1057799746892165,True,False
GSE132289,GSM3855701,in_vivo,Ovarian carcinoma,HGS2,parental,,0,,,,1,,WT,primary,WT,C57BL/6J,no_treatment,,intraperitoneal,intraperitoneal,SRX5982088,SRX5982088,True,0.12864842133710358,True,False
GSE132289,GSM3855702,in_vivo,Ovarian carcinoma,HGS2,parental,,0,,,,1,,WT,primary,WT,C57BL/6J,no_treatment,,intraperitoneal,intraperitoneal,SRX5982089,SRX5982089,True,0.17547350307229706,True,False
GSE132289,GSM3855703,in_vivo,Ovarian carcinoma,HGS2,parental,,0,,,,1,,WT,primary,WT,C57BL/6J,no_treatment,,intraperitoneal,intraperitoneal,SRX5982090,SRX5982090,True,0.7458482771611303,True,False
GSE132289,GSM3855704,in_vivo,Ovarian carcinoma,HGS3,parental,,0,,,,1,,WT,primary,WT,C57BL/6J,no_treatment,,intraperitoneal,intraperitoneal,SRX5982091,SRX5982091,True,0.09337222145397861,True,False
GSE132289,GSM3855705,in_vivo,Ovarian carcinoma,HGS3,parental,,0,,,,1,,WT,primary,WT,C57BL/6J,no_treatment,,intraperitoneal,intraperitoneal,SRX5982092,SRX5982092,True,0.026802891625678046,True,False
GSE132289,GSM3855706,in_vivo,Ovarian carcinoma,HGS3,parental,,0,,,,1,,WT,primary,WT,C57BL/6J,no_treatment,,intraperitoneal,intraperitoneal,SRX5982093,SRX5982093,True,0.04459415920168143,True,False
GSE132289,GSM3855707,in_vivo,Ovarian carcinoma,HGS3,parental,,0,,,,1,,WT,primary,WT,C57BL/6J,no_treatment,,intraperitoneal,intraperitoneal,SRX5982094,SRX5982094,True,0.0,True,False
GSE132289,GSM3855708,in_vivo,Ovarian carcinoma,HGS4,parental,,0,,,,1,,WT,primary,WT,C57BL/6J,no_treatment,,intraperitoneal,intraperitoneal,SRX5982095,SRX5982095,True,0.029157425514883904,True,False
GSE132289,GSM3855709,in_vivo,Ovarian carcinoma,HGS4,parental,,0,,,,1,,WT,primary,WT,C57BL/6J,no_treatment,,intraperitoneal,intraperitoneal,SRX5982096,SRX5982096,True,0.0,True,False
GSE132289,GSM3855710,in_vivo,Ovarian carcinoma,HGS4,parental,,0,,,,1,,WT,primary,WT,C57BL/6J,no_treatment,,intraperitoneal,intraperitoneal,SRX5982097,SRX5982097,True,0.0306962657035931,True,False
GSE132289,GSM3855711,in_vivo,Ovarian carcinoma,HGS4,parental,,0,,,,1,,WT,primary,WT,C57BL/6J,no_treatment,,intraperitoneal,intraperitoneal,SRX5982098,SRX5982098,True,2.022929511312805,True,False
GSE132289,GSM3855712,in_vivo,Ovarian carcinoma,HGS4,parental,,0,,,,1,,WT,primary,WT,C57BL/6J,no_treatment,,intraperitoneal,intraperitoneal,SRX5982099,SRX5982099,True,0.0,True,False
GSE132529,GSM3898691,in_vivo,Mammary carcinoma,4T1,parental,,1,NR,antiPD1,,0,,WT,primary,WT,BALB/c,antiPD1,,subcutaneous,flank,SRX6095886,SRX6095886,True,4.504306254084921,False,True
GSE132529,GSM3898692,in_vivo,Mammary carcinoma,4T1,parental,,1,NR,antiPD1,,0,,WT,primary,WT,BALB/c,antiPD1,,subcutaneous,flank,SRX6095887,SRX6095887,True,4.286101070480804,False,True
GSE132529,GSM3898693,in_vivo,Mammary carcinoma,4T1,parental,,1,NR,antiPD1,,0,,WT,primary,WT,BALB/c,antiPD1,,subcutaneous,flank,SRX6095888,SRX6095888,True,5.063723226581232,False,True
GSE132529,GSM3898688,in_vivo,Mammary carcinoma,4T1,parental,,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,vehicle,,subcutaneous,flank,SRX6095883,SRX6095883,True,3.954586275272119,True,False
GSE132529,GSM3898689,in_vivo,Mammary carcinoma,4T1,parental,,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,vehicle,,subcutaneous,flank,SRX6095884,SRX6095884,True,4.714765507127542,True,False
GSE132529,GSM3898690,in_vivo,Mammary carcinoma,4T1,parental,,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,vehicle,,subcutaneous,flank,SRX6095885,SRX6095885,True,5.149701711521151,True,False
GSE134388,GSM3945607,in_vivo,Melanoma,B16,B16F10,Alkbh5_KO,1,R,antiPD1,,0,sgAlkbh5,Alkbh5_KO,primary,WT,C57BL/6J,antiPD1; Gvax;,,subcutaneous,flank,SRX6454780,SRX6454780,True,0.0,False,True
GSE134388,GSM3945608,in_vivo,Melanoma,B16,B16F10,Alkbh5_KO,1,R,antiPD1,,0,sgAlkbh5,Alkbh5_KO,primary,WT,C57BL/6J,antiPD1; Gvax;,,subcutaneous,flank,SRX6454781,SRX6454781,True,0.0,False,True
GSE134388,GSM3945609,in_vivo,Melanoma,B16,B16F10,Fto_KO,1,NR,antiPD1,,0,sgFto,Fto_KO,primary,WT,C57BL/6J,antiPD1; Gvax;,,subcutaneous,flank,SRX6454782,SRX6454782,True,0.08090447820936619,False,True
GSE134388,GSM3945610,in_vivo,Melanoma,B16,B16F10,Fto_KO,1,NR,antiPD1,,0,sgFto,Fto_KO,primary,WT,C57BL/6J,antiPD1; Gvax;,,subcutaneous,flank,SRX6454783,SRX6454783,True,0.0,False,True
GSE134388,GSM3945611,in_vivo,Melanoma,B16,B16F10,,1,NR,antiPD1,,0,sg_control,WT,primary,WT,C57BL/6J,antiPD1; Gvax;,,subcutaneous,flank,SRX6454784,SRX6454784,True,0.07374639139450204,False,True
GSE134388,GSM3945612,in_vivo,Melanoma,B16,B16F10,,1,NR,antiPD1,,0,sg_control,WT,primary,WT,C57BL/6J,antiPD1; Gvax;,,subcutaneous,flank,SRX6454785,SRX6454785,True,0.12416105372583244,False,True
GSE136121,GSM4041370,in_vivo,Colorectal carcinoma,MC38,parental,,1,NR,antiPD1,,0,,GFP,primary,WT,C57BL/6,antiPD1,,subcutaneous,upper right shoulder,SRX6748220,SRX6748220,True,0.0,False,True
GSE136121,GSM4041371,in_vivo,Colorectal carcinoma,MC38,parental,,1,NR,antiPD1,,0,,GFP,primary,WT,C57BL/6,antiPD1,,subcutaneous,upper right shoulder,SRX6748221,SRX6748221,True,0.0,False,True
