atlas_name	level	downloadSource	FileFormat	assayName	Filename	synapseId	CellTotal	diagnosis	organ
HTAN BU	Level 1	dbGaP	fastq	scRNA-seq	HTAN BU/sc_rna_seq_Level_1/LUSC/R-LUSC/UCL/PCGA02_20119_3100068_R2.fastq.gz	syn53283156		Squamous cell carcinoma NOS	Lung
HTAN BU	Level 2	dbGaP	bam	scRNA-seq	HTAN BU/sc_rna_seq_Level_2/LUSC/P-LUSC/UCL/PCGA02_20133_3600070.sortedByCoord.bam	syn53284032		Not Reported	Lung
HTAN BU	Level 2	dbGaP	bam	scRNA-seq	HTAN BU/sc_rna_seq_Level_2/Linh_UCLA/Case1_GGO/possorted_genome_bam.bam	syn24056878		Adenocarcinoma NOS	Lung
HTAN BU	Level 2	dbGaP	bam	scRNA-seq	HTAN BU/sc_rna_seq_Level_2/Linh_UCLA/Case1_Normal/possorted_genome_bam.bam	syn24054937		Adenocarcinoma NOS	Lung
HTAN BU	Level 2	dbGaP	bam	scRNA-seq	HTAN BU/sc_rna_seq_Level_2/Linh_UCLA/Case2_GGO/possorted_genome_bam.bam	syn24046147		Adenocarcinoma NOS	Lung
HTAN BU	Level 2	dbGaP	bam	scRNA-seq	HTAN BU/sc_rna_seq_Level_2/Linh_UCLA/Case2_Normal/possorted_genome_bam.bam	syn24049904		Adenocarcinoma NOS	Lung
HTAN BU	Level 2	dbGaP	bam	scRNA-seq	HTAN BU/sc_rna_seq_Level_2/Linh_UCLA/Case2_Tumor/possorted_genome_bam.bam	syn24048808		Adenocarcinoma NOS	Lung
HTAN BU	Level 2	dbGaP	bam	scRNA-seq	HTAN BU/sc_rna_seq_Level_2/Linh_UCLA/Case3_GGO/possorted_genome_bam.bam	syn24056831		Adenocarcinoma NOS	Lung
HTAN BU	Level 2	dbGaP	bam	scRNA-seq	HTAN BU/sc_rna_seq_Level_2/Linh_UCLA/Case3_Normal/possorted_genome_bam.bam	syn24057534		Adenocarcinoma NOS	Lung
HTAN BU	Level 2	dbGaP	bam	scRNA-seq	HTAN BU/sc_rna_seq_Level_2/Linh_UCLA/Case4_GGO1/possorted_genome_bam.bam	syn24049380		Adenocarcinoma NOS	Lung
HTAN BU	Level 2	dbGaP	bam	scRNA-seq	HTAN BU/sc_rna_seq_Level_2/Linh_UCLA/Case4_GGO2/possorted_genome_bam.bam	syn24055750		Adenocarcinoma NOS	Lung
HTAN BU	Level 2	dbGaP	bam	scRNA-seq	HTAN BU/sc_rna_seq_Level_2/Linh_UCLA/Case4_Normal/possorted_genome_bam.bam	syn24828027		Adenocarcinoma NOS	Lung
HTAN BU	Level 2	dbGaP	bam	scRNA-seq	HTAN BU/sc_rna_seq_Level_2/Linh_UCLA/Case4_Tumor/possorted_genome_bam.bam	syn24057269		Adenocarcinoma NOS	Lung
HTAN BU	Level 2	dbGaP	bam	scRNA-seq	HTAN BU/sc_rna_seq_Level_2/Linh_UCLA/Case5_GGO/possorted_genome_bam.bam	syn24054889		Adenocarcinoma NOS	Lung
HTAN BU	Level 2	dbGaP	bam	scRNA-seq	HTAN BU/sc_rna_seq_Level_2/Linh_UCLA/Case5_Normal/possorted_genome_bam.bam	syn24054695		Adenocarcinoma NOS	Lung
HTAN BU	Level 2	dbGaP	bam	scRNA-seq	HTAN BU/sc_rna_seq_Level_2/Linh_UCLA/Case6_GGO/possorted_genome_bam.bam	syn24054707		Adenocarcinoma NOS	Lung
HTAN BU	Level 2	dbGaP	bam	scRNA-seq	HTAN BU/sc_rna_seq_Level_2/Linh_UCLA/Case6_Normal/possorted_genome_bam.bam	syn24053527		Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case1_GGO_batchAdj.csv	syn24826994	6812	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case1_GGO_logNorm.csv	syn24827016	6812	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case1_GGO_rawCount.csv	syn24827006	7905	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case1_Normal_batchAdj.csv	syn24827011	9011	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case1_Normal_logNorm.csv	syn24827023	9011	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case1_Normal_rawCount.csv	syn24827008	10117	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case2_GGO_batchAdj.csv	syn24826989	5559	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case2_GGO_logNorm.csv	syn24827013	5559	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case2_GGO_rawCount.csv	syn24827003	7063	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case2_Normal_batchAdj.csv	syn24826997	7466	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case2_Normal_logNorm.csv	syn24827022	7466	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case2_Normal_rawCount.csv	syn24827007	9003	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case2_Tumor_batchAdj.csv	syn24826992	7467	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case2_Tumor_logNorm.csv	syn24827017	7467	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case2_Tumor_rawCount.csv	syn24827012	8833	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case3_GGO_batchAdj.csv	syn24826985	4012	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case3_GGO_logNorm.csv	syn24827004	4012	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case3_GGO_rawCount.csv	syn24827009	6558	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case3_Normal_batchAdj.csv	syn24826983	3092	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case3_Normal_logNorm.csv	syn24826998	3092	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case3_Normal_rawCount.csv	syn24826995	4662	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case4_GGO1_batchAdj.csv	syn24826986	5600	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case4_GGO1_logNorm.csv	syn24827020	5600	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case4_GGO1_rawCount.csv	syn24827005	7325	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case4_GGO2_batchAdj.csv	syn24826988	5414	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case4_GGO2_logNorm.csv	syn24827019	5414	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case4_GGO2_rawCount.csv	syn24827002	6893	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case4_Normal_batchAdj.csv	syn24826990	6983	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case4_Normal_logNorm.csv	syn24827025	6983	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case4_Normal_rawCount.csv	syn24827018	9598	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case4_Tumor_batchAdj.csv	syn24826984	3900	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case4_Tumor_logNorm.csv	syn24826999	3900	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case4_Tumor_rawCount.csv	syn24826993	4914	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case5_GGO_batchAdj.csv	syn24826991	9281	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case5_GGO_logNorm.csv	syn24827024	9281	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case5_GGO_rawCount.csv	syn24827021	12049	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case5_Normal_batchAdj.csv	syn24826982	6551	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case5_Normal_logNorm.csv	syn24827015	6551	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case5_Normal_rawCount.csv	syn24827014	9214	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case6_GGO_batchAdj.csv	syn24826981	3408	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case6_GGO_logNorm.csv	syn24827000	3408	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case6_GGO_rawCount.csv	syn24826996	4506	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case6_Normal_batchAdj.csv	syn24826987	4082	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case6_Normal_logNorm.csv	syn24827001	4082	Adenocarcinoma NOS	Lung
HTAN BU	Level 3	Synapse	csv	scRNA-seq	sc_rna_seq_level_3/Linh_UCLA/Case6_Normal_rawCount.csv	syn24827010	7105	Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case1_GGO_CD45Neg_clusterID.csv	syn24875896		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case1_GGO_CD45Pos_clusterID.csv	syn24875877		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case1_Normal_CD45Neg_clusterID.csv	syn24875894		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case1_Normal_CD45Pos_clusterID.csv	syn24875897		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case2_GGO_CD45Neg_clusterID.csv	syn24875890		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case2_GGO_CD45Pos_clusterID.csv	syn24875884		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case2_Normal_CD45Neg_clusterID.csv	syn24875904		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case2_Normal_CD45Pos_clusterID.csv	syn24875876		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case2_Tumor_CD45Neg_clusterID.csv	syn24875874		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case2_Tumor_CD45Pos_clusterID.csv	syn24875878		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case3_GGO_CD45Neg_clusterID.csv	syn24875885		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case3_GGO_CD45Pos_clusterID.csv	syn24875891		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case3_Normal_CD45Neg_clusterID.csv	syn24875901		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case3_Normal_CD45Pos_clusterID.csv	syn24875875		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case4_GGO1_CD45Neg_clusterID.csv	syn24875899		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case4_GGO1_CD45Pos_clusterID.csv	syn24875893		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case4_GGO2_CD45Neg_clusterID.csv	syn24875881		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case4_GGO2_CD45Pos_clusterID.csv	syn24875889		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case4_Normal_CD45Neg_clusterID.csv	syn24875892		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case4_Normal_CD45Pos_clusterID.csv	syn24875886		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case4_Tumor_CD45Neg_clusterID.csv	syn24875882		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case4_Tumor_CD45Pos_clusterID.csv	syn24875888		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case5_GGO_CD45Neg_clusterID.csv	syn24875895		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case5_GGO_CD45Pos_clusterID.csv	syn24875873		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case5_Normal_CD45Neg_clusterID.csv	syn24875887		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case5_Normal_CD45Pos_clusterID.csv	syn24875903		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case6_GGO_CD45Neg_clusterID.csv	syn24875880		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case6_GGO_CD45Pos_clusterID.csv	syn24875883		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case6_Normal_CD45Neg_clusterID.csv	syn24875879		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Case6_Normal_CD45Pos_clusterID.csv	syn24875902		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Combined/GGO_CD45Neg_clusterID.csv	syn24876651		Adenocarcinoma NOS	Lung
HTAN BU	Level 4	Synapse	csv	scRNA-seq	sc_rna_seq_level_4/Linh_UCLA/Combined/GGO_CD45Pos_clusterID.csv	syn24876652		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP13/LP13_S1_L001_R1_001.fastq.gz	syn51729865		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP13/LP13_S1_L001_R2_001.fastq.gz	syn51729864		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP15/LP15_S1_L001_R1_001.fastq.gz	syn51730003		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP15/LP15_S1_L001_R2_001.fastq.gz	syn51730004		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP16/LP16_S1_L001_R1_001.fastq.gz	syn51730007		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP16/LP16_S1_L001_R2_001.fastq.gz	syn51730006		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP18/LP18_S1_L001_R1_001.fastq.gz	syn51730010		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP18/LP18_S1_L001_R2_001.fastq.gz	syn51730009		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP22/LP22_S1_L001_R1_001.fastq.gz	syn51730014		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP22/LP22_S1_L001_R2_001.fastq.gz	syn51730013		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP23/LP23_S1_L001_R1_001.fastq.gz	syn51730016		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP23/LP23_S1_L001_R2_001.fastq.gz	syn51730017		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP29/LP29_S1_L001_R1_001.fastq.gz	syn51730022		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP29/LP29_S1_L001_R2_001.fastq.gz	syn51730023		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP37/LP37_S1_L001_R1_001.fastq.gz	syn51730025		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP37/LP37_S1_L001_R2_001.fastq.gz	syn51730026		Adenocarcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP42/LP42_S1_L001_R1_001.fastq.gz	syn51730029		Squamous cell carcinoma NOS	Lung
HTAN DFCI	Level 1	dbGaP	fastq	scRNA-seq	Single_cell_lung_level_1/LP42/LP42_S1_L001_R2_001.fastq.gz	syn51730028		Squamous cell carcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-203-SMP-332_CD45-_channel3_S2_L007_R1_001.fastq.gz	syn24245061		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-203-SMP-332_CD45-_channel3_S2_L007_R2_001.fastq.gz	syn24245063		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-203-SMP-332_fresh_channel2_S1_L007_R1_001.fastq.gz	syn24245073		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-203-SMP-332_fresh_channel2_S1_L007_R2_001.fastq.gz	syn24245067		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-261-SMP-4801_fresh_channel1_S1_L001_R1_001.fastq.gz	syn24245071		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-261-SMP-4801_fresh_channel1_S1_L001_R2_001.fastq.gz	syn24245075		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-261-SMP-4801_fresh_channel1_S1_L002_R1_001.fastq.gz	syn24245076		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-261-SMP-4801_fresh_channel1_S1_L002_R2_001.fastq.gz	syn24245078		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-261-SMP-4801_fresh_channel1_S1_L003_R1_001.fastq.gz	syn24245080		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-261-SMP-4801_fresh_channel1_S1_L003_R2_001.fastq.gz	syn24245086		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-261-SMP-4801_fresh_channel1_S1_L004_R1_001.fastq.gz	syn24245088		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-261-SMP-4801_fresh_channel1_S1_L004_R2_001.fastq.gz	syn24245089		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-274-SMP-4891_fresh_channel1_S1_L002_R1_001.fastq.gz	syn24245084		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-274-SMP-4891_fresh_channel1_S1_L002_R2_001.fastq.gz	syn24245087		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-274-SMP-4891_fresh_channel2_S2_L002_R1_001.fastq.gz	syn24245096		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-274-SMP-4891_fresh_channel2_S2_L002_R2_001.fastq.gz	syn24245091		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-293-SMP-5041_fresh_channel1_S1_L008_R1_001.fastq.gz	syn24245094		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-293-SMP-5041_fresh_channel1_S1_L008_R2_001.fastq.gz	syn24245097		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-293-SMP-5041_fresh_channel2_S2_L008_R1_001.fastq.gz	syn24245099		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-293-SMP-5041_fresh_channel2_S2_L008_R2_001.fastq.gz	syn24245100		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-322-SMP-5071_fresh_channel1_S1_L001_R1_001.fastq.gz	syn24245101		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-322-SMP-5071_fresh_channel1_S1_L001_R2_001.fastq.gz	syn24245103		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-322-SMP-5071_fresh_channel2_S2_L001_R1_001.fastq.gz	syn24245106		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-322-SMP-5071_fresh_channel2_S2_L001_R2_001.fastq.gz	syn24245109		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-324-SMP-5101_fresh_channel1_S1_L007_R1_001.fastq.gz	syn24245111		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-324-SMP-5101_fresh_channel1_S1_L007_R2_001.fastq.gz	syn24245112		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-324-SMP-5101_fresh_channel1_S3_L007_R1_001.fastq.gz	syn24245114		Adenocarcinoma NOS	Lung
HTAN HTAPP	Level 1	dbGaP	fastq	scRNA-seq	single_cell_RNAseq_level_1_lung/HTAPP-324-SMP-5101_fresh_channel1_S3_L007_R2_001.fastq.gz	syn24245116		Adenocarcinoma NOS	Lung
