source	interaction	pathway	ligand	receptor	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_frac_high	receptor_frac_high	liana_score_high	cellchat_P_high	pass_expr_prop_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_frac_low	receptor_frac_low	liana_score_low	cellchat_P_low	pass_expr_prop_low	dataset	donor	delta_liana	delta_cellchat	pass_either
liana	ICAM1_SPN	other	ICAM1	SPN	57	789	0.3261127173900604	0.2590443789958954	0.4035087719298245	0.1723700887198986	0.2925785481929779	0.0477719530183428	True	56	789	0.1272368133068084	0.2590443789958954	0.125	0.1723700887198986	0.1931405961513519	0.0032532354256962	True	GSE131907	BRONCHO_11	0.0994379520416259	0.0445187175926465	True
liana	ICAM3_ITGAL+ITGB2	other	ICAM3	ITGAL+ITGB2	57	789	0.1613202393054962	0.1578340381383896	0.2982456140350877	0.108998732572877	0.1595771387219429	0.0163355931366906	True	56	789	0.3025398850440979	0.1578340381383896	0.3035714285714285	0.108998732572877	0.2301869615912437	0.0271565584900807	True	GSE131907	BRONCHO_11	-0.0706098228693008	-0.01082096535339	True
liana	IGFBP3_TMEM219	other	IGFBP3	TMEM219	57	789	0.8978201746940613	0.3560657203197479	0.6491228070175439	0.238276299112801	0.6269429475069046	0.2659059250481358	True	56	789	0.4271397292613983	0.3560657203197479	0.2678571428571428	0.238276299112801	0.3916027247905731	0.1037726793206873	True	GSE131907	BRONCHO_11	0.2353402227163314	0.1621332457274485	True
liana	ITGAV+ITGB1_ADGRE5	other	ITGAV+ITGB1	ADGRE5	57	789	0.4373264610767364	0.2648617327213287	0.5614035087719298	0.1723700887198986	0.3510940968990326	0.1241636178698484	True	56	789	0.2028529942035675	0.2648617327213287	0.2321428571428571	0.1723700887198986	0.2338573634624481	0.0457267292365641	True	GSE131907	BRONCHO_11	0.1172367334365844	0.0784368886332843	True
liana	JAG1_CD46	other	JAG1	CD46	57	789	0.0528401583433151	0.2132878899574279	0.1052631578947368	0.1457541191381495	0.1330640241503715	0.0008119753873687	True	56	789	0.0074192197062075	0.2132878899574279	0.0178571428571428	0.1457541191381495	0.1103535548318177	0.0	False	GSE131907	BRONCHO_11	0.0227104693185538	0.0008119753873687	True
liana	LGALS9_P4HB	other	LGALS9	P4HB	57	789	0.5755075812339783	0.3539299666881561	0.6491228070175439	0.2395437262357414	0.4647187739610672	0.1906842459624624	True	56	789	0.3468213677406311	0.3539299666881561	0.375	0.2395437262357414	0.3503756672143936	0.102075785575466	True	GSE131907	BRONCHO_11	0.1143431067466735	0.0886084603869964	True
liana	LIPA_RORA	other	LIPA	RORA	57	789	0.1359990537166595	0.4629668593406677	0.2280701754385964	0.2864385297845374	0.2994829565286636	0.039474143018919	True	56	789	0.0572779737412929	0.4629668593406677	0.0892857142857142	0.2864385297845374	0.2601224165409803	0.0	False	GSE131907	BRONCHO_11	0.0393605399876832	0.039474143018919	True
liana	LPAR2_ADGRE5	other	LPAR2	ADGRE5	57	789	0.0970742180943489	0.2648617327213287	0.1403508771929824	0.1723700887198986	0.1809679754078388	0.004588905462489	True	56	789	0.0	0.2648617327213287	0.0	0.1723700887198986	0.1324308663606643	0.0	False	GSE131907	BRONCHO_11	0.0485371090471744	0.004588905462489	True
liana	LPAR3_ADGRE5	other	LPAR3	ADGRE5	57	789	0.0456990450620651	0.2648617327213287	0.1052631578947368	0.1723700887198986	0.1552803888916969	0.0010796919052355	True	56	789	0.0	0.2648617327213287	0.0	0.1723700887198986	0.1324308663606643	0.0	False	GSE131907	BRONCHO_11	0.0228495225310325	0.0010796919052355	True
liana	PODXL2_SELL	other	PODXL2	SELL	57	789	0.2111149430274963	0.6330254077911377	0.3333333333333333	0.3700887198986058	0.422070175409317	0.1253126441540294	True	56	789	0.0837194770574569	0.6330254077911377	0.0892857142857142	0.3700887198986058	0.3583724424242973	0.0	False	GSE131907	BRONCHO_11	0.0636977329850196	0.1253126441540294	True
liana	PPIA_BSG	other	PPIA	BSG	57	789	2.255859375	0.373523473739624	0.9649122807017544	0.2408111533586818	1.314691424369812	0.5184501988306333	True	56	789	2.5464346408843994	0.373523473739624	0.9285714285714286	0.2408111533586818	1.4599790573120115	0.5513772521110499	True	GSE131907	BRONCHO_11	-0.1452876329421997	-0.0329270532804166	True
liana	PTGES_PTGER4	other	PTGES	PTGER4	57	789	0.1982509046792984	0.5273523330688477	0.3157894736842105	0.3219264892268694	0.362801618874073	0.0953391902757792	True	56	789	0.0798918157815933	0.5273523330688477	0.1428571428571428	0.3219264892268694	0.3036220744252205	0.0135562065873996	True	GSE131907	BRONCHO_11	0.0591795444488525	0.0817829836883796	True
liana	PTGES2_PTGER4	other	PTGES2	PTGER4	57	789	0.3359676301479339	0.5273523330688477	0.4912280701754385	0.3219264892268694	0.4316599816083908	0.188359714527277	True	56	789	0.2729239463806152	0.5273523330688477	0.2678571428571428	0.3219264892268694	0.4001381397247314	0.095661293939426	True	GSE131907	BRONCHO_11	0.0315218418836593	0.092698420587851	True
liana	PTGES3_PTGER4	other	PTGES3	PTGER4	57	789	1.219447374343872	0.5273523330688477	0.8947368421052632	0.3219264892268694	0.8733998537063599	0.4953689793942508	True	56	789	1.3534765243530271	0.5273523330688477	0.7321428571428571	0.3219264892268694	0.9404144287109376	0.5143780951101818	True	GSE131907	BRONCHO_11	-0.0670145750045776	-0.019009115715931	True
liana	PVR_CD96	other	PVR	CD96	57	789	0.1338693648576736	0.4090486466884613	0.2280701754385964	0.2623574144486692	0.2714590057730675	0.0404203447284384	True	56	789	0.0302929151803255	0.4090486466884613	0.0892857142857142	0.2623574144486692	0.2196707809343934	0.0	False	GSE131907	BRONCHO_11	0.051788224838674	0.0404203447284384	True
liana	PVR_TIGIT	other	PVR	TIGIT	57	789	0.1338693648576736	0.4321595430374145	0.2280701754385964	0.2332065906210393	0.2830144539475441	0.0375457918997165	True	56	789	0.0302929151803255	0.4321595430374145	0.0892857142857142	0.2332065906210393	0.23122622910887	0.0	False	GSE131907	BRONCHO_11	0.051788224838674	0.0375457918997165	True
liana	SEMA4D_PTPRC	other	SEMA4D	PTPRC	57	789	0.055745355784893	1.4761366844177246	0.1052631578947368	0.7629911280101395	0.7659410201013088	0.0179208094784137	True	56	789	0.0109803732484579	1.4761366844177246	0.0178571428571428	0.7629911280101395	0.7435585288330913	0.0	False	GSE131907	BRONCHO_11	0.0223824912682175	0.0179208094784137	True
liana	TNF_TNFRSF1B	other	TNF	TNFRSF1B	57	789	0.1113858893513679	0.1984076499938964	0.1578947368421052	0.1280101394169835	0.1548967696726322	0.0017744857413512	True	56	789	0.0632141679525375	0.1984076499938964	0.0714285714285714	0.1280101394169835	0.130810908973217	0.0	False	GSE131907	BRONCHO_11	0.0240858606994152	0.0017744857413512	True
liana	TNFSF12_TNFRSF25	other	TNFSF12	TNFRSF25	57	789	0.0565285794436931	0.2067325264215469	0.1228070175438596	0.1444866920152091	0.13163055293262	0.0014675339023546	True	56	789	0.0204079151153564	0.2067325264215469	0.0357142857142857	0.1444866920152091	0.1135702207684516	0.0	False	GSE131907	BRONCHO_11	0.0180603321641683	0.0014675339023546	True
cellchat	MDK_NCL	MK	MDK	NCL	306	581	1.5620131492614746	0.6522426605224609	0.761437908496732	0.3580034423407917	1.1071279048919678	0.6228033389974496	True	306	581	1.078585863113403	0.6522426605224609	0.5130718954248366	0.3580034423407917	0.8654142618179321	0.5043978901913329	True	GSE131907	EBUS_06	0.2417136430740356	0.1184054488061167	True
cellchat	FN1_CD44	FN1	FN1	CD44	306	581	0.1033214926719665	0.7692890167236328	0.1111111111111111	0.4079173838209983	0.4363052546977997	0.0067096711295185	True	306	581	0.0747655630111694	0.7692890167236328	0.0620915032679738	0.4079173838209983	0.4220272898674011	0.0	False	GSE131907	EBUS_06	0.0142779648303985	0.0067096711295185	True
cellchat	COL2A1_CD44	COLLAGEN	COL2A1	CD44	306	581	0.5150867700576782	0.7692890167236328	0.3758169934640523	0.4079173838209983	0.6421878933906555	0.3236883842915849	True	306	581	0.344751238822937	0.7692890167236328	0.1928104575163398	0.4079173838209983	0.5570201277732849	0.159043649095512	True	GSE131907	EBUS_06	0.0851677656173706	0.1646447351960728	True
cellchat	COL9A2_CD44	COLLAGEN	COL9A2	CD44	306	581	0.0973470136523246	0.7692890167236328	0.1274509803921568	0.4079173838209983	0.4333180151879787	0.0139530688769473	True	306	581	0.0672352835536003	0.7692890167236328	0.0555555555555555	0.4079173838209983	0.4182621501386165	0.0	False	GSE131907	EBUS_06	0.0150558650493621	0.0139530688769473	True
cellchat	LAMA3_CD44	LAMININ	LAMA3	CD44	306	581	0.1438405811786651	0.7692890167236328	0.1503267973856209	0.4079173838209983	0.456564798951149	0.037880703400328	True	306	581	0.0663036629557609	0.7692890167236328	0.0620915032679738	0.4079173838209983	0.4177963398396969	0.0	False	GSE131907	EBUS_06	0.0387684591114521	0.037880703400328	True
cellchat	LAMA5_CD44	LAMININ	LAMA5	CD44	306	581	0.3331950604915619	0.7692890167236328	0.3725490196078431	0.4079173838209983	0.5512420386075974	0.2320685930059122	True	306	581	0.1903484761714935	0.7692890167236328	0.15359477124183	0.4079173838209983	0.4798187464475631	0.0580043116145471	True	GSE131907	EBUS_06	0.0714232921600341	0.1740642813913651	True
cellchat	LAMB2_CD44	LAMININ	LAMB2	CD44	306	581	0.0913748368620872	0.7692890167236328	0.1209150326797385	0.4079173838209983	0.43033192679286	0.0111547074564546	True	306	581	0.0587549023330211	0.7692890167236328	0.0490196078431372	0.4079173838209983	0.414021959528327	0.0	False	GSE131907	EBUS_06	0.016309967264533	0.0111547074564546	True
cellchat	LAMB3_CD44	LAMININ	LAMB3	CD44	306	581	0.1306848675012588	0.7692890167236328	0.1372549019607843	0.4079173838209983	0.4499869421124458	0.0218376536625729	True	306	581	0.0683568716049194	0.7692890167236328	0.0490196078431372	0.4079173838209983	0.4188229441642761	0.0	False	GSE131907	EBUS_06	0.0311639979481697	0.0218376536625729	True
cellchat	LAMC1_CD44	LAMININ	LAMC1	CD44	306	581	0.2886602878570556	0.7692890167236328	0.3366013071895425	0.4079173838209983	0.5289746522903442	0.2027287968548607	True	306	581	0.1292840838432312	0.7692890167236328	0.1241830065359477	0.4079173838209983	0.449286550283432	0.0163673655252505	True	GSE131907	EBUS_06	0.0796881020069122	0.1863614313296101	True
cellchat	LAMC2_CD44	LAMININ	LAMC2	CD44	306	581	0.1101946830749511	0.7692890167236328	0.1732026143790849	0.4079173838209983	0.439741849899292	0.0383042832615799	True	306	581	0.0596853010356426	0.7692890167236328	0.0555555555555555	0.4079173838209983	0.4144871588796377	0.0	False	GSE131907	EBUS_06	0.0252546910196542	0.0383042832615799	True
cellchat	CD99_CD99	CD99	CD99	CD99	306	581	0.919877588748932	1.1764436960220337	0.6862745098039216	0.5869191049913941	1.0481606423854828	0.6673786657479858	True	306	581	0.5404086709022522	1.1764436960220337	0.349673202614379	0.5869191049913941	0.8584261834621429	0.4680641762322197	True	GSE131907	EBUS_06	0.1897344589233398	0.199314489515766	True
cellchat	CDH1_KLRG1	CDH1	CDH1	KLRG1	306	581	0.8343122601509094	0.3170965909957886	0.6176470588235294	0.1755593803786574	0.575704425573349	0.1762134582440938	True	306	581	0.4268991351127624	0.3170965909957886	0.2745098039215686	0.1755593803786574	0.3719978630542755	0.0691663370541499	True	GSE131907	EBUS_06	0.2037065625190735	0.1070471211899439	True
cellchat	ICAM1_ITGAL	ICAM	ICAM1	ITGAL	306	581	0.2883092164993286	0.2207020968198776	0.284313725490196	0.1308089500860585	0.2545056566596031	0.0152192127215763	True	306	581	0.1270394176244735	0.2207020968198776	0.0947712418300653	0.1308089500860585	0.1738707572221756	0.0	False	GSE131907	EBUS_06	0.0806348994374275	0.0152192127215763	True
cellchat	ICAM1_SPN	ICAM	ICAM1	SPN	306	581	0.2883092164993286	0.4386980831623077	0.284313725490196	0.2444061962134251	0.3635036498308182	0.0838116357214984	True	306	581	0.1270394176244735	0.4386980831623077	0.0947712418300653	0.2444061962134251	0.2828687503933906	0.0	False	GSE131907	EBUS_06	0.0806348994374275	0.0838116357214984	True
cellchat	HLA-A_CD8A	MHC-I	HLA-A	CD8A	306	581	0.1656945645809173	0.453341394662857	0.196078431372549	0.2237521514629948	0.3095179796218872	0.0267810555715043	True	306	581	0.1947945803403854	0.453341394662857	0.1274509803921568	0.2237521514629948	0.3240679875016212	0.0116695065209889	True	GSE131907	EBUS_06	-0.014550007879734	0.0151115490505154	True
cellchat	HLA-B_CD8A	MHC-I	HLA-B	CD8A	306	581	0.2111378610134124	0.453341394662857	0.2483660130718954	0.2237521514629948	0.3322396278381347	0.0473556654910935	True	306	581	0.2064257860183715	0.453341394662857	0.1339869281045751	0.2237521514629948	0.3298835903406143	0.0137072397844717	True	GSE131907	EBUS_06	0.0023560374975204	0.0336484257066218	True
cellchat	HLA-C_CD8A	MHC-I	HLA-C	CD8A	306	581	0.1665932834148407	0.453341394662857	0.1830065359477124	0.2237521514629948	0.3099673390388489	0.0225731288888112	True	306	581	0.1331309527158737	0.453341394662857	0.0947712418300653	0.2237521514629948	0.2932361736893654	0.0	False	GSE131907	EBUS_06	0.0167311653494834	0.0225731288888112	True
cellchat	HLA-E_CD8A	MHC-I	HLA-E	CD8A	306	581	0.5407716035842896	0.453341394662857	0.457516339869281	0.2237521514629948	0.4970564991235733	0.1803015951313034	True	306	581	0.2389443516731262	0.453341394662857	0.1895424836601307	0.2237521514629948	0.3461428731679916	0.042481535242073	True	GSE131907	EBUS_06	0.1509136259555816	0.1378200598892303	True
cellchat	HLA-A_CD8B	MHC-I	HLA-A	CD8B	306	581	0.1656945645809173	0.3904879689216614	0.196078431372549	0.1944922547332186	0.2780912667512893	0.0197341402414239	True	306	581	0.1947945803403854	0.3904879689216614	0.1274509803921568	0.1944922547332186	0.2926412746310234	0.0085639123767517	True	GSE131907	EBUS_06	-0.014550007879734	0.0111702278646721	True
cellchat	HLA-B_CD8B	MHC-I	HLA-B	CD8B	306	581	0.2111378610134124	0.3904879689216614	0.2483660130718954	0.1944922547332186	0.3008129149675369	0.035090139591164	True	306	581	0.2064257860183715	0.3904879689216614	0.1339869281045751	0.1944922547332186	0.2984568774700165	0.0100648683406147	True	GSE131907	EBUS_06	0.0023560374975204	0.0250252712505493	True
cellchat	HLA-C_CD8B	MHC-I	HLA-C	CD8B	306	581	0.1665932834148407	0.3904879689216614	0.1830065359477124	0.1944922547332186	0.278540626168251	0.0166145454274165	True	306	581	0.1331309527158737	0.3904879689216614	0.0947712418300653	0.1944922547332186	0.2618094608187675	0.0	False	GSE131907	EBUS_06	0.0167311653494834	0.0166145454274165	True
cellchat	HLA-E_CD8B	MHC-I	HLA-E	CD8B	306	581	0.5407716035842896	0.3904879689216614	0.457516339869281	0.1944922547332186	0.4656297862529754	0.1386121821810935	True	306	581	0.2389443516731262	0.3904879689216614	0.1895424836601307	0.1944922547332186	0.3147161602973938	0.0314367911722592	True	GSE131907	EBUS_06	0.1509136259555816	0.1071753910088342	True
cellchat	CD55_ADGRE5	ADGRE	CD55	ADGRE5	306	581	1.3031847476959229	0.3143328726291656	0.761437908496732	0.1824440619621342	0.8087588101625443	0.2688203753743188	True	306	581	0.7111045718193054	0.3143328726291656	0.4117647058823529	0.1824440619621342	0.5127187222242355	0.1437597751359605	True	GSE131907	EBUS_06	0.2960400879383087	0.1250606002383583	True
cellchat	LPAR1_ADGRE5	ADGRE	LPAR1	ADGRE5	306	581	0.0804210975766182	0.3143328726291656	0.1013071895424836	0.1824440619621342	0.1973769851028919	0.0001463908355079	True	306	581	0.0156357027590274	0.3143328726291656	0.0261437908496732	0.1824440619621342	0.1649842876940965	0.0	False	GSE131907	EBUS_06	0.0323926974087953	0.0001463908355079	True
cellchat	LPAR2_ADGRE5	ADGRE	LPAR2	ADGRE5	306	581	0.0791877582669258	0.3143328726291656	0.1111111111111111	0.1824440619621342	0.1967603154480457	0.0007766506465803	True	306	581	0.0446137003600597	0.3143328726291656	0.0424836601307189	0.1824440619621342	0.1794732864946127	0.0	False	GSE131907	EBUS_06	0.017287028953433	0.0007766506465803	True
cellchat	SFTPD_ADGRE5	ADGRE	SFTPD	ADGRE5	306	581	0.09378033131361	0.3143328726291656	0.1078431372549019	0.1824440619621342	0.2040566019713878	0.0009067984401972	True	306	581	0.0558895841240882	0.3143328726291656	0.0392156862745098	0.1824440619621342	0.1851112283766269	0.0	False	GSE131907	EBUS_06	0.0189453735947608	0.0009067984401972	True
cellchat	IGFBP3_TMEM219	IGFBP	IGFBP3	TMEM219	306	581	0.1332413405179977	0.3585263788700104	0.1111111111111111	0.2134251290877797	0.245883859694004	0.0015982254523709	True	306	581	0.0660592019557952	0.3585263788700104	0.0457516339869281	0.2134251290877797	0.2122927904129028	0.0	False	GSE131907	EBUS_06	0.0335910692811012	0.0015982254523709	True
cellchat	PPIA_BSG	CypA	PPIA	BSG	306	581	2.1882543563842773	0.4636691510677337	0.9183006535947712	0.270223752151463	1.3259617537260056	0.5983580470865718	True	306	581	2.362616539001465	0.4636691510677337	0.8660130718954249	0.270223752151463	1.4131428450345993	0.6169480532967044	True	GSE131907	EBUS_06	-0.0871810913085937	-0.0185900062101326	True
liana	HLA-A_CD8A	MHC_I	HLA-A	CD8A	306	581	0.1656945645809173	0.453341394662857	0.196078431372549	0.2237521514629948	0.3095179796218872	0.0267810555715043	True	306	581	0.1947945803403854	0.453341394662857	0.1274509803921568	0.2237521514629948	0.3240679875016212	0.0116695065209889	True	GSE131907	EBUS_06	-0.014550007879734	0.0151115490505154	True
liana	HLA-A_CD8B	MHC_I	HLA-A	CD8B	306	581	0.1656945645809173	0.3904879689216614	0.196078431372549	0.1944922547332186	0.2780912667512893	0.0197341402414239	True	306	581	0.1947945803403854	0.3904879689216614	0.1274509803921568	0.1944922547332186	0.2926412746310234	0.0085639123767517	True	GSE131907	EBUS_06	-0.014550007879734	0.0111702278646721	True
liana	HLA-B_CD8A	MHC_I	HLA-B	CD8A	306	581	0.2111378610134124	0.453341394662857	0.2483660130718954	0.2237521514629948	0.3322396278381347	0.0473556654910935	True	306	581	0.2064257860183715	0.453341394662857	0.1339869281045751	0.2237521514629948	0.3298835903406143	0.0137072397844717	True	GSE131907	EBUS_06	0.0023560374975204	0.0336484257066218	True
liana	HLA-B_CD8B	MHC_I	HLA-B	CD8B	306	581	0.2111378610134124	0.3904879689216614	0.2483660130718954	0.1944922547332186	0.3008129149675369	0.035090139591164	True	306	581	0.2064257860183715	0.3904879689216614	0.1339869281045751	0.1944922547332186	0.2984568774700165	0.0100648683406147	True	GSE131907	EBUS_06	0.0023560374975204	0.0250252712505493	True
liana	HLA-C_CD8A	MHC_I	HLA-C	CD8A	306	581	0.1665932834148407	0.453341394662857	0.1830065359477124	0.2237521514629948	0.3099673390388489	0.0225731288888112	True	306	581	0.1331309527158737	0.453341394662857	0.0947712418300653	0.2237521514629948	0.2932361736893654	0.0	False	GSE131907	EBUS_06	0.0167311653494834	0.0225731288888112	True
liana	HLA-C_CD8B	MHC_I	HLA-C	CD8B	306	581	0.1665932834148407	0.3904879689216614	0.1830065359477124	0.1944922547332186	0.278540626168251	0.0166145454274165	True	306	581	0.1331309527158737	0.3904879689216614	0.0947712418300653	0.1944922547332186	0.2618094608187675	0.0	False	GSE131907	EBUS_06	0.0167311653494834	0.0166145454274165	True
liana	HLA-E_KLRD1	MHC_I	HLA-E	KLRD1	306	581	0.5407716035842896	0.7158114910125732	0.457516339869281	0.3149741824440619	0.6282915472984314	0.3076702202441709	True	306	581	0.2389443516731262	0.7158114910125732	0.1895424836601307	0.3149741824440619	0.4773779213428497	0.0822619073231673	True	GSE131907	EBUS_06	0.1509136259555816	0.2254083129210035	True
liana	CEACAM5_CD8A	MHC_I_partial	CEACAM5	CD8A	306	581	0.0875427722930908	0.453341394662857	0.1013071895424836	0.2237521514629948	0.2704420834779739	0.0005458818366552	True	306	581	0.0190190840512514	0.453341394662857	0.0196078431372549	0.2237521514629948	0.2361802393570542	0.0	False	GSE131907	EBUS_06	0.0342618441209197	0.0005458818366552	True
liana	ALCAM_CD6	other	ALCAM	CD6	306	581	0.0980933234095573	0.3000537455081939	0.1078431372549019	0.1721170395869191	0.1990735344588756	0.0008487977298625	True	306	581	0.0906699821352958	0.3000537455081939	0.0718954248366013	0.1721170395869191	0.1953618638217449	0.0	False	GSE131907	EBUS_06	0.0037116706371307	0.0008487977298625	True
