assay	mouse	dataset	genotype	gate	tac_rule	min_high	min_low	set	n_genes	n_high	n_low	mean_high	mean_low	delta	p_greater	up	up_sig
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_gt0	30	30	TJ_TISMO	7	1558	2422	0.7809435584717824	0.6868799005838805	0.09406365788790194	3.023167629734832e-23	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_gt0	30	30	TJ_EPITHELIAL	18	1558	2422	0.467293571787741	0.4062145492819254	0.061079022505815594	1.6479448192795398e-36	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_gt0	30	30	CLDN4_TJ_EDGE	11	1558	2422	0.4846537782879817	0.42195085923039455	0.06270291905758713	1.7108424358504978e-26	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_gt0	30	30	TJ_CLAUDIN4	4	1558	2422	0.8782887640348784	0.7905995587543291	0.08768920528054935	3.380824036539209e-13	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_gt0	30	30	TJ_TISMO	6	120	275	0.9143152292075449	0.28229796631714454	0.6320172628904004	1.4055576667876778e-36	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_gt0	30	30	TJ_EPITHELIAL	18	120	275	0.42917768944812684	0.1918933711170961	0.23728431833103075	6.738731295417584e-34	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_gt0	30	30	CLDN4_TJ_EDGE	11	120	275	0.5027466428905065	0.21474018581135623	0.2880064570791503	3.0356903372960287e-34	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_gt0	30	30	TJ_CLAUDIN4	3	120	275	1.1755458881000689	0.24717972188909865	0.9283661662109702	3.076442748992735e-40	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_gt0	30	30	TJ_TISMO	7	185	208	1.0719059768444799	0.20688947979596095	0.8650164970485189	5.131997210723244e-47	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_gt0	30	30	TJ_EPITHELIAL	18	185	208	0.5698784329520532	0.11519637823599584	0.4546820547160574	3.031040633475587e-44	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_gt0	30	30	CLDN4_TJ_EDGE	11	185	208	0.6735934219689906	0.13368481611783592	0.5399086058511547	2.3803305489763482e-42	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_gt0	30	30	TJ_CLAUDIN4	4	185	208	1.2175120784324187	0.21936330200971296	0.9981487764227057	1.6717589146044847e-41	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_gt0	30	30	TJ_TISMO	7	128	179	1.0223640647621268	0.2685843717059264	0.7537796930562004	4.906754292645749e-38	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_gt0	30	30	TJ_EPITHELIAL	18	128	179	0.5795172181565493	0.21244087232427594	0.3670763458322734	5.334773085528702e-36	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_gt0	30	30	CLDN4_TJ_EDGE	11	128	179	0.6561807637008998	0.19084494876186203	0.4653358149390378	1.948412844982506e-37	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_gt0	30	30	TJ_CLAUDIN4	4	128	179	1.1153175502746402	0.18718593600094002	0.9281316142737002	1.1331045979198845e-41	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_gt0	50	50	TJ_TISMO	7	716	1343	0.8312744917648983	0.6814914279856166	0.14978306377928174	3.3374085198407436e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_gt0	50	50	TJ_EPITHELIAL	18	716	1343	0.47944543701381903	0.39030201426692834	0.08914342274689069	9.278533066850846e-38	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_gt0	50	50	CLDN4_TJ_EDGE	11	716	1343	0.5190540748785162	0.4216922369335199	0.09736183794499625	2.339777613088883e-32	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_gt0	50	50	TJ_CLAUDIN4	4	716	1343	0.9905410404280848	0.8189701020783321	0.17157093834975268	1.3113750086167065e-23	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_gt0	50	50	TJ_TISMO	7	363	632	0.9397004512034818	0.7855585815129731	0.1541418696905087	4.798244480740596e-12	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_gt0	50	50	TJ_EPITHELIAL	18	363	632	0.5349682393692229	0.4459045745110431	0.08906366485817979	2.206246711623873e-15	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_gt0	50	50	CLDN4_TJ_EDGE	11	363	632	0.5746983576235513	0.48794807699792353	0.08675028062562773	7.418516435022949e-11	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_gt0	50	50	TJ_CLAUDIN4	4	363	632	1.0963495041143614	0.9547042191951323	0.14164528491922912	5.424584151471343e-07	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_gt0	50	50	TJ_TISMO	7	334	3582	0.7975450424013353	0.6212038633016395	0.17634117909969582	7.690101930450885e-29	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_gt0	50	50	TJ_EPITHELIAL	18	334	3582	0.4847040725502845	0.3802426238712552	0.10446144867902935	8.051336992430698e-35	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_gt0	50	50	CLDN4_TJ_EDGE	11	334	3582	0.5161996192746462	0.4107447876238708	0.1054548316507754	8.711047584977243e-27	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_gt0	50	50	TJ_CLAUDIN4	4	334	3582	0.9345384516446174	0.7594689000332141	0.17506955161140325	2.00604274222747e-18	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_gt0	50	50	TJ_TISMO	7	1558	2422	0.7809435584717824	0.6868799005838805	0.09406365788790194	3.023167629734832e-23	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_gt0	50	50	TJ_EPITHELIAL	18	1558	2422	0.467293571787741	0.4062145492819254	0.061079022505815594	1.6479448192795398e-36	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_gt0	50	50	CLDN4_TJ_EDGE	11	1558	2422	0.4846537782879817	0.42195085923039455	0.06270291905758713	1.7108424358504978e-26	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_gt0	50	50	TJ_CLAUDIN4	4	1558	2422	0.8782887640348784	0.7905995587543291	0.08768920528054935	3.380824036539209e-13	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_gt0	50	50	TJ_TISMO	6	120	275	0.9143152292075449	0.28229796631714454	0.6320172628904004	1.4055576667876778e-36	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_gt0	50	50	TJ_EPITHELIAL	18	120	275	0.42917768944812684	0.1918933711170961	0.23728431833103075	6.738731295417584e-34	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_gt0	50	50	CLDN4_TJ_EDGE	11	120	275	0.5027466428905065	0.21474018581135623	0.2880064570791503	3.0356903372960287e-34	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_gt0	50	50	TJ_CLAUDIN4	3	120	275	1.1755458881000689	0.24717972188909865	0.9283661662109702	3.076442748992735e-40	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_gt0	50	50	TJ_TISMO	7	185	208	1.0719059768444799	0.20688947979596095	0.8650164970485189	5.131997210723244e-47	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_gt0	50	50	TJ_EPITHELIAL	18	185	208	0.5698784329520532	0.11519637823599584	0.4546820547160574	3.031040633475587e-44	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_gt0	50	50	CLDN4_TJ_EDGE	11	185	208	0.6735934219689906	0.13368481611783592	0.5399086058511547	2.3803305489763482e-42	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_gt0	50	50	TJ_CLAUDIN4	4	185	208	1.2175120784324187	0.21936330200971296	0.9981487764227057	1.6717589146044847e-41	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_gt0	50	50	TJ_TISMO	7	128	179	1.0223640647621268	0.2685843717059264	0.7537796930562004	4.906754292645749e-38	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_gt0	50	50	TJ_EPITHELIAL	18	128	179	0.5795172181565493	0.21244087232427594	0.3670763458322734	5.334773085528702e-36	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_gt0	50	50	CLDN4_TJ_EDGE	11	128	179	0.6561807637008998	0.19084494876186203	0.4653358149390378	1.948412844982506e-37	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_gt0	50	50	TJ_CLAUDIN4	4	128	179	1.1153175502746402	0.18718593600094002	0.9281316142737002	1.1331045979198845e-41	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge2	20	20	TJ_TISMO	7	436	1343	0.8771076897397829	0.6814914279856166	0.19561626175416635	9.248051540548551e-36	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge2	20	20	TJ_EPITHELIAL	18	436	1343	0.5049271315126045	0.39030201426692834	0.11462511724567614	2.986835172866808e-44	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge2	20	20	CLDN4_TJ_EDGE	11	436	1343	0.5501165627086543	0.4216922369335199	0.12842432577513435	2.8182332790442974e-39	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge2	20	20	TJ_CLAUDIN4	4	436	1343	1.0384210055372551	0.8189701020783321	0.21945090345892304	1.016799559434739e-26	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge2	20	20	TJ_TISMO	7	233	632	0.9778984134100003	0.7855585815129731	0.1923398318970272	1.152004173345028e-13	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge2	20	20	TJ_EPITHELIAL	18	233	632	0.5516950887626556	0.4459045745110431	0.10579051425161251	3.856171428741125e-16	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge2	20	20	CLDN4_TJ_EDGE	11	233	632	0.5911937748271331	0.48794807699792353	0.10324569782920956	7.201058990963354e-11	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge2	20	20	TJ_CLAUDIN4	4	233	632	1.1325648250610967	0.9547042191951323	0.17786060586596442	5.7236869703888845e-08	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge2	20	20	TJ_TISMO	7	148	3582	0.8847581775916676	0.6212038633016395	0.2635543142900282	2.783841145259306e-27	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge2	20	20	TJ_EPITHELIAL	18	148	3582	0.5385133705034869	0.3802426238712552	0.15827074663223173	1.2162683813304513e-33	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge2	20	20	CLDN4_TJ_EDGE	11	148	3582	0.5711126140595284	0.4107447876238708	0.1603678264356576	4.429506670927097e-25	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge2	20	20	TJ_CLAUDIN4	4	148	3582	1.0162805816536005	0.7594689000332141	0.25681168162038637	2.7313173067459878e-17	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge2	20	20	TJ_TISMO	7	937	2422	0.8236277786636271	0.6868799005838805	0.13674787807974664	1.1931436435081842e-32	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge2	20	20	TJ_EPITHELIAL	18	937	2422	0.49095164541837333	0.4062145492819254	0.08473709613644792	3.1721768513527165e-48	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge2	20	20	CLDN4_TJ_EDGE	11	937	2422	0.5110151730048608	0.42195085923039455	0.08906431377446622	1.7889615772381118e-35	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge2	20	20	TJ_CLAUDIN4	4	937	2422	0.9279951375192395	0.7905995587543291	0.13739557876491038	6.3872136254514875e-21	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge2	20	20	TJ_TISMO	6	83	275	0.9574390440663005	0.28229796631714454	0.675141077749156	1.093676263822383e-31	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge2	20	20	TJ_EPITHELIAL	18	83	275	0.44766488615642047	0.1918933711170961	0.2557715150393244	3.376815557855669e-30	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge2	20	20	CLDN4_TJ_EDGE	11	83	275	0.5302517997181396	0.21474018581135623	0.3155116139067834	2.280376058452159e-31	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge2	20	20	TJ_CLAUDIN4	3	83	275	1.2563670262041224	0.24717972188909865	1.0091873043150237	2.1884314054789787e-36	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge2	20	20	TJ_TISMO	7	152	208	1.1628996790098283	0.20688947979596095	0.9560101992138673	1.160208379454278e-47	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge2	20	20	TJ_EPITHELIAL	18	152	208	0.6263463639373141	0.11519637823599584	0.5111499857013183	3.9286957925285493e-47	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge2	20	20	CLDN4_TJ_EDGE	11	152	208	0.7355861462290804	0.13368481611783592	0.6019013301112445	7.156388381814639e-45	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge2	20	20	TJ_CLAUDIN4	4	152	208	1.3152847563615784	0.21936330200971296	1.0959214543518654	2.6443802053137307e-42	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge2	20	20	TJ_TISMO	7	99	179	1.0746222602152518	0.2685843717059264	0.8060378885093253	3.121868433340245e-35	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge2	20	20	TJ_EPITHELIAL	18	99	179	0.6089732553634143	0.21244087232427594	0.39653238303913835	2.423925397439929e-33	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge2	20	20	CLDN4_TJ_EDGE	11	99	179	0.6881756528987837	0.19084494876186203	0.49733070413692165	5.554848932743178e-34	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge2	20	20	TJ_CLAUDIN4	4	99	179	1.1752465049940288	0.18718593600094002	0.9880605689930888	2.999690968746155e-39	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge2	30	30	TJ_TISMO	7	436	1343	0.8771076897397829	0.6814914279856166	0.19561626175416635	9.248051540548551e-36	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge2	30	30	TJ_EPITHELIAL	18	436	1343	0.5049271315126045	0.39030201426692834	0.11462511724567614	2.986835172866808e-44	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge2	30	30	CLDN4_TJ_EDGE	11	436	1343	0.5501165627086543	0.4216922369335199	0.12842432577513435	2.8182332790442974e-39	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge2	30	30	TJ_CLAUDIN4	4	436	1343	1.0384210055372551	0.8189701020783321	0.21945090345892304	1.016799559434739e-26	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge2	30	30	TJ_TISMO	7	233	632	0.9778984134100003	0.7855585815129731	0.1923398318970272	1.152004173345028e-13	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge2	30	30	TJ_EPITHELIAL	18	233	632	0.5516950887626556	0.4459045745110431	0.10579051425161251	3.856171428741125e-16	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge2	30	30	CLDN4_TJ_EDGE	11	233	632	0.5911937748271331	0.48794807699792353	0.10324569782920956	7.201058990963354e-11	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge2	30	30	TJ_CLAUDIN4	4	233	632	1.1325648250610967	0.9547042191951323	0.17786060586596442	5.7236869703888845e-08	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge2	30	30	TJ_TISMO	7	148	3582	0.8847581775916676	0.6212038633016395	0.2635543142900282	2.783841145259306e-27	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge2	30	30	TJ_EPITHELIAL	18	148	3582	0.5385133705034869	0.3802426238712552	0.15827074663223173	1.2162683813304513e-33	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge2	30	30	CLDN4_TJ_EDGE	11	148	3582	0.5711126140595284	0.4107447876238708	0.1603678264356576	4.429506670927097e-25	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge2	30	30	TJ_CLAUDIN4	4	148	3582	1.0162805816536005	0.7594689000332141	0.25681168162038637	2.7313173067459878e-17	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge2	30	30	TJ_TISMO	7	937	2422	0.8236277786636271	0.6868799005838805	0.13674787807974664	1.1931436435081842e-32	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge2	30	30	TJ_EPITHELIAL	18	937	2422	0.49095164541837333	0.4062145492819254	0.08473709613644792	3.1721768513527165e-48	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge2	30	30	CLDN4_TJ_EDGE	11	937	2422	0.5110151730048608	0.42195085923039455	0.08906431377446622	1.7889615772381118e-35	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge2	30	30	TJ_CLAUDIN4	4	937	2422	0.9279951375192395	0.7905995587543291	0.13739557876491038	6.3872136254514875e-21	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge2	30	30	TJ_TISMO	6	83	275	0.9574390440663005	0.28229796631714454	0.675141077749156	1.093676263822383e-31	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge2	30	30	TJ_EPITHELIAL	18	83	275	0.44766488615642047	0.1918933711170961	0.2557715150393244	3.376815557855669e-30	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge2	30	30	CLDN4_TJ_EDGE	11	83	275	0.5302517997181396	0.21474018581135623	0.3155116139067834	2.280376058452159e-31	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge2	30	30	TJ_CLAUDIN4	3	83	275	1.2563670262041224	0.24717972188909865	1.0091873043150237	2.1884314054789787e-36	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge2	30	30	TJ_TISMO	7	152	208	1.1628996790098283	0.20688947979596095	0.9560101992138673	1.160208379454278e-47	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge2	30	30	TJ_EPITHELIAL	18	152	208	0.6263463639373141	0.11519637823599584	0.5111499857013183	3.9286957925285493e-47	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge2	30	30	CLDN4_TJ_EDGE	11	152	208	0.7355861462290804	0.13368481611783592	0.6019013301112445	7.156388381814639e-45	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge2	30	30	TJ_CLAUDIN4	4	152	208	1.3152847563615784	0.21936330200971296	1.0959214543518654	2.6443802053137307e-42	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge2	30	30	TJ_TISMO	7	99	179	1.0746222602152518	0.2685843717059264	0.8060378885093253	3.121868433340245e-35	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge2	30	30	TJ_EPITHELIAL	18	99	179	0.6089732553634143	0.21244087232427594	0.39653238303913835	2.423925397439929e-33	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge2	30	30	CLDN4_TJ_EDGE	11	99	179	0.6881756528987837	0.19084494876186203	0.49733070413692165	5.554848932743178e-34	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge2	30	30	TJ_CLAUDIN4	4	99	179	1.1752465049940288	0.18718593600094002	0.9880605689930888	2.999690968746155e-39	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge2	50	50	TJ_TISMO	7	436	1343	0.8771076897397829	0.6814914279856166	0.19561626175416635	9.248051540548551e-36	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge2	50	50	TJ_EPITHELIAL	18	436	1343	0.5049271315126045	0.39030201426692834	0.11462511724567614	2.986835172866808e-44	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge2	50	50	CLDN4_TJ_EDGE	11	436	1343	0.5501165627086543	0.4216922369335199	0.12842432577513435	2.8182332790442974e-39	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge2	50	50	TJ_CLAUDIN4	4	436	1343	1.0384210055372551	0.8189701020783321	0.21945090345892304	1.016799559434739e-26	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge2	50	50	TJ_TISMO	7	233	632	0.9778984134100003	0.7855585815129731	0.1923398318970272	1.152004173345028e-13	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge2	50	50	TJ_EPITHELIAL	18	233	632	0.5516950887626556	0.4459045745110431	0.10579051425161251	3.856171428741125e-16	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge2	50	50	CLDN4_TJ_EDGE	11	233	632	0.5911937748271331	0.48794807699792353	0.10324569782920956	7.201058990963354e-11	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	broad_lung	count_ge2	50	50	TJ_CLAUDIN4	4	233	632	1.1325648250610967	0.9547042191951323	0.17786060586596442	5.7236869703888845e-08	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge2	50	50	TJ_TISMO	7	148	3582	0.8847581775916676	0.6212038633016395	0.2635543142900282	2.783841145259306e-27	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge2	50	50	TJ_EPITHELIAL	18	148	3582	0.5385133705034869	0.3802426238712552	0.15827074663223173	1.2162683813304513e-33	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge2	50	50	CLDN4_TJ_EDGE	11	148	3582	0.5711126140595284	0.4107447876238708	0.1603678264356576	4.429506670927097e-25	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	broad_lung	count_ge2	50	50	TJ_CLAUDIN4	4	148	3582	1.0162805816536005	0.7594689000332141	0.25681168162038637	2.7313173067459878e-17	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge2	50	50	TJ_TISMO	7	937	2422	0.8236277786636271	0.6868799005838805	0.13674787807974664	1.1931436435081842e-32	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge2	50	50	TJ_EPITHELIAL	18	937	2422	0.49095164541837333	0.4062145492819254	0.08473709613644792	3.1721768513527165e-48	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge2	50	50	CLDN4_TJ_EDGE	11	937	2422	0.5110151730048608	0.42195085923039455	0.08906431377446622	1.7889615772381118e-35	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	broad_lung	count_ge2	50	50	TJ_CLAUDIN4	4	937	2422	0.9279951375192395	0.7905995587543291	0.13739557876491038	6.3872136254514875e-21	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge2	50	50	TJ_TISMO	6	83	275	0.9574390440663005	0.28229796631714454	0.675141077749156	1.093676263822383e-31	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge2	50	50	TJ_EPITHELIAL	18	83	275	0.44766488615642047	0.1918933711170961	0.2557715150393244	3.376815557855669e-30	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge2	50	50	CLDN4_TJ_EDGE	11	83	275	0.5302517997181396	0.21474018581135623	0.3155116139067834	2.280376058452159e-31	True	True
scRNA	GSE180963_KL	GSE180963	KL	broad_lung	count_ge2	50	50	TJ_CLAUDIN4	3	83	275	1.2563670262041224	0.24717972188909865	1.0091873043150237	2.1884314054789787e-36	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge2	50	50	TJ_TISMO	7	152	208	1.1628996790098283	0.20688947979596095	0.9560101992138673	1.160208379454278e-47	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge2	50	50	TJ_EPITHELIAL	18	152	208	0.6263463639373141	0.11519637823599584	0.5111499857013183	3.9286957925285493e-47	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge2	50	50	CLDN4_TJ_EDGE	11	152	208	0.7355861462290804	0.13368481611783592	0.6019013301112445	7.156388381814639e-45	True	True
scRNA	GSE165641_KL1	GSE165641	KL	broad_lung	count_ge2	50	50	TJ_CLAUDIN4	4	152	208	1.3152847563615784	0.21936330200971296	1.0959214543518654	2.6443802053137307e-42	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge2	50	50	TJ_TISMO	7	99	179	1.0746222602152518	0.2685843717059264	0.8060378885093253	3.121868433340245e-35	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge2	50	50	TJ_EPITHELIAL	18	99	179	0.6089732553634143	0.21244087232427594	0.39653238303913835	2.423925397439929e-33	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge2	50	50	CLDN4_TJ_EDGE	11	99	179	0.6881756528987837	0.19084494876186203	0.49733070413692165	5.554848932743178e-34	True	True
scRNA	GSE165641_KL2	GSE165641	KL	broad_lung	count_ge2	50	50	TJ_CLAUDIN4	4	99	179	1.1752465049940288	0.18718593600094002	0.9880605689930888	2.999690968746155e-39	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge5	20	20	TJ_TISMO	7	186	1343	0.9554775956148541	0.6814914279856166	0.27398616762923755	1.7480922353450734e-32	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge5	20	20	TJ_EPITHELIAL	18	186	1343	0.5450368612022317	0.39030201426692834	0.15473484693530337	1.2283522883137517e-37	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	broad_lung	count_ge5	20	20	CLDN4_TJ_EDGE	11	186	1343	0.5938231334465359	0.4216922369335199	0.172130896513016	8.737525317276716e-34	True	True
