Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	sno(s)RNA 3'-End Processing (GO:0031126)	1/11	0.1408223837410296	0.3784672781643085	0	0	7.221978021978022	14.15692482835948	EXOSC4
GO_Biological_Process_2023	Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551)	1/11	0.1408223837410296	0.3784672781643085	0	0	7.221978021978022	14.15692482835948	STMP1
GO_Biological_Process_2023	Negative Regulation Of Leukocyte Chemotaxis (GO:0002689)	1/11	0.1408223837410296	0.3784672781643085	0	0	7.221978021978022	14.15692482835948	CCN3
GO_Biological_Process_2023	Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172)	1/11	0.1408223837410296	0.3784672781643085	0	0	7.221978021978022	14.15692482835948	EDN1
GO_Biological_Process_2023	Phagosome-Lysosome Fusion (GO:0090385)	1/11	0.1408223837410296	0.3784672781643085	0	0	7.221978021978022	14.15692482835948	RAB34
GO_Biological_Process_2023	Positive Regulation Of Keratinocyte Proliferation (GO:0010838)	1/11	0.1408223837410296	0.3784672781643085	0	0	7.221978021978022	14.15692482835948	CDH3
GO_Biological_Process_2023	Positive Regulation Of Pseudopodium Assembly (GO:0031274)	1/11	0.1408223837410296	0.3784672781643085	0	0	7.221978021978022	14.15692482835948	CDC42EP1
GO_Biological_Process_2023	Positive Regulation Of Vascular Permeability (GO:0043117)	1/11	0.1408223837410296	0.3784672781643085	0	0	7.221978021978022	14.15692482835948	TRPV4
GO_Biological_Process_2023	Regulation Of Astrocyte Differentiation (GO:0048710)	1/11	0.1408223837410296	0.3784672781643085	0	0	7.221978021978022	14.15692482835948	CLCF1
GO_Biological_Process_2023	Negative Regulation Of Response To External Stimulus (GO:0032102)	4/146	0.1409884291181397	0.3784672781643085	0	0	2.043192488262911	4.002772339906108	SHARPIN;CCN3;EPPK1;AHR
GO_Biological_Process_2023	Neuron Projection Morphogenesis (GO:0048812)	4/146	0.1409884291181397	0.3784672781643085	0	0	2.043192488262911	4.002772339906108	NTF4;APLP2;WASL;BAIAP2
GO_Biological_Process_2023	Positive Regulation Of Cellular Catabolic Process (GO:0031331)	4/146	0.1409884291181397	0.3784672781643085	0	0	2.043192488262911	4.002772339906108	TRIM6;ADAM9;PACSIN3;ADAM8
GO_Biological_Process_2023	Regulation Of Interleukin-12 Production (GO:0032655)	2/50	0.1497038344955427	0.393302897582695	0	0	3.0143995098039214	5.724635176902424	IRF5;CD47
GO_Biological_Process_2023	Positive Regulation Of Cell Death (GO:0010942)	2/50	0.1497038344955427	0.393302897582695	0	0	3.0143995098039214	5.724635176902424	BMP4;RARG
GO_Biological_Process_2023	Phosphatidylinositol Biosynthetic Process (GO:0006661)	3/98	0.1513416192450448	0.393302897582695	0	0	2.287550980772965	4.319389489752503	CDS1;ITPKC;EFR3A
GO_Biological_Process_2023	Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	3/98	0.1513416192450448	0.393302897582695	0	0	2.287550980772965	4.319389489752503	STMP1;CAPG;RHOC
GO_Biological_Process_2023	DNA Deamination (GO:0045006)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	EXOSC4
GO_Biological_Process_2023	MyD88-dependent Toll-Like Receptor Signaling Pathway (GO:0002755)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	IRAK2
GO_Biological_Process_2023	Regulation Of Lymphocyte Migration (GO:2000401)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	WASL
GO_Biological_Process_2023	Adipose Tissue Development (GO:0060612)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	LRP5
GO_Biological_Process_2023	Adult Locomotory Behavior (GO:0008344)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	NTF4
GO_Biological_Process_2023	cAMP Metabolic Process (GO:0046058)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	EPHA2
GO_Biological_Process_2023	Calcium Ion Import (GO:0070509)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	TRPV4
GO_Biological_Process_2023	Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	BMP4
GO_Biological_Process_2023	Response To Muramyl Dipeptide (GO:0032495)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	IRF5
GO_Biological_Process_2023	Semaphorin-Plexin Signaling Pathway Involved In Neuron Projection Guidance (GO:1902285)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	PLXNA1
GO_Biological_Process_2023	Endochondral Bone Morphogenesis (GO:0060350)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	TRPV4
GO_Biological_Process_2023	Epithelial Cell Morphogenesis (GO:0003382)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	GRHL2
GO_Biological_Process_2023	Lipid Droplet Formation (GO:0140042)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	CDS1
GO_Biological_Process_2023	Morphogenesis Of A Polarized Epithelium (GO:0001738)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	YAP1
GO_Biological_Process_2023	Multicellular Organismal-Level Iron Ion Homeostasis (GO:0060586)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	SLC40A1
GO_Biological_Process_2023	Negative Regulation Of Cell Cycle Phase Transition (GO:1901988)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	ZFP36L1
GO_Biological_Process_2023	Negative Regulation Of Coagulation (GO:0050819)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	EDN1
GO_Biological_Process_2023	Negative Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	ERRFI1
GO_Biological_Process_2023	Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	ZFP36
GO_Biological_Process_2023	Positive Regulation Of Sodium Ion Transport (GO:0010765)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	PRSS8
GO_Biological_Process_2023	Regulation Of T Cell Differentiation In Thymus (GO:0033081)	1/12	0.1525995772180382	0.393302897582695	0	0	6.565101565101565	12.34198345086723	BMP4
GO_Biological_Process_2023	SMAD Protein Signal Transduction (GO:0060395)	2/51	0.1544798119558753	0.3940436193184231	0	0	2.952731092436975	5.514791820604447	BMP4;GDF7
GO_Biological_Process_2023	Negative Regulation Of MAP Kinase Activity (GO:0043407)	2/51	0.1544798119558753	0.3940436193184231	0	0	2.952731092436975	5.514791820604447	BMP4;DUSP7
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)	2/51	0.1544798119558753	0.3940436193184231	0	0	2.952731092436975	5.514791820604447	ZDHHC5;EPHA2
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078)	2/51	0.1544798119558753	0.3940436193184231	0	0	2.952731092436975	5.514791820604447	ZDHHC5;EPHA2
GO_Biological_Process_2023	Receptor Internalization (GO:0031623)	2/51	0.1544798119558753	0.3940436193184231	0	0	2.952731092436975	5.514791820604447	RAB31;RALB
GO_Biological_Process_2023	Regulated Exocytosis (GO:0045055)	2/51	0.1544798119558753	0.3940436193184231	0	0	2.952731092436975	5.514791820604447	RAB31;TMEM79
GO_Biological_Process_2023	Axon Development (GO:0061564)	3/99	0.1545938456979457	0.3940436193184231	0	0	2.2636070110701105	4.226050054018828	APLP2;BAIAP2;MARK2
GO_Biological_Process_2023	Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	5/207	0.1557081155092406	0.3949463769517074	0	0	1.7965328131326144	3.341141564457032	COL1A1;CDH3;JUP;FZD6;CTNND1
GO_Biological_Process_2023	Cellular Response To Organic Cyclic Compound (GO:0071407)	4/152	0.1561788615391721	0.3949463769517074	0	0	1.95975975975976	3.638790558292576	JUP;CCL2;AHR;ZFP36L1
GO_Biological_Process_2023	Regulation Of Organelle Organization (GO:0033043)	3/100	0.1578679284441617	0.3949463769517074	0	0	2.240156731464222	4.135321466545218	USP6NL;MARK2;PTK2
GO_Biological_Process_2023	Protein Complex Oligomerization (GO:0051259)	3/100	0.1578679284441617	0.3949463769517074	0	0	2.240156731464222	4.135321466545218	EHD1;ATL2;BCL10
GO_Biological_Process_2023	Regulation Of Protein Localization To Nucleus (GO:1900180)	2/52	0.1592848873658071	0.3949463769517074	0	0	2.893529411764706	5.315589848310889	YAP1;BMP4
GO_Biological_Process_2023	Negative Regulation Of Response To Stimulus (GO:0048585)	2/52	0.1592848873658071	0.3949463769517074	0	0	2.893529411764706	5.315589848310889	APLP2;IGFBP3
GO_Biological_Process_2023	Regulation Of Cell Development (GO:0060284)	2/52	0.1592848873658071	0.3949463769517074	0	0	2.893529411764706	5.315589848310889	YAP1;BHLHE41
GO_Biological_Process_2023	Visual Perception (GO:0007601)	3/101	0.16116333256112	0.3949463769517074	0	0	2.217185028993147	4.047109736869272	COL1A1;EFEMP1;DHRS3
GO_Biological_Process_2023	Actin Polymerization Or Depolymerization (GO:0008154)	2/53	0.1641173760014333	0.3949463769517074	0	0	2.8366493656286043	5.126317278204333	CAPG;WASL
GO_Biological_Process_2023	Blood Vessel Morphogenesis (GO:0048514)	2/53	0.1641173760014333	0.3949463769517074	0	0	2.8366493656286043	5.126317278204333	LRP5;ENG
GO_Biological_Process_2023	Protein Homotetramerization (GO:0051289)	2/53	0.1641173760014333	0.3949463769517074	0	0	2.8366493656286043	5.126317278204333	ALDH1A3;APLP2
GO_Biological_Process_2023	ATP Transport (GO:0015867)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	CD47
GO_Biological_Process_2023	ERBB2 Signaling Pathway (GO:0038128)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	ERBB2
GO_Biological_Process_2023	Regulation Of Immune Effector Process (GO:0002697)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	ZNF683
GO_Biological_Process_2023	T Cell Differentiation In Thymus (GO:0033077)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	ZFP36L1
GO_Biological_Process_2023	Regulation Of Lamellipodium Organization (GO:1902743)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	EPHA2
GO_Biological_Process_2023	Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051769)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	EDN1
GO_Biological_Process_2023	Branching Involved In Blood Vessel Morphogenesis (GO:0001569)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	ENG
GO_Biological_Process_2023	Catecholamine Metabolic Process (GO:0006584)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	COMT
GO_Biological_Process_2023	Regulation Of Vasculogenesis (GO:2001212)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	RIN2
GO_Biological_Process_2023	Chondroitin Sulfate Biosynthetic Process (GO:0030206)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	CHSY3
GO_Biological_Process_2023	Response To Nerve Growth Factor (GO:1990089)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	EHD1
GO_Biological_Process_2023	Response To Progesterone (GO:0032570)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	YAP1
GO_Biological_Process_2023	Extracellular Transport (GO:0006858)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	ARRDC1
GO_Biological_Process_2023	Thymus Development (GO:0048538)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	FOXE1
GO_Biological_Process_2023	Interleukin-6-Mediated Signaling Pathway (GO:0070102)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	YAP1
GO_Biological_Process_2023	Microvillus Organization (GO:0032528)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	RAP2B
GO_Biological_Process_2023	ncRNA Transcription (GO:0098781)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	ZFP36L1
GO_Biological_Process_2023	Negative Regulation Of Cartilage Development (GO:0061037)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	EFEMP1
GO_Biological_Process_2023	Negative Regulation Of Myoblast Differentiation (GO:0045662)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	BMP4
GO_Biological_Process_2023	Negative Regulation Of Secretion (GO:0051048)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	VAMP3
GO_Biological_Process_2023	Negative Regulation Of Viral Transcription (GO:0032897)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	ZFP36
GO_Biological_Process_2023	Peptidyl-Tyrosine Autophosphorylation (GO:0038083)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	DDR1
GO_Biological_Process_2023	Plasma Membrane Tubulation (GO:0097320)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	PACSIN3
GO_Biological_Process_2023	Positive Regulation Of Macrophage Chemotaxis (GO:0010759)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	PTK2
GO_Biological_Process_2023	Regulation Of Cell Projection Organization (GO:0031344)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	PROM2
GO_Biological_Process_2023	Regulation Of Cellular Ketone Metabolic Process (GO:0010565)	1/13	0.1642159159881978	0.3949463769517074	0	0	6.017704517704518	10.871423443391778	CES1
GO_Biological_Process_2023	Calcium Ion Homeostasis (GO:0055074)	3/102	0.1644795245597148	0.3949463769517074	0	0	2.194677401319468	3.961325085413345	EDN1;EDN2;TRPV4
GO_Biological_Process_2023	Sensory Perception Of Light Stimulus (GO:0050953)	3/102	0.1644795245597148	0.3949463769517074	0	0	2.194677401319468	3.961325085413345	COL1A1;EFEMP1;DHRS3
GO_Biological_Process_2023	Protein-Containing Complex Assembly (GO:0065003)	7/328	0.1651795551815627	0.3960388147973374	0	0	1.5848763811590652	2.853922057713429	YAP1;STMP1;CAPG;WASL;PLEKHA7;HOPX;VAMP3
GO_Biological_Process_2023	Endoplasmic Reticulum Organization (GO:0007029)	2/54	0.1689756335166351	0.3976029688781446	0	0	2.7819570135746607	4.946321670037558	CAV2;ATL2
GO_Biological_Process_2023	Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321)	2/54	0.1689756335166351	0.3976029688781446	0	0	2.7819570135746607	4.946321670037558	SH3RF2;VPS28
GO_Biological_Process_2023	Negative Regulation Of Protein Ubiquitination (GO:0031397)	2/54	0.1689756335166351	0.3976029688781446	0	0	2.7819570135746607	4.946321670037558	SH3RF2;VPS28
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)	2/54	0.1689756335166351	0.3976029688781446	0	0	2.7819570135746607	4.946321670037558	EDN2;PTK2
GO_Biological_Process_2023	Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	2/54	0.1689756335166351	0.3976029688781446	0	0	2.7819570135746607	4.946321670037558	JUP;EPHA2
GO_Biological_Process_2023	Positive Regulation Of Vasculature Development (GO:1904018)	3/104	0.1711721458377563	0.3976029688781446	0	0	2.150999232764605	3.796697616615199	JUP;ANGPTL4;EPHA1
GO_Biological_Process_2023	Regulation Of Neuron Apoptotic Process (GO:0043523)	3/105	0.1745475164489983	0.3976029688781446	0	0	2.129802474495333	3.717694330998957	NTF4;CLCF1;CCL2
GO_Biological_Process_2023	Cellular Response To Organonitrogen Compound (GO:0071417)	3/105	0.1745475164489983	0.3976029688781446	0	0	2.129802474495333	3.717694330998957	JUP;AHR;ZFP36L1
GO_Biological_Process_2023	Negative Regulation Of MAPK Cascade (GO:0043409)	3/105	0.1745475164489983	0.3976029688781446	0	0	2.129802474495333	3.717694330998957	BMP4;SPRED2;DUSP7
GO_Biological_Process_2023	Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)	3/105	0.1745475164489983	0.3976029688781446	0	0	2.129802474495333	3.717694330998957	BMP4;SH3RF2;SEMA4C
GO_Biological_Process_2023	2-Oxoglutarate Metabolic Process (GO:0006103)	1/14	0.1756735889721505	0.3976029688781446	0	0	5.554522400676247	9.660023289440478	IDH1
GO_Biological_Process_2023	Regulation Of Establishment Of Protein Localization (GO:0070201)	1/14	0.1756735889721505	0.3976029688781446	0	0	5.554522400676247	9.660023289440478	CTSD
GO_Biological_Process_2023	Regulation Of Extracellular Matrix Disassembly (GO:0010715)	1/14	0.1756735889721505	0.3976029688781446	0	0	5.554522400676247	9.660023289440478	DDR1
GO_Biological_Process_2023	RNA Phosphodiester Bond Hydrolysis, Endonucleolytic (GO:0090502)	1/14	0.1756735889721505	0.3976029688781446	0	0	5.554522400676247	9.660023289440478	NYNRIN
GO_Biological_Process_2023	Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)	1/14	0.1756735889721505	0.3976029688781446	0	0	5.554522400676247	9.660023289440478	ZFP36
GO_Biological_Process_2023	Bone Morphogenesis (GO:0060349)	1/14	0.1756735889721505	0.3976029688781446	0	0	5.554522400676247	9.660023289440478	LRP5
GO_Biological_Process_2023	Calcium Ion-Regulated Exocytosis Of Neurotransmitter (GO:0048791)	1/14	0.1756735889721505	0.3976029688781446	0	0	5.554522400676247	9.660023289440478	SYT8
GO_Biological_Process_2023	Regulation Of Sensory Perception Of Pain (GO:0051930)	1/14	0.1756735889721505	0.3976029688781446	0	0	5.554522400676247	9.660023289440478	CCN3
GO_Biological_Process_2023	Cellular Response To Exogenous dsRNA (GO:0071360)	1/14	0.1756735889721505	0.3976029688781446	0	0	5.554522400676247	9.660023289440478	RALB
GO_Biological_Process_2023	Ceramide Transport (GO:0035627)	1/14	0.1756735889721505	0.3976029688781446	0	0	5.554522400676247	9.660023289440478	GLTP
GO_Biological_Process_2023	Response To Muscle Stretch (GO:0035994)	1/14	0.1756735889721505	0.3976029688781446	0	0	5.554522400676247	9.660023289440478	PTK2
GO_Biological_Process_2023	Striated Muscle Cell Development (GO:0055002)	1/14	0.1756735889721505	0.3976029688781446	0	0	5.554522400676247	9.660023289440478	SDC1
GO_Biological_Process_2023	Histone mRNA Catabolic Process (GO:0071044)	1/14	0.1756735889721505	0.3976029688781446	0	0	5.554522400676247	9.660023289440478	EXOSC4
GO_Biological_Process_2023	Mammary Gland Epithelium Development (GO:0061180)	1/14	0.1756735889721505	0.3976029688781446	0	0	5.554522400676247	9.660023289440478	EPHA2
GO_Biological_Process_2023	Medium-Chain Fatty Acid Metabolic Process (GO:0051791)	1/14	0.1756735889721505	0.3976029688781446	0	0	5.554522400676247	9.660023289440478	CES1
GO_Biological_Process_2023	miRNA-mediated Gene Silencing By Inhibition Of Translation (GO:0035278)	1/14	0.1756735889721505	0.3976029688781446	0	0	5.554522400676247	9.660023289440478	ZFP36
