family	name	genes	fourth	prespec_module	score_kind	detail	rho	p	I2	ci_lo	ci_hi	k	N	n_neg	abs_rho	rho_GSE123902	rho_GSE131907	rho_GSE205335	rho_GSE189357
module	rmean pct UMI>=10 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	rmean_pct_umi	k=10	-0.012147613351950866	0.9295267236675675	0.0	-0.2741771188383262	0.251560925929051	4	65	3	0.012147613351950866	-0.21733170491288814	-0.0909386212301261	0.20062171661478206	-0.10924755488608233
module	zmean pct UMI>=12 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	zmean_pct_umi	k=12	-0.03475322593812333	0.8001838008885569	0.0	-0.29496334111772804	0.23025571153069857	4	65	3	0.03475322593812333	-0.2692307692307692	-0.1012987012987013	0.17447769621682668	-0.09999999999999999
module	rmean pct UMI>=12 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	rmean_pct_umi	k=12	-0.014161406330323102	0.9178808375880682	0.0	-0.2760388211216951	0.2496732906242286	4	65	3	0.014161406330323102	-0.2369154995330807	-0.13186100078368282	0.2328342175923668	-0.07563292261344161
module	zmean pct UMI>=15 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	zmean_pct_umi	k=15	0.029761624881658705	0.8284172822081943	0.0	-0.2349821257265835	0.2903945738792489	4	65	2	0.029761624881658705	-0.09890109890109891	-0.08571428571428572	0.18802936194240544	0.08333333333333334
module	rmean pct UMI>=15 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	rmean_pct_umi	k=15	0.043147021401605624	0.7532854513102166	0.0	-0.2222795598479939	0.3026193729947886	4	65	2	0.043147021401605624	-0.19230769230769232	-0.029928489020271124	0.24117481899311516	0.016666666666666666
module	zmean pct CP10k>=0.25 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	zmean_pct_cp	t=0.25	-0.3778853280998797	0.008926074619491292	0.15632863455851312	-0.6015723852074208	-0.09924534883570689	4	65	4	0.3778853280998797	-0.6538461538461539	-0.4	-0.08187464709203841	-0.5166666666666667
module	zmean pct CP10k>=0.5 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	zmean_pct_cp	t=0.5	-0.36505397770886044	0.009016338131968683	0.10148867519640309	-0.5849416364523038	-0.09517842373198455	4	65	4	0.36505397770886044	-0.5989010989010989	-0.4402597402597402	-0.05590062111801244	-0.5166666666666667
module	zmean pct CP10k>=1 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	zmean_pct_cp	t=1	-0.33820022306864633	0.015291722597658788	0.08690370594230573	-0.5625549499266684	-0.06745201188109097	4	65	4	0.33820022306864633	-0.5274725274725275	-0.4506493506493507	-0.017504234895539244	-0.5166666666666667
module	zmean pct CP10k>=2 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	zmean_pct_cp	t=2	-0.27379684913961605	0.04081078793870641	0.0	-0.5006629648888945	-0.011736538997289468	4	65	4	0.27379684913961605	-0.34615384615384615	-0.43376623376623374	-0.0005646527385657821	-0.45
module	zmean pct CP10k>=3 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	zmean_pct_cp	t=3	-0.24125816368165412	0.07318023848844298	0.0	-0.47409255296324115	0.023112983596216323	4	65	4	0.24125816368165412	-0.30769230769230765	-0.40389610389610386	-0.003952569169960475	-0.33333333333333337
module	zmean pct CP10k>=5 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	zmean_pct_cp	t=5	-0.23029673106814605	0.08778374950879164	0.0	-0.4650451538762845	0.034709961703316854	4	65	3	0.23029673106814605	-0.19230769230769232	-0.4831168831168831	0.006211180124223602	-0.18333333333333335
module	zmean pct CP10k>=8 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	zmean_pct_cp	t=8	-0.17121468138697138	0.3934334925763656	0.5033912419830103	-0.5153988123370749	0.22053492627135204	4	65	2	0.17121468138697138	0.06043956043956044	-0.5753246753246753	0.08752117447769624	-0.09999999999999999
module	zmean pct CP10k>=10 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	zmean_pct_cp	t=10	-0.10116641549038272	0.6719964906270651	0.6432643343930644	-0.5164083113733606	0.3525932531589706	4	65	2	0.10116641549038272	0.2857142857142857	-0.5909090909090908	0.11575381140598533	-0.049999999999999996
module	zmean pct CP10k>=15 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	zmean_pct_cp	t=15	-0.12338698410140025	0.6609157027728794	0.7436638771921382	-0.5903271489833835	0.4054301111673757	4	65	2	0.12338698410140025	0.3186813186813187	-0.6675324675324676	0.14398644833427443	-0.09999999999999999
module	zmean pct cohort-q75 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	zmean_pct_q	q=0.75	-0.2612444891535437	0.1546934507351134	0.4262857080235817	-0.5620157241560112	0.10054661998777052	4	65	3	0.2612444891535437	-0.3186813186813187	-0.5415584415584416	0.1360813099943535	-0.31666666666666665
module	zmean pct cohort-q80 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	zmean_pct_q	q=0.80	-0.2476920929829545	0.16565913478061978	0.3934667860583265	-0.5445416151461888	0.10430321322967913	4	65	3	0.2476920929829545	-0.2747252747252747	-0.5545454545454546	0.1044607566346697	-0.19999999999999998
module	zmean pct cohort-q90 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	zmean_pct_q	q=0.90	-0.22159673013029674	0.29302119528635684	0.554704195082504	-0.5685330284998015	0.19226034159951233	4	65	2	0.22159673013029674	-0.17032967032967034	-0.6194805194805195	0.0942970073404856	0.0
module	zmean mean-log1p ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	zmean_mean_log1p	mean	-0.25593383246100787	0.11391136409465409	0.27442458944815573	-0.5272165550369335	0.06269529246982382	4	65	3	0.25593383246100787	-0.510989010989011	-0.3363636363636363	0.11801242236024848	-0.4666666666666666
module	rmean mean-log1p ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	rmean_mean_log1p	mean	-0.26710927153117614	0.10567704937675117	0.3023751455953612	-0.5408620584813933	0.057811972116914426	4	65	3	0.26710927153117614	-0.5722151217959586	-0.27559324115863987	0.09039549465279802	-0.48535989707831934
module	PC1 mean-log1p ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	pc1_mean_log1p	PC1	-0.30886894300792006	0.0969697812098155	0.451302607845986	-0.6020493538224801	0.057702129823457626	4	65	3	0.30886894300792006	-0.6043956043956044	-0.35844155844155845	0.1236589497459063	-0.5
module	zmean mean-cp ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	zmean_mean_cp	mean	-0.3282252607847193	0.013089033802382997	0.0	-0.5441725974579407	-0.0714890662298406	4	65	4	0.3282252607847193	-0.45604395604395603	-0.487012987012987	-0.03444381705251271	-0.45
module	PC1 pct UMI>=1 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	pc1_pct_umi	k=1	-0.3954309616429105	0.006489223002028822	0.17146954361051667	-0.616517436753875	-0.11654310984413378	4	65	4	0.3954309616429105	-0.6703296703296703	-0.4090909090909091	-0.10220214568040656	-0.5333333333333333
module	joint UMI>=1 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_umi	k=1	-0.00880828639600215	0.9672397748650828	0.5554304434215958	-0.40463303090309316	0.389796172735838	4	65	3	0.00880828639600215	-0.2857142857142857	-0.21695356779187222	0.4680971202710334	-0.16666666666666669
module	any3 UMI>=1 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	any3_umi	k=1	-0.3077580120217854	0.12216452314306604	0.5180141108686418	-0.6177591333731067	0.08503337041597521	4	65	3	0.3077580120217854	-0.6098901098901099	-0.37792207792207794	0.1643139469226426	-0.48333333333333334
module	joint UMI>=2 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_umi	k=2	0.12341060910284792	0.45281473859911736	0.27166969634977595	-0.19718988652388147	0.420165424045979	4	65	2	0.12341060910284792	-0.17032967032967034	-0.07672308177501916	0.4522868435911915	0.16666666666666669
module	any3 UMI>=2 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	any3_umi	k=2	-0.17107941073577138	0.3878342520301601	0.49112889116927344	-0.5116282932049147	0.21592335168455637	4	65	3	0.17107941073577138	-0.4175824175824176	-0.24675324675324672	0.29531338226990406	-0.5
module	joint UMI>=3 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_umi	k=3	0.15974614221364025	0.28083504858445274	0.13049597865479798	-0.13095316885581865	0.42515022915712974	4	65	2	0.15974614221364025	-0.010989010989010988	-0.0832250378576479	0.45567476002258617	0.16666666666666669
module	any3 UMI>=3 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	any3_umi	k=3	-0.08900192641214284	0.6715292241344963	0.5386318496792893	-0.46345682380530356	0.3124233817088545	4	65	3	0.08900192641214284	-0.2967032967032967	-0.22597402597402597	0.39920948616600793	-0.43333333333333335
module	joint UMI>=4 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_umi	k=4	0.1993779751385159	0.14123736456952496	0.0	-0.06704129841790622	0.4392582929954859	4	65	0	0.1993779751385159	0.024759308154632828	0.01690508581483473	0.4251835121400339	0.25
module	any3 UMI>=4 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	any3_umi	k=4	-0.03183565457819233	0.8655175915345228	0.4269888953196322	-0.38030462970627105	0.32454861002939545	4	65	3	0.03183565457819233	-0.1868131868131868	-0.174025974025974	0.39130434782608703	-0.39999999999999997
module	joint UMI>=5 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_umi	k=5	0.20501280115741727	0.13003353084391112	0.0	-0.06119043375712712	0.4439874922045225	4	65	0	0.20501280115741727	0.016574838603294895	0.08842660272375091	0.36091501015597327	0.33333333333333337
module	any3 UMI>=5 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	any3_umi	k=5	0.02987355626602888	0.8626272576667346	0.32810068291488953	-0.29917201146999306	0.35256941089630633	4	65	3	0.02987355626602888	-0.07142857142857142	-0.10652809915529056	0.39920948616600793	-0.38333333333333336
module	joint UMI>=6 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_umi	k=6	0.1436578672462761	0.2922813906733861	0.0	-0.12392782400635527	0.39176660938446656	4	65	1	0.1436578672462761	-0.24489944578779085	0.09492855880637964	0.3439706434819839	0.26666666666666666
module	any3 UMI>=6 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	any3_umi	k=6	0.08734592430053915	0.5237910709447562	0.0	-0.17968545386075943	0.34238855561849757	4	65	2	0.08734592430053915	-0.08241758241758242	0.010392985283442981	0.32919254658385094	-0.19999999999999998
module	joint UMI>=8 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_umi	k=8	0.06802790337309253	0.7693940612700513	0.6205028601671553	-0.36909717518088575	0.48050736868371957	4	65	2	0.06802790337309253	-0.503321699155649	-0.07947979896353723	0.3952450722574335	0.49159604012508756
module	any3 UMI>=8 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	any3_umi	k=8	0.13689468380186093	0.31590678483162105	0.0	-0.13071492428300324	0.38591077011879604	4	65	2	0.13689468380186093	-0.060522753266880246	0.09752934123943113	0.3315447745877251	-0.06666666666666667
module	joint UMI>=10 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_umi	k=10	0.13295137217661376	0.34691019829629477	0.05492604730610033	-0.14394117606588472	0.39053749693296513	4	65	1	0.13295137217661376	-0.27123493766030105	0.07834172713282164	0.38618501329451244	0.1460593486680443
module	any3 UMI>=10 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	any3_umi	k=10	0.16715343306434494	0.2192883326828169	0.0	-0.10015297586460166	0.4119550027783995	4	65	1	0.16715343306434494	-0.060774408212081285	0.15344616355003832	0.3371928968123882	0.016666666666666666
module	joint UMI>=12 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_umi	k=12	0.09149011504120116	0.5241027268813512	0.07483613379045687	-0.18826301091510964	0.3575108806082581	4	65	2	0.09149011504120116	-0.20965696734438366	-0.0906558448092236	0.3594606508992841	0.2574383611739353
module	any3 UMI>=12 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	any3_umi	k=12	0.18578800492958283	0.17117135385115823	0.0	-0.08107732287616687	0.427797533331228	4	65	1	0.18578800492958283	-0.03956381136779333	0.1885567263962335	0.3304151501427924	0.06666666666666667
module	joint UMI>=15 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_umi	k=15	-0.01473058165180135	0.9394182928419368	0.459159876631269	-0.3753603101371627	0.3497726782334085	4	65	2	0.01473058165180135	-0.4629100498862757	-0.15727836610858714	0.3299335666749303	0.23763541031440183
module	any3 UMI>=15 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	any3_umi	k=15	0.21481825356917336	0.11214040002060474	0.0	-0.05096523782353877	0.452185396013122	4	65	1	0.21481825356917336	-0.04334536039621794	0.23146963654158323	0.3360632723674556	0.18333333333333335
module	joint CP10k>=0.25 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_cp	t=0.25	-0.01989152168417422	0.9305027598449838	0.6062333362328454	-0.43576656154224813	0.40298264537714024	4	65	3	0.01989152168417422	-0.2857142857142857	-0.2613786345216754	0.4850367024280069	-0.16666666666666669
module	joint CP10k>=0.5 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_cp	t=0.5	-0.02704353687070607	0.9179907870594128	0.7028678870890187	-0.49447450779448243	0.45252063637399803	4	65	3	0.02704353687070607	-0.21428571428571427	-0.3758130615759413	0.531338226990401	-0.16666666666666669
module	joint CP10k>=1 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_cp	t=1	0.004741274447363491	0.9834985477071901	0.6100494801772313	-0.4174202079914456	0.42521947463391024	4	65	3	0.004741274447363491	-0.03296703296703297	-0.3250978041314371	0.4850367024280069	-0.25
module	joint CP10k>=2 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_cp	t=2	-0.004558335086170571	0.9783131672204515	0.290895266783877	-0.32141570536870234	0.3132170068596236	4	65	2	0.004558335086170571	-0.055249462010982985	-0.3372621057223214	0.30782266124414	0.09999999999999999
module	joint CP10k>=3 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_cp	t=3	0.02773331899577568	0.8638775250766401	0.24376330071215424	-0.2815855894195743	0.33183084668842777	4	65	1	0.02773331899577568	0.24303484125930186	-0.34249097557848146	0.22761932565392368	0.09999999999999999
module	joint CP10k>=5 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_cp	t=5	0.021056597332563678	0.8781482916349849	0.0	-0.24319483867083103	0.2823984081977661	4	65	2	0.021056597332563678	0.126328601102058	-0.17534471586601352	0.16353228956931326	-0.016666666666666666
module	joint CP10k>=8 ELF3+TACSTD2+CLDN4+F11R	ELF3,TACSTD2,CLDN4,F11R	F11R	0	joint_cp	t=8	-0.07439967534368964	0.5873773327642529	0.0	-0.33083368635299015	0.19226619914723622	4	65	2	0.07439967534368964	0.13977131156292244	-0.20187302115707292	-0.09354901412124175	0.018257418583505537
module	zmean pct UMI>=1 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_umi	k=1	-0.4173923252220814	0.03839244949165584	0.55627706716556	-0.6989821812731565	-0.023748001824150676	4	65	4	0.4173923252220814	-0.7747252747252747	-0.36363636363636365	-0.023150762281197064	-0.4666666666666666
module	rmean pct UMI>=1 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	rmean_pct_umi	k=1	-0.4397079156122475	0.03138975815333669	0.574271461097407	-0.7170849067520658	-0.04209417885305583	4	65	4	0.4397079156122475	-0.7884005959594428	-0.3916856328697574	-0.0367960435342338	-0.48333333333333334
module	zmean pct UMI>=2 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_umi	k=2	-0.39073389706018324	0.06099979240030009	0.5780830459723011	-0.6881248493850525	0.01905129017027385	4	65	3	0.39073389706018324	-0.7527472527472527	-0.348051948051948	0.044607566346696784	-0.48333333333333334
module	rmean pct UMI>=2 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	rmean_pct_umi	k=2	-0.3500594223961857	0.05094141857315202	0.42237809947588406	-0.6246083196546628	0.0015030863797258537	4	65	3	0.3500594223961857	-0.6749336905302881	-0.35672522150431835	0.03615819786111921	-0.47699162299076214
module	zmean pct UMI>=3 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_umi	k=3	-0.3163358344895931	0.0805950678709604	0.42369654374413757	-0.6012021346819235	0.039866035865184266	4	65	3	0.3163358344895931	-0.6483516483516483	-0.3207792207792208	0.07735742518351214	-0.4666666666666666
module	rmean pct UMI>=3 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	rmean_pct_umi	k=3	-0.2905400366544653	0.07341493948883122	0.2863908415323965	-0.5557612620516453	0.028359489519035528	4	65	3	0.2905400366544653	-0.607978566908206	-0.2916531495166187	0.05083310002196807	-0.4666666666666666
module	zmean pct UMI>=4 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_umi	k=4	-0.2907547742926795	0.1316730352728729	0.4837781239843296	-0.5971065125028299	0.08961615945918357	4	65	3	0.2907547742926795	-0.6373626373626374	-0.287012987012987	0.1360813099943535	-0.4666666666666666
module	rmean pct UMI>=4 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	rmean_pct_umi	k=4	-0.24526670652269983	0.124759972272355	0.25443815056663205	-0.5153894699835168	0.06918980939318041	4	65	3	0.24526670652269983	-0.5419537451625185	-0.2689184942090872	0.10282487516755776	-0.4666666666666666
module	zmean pct UMI>=5 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_umi	k=5	-0.2750363021087469	0.14150568645449416	0.4493292235014267	-0.577468778134322	0.09377207092418754	4	65	3	0.2750363021087469	-0.6098901098901099	-0.28181818181818186	0.14172783738001132	-0.4666666666666666
module	rmean pct UMI>=5 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	rmean_pct_umi	k=5	-0.2386033838018308	0.13922459952825555	0.26609868421805244	-0.512251614724712	0.0790271869025606	4	65	3	0.2386033838018308	-0.5199454712472893	-0.28320884897382126	0.1225296442687747	-0.4666666666666666
module	zmean pct UMI>=6 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_umi	k=6	-0.20083606772702495	0.1881428520295807	0.18130868204654807	-0.4674650599663087	0.09928620653171674	4	65	3	0.20083606772702495	-0.4835164835164835	-0.2662337662337662	0.1394692264257482	-0.39999999999999997
module	rmean pct UMI>=6 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	rmean_pct_umi	k=6	-0.20181535084196223	0.1831194275590763	0.1720953178870613	-0.46674560172439467	0.09635299821469327	4	65	3	0.20181535084196223	-0.45730201072664417	-0.2554594447556367	0.13446329829603706	-0.4666666666666666
module	zmean pct UMI>=8 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_umi	k=8	-0.15704639478349958	0.268571255982585	0.06524812602595786	-0.4127310096559245	0.12158018786802689	4	65	3	0.15704639478349958	-0.46703296703296704	-0.2350649350649351	0.1485036702428007	-0.26666666666666666
module	rmean pct UMI>=8 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	rmean_pct_umi	k=8	-0.09842446565745663	0.4728411205144346	0.002255317783843057	-0.3525454248377529	0.16921574330201114	4	65	3	0.09842446565745663	-0.38461538461538464	-0.1715957916648135	0.19768427786320913	-0.3
module	zmean pct UMI>=10 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_umi	k=10	-0.11743154705542691	0.3964467360493602	0.020491034582416162	-0.37192990352976946	0.15348663682866634	4	65	3	0.11743154705542691	-0.41208791208791207	-0.20909090909090908	0.18464144551101075	-0.25
module	rmean pct UMI>=10 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	rmean_pct_umi	k=10	-0.042935844641335076	0.7544554414735734	0.0	-0.30242716712741824	0.22248066586382517	4	65	3	0.042935844641335076	-0.3779342700813232	-0.1313395128691006	0.2163842153251353	-0.016666666666666666
module	zmean pct UMI>=12 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_umi	k=12	-0.05769351455446803	0.6741333240062033	0.0	-0.3158084928900682	0.20837219522180506	4	65	3	0.05769351455446803	-0.3736263736263736	-0.15974025974025974	0.2309429700734049	-0.11666666666666665
module	rmean pct UMI>=12 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	rmean_pct_umi	k=12	-0.03254405489137983	0.8193711566218127	0.059063322272975595	-0.30224219740904984	0.24197819964102468	4	65	2	0.03254405489137983	-0.3526184179097015	-0.1656382029548725	0.26271190633469427	0.0
module	zmean pct UMI>=15 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_umi	k=15	0.00020836274083022596	0.9987896864440184	0.0	-0.26271116519238996	0.26309908698042883	4	65	3	0.00020836274083022596	-0.3131868131868132	-0.09220779220779221	0.25804630152456237	-0.016666666666666666
module	rmean pct UMI>=15 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	rmean_pct_umi	k=15	0.017044341284226106	0.9013957312067836	0.002579979407690904	-0.24737206192872163	0.27909800936624174	4	65	2	0.017044341284226106	-0.33516483516483514	-0.07472386242804482	0.29104277199045847	0.00836827408755723
module	zmean pct CP10k>=0.25 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_cp	t=0.25	-0.37085398342515785	0.04533517049793881	0.46299956187888563	-0.6473627860753031	-0.008080038317317807	4	65	3	0.37085398342515785	-0.7087912087912087	-0.36233766233766235	0.017504234895539244	-0.4666666666666666
module	zmean pct CP10k>=0.5 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_cp	t=0.5	-0.3562744148112462	0.06114338068580985	0.48577796012982405	-0.6426322762999407	0.017418939739449694	4	65	3	0.3562744148112462	-0.6978021978021978	-0.3532467532467533	0.05251270468661773	-0.4666666666666666
module	zmean pct CP10k>=1 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_cp	t=1	-0.3613538821338831	0.06633220284088072	0.5195365890112861	-0.6540854605695636	0.025515867380455907	4	65	3	0.3613538821338831	-0.6868131868131868	-0.3922077922077922	0.08413325804630155	-0.48333333333333334
module	zmean pct CP10k>=2 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_cp	t=2	-0.3592427026558462	0.09487603440978132	0.5958614337641512	-0.673581560166706	0.06514594136528552	4	65	3	0.3592427026558462	-0.6813186813186813	-0.4051948051948052	0.14963297571993225	-0.5166666666666667
module	zmean pct CP10k>=3 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_cp	t=3	-0.2929592113691252	0.10568013352397264	0.4181713961034111	-0.5832742634099977	0.06372405799994155	4	65	3	0.2929592113691252	-0.6098901098901099	-0.44285714285714284	0.08639186900056467	-0.16666666666666669
module	zmean pct CP10k>=5 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_cp	t=5	-0.24720140827920253	0.1380852673130629	0.31002556321379493	-0.5270573072594126	0.08102406883996847	4	65	3	0.24720140827920253	-0.4175824175824176	-0.4922077922077922	0.10559006211180126	-0.15
module	zmean pct CP10k>=8 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_cp	t=8	-0.2484515100732588	0.22954305097128014	0.5418473633630694	-0.5834709833453471	0.1588294939067688	4	65	3	0.2484515100732588	-0.2967032967032967	-0.5948051948051949	0.14963297571993225	-0.15
module	zmean pct CP10k>=10 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_cp	t=10	-0.2059559527140638	0.38371603300980084	0.6436139172585968	-0.5909286392781393	0.25542026415420666	4	65	3	0.2059559527140638	-0.07692307692307691	-0.6363636363636362	0.18125352907961606	-0.15
module	zmean pct CP10k>=15 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_cp	t=15	-0.16746431196905645	0.4960348352658598	0.6674424352185393	-0.5755659574783901	0.3074196789027467	4	65	2	0.16746431196905645	0.03846153846153846	-0.6363636363636362	0.189158667419537	-0.09999999999999999
module	zmean pct cohort-q70 ELF3+TACSTD2+CLDN4+KRT7	ELF3,TACSTD2,CLDN4,KRT7	KRT7	0	zmean_pct_q	q=0.70	-0.26692310890163296	0.1785866114971123	0.5068972387249523	-0.5863858055075583	0.12439641801113163	4	65	3	0.26692310890163296	-0.5384615384615384	-0.49350649350649345	0.163184641445511	-0.15
