nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_cldn4	spearman_rho	p	testable	BH_FDR	SpatialFDR	recist_logFC_NR_minus_R	recist_t	recist_p	recist_testable	recist_BH_FDR	recist_SpatialFDR	recist_n_R	recist_n_NR
2898	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2899	31	0	31	0.0	1.0	1.4977126121520996	1.4977126121520996	Epithelial cells	1	31			False						False			0	1
2900	31	2	0	0.06451612903225806	0.0	0.015978919342160225		B/Plasma cells	6	31	-0.028571428571428574	0.9571545189504373	True	0.9930133337814336	0.9908893590244902				False			1	3
2901	31	0	0	0.0	0.0	0.038388367742300034		B/Plasma cells	1	31			False						False			0	1
2902	31	1	10	0.03225806451612903	0.3225806451612903	0.0	0.0	Epithelial cells	2	31			False						False			0	2
2903	31	2	0	0.06451612903225806	0.0	0.09154008328914642		Myeloid cells	4	31			False						False			1	3
2904	31	0	31	0.0	1.0	1.4700287580490112	1.4700287580490112	Epithelial cells	1	31			False						False			0	1
2905	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False						False			0	1
2906	31	0	0	0.0	0.0	0.011780173517763615		Fibroblasts	4	31			False						False			0	2
2907	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
2908	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2909	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2910	31	31	0	1.0	0.0	0.08794140070676804		T/NK cells	1	31			False						False			0	1
2911	31	4	0	0.12903225806451613	0.0	0.07290524989366531		B/Plasma cells	1	31			False						False			0	1
2912	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2913	31	0	0	0.0	0.0	0.04275713115930557		B/Plasma cells	1	31			False						False			0	1
2914	31	17	0	0.5483870967741935	0.0	0.0		T/NK cells	1	31			False						False			0	1
2915	31	0	0	0.0	0.0	0.010406623594462872		B/Plasma cells	1	31			False						False			0	1
2916	31	1	0	0.03225806451612903	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2917	31	31	0	1.0	0.0	0.04151626303792		T/NK cells	1	31			False						False			0	1
2918	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
2919	31	28	1	0.9032258064516129	0.03225806451612903	0.0	0.0	T/NK cells	4	31			False						False			0	3
2920	31	0	0	0.0	0.0	0.02746185101568699		Myeloid cells	3	31			False						False			1	2
2921	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2922	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2923	31	0	0	0.0	0.0	0.01601860299706459		Fibroblasts	4	31			False						False			0	2
2924	31	3	0	0.0967741935483871	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2925	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2926	31	1	0	0.03225806451612903	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2927	31	0	0	0.0	0.0	0.04622264951467514		B/Plasma cells	1	31			False						False			0	1
2928	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2929	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2930	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False						False			1	1
2931	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2932	31	0	0	0.0	0.0	0.06261695176362991		B/Plasma cells	1	31			False						False			0	1
2933	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2934	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
2935	31	0	0	0.0	0.0	0.050499625504016876		B/Plasma cells	1	31			False						False			0	1
2936	31	0	0	0.0	0.0	0.06261695176362991		B/Plasma cells	1	31			False						False			0	1
2937	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	3	31			False						False			0	2
2938	31	0	0	0.0	0.0	0.0457284078001976		B/Plasma cells	7	31	0.10714285714285716	0.8191508555699912	True	0.9648089924796812	0.9624091664254047				False			1	3
2939	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False						False			0	1
2940	31	0	0	0.0	0.0	0.015494337305426598		Myeloid cells	7	31	-0.10714285714285716	0.8191508555699912	True	0.9648089924796812	0.9624091664254047				False			0	4
2941	31	31	0	1.0	0.0	0.05592832341790199		T/NK cells	2	31			False						False			0	1
2942	31	30	1	0.967741935483871	0.03225806451612903	0.0	0.0	T/NK cells	5	31	-0.7999999999999999	0.10408803866182788	True	0.9648089924796812	0.9367491602290554				False			0	2
2943	31	22	0	0.7096774193548387	0.0	0.0		T/NK cells	1	31			False						False			0	1
2944	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
2945	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False						False			0	1
2946	31	0	0	0.0	0.0	0.0		Myeloid cells	7	31	0.1785714285714286	0.7016579425162727	True	0.9648089924796812	0.9624091664254047				False			1	3
2947	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2948	31	0	0	0.0	0.0	0.02219155617058277		B/Plasma cells	4	31			False						False			1	2
2949	31	0	0	0.0	0.0	0.03864355757832527		Fibroblasts	3	31			False						False			0	1
2950	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2951	31	0	0	0.0	0.0	0.051620062440633774		B/Plasma cells	1	31			False						False			0	1
2952	31	0	0	0.0	0.0	0.06261695176362991		B/Plasma cells	1	31			False						False			0	1
2953	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False						False			0	1
2954	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
2955	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	3	31			False						False			0	2
2956	31	1	9	0.03225806451612903	0.2903225806451613	0.0	0.0	Epithelial cells	2	31			False						False			0	2
2957	31	0	0	0.0	0.0	0.0		Fibroblasts	2	31			False						False			0	1
2958	31	31	0	1.0	0.0	0.042439039796590805		T/NK cells	1	31			False						False			0	1
2959	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	2	31			False						False			0	1
2960	31	0	0	0.0	0.0	0.05382606387138367		B/Plasma cells	1	31			False						False			0	1
2961	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2962	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False						False			0	1
2963	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2964	31	0	0	0.0	0.0	0.08789485692977905		B/Plasma cells	1	31			False						False			0	1
2965	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2966	31	0	31	0.0	1.0	1.7248258590698242	1.7248258590698242	Epithelial cells	1	31			False						False			0	1
2967	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2968	31	0	0	0.0	0.0	0.0		Endothelial cells	3	31			False						False			0	1
2969	31	3	21	0.0967741935483871	0.6774193548387096	1.2130112648010254	1.3676854372024536	Epithelial cells	7	31	0.5357142857142858	0.21521745567801298	True	0.9648089924796812	0.9367491602290554				False			1	4
2970	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2971	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2972	31	0	0	0.0	0.0	0.03511268272995949		B/Plasma cells	1	31			False						False			0	1
2973	31	31	0	1.0	0.0	0.09279429167509079		T/NK cells	2	31			False						False			0	2
2974	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
2975	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2976	31	0	29	0.0	0.9354838709677419	1.0385305881500244	1.077393651008606	Epithelial cells	2	31			False						False			0	2
2977	31	0	0	0.0	0.0	0.06997936964035034		Endothelial cells	5	31	0.09999999999999999	0.8728885715695384	True	0.9648089924796812	0.9624091664254047				False			0	3
2978	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2979	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
2980	31	0	0	0.0	0.0	0.04361441731452942		B/Plasma cells	1	31			False						False			0	1
2981	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
2982	31	13	0	0.41935483870967744	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2983	31	0	31	0.0	1.0	1.3689720630645752	1.3689720630645752	Epithelial cells	1	31			False						False			0	1
2984	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
2985	31	0	31	0.0	1.0	1.2319508790969849	1.2319508790969849	Epithelial cells	1	31			False						False			0	1
2986	31	0	30	0.0	0.967741935483871	1.2711282968521118	1.2831834554672241	Epithelial cells	1	31			False						False			0	1
2987	31	0	0	0.0	0.0	0.0		Fibroblasts	1	31			False						False			0	1
2988	31	0	31	0.0	1.0	1.215624451637268	1.215624451637268	Epithelial cells	1	31			False						False			0	1
2989	31	0	0	0.0	0.0	0.0		Fibroblasts	1	31			False						False			0	1
2990	31	0	31	0.0	1.0	1.4503858089447021	1.4503858089447021	Epithelial cells	1	31			False						False			0	1
2991	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2992	31	8	1	0.25806451612903225	0.03225806451612903	0.08906281739473343	0.0	B/Plasma cells	2	31			False						False			0	2
2993	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2994	31	5	0	0.16129032258064516	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
2995	31	1	29	0.03225806451612903	0.9354838709677419	0.16677585244178772	0.09072152525186539	Epithelial cells	2	31			False						False			0	2
2996	31	5	13	0.16129032258064516	0.41935483870967744	0.0	0.0	Epithelial cells	2	31			False						False			0	2
2997	31	0	0	0.0	0.0	0.06191636621952057		B/Plasma cells	1	31			False						False			0	1
2998	31	0	0	0.0	0.0	0.04628518596291542		Myeloid cells	2	31			False						False			1	1
2999	31	0	0	0.0	0.0	0.05654796585440636		B/Plasma cells	1	31			False						False			0	1
3000	31	0	0	0.0	0.0	0.09437719732522964		B/Plasma cells	1	31			False						False			0	1
3001	31	0	0	0.0	0.0	0.050499625504016876		B/Plasma cells	1	31			False						False			0	1
3002	31	0	0	0.0	0.0	0.015074578113853931		Myeloid cells	4	31			False						False			0	2
3003	31	0	0	0.0	0.0	0.0		Fibroblasts	3	31			False						False			0	1
3004	31	31	0	1.0	0.0	0.10812119394540787		T/NK cells	4	31			False						False			0	3
3005	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	1
3006	31	19	0	0.6129032258064516	0.0	0.0		T/NK cells	2	31			False						False			0	1
3007	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
3008	31	31	0	1.0	0.0	0.04922560229897499		T/NK cells	1	31			False						False			0	1
3009	31	0	4	0.0	0.12903225806451613	0.02106490544974804	0.0	Epithelial cells	2	31			False						False			0	1
3010	31	29	0	0.9354838709677419	0.0	0.0		T/NK cells	6	31	-0.08571428571428573	0.8717434402332361	True	0.9648089924796812	0.9624091664254047				False			1	2
3011	31	1	12	0.03225806451612903	0.3870967741935484	0.0	0.0	Epithelial cells	2	31			False						False			0	2
3012	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
3013	31	0	0	0.0	0.0	0.013317150995135307		Myeloid cells	2	31			False						False			0	2
3014	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
3015	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	1
3016	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3017	31	0	0	0.0	0.0	0.038169726729393005		B/Plasma cells	1	31			False						False			0	0
3018	31	0	31	0.0	1.0	2.4833426475524902	2.4833426475524902	Epithelial cells	1	31			False						False			0	0
3019	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3020	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	0
3021	31	0	31	0.0	1.0	2.0422399044036865	2.0422399044036865	Epithelial cells	1	31			False						False			0	0
3022	31	0	26	0.0	0.8387096774193549	1.0232231616973877	1.0380135774612427	Epithelial cells	7	31	-0.21428571428571433	0.6445115810207203	True	0.9648089924796812	0.9624091664254047				False			1	5
3023	31	0	27	0.0	0.8709677419354839	0.05629030242562294	0.06462960690259933	Epithelial cells	3	31			False						False			0	2
3024	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3025	31	31	0	1.0	0.0	0.028002969920635223		T/NK cells	1	31			False						False			0	0
3026	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3027	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3028	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3029	31	0	28	0.0	0.9032258064516129	0.8283926248550415	0.917149007320404	Epithelial cells	7	31	0.28571428571428575	0.5345092286010406	True	0.9648089924796812	0.9551469332637158				False			0	6
3030	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3031	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3032	31	30	1	0.967741935483871	0.03225806451612903	0.0	0.0	T/NK cells	3	31			False						False			1	0
3033	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	0
3034	31	1	29	0.03225806451612903	0.9354838709677419	0.1938822865486145	0.20725347101688385	Epithelial cells	6	31	0.3142857142857143	0.5440932944606415	True	0.9648089924796812	0.9551469332637158				False			0	5
3035	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3036	31	0	30	0.0	0.967741935483871	0.5545290112495422	0.5730133056640625	Epithelial cells	4	31			False						False			0	3
3037	31	0	29	0.0	0.9354838709677419	0.2613110840320587	0.2793325185775757	Epithelial cells	4	31			False						False			1	2
3038	31	0	31	0.0	1.0	0.24040193855762482	0.24040193855762482	Epithelial cells	2	31			False						False			0	1
3039	31	0	0	0.0	0.0	0.038169726729393005		B/Plasma cells	1	31			False						False			0	0
3040	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3041	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3042	31	0	31	0.0	1.0	2.3354265689849854	2.3354265689849854	Epithelial cells	2	31			False						False			0	1
3043	31	0	31	0.0	1.0	1.184011697769165	1.184011697769165	Epithelial cells	2	31			False						False			0	1
3044	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3045	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3046	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3047	31	0	30	0.0	0.967741935483871	2.3772432804107666	2.3976798057556152	Epithelial cells	2	31			False						False			0	1
3048	31	0	31	0.0	1.0	1.6000880002975464	1.6000880002975464	Epithelial cells	2	31			False						False			0	1
3049	31	0	31	0.0	1.0	0.7720366716384888	0.7720366716384888	Epithelial cells	1	31			False						False			0	0
3050	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3051	31	0	31	0.0	1.0	0.2745278775691986	0.2745278775691986	Epithelial cells	6	31	0.14285714285714288	0.7871720116618076	True	0.9648089924796812	0.9624091664254047				False			1	4
3052	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False						False			0	0
3053	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False						False			0	1
3054	31	31	0	1.0	0.0	0.028002969920635223		T/NK cells	1	31			False						False			0	0
3055	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3056	31	29	2	0.9354838709677419	0.06451612903225806	0.0	0.0	T/NK cells	1	31			False						False			0	0
3057	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3058	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3059	31	0	31	0.0	1.0	1.4949333667755127	1.4949333667755127	Epithelial cells	2	31			False						False			0	1
3060	31	18	10	0.5806451612903226	0.3225806451612903	0.38996604084968567	1.2088947296142578	T/NK cells	11	31	0.21818181818181823	0.5192482475549817	True	0.9648089924796812	0.9551469332637158				False			1	6
3061	31	0	31	0.0	1.0	0.7499917149543762	0.7499917149543762	Epithelial cells	2	31			False						False			0	1
3062	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3063	31	0	0	0.0	0.0	0.028960296884179115		Myeloid cells	3	31			False						False			0	1
3064	31	0	31	0.0	1.0	0.7280346155166626	0.7280346155166626	Epithelial cells	2	31			False						False			0	1
3065	31	0	0	0.0	0.0	0.028960296884179115		Myeloid cells	2	31			False						False			0	1
3066	31	1	11	0.03225806451612903	0.3548387096774194	0.04818720370531082	0.135800302028656	Epithelial cells	3	31			False						False			0	1
3067	31	0	0	0.0	0.0	0.011983318254351616		Myeloid cells	3	31			False						False			0	1
3068	31	0	31	0.0	1.0	1.7246310710906982	1.7246310710906982	Epithelial cells	2	31			False						False			0	1
3069	31	0	30	0.0	0.967741935483871	2.232266664505005	2.247870683670044	Epithelial cells	2	31			False						False			0	1
3070	31	0	30	0.0	0.967741935483871	0.47615084052085876	0.4920225441455841	Epithelial cells	3	31			False						False			0	2
3071	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3072	31	2	27	0.06451612903225806	0.8709677419354839	0.08264517784118652	0.09488891065120697	Epithelial cells	10	31	-0.2121212121212121	0.5563057751029299	True	0.9648089924796812	0.9551469332637158	0.8790165194239954	0.8333189723561584	0.418879017884914	True	0.8765590005563071	0.8627249725341338	3	6
3073	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3074	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3075	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3076	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3077	31	0	30	0.0	0.967741935483871	0.1641862988471985	0.16965916752815247	Epithelial cells	3	31			False						False			0	2
3078	31	0	31	0.0	1.0	0.7506331205368042	0.7506331205368042	Epithelial cells	6	31	0.08571428571428573	0.8717434402332361	True	0.9648089924796812	0.9624091664254047				False			0	4
3079	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3080	31	31	0	1.0	0.0	0.0		T/NK cells	2	31			False						False			0	0
3081	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3082	31	2	27	0.06451612903225806	0.8709677419354839	0.3456377387046814	0.3968433439731598	Epithelial cells	8	31	-0.4523809523809524	0.2604047674368853	True	0.9648089924796812	0.9367491602290554	-0.04235195249712831	-0.03642415142424572	0.9716022732396584	True	0.9793841880428876	0.9779959060974592	3	3
3083	31	0	31	0.0	1.0	0.23570117354393005	0.23570117354393005	Epithelial cells	6	31	-0.3142857142857143	0.5440932944606415	True	0.9648089924796812	0.9551469332637158				False			1	3
3084	31	0	31	0.0	1.0	1.2833350896835327	1.2833350896835327	Epithelial cells	1	31			False						False			0	0
3085	31	0	31	0.0	1.0	1.1780720949172974	1.1780720949172974	Epithelial cells	2	31			False						False			0	1
3086	31	28	1	0.9032258064516129	0.03225806451612903	0.03330546244978905	0.0	T/NK cells	1	31			False						False			0	0
3087	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3088	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3089	31	0	31	0.0	1.0	1.643296241760254	1.643296241760254	Epithelial cells	2	31			False						False			0	1
3090	31	0	30	0.0	0.967741935483871	0.16002187132835388	0.16535593569278717	Epithelial cells	5	31	0.19999999999999998	0.7470600781046621	True	0.9648089924796812	0.9624091664254047				False			0	4
3091	31	0	31	0.0	1.0	2.264237403869629	2.264237403869629	Epithelial cells	1	31			False						False			0	0
3092	31	7	22	0.22580645161290322	0.7096774193548387	0.11790093779563904	0.16613315045833588	Epithelial cells	8	31	-0.4047619047619048	0.3198886412288163	True	0.9648089924796812	0.9367491602290554	3.4479657031152	1.405487116795232	0.19289463598221518	True	0.8765590005563071	0.8627249725341338	2	3
3093	31	1	26	0.03225806451612903	0.8387096774193549	0.3074856102466583	0.36661747097969055	Epithelial cells	7	31	0.3214285714285715	0.48207203829967776	True	0.9648089924796812	0.9551469332637158				False			1	5
3094	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3095	31	0	31	0.0	1.0	1.8299012184143066	1.8299012184143066	Epithelial cells	2	31			False						False			0	1
3096	31	0	26	0.0	0.8387096774193549	0.2550041675567627	0.22948287427425385	Epithelial cells	3	31			False						False			0	2
3097	31	0	31	0.0	1.0	2.10184907913208	2.10184907913208	Epithelial cells	1	31			False						False			0	0
3098	31	0	31	0.0	1.0	1.3987290859222412	1.3987290859222412	Epithelial cells	2	31			False						False			0	1
3099	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False						False			0	0
3100	31	0	31	0.0	1.0	0.6834290027618408	0.6834290027618408	Epithelial cells	2	31			False						False			0	1
3101	31	0	26	0.0	0.8387096774193549	0.27472031116485596	0.23712584376335144	Epithelial cells	5	31	-0.19999999999999998	0.7470600781046621	True	0.9648089924796812	0.9624091664254047				False			1	2
3102	31	0	31	0.0	1.0	0.7044505476951599	0.7044505476951599	Epithelial cells	2	31			False						False			0	1
3103	31	30	1	0.967741935483871	0.03225806451612903	0.0	0.0	T/NK cells	1	31			False						False			0	0
3104	31	0	29	0.0	0.9354838709677419	0.1952926367521286	0.2087610960006714	Epithelial cells	6	31	-0.14285714285714288	0.7871720116618076	True	0.9648089924796812	0.9624091664254047				False			1	3
