gene	n_ensembl_ids	mean_raw_WT	mean_raw_KO	mean_CPM_WT	mean_CPM_KO	log2FC	ci95_low	ci95_high	df_welch	cohens_d	t_stat	p_welch	p_mannwhitney	q_welch_BH	n_WT	n_KO	contrast	log2_scale
Pcdhb9	1	14.0	4.0	0.5415379477150859	0.1893360300009677	-1.5578647003772337	-6.989635000360744	3.8739055996062763	3.9535347581163496	-0.6532020423553424	-0.8000058513572171	0.4690171493358674	0.6428348264908044	0.7084523747321191	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Psapl1	1	1343.6666666666667	1396.3333333333333	52.13859174390431	61.201710006961605	0.3016305024591972	-1.065118464073073	1.6683794689914675	2.208764119743738	0.7091552584882725	0.8685342658538884	0.4691062909696778	0.7	0.7085086833539822	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Syne4	1	25.0	15.333333333333334	0.9878702285537871	0.7095075215942045	-0.7652872720565598	-3.8119911916567015	2.281416647543582	2.787605389263011	-0.6817497804312299	-0.8349695471554908	0.46922873719225394	0.7	0.7085425729912108	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm45515	1	10.0	21.003333333333334	0.38986518816720855	0.9689802257593438	0.9132795080192104	-2.369389702434976	4.195948718473397	3.597311892965168	0.659539575138984	0.8077677121312582	0.46923246159516024	0.7	0.7085425729912108	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gna15	1	516.3333333333334	409.3333333333333	20.236378288361554	17.608636631097035	-0.27391002329588154	-1.4916744307023513	0.9438543841105882	2.27753243777352	-0.7047302104016432	-0.8631147109041281	0.4693158923600478	0.7	0.70859023049631	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Neu1	1	1436.6666666666667	1431.0	56.47333504066794	63.358272764782676	0.18155787460960937	-0.48662187591165174	0.8497376251308705	3.367402831342849	0.664411757785296	0.8137348928398122	0.46938809608126286	1.0	0.708602907032804	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
3830408C21Rik	1	51.333333333333336	55.0	2.027886089599081	2.4290777433931012	0.33475177404133216	-1.0872459288116698	1.7567494768943341	2.461648568217293	0.6948077399151582	0.8509622160642711	0.4695086585680121	0.7	0.708602907032804	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Lrrc56	1	93.33333333333333	100.66666666666667	3.667726826201425	4.5141926846337475	0.291442248898357	-0.726953975121678	1.309838472918392	3.9406632330437996	0.6526234924683458	0.799297275350274	0.4695218443277522	0.4	0.708602907032804	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Med21	1	2161.8233333333333	1831.0900000000001	84.57006140162228	80.40772114049983	-0.07886900802232333	-0.45195471994365743	0.2942167038990108	2.076694811685872	-0.7169833603432044	-0.8781216934534474	0.4695317703287418	1.0	0.708602907032804	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Alms1	1	201.65	148.02333333333334	7.893369211882192	6.558643304364144	-0.2555286412637017	-1.1509551868714787	0.6398979043440753	3.9124768771020344	-0.6526713054035738	-0.7993558339974806	0.46979753336138713	0.4	0.7088201023965394	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mcfd2	1	3123.6666666666665	2994.6666666666665	122.21882240260577	132.1883876899493	0.10513746980327987	-0.4047319457402555	0.6150068853468152	2.0089464096957443	0.721335266442952	0.883451668129891	0.4698299627866507	0.7	0.7088201023965394	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Snapc4	1	472.6666666666667	484.31333333333333	18.52505424816245	21.323031502106772	0.2511818063836486	-0.9087312391187816	1.4110948518860789	2.1527080970097	0.7113234723364796	0.8711897746445602	0.46983568230657524	1.0	0.7088201023965394	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Dnajc3	1	2961.3333333333335	2452.0	116.17777348734285	107.96391165700243	-0.09876585748472344	-0.5620045760954171	0.36447286112597027	2.105334940488857	-0.7142281795893504	-0.8747472999554077	0.4699539881809179	0.7	0.7088201023965394	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm26873	1	14.0	11.0	0.5479177861001958	0.4865994581269632	-0.154865200277698	-0.6942415765411455	0.38451117598574946	3.999903564039093	-0.6508928612756042	-0.7971776936726932	0.4699904841689043	0.4	0.7088201023965394	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Akap10	1	806.0	880.0	31.58830059762525	39.60081268407331	0.28262763304172545	-0.8644726869032129	1.4297279529866638	2.6909252023577985	0.6838980769444141	0.8376006622922415	0.4700964069466058	0.7	0.7088201023965394	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Appl1	1	557.6666666666666	416.3333333333333	21.87884454058076	18.64149071807799	-0.26013657745166263	-1.2277934394479249	0.7075202845445996	3.287952664652271	-0.6651809998862903	-0.8146770181578632	0.4701103227324207	0.7	0.7088201023965394	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ccdc103	1	58.333333333333336	39.333333333333336	2.2985589943591695	1.7783772908911724	-0.38726855611280264	-1.7618818930909301	0.9873447808653248	3.7629901436797897	-0.6548495189729772	-0.8020235898954029	0.4701207983631275	0.7	0.7088201023965394	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Etv6	1	1113.0	884.6666666666666	43.694215609174506	38.63690658325163	-0.18224747530511642	-0.8178926653703802	0.45339771476014734	3.9856626064516227	-0.6508885013252705	-0.7971723538458826	0.4701426650915045	0.4	0.7088201023965394	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rmi2	1	15.666666666666666	35.666666666666664	0.6116325984518548	1.5806720340187954	1.0016835161651736	-2.6491111254375967	4.652478157767944	3.479193433295968	0.6604925554551035	0.8089348698859627	0.4702147312060021	0.7	0.7088323303639704	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Dusp1	1	270.0	1363.6666666666667	10.551508224321005	62.35441036238	1.2734098071509434	-4.466184779085863	7.0130043933877495	2.237187358028345	0.7053593819400076	0.8638852855189654	0.47025455018583295	1.0	0.7088323303639704	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pctp	1	345.0	346.6666666666667	13.507621151831374	15.186976435228805	0.14990265698446237	-0.4359626420067092	0.7357679559756339	2.9209016607087346	0.6751575187486931	0.8268957084689327	0.47042077528251164	0.7	0.7089782858710597	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tdp2	1	1443.3333333333333	1421.3333333333333	56.717849407396464	63.172901581278715	0.16616324143442185	-0.4311188855890865	0.7634453684579302	3.628951872155527	0.6569286701806115	0.8045700196738007	0.47045517615263566	1.0	0.7089782858710597	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Samd14	1	15.0	21.666666666666668	0.5958172938929481	0.9164090475159088	0.7780822820421323	-2.0280590254373925	3.584223589521657	3.596636099846558	0.6573807263408463	0.8051236731376293	0.4705854230557053	0.4	0.7090963450655184	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mrps16	1	568.3333333333334	481.6666666666667	22.26277421731497	21.195884200730635	-0.07662577159135076	-0.36652912301624624	0.21327757983354473	3.165471263129025	-0.6669401323861668	-0.8168315066651852	0.47098909686687596	0.7	0.7096089561228389	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
2810013P06Rik	1	705.3333333333334	521.0	27.641392714287548	23.10889048318944	-0.24592479108923726	-1.1115580184068086	0.6197084362283342	3.89334847881412	-0.651056339482548	-0.7973779127682321	0.47102950107033914	0.7	0.7096089561228389	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm6829	1	11.086666666666668	13.163333333333334	0.4371629454744646	0.594473458598943	0.3817181588605858	-0.9739710227787741	1.7374073404999457	3.785924718827737	0.652791310543125	0.7995028096766866	0.4711476442573841	0.4	0.7097086744073353	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm12966	1	29.34	19.666666666666668	1.1410197065597878	0.8835187218758213	-0.351282062911241	-1.5787940747041833	0.8762299488817014	3.9999856618757073	-0.6487454120548792	-0.7945476162530366	0.47135556288863206	0.4	0.7098339328919618	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rasl11b	1	8.666666666666666	21.666666666666668	0.3401955094616955	0.9342306199606562	1.826819519050373	-4.571139586737741	8.224778624838487	3.9696895861434522	0.6492419620626181	0.7951557633284041	0.4713576181751858	0.3536785173184648	0.7098339328919618	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Fam227a	1	13.666666666666666	15.0	0.5503266014302245	0.6304842946412972	1.4266558666006839	-4.349717263567148	7.2030289967685155	2.722798203620264	0.6803636696716613	0.8332719151115284	0.47144482375641306	0.7	0.7098339328919618	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Insig1	1	2085.6666666666665	1433.3333333333333	81.82560649403531	65.08592752974297	-0.45227608448964496	-2.372245122258902	1.467692953279612	2.486872443171015	-0.6901434893790938	-0.8452496991413407	0.47148703524182745	1.0	0.7098339328919618	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
C130050O18Rik	1	52.666666666666664	33.666666666666664	2.0397003313298216	1.4528679692352107	-1.6844953606703208	-9.29337064686499	5.924379925524347	2.24170296937257	-0.7026669417398658	-0.8605877331923131	0.47159260343800163	1.0	0.7098339328919618	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Sec24c	1	3309.6666666666665	2676.0	129.93420696412042	117.05864632637862	-0.14582800794946849	-0.6804431395709244	0.3887871236719874	3.45512743546395	-0.6587863059204309	-0.8068451495190581	0.47160356010296123	0.4	0.7098339328919618	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rita1	1	410.3333333333333	316.3333333333333	16.089398746778127	14.088943478829327	-0.19567920393538962	-0.8875373527026962	0.49617894483191693	3.8549634450588837	-0.6507934111066468	-0.7970558925883036	0.471621939486416	0.4	0.7098339328919618	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Foxc1	1	10371.666666666666	8557.333333333334	405.9429985659112	379.1066957973597	-0.1102383530529707	-0.6375011334450438	0.4170244273391024	2.060710435385252	-0.714155589768994	-0.8746583959452108	0.4716464833365301	0.7	0.7098339328919618	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Fancl	1	548.8233333333334	439.93333333333334	21.450229357242296	19.329513240379896	-0.17997636759915991	-0.9755518845743785	0.6155991493760586	2.3223172989849954	-0.6978562677878588	-0.8546958849416556	0.4717601762594273	0.7	0.709926830566208	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gbp6	1	50.09666666666667	37.196666666666665	1.9653604033715553	1.6618597232108296	-0.2944978968255718	-1.5174084747585521	0.9284126811074085	2.5967027697656646	-0.6844934065928981	-0.8383297892260096	0.47195896724128855	0.7	0.7101477532198748	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rnf170	1	644.15	628.46	25.23750100603387	27.593102299344167	0.12128727705653475	-0.33340569532580216	0.5759802494388717	3.2619842842059508	0.6626737340740583	0.8116062572131166	0.47204518622020936	0.4	0.7101790615642833	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Lztfl1	1	787.5866666666667	646.53	30.844377183611584	28.32615946562957	-0.13919624940294995	-0.7726080355833486	0.49421553677744867	2.22068786031752	-0.7029697796215831	-0.8609586323348095	0.47210664176928246	0.7	0.7101790615642833	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ubald1	1	2771.6666666666665	2272.3333333333335	108.1600557662884	100.29092865761434	-0.10936839891886585	-0.49277445766130396	0.27403765982357225	3.981983128766307	-0.6478160604553319	-0.7934093976477714	0.4721357321665194	0.7	0.7101790615642833	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Kat14	1	943.9266666666667	936.7333333333332	36.86889332553562	40.8415227043486	0.13638793440017238	-0.35936178713911154	0.6321376559394563	3.5573349080807626	0.6555054228388181	0.8028269047912175	0.47226494066562563	1.0	0.7102952058167028	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mul1	1	968.0	802.6666666666666	37.84868145343222	34.97202731247523	-0.13510686662620763	-0.7705614381684612	0.500347704916046	2.1162965525180617	-0.7089485285447003	-0.8682810744157352	0.4724101467889116	0.7	0.71043538257192	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm43172	1	15.563333333333333	10.983333333333334	0.6120378471035979	0.48991788735038416	-1.2558867594142908	-6.766777576623591	4.255004057795009	2.3593701767284188	-0.6943872354493721	-0.8504472053764023	0.47261041544182586	0.7	0.7106583253000311	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Midn	1	129.66666666666666	93.33333333333333	5.058237175627704	4.200212679415075	-0.3698153856734274	-1.9822816032511539	1.242650831904299	2.3882412837790192	-0.6923480086940147	-0.8479496728661737	0.4729311339972802	0.7	0.7106835049481726	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Col20a1	1	20.333333333333332	25.333333333333332	0.815526325972471	1.1655825261302641	1.0783028782613164	-2.8661035554670824	5.022709311989715	3.509509639820766	0.6554298913689733	0.8027343980108965	0.4729459138406373	0.7	0.7106835049481726	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Oxsr1	1	739.0	611.3333333333334	28.94040646289048	26.858276956751762	-0.1034291166283392	-0.4835456923376323	0.2766874590809539	3.4631509627113806	-0.6564398798741643	-0.8039713762527937	0.47294800110609764	0.7	0.7106835049481726	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm3756	1	14.116666666666665	15.516666666666666	0.5557449426422745	0.6846463287353228	0.2658273340367918	-0.6709839013210094	1.2026385693945931	3.9398692660150267	0.6471570367234145	0.7926022617119802	0.47300146944178956	0.7	0.7106835049481726	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Smarcc2	1	1927.6666666666667	1575.6666666666667	75.32677201184542	69.96967538956561	-0.11169809735252478	-0.5633714910509519	0.3399752963459023	2.752560504329598	-0.6765421046358044	-0.8285914729331731	0.473038098381965	0.7	0.7106835049481726	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Map1b	1	724.3333333333334	792.6666666666666	28.328093144738244	34.25634279693702	0.22523879396092816	-0.7401567031387187	1.190634291060575	2.4619836174699006	0.688549926511523	0.8432979911920434	0.4730563846057194	1.0	0.7106835049481726	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
P3h1	1	35.666666666666664	22.0	1.3819307680304433	1.0043660119233184	-0.6864071410030244	-3.387578614367572	2.014764332361523	2.919512302555518	-0.670724515823238	-0.8214664108711176	0.47309071454667206	0.7	0.7106835049481726	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Wac	1	3680.6133333333332	2965.99	144.30038377552657	132.0527679770422	-0.13480609292669854	-0.6513102292167169	0.3816980433633198	3.1080343137358875	-0.6650466499628355	-0.8145124737781402	0.4731007536857846	0.7	0.7106835049481726	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Nktr	1	1004.1233333333333	791.3566666666666	39.257580931852324	35.16207270835247	-0.16602708663685029	-0.7776072390308055	0.44555306575710496	3.4453316274281036	-0.6565304284405672	-0.8040822751451074	0.47313840679910835	0.4	0.7106835049481726	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Lap3	1	1430.6666666666667	1474.6666666666667	55.990796225543285	64.47573372737229	0.1721467362919622	-0.6634696777078437	1.007763150291768	2.030509514717061	0.7134180775902604	0.8737551316867183	0.4731948211199935	0.7	0.7106835049481726	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ypel5	1	2679.6666666666665	2560.0	105.0090889505246	112.87664838832296	0.1042033674612668	-0.26178460967623635	0.47019134459876993	3.9939679981006457	0.6458283688477324	0.7909749825454556	0.4732784458612252	0.7	0.7106835049481726	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ralgps1	1	169.66666666666666	124.33333333333333	6.645867899619627	5.481331991220195	-0.274052118098286	-1.2368159949396746	0.6887117587431025	3.9916081560165133	-0.6458282132878083	-0.7909747920242365	0.4733030968104375	0.4	0.7106835049481726	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
