cohort	patient	ligand	mean_high	mean_low	frac_high	frac_low
GSE131907	P0034	CLEC4G	0.00027655737358145416	0.0	0.001001001001001001	0.0
GSE131907	P0034	CLMP	0.003593357279896736	0.0046094972640275955	0.007007007007007007	0.008727272727272728
GSE131907	P0034	CLU	0.3847526013851166	0.33917173743247986	0.4074074074074074	0.368
GSE131907	P0034	CLUL1	0.005057294853031635	0.007972792722284794	0.006006006006006006	0.013818181818181818
GSE131907	P0034	CMTM8	0.24783264100551605	0.2354164570569992	0.36036036036036034	0.3418181818181818
GSE131907	P0034	CNTF	0.0008451372268609703	0.0003740876854863018	0.002002002002002002	0.0007272727272727272
GSE131907	P0034	CNTN1	0.009770363569259644	0.010860161855816841	0.018018018018018018	0.019636363636363636
GSE131907	P0034	CNTN2	0.0	0.0	0.0	0.0
GSE131907	P0034	CNTN3	0.005021143238991499	0.00711036566644907	0.01001001001001001	0.013818181818181818
GSE131907	P0034	CNTN4	0.0015236001927405596	0.00048739384510554373	0.003003003003003003	0.0007272727272727272
GSE131907	P0034	CNTN5	0.0	0.0008811856969259679	0.0	0.002181818181818182
GSE131907	P0034	CNTN6	0.0	0.0003639139176812023	0.0	0.0007272727272727272
GSE131907	P0034	COL10A1	0.0006954967393539846	0.0	0.001001001001001001	0.0
GSE131907	P0034	COL11A1	0.0	0.0	0.0	0.0
GSE131907	P0034	COL11A2	0.003186554182320833	0.0029022805392742157	0.006006006006006006	0.005818181818181818
GSE131907	P0034	COL12A1	0.036266032606363297	0.02907387539744377	0.06506506506506507	0.04363636363636364
GSE131907	P0034	COL13A1	0.03340931609272957	0.022019581869244576	0.062062062062062065	0.03272727272727273
GSE131907	P0034	COL14A1	0.002859744243323803	0.00032055561314336956	0.005005005005005005	0.0007272727272727272
GSE131907	P0034	COL15A1	0.0018123893532902002	0.0002284676011186093	0.003003003003003003	0.0007272727272727272
GSE131907	P0034	COL16A1	0.03674877807497978	0.038787830621004105	0.062062062062062065	0.06763636363636363
GSE131907	P0034	COL17A1	0.05815240740776062	0.0800415575504303	0.08708708708708708	0.11418181818181818
GSE131907	P0034	COL18A1	0.01964164339005947	0.024478549137711525	0.03303303303303303	0.03709090909090909
GSE131907	P0034	COL19A1	0.0	0.0	0.0	0.0
GSE131907	P0034	COL1A1	0.22256532311439514	0.1841113269329071	0.3233233233233233	0.27345454545454545
GSE131907	P0034	COL1A2	0.05045733228325844	0.1436230093240738	0.062062062062062065	0.15781818181818183
GSE131907	P0034	COL20A1	0.0014389663701876998	0.0006223787204362452	0.001001001001001001	0.0014545454545454545
GSE131907	P0034	COL21A1	0.009028122760355473	0.005798769649118185	0.015015015015015015	0.008727272727272728
GSE131907	P0034	COL22A1	0.002061137929558754	9.936889546224847e-05	0.003003003003003003	0.0007272727272727272
GSE131907	P0034	COL24A1	0.00034607414272613823	0.0	0.001001001001001001	0.0
GSE131907	P0034	COL26A1	0.0006285263225436211	0.0005474575445987284	0.001001001001001001	0.0007272727272727272
GSE131907	P0034	COL27A1	0.16852784156799316	0.16393783688545227	0.25925925925925924	0.2370909090909091
GSE131907	P0034	COL28A1	0.002618557307869196	0.004368452355265617	0.007007007007007007	0.006545454545454545
GSE131907	P0034	COL2A1	0.0007716180989518762	0.001044425298459828	0.002002002002002002	0.002181818181818182
GSE131907	P0034	COL3A1	0.001991377444937825	0.002194811822846532	0.003003003003003003	0.0036363636363636364
GSE131907	P0034	COL4A1	0.0027112006209790707	0.0005612063687294722	0.004004004004004004	0.0014545454545454545
GSE131907	P0034	COL4A2	0.0009966687066480517	0.0013526147231459618	0.002002002002002002	0.002181818181818182
GSE131907	P0034	COL4A3	0.06605970859527588	0.07968750596046448	0.1111111111111111	0.12727272727272726
GSE131907	P0034	COL4A4	0.07580693066120148	0.07670629024505615	0.13413413413413414	0.12290909090909091
GSE131907	P0034	COL4A5	0.011293476447463036	0.007743720896542072	0.01701701701701702	0.014545454545454545
GSE131907	P0034	COL4A6	0.0	0.0	0.0	0.0
GSE131907	P0034	COL5A1	0.005023828241974115	0.012462936341762543	0.012012012012012012	0.02181818181818182
GSE131907	P0034	COL5A2	0.0008413074538111687	0.0021953987888991833	0.002002002002002002	0.0036363636363636364
GSE131907	P0034	COL5A3	0.0	0.0	0.0	0.0
GSE131907	P0034	COL6A1	0.04597190022468567	0.06148768216371536	0.06806806806806807	0.10254545454545455
GSE131907	P0034	COL6A2	0.03626716136932373	0.037084706127643585	0.05305305305305305	0.05309090909090909
GSE131907	P0034	COL6A3	0.0007727452903054655	0.0012871548533439636	0.002002002002002002	0.002181818181818182
GSE131907	P0034	COL6A5	0.0012356373481452465	0.0011163769522681832	0.002002002002002002	0.0014545454545454545
GSE131907	P0034	COL6A6	0.0	0.0	0.0	0.0
GSE131907	P0034	COL7A1	0.008169565349817276	0.012630192562937737	0.018018018018018018	0.02327272727272727
GSE131907	P0034	COL8A1	0.12502804398536682	0.14568601548671722	0.18218218218218218	0.21381818181818182
GSE131907	P0034	COL8A2	0.005717106629163027	0.002085282001644373	0.01001001001001001	0.0036363636363636364
GSE131907	P0034	COL9A1	0.0	0.0	0.0	0.0
GSE131907	P0034	COL9A2	0.0859404057264328	0.06819882988929749	0.13513513513513514	0.11054545454545454
GSE131907	P0034	COL9A3	0.003419864224269986	0.0023295448627322912	0.005005005005005005	0.002909090909090909
GSE131907	P0034	COLQ	0.0	0.0011230078525841236	0.0	0.002181818181818182
GSE131907	P0034	COMP	0.004034216981381178	0.001948172110132873	0.006006006006006006	0.0036363636363636364
GSE131907	P0034	COPA	0.2793026864528656	0.27210548520088196	0.3933933933933934	0.3789090909090909
GSE131907	P0034	CORIN	0.0005550549831241369	0.001262495992705226	0.001001001001001001	0.002181818181818182
GSE131907	P0034	CORT	0.0	0.0	0.0	0.0
GSE131907	P0034	CP	0.653040885925293	0.6138995289802551	0.5825825825825826	0.5265454545454545
GSE131907	P0034	CPAMD8	0.03877770155668259	0.029685158282518387	0.06406406406406406	0.05018181818181818
GSE131907	P0034	CRB3	0.6077039241790771	0.6114195585250854	0.6706706706706707	0.6727272727272727
GSE131907	P0034	CRH	0.0	0.00037145137321203947	0.0	0.0007272727272727272
GSE131907	P0034	CRHR2	0.0008312725112773478	0.004132994916290045	0.001001001001001001	0.007272727272727273
GSE131907	P0034	CRISP2	0.0	0.0	0.0	0.0
GSE131907	P0034	CRISP3	0.0	0.0	0.0	0.0
GSE131907	P0034	CRLF1	0.013225100003182888	0.008248222060501575	0.018018018018018018	0.014545454545454545
GSE131907	P0034	CRP	0.0	0.0	0.0	0.0
GSE131907	P0034	CRTAM	0.0003660916700027883	0.0007559183286502957	0.001001001001001001	0.0007272727272727272
GSE131907	P0034	CSF1	0.0708044022321701	0.06524045020341873	0.11211211211211211	0.09818181818181818
GSE131907	P0034	CSF2	0.06268896162509918	0.04777051508426666	0.0990990990990991	0.07709090909090908
GSE131907	P0034	CSF3	0.0007646969170309603	0.0004221209092065692	0.002002002002002002	0.0007272727272727272
GSE131907	P0034	CSH1	0.0	0.0004978612414561212	0.0	0.0007272727272727272
GSE131907	P0034	CSH2	0.0	0.0	0.0	0.0
GSE131907	P0034	CSHL1	0.0003776889352593571	0.0003849436470773071	0.001001001001001001	0.0007272727272727272
GSE131907	P0034	CTF1	0.02163880690932274	0.019031230360269547	0.03803803803803804	0.03636363636363636
GSE131907	P0034	CTHRC1	0.00038106474676169455	0.001201992854475975	0.001001001001001001	0.002181818181818182
GSE131907	P0034	CTSD	1.8686004877090454	1.8097741603851318	0.968968968968969	0.9461818181818182
GSE131907	P0034	CTSG	0.0	0.0	0.0	0.0
GSE131907	P0034	CX3CL1	0.24742063879966736	0.22489862143993378	0.33933933933933935	0.3149090909090909
GSE131907	P0034	CXADR	0.392001211643219	0.3426399528980255	0.5035035035035035	0.4429090909090909
GSE131907	P0034	CXCL1	0.08234056085348129	0.06200995296239853	0.0980980980980981	0.072
GSE131907	P0034	CXCL10	0.0019468559185042977	0.0016596405766904354	0.003003003003003003	0.002909090909090909
GSE131907	P0034	CXCL11	0.0	0.0	0.0	0.0
GSE131907	P0034	CXCL12	0.0	0.001114815822802484	0.0	0.0014545454545454545
GSE131907	P0034	CXCL13	0.0016485580708831549	0.0	0.002002002002002002	0.0
GSE131907	P0034	CXCL14	0.20240040123462677	0.3074914813041687	0.16616616616616617	0.2487272727272727
GSE131907	P0034	CXCL16	0.25665268301963806	0.19992567598819733	0.37237237237237236	0.29454545454545455
GSE131907	P0034	CXCL17	1.4672839641571045	1.5269595384597778	0.9059059059059059	0.9134545454545454
GSE131907	P0034	CXCL2	1.7730848789215088	1.211878776550293	0.8248248248248248	0.7163636363636363
GSE131907	P0034	CXCL3	0.1397227644920349	0.11366020143032074	0.18218218218218218	0.15563636363636363
GSE131907	P0034	CXCL5	0.0019999067299067974	0.0011893619084730744	0.003003003003003003	0.002181818181818182
GSE131907	P0034	CXCL6	0.0	0.0004464358789846301	0.0	0.0007272727272727272
GSE131907	P0034	CXCL8	0.3882399797439575	0.24105750024318695	0.33633633633633636	0.24436363636363637
GSE131907	P0034	CXCL9	0.0	0.0	0.0	0.0
GSE131907	P0034	CYTL1	0.0004930137074552476	0.0003286862338427454	0.001001001001001001	0.0007272727272727272
GSE131907	P0034	DBH	0.0	0.0	0.0	0.0
GSE131907	P0034	DCHS1	0.0	0.000247711141128093	0.0	0.0007272727272727272
GSE131907	P0034	DCN	0.010265794582664967	0.009534141980111599	0.018018018018018018	0.01090909090909091
GSE131907	P0034	DEFB1	0.01005982793867588	0.007068277336657047	0.021021021021021023	0.016
GSE131907	P0034	DEFB4A	0.003831252222880721	0.009070471860468388	0.006006006006006006	0.012363636363636363
GSE131907	P0034	DEFB4B	0.0	0.0	0.0	0.0
GSE131907	P0034	DHH	0.0	0.0	0.0	0.0
GSE131907	P0034	DKK1	0.004215015564113855	0.0019961644429713488	0.008008008008008008	0.002181818181818182
GSE131907	P0034	DKK2	0.0	0.0	0.0	0.0
GSE131907	P0034	DKK3	0.0024663247168064117	0.00039301745709963143	0.004004004004004004	0.0007272727272727272
GSE131907	P0034	DKK4	0.0011158616980537772	0.00195804750546813	0.003003003003003003	0.0036363636363636364
GSE131907	P0034	DLK1	0.0	0.000683233083691448	0.0	0.0014545454545454545
GSE131907	P0034	DLK2	0.023049328476190567	0.04053642600774765	0.035035035035035036	0.0669090909090909
GSE131907	P0034	DLL1	0.00021949650545138866	0.000247711141128093	0.001001001001001001	0.0007272727272727272
GSE131907	P0034	DLL3	0.007809416390955448	0.006390037480741739	0.015015015015015015	0.010181818181818183
GSE131907	P0034	DLL4	0.013860033825039864	0.013524333946406841	0.02902902902902903	0.025454545454545455
GSE131907	P0034	DMP1	0.0	0.0	0.0	0.0
GSE131907	P0034	DRAXIN	0.0008156285621225834	0.0003806960303336382	0.002002002002002002	0.0007272727272727272
GSE131907	P0034	DSC1	0.0008962599094957113	0.0	0.001001001001001001	0.0
GSE131907	P0034	DSC2	0.02463838830590248	0.03219370171427727	0.04604604604604605	0.05672727272727273
GSE131907	P0034	DSC3	0.0	0.0002887723967432976	0.0	0.0007272727272727272
GSE131907	P0034	DSCAM	0.0	0.0	0.0	0.0
GSE131907	P0034	DSCAML1	0.004919825587421656	0.003864685073494911	0.008008008008008008	0.007272727272727273
GSE131907	P0034	DSG1	0.0	0.0	0.0	0.0
GSE131907	P0034	DSG2	0.15224969387054443	0.17487411201000214	0.24024024024024024	0.25527272727272726
GSE131907	P0034	DSPP	0.0	0.0	0.0	0.0
GSE131907	P0034	DUSP18	0.030237559229135513	0.0381106398999691	0.04904904904904905	0.06545454545454546
GSE131907	P0034	EBI3	0.004608937073498964	0.002995638409629464	0.01001001001001001	0.006545454545454545
GSE131907	P0034	ECM1	0.061951808631420135	0.1252679079771042	0.07607607607607608	0.15636363636363637
GSE131907	P0034	EDA	0.009955855086445808	0.014798798598349094	0.01701701701701702	0.025454545454545455
GSE131907	P0034	EDIL3	0.215739905834198	0.2469528168439865	0.3063063063063063	0.3338181818181818
GSE131907	P0034	EDN1	0.14436201751232147	0.10153347253799438	0.1891891891891892	0.13163636363636363
GSE131907	P0034	EDN2	0.0006592875579372048	0.0011427679564803839	0.001001001001001001	0.002909090909090909
GSE131907	P0034	EDN3	0.0	0.0	0.0	0.0
GSE131907	P0034	EFEMP1	0.7491041421890259	0.7549554109573364	0.7007007007007007	0.6974545454545454
GSE131907	P0034	EFEMP2	0.0036047999747097492	0.004388636443763971	0.008008008008008008	0.005818181818181818
GSE131907	P0034	EFNA1	0.6741935610771179	0.4616411626338959	0.6736736736736737	0.5381818181818182
GSE131907	P0034	EFNA2	0.0	0.0	0.0	0.0
GSE131907	P0034	EFNA3	0.012160754762589931	0.014321241527795792	0.022022022022022022	0.02690909090909091
GSE131907	P0034	EFNA4	0.11041614413261414	0.09778983891010284	0.1781781781781782	0.16072727272727272
GSE131907	P0034	EFNA5	0.2912597358226776	0.1996605098247528	0.3783783783783784	0.2647272727272727
GSE131907	P0034	EFNB1	0.09035996347665787	0.06998604536056519	0.14114114114114115	0.11781818181818182
GSE131907	P0034	EFNB2	0.24859051406383514	0.18706317245960236	0.34434434434434436	0.2661818181818182
GSE131907	P0034	EFNB3	0.006809880491346121	0.003533510724082589	0.014014014014014014	0.008727272727272728
GSE131907	P0034	EGF	0.014554087072610855	0.019607633352279663	0.02702702702702703	0.03418181818181818
GSE131907	P0034	EGFL8	0.0014819378266111016	0.00039102588198147714	0.003003003003003003	0.0007272727272727272
GSE131907	P0034	ELFN1	0.0	0.0	0.0	0.0
GSE131907	P0034	EMC1	0.06692422181367874	0.05975085496902466	0.1111111111111111	0.104
GSE131907	P0034	ENAM	0.0013415443245321512	0.0006458294810727239	0.002002002002002002	0.0014545454545454545
GSE131907	P0034	ENG	0.10253308713436127	0.09130816906690598	0.16216216216216217	0.1410909090909091
GSE131907	P0034	ENHO	0.002693659858778119	0.002885454101487994	0.006006006006006006	0.006545454545454545
GSE131907	P0034	ENPP1	0.0010959110222756863	0.0028143920935690403	0.002002002002002002	0.006545454545454545
GSE131907	P0034	ENTPD1	0.0033261438366025686	0.006619237828999758	0.008008008008008008	0.010181818181818183
GSE131907	P0034	EPCAM	1.3699207305908203	1.3249757289886475	0.914914914914915	0.9003636363636364
GSE131907	P0034	EPGN	0.0	0.0001951695594470948	0.0	0.0007272727272727272
GSE131907	P0034	EPHA4	0.06285776942968369	0.04730656370520592	0.1031031031031031	0.07563636363636364
GSE131907	P0034	EPO	0.0003037801943719387	0.00022969716519583017	0.001001001001001001	0.0007272727272727272
GSE131907	P0034	EREG	0.8125249743461609	0.5926753282546997	0.5985985985985987	0.48
GSE131907	P0034	ESAM	0.10796980559825897	0.12369731068611145	0.16916916916916916	0.18327272727272728
GSE131907	P0034	ESM1	0.0	0.0007013723370619118	0.0	0.0007272727272727272
GSE131907	P0034	EXOC3-AS1	0.02262827567756176	0.026192355901002884	0.03403403403403404	0.04218181818181818
GSE131907	P0034	EZR	1.3192285299301147	0.9952231049537659	0.8828828828828829	0.7789090909090909
GSE131907	P0034	F10	0.0008088333997875452	0.0	0.001001001001001001	0.0
GSE131907	P0034	F11	0.002703690202906728	0.004483955446630716	0.005005005005005005	0.007272727272727273
GSE131907	P0034	F11R	0.5046590566635132	0.5085726976394653	0.5905905905905906	0.5978181818181818
GSE131907	P0034	F12	0.03834164887666702	0.0458357147872448	0.062062062062062065	0.08
GSE131907	P0034	F13A1	0.0005888024461455643	0.00046474221744574606	0.001001001001001001	0.0014545454545454545
GSE131907	P0034	F2	0.0006428854539990425	0.0	0.001001001001001001	0.0
GSE131907	P0034	F5	0.0	0.0	0.0	0.0
GSE131907	P0034	F7	0.0	0.0	0.0	0.0
GSE131907	P0034	F8	0.0240935031324625	0.02223126031458378	0.04004004004004004	0.03345454545454545
GSE131907	P0034	FAM200A	0.017998648807406425	0.011465242132544518	0.03803803803803804	0.024727272727272726
GSE131907	P0034	FAM3B	0.01794317550957203	0.020106852054595947	0.03003003003003003	0.03490909090909091
GSE131907	P0034	FAM3C	0.469624400138855	0.40915241837501526	0.5435435435435435	0.504
GSE131907	P0034	FAM3D	0.003716627834364772	0.002815892221406102	0.007007007007007007	0.0036363636363636364
GSE131907	P0034	FAP	0.011006224900484085	0.026576532050967216	0.01901901901901902	0.03781818181818182
GSE131907	P0034	FASLG	0.0	0.0	0.0	0.0
GSE131907	P0034	FAT4	0.001822287798859179	0.004493719432502985	0.003003003003003003	0.008
GSE131907	P0034	FBLN1	0.0034570901188999414	0.005669457837939262	0.006006006006006006	0.009454545454545455
GSE131907	P0034	FBLN2	0.0	0.000898025871720165	0.0	0.0014545454545454545
GSE131907	P0034	FBN1	0.0069155325181782246	0.0043455916456878185	0.01001001001001001	0.006545454545454545
GSE131907	P0034	FCAR	0.0	0.0	0.0	0.0
GSE131907	P0034	FCER2	0.0007900555501691997	0.0	0.001001001001001001	0.0
GSE131907	P0034	FCGR3B	0.0	0.0	0.0	0.0
GSE131907	P0034	FCN1	0.0007397349108941853	0.002655067713931203	0.002002002002002002	0.002181818181818182
GSE131907	P0034	FCN2	0.0	0.0	0.0	0.0
GSE131907	P0034	FCRL6	0.0	0.0	0.0	0.0
GSE131907	P0034	FGA	0.0031997477635741234	0.0030418753158301115	0.005005005005005005	0.0036363636363636364
GSE131907	P0034	FGB	0.001487532863393426	0.000756778463255614	0.001001001001001001	0.0007272727272727272
GSE131907	P0034	FGF1	0.0	0.0002855788916349411	0.0	0.0007272727272727272
GSE131907	P0034	FGF10	0.0	0.0	0.0	0.0
GSE131907	P0034	FGF11	0.044229231774806976	0.04775474593043327	0.07907907907907907	0.08218181818181818
GSE131907	P0034	FGF12	0.010731065645813942	0.009140824899077415	0.018018018018018018	0.01890909090909091
GSE131907	P0034	FGF13	0.026255983859300613	0.019890008494257927	0.04504504504504504	0.03709090909090909
GSE131907	P0034	FGF14	0.0006112894625402987	0.0	0.001001001001001001	0.0
GSE131907	P0034	FGF16	0.0	0.0	0.0	0.0
GSE131907	P0034	FGF17	0.0007364999037235975	0.00030135171255096793	0.001001001001001001	0.0007272727272727272
GSE131907	P0034	FGF18	0.11089985072612762	0.1195661872625351	0.17717717717717718	0.18036363636363636
GSE131907	P0034	FGF19	0.0	0.00025356377591378987	0.0	0.0007272727272727272
GSE131907	P0034	FGF2	0.0	0.0	0.0	0.0
GSE131907	P0034	FGF20	0.0013678011018782854	0.0004369766975287348	0.003003003003003003	0.0007272727272727272
GSE131907	P0034	FGF21	0.0	0.0	0.0	0.0
GSE131907	P0034	FGF22	0.024133732542395592	0.013216476887464523	0.044044044044044044	0.024
GSE131907	P0034	FGF23	0.0	0.00025944047956727445	0.0	0.0007272727272727272
GSE131907	P0034	FGF3	0.0	0.0	0.0	0.0
GSE131907	P0034	FGF5	0.0	0.00018153585551772267	0.0	0.0007272727272727272
GSE131907	P0034	FGF7	0.011548575013875961	0.01500362902879715	0.01901901901901902	0.028363636363636365
GSE131907	P0034	FGF8	0.0	0.002105246763676405	0.0	0.004363636363636364
GSE131907	P0034	FGF9	0.11474690586328506	0.10156449675559998	0.17617617617617617	0.15563636363636363
GSE131907	P0034	FGFRL1	0.07349761575460434	0.0676889568567276	0.12412412412412413	0.11054545454545454
GSE131907	P0034	FGG	0.019603349268436432	0.011096806265413761	0.01701701701701702	0.011636363636363636
GSE131907	P0034	FGL1	0.008914444595575333	0.0031956385355442762	0.014014014014014014	0.005818181818181818
GSE131907	P0034	FLRT1	0.0004561710520647466	0.0	0.001001001001001001	0.0
GSE131907	P0034	FLRT2	0.0027468488551676273	0.002439055824652314	0.005005005005005005	0.005090909090909091
GSE131907	P0034	FLRT3	0.05150865763425827	0.03761592134833336	0.08008008008008008	0.05527272727272727
GSE131907	P0034	FLT3LG	0.022739246487617493	0.020479101687669754	0.04704704704704705	0.03418181818181818
GSE131907	P0034	FN1	0.18954016268253326	0.1737585961818695	0.23523523523523523	0.2109090909090909
GSE131907	P0034	FNDC5	0.02174735814332962	0.025640642270445824	0.03903903903903904	0.04509090909090909
GSE131907	P0034	FST	0.0	0.00042111551738344133	0.0	0.0007272727272727272
GSE131907	P0034	FSTL5	0.0	0.0	0.0	0.0
GSE131907	P0034	FURIN	0.17698997259140015	0.1826997697353363	0.27127127127127126	0.2625454545454545
GSE131907	P0034	GAD1	0.005917034577578306	0.008178426884114742	0.011011011011011011	0.012363636363636363
GSE131907	P0034	GAL	0.002510941354557872	0.0	0.004004004004004004	0.0
GSE131907	P0034	GALP	0.0011211913079023361	0.000671672576572746	0.002002002002002002	0.002181818181818182
GSE131907	P0034	GAS6	0.1557934284210205	0.1370077282190323	0.2222222222222222	0.19927272727272727
GSE131907	P0034	GAST	0.005837530363351107	0.003463994711637497	0.012012012012012012	0.007272727272727273
GSE131907	P0034	GC	0.0	0.0	0.0	0.0
GSE131907	P0034	GCG	0.0007952788728289306	0.00058931321837008	0.001001001001001001	0.0007272727272727272
