ligand	n_patients	n_cohorts	median_delta	mean_delta	paired_p	frac_patients_expressed_high	paired_fdr	pearson	pearson_p	n_background	receptor_score	scaled_delta	scaled_activity	scaled_receptor	scaled_frac	prioritization_score	rank	receptors	activity_ifn	auroc_ifn	activity_cyto	activity_exh
CCL4L2	60	3	-0.004361329774837941	-0.006418375870756184	0.25126081539668943	0.48333333333333334	0.39769095946893224	0.13541887319323123	0.19806964221640744	92	0.22311140348513922	0.18624697438682888	0.6342737281234316	0.09609596853482076	0.3111111111111111	0.3069319455390481	294	ACKR2,CCR1,CCR5,CCR8	0.07752856155536399	0.8451327433628318	0.23237401360904125	-0.04401945359833492
SERPINF1	60	3	0.00614301860332489	0.046976552581084734	0.0008839646985154313	0.43333333333333335	0.004062837748945924	0.20594059948218593	0.0488990559384242	92	0.05799276505907377	0.20935695984287167	0.7475445924673804	0.024977974407906937	0.24444444444444446	0.3065809927906509	295	LRP6,PLXDC1,PLXDC2	0.23121281786644943	0.8445796460176991	-0.07838067335025299	-0.08289070245631211
LRFN4	60	3	0.006022200454026461	0.021329635370057075	4.065946789144302e-05	0.5333333333333333	0.0002669673853311781	0.13450950886198274	0.20112673397848022	92	0.0022048637426147857	0.20909115509491444	0.6328131217369398	0.0009496534624595743	0.37777777777777777	0.3051579270180229	296	PTPRD,PTPRS	0.2037814004629851	0.831858407079646	-0.08133983543825112	-0.09346003184160225
BTC	60	3	0.006151267210952938	0.02455086459546389	0.00035646719162259503	0.48333333333333334	0.001804992771139835	0.16895349065000873	0.10740117666435854	92	0.014528800422946611	0.20937510710869475	0.6881364921914715	0.006257677225293247	0.3111111111111111	0.3037200969091427	297	EGFR,ERBB2,ERBB3,ERBB4	0.2364184156890243	0.8888274336283186	-0.049805552701992536	-0.0712354507334974
PDGFC	60	3	0.00993724912405014	0.023621472233207895	6.363144643046134e-05	0.6333333333333333	0.0004044658430021346	0.03546783993295729	0.7371349455893571	92	0.0176854245364666	0.2177044183423555	0.4737339834910713	0.007617261929395015	0.5111111111111111	0.3025416937184832	298	FLT1,FLT4,KDR,PDGFRA,PDGFRB	0.07123378020538082	0.8373893805309733	-0.05829339546331375	0.03268965866876218
HLA-DRB5	60	3	0.00012765199062414467	0.02724674160441888	0.8253595792443031	0.5333333333333333	0.886167742315312	0.018540537190129526	0.8607510625906222	92	0.4386115123828252	0.1961229133387331	0.44654562164020584	0.18891368811526266	0.37777777777777777	0.30234000021799484	299	CD4,LAG3	0.3851642189908104	0.9065265486725663	0.08610169210977718	-0.07907450032022907
JAG1	60	3	0.02128024585545063	0.04566498365602456	2.0520060606416363e-06	0.6666666666666666	1.930824600367524e-05	-0.08051028161795998	0.4455178329779082	92	0.2821148931980133	0.2426594636296532	0.2874517870055113	0.12150927059972678	0.5555555555555555	0.30179401919761173	300	CD46,NOTCH1,NOTCH2,NOTCH3,NOTCH4	0.04318992083995523	0.8130530973451328	-0.04805961753710591	-0.07243601938405383
SAA1	60	3	0.005701326357666403	0.06063182161063499	0.02499954597529782	0.5	0.0658027696926892	0.1511139445887047	0.1504658657520177	92	0.01348568347748369	0.20838521928308268	0.6594828997710591	0.00580839793430434	0.3333333333333333	0.30175246258044486	301	ADRA2A,CD36,FPR1,FPR2,GRM7,MTNR1A	0.20012684156329574	0.7389380530973451	-0.0024880598238946933	-0.08897498089021007
ADM	60	3	0.06314153224229813	0.13718920767617723	1.876072116366325e-09	0.7666666666666667	6.593841703111054e-08	-0.15084580220979465	0.15119968990901947	92	0.016239910192477208	0.33475596354985904	0.1744800032622292	0.006994666675424105	0.688888888888889	0.3012798805941004	302	CALCR,CALCRL,GPR182,MRGPRX2,MRGPRX3,MRGPRX4	-0.054699856957602586	0.7240044247787611	0.09102959289702607	0.10659005789389671
SCGB3A1	60	3	-0.0006402087019523606	0.01916427595084921	0.556995472955734	0.43333333333333335	0.6919018608961561	0.21372595401419986	0.04078982458232494	92	0.012819216897090277	0.19443358918469036	0.7600493039013008	0.00552134514122171	0.24444444444444446	0.3011121706679143	303	MARCO,NOTCH3	0.06522864247079484	0.6808628318584071	-0.045224465090491696	-0.10947113268167631
MUC4	60	3	0.06305793300271034	0.15977638363159105	1.895974614362702e-08	0.6666666666666666	3.899179826324123e-07	-0.06992342434531294	0.5077640583982223	92	0.014528800422946611	0.3345720418879475	0.3044562271555614	0.006257677225293247	0.5555555555555555	0.3002103754560894	304	ERBB2	0.3017588125399449	0.9131637168141593	-0.12184390595946867	-0.06914142946653022
TYROBP	60	3	-0.006477364571765065	-0.04560257528501097	0.03461959700142556	0.65	0.08565304020021439	-0.08376096269949218	0.4273010588105711	92	0.46864233414332074	0.1815916134238275	0.28223059525103	0.2018482170451728	0.5333333333333333	0.2997509397633409	305	KLRD1,TREM1	0.22904698525475634	0.8252212389380531	0.29698119380756144	-0.0410753576547278
GPC3	60	3	0.003961625159718096	0.018297335804042327	0.022669139127490585	0.35	0.061150386585443	0.12084763763803613	0.25117806317235236	92	0.563429390390714	0.20455780724998357	0.6108696435561665	0.2426738038702967	0.1333333333333333	0.297858647002445	306	CD81,DPP4,FGFR4,FLT1,IGF1R,LRP1	0.19540966507838586	0.8235619469026549	-0.07566000989479565	-0.10351044661867896
IFITM1	60	3	0.0027929117204621434	-0.012458237276102105	0.37306117775277714	0.6666666666666666	0.5243140522155547	-0.1407895254405588	0.18069434471907542	92	0.563429390390714	0.20198659106301525	0.19063223352763783	0.2426738038702967	0.5555555555555555	0.2977120460041263	307	CD81	0.4539448814932177	0.956858407079646	0.004633757084349434	-0.038829139075243456
GAS6	60	3	0.012997876619920135	0.036448001944033116	0.0009239298185665981	0.6166666666666667	0.004205680206646577	0.032284675021150754	0.7599781749933838	92	0.00489627926920851	0.22443792092334003	0.4686212351242446	0.0021088688934848446	0.48888888888888893	0.2960142284574896	308	AXL,MERTK,TYRO3	0.2616197870582114	0.8108407079646018	-0.061575144382973956	-0.08925913915613765
TNFSF15	60	3	0.003610460553318262	0.013782961184430557	0.013085915179486365	0.4166666666666667	0.03857723774360723	0.14937532484347743	0.15527167157815228	92	0.23293464382489523	0.20378523110775965	0.6566903566546239	0.10032692123313074	0.22222222222222224	0.2957561828044341	309	TNFRSF25,TNFRSF6B	0.2602513407412555	0.879424778761062	0.2622896434633125	-0.05158379514967868
COL7A1	60	3	0.0019246480660513043	0.007535420770485264	0.02697103699835859	0.25	0.06974638668765243	0.1482316941520466	0.15849473030250816	92	0.7455742756525675	0.20007637638780904	0.6548534754022016	0.3211251465156647	0.0	0.29401374957641885	310	ITGA1,ITGA10,ITGA11,ITGA2,ITGB1	0.18581711999236036	0.7992256637168141	-0.04076543149177429	-0.07689196314242232
COL28A1	60	3	0.0013173999032005668	0.02173252031498123	0.007473343402740258	0.3	0.02427986442897381	0.1041292649892139	0.3232479381336904	92	0.7455742756525675	0.19874040620608288	0.584016861867342	0.3211251465156647	0.06666666666666665	0.2926372703139391	311	ITGA1,ITGA10,ITGA11,ITGA2,ITGB1	0.21514058688615817	0.8567477876106195	-0.08261653990979505	-0.09953532160198274
CLCF1	60	3	0.028591310954652727	0.04495307553127835	1.0202531190939745e-08	0.6166666666666667	2.3446201486871146e-07	-0.0803034328292174	0.4466915472566611	92	0.2988391195734342	0.2587440984902016	0.28778402420846017	0.1287125363514422	0.48888888888888893	0.2910323869847482	312	CNTFR,CRLF1,IL6ST,LIFR,SORL1	0.4020075533581169	0.9319690265486725	-0.007652635690899061	-0.11526818168095657
CSF1	60	3	0.00624814722687006	0.013019642563691983	0.012316467522287695	0.5666666666666667	0.03679544672283449	0.06377197838019472	0.5458893420665561	92	0.027507281745783985	0.20958824700830817	0.5191956361637954	0.0118476189017267	0.4222222222222222	0.2907134310740131	313	CSF1R,CSF2RA,CSF3R,SIRPA	0.22140239209624135	0.8589601769911505	-0.05048840871046052	-0.031466006343549194
PROS1	60	3	0.001144809415563941	0.022558972637246672	0.30967643060190797	0.4666666666666667	0.464320369597591	0.14495276892559672	0.1680114625264587	92	0.060107178365190826	0.1983607002485553	0.6495869183556915	0.025888670102346262	0.2888888888888889	0.29068129439887047	314	AXL,F5,F8,MERTK,PROC,TYRO3	0.19960859013552484	0.8213495575221239	-0.07953752098725031	-0.09339789433093411
BMP4	60	3	0.0015622097998857498	0.013352100038415908	0.03922854324681158	0.4666666666666667	0.09513730673254339	0.13331901447399983	0.20517987993525127	92	0.09378544117013614	0.1992789977443882	0.6309009687676418	0.04039418273978979	0.2888888888888889	0.2898657595351772	315	ACVR1,ACVR2A,ACVR2B,BMPR1A,BMPR1B,BMPR2	-0.012807659572707717	0.8108407079646018	-0.05670044272117523	-0.04237392025596876
MFAP2	60	3	0.0032246700720861554	0.027614722595899366	0.00010828230672367999	0.45	0.0006343007673274392	0.14056688857075889	0.18139175252616546	92	0.10973399132490158	0.20293647665966003	0.6425423877571909	0.047263358182677594	0.26666666666666666	0.2898522223165488	316	NOTCH1	0.22637125237944833	0.875	-0.03107673930243718	-0.09629972433588456
LTBP1	60	3	0.017475842498242855	0.029682199113206784	3.0897043291780435e-06	0.5166666666666667	2.695034068151651e-05	0.08894564120981746	0.3991474444995436	92	0.0035986804869025946	0.23428962448410798	0.5596291691679514	0.001549982122985924	0.3555555555555556	0.2877560828326502	317	ITGB5	0.10017927965727547	0.7300884955752212	-0.11635738179129292	-0.09684774653832784
COL16A1	60	3	0.002221011440269649	0.00951027520786738	0.01684719204305584	0.25	0.04759431321856201	0.13123697808999632	0.2124080581969467	92	0.7455742756525675	0.20072838763318318	0.6275568353605082	0.3211251465156647	0.0	0.287352592377339	318	ITGA1,ITGA10,ITGA11,ITGA2,ITGB1	0.15689295007848755	0.8252212389380531	-0.050499092160811845	-0.08165897966289613
CD52	60	3	-0.009784244000911713	-0.08579068258404732	0.013106576170631412	0.5	0.03857723774360723	0.13796993778417213	0.18967219314992118	92	0.006323195916290085	0.17431634676651278	0.6383712071050031	0.002723453962100112	0.3333333333333333	0.28718608529173734	319	SIGLEC10	0.17830870861616502	0.8191371681415929	-0.0648466013138358	-0.06857138265319095
WBP1	60	3	0.003633229061961174	0.05735092185980951	0.004127742073929687	0.38333333333333336	0.0145077993480764	0.104212018599504	0.3228614400575199	92	0.41869036853313446	0.20383532273502206	0.5841497793873519	0.1803334829681733	0.1777777777777778	0.2865240907170813	320	CTLA4	0.1779570912344815	0.7809734513274336	-0.07554308254231884	-0.06385687494375794
CD38	60	3	0.0001607692684046924	0.0004658116386660064	0.7058783105187265	0.3333333333333333	0.79204186015951	0.23080555113203957	0.02686191121759005	92	0.11750196541349094	0.19619577267091626	0.787482278531803	0.05060909032337522	0.11111111111111109	0.2863495631593014	321	PECAM1	0.2583637643289287	0.7798672566371683	0.02580644591931254	-0.08039698300871416
CD7	60	3	-0.001055425964295864	-0.0202381986232164	0.832619376083905	0.3333333333333333	0.8931599231779771	0.2543201975026444	0.014430344765309794	92	0.03521007734040419	0.19352009464429562	0.8252511259395823	0.015165278113798673	0.11111111111111109	0.28626190245219696	322	ADAM15	0.06237014247210548	0.8124999999999999	0.009348316731085332	-0.04477845437312124
ALOX5AP	60	3	-0.0062736570835113525	-0.041776634686781715	0.003639424177037437	0.4666666666666667	0.013219185080728686	0.15541728117982936	0.13905127551090207	92	0.01214352281143268	0.18203977802398652	0.6663948499017521	0.005230317983576486	0.2888888888888889	0.285638458699551	323	ALOX5	0.16906822526366477	0.7793141592920354	-0.0890286948327087	-0.08733101830284079
ADM2	60	3	0.012843455653637648	0.01707513424141022	2.4504182318697446e-05	0.4166666666666667	0.00017516847617538934	0.14607169459660252	0.16471761469508803	92	0.0934287856022517	0.22409818863758346	0.6513841188010145	0.040240568170145104	0.22222222222222224	0.28448627445774133	324	ADCYAP1R1,ADRB2,ADRB3,CALCR,CALCRL,GPR20	0.18925999741889765	0.808075221238938	-0.03228987642052047	-0.09797202670450889
ZNRF3	60	3	0.007542841602116823	0.017696591350249945	0.0014347169120967375	0.5333333333333333	0.006082430698856	0.07396839676083429	0.48346512971468536	92	0.017385768083234627	0.2124366262799033	0.5355729596350794	0.007488197360523916	0.37777777777777777	0.28331889026332113	325	FZD2,FZD4,FZD5,FZD6,FZD8,LRP6	0.165375159120947	0.745575221238938	-0.08255962975398787	-0.039474595661266036
TNFSF12	60	3	0.0014429697766900063	-0.0016266486782114953	0.5363284027088389	0.6333333333333333	0.6753555755922681	-0.058788620238893426	0.5777647516296192	92	0.23293464382489523	0.19901666493680917	0.322340770711215	0.10032692123313074	0.5111111111111111	0.2831988669980665	326	CD163,TNFRSF12A,TNFRSF25,TNFRSF8	0.21299666381875065	0.851216814159292	-0.047943742957798775	-0.06524679136642648
CHL1	60	3	0.007745299022644758	0.0351695547462441	0.00010139441993470207	0.48333333333333334	0.0006058889819181035	0.10885981071230438	0.3016301569944295	92	0.008820748965566358	0.21288204068119973	0.5916149884457743	0.003799171184475455	0.3111111111111111	0.27985182785564017	327	CNTN1,CNTN5,SIRPA,TMEM132A	0.22004561120980404	0.7876106194690266	-0.007606169248138786	-0.10500213011909393
CADM1	60	3	0.007355485111474991	0.03674708815039291	0.006145502335756402	0.7	0.020745410427200284	-0.08250918839771433	0.43426493516756387	92	0.050134237855672836	0.2120244345267405	0.28424117503384694	0.021593240274770848	0.6	0.2794647124588395	328	CADM1,CADM3,ERBB3,NECTIN3	0.06844706566058044	0.8030973451327434	0.060650694955493634	-0.05843285358821172
PTPRM	60	3	0.0048819424118846655	0.017817513801855967	0.007372527255146432	0.4166666666666667	0.02407150292322401	0.1625838778309547	0.12151398359530025	92	0.02468461636453867	0.20658254191669828	0.6779057223632584	0.010631873048204942	0.22222222222222224	0.279335589887596	329	CDH1,PTPRM,SIGLEC10	0.1289938316959719	0.8003318584070797	-0.16068934411719704	-0.0625855793789253
SFTPD	60	3	-0.00034316570236114785	-0.048160566324319615	0.3197889319443936	0.4666666666666667	0.47004646208308776	0.10449680786363022	0.3215336064005879	92	0.08577749629815419	0.19508709563299545	0.5846072033303121	0.03694509315303627	0.2888888888888889	0.2763820702513082	330	LAIR1,SIRPA,TLR4	0.269908718699337	0.81858407079646	0.04697450895574904	-0.10336241333081403
BMP3	60	3	0.002188020764151588	0.01780993496843924	0.003188043227642762	0.4666666666666667	0.011868260613810282	0.09605834228085666	0.36236361310867504	92	0.09378544117013614	0.2006558068297077	0.571053475414166	0.04039418273978979	0.2888888888888889	0.2752480884681381	331	ACVR1,ACVR1B,ACVR2A,ACVR2B,BMPR1A,BMPR1B	0.14601044091411816	0.7892699115044248	-0.08562728388727052	-0.10538434716400584
TSPAN33	60	3	-0.0003873948007822037	0.0010870563652133568	0.49357801242517574	0.35	0.6411149183131358	0.1584357171094003	0.13144472973409693	92	0.23475341747204462	0.19498978985214668	0.6712430132224915	0.10111028242596225	0.1333333333333333	0.27516910470848344	332	ADAM10,CLDN11	0.1909585633336627	0.7948008849557523	-0.0007750522732696263	-0.0974291915454168
LRRC4	60	3	0.017913339659571648	0.04723616455448791	6.78388697828817e-08	0.5333333333333333	1.085411685261146e-06	0.02977175359517779	0.7781592112896893	92	0.031995693842569985	0.2352521356910275	0.46458502108175076	0.013780815954349717	0.37777777777777777	0.2728489376262264	333	NETO2,NTNG2,PRSS55	0.16551433136745727	0.8102876106194691	-0.03484711859692731	-0.08227841344950086
SEMA4F	60	3	0.004364940337836742	0.0050440712599083785	0.022638028297847713	0.31666666666666665	0.061150386585443	0.14439508693424222	0.16967118730232525	92	0.3435975909233093	0.20544511673030313	0.6486911784963048	0.14799038852447452	0.08888888888888886	0.27275389315999277	334	NRP2,VSIR	0.17470811271564157	0.8523230088495575	-0.05910788798011532	-0.09815229182738561
SYT1	60	3	0.004031860502436757	0.01458883372300382	0.0038382636477843515	0.4	0.013691716594335223	0.1508084326002076	0.1513021716506116	92	0.029200931700567406	0.20471232780569007	0.6589921913209751	0.012577088261972593	0.20000000000000004	0.2690704018471594	335	CACNA1C,CACNA1E,STX1A,STX3,SV2B	0.2277520576423833	0.8158185840707963	-0.03649491061245668	-0.08625444046501395
MSMB	60	3	0.0006781633419450372	0.04340577629482141	0.0037374465214320162	0.3	0.013412250471915304	0.24362704612559097	0.019272524759982257	92	0.0065892272007962065	0.1973340602718318	0.8080759579058805	0.002838035886402699	0.06666666666666665	0.2687286801826954	336	GPR55	0.06953034623065925	0.6382743362831858	-0.09330189069121311	-0.09403194557579442
SCGB3A2	60	3	0.00039077451219782233	0.07582266713288846	0.020092300003379925	0.45	0.055451035806094714	0.11722454922789692	0.26577414023149004	92	0.012819216897090277	0.19670179338229354	0.6050502971305063	0.00552134514122171	0.26666666666666666	0.26848502558017207	337	MARCO	0.203199024534427	0.8390486725663716	-0.10832239443973259	-0.10920101302163095
NETO2	60	3	-0.0014411602169275284	-0.00859687575333131	0.1842399968468197	0.45	0.31318178695867643	0.10062754540106154	0.3398740273308312	92	0.08170598124464352	0.19267146390135997	0.5783924560946451	0.035191457183025125	0.26666666666666666	0.2682305109614242	338	FCRL1,IL18R1,LILRA1,LRRC4	0.21107232378768315	0.8003318584070797	-0.046420088836291194	-0.09910308252238852
MYEOV	60	3	0.0026588269975036383	0.023091548943314895	0.00025125186529035605	0.35	0.0013285220310706879	0.19775445856003612	0.05881603907205335	92	0.005004081642255187	0.2016915993237951	0.7343961443693577	0.0021553002873376578	0.1333333333333333	0.26789409432845596	339	TNFRSF11A	0.14278648315573883	0.75	-0.04854431906132512	-0.09004077476802208
DEFB1	60	3	0.0025105373933911324	0.03580225424229866	0.02595502404366787	0.38333333333333336	0.0678692641842081	0.13462838206630978	0.2007251955533722	92	0.10842043533921242	0.20136535627939584	0.6330040539688918	0.04669759850971709	0.1777777777777778	0.26471119663394566	340	CCR6	0.07788767687764671	0.8196902654867256	0.1973707374916658	-0.039097756186603536
EFNB1	60	3	0.007759986212477088	0.018658468924695627	1.6039998720005232e-05	0.4666666666666667	0.00011979874044003908	0.06681389495871998	0.5268630531551273	92	0.06002077832818031	0.21291435308471074	0.5240815137258384	0.025851456875643025	0.2888888888888889	0.2629340531437703	341	DAG1,DSG4,EPHA3,EPHA4,EPHB1,EPHB2	0.22751616952353848	0.8556415929203539	-0.0741239533277	-0.09482054372029763
GJB2	60	3	0.0011196568666491657	0.02282037597275727	0.1281666667581566	0.4	0.24006138993103	0.141248598717813	0.17926248659701957	92	0.004190347855910659	0.19830536363759413	0.6436373396486472	0.0018048182630806917	0.20000000000000004	0.2609368803873305	342	GJB6	0.10952371198268544	0.7771017699115044	-0.08750598811505429	-0.07915932849026315
SEMA3F	60	3	0.005663324613124132	0.015220441949592593	1.9887049715740898e-05	0.35	0.00014669768154512578	0.15790319493136065	0.13276314379699752	92	0.06972572207450867	0.20830161392917973	0.6703876846512407	0.030031458230623042	0.1333333333333333	0.26051352253609417	343	NRP1,NRP2,PLXNA1,PLXNA2,PLXNA3,PLXNA4	0.14381269923980175	0.8346238938053098	-0.06738798081116293	-0.09063317762689646
RGMA	60	3	0.010718767065554857	0.022575720849757393	2.9967380797109798e-06	0.36666666666666664	2.6526681520404598e-05	0.13027680220939575	0.21580171941007648	92	0.09378544117013614	0.21942378898883524	0.626014616279367	0.04039418273978979	0.15555555555555553	0.26034703589088687	344	BMPR1B,BMPR2,HJV,NEO1,TFR2	0.15743574270344463	0.8268805309734513	-0.09298302309840242	-0.09263017244370635
AZGP1	50	2	0.0029760944307781756	0.035053666156018154	0.05809775069378956	0.42	0.1297697422038851	0.11091264123931191	0.29255062056252995	92	0.038098448887467384	0.20238960033296696	0.5949122118743818	0.01640932416867432	0.22666666666666666	0.26009445076067245	345	ITGAV	0.19236844118364316	0.7853982300884956	-0.09520656552917009	-0.10602544254536769
CCL28	60	3	0.00751117616891861	0.023466783793022236	0.0027989351853067385	0.6666666666666666	0.010686030499813266	-0.0917961358194215	0.3841481880129759	92	0.004257870838046074	0.21236696106371614	0.2693246292127283	0.0018339009825889946	0.5555555555555555	0.25977026170364725	346	ACKR2,ACKR4,ADRA2A,CCR10,CCR3,GRM7	0.09559735079952897	0.7793141592920354	-0.048329178487072764	-0.042422926993631795
FLRT3	60	3	0.014611557126045227	0.028319884360583577	0.000998611863513112	0.5666666666666667	0.004486245025932966	-0.02027977412673485	0.847838622497763	92	0.0024928293423727155	0.22798808240739515	0.38419306097052885	0.0010736826818593438	0.4222222222222222	0.2588692620705014	347	UNC5A,UNC5B,UNC5C,UNC5D	0.25899082031499027	0.889933628318584	-0.12279645385562293	-0.09371280600122982
EXOC3-AS1	60	3	0.004367450252175331	0.005509470399313917	0.05468402173269242	0.5666666666666667	0.12306479467150178	-0.022413799349432655	0.8320502309105036	92	0.05468639607230822	0.20545063864196986	0.38076542392550905	0.023553893320371257	0.4222222222222222	0.2579980445275181	348	TRAF2	0.13335399677964885	0.7693584070796461	-0.1111866344259982	-0.024545989844191304
EFEMP2	60	3	0.009404723765328526	0.01964289983152412	0.0004385061278516731	0.5166666666666667	0.002165350507366733	0.02105936899471889	0.8420635516108079	92	0.00812179665081203	0.21653284131044606	0.45059132883792585	0.00349812651084251	0.3555555555555556	0.2565444630536925	349	AQP1,CATSPER1,LINGO1,PLSCR4	0.3734474559306175	0.8296460176991151	0.173102966369368	-0.04089540834341409
DKK1	60	3	0.0033125305781140924	0.019980185458795555	0.001979812383832051	0.3333333333333333	0.007939180532480876	0.17824944430903114	0.08913557321292799	92	0.0056963669291387005	0.20312977327772416	0.703067503686346	0.002453473415677593	0.11111111111111109	0.2549404653727147	350	KREMEN1,KREMEN2,LRP5,LRP6	0.06250653023975274	0.7560840707964602	-0.14450926909510697	-0.05206372303357399
TNFSF13	60	3	0.0007023108773864806	0.011606251416378655	0.000630744710677024	0.2833333333333333	0.0030029479253348354	0.12532059439910578	0.23392962141340323	92	0.3678012788295746	0.1973871858130611	0.618054034880104	0.15841512161805665	0.04444444444444443	0.2545751966889166	351	FAS,SDC2,TNFRSF11B,TNFRSF13B,TNFRSF14,TNFRSF17	0.08150689714526524	0.8528761061946903	-0.046996178746000684	-0.04909549852284746
LRFN3	60	3	0.006031820550560951	0.014670878672041	0.00021688216388978423	0.38333333333333336	0.0011674512876049196	0.13016722344674608	0.21619144328499248	92	0.0017780152847990394	0.2091123196910411	0.6258386126303893	0.0007658062214370829	0.1777777777777778	0.2533736290801613	352	FCRL1	0.18696593916135856	0.8008849557522124	-0.08142863399901484	-0.10248023512677172
C4BPA	50	2	0.0	-0.021171100263745756	0.5277561255172449	0.4	0.6694995435170995	0.09727220819664605	0.35630144020376714	92	0.09378544117013614	0.1958420738672537	0.5730031673561322	0.04039418273978979	0.20000000000000004	0.2523098559907939	353	BMPR2,CD40,LRP1	0.22968508326539558	0.735066371681416	-0.03851767082967717	-0.0892005564607591
MXRA8	60	3	0.0035063684917986393	0.026561889519992596	0.00014611311112895236	0.36666666666666664	0.0008121170595306887	0.1427228892844059	0.1747202582440618	92	0.007189217489212751	0.20355622442012838	0.646005321482896	0.003096456778281113	0.15555555555555553	0.25205338955921525	354	JAM3	0.17208503637879188	0.7892699115044248	-0.08118456629403811	-0.08791800749762756
RARRES2	60	3	0.0011823615641333163	0.012885238084224208	0.05339459061949088	0.48333333333333334	0.12102626657122867	0.039438468997035465	0.7089596495341901	92	0.04142755332092444	0.19844331647338323	0.4801115441343618	0.01784319760539415	0.3111111111111111	0.2518772923310626	355	CCRL2,CMKLR1,GPR1	0.17642619343231022	0.7251106194690267	-0.027538847772193214	-0.08474541378615978
WNT5A	60	3	0.006018399493768811	0.020336279278853907	0.0003888534744391503	0.38333333333333336	0.0019361662581449358	0.09845667319037052	0.35044707630295585	92	0.10241304337978363	0.20908279283072526	0.5749056360091909	0.04411016398287519	0.1777777777777778	0.2514690926501423	356	FZD1,FZD2,FZD3,FZD4,FZD5,FZD6	0.14533175415677047	0.8473451327433628	0.08028250349188532	-0.05165695755071111
ZP3	60	3	0.0017695864662528038	0.008200449935975485	0.02541464830360702	0.43333333333333335	0.0667483620281547	0.08572237892888145	0.4165189673585329	92	0.005392488247404496	0.19973523468276205	0.554452017050703	0.002322590297279398	0.24444444444444446	0.25023857161879726	357	CHRNA7,EGFR,MERTK	0.16214776753727486	0.8185840707964602	-0.0834425060883478	-0.11584642607101507
CA12	60	3	0.00013592647155746818	0.008976817266617825	0.7479774175834499	0.3333333333333333	0.8260933586064904	0.16920337762829804	0.10687472237034433	92	0.0002139968661746631	0.1961411175268599	0.6885378566433733	9.217026022536046e-05	0.11111111111111109	0.2489705638853924	358	SIGLEC6	0.1578486177281374	0.7992256637168141	-0.12080486771141193	-0.09843496652211353
TGFB2	60	3	0.00950855144765228	0.024883884237594127	0.00010737639732988656	0.43333333333333335	0.0006343007673274392	-0.00013789987870375898	0.9989590766984999	92	0.27352481335401535	0.2167612663533002	0.41654461595421527	0.11780945055688703	0.24444444444444446	0.24888994432721176	359	ACVR1,ACVR1B,ACVR1C,ENG,TGFBR1,TGFBR2	0.04568127179597105	0.7345132743362832	-0.08618942310303157	-0.06922800900672117
NPW	60	3	-0.0011231459211558104	-0.009228251182745832	0.11913609516734432	0.31666666666666665	0.22815325917464177	0.18362608954277843	0.07975154219445853	92	0.0005710498614159102	0.19337110803781837	0.7117033849238804	0.0002459560051940248	0.08888888888888886	0.24855233446394542	360	ADRA2A,GRM7,MTNR1A,NPBWR1,NPBWR2	0.21274309799895627	0.8290929203539823	0.03059185487527454	-0.07639721375621192
TNFSF13B	60	3	0.00025796203408390284	0.0005542206636164337	0.8859651667962473	0.25	0.9311595200716934	0.22679975448387793	0.029700760595462266	92	0.017273517325520515	0.19640960063248203	0.7810482322796706	0.007439850009770849	0.0	0.24622442073048087	361	TNFRSF13B,TNFRSF13C,TNFRSF17	0.04017637173992066	0.7859513274336284	-0.09354114519213838	-0.0745926893238198
F8	60	3	0.004747813567519188	0.0036748677220505973	0.28246695020720924	0.35	0.4372383490901749	0.11787607281781913	0.2631079266844807	92	0.09032697727282842	0.20628745310862276	0.6060967638586261	0.03890459308788016	0.1333333333333333	0.24615553584711558	362	ASGR2,F10,LDLR,LRP1,LRP2,LRP4	0.09805879487782368	0.8036504424778761	-0.04141896788676549	-0.06990093756736107
ANOS1	60	3	0.009243602398782969	0.018922690850498233	0.00017103058355440978	0.4166666666666667	0.0009418504486060816	0.0630922508332972	0.550186158719486	92	0.025918642058968544	0.2161783678768282	0.5181038686928745	0.011163378352060879	0.22222222222222224	0.24191695928599644	363	FGFR1,SDC2	0.20396310708682144	0.7981194690265487	-0.07778378418146958	-0.12592055491362808
CTF1	60	3	0.006577803869731724	0.02305018255477383	6.401880850443336e-06	0.4	5.1001650775198576e-05	0.005684581770794852	0.9571108251782524	92	0.2988391195734342	0.21031350477278393	0.42589659248359274	0.1287125363514422	0.20000000000000004	0.24123065840195473	364	IL6ST,LIFR	0.12998379101801602	0.8307522123893806	0.08708027869955706	-0.08350299417683345
NLGN2	60	3	0.005958267080131918	0.006789082249936958	0.001648058284407368	0.3	0.006910279473216859	0.16577634964516155	0.1142720980791513	92	0.013690400402992964	0.2089504991220099	0.6830334193272726	0.005896571245596315	0.06666666666666665	0.24113678909038636	365	MDGA1,NRXN1,NRXN2,NRXN3	0.1796721655601159	0.8003318584070797	-0.09909826694584682	-0.09292261964720501
ARMH4	31	2	0.00835987739264965	0.029030818527849812	0.00070173479616642	0.3870967741935484	0.0033145181083749876	0.0914906341069069	0.3857393122285982	92	0.0004036877750574301	0.21423413761107094	0.5637168958923563	0.0001738717390677634	0.18279569892473116	0.24023015104180653	366	TNFRSF11B	0.2168159029512981	0.8407079646017699	-0.09578447854850235	-0.11522155851572013
