sample,patient,unit,cut,metric,usable,n_high,n_low,n_fov_in_section,mean_high,mean_low,cyto,radius_um
LUAD-12,Lung12,donor,median,27,True,7260,11007,28,5.037741046831956,5.720814027437085,gzmb,100
LUAD-13,Lung13,donor,median,0,True,13015,13015,20,0.022742988859008835,0.032116788321167884,cd8,10
LUAD-13,Lung13,donor,median,1,True,13015,13015,20,0.16427199385324626,0.2145985401459854,cd8,20
LUAD-13,Lung13,donor,median,2,True,13015,13015,20,0.28874375720322704,0.3585094122166731,cd8,25
LUAD-13,Lung13,donor,median,3,True,13015,13015,20,0.8941990011525164,1.021744141375336,cd8,40
LUAD-13,Lung13,donor,median,4,True,13015,13015,20,1.5084133691893968,1.6678447944679216,cd8,50
LUAD-13,Lung13,donor,median,5,True,13015,13015,20,4.376642335766423,4.698732232039954,cd8,80
LUAD-13,Lung13,donor,median,6,True,13015,13015,20,7.180407222435651,7.543603534383403,cd8,100
LUAD-13,Lung13,donor,median,7,True,13015,13015,20,0.0003073376872839032,0.0004610065309258548,nk,10
LUAD-13,Lung13,donor,median,8,True,13015,13015,20,0.002305032654629274,0.0036880522474068383,nk,20
LUAD-13,Lung13,donor,median,9,True,13015,13015,20,0.004302727621974645,0.0066077602766039184,nk,25
LUAD-13,Lung13,donor,median,10,True,13015,13015,20,0.020898962735305417,0.02174414137533615,nk,40
LUAD-13,Lung13,donor,median,11,True,13015,13015,20,0.039723396081444484,0.03741836342681521,nk,50
LUAD-13,Lung13,donor,median,12,True,13015,13015,20,0.11917018824433347,0.11940069150979639,nk,80
LUAD-13,Lung13,donor,median,13,True,13015,13015,20,0.20991164041490587,0.2060699193238571,nk,100
LUAD-13,Lung13,donor,median,14,True,13015,13015,20,0.02305032654629274,0.032577794852093736,cd8nk,10
LUAD-13,Lung13,donor,median,15,True,13015,13015,20,0.16657702650787554,0.21828659239339224,cd8nk,20
LUAD-13,Lung13,donor,median,16,True,13015,13015,20,0.2930464848252017,0.36511717249327696,cd8nk,25
LUAD-13,Lung13,donor,median,17,True,13015,13015,20,0.9150979638878217,1.0434882827506724,cd8nk,40
LUAD-13,Lung13,donor,median,18,True,13015,13015,20,1.5481367652708413,1.7052631578947368,cd8nk,50
LUAD-13,Lung13,donor,median,19,True,13015,13015,20,4.4958125240107565,4.81813292354975,cd8nk,80
LUAD-13,Lung13,donor,median,20,True,13015,13015,20,7.390318862850557,7.749673453707261,cd8nk,100
LUAD-13,Lung13,donor,median,21,True,13015,13015,20,0.013599692662312717,0.0193622742988859,gzmb,10
LUAD-13,Lung13,donor,median,22,True,13015,13015,20,0.12401075681905493,0.15758739915482137,gzmb,20
LUAD-13,Lung13,donor,median,23,True,13015,13015,20,0.23127160968113714,0.2787552823665002,gzmb,25
LUAD-13,Lung13,donor,median,24,True,13015,13015,20,0.8096811371494429,0.8771417595082597,gzmb,40
LUAD-13,Lung13,donor,median,25,True,13015,13015,20,1.4170572416442566,1.4774490971955436,gzmb,50
LUAD-13,Lung13,donor,median,26,True,13015,13015,20,4.309258547829428,4.386938148290434,gzmb,80
LUAD-13,Lung13,donor,median,27,True,13015,13015,20,7.176642335766424,7.20706876680753,gzmb,100
LUAD-5 R1,Lung5,donor,top10_vs_bottom,0,True,1909,5226,25,0.0,0.0003827018752391887,cd8,10
LUAD-5 R1,Lung5,donor,top10_vs_bottom,1,True,1909,5226,25,0.003666841278156103,0.005549177190968236,cd8,20
LUAD-5 R1,Lung5,donor,top10_vs_bottom,2,True,1909,5226,25,0.00890518596123625,0.009567546880979716,cd8,25
LUAD-5 R1,Lung5,donor,top10_vs_bottom,3,True,1909,5226,25,0.040859088528025146,0.0371220818982013,cd8,40
LUAD-5 R1,Lung5,donor,top10_vs_bottom,4,True,1909,5226,25,0.07700366684127816,0.07060849598163031,cd8,50
LUAD-5 R1,Lung5,donor,top10_vs_bottom,5,True,1909,5226,25,0.31639601885804086,0.25832376578645233,cd8,80
LUAD-5 R1,Lung5,donor,top10_vs_bottom,6,True,1909,5226,25,0.6144578313253012,0.4707233065442021,cd8,100
LUAD-5 R1,Lung5,donor,top10_vs_bottom,7,True,1909,5226,25,0.0010476689366160294,0.0019135093761959434,nk,10
LUAD-5 R1,Lung5,donor,top10_vs_bottom,8,True,1909,5226,25,0.022001047668936617,0.013777267508610792,nk,20
LUAD-5 R1,Lung5,donor,top10_vs_bottom,9,True,1909,5226,25,0.043478260869565216,0.025066972828166858,nk,25
LUAD-5 R1,Lung5,donor,top10_vs_bottom,10,True,1909,5226,25,0.14038763750654792,0.07386146192116341,nk,40
LUAD-5 R1,Lung5,donor,top10_vs_bottom,11,True,1909,5226,25,0.24410686223153483,0.12476081132797551,nk,50
LUAD-5 R1,Lung5,donor,top10_vs_bottom,12,True,1909,5226,25,0.818753273965427,0.42058936088786836,nk,80
LUAD-5 R1,Lung5,donor,top10_vs_bottom,13,True,1909,5226,25,1.3677317967522262,0.7345962495216226,nk,100
LUAD-5 R1,Lung5,donor,top10_vs_bottom,14,True,1909,5226,25,0.0010476689366160294,0.002296211251435132,cd8nk,10
LUAD-5 R1,Lung5,donor,top10_vs_bottom,15,True,1909,5226,25,0.02566788894709272,0.01932644469957903,cd8nk,20
LUAD-5 R1,Lung5,donor,top10_vs_bottom,16,True,1909,5226,25,0.05238344683080147,0.03463451970914658,cd8nk,25
LUAD-5 R1,Lung5,donor,top10_vs_bottom,17,True,1909,5226,25,0.18124672603457306,0.11098354381936472,cd8nk,40
LUAD-5 R1,Lung5,donor,top10_vs_bottom,18,True,1909,5226,25,0.321110529072813,0.1953693073096058,cd8nk,50
LUAD-5 R1,Lung5,donor,top10_vs_bottom,19,True,1909,5226,25,1.1351492928234679,0.6789131266743207,cd8nk,80
LUAD-5 R1,Lung5,donor,top10_vs_bottom,20,True,1909,5226,25,1.9821896280775275,1.2053195560658247,cd8nk,100
LUAD-5 R1,Lung5,donor,top10_vs_bottom,21,True,1909,5226,25,0.005762179151388162,0.004592422502870264,gzmb,10
LUAD-5 R1,Lung5,donor,top10_vs_bottom,22,True,1909,5226,25,0.05605028810895757,0.04477611940298507,gzmb,20
LUAD-5 R1,Lung5,donor,top10_vs_bottom,23,True,1909,5226,25,0.1105290728129911,0.07864523536165327,gzmb,25
LUAD-5 R1,Lung5,donor,top10_vs_bottom,24,True,1909,5226,25,0.392352016762703,0.27898966704936856,gzmb,40
LUAD-5 R1,Lung5,donor,top10_vs_bottom,25,True,1909,5226,25,0.6825563122053431,0.48851894374282434,gzmb,50
LUAD-5 R1,Lung5,donor,top10_vs_bottom,26,True,1909,5226,25,2.291251964379256,1.574052812858783,gzmb,80
LUAD-5 R1,Lung5,donor,top10_vs_bottom,27,True,1909,5226,25,3.8732320586694606,2.671259089169537,gzmb,100
LUAD-5 R2,Lung5,donor,top10_vs_bottom,0,True,1475,5537,24,0.0006779661016949153,0.0,cd8,10
LUAD-5 R2,Lung5,donor,top10_vs_bottom,1,True,1475,5537,24,0.006101694915254237,0.0036120642947444466,cd8,20
LUAD-5 R2,Lung5,donor,top10_vs_bottom,2,True,1475,5537,24,0.006101694915254237,0.007946541448437781,cd8,25
LUAD-5 R2,Lung5,donor,top10_vs_bottom,3,True,1475,5537,24,0.03525423728813559,0.036843055806393354,cd8,40
LUAD-5 R2,Lung5,donor,top10_vs_bottom,4,True,1475,5537,24,0.07661016949152542,0.07025465053277949,cd8,50
LUAD-5 R2,Lung5,donor,top10_vs_bottom,5,True,1475,5537,24,0.3227118644067797,0.25772078743001625,cd8,80
LUAD-5 R2,Lung5,donor,top10_vs_bottom,6,True,1475,5537,24,0.5735593220338983,0.451688640057793,cd8,100
LUAD-5 R2,Lung5,donor,top10_vs_bottom,7,True,1475,5537,24,0.0006779661016949153,0.0028896514357955572,nk,10
LUAD-5 R2,Lung5,donor,top10_vs_bottom,8,True,1475,5537,24,0.023728813559322035,0.011378002528445006,nk,20
LUAD-5 R2,Lung5,donor,top10_vs_bottom,9,True,1475,5537,24,0.03593220338983051,0.021491782553729456,nk,25
LUAD-5 R2,Lung5,donor,top10_vs_bottom,10,True,1475,5537,24,0.1430508474576271,0.07260249232436337,nk,40
LUAD-5 R2,Lung5,donor,top10_vs_bottom,11,True,1475,5537,24,0.2569491525423729,0.12985371139606286,nk,50
LUAD-5 R2,Lung5,donor,top10_vs_bottom,12,True,1475,5537,24,0.855593220338983,0.432183492866173,nk,80
LUAD-5 R2,Lung5,donor,top10_vs_bottom,13,True,1475,5537,24,1.4996610169491524,0.7590753115405454,nk,100
LUAD-5 R2,Lung5,donor,top10_vs_bottom,14,True,1475,5537,24,0.0013559322033898306,0.0028896514357955572,cd8nk,10
LUAD-5 R2,Lung5,donor,top10_vs_bottom,15,True,1475,5537,24,0.029830508474576273,0.014990066823189452,cd8nk,20
LUAD-5 R2,Lung5,donor,top10_vs_bottom,16,True,1475,5537,24,0.04203389830508475,0.029438324002167237,cd8nk,25
LUAD-5 R2,Lung5,donor,top10_vs_bottom,17,True,1475,5537,24,0.1783050847457627,0.10944554813075673,cd8nk,40
LUAD-5 R2,Lung5,donor,top10_vs_bottom,18,True,1475,5537,24,0.3335593220338983,0.20010836192884232,cd8nk,50
LUAD-5 R2,Lung5,donor,top10_vs_bottom,19,True,1475,5537,24,1.1783050847457628,0.6899042802961892,cd8nk,80
LUAD-5 R2,Lung5,donor,top10_vs_bottom,20,True,1475,5537,24,2.073220338983051,1.2107639515983384,cd8nk,100
LUAD-5 R2,Lung5,donor,top10_vs_bottom,21,True,1475,5537,24,0.0047457627118644066,0.0050568900126422255,gzmb,10
LUAD-5 R2,Lung5,donor,top10_vs_bottom,22,True,1475,5537,24,0.0840677966101695,0.049124074408524475,gzmb,20
LUAD-5 R2,Lung5,donor,top10_vs_bottom,23,True,1475,5537,24,0.1606779661016949,0.09427487809283006,gzmb,25
LUAD-5 R2,Lung5,donor,top10_vs_bottom,24,True,1475,5537,24,0.6284745762711864,0.365540906628138,gzmb,40
LUAD-5 R2,Lung5,donor,top10_vs_bottom,25,True,1475,5537,24,1.1023728813559321,0.6546866534224309,gzmb,50
LUAD-5 R2,Lung5,donor,top10_vs_bottom,26,True,1475,5537,24,3.536271186440678,2.2252122087773163,gzmb,80
LUAD-5 R2,Lung5,donor,top10_vs_bottom,27,True,1475,5537,24,6.026440677966102,3.9346216362651254,gzmb,100
LUAD-5 R3,Lung5,donor,top10_vs_bottom,0,True,1785,5908,25,0.0005602240896358543,0.00016926201760324982,cd8,10
LUAD-5 R3,Lung5,donor,top10_vs_bottom,1,True,1785,5908,25,0.008403361344537815,0.005924170616113744,cd8,20
LUAD-5 R3,Lung5,donor,top10_vs_bottom,2,True,1785,5908,25,0.013445378151260505,0.013371699390656737,cd8,25
LUAD-5 R3,Lung5,donor,top10_vs_bottom,3,True,1785,5908,25,0.0515406162464986,0.0499322951929587,cd8,40
LUAD-5 R3,Lung5,donor,top10_vs_bottom,4,True,1785,5908,25,0.09299719887955182,0.08564658090724442,cd8,50
LUAD-5 R3,Lung5,donor,top10_vs_bottom,5,True,1785,5908,25,0.33165266106442576,0.28452945159106297,cd8,80
LUAD-5 R3,Lung5,donor,top10_vs_bottom,6,True,1785,5908,25,0.5971988795518207,0.4955991875423155,cd8,100
LUAD-5 R3,Lung5,donor,top10_vs_bottom,7,True,1785,5908,25,0.002240896358543417,0.002031144211238998,nk,10
LUAD-5 R3,Lung5,donor,top10_vs_bottom,8,True,1785,5908,25,0.03137254901960784,0.012525389302640487,nk,20
LUAD-5 R3,Lung5,donor,top10_vs_bottom,9,True,1785,5908,25,0.048179271708683476,0.022004062288422478,nk,25
LUAD-5 R3,Lung5,donor,top10_vs_bottom,10,True,1785,5908,25,0.15126050420168066,0.06482735274204468,nk,40
LUAD-5 R3,Lung5,donor,top10_vs_bottom,11,True,1785,5908,25,0.25658263305322127,0.10951252538930265,nk,50
LUAD-5 R3,Lung5,donor,top10_vs_bottom,12,True,1785,5908,25,0.7871148459383753,0.32921462423832093,nk,80
LUAD-5 R3,Lung5,donor,top10_vs_bottom,13,True,1785,5908,25,1.3165266106442577,0.579891672308734,nk,100
LUAD-5 R3,Lung5,donor,top10_vs_bottom,14,True,1785,5908,25,0.0028011204481792717,0.002200406228842248,cd8nk,10
LUAD-5 R3,Lung5,donor,top10_vs_bottom,15,True,1785,5908,25,0.039775910364145656,0.018449559918754233,cd8nk,20
LUAD-5 R3,Lung5,donor,top10_vs_bottom,16,True,1785,5908,25,0.06162464985994398,0.035375761679079215,cd8nk,25
LUAD-5 R3,Lung5,donor,top10_vs_bottom,17,True,1785,5908,25,0.20280112044817927,0.11475964793500339,cd8nk,40
LUAD-5 R3,Lung5,donor,top10_vs_bottom,18,True,1785,5908,25,0.3495798319327731,0.19515910629654706,cd8nk,50
LUAD-5 R3,Lung5,donor,top10_vs_bottom,19,True,1785,5908,25,1.1187675070028011,0.6137440758293838,cd8nk,80
LUAD-5 R3,Lung5,donor,top10_vs_bottom,20,True,1785,5908,25,1.9137254901960785,1.0754908598510495,cd8nk,100
LUAD-5 R3,Lung5,donor,top10_vs_bottom,21,True,1785,5908,25,0.0028011204481792717,0.002200406228842248,gzmb,10
LUAD-5 R3,Lung5,donor,top10_vs_bottom,22,True,1785,5908,25,0.054901960784313725,0.02843601895734597,gzmb,20
LUAD-5 R3,Lung5,donor,top10_vs_bottom,23,True,1785,5908,25,0.0969187675070028,0.05839539607312119,gzmb,25
LUAD-5 R3,Lung5,donor,top10_vs_bottom,24,True,1785,5908,25,0.37366946778711485,0.2224102911306703,gzmb,40
LUAD-5 R3,Lung5,donor,top10_vs_bottom,25,True,1785,5908,25,0.6655462184873949,0.4057210561949898,gzmb,50
LUAD-5 R3,Lung5,donor,top10_vs_bottom,26,True,1785,5908,25,2.0795518207282915,1.3363236289776574,gzmb,80
LUAD-5 R3,Lung5,donor,top10_vs_bottom,27,True,1785,5908,25,3.4521008403361346,2.295870006770481,gzmb,100
LUSC-6,Lung6,donor,top10_vs_bottom,0,True,6621,49873,29,0.0007551729346020238,0.0008020371744230345,cd8,10
LUSC-6,Lung6,donor,top10_vs_bottom,1,True,6621,49873,29,0.013442078235916024,0.007739658733182283,cd8,20
LUSC-6,Lung6,donor,top10_vs_bottom,2,True,6621,49873,29,0.02431656849418517,0.014496821927696349,cd8,25
LUSC-6,Lung6,donor,top10_vs_bottom,3,True,6621,49873,29,0.09318834012988975,0.05343572674593467,cd8,40
LUSC-6,Lung6,donor,top10_vs_bottom,4,True,6621,49873,29,0.16704425313396767,0.09963306799270147,cd8,50
LUSC-6,Lung6,donor,top10_vs_bottom,5,True,6621,49873,29,0.5346624376982329,0.34742245303069796,cd8,80
LUSC-6,Lung6,donor,top10_vs_bottom,6,True,6621,49873,29,0.8969944117202839,0.6200749904758086,cd8,100
LUSC-6,Lung6,donor,top10_vs_bottom,7,True,6621,49873,29,0.0007551729346020238,0.0006015278808172759,nk,10
LUSC-6,Lung6,donor,top10_vs_bottom,8,True,6621,49873,29,0.005286210542214167,0.0034888617087402,nk,20
LUSC-6,Lung6,donor,top10_vs_bottom,9,True,6621,49873,29,0.00981724814982631,0.005955126020091031,nk,25
LUSC-6,Lung6,donor,top10_vs_bottom,10,True,6621,49873,29,0.027337260232593263,0.01870751709341728,nk,40
LUSC-6,Lung6,donor,top10_vs_bottom,11,True,6621,49873,29,0.044102099380758195,0.03125939887313777,nk,50
LUSC-6,Lung6,donor,top10_vs_bottom,12,True,6621,49873,29,0.13457181694608064,0.09395865498365849,nk,80
LUSC-6,Lung6,donor,top10_vs_bottom,13,True,6621,49873,29,0.22594774203292553,0.1581617307962224,nk,100
LUSC-6,Lung6,donor,top10_vs_bottom,14,True,6621,49873,29,0.0015103458692040477,0.0014035650552403104,cd8nk,10
LUSC-6,Lung6,donor,top10_vs_bottom,15,True,6621,49873,29,0.01872828877813019,0.011228520441922483,cd8nk,20
LUSC-6,Lung6,donor,top10_vs_bottom,16,True,6621,49873,29,0.03413381664401148,0.02045194794778738,cd8nk,25
LUSC-6,Lung6,donor,top10_vs_bottom,17,True,6621,49873,29,0.12052560036248301,0.07214324383935196,cd8nk,40
LUSC-6,Lung6,donor,top10_vs_bottom,18,True,6621,49873,29,0.21114635251472588,0.13089246686583922,cd8nk,50
LUSC-6,Lung6,donor,top10_vs_bottom,19,True,6621,49873,29,0.6692342546443135,0.4413811080143565,cd8nk,80
LUSC-6,Lung6,donor,top10_vs_bottom,20,True,6621,49873,29,1.1229421537532094,0.7782367212720309,cd8nk,100
LUSC-6,Lung6,donor,top10_vs_bottom,21,True,6621,49873,29,0.0015103458692040477,0.0012431576203557034,gzmb,10
LUSC-6,Lung6,donor,top10_vs_bottom,22,True,6621,49873,29,0.018275185017368977,0.011007960218956149,gzmb,20
LUSC-6,Lung6,donor,top10_vs_bottom,23,True,6621,49873,29,0.031113124905603383,0.020211336795460468,gzmb,25
LUSC-6,Lung6,donor,top10_vs_bottom,24,True,6621,49873,29,0.10240144993203444,0.07174222525214044,gzmb,40
LUSC-6,Lung6,donor,top10_vs_bottom,25,True,6621,49873,29,0.18169460806524695,0.12632085497162793,gzmb,50
LUSC-6,Lung6,donor,top10_vs_bottom,26,True,6621,49873,29,0.5527865881286814,0.40470795821386324,gzmb,80
LUSC-6,Lung6,donor,top10_vs_bottom,27,True,6621,49873,29,0.9191964959975835,0.6958274016000642,gzmb,100
LUAD-9 R1,Lung9,donor,top10_vs_bottom,0,True,1796,11030,19,0.01002227171492205,0.013417951042611061,cd8,10
LUAD-9 R1,Lung9,donor,top10_vs_bottom,1,True,1796,11030,19,0.060133630289532294,0.07098821396192204,cd8,20
LUAD-9 R1,Lung9,donor,top10_vs_bottom,2,True,1796,11030,19,0.09298440979955457,0.11260199456029012,cd8,25
LUAD-9 R1,Lung9,donor,top10_vs_bottom,3,True,1796,11030,19,0.2388641425389755,0.3311876699909338,cd8,40
LUAD-9 R1,Lung9,donor,top10_vs_bottom,4,True,1796,11030,19,0.4142538975501114,0.5490480507706256,cd8,50
LUAD-9 R1,Lung9,donor,top10_vs_bottom,5,True,1796,11030,19,1.1842984409799555,1.6456935630099727,cd8,80
LUAD-9 R1,Lung9,donor,top10_vs_bottom,6,True,1796,11030,19,2.0317371937639197,2.7368993653671803,cd8,100
LUAD-9 R1,Lung9,donor,top10_vs_bottom,7,True,1796,11030,19,0.0016703786191536749,0.005349048050770626,nk,10
LUAD-9 R1,Lung9,donor,top10_vs_bottom,8,True,1796,11030,19,0.01002227171492205,0.028921124206708976,nk,20
LUAD-9 R1,Lung9,donor,top10_vs_bottom,9,True,1796,11030,19,0.01893095768374165,0.04560290117860381,nk,25
LUAD-9 R1,Lung9,donor,top10_vs_bottom,10,True,1796,11030,19,0.060690423162583516,0.1171350861287398,nk,40
LUAD-9 R1,Lung9,donor,top10_vs_bottom,11,True,1796,11030,19,0.09799554565701558,0.18939256572982774,nk,50
LUAD-9 R1,Lung9,donor,top10_vs_bottom,12,True,1796,11030,19,0.3463251670378619,0.5329102447869447,nk,80
LUAD-9 R1,Lung9,donor,top10_vs_bottom,13,True,1796,11030,19,0.5829621380846325,0.8600181323662738,nk,100
LUAD-9 R1,Lung9,donor,top10_vs_bottom,14,True,1796,11030,19,0.011692650334075724,0.018766999093381687,cd8nk,10
LUAD-9 R1,Lung9,donor,top10_vs_bottom,15,True,1796,11030,19,0.07015590200445435,0.09990933816863101,cd8nk,20
LUAD-9 R1,Lung9,donor,top10_vs_bottom,16,True,1796,11030,19,0.11191536748329621,0.15820489573889393,cd8nk,25
LUAD-9 R1,Lung9,donor,top10_vs_bottom,17,True,1796,11030,19,0.29955456570155903,0.4483227561196736,cd8nk,40
LUAD-9 R1,Lung9,donor,top10_vs_bottom,18,True,1796,11030,19,0.512249443207127,0.7384406165004533,cd8nk,50
LUAD-9 R1,Lung9,donor,top10_vs_bottom,19,True,1796,11030,19,1.5306236080178173,2.1786038077969176,cd8nk,80
LUAD-9 R1,Lung9,donor,top10_vs_bottom,20,True,1796,11030,19,2.6146993318485525,3.5969174977334544,cd8nk,100
LUAD-9 R1,Lung9,donor,top10_vs_bottom,21,True,1796,11030,19,0.005567928730512249,0.011967361740707162,gzmb,10
LUAD-9 R1,Lung9,donor,top10_vs_bottom,22,True,1796,11030,19,0.04955456570155902,0.07071622846781506,gzmb,20
LUAD-9 R1,Lung9,donor,top10_vs_bottom,23,True,1796,11030,19,0.08129175946547884,0.12121486854034451,gzmb,25
LUAD-9 R1,Lung9,donor,top10_vs_bottom,24,True,1796,11030,19,0.2577951002227171,0.36881233000906616,gzmb,40
LUAD-9 R1,Lung9,donor,top10_vs_bottom,25,True,1796,11030,19,0.4459910913140312,0.6212148685403445,gzmb,50
LUAD-9 R1,Lung9,donor,top10_vs_bottom,26,True,1796,11030,19,1.3942093541202674,1.8311876699909337,gzmb,80
LUAD-9 R1,Lung9,donor,top10_vs_bottom,27,True,1796,11030,19,2.3363028953229397,3.014687216681777,gzmb,100
LUAD-9 R2,Lung9,donor,top10_vs_bottom,0,True,11578,36954,45,0.0057004664017965105,0.010310115278454294,cd8,10
LUAD-9 R2,Lung9,donor,top10_vs_bottom,1,True,11578,36954,45,0.02694765935394714,0.052524760513070305,cd8,20
LUAD-9 R2,Lung9,donor,top10_vs_bottom,2,True,11578,36954,45,0.04249438590430126,0.08461871515938735,cd8,25
LUAD-9 R2,Lung9,donor,top10_vs_bottom,3,True,11578,36954,45,0.12394195888754535,0.22533419927477405,cd8,40
LUAD-9 R2,Lung9,donor,top10_vs_bottom,4,True,11578,36954,45,0.20504404905855933,0.3553336580613736,cd8,50
LUAD-9 R2,Lung9,donor,top10_vs_bottom,5,True,11578,36954,45,0.6403523924684746,0.9474481788169075,cd8,80
LUAD-9 R2,Lung9,donor,top10_vs_bottom,6,True,11578,36954,45,1.0764380722059077,1.5095794771878552,cd8,100
LUAD-9 R2,Lung9,donor,top10_vs_bottom,7,True,11578,36954,45,0.0033684574192433927,0.006602803485414299,nk,10
LUAD-9 R2,Lung9,donor,top10_vs_bottom,8,True,11578,36954,45,0.02003800310934531,0.038372030091465066,nk,20
LUAD-9 R2,Lung9,donor,top10_vs_bottom,9,True,11578,36954,45,0.030402487476248057,0.06007468744926124,nk,25
LUAD-9 R2,Lung9,donor,top10_vs_bottom,10,True,11578,36954,45,0.084902401105545,0.1557882773177464,nk,40
LUAD-9 R2,Lung9,donor,top10_vs_bottom,11,True,11578,36954,45,0.1407842459837623,0.2447637603507063,nk,50
LUAD-9 R2,Lung9,donor,top10_vs_bottom,12,True,11578,36954,45,0.40870616686819833,0.6447745846187152,nk,80
LUAD-9 R2,Lung9,donor,top10_vs_bottom,13,True,11578,36954,45,0.6844014510278114,1.0242734210099043,nk,100
LUAD-9 R2,Lung9,donor,top10_vs_bottom,14,True,11578,36954,45,0.009068923821039904,0.016912918763868592,cd8nk,10
LUAD-9 R2,Lung9,donor,top10_vs_bottom,15,True,11578,36954,45,0.04698566246329245,0.09089679060453537,cd8nk,20
LUAD-9 R2,Lung9,donor,top10_vs_bottom,16,True,11578,36954,45,0.07289687338054932,0.1446934026086486,cd8nk,25
LUAD-9 R2,Lung9,donor,top10_vs_bottom,17,True,11578,36954,45,0.20884435999309034,0.3811224765925204,cd8nk,40
LUAD-9 R2,Lung9,donor,top10_vs_bottom,18,True,11578,36954,45,0.34582829504232165,0.6000974184120799,cd8nk,50
LUAD-9 R2,Lung9,donor,top10_vs_bottom,19,True,11578,36954,45,1.049058559336673,1.5922227634356227,cd8nk,80
LUAD-9 R2,Lung9,donor,top10_vs_bottom,20,True,11578,36954,45,1.760839523233719,2.5338528981977593,cd8nk,100
LUAD-9 R2,Lung9,donor,top10_vs_bottom,21,True,11578,36954,45,0.00388668163758853,0.006386318125236781,gzmb,10
LUAD-9 R2,Lung9,donor,top10_vs_bottom,22,True,11578,36954,45,0.022629124201070997,0.04226876657466039,gzmb,20
LUAD-9 R2,Lung9,donor,top10_vs_bottom,23,True,11578,36954,45,0.03644843669027466,0.07057422741787087,gzmb,25
LUAD-9 R2,Lung9,donor,top10_vs_bottom,24,True,11578,36954,45,0.11029538780445673,0.20198084104562428,gzmb,40
LUAD-9 R2,Lung9,donor,top10_vs_bottom,25,True,11578,36954,45,0.19234755570910347,0.3302484169508037,gzmb,50
LUAD-9 R2,Lung9,donor,top10_vs_bottom,26,True,11578,36954,45,0.6119364311625497,0.9161660442712561,gzmb,80
LUAD-9 R2,Lung9,donor,top10_vs_bottom,27,True,11578,36954,45,1.0647780272931422,1.484764842777507,gzmb,100
LUAD-12,Lung12,donor,top10_vs_bottom,0,True,1827,11007,28,0.0071154898741105635,0.009085127646043427,cd8,10
LUAD-12,Lung12,donor,top10_vs_bottom,1,True,1827,11007,28,0.029556650246305417,0.05251203779413101,cd8,20
LUAD-12,Lung12,donor,top10_vs_bottom,2,True,1827,11007,28,0.04871373836891078,0.08594530753157081,cd8,25
LUAD-12,Lung12,donor,top10_vs_bottom,3,True,1827,11007,28,0.1324575807334428,0.23321522667393477,cd8,40
LUAD-12,Lung12,donor,top10_vs_bottom,4,True,1827,11007,28,0.20908593322386426,0.37103661306441355,cd8,50
LUAD-12,Lung12,donor,top10_vs_bottom,5,True,1827,11007,28,0.6201423097974822,1.0139910965749068,cd8,80
LUAD-12,Lung12,donor,top10_vs_bottom,6,True,1827,11007,28,1.0383141762452108,1.6345053147996729,cd8,100
LUAD-12,Lung12,donor,top10_vs_bottom,7,True,1827,11007,28,0.0,0.005632779140546925,nk,10
LUAD-12,Lung12,donor,top10_vs_bottom,8,True,1827,11007,28,0.011494252873563218,0.02979921867902244,nk,20
LUAD-12,Lung12,donor,top10_vs_bottom,9,True,1827,11007,28,0.01751505199781062,0.047969473971109296,nk,25
LUAD-12,Lung12,donor,top10_vs_bottom,10,True,1827,11007,28,0.060755336617405585,0.12464795130371582,nk,40
LUAD-12,Lung12,donor,top10_vs_bottom,11,True,1827,11007,28,0.11056376573617953,0.19542109566639412,nk,50
LUAD-12,Lung12,donor,top10_vs_bottom,12,True,1827,11007,28,0.3092501368363437,0.5205778141182884,nk,80
LUAD-12,Lung12,donor,top10_vs_bottom,13,True,1827,11007,28,0.5139573070607554,0.8142091396384119,nk,100
LUAD-12,Lung12,donor,top10_vs_bottom,14,True,1827,11007,28,0.0071154898741105635,0.014717906786590351,cd8nk,10
LUAD-12,Lung12,donor,top10_vs_bottom,15,True,1827,11007,28,0.041050903119868636,0.08231125647315345,cd8nk,20
LUAD-12,Lung12,donor,top10_vs_bottom,16,True,1827,11007,28,0.0662287903667214,0.1339147815026801,cd8nk,25
LUAD-12,Lung12,donor,top10_vs_bottom,17,True,1827,11007,28,0.1932129173508484,0.3578631779776506,cd8nk,40
LUAD-12,Lung12,donor,top10_vs_bottom,18,True,1827,11007,28,0.3196496989600438,0.5664577087308077,cd8nk,50
LUAD-12,Lung12,donor,top10_vs_bottom,19,True,1827,11007,28,0.9293924466338259,1.5345689106931952,cd8nk,80
LUAD-12,Lung12,donor,top10_vs_bottom,20,True,1827,11007,28,1.552271483305966,2.4487144544380848,cd8nk,100
LUAD-12,Lung12,donor,top10_vs_bottom,21,True,1827,11007,28,0.013683634373289545,0.030798582720087217,gzmb,10
LUAD-12,Lung12,donor,top10_vs_bottom,22,True,1827,11007,28,0.10837438423645321,0.19233215226673936,gzmb,20
LUAD-12,Lung12,donor,top10_vs_bottom,23,True,1827,11007,28,0.1926655719759168,0.3181611701644408,gzmb,25
LUAD-12,Lung12,donor,top10_vs_bottom,24,True,1827,11007,28,0.5752599890530925,0.852730080857636,gzmb,40
LUAD-12,Lung12,donor,top10_vs_bottom,25,True,1827,11007,28,0.9802955665024631,1.3625874443535932,gzmb,50
LUAD-12,Lung12,donor,top10_vs_bottom,26,True,1827,11007,28,2.8002189381499725,3.608158444626147,gzmb,80
