cohort	patient	receiver	gate	frac	expr_prop	family	ligand	receptor	axis	n_mal	n_high	n_low	n_recv	cldn_high	cldn_low	receptor_detected	cpdb_high	cpdb_low	d_cpdb	conn_high	conn_low	d_conn	both_pos	low_zero_high_pos
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.05	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	664	319	345	6525	1.5786819662106226	0.0	True	0.36206426669865965	0.30784404143663047	0.05422022526202919	0.12944691659395405	0.08578816131728022	0.04365875527667383	True	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.05	CDH1	CDH1	CDH1	CDH1-CDH1	664	319	345	6525	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	664	319	345	6525	1.5786819662106226	0.0	True	0.4965428053245131	0.179854111371698	0.3166886939528151	0.13367851131374314	0.03197570935359024	0.10170280196015291	True	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	664	319	345	6525	1.5786819662106226	0.0	True	0.5228502359385413	0.20616154198572617	0.3166886939528151	0.17748108877306926	0.04245322344327281	0.13502786532979644	True	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	664	319	345	6525	1.5786819662106226	0.0	True	0.10415705802378178	0.0	0.10415705802378178	0.006930679134942038	0.0	0.006930679134942038	False	True
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	CD44	LGALS9-CD44	664	319	345	6525	1.5786819662106226	0.0	True	0.5732146315988363	0.0	0.5732146315988363	0.045921577719991655	0.0	0.045921577719991655	False	True
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	PTPRC	LGALS9-CD45	664	319	345	6525	1.5786819662106226	0.0	True	1.119878131666443	0.0	1.119878131666443	0.09136354964856917	0.0	0.09136354964856917	False	True
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.05	F11R	F11R	F11R	F11R-F11R	664	319	345	2530	1.5786819662106226	0.0	True	0.4398148047924629	0.2704548860688269	0.16935991872363598	0.11220269422260154	0.05976941561213235	0.05243327861046919	True	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.05	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	664	319	345	2530	1.5786819662106226	0.0	True	0.41574574179222334	0.2463858230685874	0.16935991872363595	0.0773106766663149	0.041182736269744266	0.036127940396570635	True	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.05	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.05	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.05	CDH1	CDH1	CDH1	CDH1-CDH1	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	664	319	345	2530	1.5786819662106226	0.0	True	0.1364066621851861	0.0	0.1364066621851861	0.00961146101781703	0.0	0.00961146101781703	False	True
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	CD44	LGALS9-CD44	664	319	345	2530	1.5786819662106226	0.0	True	0.5378894342682751	0.0	0.5378894342682751	0.04298513395656442	0.0	0.04298513395656442	False	True
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.05	LGALS9	LGALS9	PTPRC	LGALS9-CD45	664	319	345	2530	1.5786819662106226	0.0	True	0.5903089944534893	0.0	0.5903089944534893	0.04734256440902794	0.0	0.04734256440902794	False	True
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.1	F11R	F11R	F11R	F11R-F11R	664	319	345	6525	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.1	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	664	319	345	6525	1.5786819662106226	0.0	True	0.6001301593021255	0.4307702405784896	0.16935991872363593	0.34460584859706983	0.18356858834697115	0.16103726025009868	True	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.1	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	664	319	345	6525	1.5786819662106226	0.0	True	0.31020090917469323	0.25598068391266404	0.05422022526202919	0.09609642054558572	0.06368583698009034	0.03241058356549538	True	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.1	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	664	319	345	6525	1.5786819662106226	0.0	True	0.36206426669865965	0.30784404143663047	0.05422022526202919	0.12944691659395405	0.08578816131728022	0.04365875527667383	True	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.1	CDH1	CDH1	CDH1	CDH1-CDH1	664	319	345	6525	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.1	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	664	319	345	6525	1.5786819662106226	0.0	True	0.4965428053245131	0.179854111371698	0.3166886939528151	0.13367851131374314	0.03197570935359024	0.10170280196015291	True	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.1	CDH1	CDH1	KLRG1	CDH1-KLRG1	664	319	345	6525	1.5786819662106226	0.0	True	0.5228502359385413	0.20616154198572617	0.3166886939528151	0.17748108877306926	0.04245322344327281	0.13502786532979644	True	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	664	319	345	6525	1.5786819662106226	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	CD44	LGALS9-CD44	664	319	345	6525	1.5786819662106226	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	PTPRC	LGALS9-CD45	664	319	345	6525	1.5786819662106226	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.1	F11R	F11R	F11R	F11R-F11R	664	319	345	2530	1.5786819662106226	0.0	True	0.4398148047924629	0.2704548860688269	0.16935991872363598	0.11220269422260154	0.05976941561213235	0.05243327861046919	True	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.1	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	664	319	345	2530	1.5786819662106226	0.0	True	0.41574574179222334	0.2463858230685874	0.16935991872363595	0.0773106766663149	0.041182736269744266	0.036127940396570635	True	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.1	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.1	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.1	CDH1	CDH1	CDH1	CDH1-CDH1	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.1	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.1	CDH1	CDH1	KLRG1	CDH1-KLRG1	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	664	319	345	2530	1.5786819662106226	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	CD44	LGALS9-CD44	664	319	345	2530	1.5786819662106226	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.1	LGALS9	LGALS9	PTPRC	LGALS9-CD45	664	319	345	2530	1.5786819662106226	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.2	F11R	F11R	F11R	F11R-F11R	664	319	345	6525	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.2	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	664	319	345	6525	1.5786819662106226	0.0	True	0.6001301593021255	0.4307702405784896	0.16935991872363593	0.34460584859706983	0.18356858834697115	0.16103726025009868	True	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.2	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	664	319	345	6525	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.2	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	664	319	345	6525	1.5786819662106226	0.0	True	0.36206426669865965	0.0	0.36206426669865965	0.12944691659395405	0.0	0.12944691659395405	False	True
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.2	CDH1	CDH1	CDH1	CDH1-CDH1	664	319	345	6525	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.2	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	664	319	345	6525	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.2	CDH1	CDH1	KLRG1	CDH1-KLRG1	664	319	345	6525	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	664	319	345	6525	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	CD44	LGALS9-CD44	664	319	345	6525	1.5786819662106226	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	TNK	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	PTPRC	LGALS9-CD45	664	319	345	6525	1.5786819662106226	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.2	F11R	F11R	F11R	F11R-F11R	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.2	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.2	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.2	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.2	CDH1	CDH1	CDH1	CDH1-CDH1	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.2	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.2	CDH1	CDH1	KLRG1	CDH1-KLRG1	664	319	345	2530	1.5786819662106226	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	664	319	345	2530	1.5786819662106226	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	CD44	LGALS9-CD44	664	319	345	2530	1.5786819662106226	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD3	MYE	pos_vs_neg	-1.0	0.2	LGALS9	LGALS9	PTPRC	LGALS9-CD45	664	319	345	2530	1.5786819662106226	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	TNK	median	0.5	0.05	F11R	F11R	F11R	F11R-F11R	491	245	245	7096	1.0019852398530404	0.0	True	0.32467332654108344	0.17873974667571713	0.14593357986536631	0.04210325936981224	0.020779585910203964	0.021323673459608276	True	False
GSE189357	TD4	TNK	median	0.5	0.05	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	491	245	245	7096	1.0019852398530404	0.0	True	0.4911043764835926	0.3451707966182263	0.14593357986536631	0.23392740591763214	0.11545221678257613	0.11847518913505602	True	False
GSE189357	TD4	TNK	median	0.5	0.05	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	491	245	245	7096	1.0019852398530404	0.0	True	0.23379663191628602	0.16227733072895978	0.07151930118732625	0.05169115480328684	0.02604410688304838	0.025647047920238464	True	False
GSE189357	TD4	TNK	median	0.5	0.05	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	491	245	245	7096	1.0019852398530404	0.0	True	0.37175845261255835	0.30023915142523205	0.0715193011873263	0.13123764499906393	0.06612286505191106	0.06511477994715287	True	False
GSE189357	TD4	TNK	median	0.5	0.05	CDH1	CDH1	CDH1	CDH1-CDH1	491	245	245	7096	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	TNK	median	0.5	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	491	245	245	7096	1.0019852398530404	0.0	True	0.357552754668997	0.1493545262420461	0.2081982284269509	0.09201453263375291	0.02194912709697918	0.07006540553677373	True	False
GSE189357	TD4	TNK	median	0.5	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	491	245	245	7096	1.0019852398530404	0.0	True	0.3540064453875288	0.14580821696057789	0.2081982284269509	0.08813600924875853	0.021023944951407754	0.06711206429735078	True	False
GSE189357	TD4	TNK	median	0.5	0.05	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	491	245	245	7096	1.0019852398530404	0.0	True	0.11907471351699478	0.13607848492090688	-0.0170037714039121	0.01303923542918032	0.018236674992251355	-0.005197439563071036	True	False
GSE189357	TD4	TNK	median	0.5	0.05	LGALS9	LGALS9	CD44	LGALS9-CD44	491	245	245	7096	1.0019852398530404	0.0	True	0.7436564206177615	0.7606601920216737	-0.017003771403912182	0.1196146886623793	0.16729310650787682	-0.04767841784549752	True	False
GSE189357	TD4	TNK	median	0.5	0.05	LGALS9	LGALS9	PTPRC	LGALS9-CD45	491	245	245	7096	1.0019852398530404	0.0	True	0.9825340342975043	0.9995378057014165	-0.017003771403912182	0.16037555254255736	0.2243012517341444	-0.06392569919158703	True	False
GSE189357	TD4	MYE	median	0.5	0.05	F11R	F11R	F11R	F11R-F11R	491	245	245	2919	1.0019852398530404	0.0	True	0.3451106858134979	0.19917710594813162	0.1459335798653663	0.06565883389437549	0.032405172428294875	0.033253661466080615	True	False
GSE189357	TD4	MYE	median	0.5	0.05	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	491	245	245	2919	1.0019852398530404	0.0	True	0.3805930324225163	0.23465945255714998	0.14593357986536631	0.10655487377479461	0.05258894885800282	0.053965924916791794	True	False
GSE189357	TD4	MYE	median	0.5	0.05	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	491	245	245	2919	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.05	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	491	245	245	2919	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.05	CDH1	CDH1	CDH1	CDH1-CDH1	491	245	245	2919	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	491	245	245	2919	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	491	245	245	2919	1.0019852398530404	0.0	True	0.3132145542450376	0.10501632581808668	0.2081982284269509	0.04352278147952267	0.01038191506237869	0.03314086641714398	True	False
GSE189357	TD4	MYE	median	0.5	0.05	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	491	245	245	2919	1.0019852398530404	0.0	True	0.1794020717449066	0.1964058431488187	-0.0170037714039121	0.02333318972275999	0.03263379972066834	-0.009300609997908351	True	False
GSE189357	TD4	MYE	median	0.5	0.05	LGALS9	LGALS9	CD44	LGALS9-CD44	491	245	245	2919	1.0019852398530404	0.0	True	0.7248341277357466	0.7418378991396588	-0.017003771403912182	0.11640294811349206	0.16280116609713655	-0.04639821798364449	True	False
GSE189357	TD4	MYE	median	0.5	0.05	LGALS9	LGALS9	PTPRC	LGALS9-CD45	491	245	245	2919	1.0019852398530404	0.0	True	0.6082898866373342	0.6252936580412464	-0.017003771403912182	0.0965164301838553	0.1349878816311805	-0.038471451447325195	True	False
GSE189357	TD4	TNK	median	0.5	0.1	F11R	F11R	F11R	F11R-F11R	491	245	245	7096	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	TNK	median	0.5	0.1	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	491	245	245	7096	1.0019852398530404	0.0	True	0.4911043764835926	0.3451707966182263	0.14593357986536631	0.23392740591763214	0.11545221678257613	0.11847518913505602	True	False
GSE189357	TD4	TNK	median	0.5	0.1	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	491	245	245	7096	1.0019852398530404	0.0	True	0.23379663191628602	0.16227733072895978	0.07151930118732625	0.05169115480328684	0.02604410688304838	0.025647047920238464	True	False
GSE189357	TD4	TNK	median	0.5	0.1	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	491	245	245	7096	1.0019852398530404	0.0	True	0.37175845261255835	0.30023915142523205	0.0715193011873263	0.13123764499906393	0.06612286505191106	0.06511477994715287	True	False
GSE189357	TD4	TNK	median	0.5	0.1	CDH1	CDH1	CDH1	CDH1-CDH1	491	245	245	7096	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	TNK	median	0.5	0.1	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	491	245	245	7096	1.0019852398530404	0.0	True	0.357552754668997	0.0	0.357552754668997	0.09201453263375291	0.0	0.09201453263375291	False	True
GSE189357	TD4	TNK	median	0.5	0.1	CDH1	CDH1	KLRG1	CDH1-KLRG1	491	245	245	7096	1.0019852398530404	0.0	True	0.3540064453875288	0.0	0.3540064453875288	0.08813600924875853	0.0	0.08813600924875853	False	True
GSE189357	TD4	TNK	median	0.5	0.1	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	491	245	245	7096	1.0019852398530404	0.0	True	0.11907471351699478	0.0	0.11907471351699478	0.01303923542918032	0.0	0.01303923542918032	False	True
GSE189357	TD4	TNK	median	0.5	0.1	LGALS9	LGALS9	CD44	LGALS9-CD44	491	245	245	7096	1.0019852398530404	0.0	True	0.7436564206177615	0.0	0.7436564206177615	0.1196146886623793	0.0	0.1196146886623793	False	True
GSE189357	TD4	TNK	median	0.5	0.1	LGALS9	LGALS9	PTPRC	LGALS9-CD45	491	245	245	7096	1.0019852398530404	0.0	True	0.9825340342975043	0.0	0.9825340342975043	0.16037555254255736	0.0	0.16037555254255736	False	True
GSE189357	TD4	MYE	median	0.5	0.1	F11R	F11R	F11R	F11R-F11R	491	245	245	2919	1.0019852398530404	0.0	True	0.3451106858134979	0.19917710594813162	0.1459335798653663	0.06565883389437549	0.032405172428294875	0.033253661466080615	True	False
GSE189357	TD4	MYE	median	0.5	0.1	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	491	245	245	2919	1.0019852398530404	0.0	True	0.3805930324225163	0.23465945255714998	0.14593357986536631	0.10655487377479461	0.05258894885800282	0.053965924916791794	True	False
GSE189357	TD4	MYE	median	0.5	0.1	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	491	245	245	2919	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.1	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	491	245	245	2919	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.1	CDH1	CDH1	CDH1	CDH1-CDH1	491	245	245	2919	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.1	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	491	245	245	2919	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.1	CDH1	CDH1	KLRG1	CDH1-KLRG1	491	245	245	2919	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.1	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	491	245	245	2919	1.0019852398530404	0.0	True	0.1794020717449066	0.0	0.1794020717449066	0.02333318972275999	0.0	0.02333318972275999	False	True
GSE189357	TD4	MYE	median	0.5	0.1	LGALS9	LGALS9	CD44	LGALS9-CD44	491	245	245	2919	1.0019852398530404	0.0	True	0.7248341277357466	0.0	0.7248341277357466	0.11640294811349206	0.0	0.11640294811349206	False	True
GSE189357	TD4	MYE	median	0.5	0.1	LGALS9	LGALS9	PTPRC	LGALS9-CD45	491	245	245	2919	1.0019852398530404	0.0	True	0.6082898866373342	0.0	0.6082898866373342	0.0965164301838553	0.0	0.0965164301838553	False	True
GSE189357	TD4	TNK	median	0.5	0.2	F11R	F11R	F11R	F11R-F11R	491	245	245	7096	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	TNK	median	0.5	0.2	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	491	245	245	7096	1.0019852398530404	0.0	True	0.4911043764835926	0.0	0.4911043764835926	0.23392740591763214	0.0	0.23392740591763214	False	True
GSE189357	TD4	TNK	median	0.5	0.2	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	491	245	245	7096	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	TNK	median	0.5	0.2	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	491	245	245	7096	1.0019852398530404	0.0	True	0.37175845261255835	0.0	0.37175845261255835	0.13123764499906393	0.0	0.13123764499906393	False	True
GSE189357	TD4	TNK	median	0.5	0.2	CDH1	CDH1	CDH1	CDH1-CDH1	491	245	245	7096	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	TNK	median	0.5	0.2	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	491	245	245	7096	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	TNK	median	0.5	0.2	CDH1	CDH1	KLRG1	CDH1-KLRG1	491	245	245	7096	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	TNK	median	0.5	0.2	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	491	245	245	7096	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	TNK	median	0.5	0.2	LGALS9	LGALS9	CD44	LGALS9-CD44	491	245	245	7096	1.0019852398530404	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	TNK	median	0.5	0.2	LGALS9	LGALS9	PTPRC	LGALS9-CD45	491	245	245	7096	1.0019852398530404	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.2	F11R	F11R	F11R	F11R-F11R	491	245	245	2919	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.2	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	491	245	245	2919	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.2	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	491	245	245	2919	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.2	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	491	245	245	2919	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.2	CDH1	CDH1	CDH1	CDH1-CDH1	491	245	245	2919	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.2	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	491	245	245	2919	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.2	CDH1	CDH1	KLRG1	CDH1-KLRG1	491	245	245	2919	1.0019852398530404	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.2	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	491	245	245	2919	1.0019852398530404	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE189357	TD4	MYE	median	0.5	0.2	LGALS9	LGALS9	CD44	LGALS9-CD44	491	245	245	2919	1.0019852398530404	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
